location,redirect_url,salary_is_predicted,category,created,title,description,adref,company,latitude,__CLASS__,longitude,id,contract_time,salary_max,salary_min,contract_type
"{'display_name': 'Mitte, Ludwigshafen am Rhein', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Ludwigshafen am Rhein', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/details/4571173892?utm_medium=api&utm_source=a4bcf954,0,"{'label': 'Stellen für Hochschulabsolventen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs'}",2024-02-16T11:00:56Z,Praktikum Management Consulting im Bereich Data Science / Data Analytics (m/w/d),"WILLKOMMEN IM TEAM Wir sind die globale Inhouse Managementberatung der BASF. Unser Schwerpunkt liegt auf strategischen Projekten, mit denen wir wirkungsvoll Veränderungsprozesse vorantreiben. Dabei reicht unser Themenspektrum von Wachstums-, Organisationsentwicklungs- und Effizienzprojekten bis hin zu Akquisitionen und Devestitionen. Wir leben einen starken Teamspirit und fördern aktiv die Karriereentwicklung innerhalb der BASF. AUFGABEN Zum nächstmöglichen Zeitpunkt sind Sie für einen Zeitraum…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieHMyLUJTaGI4QkdQNExfMnBTTU4yUSIsImkiOiI0NTcxMTczODkyIn0.-MC6exX5dMcvxueDsbgvELOT3LOnVkXM8YIi7T_zvgo,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Basf France'}",49.47766,Adzuna::API::Response::Job,8.43196,4571173892,,,,contract
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Weilheim-Schongau (Kreis)', 'Oberhausen'], 'display_name': 'Oberhausen, Weilheim-Schongau (Kreis)'}",https://www.adzuna.de/land/ad/5272766879?se=xs2-BShb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=CC993B8B0F2CA934A7F1DA1D75CA5953CBDF6377,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",2025-06-28T08:20:11Z,Werkstudent rsFrame Cycle Time Analyse (m/w/d),rola Security Solutions steht für Informationsmanagement im Sicherheitsbereich und ist Partner Nr. 1 für deutsche Behörden und Organisationen mit Sicherheitsaufgaben sowie Lieferant für zahlreiche internationale Kunden im Sicherheitsbereich. Das Unternehmen mit Sitz in Oberhausen wurde 1983 gegründet und ist Marktführer in Deutschland. rola zählt mit über 350 Mitarbeiterinnen und Mitarbeitern zu den verlässlichsten Anbietern von IT-Lösungen im Bereich der Inneren und Äußeren Sicherheit. Seit 20…,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieHMyLUJTaGI4QkdQNExfMnBTTU4yUSIsImkiOiI1MjcyNzY2ODc5In0.42Iiv3Fuh1h0NhpBxRuiUzvcajzXmO_pmV2QZEgZ8YE,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'rola Security Solutions GmbH'}",47.77625,Adzuna::API::Response::Job,11.12773,5272766879,,,,
"{'display_name': 'Kiel, Schleswig-Holstein', 'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5254247590?se=xs2-BShb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=DCB079E31892165FADCD89FABEABAA1973F5B3B2,0,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",2025-06-17T08:10:38Z,Duales Studium Wirtschaftsinformatik an der DHSH in Kiel,"Die Duale Hochschule Schleswig-Holstein (DHSH) bietet als staatlich anerkannte Hochschule für angewandte Wissenschaften in Trägerschaft der Wirtschaftsakademie Schleswig-Holstein an den Studienstandorten Kiel, Lübeck und Flensburg im Zusammenspiel mit der Wirtschaft im Land duale Studiengänge und praxisverbundene Forschung. Sie setzt die Tradition der früheren Berufsakademie fort, aus der heraus sie sich in 2018 zur Dualen Hochschule gewandelt hat. Damit kann die noch junge Hochschule auf knapp…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieHMyLUJTaGI4QkdQNExfMnBTTU4yUSIsImkiOiI1MjU0MjQ3NTkwIn0._Bh7-WJNsNRTzZ0PC9VUn5xzNHK8kHx44Io-K9VA6O8,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Duale Hochschule Schleswig-Holstein '}",54.319658,Adzuna::API::Response::Job,10.137982,5254247590,,,,
"{'display_name': 'Ettlingen, Karlsruhe (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Ettlingen'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5250378934?se=xs2-BShb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=61613350312CF503C5178D306F73045B027583A7,0,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",2025-06-14T12:33:49Z,Referent für Standardisierung und Förderprogramme / Wissenschaftlicher Mitarbeiter (m/w/d),"Wir übernehmen Verantwortung für das nachhaltige Management von Energie und Wasser und leisten damit unseren Beitrag zur Energiewende. Durch Data Science machen wir Daten zu nutzbaren Informationen und helfen unseren Kunden neue, zukunftsfähige Geschäftsfelder in der Energiebranche zu erschließen. Für unsere Mission brauchen wir tatkräftige Pioniere mit Teamgeist, Kompetenz und Weitsicht. Wir digitalisieren den Betrieb von Energie- und Wassersystemen und machen Daten intelligent nutzbar. Damit …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1MDM3ODkzNCIsInMiOiJ4czItQlNoYjhCR1A0TF8ycFNNTjJRIn0.NWE7U4kgye0uhuzCfkMRB0IEvRljSP8Rjq5-ojzw4ak,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'VIVAVIS AG'}",48.943,Adzuna::API::Response::Job,8.40934,5250378934,,,,
"{'display_name': 'Bremen, Deutschland', 'area': ['Deutschland', 'Bremen'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/land/ad/5264363832?se=xs2-BShb8BGP4L_2pSMN2Q&utm_medium=api&utm_source=a4bcf954&v=5A93D73022B7E202046F456CBC94C5D0F24C56EE,0,"{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-06-23T20:25:47Z,Abschlussarbeit im A-LAB im Bereich: Skalierung hybrider Kommunikationsnetze zwischen unbemannten Fahrzeugen (UxVs) (m/w/d),"Das ATLAS-Labor (A-LAB) für Studierende und Promovenden beschäftigt sich mit maritimen Technologien von Morgen. In einem Team aus jungen motivierten Mitarbeiterinnen und Mitarbeitern bekommen Sie die Chance, durch Unterstützung und in enger Abstimmung mit unseren Experten, Ihr Forschungs- und Entwicklungsthema voran zu treiben. ATLAS ELEKTRONIK ist ein Unternehmen der thyssenkrupp AG und steht für maritime Sicherheit. Seit Jahrzehnten unterstützen wir als führendes Systemhaus für maritime Elekt…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI2NDM2MzgzMiIsInMiOiJ4czItQlNoYjhCR1A0TF8ycFNNTjJRIn0.w_aOM78A_n06F6qGcacnh8SqNnp5SIEJlDzCFSWv1UI,"{'display_name': 'TKMS ATLAS ELEKTRONIK GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",53.10403,Adzuna::API::Response::Job,8.786477,5264363832,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen', 'Bedingrade'], 'display_name': 'Bedingrade, Essen'}",https://www.adzuna.de/details/5150477764?utm_medium=api&utm_source=a4bcf954,0,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",2025-04-17T21:29:26Z,Team Lead Data Science Engineering (m/w/d),Allgemeine Informationen Kennziffer 2025-29160 Datum der Veröffentlichung 24.06.2025 Stellenkategorie Standard Unternehmensbereich Data Intelligence & Analytics Veröffentlichungsmedium Deichmann intern Ja Deichman Jobbörse Ja Deichmann Digital Nein Veröffentlichungsmedium Deichmann Ausbildung Nein Stellenprofil IT - Inhouse Consultant IT Stellenbezeichnung Team Lead Data Science Engineering (m/w/d) Vertragsart Vollzeit Karrierelevel Berufserfahrene Vertragsdauer unbefristet Eintrittsdatum ab so…,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieHMyLUJTaGI4QkdQNExfMnBTTU4yUSIsImkiOiI1MTUwNDc3NzY0In0.eupXvY2tPEq324f4Wr_vHJKcmBqmEU3zRTwwNE380s4,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Deichmann SE'}",51.47071,Adzuna::API::Response::Job,6.92077,5150477764,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Fechenheim, Frankfurt am Main', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Fechenheim']}",https://www.adzuna.de/details/5179367031?utm_medium=api&utm_source=a4bcf954,0,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-05-03T21:28:08Z,Trainee Data Science (w/m/d) Fokus NLP,Über uns statworx ist ein führendes Beratungs- und Entwicklungsunternehmen für Daten und KI mit Sitz in Frankfurt am Main. Wir bieten strategische Beratung für mittelständische Unternehmen und globale Konzerne. Wir entwickeln innovative Daten- & KI-Lösungen für alle Unternehmensbereiche und Tätigkeitsfelder. Wir befähigen Menschen auf allen Kompetenzniveaus mit unseren Daten- & KI-Bildungsformaten. Kurz gesagt: Wir unterstützen Unternehmen bei allen Aspekten der digitalen Transformation – seit …,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieHMyLUJTaGI4QkdQNExfMnBTTU4yUSIsImkiOiI1MTc5MzY3MDMxIn0.bOsVvoLYkOtMaRLgMlCpOs_ohbXRb_UPIboEmGgdzWA,"{'display_name': 'statworx', '__CLASS__': 'Adzuna::API::Response::Company'}",50.12595,Adzuna::API::Response::Job,8.76072,5179367031,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen'], 'display_name': 'Langenhagen, Region Hannover (Kreis)'}",https://www.adzuna.de/details/5202238408?utm_medium=api&utm_source=a4bcf954,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",2025-05-16T20:02:18Z,Werkstudent Data Science / Digital Maintenance Solutions (all genders),"Kennziffer – WS HAN MVX UPLIFTYOURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht dich: Werkstudent Data Science / Digital Maintenance Solutions (all genders) Code - WS HAN MVX Du hast Lust mit Daten, Algorithmen und in dem komplexen Feld der Luftfahrt zu arbeiten? Du willst dich bei …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieHMyLUJTaGI4QkdQNExfMnBTTU4yUSIsImkiOiI1MjAyMjM4NDA4In0.IOscB4ySDpnZ-lp9LZPLGZTL-2wstGcPShIuU9NWUOM,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MTU Aero Engines'}",52.44731,Adzuna::API::Response::Job,9.73965,5202238408,,,,
"{'display_name': 'Schulenkamp, Langenhagen', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen', 'Schulenkamp'], '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/details/4931329064?utm_medium=api&utm_source=a4bcf954,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Fertigung', 'tag': 'manufacturing-jobs'}",2024-11-08T12:50:26Z,Werkstudent Data Science / Digital Maintenance Solutions (all genders),"UPLIFT Y OURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht Dich: Werkstudent Data Science / Digital Maintenance Solutions (all genders) Du hast Lust mit Daten, Algorithmen und in dem komplexen Feld der Luftfahrt zu arbeiten? Du willst dich bei der Entwicklung digitaler Produkte für d…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkzMTMyOTA2NCIsInMiOiJ4czItQlNoYjhCR1A0TF8ycFNNTjJRIn0.p9oS6ahGBtqVW4E4UhSLWD1qsQR7usDrZ60WlObXrl0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MTU Maintenance Hannover'}",52.46704,Adzuna::API::Response::Job,9.70266,4931329064,part_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], 'display_name': 'Frankfurt am Main, Hessen'}",https://www.adzuna.de/details/5240065146?utm_medium=api&utm_source=a4bcf954,0,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-06-08T14:33:32Z,Head Global Device Digital & Data Science - all genders,"To ensure a rapid processing of your application, please apply only via the “Apply” button. Please include a letter of motivation and a current resume with your application. About the job The Head of Global Device Digital & Data Science leads a diverse team of experts responsible for driving digital innovation, digitalization, advanced Analytics, Artificial Intelligence and technical excellence across Sanofi's Global Device Unit. This role is accountable for establishing and implementing strate…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoieHMyLUJTaGI4QkdQNExfMnBTTU4yUSIsImkiOiI1MjQwMDY1MTQ2In0.x-YJ90cc_o0VgPAOVLYfysYm2FEgSXCRrb52fUcbnOc,"{'display_name': 'Sanofi-Aventis Deutschland', '__CLASS__': 'Adzuna::API::Response::Company'}",50.129683,Adzuna::API::Response::Job,8.650578,5240065146,full_time,,,
"{'area': ['Deutschland', 'Baden-Württemberg', 'Waldshut (Kreis)', 'Bad Säckingen'], 'display_name': 'Bad Säckingen, Waldshut (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/details/5288592429?utm_medium=api&utm_source=a4bcf954,0,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",2025-07-06T07:43:17Z,Duales Studium Data Science & KI in Kooperation mit der DHBW Lörrach,"Duales Studium Data Science & KI in Kooperation mit der DHBW Lörrach Trainee, Full-time · Bad Säckingen, Deutschland Wir suchen dich als als Nachwuchs-Expert:in für unser Development Team. Die Softwareentwicklung ist das Herzstück unseres Unternehmens, denn mehr als die Hälfte unserer Mitarbeiter:innen arbeitet in diesem Bereich. Unser Ziel ist es, den Shiftconnector mithilfe neuester Technologien und Methoden kontinuierlich zu verbessern und den Bedürfnissen unserer Kunden anzupassen. Hierbei …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI4ODU5MjQyOSIsInMiOiJJZ3NCQnloYjhCR1A0TF8ycFNNTjJRIn0.VOGvopPXAoJuvBt40uBxJBEB-em6NUxN_iWi0VegbvA,"{'display_name': 'eschbach GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",47.55443,Adzuna::API::Response::Job,7.94744,5288592429,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mannheim, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim']}",https://www.adzuna.de/details/5197064470?utm_medium=api&utm_source=a4bcf954,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",2025-05-13T21:41:36Z,Werkstudent (m/w/d) Datenmanagement - Schwerpunkt Data Science,"Unterstützung des Datenmanagement-Teams bei der Erhebung, Aufbereitung und Analyse großer Datenmengen aus verschiedenen Unternehmensbereichen Entwicklung von Datenmodellen, Dashboards und Reports mit Tools wie Python, SQL und Power BI Mitwirkung an Projekten zur Einführung datengetriebener Prozesse und Entscheidungsgrundlagen Eigenständige Recherche zu aktuellen Data-Science-Ansätzen mit Relevanz für die Wohnungswirtschaft Dokumentation und Visualisierung von Ergebnissen für interne Stakeholder…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWdzQkJ5aGI4QkdQNExfMnBTTU4yUSIsImkiOiI1MTk3MDY0NDcwIn0.8C07w01ysROix1aez16lUnJoCezPMBfnI7ZPA0N3NRM,"{'display_name': 'GBG Unternehmensgruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",49.496025,Adzuna::API::Response::Job,8.491505,5197064470,part_time,,,
"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], 'display_name': 'Frankfurt am Main, Hessen', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/details/5241856615?utm_medium=api&utm_source=a4bcf954,0,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",2025-06-10T01:56:50Z,Head Global Device Digital & Data Science - all genders,"To ensure a rapid processing of your application, please apply only via the u201cApplyu201d button. Please include a letter of motivation and a current resume with your application. About _the job_ The Head of Global Device Digital & Data Science leads a diverse team of experts responsible for driving digital innovation, digitalization, advanced Analytics, Artificial Intelligence and technical excellence across Sanofi's Global Device Unit. This role is accountable for establishing and implement…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0MTg1NjYxNSIsInMiOiJJZ3NCQnloYjhCR1A0TF8ycFNNTjJRIn0.NtWke1W_lq_YGkFwzbDMp1Pw32jXt-7H3-d31USoNTQ,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Sanofi Group'}",,Adzuna::API::Response::Job,,5241856615,,,,
"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'Haar'], 'display_name': 'Haar, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/details/5107933167?utm_medium=api&utm_source=a4bcf954,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs'}",2025-03-23T18:50:11Z,Werkstudent Data Science & Künstliche Intelligenz (m/w/d),"Unternehmensbeschreibung Wir sind eine der führenden Management- und Technologieberatungen und verstehen uns als Vordenker*innen. Wir handeln und denken strategisch, sind überzeugend und unterstützen unsere Kunden mit maßgeschneiderten Lösungen, präzisen Prozessen und innovativen Technologien. Weltweit sind wir 52.000 kreative und kluge Köpfe, in Deutschland und Österreich rund 2.700. Gemeinsam gestalten wir mit digitalen Technologien die Zukunft unserer Kunden und die der Gesellschaft. Vielfal…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTEwNzkzMzE2NyIsInMiOiJJZ3NCQnloYjhCR1A0TF8ycFNNTjJRIn0.5gOu3HlAC8lJkzKM5ehpDaoEFYGje3RkMb9kfbtoGS0,"{'display_name': 'Sopra-Steria', '__CLASS__': 'Adzuna::API::Response::Company'}",48.10954,Adzuna::API::Response::Job,11.72645,5107933167,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Allach-Untermenzing'], 'display_name': 'Allach-Untermenzing, München'}",https://www.adzuna.de/details/4931313691?utm_medium=api&utm_source=a4bcf954,0,"{'label': 'Stellen aus Fertigung', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'manufacturing-jobs'}",2024-11-08T12:49:29Z,Duales Studium Data Science und Künstliche Intelligenz mit Start 2025,"UPLIFT Y OURFUTURE Wir sind mehr als 13.000 Mitarbeiter:innen. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unsere Ausbildung in München sucht Schülerinnen und Schüler für ein Duales Studium Data Science und Künstliche Intelligenz mit Start 2025 Dieser duale Studiengang bereitet Dich ganz gezielt auf eine spätere Tätigkeit in der Datenanalyse der MTU…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWdzQkJ5aGI4QkdQNExfMnBTTU4yUSIsImkiOiI0OTMxMzEzNjkxIn0.eqQV36IJDKcRMmKVX3BeLfdBNDvaHwYJhwhUIq6ks08,"{'display_name': 'MTU Aero Engines AG', '__CLASS__': 'Adzuna::API::Response::Company'}",48.18449,Adzuna::API::Response::Job,11.44811,4931313691,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Allach-Untermenzing, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Allach-Untermenzing']}",https://www.adzuna.de/details/5284742379?utm_medium=api&utm_source=a4bcf954,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Fertigung', 'tag': 'manufacturing-jobs'}",2025-07-04T16:14:05Z,Duales Studium Data Science und Künstliche Intelligenz mit Start 2026,"UPLIFT Y OURFUTURE Wir sind mehr als 13.000 Mitarbeiter:innen. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unsere Ausbildung in München sucht Schülerinnen und Schüler für ein Duales Studium Data Science und Künstliche Intelligenz mit Start 2026 Dieser duale Studiengang bereitet Dich ganz gezielt auf eine spätere Tätigkeit in der Datenanalyse der MTU…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI4NDc0MjM3OSIsInMiOiJJZ3NCQnloYjhCR1A0TF8ycFNNTjJRIn0.SldW_7wTPlJ6sYMMiPRmO3rMQ8a5pCdpbM6i853dIf8,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MTU Aero Engines AG'}",48.18449,Adzuna::API::Response::Job,11.44811,5284742379,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bensheim, Bergstraße (Kreis)', 'area': ['Deutschland', 'Hessen', 'Bergstraße (Kreis)', 'Bensheim']}",https://www.adzuna.de/details/4508854671?utm_medium=api&utm_source=a4bcf954,0,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",2024-01-03T20:47:04Z,Bachelor of Science (B. Sc.) Data Science und KI,"Requistion ID : 67844 Dentsply Sirona ist der weltweit größte Anbieter von Dentalprodukten- und technologien und unterstützt Zahnärzte und Zahntechniker dabei, eine bessere, schnellere und sicherere Versorgung in allen zahnmedizinischen Bereichen anzubieten. Wir sind stolz darauf, bevorzugter Partner für Zahnarztpraxen, Kliniken, Dentallabore und autorisierte Vertriebshändler weltweit zu sein. Der Hauptfirmensitz von Dentsply Sirona befindet sich in Charlotte, North Carolina. So fortschrittlich…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDUwODg1NDY3MSIsInMiOiJJZ3NCQnloYjhCR1A0TF8ycFNNTjJRIn0.T1GCPWXHFLo7H9gZ3KETfiS_nOOdpoSMNoGzs0-0ZCc,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Dentsply Sirona'}",49.67828,Adzuna::API::Response::Job,8.60289,4508854671,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Bergstraße (Kreis)', 'Bensheim'], 'display_name': 'Bensheim, Bergstraße (Kreis)'}",https://www.adzuna.de/details/5099820318?utm_medium=api&utm_source=a4bcf954,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",2025-03-19T00:13:28Z,Bachelor of Science (B. Sc.) Data Science und KI,"Requistion ID : 67844 Dentsply Sirona ist der weltweit gru00f6u00dfte Anbieter von Dentalprodukten- und technologien und unterstu00fctzt Zahnu00e4rzte und Zahntechniker dabei, eine bessere, schnellere und sicherere Versorgung in allen zahnmedizinischen Bereichen anzubieten. Wir sind stolz darauf, bevorzugter Partner fu00fcr Zahnarztpraxen, Kliniken, Dentallabore und autorisierte Vertriebshu00e4ndler weltweit zu sein. Der Hauptfirmensitz von Dentsply Sirona befindet sich in Charlotte, North Caro…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWdzQkJ5aGI4QkdQNExfMnBTTU4yUSIsImkiOiI1MDk5ODIwMzE4In0.qwOquDS2en8-52ANIXBPfh_xPzBtWz2d7u4RQ0w6rWc,"{'display_name': 'Dentsply Sirona', '__CLASS__': 'Adzuna::API::Response::Company'}",49.67828,Adzuna::API::Response::Job,8.60289,5099820318,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Fechenheim, Frankfurt am Main', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Fechenheim']}",https://www.adzuna.de/details/4875912330?utm_medium=api&utm_source=a4bcf954,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",2024-09-25T15:43:03Z,Consultant Data Science (w/m/d) Fokus NLP,Über uns statworx ist ein führendes Beratungs- und Entwicklungsunternehmen für Daten und KI mit Sitz in Frankfurt am Main. Wir bieten strategische Beratung für mittelständische Unternehmen und globale Konzerne. Wir entwickeln innovative Daten- & KI-Lösungen für alle Unternehmensbereiche und Tätigkeitsfelder. Wir befähigen Menschen auf allen Kompetenzniveaus mit unseren Daten- & KI-Bildungsformaten. Kurz gesagt: Wir unterstützen Unternehmen bei allen Aspekten der digitalen Transformation – seit …,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWdzQkJ5aGI4QkdQNExfMnBTTU4yUSIsImkiOiI0ODc1OTEyMzMwIn0.hSnqbrnX158EfWcfRAzddfrSy61crgabGrOSCJ7dy2g,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'statworx'}",50.12595,Adzuna::API::Response::Job,8.76072,4875912330,full_time,,,
"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/details/5287370293?utm_medium=api&utm_source=a4bcf954,0,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",2025-07-05T15:49:53Z,Data Science/Engineering Working Student (m/w/d),"DEINE AUFGABEN Als Werkstudent:in (m/w/d) mit Fokus auf Data Science & Engineering wirst Du Teil unseres Bereichs IT Strategy & ESG und unterstützt unser Team bei der datenbasierten Beratung internationaler Kund:innen aus dem Finanz-, Versicherungs- und Energiesektor. Du arbeitest an der Schnittstelle zwischen Technologie, Unternehmenssteuerung und Nachhaltigkeit – und erhältst spannende Einblicke in die praktische Umsetzung moderner Daten- und Analyseprojekte. I m Rahmen Deiner Tätigkeit wirks…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSWdzQkJ5aGI4QkdQNExfMnBTTU4yUSIsImkiOiI1Mjg3MzcwMjkzIn0.4IYdzObbd9Lzi0VGhOcCo827rKNhjQxOJ42YIL0_hh8,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Trusteq'}",48.137418,Adzuna::API::Response::Job,11.555737,5287370293,part_time,,,
