category,id,redirect_url,__CLASS__,description,latitude,adref,created,salary_is_predicted,location,title,company,longitude,contract_time,salary_max,salary_min,contract_type
"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",5789622293,https://www.adzuna.de/details/5789622293?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"At Johnson & Johnson,?we believe health is everything. Our strength in healthcare innovation empowers us to build a?world where complex diseases are prevented, treated, and cured,?where treatments are smarter and less invasive, and?solutions are personal.?Through our expertise in Innovative Medicine and MedTech, we are uniquely positioned to innovate across the full spectrum of healthcare solutions today to deliver the breakthroughs of tomorrow, and profoundly impact health for humanity.?Learn …",53.70663,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4OTYyMjI5MyIsInMiOiJMQWlyWktSLThSR2ZMcVAwa040dzdnIn0.hb7gd7YQH6FmyUEBwIg0wJTh8ijNYyW4ksCTe8INPzA,2026-07-06T09:02:15Z,0,"{'display_name': 'Norderstedt, Segeberg (Kreis)', 'area': ['Deutschland', 'Schleswig-Holstein', 'Segeberg (Kreis)', 'Norderstedt'], '__CLASS__': 'Adzuna::API::Response::Location'}",Data Science Intern / Praktikant:in (m/w/d),"{'display_name': 'J&J Family of Companies', '__CLASS__': 'Adzuna::API::Response::Company'}",10.002853,,,,
"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",5778565623,https://www.adzuna.de/details/5778565623?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"Dieser Studiengang bereitet Dich darauf vor, den digitalen Wandel in Unternehmen voranzutreiben und aktiv mitzugestalten. Dazu werden Grundlagen der Informatik und der Wirtschaftsinformatik mit Kerninhalten der Data Science kombiniert. Themen wie Cloud Computing, Big Data, Visual Analytics und AI spielen hier eine große Rolle. Du lernst den Umgang und die Interpretation von großen Datenmengen, deren Darstellung, und das Training von AI-Modellen. Deine Ideen und Projekte kannst du dabei direkt i…",47.77567,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3ODU2NTYyMyIsInMiOiJMQWlyWktSLThSR2ZMcVAwa040dzdnIn0.9CwDHsJncdeNYsBn9-nQ0Syve-XYZvPBDAKrTg9OCv4,2026-06-27T04:49:42Z,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ravensburg (Kreis)', 'Ravensburg', 'Weingartshof'], 'display_name': 'Weingartshof, Ravensburg'}",Duales Studium (DHBW) Data Science und Künstliche Intelligenz,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'EBZ SE'}",9.62186,,,,
"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",5791478556,https://www.adzuna.de/details/5791478556?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"At Enpal, we are not just a company; we are a movement. As a recognized greentech unicorn and one of Europe’s fastest-growing energy companies, we’re dedicated to making solar energy accessible and effortless for homeowners across the continent. Our innovative business model for solar panels, heat pumps, home energy storage systems, and EV charging stations is redefining the residential energy market. With our mission to empower homeowners to embrace clean energy, we are paving the way for a su…",52.507706,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTEFpclpLUi04UkdmTHFQMGtONHc3ZyIsImkiOiI1NzkxNDc4NTU2In0.0x8tF3i2e1hInnhH2mHBVcqcg_W9dQ7mqxDNmo_q9Bo,2026-07-08T00:41:07Z,0,"{'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin']}",Team Lead Data Science (f/m/x),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Enpal'}",13.420806,full_time,,,
"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",5497413060,https://www.adzuna.de/details/5497413060?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Karlsruhe Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest…",49.03084,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5NzQxMzA2MCIsInMiOiJ5TlFUWnFSLThSR3ZmWnV1UGJaVnJnIn0.h6qiEEpnwq0IurUg4ugARNdgi90Uh-fz_9MFn9T2j-g,2025-11-15T17:50:12Z,0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hagsfeld, Karlsruhe'}",Senior Consultant Data Science (w/m/d),"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",8.45882,full_time,,,permanent
"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",5649069980,https://www.adzuna.de/details/5649069980?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe …",,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieU5RVFpxUi04Ukd2Zlp1dVBiWlZyZyIsImkiOiI1NjQ5MDY5OTgwIn0.KhlluI1OaNPNCUL0I6oSJ61MvCWgFLtMv_Cwx7eLx5E,2026-02-28T22:07:27Z,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",Senior Consultant Data Science (w/m/d),"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",,full_time,,,permanent
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",5557619041,https://www.adzuna.de/details/5557619041?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Berlin Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest ko…",52.5259,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1NzYxOTA0MSIsInMiOiJ5TlFUWnFSLThSR3ZmWnV1UGJaVnJnIn0.SHT5hu-5SH1ATjQBO3UHqAnpA_mKkouLHfSIlxqsjSo,2025-12-27T20:36:20Z,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Moabit'], 'display_name': 'Moabit, Berlin'}",Senior Consultant Data Science (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",13.35662,full_time,,,permanent
"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",5557619022,https://www.adzuna.de/details/5557619022?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Frankfurt Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest…",50.05078,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1NzYxOTAyMiIsInMiOiJ5TlFUWnFSLThSR3ZmWnV1UGJaVnJnIn0.mHoR0FgzXegmMTdaYbpWtfmpeony9MaiiYGIiZ5kw8E,2025-12-27T20:36:20Z,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Flughafen'], 'display_name': 'Flughafen, Frankfurt am Main'}",Senior Consultant Data Science (w/m/d),"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",8.56413,full_time,,,permanent
"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",5556631065,https://www.adzuna.de/details/5556631065?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Saarbrücken Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereite…",49.253,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieU5RVFpxUi04Ukd2Zlp1dVBiWlZyZyIsImkiOiI1NTU2NjMxMDY1In0.KoXUVS1xFz3u6_aoMx9FBAem0WVnBcgkMhYZ9PbTK-s,2025-12-26T20:20:06Z,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Saarland', 'Regionalverband Saarbrücken (Kreis)', 'Saarbrücken', 'Malstatt'], 'display_name': 'Malstatt, Saarbrücken'}",Senior Consultant Data Science (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",6.96191,full_time,,,permanent
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",5576691104,https://www.adzuna.de/details/5576691104?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Mainz Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest kom…",49.99512,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieU5RVFpxUi04Ukd2Zlp1dVBiWlZyZyIsImkiOiI1NTc2NjkxMTA0In0.Pivz_koFqUYWMAIedC3EAUrYAe-j1e02rkutkX2o8xw,2026-01-09T20:36:10Z,0,"{'display_name': 'Oberstadt, Mainz', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Mainz', 'Oberstadt'], '__CLASS__': 'Adzuna::API::Response::Location'}",Senior Consultant Data Science (w/m/d),"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",8.26743,full_time,,,permanent
"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",5557619037,https://www.adzuna.de/details/5557619037?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Ulm Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest kompl…",48.36497,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieU5RVFpxUi04Ukd2Zlp1dVBiWlZyZyIsImkiOiI1NTU3NjE5MDM3In0.DDGYmadCsspmPbfpiIz7maMEkIYtTES_bm0TEp87Kso,2025-12-27T20:36:20Z,0,"{'display_name': 'Mitte, Ulm', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location'}",Senior Consultant Data Science (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",8.29909,full_time,,,permanent
"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",5557619033,https://www.adzuna.de/details/5557619033?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Mannheim Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest …",49.46856,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1NzYxOTAzMyIsInMiOiJ5TlFUWnFSLThSR3ZmWnV1UGJaVnJnIn0._NqpIn0sOqzuE9VaSS9B0L3vJGVzJUGwgRPu3xhKWCk,2025-12-27T20:36:20Z,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim'], 'display_name': 'Neuostheim, Mannheim'}",Senior Consultant Data Science (w/m/d),"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",8.50014,full_time,,,permanent
"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",5499293823,https://www.adzuna.de/details/5499293823?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Stuttgart Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest…",48.77713,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieU5RVFpxUi04Ukd2Zlp1dVBiWlZyZyIsImkiOiI1NDk5MjkzODIzIn0.bM_0oxksgciJNNS7TBu2ghYQkcBIhNKMg-PG9gTn5R4,2025-11-16T17:40:51Z,0,"{'display_name': 'Mitte, Stuttgart', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Mitte']}",Senior Consultant Data Science (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",9.18071,full_time,,,permanent
"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",5776860396,https://www.adzuna.de/details/5776860396?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"At Symanto, we are looking for a Data Science Consultant based in Germany, UAE or Spain to join our team! In this client-facing role, you will work at the intersection of advanced analytics, AI, and business consulting, helping organizations uncover opportunities for growth, transformation, and value creation. You will collaborate with senior stakeholders, translate business challenges into analytical solutions, and contribute to the development of innovative methodologies powered by cutting-ed…",49.50401,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieU5RVFpxUi04Ukd2Zlp1dVBiWlZyZyIsImkiOiI1Nzc2ODYwMzk2In0.BxjH2Mq8WW8cCreXkLPu6uvC3_x6813wFGQ3nI-CPKU,2026-06-25T23:40:50Z,0,"{'display_name': 'Buchenbühl, Nürnberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Nürnberg', 'Buchenbühl']}",Data Science Consultant (m/f/x/d),"{'display_name': 'Career @ Symanto', '__CLASS__': 'Adzuna::API::Response::Company'}",11.11021,full_time,,,
"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",5727284102,https://www.adzuna.de/details/5727284102?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"Was Du bei uns machst: Forschung, Entwicklung, Anwendung und Implementierung Data Science, Big Data Entwicklung und Integration von Automatisierungslösungen auf Basis von REST-APIs Datenbankanbindung und -abfragen im Rahmen von Datenpipelines (SQL) AI, Machine Learning, Deep Learning, Computer vision Full-Stack Programming Worum geht's Für unseren Bereich Forschung & Entwicklung suchen wir derzeit Unterstützung durch Studierende. In sowohl kundenspezifischen Projekten als auch Inhouse Forschung…",48.18446,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieU5RVFpxUi04Ukd2Zlp1dVBiWlZyZyIsImkiOiI1NzI3Mjg0MTAyIn0.G9ZdXR6DXS3tEqKr1tTmw3ZT-clh2scfzBq6TG6W90g,2026-05-12T22:49:43Z,0,"{'display_name': 'Milbertshofen-Am Hart, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Milbertshofen-Am Hart'], '__CLASS__': 'Adzuna::API::Response::Location'}",Werkstudent/in - Data Science und Softwareentwicklung (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Enforto'}",11.57287,part_time,,,
"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",5787848386,https://www.adzuna.de/details/5787848386?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"Are you ready to change the market? As the innovation leader in the receivables management industry, we at PAIR Finance are proud of our unique technology. Our algorithm, based on artificial intelligence, sensitizes defaulting consumers to pay outstanding debts without straining the customer relationship. Our fully automated, individually tailored approach enables us to assess each debtor's situation and achieve higher repayment rates. Our Data and Behavioral Science teams utilize purpose-built…",52.51115,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4Nzg0ODM4NiIsInMiOiJ5TlFUWnFSLThSR3ZmWnV1UGJaVnJnIn0.DWkOMivd1aiVPISoUnFeGXk2tCSmfhKI-Z-Uf3SGrQE,2026-07-04T11:43:20Z,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Charlottenburg'], 'display_name': 'Charlottenburg, Berlin'}",Team Lead (f/m/d) Data Science,"{'display_name': 'PAIR Finance GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",13.30147,full_time,,,
"{'label': 'Lehrberufe', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'teaching-jobs'}",5728424143,https://www.adzuna.de/details/5728424143?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"We’re on a mission to empower individuals to launch successful careers in tech. As our Lead Instructor, you will play a pivotal role in for the learning success of our international students. NOTE: Position open to the residents of Germany , Austria and Spain only. Join WBS CODING SCHOOL, one of Germany's leading tech schools, and help shape the future of tech talent. As Lead Instructor (m/f/d), you are the primary contact person for our students in Data Science an Data Analytics programs at WB…",,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieU5RVFpxUi04Ukd2Zlp1dVBiWlZyZyIsImkiOiI1NzI4NDI0MTQzIn0.dZnJNbdhlKMeYGJuT_vIRNuRoH3SojxDxdjjT5a8l4k,2026-05-13T22:56:09Z,0,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",Lead Instructor: Data Science (m/f/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wbs Coding School'}",,part_time,,,
"{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}",5785928082,https://www.adzuna.de/details/5785928082?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"Who we are JustWatch delivers data-driven digital marketing for the global entertainment business. From the biggest blockbusters to award-winning shows, major sporting events, and best-selling console games. We are not only entertainment obsessives, but we also own the world's largest streaming guide, which gives us unparalleled data and insights on audience behaviors and content tastes. From a small startup, we've evolved into a 200 strong team, based in Berlin, around the world, or working re…",52.507706,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieU5RVFpxUi04Ukd2Zlp1dVBiWlZyZyIsImkiOiI1Nzg1OTI4MDgyIn0.2UYyosGUtvV4DUqGQ0fHM4zjfbSo_ygrmJlh-cXQwMg,2026-07-02T23:01:22Z,0,"{'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin']}",Working Student - Data Science (Research & Predictive Analytics),"{'display_name': 'JustWatch', '__CLASS__': 'Adzuna::API::Response::Company'}",13.420806,,,,
"{'label': 'Stellen aus Kreation & Design', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'creative-design-jobs'}",5589698017,https://www.adzuna.de/details/5589698017?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"Enabler für kleinere, leistungsfähigere und energieeffizientere Mikrochips Arbeiten, wo das Morgen entsteht. Rund 80 Prozent aller Mikrochips weltweit werden mit ZEISS Technologien gefertigt. Als Herzstück eines jeden elektronisch gesteuerten Systems sind sie aus unserem Alltag nicht mehr wegzudenken – egal ob im Smartphone, im Smart Home oder in Smart Factories. ZEISS ist Technologieführer im Bereich Halbleiterfertigungs-Equipment. Mit hochpräzisen Lithographie-Optiken, Photomasken-Systemen un…",48.78408,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieU5RVFpxUi04Ukd2Zlp1dVBiWlZyZyIsImkiOiI1NTg5Njk4MDE3In0.I_E4p7Y5ew6Fds4CMdnqb5zu9ZM0ASlFy3-lnqXM_lA,2026-01-17T21:24:39Z,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen'], 'display_name': 'Oberkochen, Ostalbkreis'}",Abschlussarbeit Data Science / Mechanikdesign (m/w/x),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ZEISS'}",10.10558,full_time,,,
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",5786195210,https://www.adzuna.de/details/5786195210?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"Die Sparkassen Rating und Risikosysteme (SR) ist der zentrale Dienstleister für Verfahren des Risiko­manage­ments in der Sparkassen-Finanzgruppe. Wir unterstützen die Institute mit Standardlösungen in den Bereichen der Risiko­messung und-steuerung, der regulatorischen Banksteuerung sowie im Vertrieb mit Data-Analytics-Lösungen. Gemeinsam mit unseren Partnern bieten wir den Instituten, von der Konzeption der Verfahren, über deren Weiterentwicklung, IT-Umsetzung und Umsetzungsunterstützung, zentr…",52.52219,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4NjE5NTIxMCIsInMiOiJ5TlFUWnFSLThSR3ZmWnV1UGJaVnJnIn0.5K6G2Vemecyc4hY377r3OslHIn9aLQqqUblCR3toZi0,2026-07-03T02:54:18Z,0,"{'display_name': 'Mitte, Berlin', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Mitte']}",Werkstudent (m/w/d) – Risikomanagement | Data Science,"{'display_name': 'S Rating und Risikosysteme GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",13.40933,,,,
"{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",5729773195,https://www.adzuna.de/details/5729773195?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"Deine Aufgaben Datengetriebene Transformation. Prozessintelligenz. Zukunft gestalten. Du willst nicht nur analysieren, sondern mitgestalten? Dann komm in unser Team und unterstütze uns bei der datenbasierten Transformation etablierter Unternehmen im Mittelstand und Konzernumfeld. Wir entwickeln intelligente Lösungen auf Basis von Process Mining, Business Process Management und AI – und setzen diese gemeinsam mit unseren Kund:innen um. Du führst strukturierte Recherchen und Analysen zu aktuellen…",48.16652,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTc3MzE5NSIsInMiOiJ5TlFUWnFSLThSR3ZmWnV1UGJaVnJnIn0.RILY40LZDKJ19f7vw3rl7sGFJ6i_GzfTfnmpGEOiiZE,2026-05-14T23:21:24Z,0,"{'display_name': 'Schwabing-Freimann, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Schwabing-Freimann'], '__CLASS__': 'Adzuna::API::Response::Location'}",Werkstudent Process & Data Science (w/m/d),"{'display_name': 'PMMG Group', '__CLASS__': 'Adzuna::API::Response::Company'}",11.59038,part_time,,,
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",5727346368,https://www.adzuna.de/details/5727346368?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"Was Dich erwartet Du hast ein Gespür für Daten und willst sehen, wie Deine Analysen echten Mehrwert schaffen? Dann bist Du bei uns genau richtig! Deine Mission: Hilf uns dabei, unsere Kunden datenbasiert besser zu verstehen und daraus konkrete Mehrwerte abzuleiten. Als Werkstudent im Beriech BI & Data Science entwickelst Du mit uns intelligente Analysen, optimierst Prozesse und schaffst die Grundlage für bessere Entscheidungen in Marketing, Beratung und Reporting. Du hast viel zu tun Kundendate…",48.04792,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieU5RVFpxUi04Ukd2Zlp1dVBiWlZyZyIsImkiOiI1NzI3MzQ2MzY4In0.gxLB2PZ0hG-G8UJwKwuWFq6Iby-F2xcxseLSXmTpIXc,2026-05-12T23:28:53Z,0,"{'display_name': 'Landsberg am Lech, Landsberg am Lech (Kreis)', 'area': ['Deutschland', 'Bayern', 'Landsberg am Lech (Kreis)', 'Landsberg am Lech'], '__CLASS__': 'Adzuna::API::Response::Location'}",Werkstudent (m/w/d) BI & Data Science,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'nimax'}",10.88248,part_time,,,
