company,id,created,description,latitude,location,__CLASS__,title,adref,category,salary_is_predicted,redirect_url,longitude,contract_time,salary_max,salary_min,contract_type
"{'display_name': 'Vesterling AG', '__CLASS__': 'Adzuna::API::Response::Company'}",5331263274,2025-08-01T06:43:17Z,"Als Administrator MS SharePoint sorgen Sie für den reibungslosen Betrieb von SharePoint Farmen (Enterprise - Lösungen) bei Kunden im Großraum München oder Nürnberg. Unser Klient ist ein IT-Beratungsunternehmen, das sich auf die Konzeption, Entwicklung und den Betrieb von Softwarelösungen auf Basis von Microsoft-Technologien konzentriert. Seine Mitarbeiter werden durch entsprechende Zertifizierungen immer auf den aktuellsten Stand der Technik gebracht. Vesterling zählt seit über 25 Jahren zu den…",48.137418,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,Administrator MS SharePoint (mwd),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMzMTI2MzI3NCIsInMiOiI0S2Q4ellOMjhCR1pqLUh0ZzVIVm5RIn0.MWp7GkbaAU5_1dp4utP9XP-y8nUWY-PzZXGNaJFLjHc,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,https://www.adzuna.de/land/ad/5331263274?se=4Kd8zYN28BGZj-Htg5HVnQ&utm_medium=api&utm_source=a4bcf954&v=221E33922B7B479080EDC18F1A4EAAB1FB99ADD0,11.555737,,,,
"{'display_name': 'Vesterling AG', '__CLASS__': 'Adzuna::API::Response::Company'}",5334605820,2025-08-02T18:54:38Z,"Beratung von regionalen Kunden in verschiedenen Anwendungsszenarien von MS SharePoint. Unser Klient ist ein IT-Beratungsunternehmen, das sich auf die Konzeption, Entwicklung und den Betrieb von Softwarelösungen auf Basis von Microsoft-Technologien konzentriert. Seine Mitarbeiter werden durch entsprechende Zertifizierungen immer auf den aktuellsten Stand der Technik gebracht. Vesterling zählt seit über 25 Jahren zu den führenden Personaldienstleistern im Technologiebereich. Die Schwerpunkte der …",48.137418,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,Microsoft SharePoint Consultant (mwd),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMzNDYwNTgyMCIsInMiOiI0S2Q4ellOMjhCR1pqLUh0ZzVIVm5RIn0.uMy31eLA0TS1QWmRRNNIMx6MS0FeXJQZqWvWFbgxHhU,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",0,https://www.adzuna.de/land/ad/5334605820?se=4Kd8zYN28BGZj-Htg5HVnQ&utm_medium=api&utm_source=a4bcf954&v=83ED96ED4505D80F686B57BFF6B60F2DA7649FCF,11.555737,,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schwarz IT'}",5323326895,2025-07-26T18:27:25Z,"Die Schwarz IT betreut die gesamte digitale Infrastruktur und alle Softwarelösungen der Unternehmen der Schwarz Gruppe. Sie ist somit für Auswahl, Bereitstellung und Betrieb sowie Weiterentwicklung von IT-Infrastrukturen, IT-Plattformen und Business-Anwendungen zuständig. Um die Fachbereiche durch IT-Lösungen optimal bei deren Geschäftsprozessen zu unterstützen, nimmt die Schwarz IT die Anforderungen der Fachbereiche in Beratungsgesprächen auf und erarbeitet gemeinsam mit diesen professionelle …",49.142335,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Heilbronn, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn']}",Adzuna::API::Response::Job,Engineering Lead Health & Performance (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNEtkOHpZTjI4Qkdaai1IdGc1SFZuUSIsImkiOiI1MzIzMzI2ODk1In0.VmauksTErVwOGh5r9xMYZLhdZ7AWK4ES0F1QQBc_7VU,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'engineering-jobs', 'label': 'Technikerstellen'}",0,https://www.adzuna.de/land/ad/5323326895?se=4Kd8zYN28BGZj-Htg5HVnQ&utm_medium=api&utm_source=a4bcf954&v=413C9A3461E5202BED423F5830CC87C1B4689BBF,9.209895,,,,
"{'display_name': 'Vesterling AG', '__CLASS__': 'Adzuna::API::Response::Company'}",5334605800,2025-08-02T18:54:37Z,"Als SharePoint Administrator sorgen Sie für den reibungslosen Betrieb von SharePoint Farmen (Enterprise - Lösungen) bei Kunden im Großraum München oder Nürnberg. Unser Klient ist ein IT-Beratungsunternehmen, das sich auf die Konzeption, Entwicklung und den Betrieb von Softwarelösungen auf Basis von Microsoft-Technologien konzentriert. Seine Mitarbeiter werden durch entsprechende Zertifizierungen immer auf den aktuellsten Stand der Technik gebracht. Vesterling zählt seit über 25 Jahren zu den fü…",48.137418,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",Adzuna::API::Response::Job,Microsoft SharePoint Administrator (mwd),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNEtkOHpZTjI4Qkdaai1IdGc1SFZuUSIsImkiOiI1MzM0NjA1ODAwIn0.gvNPmYtV6Ar9lm5TwmTspWBDWdMEqSUcB40FuFmeHF0,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,https://www.adzuna.de/land/ad/5334605800?se=4Kd8zYN28BGZj-Htg5HVnQ&utm_medium=api&utm_source=a4bcf954&v=1ABC33799001FEDCDCBF43A4B13B4F72454105C8,11.555737,,,,
"{'display_name': 'rola Security Solutions GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5314725436,2025-07-21T18:24:07Z,rola Security Solutions steht für Informationsmanagement im Sicherheitsbereich und ist Partner Nr. 1 für deutsche Behörden und Organisationen mit Sicherheitsaufgaben sowie Lieferant für zahlreiche internationale Kunden im Sicherheitsbereich. Das Unternehmen mit Sitz in Oberhausen wurde 1983 gegründet und ist Marktführer in Deutschland. rola zählt mit über 350 Mitarbeiterinnen und Mitarbeitern zu den verlässlichsten Anbietern von IT-Lösungen im Bereich der Inneren und Äußeren Sicherheit. Seit 20…,47.77625,"{'area': ['Deutschland', 'Bayern', 'Weilheim-Schongau (Kreis)', 'Oberhausen'], 'display_name': 'Oberhausen, Weilheim-Schongau (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,Werkstudent Projektmanagement mit Schwerpunkt Prozessanalyse (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNEtkOHpZTjI4Qkdaai1IdGc1SFZuUSIsImkiOiI1MzE0NzI1NDM2In0.AQEHb_SXC8aOZqzUG3L197VyzScxWxrvpRim2xvlskY,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",0,https://www.adzuna.de/land/ad/5314725436?se=4Kd8zYN28BGZj-Htg5HVnQ&utm_medium=api&utm_source=a4bcf954&v=C0CF9EFDB6CC0975DB862E738CDE9197DE507601,11.12773,,,,
"{'display_name': 'Hochschule Stralsund von IThanse.de', '__CLASS__': 'Adzuna::API::Response::Company'}",4589480317,2024-03-02T10:56:12Z,"Wie funktioniert maschinelles Lernen, Deep Learning oder große Sprachmodelle und Anwendungen wie ChatGPT? Was sind die Potenziale und Grenzen solcher KI-Methoden und Werkzeuge und wie können sie kompetent und sicher in der Praxis angewandt werden? Wie werden KI-Anwendungen mit modernen Werkzeugen und Frameworks in Unternehmen effektiv umgesetzt? Wie wird die Einführung und Kommunikation von KI in Unternehmen erfolgreich, sicher und ethisch verantwortlich gemacht? Mit dem Fokus auf Anwendungskom…",54.298178,"{'area': ['Deutschland', 'Mecklenburg-Vorpommern', 'Vorpommern-Rügen (Kreis)', 'Stralsund'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stralsund, Vorpommern-Rügen (Kreis)'}",Adzuna::API::Response::Job,Angewandte Data Science und Künstliche Intelligenz - Master-Studiengang in Stralsund,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDU4OTQ4MDMxNyIsInMiOiI0S2Q4ellOMjhCR1pqLUh0ZzVIVm5RIn0.6boJwlBdaxPGpXSzpTUGBw91jwdK7RaIIyZBkeaXfjY,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",0,https://www.adzuna.de/details/4589480317?utm_medium=api&utm_source=a4bcf954,13.079765,part_time,,,
"{'display_name': 'Var Group', '__CLASS__': 'Adzuna::API::Response::Company'}",5291342595,2025-07-08T07:06:28Z,"DEINE HERAUSFORDERUNG Opportunity Analyse Arbeite mit dem Vertriebsteam und dem Data-Science-Team zusammen, um Business Opportunities zu identifizieren und deren Entwicklung bis zum Abschluss mit deiner Markttrendanalyse, der Identifizierung neuer Kundensegmente oder der Optimierung interner Prozesse zu unterstützen Partnership Development Baue Beziehungen zu externen Partnern und anderen Organisationen auf und pflege diese, indem du Kooperationsfelder für die Entwicklung neuer datengesteuerter…",48.18446,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Milbertshofen-Am Hart'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Milbertshofen-Am Hart, München'}",Adzuna::API::Response::Job,Business Development Manager Data Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNEtkOHpZTjI4Qkdaai1IdGc1SFZuUSIsImkiOiI1MjkxMzQyNTk1In0.WN9gGsgwj_7lBonF2JV57mnd6G4VY3ktGHerAOBaj-U,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",0,https://www.adzuna.de/details/5291342595?utm_medium=api&utm_source=a4bcf954,11.57287,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Var Group'}",5328739135,2025-07-30T22:14:53Z,"DEINE HERAUSFORDERUNG Opportunity Analyse Arbeite mit dem Vertriebsteam und dem Data-Science-Team zusammen, um Business Opportunities zu identifizieren und deren Entwicklung bis zum Abschluss mit deiner Markttrendanalyse, der Identifizierung neuer Kundensegmente oder der Optimierung interner Prozesse zu unterstützen Partnership Development Baue Beziehungen zu externen Partnern und anderen Organisationen auf und pflege diese, indem du Kooperationsfelder für die Entwicklung neuer datengesteuerter…",,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",Adzuna::API::Response::Job,Business Development Manager Data Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNEtkOHpZTjI4Qkdaai1IdGc1SFZuUSIsImkiOiI1MzI4NzM5MTM1In0.ER0v9UeRtgEB7sUh5GPNELr8b2SF0o3D_QpI2UitXLk,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,https://www.adzuna.de/details/5328739135?utm_medium=api&utm_source=a4bcf954,,full_time,,,
"{'display_name': 'Technische Hochschule Lübeck', '__CLASS__': 'Adzuna::API::Response::Company'}",5342940627,2025-08-08T03:28:51Z,Logo Am Fachbereich Maschinenbau und Wirtschaft der Technischen Hochschule Lübeck ist zum nächstmöglichen Zeitpunkt folgende Stelle zu besetzen: Professur W 2 für Wirtschaftsinformatik / Data Science Kennziffer 423 mit mindestens einem der folgenden Schwerpunkte: Einsatz von Data Science und KI-Verfahren in inner- und außerbetrieblichen Geschäftsprozessen Process Mining und Process Automation Für den Ausbau des Studienangebots im Bereich Data Science suchen wir eine Person mit fundierten Kenntn…,53.85554,"{'display_name': 'St. Jürgen, Lübeck', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Schleswig-Holstein', 'Lübeck', 'St. Jürgen']}",Adzuna::API::Response::Job,Professur W 2 für Wirtschaftsinformatik / Data Science Kennziffer 423,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0Mjk0MDYyNyIsInMiOiI0S2Q4ellOMjhCR1pqLUh0ZzVIVm5RIn0.6oJGrRu2LoPEpr2WnvsCGDhRgnidJ0YB6qLt9gDGuP4,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,https://www.adzuna.de/details/5342940627?utm_medium=api&utm_source=a4bcf954,10.69693,,,,
"{'display_name': 'MTU Aero Engines', '__CLASS__': 'Adzuna::API::Response::Company'}",5202238408,2025-05-16T20:02:18Z,"Kennziffer – WS HAN MVX UPLIFTYOURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht dich: Werkstudent Data Science / Digital Maintenance Solutions (all genders) Code - WS HAN MVX Du hast Lust mit Daten, Algorithmen und in dem komplexen Feld der Luftfahrt zu arbeiten? Du willst dich bei …",52.44731,"{'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Langenhagen, Region Hannover (Kreis)'}",Adzuna::API::Response::Job,Werkstudent Data Science / Digital Maintenance Solutions (all genders),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIwMjIzODQwOCIsInMiOiI0S2Q4ellOMjhCR1pqLUh0ZzVIVm5RIn0.WxtIdoWGWXEw25J0IK81McjEbwI--K74Miup_NjHTRY,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",0,https://www.adzuna.de/details/5202238408?utm_medium=api&utm_source=a4bcf954,9.73965,,,,
"{'display_name': 'MTU Maintenance Hannover', '__CLASS__': 'Adzuna::API::Response::Company'}",4931329064,2024-11-08T12:50:26Z,"UPLIFT Y OURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht Dich: Werkstudent Data Science / Digital Maintenance Solutions (all genders) Du hast Lust mit Daten, Algorithmen und im komplexen Feld der Luftfahrt zu arbeiten? Du willst dich bei der Entwicklung digitaler Produkte für die T…",52.46704,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen', 'Schulenkamp'], 'display_name': 'Schulenkamp, Langenhagen'}",Adzuna::API::Response::Job,Werkstudent Data Science / Digital Maintenance Solutions (all genders),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0ZlNXpvTjI4Qkc4YzhTeXptOWVMQSIsImkiOiI0OTMxMzI5MDY0In0.lv85Cfr-Bbajk_jvSCvcDKPBv9ceP9YZEVK4werURTs,"{'label': 'Stellen aus Fertigung', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'manufacturing-jobs'}",0,https://www.adzuna.de/details/4931329064?utm_medium=api&utm_source=a4bcf954,9.70266,part_time,,,
"{'display_name': 'Jade Hochschule Wilhelmshaven/Oldenburg/Elsfleth', '__CLASS__': 'Adzuna::API::Response::Company'}",5342283454,2025-08-07T21:57:08Z,"Lehren - Forschen - Neu Entdecken Kommen Sie Als Professor_in An Die Jade Hochschule An der Jade Hochschule in Wilhelmshaven, Oldenburg und Elsfleth studieren rund 6.400 Menschen mit mehr als 200 Professorinnen und Professoren. Lehre und Forschung zeichnen sich durch innovative Ansätze, kooperative Zusammenarbeit und eine zugewandte Haltung aus. In allen Bereichen fördert die Hochschule Kompetenz und Vielfalt. Die Jade Hochschule entwickelt aufgrund der herausragenden Bedeutung der Künstlichen …",53.550256,"{'display_name': 'Wilhelmshaven, Niedersachsen', 'area': ['Deutschland', 'Niedersachsen', 'Wilhelmshaven'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,Professur (m/w/d) für das Gebiet Applied Data Science,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0MjI4MzQ1NCIsInMiOiJTRmU1em9OMjhCRzhjOFN5em05ZUxBIn0.kf_oxiGJM84LnTX1nRQ-6sVRdsrGKVI2tNns4r5MgKs,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,https://www.adzuna.de/details/5342283454?utm_medium=api&utm_source=a4bcf954,8.087806,full_time,,,
"{'display_name': 'Leadec Management Central Europe BV & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",5345636473,2025-08-09T20:24:11Z,"Ihr Aufgabenbereich Verantwortung übernehmen: Leitung und Vorantreiben von Initiativen zur digitalen Transformation mit Schwerpunkt Data Science & AI im Bereich Einkauf Europa, die sich auf die Verbesserung der Beschaffungseffizienz, Kosteneinsparungen sowie das Risiko- und Lieferantenmanagement konzentrieren. Analytisch vorgehen: Analyse und Identifizierung von Digitalisierungspotentialen innerhalb der Einkaufsorganisation sowie deren Prozessen. Aufgaben anpacken: Konzeption, Planung, Koordina…",,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",Adzuna::API::Response::Job,Procurement Specialist (m/w/d) Data Science & AI,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0ZlNXpvTjI4Qkc4YzhTeXptOWVMQSIsImkiOiI1MzQ1NjM2NDczIn0.h3ynmU0BTT8iWjhVSgny04zH9dIwZ_vkFt5QUHweQwc,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",0,https://www.adzuna.de/details/5345636473?utm_medium=api&utm_source=a4bcf954,,,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Targomo Casafari'}",5328738591,2025-07-30T22:14:21Z,"Targomo is a Berlin-based growing solution provider specialized in location intelligence, enabling companies to make data-driven location decisions. Our web-based platform, TargomoLOOP, supports well-known retail, hospitality, and quick commerce companies in 25 countries with location analysis. We are looking for a Spatial Data Science Working Student (20 hours / week) to strengthen our Data Science team in Berlin. In this role you will play a key part in processing and analyzing mobility data,…",52.48082,"{'display_name': 'Neukölln, Berlin', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Neukölln']}",Adzuna::API::Response::Job,Working Student Spatial Data Science (m/f/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMyODczODU5MSIsInMiOiJTRmU1em9OMjhCRzhjOFN5em05ZUxBIn0.H5qLYqvDHKthmFhvivY38s3rL6B9PwBc4tRUDEg1oBE,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",0,https://www.adzuna.de/details/5328738591?utm_medium=api&utm_source=a4bcf954,13.425,part_time,,,
"{'display_name': 'Leadec', '__CLASS__': 'Adzuna::API::Response::Company'}",5320137153,2025-07-24T20:44:25Z,"Ihr Aufgabenbereich Verantwortung ü bernehmen : Leitung und Vorantreiben von Initiativen zur digitalen Transformation mit Schwerpunkt Data Science & AI im Bereich Einkauf Europa, die sich auf die Verbesserung der Beschaffungseffizienz, Kosteneinsparungen sowie das Risiko- und Lieferantenmanagement konzentrieren. Analytisch vorgehen : Analyse und Identifizierung von Digitalisierungspotentialen innerhalb der Einkaufsorganisation sowie deren Prozessen. Aufgaben anpacken: Konzeption, Planung, Koord…",,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",Adzuna::API::Response::Job,Procurement Specialist (m/w/d) Data Science & AI,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMyMDEzNzE1MyIsInMiOiJTRmU1em9OMjhCRzhjOFN5em05ZUxBIn0.KY8Mww0DZCyOHm3RVMuA-OTYRFe-vsS4yBL8CtLQa7U,"{'label': 'Stellen aus Einzelhandel', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'retail-jobs'}",0,https://www.adzuna.de/details/5320137153?utm_medium=api&utm_source=a4bcf954,,,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'GBG Unternehmensgruppe'}",5197064470,2025-05-13T21:41:36Z,"Unterstützung des Datenmanagement-Teams bei der Erhebung, Aufbereitung und Analyse großer Datenmengen aus verschiedenen Unternehmensbereichen Entwicklung von Datenmodellen, Dashboards und Reports mit Tools wie Python, SQL und Power BI Mitwirkung an Projekten zur Einführung datengetriebener Prozesse und Entscheidungsgrundlagen Eigenständige Recherche zu aktuellen Data-Science-Ansätzen mit Relevanz für die Wohnungswirtschaft Dokumentation und Visualisierung von Ergebnissen für interne Stakeholder…",49.496025,"{'display_name': 'Mannheim, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,Werkstudent (m/w/d) Datenmanagement - Schwerpunkt Data Science,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0ZlNXpvTjI4Qkc4YzhTeXptOWVMQSIsImkiOiI1MTk3MDY0NDcwIn0.tKwxTO_CkFd777uxzl_zQNeBqeqCwXmQ5TkFeleB900,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",0,https://www.adzuna.de/details/5197064470?utm_medium=api&utm_source=a4bcf954,8.491505,part_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Jade Hochschule Wilhelmshaven/Oldenburg/Elsfleth'}",5345637806,2025-08-09T20:27:14Z,"Lehren - Forschen - Neu Entdecken Kommen Sie Als Professor_in An Die Jade Hochschule An der Jade Hochschule in Wilhelmshaven, Oldenburg und Elsfleth studieren rund 6.400 Menschen mit mehr als 200 Professorinnen und Professoren. Lehre und Forschung zeichnen sich durch innovative Ans&auml;tze, kooperative Zusammenarbeit und eine zugewandte Haltung aus. In allen Bereichen f&ouml;rdert die Hochschule Kompetenz und Vielfalt. Die Jade Hochschule entwickelt aufgrund der herausragenden Bedeutung der K&…",53.5359,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Wilhelmshaven', 'Aldenburg'], 'display_name': 'Aldenburg, Wilhelmshaven'}",Adzuna::API::Response::Job,Professur (m/w/d) für das Gebiet Applied Data Science,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0ZlNXpvTjI4Qkc4YzhTeXptOWVMQSIsImkiOiI1MzQ1NjM3ODA2In0.1-_rATb87Q6aSqwVVJStNKEy2-9r2E9DqSauxCjnD0s,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,https://www.adzuna.de/details/5345637806?utm_medium=api&utm_source=a4bcf954,8.07755,,,,
"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",5290380688,2025-07-07T17:56:09Z,Praktikum Associate Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Köln Du willst Praxiserfahrung in einer internationalen Unternehmensberatungsammeln? Bei uns kannst du dein Interesse an Wirtschaftsthemen mit deinenanalytischen Fähigkeiten verbinden! Werde für mindestens 10 Wochen Teil einesaußergewöhnlichen Teams. Was uns besonders macht: ein starker Unternehmergeistund jede Menge Gestaltungsfreiheit. Der Advanced Analytics Bereich bei Simon-Kucher konzentriert sich auf dieEn…,,"{'display_name': 'Köln, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln']}",Adzuna::API::Response::Job,Praktikum Associate Consultant Data Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0ZlNXpvTjI4Qkc4YzhTeXptOWVMQSIsImkiOiI1MjkwMzgwNjg4In0.6lJDNxB87XZJDaAN5l01YikOzjoqyg9YqmhR4uwaR8k,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,https://www.adzuna.de/details/5290380688?utm_medium=api&utm_source=a4bcf954,,,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",5290381154,2025-07-07T17:56:15Z,Praktikum Associate Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Köln Du willst Praxiserfahrung in einer internationalen Unternehmensberatungsammeln? Bei uns kannst du dein Interesse an Wirtschaftsthemen mit deinenanalytischen Fähigkeiten verbinden! Werde für mindestens 10 Wochen Teil einesaußergewöhnlichen Teams. Was uns besonders macht: ein starker Unternehmergeistund jede Menge Gestaltungsfreiheit. Der Advanced Analytics Bereich bei Simon-Kucher konzentriert sich auf dieEn…,52.507706,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",Adzuna::API::Response::Job,Praktikum Associate Consultant Data Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0ZlNXpvTjI4Qkc4YzhTeXptOWVMQSIsImkiOiI1MjkwMzgxMTU0In0.uTWIAv03tHqIu3SnI86Il3oGahvOEEe2CPi8A8GnBkA,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,https://www.adzuna.de/details/5290381154?utm_medium=api&utm_source=a4bcf954,13.420806,,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",5290380686,2025-07-07T17:56:09Z,Praktikum Associate Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Köln Du willst Praxiserfahrung in einer internationalen Unternehmensberatungsammeln? Bei uns kannst du dein Interesse an Wirtschaftsthemen mit deinenanalytischen Fähigkeiten verbinden! Werde für mindestens 10 Wochen Teil einesaußergewöhnlichen Teams. Was uns besonders macht: ein starker Unternehmergeistund jede Menge Gestaltungsfreiheit. Der Advanced Analytics Bereich bei Simon-Kucher konzentriert sich auf dieEn…,50.71942,"{'display_name': 'Bonn, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn']}",Adzuna::API::Response::Job,Praktikum Associate Consultant Data Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiU0ZlNXpvTjI4Qkc4YzhTeXptOWVMQSIsImkiOiI1MjkwMzgwNjg2In0.50Eu4aWt_psF1RYLJf2mqhICXhTX4pw2IusEv3NXt-o,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,https://www.adzuna.de/details/5290380686?utm_medium=api&utm_source=a4bcf954,7.112412,,,,
