longitude,category,adref,company,salary_is_predicted,location,redirect_url,latitude,id,created,description,title,__CLASS__,contract_time,salary_min,salary_max,contract_type
9.77223,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY002N0NDR0U4UkdhVWUwcHk5bTZ1ZyIsImkiOiI1MDY3MDIwNzk4In0.AYDElF9wWbyYt9zao-krH9z_ARXssCuEJ4HNJrCV_Nk,"{'display_name': 'IT-P GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bult, Hannover', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover', 'Bult']}",https://www.adzuna.de/details/5067020798?utm_medium=api&utm_source=a4bcf954,52.36489,5067020798,2025-02-28T14:07:24Z,"Wir bieten dir Flexibles Arbeiten: Mobiles Arbeiten mit vier gemeinsamen Präsenztagen im Monat. Und wenn du magst, bist du natürlich jederzeit öfter im Büro willkommen. So schaffen wir die perfekte Balance aus Freiheit und persönlichem Austausch. Individuelle Arbeitszeitmodelle , die sich an dein Leben anpassen. Gestaltungsfreiraum für deine Ideen und Projekte, mit der Möglichkeit, wirklich etwas zu bewegen. Gezielte Weiterbildungsmöglichkeiten , die wir aktiv fördern. Ein starkes Miteinander i…",Data Science Specialist (m/w/d),Adzuna::API::Response::Job,part_time,,,
,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNzMwOTI3MSIsInMiOiJjTTY3Q0NHRThSR2FVZTBweTltNnVnIn0.42k3P7XSbGda9rLT_VLRV-5frkV6hjjn7khNQLI43vs,"{'display_name': 'IT-P', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",https://www.adzuna.de/details/5727309271?utm_medium=api&utm_source=a4bcf954,,5727309271,2026-05-12T23:01:22Z,"Wir bieten dir Flexibles Arbeiten: Mobiles Arbeiten mit vier gemeinsamen Präsenztagen im Monat. Und wenn du magst, bist du natürlich jederzeit öfter im Büro willkommen. So schaffen wir die perfekte Balance aus Freiheit und persönlichem Austausch. Individuelle Arbeitszeitmodelle , die sich an dein Leben anpassen. Gestaltungsfreiraum für deine Ideen und Projekte, mit der Möglichkeit, wirklich etwas zu bewegen. Gezielte Weiterbildungsmöglichkeiten , die wir aktiv fördern. Ein starkes Miteinander i…",Data Science Specialist (m/w/d),Adzuna::API::Response::Job,full_time,,,
9.21546,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY002N0NDR0U4UkdhVWUwcHk5bTZ1ZyIsImkiOiI1NTkzNjU1NDAyIn0.y7-BE91Xp1RULfwCPcvqD1fTJZJgUjONxIJ3mx5BXog,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MWAY DIGITAL GmbH'}",0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Bad Cannstatt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bad Cannstatt, Stuttgart'}",https://www.adzuna.de/details/5593655402?utm_medium=api&utm_source=a4bcf954,48.80499,5593655402,2026-01-21T06:59:03Z,"Dein Studium Du möchtest Theorie und Praxis miteinander verknüpfen und begeisterst dich für Daten, Analysen und Künstliche Intelligenz? Dann ist das duale Studium im Bereich Data Science & Künstliche Intelligenz in Kombination mit MWAY genau das Richtige für dich. Studiendauer: 3 Jahre Studienverlauf: Wechsel von Theorie- und Praxisphasen im 3-Monats-Rhythmus Praxisort: Stuttgart-Bad Cannstatt Studienstart: 01.10.2027 Studienort: DHBW Stuttgart Abschluss: Bachelor of Science Weitere Information…",DHBW Data Science & Künstliche Intelligenz – 2027,Adzuna::API::Response::Job,full_time,,,
9.187224,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNzMwMTMyMiIsInMiOiJjTTY3Q0NHRThSR2FVZTBweTltNnVnIn0.5pBp6XJgraexrAEutHRyumVX-S7MSSaclR2YExRtRaA,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MWAY DIGITAL'}",0,"{'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}",https://www.adzuna.de/details/5727301322?utm_medium=api&utm_source=a4bcf954,48.776198,5727301322,2026-05-12T22:59:27Z,"Dein Studium Du möchtest Theorie und Praxis miteinander verknüpfen und begeisterst dich für Daten, Analysen und Künstliche Intelligenz? Dann ist das duale Studium im Bereich Data Science & Künstliche Intelligenz in Kombination mit MWAY genau das Richtige für dich. Studiendauer: 3 Jahre Studienverlauf: Wechsel von Theorie- und Praxisphasen im 3-Monats-Rhythmus Praxisort: Stuttgart-Bad Cannstatt Studienstart: 01.10.2027 Studienort: DHBW Stuttgart Abschluss: Bachelor of Science Weitere Information…",DHBW Data Science & Künstliche Intelligenz – 2027,Adzuna::API::Response::Job,full_time,,,
9.94976,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4NDQwOTQ4NiIsInMiOiJjTTY3Q0NHRThSR2FVZTBweTltNnVnIn0.rEEQni0o9JsnKUlo1DzCZAfxvX5PrQMratagBlb-nkA,"{'display_name': 'NewTec', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Söflingen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Söflingen, Ulm'}",https://www.adzuna.de/details/5784409486?utm_medium=api&utm_source=a4bcf954,48.39155,5784409486,2026-07-01T23:47:40Z,"Du studierst Informatik, Künstliche Intelligenz (KI), Data Science, Data Analytics oder einen vergleichbaren Studiengang mit Schwerpunkt Softwareentwicklung und möchtest dein theoretisches Wissen in einem praxisnahen Projekt anwenden, das langfristig einen echten Mehrwert schafft? Dann suchen wir genau dich für ein Praxissemester! Werde Teil unseres Teams am Standort Ulm und gestalte die Zukunft von NewTec aktiv mit! Was dich bei NewTec erwartet: Du entwickelst und optimierst Datenbankabfragen …",Praxissemester / Abschlussarbeit im Bereich KI und Data Science,Adzuna::API::Response::Job,full_time,,,
12.83048,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs', 'label': 'Stellen für Hochschulabsolventen'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY002N0NDR0U4UkdhVWUwcHk5bTZ1ZyIsImkiOiI1Nzg1MjMwMjc1In0.hhhs45n5Gw3Qba7_0ofLBRU7KCiO1InCYCC3SJZ_qvc,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wacker Chemie AG - Werk Burghausen'}",0,"{'display_name': 'Burghausen, Altötting (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Altötting (Kreis)', 'Burghausen']}",https://www.adzuna.de/details/5785230275?utm_medium=api&utm_source=a4bcf954,48.17244,5785230275,2026-07-02T11:24:40Z,Duales Studium - Data Science & Künstliche Intelligenz Standort Burghausen - 84489 Burghausen - Arbeitszeit: Vollzeit - Position: Duales Studium - Bildungsgrad Mindestvoraussetzung: Fachhochschulreife - Beschäftigungsbeginn: 01.09.2027,Duales Studium - Data Science & Künstliche Intelligenz,Adzuna::API::Response::Job,,,,
9.99333,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDM1MjU5MTkzMiIsInMiOiJjTTY3Q0NHRThSR2FVZTBweTltNnVnIn0.pBlJmVnUvlaWUVeJ7Jm7Fk7bOLTPx9RFvrspbuEgU20,"{'display_name': 'Highberg DACH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'HafenCity, Hamburg', 'area': ['Deutschland', 'Hamburg', 'HafenCity']}",https://www.adzuna.de/details/4352591932?utm_medium=api&utm_source=a4bcf954,53.54167,4352591932,2023-10-05T13:37:27Z,"Wer wir sind Als eine der führenden Beratungen der Medienbranche treibt Highberg DACH (ehemals SCHICKLER) den digitalen Wandel in Medienunternehmen in Deutschland, Österreich und der Schweiz aktiv voran. In der Medienwelt von heute entscheidet Datenkompetenz über Sichtbarkeit, Reichweite und Erfolg. Wer relevant bleiben will, muss Wandel aktiv gestalten – genau deshalb suchen wir dich. Unser Tech Stack: Programmiersprachen: Python, R, JavaScript, SQL ETL / Data-Modeling: dbt, Google Dataflow, P…",Praktikum: Data Science (w/m/d),Adzuna::API::Response::Job,full_time,,,
9.99333,"{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNzM0NTQwNCIsInMiOiJjTTY3Q0NHRThSR2FVZTBweTltNnVnIn0.VD7A3dBQaVe5VbuYs4DxSoIe0cDejjGx_T1x7IdIeHs,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Highberg'}",0,"{'display_name': 'HafenCity, Hamburg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg', 'HafenCity']}",https://www.adzuna.de/details/5727345404?utm_medium=api&utm_source=a4bcf954,53.54167,5727345404,2026-05-12T23:27:34Z,"Wer wir sind Als eine der führenden Beratungen der Medienbranche treibt Highberg DACH (ehemals SCHICKLER) den digitalen Wandel in Medienunternehmen in Deutschland, Österreich und der Schweiz aktiv voran. In der Medienwelt von heute entscheidet Datenkompetenz über Sichtbarkeit, Reichweite und Erfolg. Wer relevant bleiben will, muss Wandel aktiv gestalten – genau deshalb suchen wir dich. Unser Tech Stack: Programmiersprachen: Python, R, JavaScript, SQL ETL / Data-Modeling: dbt, Google Dataflow, P…",Praktikum: Data Science (w/m/d),Adzuna::API::Response::Job,full_time,,,
,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NTQyNDA4MyIsInMiOiJjTTY3Q0NHRThSR2FVZTBweTltNnVnIn0.k2lZjjRTe9yg3mhfeFD0zZ4PJLtP3ecL6PI1WMV6OP0,"{'display_name': 'Accenture', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",https://www.adzuna.de/details/5775424083?utm_medium=api&utm_source=a4bcf954,,5775424083,2026-06-24T23:49:48Z,"m AI & Data Team bei Accenture vereinen wir einzigartige Persönlichkeiten und zukunftsgerichtetes Know-How, um gemeinsam mit unseren Kunden datengetriebene Transformation voranzutreiben und die Zukunft durch KI (Künstlichen Intelligenz) zu gestalten. Wir begleiten unsere Kunden Ende-zu-Ende – von der strategischen, KI-nativen Neuausrichtung & Zieldefinition der Organisation über die Konzeption & Entwicklung von cutting-edge KI-Lösungen bis hin zum technischen Design & der Implementierung von KI…",AI & Data Science Analyst (all genders),Adzuna::API::Response::Job,full_time,,,
9.9477,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY002N0NDR0U4UkdhVWUwcHk5bTZ1ZyIsImkiOiI1NzE2MjI0MDIwIn0.s7-va7HPd91Sd-zerK_SnMjVQst4Y9fq9JTCqaZY0n0,"{'display_name': 'ENCAVIS', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'area': ['Deutschland', 'Hamburg', 'Altona-Altstadt'], 'display_name': 'Altona-Altstadt, Hamburg', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/details/5716224020?utm_medium=api&utm_source=a4bcf954,53.54883,5716224020,2026-05-01T22:59:27Z,"Auf was wir bei ENCAVIS setzen? Die Sonne. Den Wind. Und auf dich. Willkommen in der Welt von Encavis! Bei uns dreht sich alles um die Kraft der Sonne, des Windes und der konzernweit über 400 Menschen, die gemeinsam das Energiesystem der Zukunft gestalten, um eine nachhaltige Energieversorgung für zukünftige Generationen sicherzustellen. Die ENCAVIS Management GmbH & Co. KG ist die Holding der ENCAVIS GmbH, einem der führenden Stromerzeuger aus Erneuerbaren Energien in Europa. Wir betreiben ein…",Berufsbegleitendes Studium - Data Science & Artificial Intelligence,Adzuna::API::Response::Job,part_time,,,
10.64904,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY002N0NDR0U4UkdhVWUwcHk5bTZ1ZyIsImkiOiI1NzY4MDYwNjM4In0.QtK-_qIJFpz4zrJnZ29DA8lw4LJXDDVS1hw6AtIJZAc,"{'display_name': 'Drägerwerk AG & Co. KGaA', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'area': ['Deutschland', 'Schleswig-Holstein', 'Lübeck', 'Buntekuh'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Buntekuh, Lübeck'}",https://www.adzuna.de/details/5768060638?utm_medium=api&utm_source=a4bcf954,53.86126,5768060638,2026-06-18T14:13:20Z,"Praktikum Künstliche Intelligenz / Data Science – Medizintechnik Drägerwerk AG & Co. KGaA - Job-ID V000011147 Einsatzort: Lübeck Fachbereich: R&D Art der Anstellung: Vollzeit Dafür suchen wir Dich Studieren macht Spaß – noch mehr, wenn du die Theorie auch in der Praxis erleben kannst. Bei Dräger bringst du vom ersten Tag an deine Ideen ein und übernimmst Verantwortung für ›Technik für das Leben‹. Im Bereich Workplace Infrastructure dreht sich alles um die Gestaltung moderner Arbeits- und Klinik…",Praktikum Künstliche Intelligenz / Data Science – Medizintechnik,Adzuna::API::Response::Job,,,,
7.112412,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMzA2MTIzNiIsInMiOiJjTTY3Q0NHRThSR2FVZTBweTltNnVnIn0.Xbqf7LJienVL1kkkc0FfaDZH0RSwXLN3blBTW2U8b-8,"{'display_name': 'twomynds', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bonn, Nordrhein-Westfalen'}",https://www.adzuna.de/details/5803061236?utm_medium=api&utm_source=a4bcf954,50.71942,5803061236,2026-07-16T16:27:05Z,"Über uns Du willst technische Verantwortung übernehmen und sehen, wie deine Arbeit in echten Use Cases Mehrwert schafft – bei Unternehmen, die du aus dem Alltag kennst? Willkommen bei twomynds. Wir sind eine dedizierte Data-&-AI-Beratung sowie ein Service Provider mit End-to-End-Umsetzung und begleiten Unternehmen von der strategischen Zielsetzung bis zur operativen Realisierung – strategisch, umsetzungsstark und ergebnisorientiert. Unsere Mission: Ambitionierte Unternehmen befähigen, Data & AI…",Data Science Manager (m/w/d),Adzuna::API::Response::Job,full_time,,,
7.10344,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNDU3Nzg4NCIsInMiOiJjTTY3Q0NHRThSR2FVZTBweTltNnVnIn0.VkFrrCYHJ6q23ljaKlQ-DwbV0xaZTtpLvpKPZI5955g,"{'display_name': 'twomynds', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn', 'Zentrum'], 'display_name': 'Zentrum, Bonn', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/details/5804577884?utm_medium=api&utm_source=a4bcf954,50.73754,5804577884,2026-07-17T09:55:42Z,"Über uns Du willst technische Verantwortung übernehmen und sehen, wie deine Arbeit in echten Use Cases Mehrwert schafft – bei Unternehmen, die du aus dem Alltag kennst? Willkommen bei twomynds. Wir sind eine dedizierte Data-&-AI-Beratung sowie ein Service Provider mit End-to-End-Umsetzung und begleiten Unternehmen von der strategischen Zielsetzung bis zur operativen Realisierung – strategisch, umsetzungsstark und ergebnisorientiert. Unsere Mission: Ambitionierte Unternehmen befähigen, Data & AI…",Data Science Manager (m/w/d),Adzuna::API::Response::Job,,,,
8.45882,"{'tag': 'logistics-warehouse-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Logistik & Lagerhaltung'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNzMyMjkxNSIsInMiOiJjTTY3Q0NHRThSR2FVZTBweTltNnVnIn0.rQAg2yYoyq4d39oGqJWcuRvYm0tDMHFRQ7Y1_GrWsSM,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Chrono24'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hagsfeld, Karlsruhe', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld']}",https://www.adzuna.de/details/5727322915?utm_medium=api&utm_source=a4bcf954,49.03084,5727322915,2026-05-12T23:08:36Z,Darauf kannst Du dich freuen Du übernimmst eigenverantwortlich verschiedene Modellierungs- und Analyseprojekte und nutzt dabei unsere Marktplatzdaten sowie deine fundierten Methodenkenntnisse. Du bereitest Daten aus unterschiedlichen Systemen auf und setzt deine Fähigkeiten im Feature Engineering effektiv ein. Bei der Umsetzung von statistischen Modellen und Modell-Prototypen legst du großen Wert auf deren praktische Anwendbarkeit. Du führst statistisch fundierte Analysen und Simulationen durch…,Werkstudent Data Science (m/w/d),Adzuna::API::Response::Job,part_time,,,
11.62828,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNzMyMTg3NiIsInMiOiJjTTY3Q0NHRThSR2FVZTBweTltNnVnIn0.PvyYY5hOpUI1EC66KeENr0CqZuMaMYLc1okjZccbKs0,"{'display_name': 'smartvillage', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Bogenhausen'], 'display_name': 'Bogenhausen, München', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/details/5727321876?utm_medium=api&utm_source=a4bcf954,48.1475,5727321876,2026-05-12T23:07:57Z,"Dafür brauchen wir Dich Für ein neues Digital-Projekt in der MICE-Branche suchen wir Dich: eine Persönlichkeit, die Lust hat, mit uns Dinge neu zu denken, Ideen Realität werden zu lassen und die Zukunft unserer Branche aktiv mitzugestalten. Dateninfrastruktur & Skalierung: Du entwickelst und verantwortest unsere Dateninfrastruktur. Du baust robuste Pipelines, die Daten aus verschiedenen Quellen in ein sauberes, zuverlässiges Data Warehouse überführen und stellst Qualität, Konsistenz und Verfügb…",Data Science Engineer (m/w/d),Adzuna::API::Response::Job,full_time,,,
13.33722,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY002N0NDR0U4UkdhVWUwcHk5bTZ1ZyIsImkiOiI1NTc2NjkwMTIxIn0.BeG_UyhV-miedh39yiGYgQyMCDKUnld1zOXL-hJ8cq8,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Siltronic AG'}",0,"{'area': ['Deutschland', 'Sachsen', 'Mittelsachsen (Kreis)', 'Freiberg'], 'display_name': 'Freiberg, Mittelsachsen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/details/5576690121?utm_medium=api&utm_source=a4bcf954,50.91404,5576690121,2026-01-09T20:35:59Z,"Siltronic ist einer der weltweit größten Hersteller für Wafer aus Reinstsilizium und Partner vieler führender Chip-Hersteller mit rund 4.300 Mitarbeitenden und Produktionsstätten in Europa, Asien und den USA. Wir entwickeln und fertigen Wafer mit einem Durchmesser von bis zu 300 mm. Diese sind die Grundlage der modernen Mikro- und Nanoelektronik. In einem 3-jährigen Dualen Studium werden Theorie und Praxis gekonnt verbunden. Das hoch qualifizierende Studium wird durch breit gefächerte Praxisein…",Duales Studium Data Science und Künstliche Intelligenz,Adzuna::API::Response::Job,full_time,,,
9.22208,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU2NTIwODc3MSIsInMiOiJjTTY3Q0NHRThSR2FVZTBweTltNnVnIn0.Zm2Oid5NcABC-wMwUPthQh2KKdva37wzP2HDQpmn7Jk,"{'display_name': 'Kaufland', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'display_name': 'Böckingen, Heilbronn', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn', 'Böckingen']}",https://www.adzuna.de/details/5565208771?utm_medium=api&utm_source=a4bcf954,49.1416,5565208771,2026-01-02T20:58:32Z,"Du willst mehr als Uni und möchtest erste Berufseinblicke und Kontakte knüpfen? Dann bist du hier richtig! Als Werkstudent oder Praktikant bei Kaufland gehörst du von Beginn an zu einem starken Team und kannst zeigen, was in dir steckt. Werde auch du Teil von teamkaufland! Das erwartet dich bei uns Wir zählen auf dich: Du unterstützt unser Team bei der Bearbeitung unserer Analytics Use Cases entlang der gesamten Wertschöpfungskette bei Kaufland. Vielfältige Aufgaben? Na klar: Lerne unsere Proje…",Praktikant Data Science (m/w/d),Adzuna::API::Response::Job,,,,
8.50014,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY002N0NDR0U4UkdhVWUwcHk5bTZ1ZyIsImkiOiI1NTA1MzM2ODIwIn0.J0kH330f5hAWrv1N9VFPU7cS02MAncJsvy_4C8LNEmI,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neuostheim, Mannheim', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim']}",https://www.adzuna.de/details/5505336820?utm_medium=api&utm_source=a4bcf954,49.46856,5505336820,2025-11-20T17:58:30Z,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Mannheim Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data …",Praktikum Data Science / Data Analytics & BI (w/m/d),Adzuna::API::Response::Job,,,,contract
8.45882,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgzMSIsInMiOiJjTTY3Q0NHRThSR2FVZTBweTltNnVnIn0.v1ocC0YIb-y0JqH3MdHqc5moTi8xKbO7AnaQS09iNAA,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld'], 'display_name': 'Hagsfeld, Karlsruhe', '__CLASS__': 'Adzuna::API::Response::Location'}",https://www.adzuna.de/details/5505336831?utm_medium=api&utm_source=a4bcf954,49.03084,5505336831,2025-11-20T17:58:31Z,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Karlsruhe Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…",Praktikum Data Science / Data Analytics & BI (w/m/d),Adzuna::API::Response::Job,,,,contract
8.56413,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY002N0NDR0U4UkdhVWUwcHk5bTZ1ZyIsImkiOiI1NTA1MzM2ODE4In0.LRmzY7x6D2lyVvzzjQDZuRYcvL94-whr15K0nvMTyfE,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",0,"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Flughafen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Flughafen, Frankfurt am Main'}",https://www.adzuna.de/details/5505336818?utm_medium=api&utm_source=a4bcf954,50.05078,5505336818,2025-11-20T17:58:30Z,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Frankfurt Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…",Praktikum Data Science / Data Analytics & BI (w/m/d),Adzuna::API::Response::Job,,,,contract
6.96191,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgyOSIsInMiOiJjTTY3Q0NHRThSR2FVZTBweTltNnVnIn0.nxEqlyY8BA8PfNlkgtqqeMD0Gjng-ahbczFXHcOH94U,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,"{'area': ['Deutschland', 'Saarland', 'Regionalverband Saarbrücken (Kreis)', 'Saarbrücken', 'Malstatt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Malstatt, Saarbrücken'}",https://www.adzuna.de/details/5505336829?utm_medium=api&utm_source=a4bcf954,49.253,5505336829,2025-11-20T17:58:31Z,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Saarbrücken Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Da…",Praktikum Data Science / Data Analytics & BI (w/m/d),Adzuna::API::Response::Job,,,,contract
