location,adref,company,redirect_url,description,longitude,category,title,id,created,__CLASS__,latitude,salary_is_predicted,contract_time,salary_min,salary_max,contract_type
"{'area': ['Deutschland', 'Niedersachsen', 'Osnabrück (Kreis)', 'Osnabrück'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Osnabrück, Osnabrück (Kreis)'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNjkyNjEyNiIsInMiOiIxb0g0aFpsSDhSR1NkSVNYUVFRalBRIn0.LqmUaz9NgxRCorEBBGy4HzYuK7Vi84BSedatPcPu3aE,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Westnetz GmbH'}",https://www.adzuna.de/land/ad/5706926126?se=1oH4hZlH8RGSdISXQQQjPQ&utm_medium=api&utm_source=a4bcf954&v=CFDB65F67BE68A652C5E6E0B29DC4786E5A37A1F,"Du. Mit uns? Du. Mit uns? Für unser Team Netzvertrieb, Business Solution Support, Standort Dortmund, Essen, Osnabrück oder Recklinghausen, suchen wir befristet bis zum 31.12.2027 engagierte Verstärkung. Deine Arbeit sollte sinnstiftend sein und Du willst Dich mit all Deinen Facetten einbringen? Dann bist Du bei uns richtig. Wie Du bist, was Du fühlst: Wir sehen Dich. Die , eine 100-prozentige Tochter der Westenergie AG, ist der größte Verteilnetzbetreiber Deutschlands. Mit über 6.000 Mitarbeite…",8.055137,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",Analyst Prozesse & Daten (m/w/d),5706926126,2026-04-22T08:55:59Z,Adzuna::API::Response::Job,52.274227,0,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Recklinghausen (Kreis)', 'Recklinghausen'], 'display_name': 'Recklinghausen, Recklinghausen (Kreis)'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMW9INGhabEg4UkdTZElTWFFRUWpQUSIsImkiOiI1NzA4MDcyNjY3In0.EL1zq1xICTptuV-NMs0kOE0aesVZWp1LY-6d3xBYQ0U,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Westnetz GmbH'}",https://www.adzuna.de/land/ad/5708072667?se=1oH4hZlH8RGSdISXQQQjPQ&utm_medium=api&utm_source=a4bcf954&v=51C3CE95F39707C5CA4702659A4FEE7DE5DE1A44,"Du. Mit uns? Du. Mit uns? Für unser Team Netzvertrieb, Business Solution Support, Standort Dortmund, Essen, Osnabrück oder Recklinghausen, suchen wir befristet bis zum 31.12.2027 engagierte Verstärkung. Deine Arbeit sollte sinnstiftend sein und Du willst Dich mit all Deinen Facetten einbringen? Dann bist Du bei uns richtig. Wie Du bist, was Du fühlst: Wir sehen Dich. Die , eine 100-prozentige Tochter der Westenergie AG, ist der größte Verteilnetzbetreiber Deutschlands. Mit über 6.000 Mitarbeite…",7.21614,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",Wirtschaftsingenieur als Data Analyst - Reporting & Prozessanalyse / Business Solution Support (m/w/d),5708072667,2026-04-23T10:23:55Z,Adzuna::API::Response::Job,51.597395,0,full_time,,,
"{'display_name': 'Osnabrück, Osnabrück (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Osnabrück (Kreis)', 'Osnabrück']}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMW9INGhabEg4UkdTZElTWFFRUWpQUSIsImkiOiI1NzA4MDcyNjI1In0.iOY_kNp58cJMg0ZS08_lJwdzYv5zESzpen0J0wpZyzs,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Westnetz GmbH'}",https://www.adzuna.de/land/ad/5708072625?se=1oH4hZlH8RGSdISXQQQjPQ&utm_medium=api&utm_source=a4bcf954&v=35A6C8A5590C7735C36C15380D18BA3943D11CF3,"Du. Mit uns? Du. Mit uns? Für unser Team Netzvertrieb, Business Solution Support, Standort Dortmund, Essen, Osnabrück oder Recklinghausen, suchen wir befristet bis zum 31.12.2027 engagierte Verstärkung. Deine Arbeit sollte sinnstiftend sein und Du willst Dich mit all Deinen Facetten einbringen? Dann bist Du bei uns richtig. Wie Du bist, was Du fühlst: Wir sehen Dich. Die , eine 100-prozentige Tochter der Westenergie AG, ist der größte Verteilnetzbetreiber Deutschlands. Mit über 6.000 Mitarbeite…",8.055137,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",Data Analyst - Prozess‑ & Systemdatenmanagement / Netzvertrieb (m/w/d),5708072625,2026-04-23T10:23:54Z,Adzuna::API::Response::Job,52.274227,0,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Recklinghausen (Kreis)', 'Recklinghausen'], 'display_name': 'Recklinghausen, Recklinghausen (Kreis)'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNjkyNjExOSIsInMiOiIxb0g0aFpsSDhSR1NkSVNYUVFRalBRIn0.PdRB9VXhkuVHQWTxbQyT0sI2a1gf-c8DTfgvA68RqyM,"{'display_name': 'Westnetz GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5706926119?se=1oH4hZlH8RGSdISXQQQjPQ&utm_medium=api&utm_source=a4bcf954&v=D11FF9999AD2D4D6B4D1ECCD00949476A8665A49,"Du. Mit uns? Du. Mit uns? Für unser Team Netzvertrieb, Business Solution Support, Standort Dortmund, Essen, Osnabrück oder Recklinghausen, suchen wir befristet bis zum 31.12.2027 engagierte Verstärkung. Deine Arbeit sollte sinnstiftend sein und Du willst Dich mit all Deinen Facetten einbringen? Dann bist Du bei uns richtig. Wie Du bist, was Du fühlst: Wir sehen Dich. Die , eine 100-prozentige Tochter der Westenergie AG, ist der größte Verteilnetzbetreiber Deutschlands. Mit über 6.000 Mitarbeite…",7.21614,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",Analyst Prozesse & Daten (m/w/d),5706926119,2026-04-22T08:55:59Z,Adzuna::API::Response::Job,51.597395,0,full_time,,,
"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Essen, Nordrhein-Westfalen'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwODA3MjYxOCIsInMiOiIxb0g0aFpsSDhSR1NkSVNYUVFRalBRIn0.4IRCu-zwkHjOKZHjMtXFbj7KLi6MigR8ztXmQSG_5oc,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Westnetz GmbH'}",https://www.adzuna.de/land/ad/5708072618?se=1oH4hZlH8RGSdISXQQQjPQ&utm_medium=api&utm_source=a4bcf954&v=9BF48CC1AB63F6C90AB84A7A05CFB73017050D22,"Du. Mit uns? Du. Mit uns? Für unser Team Netzvertrieb, Business Solution Support, Standort Dortmund, Essen, Osnabrück oder Recklinghausen, suchen wir befristet bis zum 31.12.2027 engagierte Verstärkung. Deine Arbeit sollte sinnstiftend sein und Du willst Dich mit all Deinen Facetten einbringen? Dann bist Du bei uns richtig. Wie Du bist, was Du fühlst: Wir sehen Dich. Die , eine 100-prozentige Tochter der Westenergie AG, ist der größte Verteilnetzbetreiber Deutschlands. Mit über 6.000 Mitarbeite…",7.014478,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",Wirtschaftsinformatiker als Data Analyst - Prozessmanagement / Netzanschlussprozess (m/w/d),5708072618,2026-04-23T10:23:54Z,Adzuna::API::Response::Job,51.444823,0,full_time,,,
"{'display_name': 'Essen, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwODA3MjYyOSIsInMiOiIxb0g0aFpsSDhSR1NkSVNYUVFRalBRIn0.cFpeV06gblIqW1YaemksGt4I5zLi6tWaDPq8ywX-JGY,"{'display_name': 'Westnetz GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5708072629?se=1oH4hZlH8RGSdISXQQQjPQ&utm_medium=api&utm_source=a4bcf954&v=A265487EF2F1F7AFD607837D15C3C3AD3F4B7C6D,"Du. Mit uns? Du. Mit uns? Für unser Team Netzvertrieb, Business Solution Support, Standort Dortmund, Essen, Osnabrück oder Recklinghausen, suchen wir befristet bis zum 31.12.2027 engagierte Verstärkung. Deine Arbeit sollte sinnstiftend sein und Du willst Dich mit all Deinen Facetten einbringen? Dann bist Du bei uns richtig. Wie Du bist, was Du fühlst: Wir sehen Dich. Die , eine 100-prozentige Tochter der Westenergie AG, ist der größte Verteilnetzbetreiber Deutschlands. Mit über 6.000 Mitarbeite…",7.014478,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",Data Analyst - Prozess‑ & Systemdatenmanagement / Netzvertrieb (m/w/d),5708072629,2026-04-23T10:23:54Z,Adzuna::API::Response::Job,51.444823,0,full_time,,,
"{'display_name': 'Essen, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMW9INGhabEg4UkdTZElTWFFRUWpQUSIsImkiOiI1NzA4MDcyNjMzIn0.U9Y7ZrDvD4ws7nCsIz6fMoy1RhxCThZE6u3VuRywKo4,"{'display_name': 'Westnetz GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5708072633?se=1oH4hZlH8RGSdISXQQQjPQ&utm_medium=api&utm_source=a4bcf954&v=9ADB53CE682B2F31BD88A3D64BC1A6347DAE9349,"Du. Mit uns? Du. Mit uns? Für unser Team Netzvertrieb, Business Solution Support, Standort Dortmund, Essen, Osnabrück oder Recklinghausen, suchen wir befristet bis zum 31.12.2027 engagierte Verstärkung. Deine Arbeit sollte sinnstiftend sein und Du willst Dich mit all Deinen Facetten einbringen? Dann bist Du bei uns richtig. Wie Du bist, was Du fühlst: Wir sehen Dich. Die , eine 100-prozentige Tochter der Westenergie AG, ist der größte Verteilnetzbetreiber Deutschlands. Mit über 6.000 Mitarbeite…",7.014478,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",Wirtschaftsingenieur als Data Analyst - Reporting & Prozessanalyse / Business Solution Support (m/w/d),5708072633,2026-04-23T10:23:54Z,Adzuna::API::Response::Job,51.444823,0,full_time,,,
"{'display_name': 'Dortmund, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Dortmund'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwODA3MjY0NCIsInMiOiIxb0g0aFpsSDhSR1NkSVNYUVFRalBRIn0.YsSzIm0SVJQZpuowLNqizo_ufI-Q8CvyJMOeJbUIi5I,"{'display_name': 'Westnetz GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/land/ad/5708072644?se=1oH4hZlH8RGSdISXQQQjPQ&utm_medium=api&utm_source=a4bcf954&v=F103EB775C8C833FBA51A01CF19779DED7FDA1A0,"Du. Mit uns? Du. Mit uns? Für unser Team Netzvertrieb, Business Solution Support, Standort Dortmund, Essen, Osnabrück oder Recklinghausen, suchen wir befristet bis zum 31.12.2027 engagierte Verstärkung. Deine Arbeit sollte sinnstiftend sein und Du willst Dich mit all Deinen Facetten einbringen? Dann bist Du bei uns richtig. Wie Du bist, was Du fühlst: Wir sehen Dich. Die , eine 100-prozentige Tochter der Westenergie AG, ist der größte Verteilnetzbetreiber Deutschlands. Mit über 6.000 Mitarbeite…",7.464954,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",Wirtschaftsinformatiker als Data Analyst - Prozessmanagement / Netzanschlussprozess (m/w/d),5708072644,2026-04-23T10:23:54Z,Adzuna::API::Response::Job,51.504967,0,full_time,,,
"{'display_name': 'Schulenkamp, Langenhagen', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen', 'Schulenkamp'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkzMTMyOTA2NCIsInMiOiIxb0g0aFpsSDhSR1NkSVNYUVFRalBRIn0._TeSOgakWnI52E5OQj5EbM0wBpW_ETP2kNs0At8lIGA,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MTU Maintenance Hannover'}",https://www.adzuna.de/details/4931329064?utm_medium=api&utm_source=a4bcf954,"Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht Dich: Werkstudent Data Science / Digital Maintenance Solutions (all genders) Du hast Lust mit Daten, Algorithmen und im komplexen Feld der Luftfahrt zu arbeiten? Du willst dich bei der Entwicklung digitaler Produkte für die Triebwerkswartung ei…",9.70266,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Fertigung', 'tag': 'manufacturing-jobs'}",Werkstudent Data Science / Digital Maintenance Solutions (all genders),4931329064,2024-11-08T12:50:26Z,Adzuna::API::Response::Job,52.46704,0,part_time,,,
"{'display_name': 'Hamburg-Altstadt, Hamburg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg', 'Hamburg-Altstadt']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY3Nzc4MjEyNCIsInMiOiIxb0g0aFpsSDhSR1NkSVNYUVFRalBRIn0.ebz3--BkR-44jocsKQ9amvLwS4s9m71U9zoNSuIfTEU,"{'display_name': 'CGI', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/details/5677782124?utm_medium=api&utm_source=a4bcf954,"Position Description: Duales Masterstudium Applied Data Science (m/f/d) Stellenbeschreibung Du willst Dich dem analytischen Umgang mit Daten stellen und hast dabei gleichzeitig „das große Ganze“ im Unternehmen im Blick? Künstliche Intelligenz, Data Mining, Predictive Analytics und Projektmanagement findest Du spannend? Kein Problem bei CGI! • Breite Karrieremöglichkeiten • Steile Lernkurve in kleinen Teams • Freistellungstage für Präsenzphasen und individuelles Lernen • Attraktives Gehalt sowie…",9.99417,"{'label': 'Stellen für Hochschulabsolventen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs'}",Duales Masterstudium Applied Data Science (m/f/d),5677782124,2026-03-25T06:58:05Z,Adzuna::API::Response::Job,53.5504,0,,,,contract
"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwMjI4Mjg3NyIsInMiOiIxb0g0aFpsSDhSR1NkSVNYUVFRalBRIn0.QbxaunHWj85LVOweJjReRxW2u2DQemzWpqg1eoDzhwI,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Sopra-Steria'}",https://www.adzuna.de/details/5702282877?utm_medium=api&utm_source=a4bcf954,"Unternehmensbeschreibung Wir sind als eine der führenden europäischen Management- und Technologieberatungen ein echter Tech-Player. Wir sehen uns als Vordenker*innen, handeln und denken strategisch, entwickeln mit unseren Kunden maßgeschneiderte Lösungen, sowie präzise Prozesse und implementieren innovative Technologien. Weltweit sind wir über 50.000 tech-affine und kluge Köpfe – gemeinsam gestalten wir die Zukunft unserer Kunden und die der Gesellschaft. Bist du bereit, das digitale Europa mit…",,"{'tag': 'graduate-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen'}",Data Science Engineer/Analyst Aerospace (m/w/d),5702282877,2026-04-17T08:09:47Z,Adzuna::API::Response::Job,,0,,,,
"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bonn, Nordrhein-Westfalen'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMW9INGhabEg4UkdTZElTWFFRUWpQUSIsImkiOiI1NzEyMDEyNTI4In0.Sj_l97eYclJFBbklcyD8RKE1_LXZYcMyIzHe5g_DF8Q,"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/details/5712012528?utm_medium=api&utm_source=a4bcf954,Praktikum Associate Consultant Data Science (m/w/d) InDeutschland - Berlin| Bonn | Köln Du willst Praxiserfahrung in einer internationalen Unternehmensberatung sammeln? Bei uns kannst du dein Interesse an Wirtschaftsthemen mit deinen analytischen Fähigkeiten verbinden! Werde für mindestens 10 Wochen Teil eines außergewöhnlichen Teams. Was uns besonders macht: ein starker Unternehmergeist und jede Menge Gestaltungsfreiheit. Der Advanced Analytics Bereich bei Simon-Kucher konzentriert sich auf di…,7.112412,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Praktikum Associate Consultant Data Science (m/w/d),5712012528,2026-04-27T23:30:51Z,Adzuna::API::Response::Job,50.71942,0,,,,
"{'display_name': 'Köln, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjAxMjUzNSIsInMiOiIxb0g0aFpsSDhSR1NkSVNYUVFRalBRIn0.k_-aq_Bg9lQvKzvT8Ch_0z_Xx7zLYzpeoSdIV9i7dtk,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",https://www.adzuna.de/details/5712012535?utm_medium=api&utm_source=a4bcf954,Praktikum Associate Consultant Data Science (m/w/d) InDeutschland - Berlin| Bonn | Köln Du willst Praxiserfahrung in einer internationalen Unternehmensberatung sammeln? Bei uns kannst du dein Interesse an Wirtschaftsthemen mit deinen analytischen Fähigkeiten verbinden! Werde für mindestens 10 Wochen Teil eines außergewöhnlichen Teams. Was uns besonders macht: ein starker Unternehmergeist und jede Menge Gestaltungsfreiheit. Der Advanced Analytics Bereich bei Simon-Kucher konzentriert sich auf di…,,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikum Associate Consultant Data Science (m/w/d),5712012535,2026-04-27T23:30:51Z,Adzuna::API::Response::Job,,0,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMW9INGhabEg4UkdTZElTWFFRUWpQUSIsImkiOiI1NzEyMDEyNTM0In0.kVzCfYFWyC0sV768suDevesBRNinTnH2EwEZpiBkWhE,"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/details/5712012534?utm_medium=api&utm_source=a4bcf954,Praktikum Associate Consultant Data Science (m/w/d) InDeutschland - Berlin| Bonn | Köln Du willst Praxiserfahrung in einer internationalen Unternehmensberatung sammeln? Bei uns kannst du dein Interesse an Wirtschaftsthemen mit deinen analytischen Fähigkeiten verbinden! Werde für mindestens 10 Wochen Teil eines außergewöhnlichen Teams. Was uns besonders macht: ein starker Unternehmergeist und jede Menge Gestaltungsfreiheit. Der Advanced Analytics Bereich bei Simon-Kucher konzentriert sich auf di…,13.420806,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Praktikum Associate Consultant Data Science (m/w/d),5712012534,2026-04-27T23:30:51Z,Adzuna::API::Response::Job,52.507706,0,,,,
"{'display_name': 'Bensheim, Bergstraße (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Bergstraße (Kreis)', 'Bensheim']}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMW9INGhabEg4UkdTZElTWFFRUWpQUSIsImkiOiI0NTA4ODU0NjcxIn0.bVjVKH0P8fCmUpF8IMPhD0OUQXuPKNVs9CzVynfjC5E,"{'display_name': 'Dentsply Sirona', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/details/4508854671?utm_medium=api&utm_source=a4bcf954,"Requistion ID : 67844 Dentsply Sirona ist der weltweit größte Anbieter von Dentalprodukten- und technologien und unterstützt Zahnärzte und Zahntechniker dabei, eine bessere, schnellere und sicherere Versorgung in allen zahnmedizinischen Bereichen anzubieten. Wir sind stolz darauf, bevorzugter Partner für Zahnarztpraxen, Kliniken, Dentallabore und autorisierte Vertriebshändler weltweit zu sein. Der Hauptfirmensitz von Dentsply Sirona befindet sich in Charlotte, North Carolina. So fortschrittlich…",8.60289,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Bachelor of Science (B. Sc.) Data Science und KI,4508854671,2024-01-03T20:47:04Z,Adzuna::API::Response::Job,49.67828,0,,,,
"{'display_name': 'Bensheim, Bergstraße (Kreis)', 'area': ['Deutschland', 'Hessen', 'Bergstraße (Kreis)', 'Bensheim'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMW9INGhabEg4UkdTZElTWFFRUWpQUSIsImkiOiI1MzkzNTM0NjY1In0.UBwTFwRb-osTuk67v5idzLyWByAwaSk96jM6YamH9vE,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Dentsply Sirona'}",https://www.adzuna.de/details/5393534665?utm_medium=api&utm_source=a4bcf954,"Requistion ID : 67844 Dentsply Sirona ist der weltweit gru00f6u00dfte Anbieter von Dentalprodukten- und technologien und unterstu00fctzt Zahnu00e4rzte und Zahntechniker dabei, eine bessere, schnellere und sicherere Versorgung in allen zahnmedizinischen Bereichen anzubieten. Wir sind stolz darauf, bevorzugter Partner fu00fcr Zahnarztpraxen, Kliniken, Dentallabore und autorisierte Vertriebshu00e4ndler weltweit zu sein. Der Hauptfirmensitz von Dentsply Sirona befindet sich in Charlotte, North Caro…",8.60289,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Bachelor of Science (B. Sc.) Data Science und KI,5393534665,2025-09-11T02:53:14Z,Adzuna::API::Response::Job,49.67828,0,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Neu-Ulm (Kreis)', 'Vöhringen'], 'display_name': 'Vöhringen, Neu-Ulm (Kreis)'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMW9INGhabEg4UkdTZElTWFFRUWpQUSIsImkiOiI1NzE4NDAwMzM0In0._mRABnWeatq5aHv8072d4b6ZPk9wVVAruamqrW7QEVk,"{'display_name': 'Wieland-Gruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/details/5718400334?utm_medium=api&utm_source=a4bcf954,"Salary: 25.500 - 45.500 € per year Requirements: Allgemeine Hochschulreife oder Fachhochschulreife mit Deltaprüfung gemäß den Zulassungsrichtlinien der Dualen Hochschule Baden-Württemberg Ausgeprägtes logisches und abstraktes Denkvermögen Interesse an analytischen Lösungsansätzen Sehr gute Englischkenntnisse in Wort und Schrift; weitere Fremdsprachenkenntnisse von Vorteil Motivation, Teamfähigkeit und Offenheit für neue Herausforderungen Responsibilities: Daten und Prozesse analysieren und aufb…",10.09165,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",Data Science & KI (m/w/d) - Duales Studium,5718400334,2026-05-04T06:08:36Z,Adzuna::API::Response::Job,48.27891,0,,25500.0,45500.0,contract
"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Hochsauerlandkreis', 'Schmallenberg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Schmallenberg, Hochsauerlandkreis'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDg1MjkwNzIwMCIsInMiOiIxb0g0aFpsSDhSR1NkSVNYUVFRalBRIn0.rPlQjoF8t6h07RpLG2AaD15W48oWOd53QpxRxCu0xpM,"{'display_name': 'Workwise GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",https://www.adzuna.de/details/4852907200?utm_medium=api&utm_source=a4bcf954,"Über das Unternehmen Als international operierender Spezialist produziert wir leistungsstarke Präzisionsanlagen. Das bedeutet moderne bestehende und vielfach erprobte Standards zu nutzen, um mit Kunden gemeinsam ein tragendes als auch individuelles Gesamtkonzept zu entwickeln. Wir sind Partner von der ersten Idee, Konzeption, Planung, Projektierung und Abwicklung bis zur Endfertigung, Montage und einem umfangreichen After-Sales-Service. Was bieten wir Ihnen? Spannende Aufgaben im Bereich innova…",8.28561,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",Senior Softwareentwickler für Data Science und Datenmanagement (m/w/d),4852907200,2024-09-05T12:53:18Z,Adzuna::API::Response::Job,51.14779,0,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Schweinfurt (Kreis)', 'Schweinfurt'], 'display_name': 'Schweinfurt, Schweinfurt (Kreis)'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMW9INGhabEg4UkdTZElTWFFRUWpQUSIsImkiOiI1NzA0MjY3MDYxIn0.VaJ_3SbWLMbQYDZbIEsUMuaV1uO048MqgVcdccE0BHI,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Fresenius Medical Care'}",https://www.adzuna.de/details/5704267061?utm_medium=api&utm_source=a4bcf954,"Bei Fresenius Medical Care sind wir weltweit führend in der Nierenversorgung und engagieren uns dafür, das Leben von Patientinnen und Patienten mit chronischer Nierenerkrankung zu verbessern. Unsere Mission ist es, entlang der gesamten Versorgungskette im Gesundheitswesen hochwertige und innovative Produkte, Dienstleistungen und Therapien bereitzustellen. Geleitet von unserer Vision - ""Eine lebenswerte Zukunft gestalten. Für Patientinnen und Patienten. Weltweit. Jeden Tag."" - handeln wir mit Si…",10.230343,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikum - Dialysis Machine Data Science (m/w/d),5704267061,2026-04-19T07:12:47Z,Adzuna::API::Response::Job,50.046174,0,,,,
