longitude,category,description,latitude,redirect_url,company,adref,location,created,salary_is_predicted,title,__CLASS__,id,contract_time,salary_min,contract_type,salary_max
6.808387,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Technikerstellen', 'tag': 'engineering-jobs'}","Publicis Media ist das weltweit zweitgrößte Mediaagenturnetzwerk und Teil des französischen Kommunikationskonzerns Publicis Groupe. Als globale Holding lebt Publicis Media durch seine vier globalen Agenturmarken Zenith, Starcom, Mediavest | Spark und Blue 449, die das Kundengeschäft in der strategischen Kommunikationsberatung in über 100 Ländern steuern und stetig weiterentwickeln.Darüber hinaus unterstützen bei Publicis Media zentrale Spezialistenteams die Kunden der Agenturen in den Bereichen…",51.226802,https://www.adzuna.de/land/ad/5221186965?se=9gHS0IxK8BGGF4E861Sp4g&utm_medium=api&utm_source=a4bcf954&v=4158D1F732055CA01C1F99836ECED1CBC68AC2B7,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Publicis Media GmbH'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOWdIUzBJeEs4QkdHRjRFODYxU3A0ZyIsImkiOiI1MjIxMTg2OTY1In0.pt1Bt7kBifusKdI6_HhrCS44XIdMc3FJCHDwbBygu_I,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Düsseldorf, Nordrhein-Westfalen'}",2025-05-29T07:51:33Z,0,Media Application Consultant / System Engineer - (m/w/d),Adzuna::API::Response::Job,5221186965,,,,
10.517347,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Vertriebsstellen', 'tag': 'sales-jobs'}","Die Öffentliche Versicherung Braunschweig blickt auf über 270 Jahre Unternehmensgeschichte zurück. Sie ist Marktführer in ihrem Geschäftsgebiet, welches das gesamte ehemalige Braunschweiger Land umfasst. In rund 130 Geschäftsstellen werden in einem der dichtesten Filialnetze Deutschlands circa 350.000 Kunden betreut – und damit nahezu jeder zweite Einwohner der Region. Eine Verantwortung, die bei der Öffentlichen sehr ernst genommen wird: als verlässlicher regionaler Partner, der nah dran ist a…",52.263026,https://www.adzuna.de/land/ad/5234827924?se=omoW0oxK8BGy-YfGv-mJsQ&utm_medium=api&utm_source=a4bcf954&v=76F8AA0E6017EBFA684C76705E754F55343AAEAD,"{'display_name': 'Öffentliche Sachversicherung Braunschweig', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoib21vVzBveEs4Qkd5LVlmR3YtbUpzUSIsImkiOiI1MjM0ODI3OTI0In0.c7Ht0sbUWwUMaxa8C_zpweQ8aVcEEhM3nGGrBqO-UUA,"{'display_name': 'Braunschweig, Niedersachsen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Braunschweig']}",2025-06-05T20:09:58Z,0,Abteilungsleitung (m/w/d) Vertriebscontrolling und -steuerung,Adzuna::API::Response::Job,5234827924,,,,
,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","Über uns Publicis Media ist das weltweit zweitgrößte Mediaagenturnetzwerk und Teil des französischen Kommunikationskonzerns Publicis Groupe. Als globale Holding lebt Publicis Media durch seine globalen Agenturmarken Zenith, Starcom und Spark, die das Kundengeschäft in der strategischen Kommunikationsberatung in über 100 Ländern steuern und ständig weiterentwickeln. Darüber hinaus unterstützen bei Publicis Media zentrale Spezialistenteams die Kunden der Agenturen in den Bereichen: Data und Techn…",,https://www.adzuna.de/land/ad/5174745174?se=omoW0oxK8BGy-YfGv-mJsQ&utm_medium=api&utm_source=a4bcf954&v=64EE25BE4CE17FB3225A40E09AF9F044C5ABDE33,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Publicis Media Germany'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE3NDc0NTE3NCIsInMiOiJvbW9XMG94SzhCR3ktWWZHdi1tSnNRIn0.bnWi3wVXbmVKwORs5Z4303OBxgZoVgPt7VeSngtp-9A,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",2025-05-01T23:51:25Z,0,Publicis Media - Duales BA-Studium Wirtschaftsinformatik Data Science & KI (m/w/d) - Düsseldorf,Adzuna::API::Response::Job,5174745174,,,,
11.589469,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Software Engineer (gn) Data Science Du suchst einen neuen Job? Dann bist Du hier genau richtig! Wir suchen einen&nbsp; Software Engineer (gn) für den Standort Jena . Kernaufgaben der Stelle: Erstellung von Software für Medizinprodukte mit Fokus auf molekularbiologische Tests, Software für Prüfaufbauten zur Herstellung und Wartung sowie Entwicklung von Medizinprodukten. Unser Angebot: Eine fest kalkulierbare Entlohnung&nbsp; Unbefristeter Arbeitsvertrag Weihnachts- und Urlaubsgeld Schnelle und r…",50.923007,https://www.adzuna.de/details/5211608584?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Manpower', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIxMTYwODU4NCIsInMiOiJvbW9XMG94SzhCR3ktWWZHdi1tSnNRIn0.AHRWMKrvZdCt7q_Pifsax2adnvMsMnHs_KAIYJn9dNk,"{'display_name': 'Jena, Thüringen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Thüringen', 'Jena']}",2025-05-23T00:13:06Z,0,Software Engineer (gn) Data Science,Adzuna::API::Response::Job,5211608584,,,,
11.555737,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","UPLIFTYOURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team sucht Dich: Werkstudent Data Science / Data Engineering (all genders) in München Kennziffer – WS MUC MCID Bei der Instandhaltung von Flugzeugtriebwerken entstehen eine Vielzahl verschiedenster Daten. Erst wenn diese Informationen aufbereitet, geprüft und zu…",48.137418,https://www.adzuna.de/details/5143047914?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'MTU Aero Engines AG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoib21vVzBveEs4Qkd5LVlmR3YtbUpzUSIsImkiOiI1MTQzMDQ3OTE0In0.kTzDsYRKuOkI-oys7brciADDpKR0d7PqgM27sMd8c8s,"{'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location'}",2025-04-13T08:27:59Z,0,Werkstudent Data Science / Data Engineering (all genders),Adzuna::API::Response::Job,5143047914,part_time,,contract,
11.44811,"{'tag': 'manufacturing-jobs', 'label': 'Stellen aus Fertigung', '__CLASS__': 'Adzuna::API::Response::Category'}","UPLIFT Y OURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in München sucht Dich: Werkstudent Data Science / Data Engineering (all genders) Bei der Instandhaltung von Flugzeugtriebwerken entstehen eine Vielzahl verschiedenster Daten. Erst wenn diese Informationen aufbereitet, geprüft und zusammengeführt sind, kön…",48.18449,https://www.adzuna.de/details/5148236983?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MTU Aero Engines AG'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE0ODIzNjk4MyIsInMiOiJvbW9XMG94SzhCR3ktWWZHdi1tSnNRIn0.fn4m98axdYzjyYIF_5wRXVUeWlY3hdAGnhKU_Hb6JY8,"{'display_name': 'Allach-Untermenzing, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Allach-Untermenzing'], '__CLASS__': 'Adzuna::API::Response::Location'}",2025-04-16T21:50:01Z,0,Werkstudent Data Science / Data Engineering (all genders),Adzuna::API::Response::Job,5148236983,part_time,,,
11.083642,"{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}","Die N-ERGIE Aktiengesellschaft, Nürnberg, zählt zu den großen kommunalen Energieversorgern in Deutschland. Sie ist dem Gemeinwohl verpflichtet und macht sich mit rund 2.600 Mitarbeitenden für Klimaschutz und eine regionale Energiewende stark. Große Teile Mittelfrankens und angrenzende Regierungsbezirke versorgt sie mit Strom und Erdgas sowie die Stadt Nürnberg zusätzlich mit Wasser und Fernwärme. Stadtwerke und Industriekund*innen beliefert sie deutschlandweit. Aufgaben Als Gruppenleiter*in Con…",49.443967,https://www.adzuna.de/land/ad/5248934487?se=omoW0oxK8BGy-YfGv-mJsQ&utm_medium=api&utm_source=a4bcf954&v=8DF1C4FA27A82CE28E4FD820CBA458A877D32AE0,"{'display_name': 'N-ERGIE Aktiengesellschaft', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoib21vVzBveEs4Qkd5LVlmR3YtbUpzUSIsImkiOiI1MjQ4OTM0NDg3In0.r-UtFP47gAOOoSN_L9Ty69TN4yC2L98LDQYwRWwEZIQ,"{'display_name': 'Nürnberg, Bayern', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Nürnberg']}",2025-06-13T20:11:18Z,0,Gruppenleiter Controlling und Vertriebssteuerung (m/w/d),Adzuna::API::Response::Job,5248934487,,,,
8.650578,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","IQVIA TM – The Human Data Science Company TM – ist ein führender, globaler Anbieter von zukunftsweisender Analytik, Technologielösungen und klinischer Auftragsforschung. IQVIA unterstützt Life-Science-Unternehmen, Verbände, Institutionen, Kostenträger und weitere Akteure im Gesundheitswesen darin, bessere Ergebnisse in der Gesundheitsversorgung zu erzielen. Werden Sie Teil unserer Community  von rund 90.000 Mitarbeiterinnen und Mitarbeitern in über 100 Ländern, die sich dafür einsetzen, das Pot…",50.129683,https://www.adzuna.de/land/ad/5192418810?se=omoW0oxK8BGy-YfGv-mJsQ&utm_medium=api&utm_source=a4bcf954&v=A4D1E088502A5846497AAB1797F2A7DF135E0440,"{'display_name': 'IQVIA Commercial GmbH & Co. OHG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoib21vVzBveEs4Qkd5LVlmR3YtbUpzUSIsImkiOiI1MTkyNDE4ODEwIn0.6GZVISoECSz9GSuyCLZadzoZdnRqwRMSh01Ifzj77nk,"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen'}",2025-05-10T19:24:50Z,0,Financial Analyst (m/w/d) Planning & Analysis,Adzuna::API::Response::Job,5192418810,,,,
9.209895,"{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}","Die Schwarz IT KG ist als zentraler IT-Dienstleister für Auswahl, Bereitstellung und Betrieb sowie Weiterentwicklung von IT-Infrastrukturen, IT-Plattformen und Business-Anwendungen zuständig. Damit erbringt die Schwarz IT sowohl für Kaufland und Lidl als auch für die Schwarz Dienstleistung KG IT-Dienstleistungen. Um die Fachbereiche durch IT-Lösungen optimal bei deren Geschäftsprozessen zu unterstützen, nimmt die Schwarz IT Anforderungen der Fachbereiche in Beratungsgesprächen auf und erarbeite…",49.142335,https://www.adzuna.de/land/ad/5211970180?se=omoW0oxK8BGy-YfGv-mJsQ&utm_medium=api&utm_source=a4bcf954&v=7183FE471A11646F8C3BAFAB512C650E5F8DE822,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schwarz IT'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoib21vVzBveEs4Qkd5LVlmR3YtbUpzUSIsImkiOiI1MjExOTcwMTgwIn0.Xnbr2OlX02dHe07E0VUxEDBeWFNLnhcW6G6DZ5MsYG4,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn'], 'display_name': 'Heilbronn, Heilbronn (Kreis)'}",2025-05-23T07:38:25Z,0,(Junior-) AI Product Owner - Pricing (m/w/d),Adzuna::API::Response::Job,5211970180,,,,
,"{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","Bei uns stehst du im Vordergrund und ein ganzes Team hinter dir. Respekt, Wertschätzung und Unterstützung in unseren Teams sind neben unseren Kunden das Wichtigste für Getränke Hoffmann. Als führender Getränkefacheinzelhändler begeistern wir unsere Kunden in ganz Deutschland mit einer umfangreichen Sortimentsauswahl von 11.400 Artikeln und einem Einkaufserlebnis mit regionalem Bezug. Wir treiben innovative Themen voran, um den Einkauf noch nachhaltiger und besonders zu gestalten und ermöglichen…",,https://www.adzuna.de/land/ad/5224416297?se=omoW0oxK8BGy-YfGv-mJsQ&utm_medium=api&utm_source=a4bcf954&v=2E2F3E95E9BB78CAE86A2C1E783B599F3B00EE35,"{'display_name': 'Getränke Hoffmann GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIyNDQxNjI5NyIsInMiOiJvbW9XMG94SzhCR3ktWWZHdi1tSnNRIn0.tezoF1RPtEfrIB2QozRxUI2NgckaTuriSq7p9MB_pm0,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",2025-05-31T07:51:11Z,0,Data Allrounder Fokus GH App (m/w/d),Adzuna::API::Response::Job,5224416297,,,,
9.187224,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",48.776198,https://www.adzuna.de/land/ad/5223672669?se=omoW0oxK8BGy-YfGv-mJsQ&utm_medium=api&utm_source=a4bcf954&v=F1AD67961633D980392EF979EE30CA045ED79814,"{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIyMzY3MjY2OSIsInMiOiJvbW9XMG94SzhCR3ktWWZHdi1tSnNRIn0.Og4MT4_Biidnn-iezVobAuGR4kdF-hLYP7KtUMvTj-o,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg'}",2025-05-30T19:48:08Z,0,Praktikant*in Zuverlässigkeit Elektro- und Hybridantriebe (Pflicht-Praktikum),Adzuna::API::Response::Job,5223672669,,,,
13.420806,"{'tag': 'accounting-finance-jobs', 'label': 'Stellen aus Buchhaltung & Finanzwesen', '__CLASS__': 'Adzuna::API::Response::Category'}","Wir prüfen und beraten unsere Mandanten mit rund 2.000 Kolleginnen und Kollegen an 10 bundesweiten Standorten und als Teil des Netzwerks Grant Thornton International mit 76.000 Mitarbeiterinnen und Mitarbeitern in 156 Ländern. Schwerpunkte unserer Arbeit sind Audit & Assurance, Tax, Advisory und Legal. Deine Stärken. Unsere gemeinsame Wirkung. We call our work ‘demonstrating impact'. In Audit & Assurance, Grant Thornton is in the top 10 audit firms in Germany. We are one of the most successful …",52.507706,https://www.adzuna.de/land/ad/5224415501?se=omoW0oxK8BGy-YfGv-mJsQ&utm_medium=api&utm_source=a4bcf954&v=E4E9F70626B8C5F2DD84091F5D3DBF4E7A22BB2F,"{'display_name': 'Grant Thornton AG Wirtschaftsprüfungsgesellschaft', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoib21vVzBveEs4Qkd5LVlmR3YtbUpzUSIsImkiOiI1MjI0NDE1NTAxIn0.yekuD5BkLylek4GPeo6_k68KY2fxnFChDhTRIYS_wYw,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",2025-05-31T07:50:32Z,0,Working Student / Intern in Audit – Python Data Professional – Flexplace in Germany (m/f/x),Adzuna::API::Response::Job,5224415501,,,,
10.96603,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","Rechne mit einer spannenden Karriere – und einem tollen Team. In der mathematischen Abteilung, unseren Aktuariaten, werden Tarife, Kundenrabatte und Rückzahlungen in verschiedenen Sparten berechnet. Um unseren Kund:innen immer faire Tarife anbieten zu können, findet hier auch das Pricing auf Basis von Marktbeobachtungen statt. Viele Zahlen liefern uns viele Daten. Durch sie wissen wir, was die Menschen bewegt und sie helfen uns dabei, unseren Kund:innen den besten Service zu bieten. Werkstudent…",50.25777,https://www.adzuna.de/details/5149660591?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'HUK-COBURG Versicherungsgruppe'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoib21vVzBveEs4Qkd5LVlmR3YtbUpzUSIsImkiOiI1MTQ5NjYwNTkxIn0.iOQU24sPOl_y1eCKI7gvLGtcOzyZxKBmNxgIjJVW_Es,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Coburg (Kreis)', 'Coburg'], 'display_name': 'Coburg, Coburg (Kreis)'}",2025-04-17T15:04:11Z,0,Werkstudent:in im Bereich Data Science für Telematik,Adzuna::API::Response::Job,5149660591,,,,
9.18021,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","Internship in Data Science / Power BI Markwiesenstraße 58, 72770 Reutlingen, Germany Full-time Robert Bosch GmbH Company Description At Bosch, we shape the future by inventing high-quality technologies and services that spark enthusiasm and enrich people’s lives. Our promise to our associates is rock-solid: we grow together, we enjoy our work, and we inspire each other. Join in and feel the difference. The Robert Bosch GmbH is looking forward to your application! Job Description As a member of …",48.5042,https://www.adzuna.de/details/5252455105?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Robert Bosch GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoib21vVzBveEs4Qkd5LVlmR3YtbUpzUSIsImkiOiI1MjUyNDU1MTA1In0._7nXJZxAvmJTPMgdi5gD8dVXcOwO9_plWPjo8Q66SAc,"{'area': ['Deutschland', 'Baden-Württemberg', 'Reutlingen (Kreis)', 'Reutlingen', 'Betzingen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Betzingen, Reutlingen'}",2025-06-16T02:07:55Z,0,Internship in Data Science / Power BI,Adzuna::API::Response::Job,5252455105,full_time,,,
,"{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs'}","Digitale Trans­formation. Nach­haltig­keit. Friedens­sicherung. Spannende Aufgaben, an denen auch wir bei Diehl in unseren fünf Teil­konzernen Metall, Controls, Defence, Aviation und Metering und unsere über 16.000 Mit­arbeiter­innen und Mit­arbeiter mit Hochdruck arbeiten. Entdecken Sie faszinierende Techno­logien und bewerben Sie sich. In einem von Vertrauen und Mut geprägten Familien­unter­nehmen, das beständig und stabil ist – aus Tradition. Für unseren Standort Diehl Defence GmbH & Co. KG …",,https://www.adzuna.de/land/ad/5190758666?se=omoW0oxK8BGy-YfGv-mJsQ&utm_medium=api&utm_source=a4bcf954&v=6E1D9B73C8025855D8B88F83C9722B21BD3B8C3D,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Diehl Defence GmbH & Co. KG'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE5MDc1ODY2NiIsInMiOiJvbW9XMG94SzhCR3ktWWZHdi1tSnNRIn0.kPg_Pk6iIYqY6pQ9DMZp4x_tmk-C7GL0KaVoTFzs0IQ,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",2025-05-09T19:24:55Z,0,Senior Data Scientist (m/w/d),Adzuna::API::Response::Job,5190758666,,,,
13.420806,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","d-fine ist ein kontinuierlich wachsendes europäisches Beratungsunternehmen mit über 1.500 Expertinnen und Experten. Wir sind mit elf Standorten in sieben Ländern nah bei unseren Kunden. Im Fokus unserer Arbeit liegen quantitative Fragestellungen rund um Data Analytics, Data Science, Modellierung und den Aufbau nachhaltiger technologischer Lösungen. Unser Ansatz basiert auf langjähriger Praxiserfahrung und dynamischen Teams mit klarer analytischer und technologischer Prägung. Unsere Projekte sin…",52.507706,https://www.adzuna.de/land/ad/5129205848?se=omoW0oxK8BGy-YfGv-mJsQ&utm_medium=api&utm_source=a4bcf954&v=1550A0001FC0E5DCA37213CE21765E0347A48EFF,"{'display_name': 'd-fine GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoib21vVzBveEs4Qkd5LVlmR3YtbUpzUSIsImkiOiI1MTI5MjA1ODQ4In0.jqswjNg5IEboYRFQp6fyAzuerbs6Rvh8wZUE6l_XpIs,"{'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland'}",2025-04-04T14:06:53Z,0,"Consultant (m/w/d) aus den Fachrichtungen Physik, Mathematik, Informatik, Natur-, Ingenieur- oder Wirtschaftswissenschaften",Adzuna::API::Response::Job,5129205848,,,,
13.420806,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","Cluster Reply ist das Unternehmen der Reply Gruppe, das auf die Beratung und Systemintegration von Microsoft-Technologien spezialisiert ist. Als Partner von Microsoft ist Cluster Reply in Deutschland, Österreich und der Schweiz tätig und arbeitet innerhalb des Reply Netzwerks mit Schwesterunternehmen in Brasilien, Großbritannien, Italien sowie den USA zusammen. Das Unternehmen legt den Schwerpunkt auf Innovationen und unterstützt Kunden bei der digitalen Transformation. Die Lösungen reichen von…",52.507706,https://www.adzuna.de/land/ad/5221191232?se=omoW0oxK8BGy-YfGv-mJsQ&utm_medium=api&utm_source=a4bcf954&v=C7F941B47165241247B10C898EB36B5ABA848CA3,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Reply'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIyMTE5MTIzMiIsInMiOiJvbW9XMG94SzhCR3ktWWZHdi1tSnNRIn0.ork_Xt3I3Y286VaZosuGeDKkqd7P2qCd8JSnG387_c4,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",2025-05-29T07:53:45Z,0,(Junior) Data & Artificial Intelligence Consultant (m/w/d),Adzuna::API::Response::Job,5221191232,,,,
,"{'tag': 'logistics-warehouse-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Logistik & Lagerhaltung'}",Darauf kannst Du dich freuen Du übernimmst eigenverantwortlich verschiedene Modellierungs- und Analyseprojekte und nutzt dabei unsere Marktplatzdaten sowie deine fundierten Methodenkenntnisse. Du bereitest Daten aus unterschiedlichen Systemen auf und setzt deine Fähigkeiten im Feature Engineering effektiv ein. Bei der Umsetzung von statistischen Modellen und Modell-Prototypen legst du großen Wert auf deren praktische Anwendbarkeit. Du führst statistisch fundierte Analysen und Simulationen durch…,,https://www.adzuna.de/details/5102356291?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Chrono24', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTEwMjM1NjI5MSIsInMiOiJvbW9XMG94SzhCR3ktWWZHdi1tSnNRIn0.RqZZPY_Z0DZBKEMHqJ7671gF8P1apPlMm07lkKEfZrE,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",2025-03-20T12:05:07Z,0,Werkstudent Data Science (all genders),Adzuna::API::Response::Job,5102356291,part_time,,,
9.65149,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Zeit f&uuml;r deine Zukunft. Zeit f&uuml;r W&uuml;rth. Bewirb dich jetzt auf ein duales Studium Wirtschaftsinformatik - Data Science! Das bieten wir dir ✓ Ein famili&auml;res und herzliches Arbeitsklima sowie gemeinsame Aktivit&auml;ten (z. B. Azubi-Skiausfahrt, Sportturniere) ✓ Enges Mentoring und begleitende Seminare f&uuml;r eine individuelle Weiterentwicklung ✓ Soziale und internationale Ausbildungsbausteine und Projekte (z.B. Auslandspraktikum) ✓ Eine faire Verg&uuml;tung und viele Zusatzl…",49.30094,https://www.adzuna.de/details/5217926692?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Adolf Würth GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIxNzkyNjY5MiIsInMiOiJvbW9XMG94SzhCR3ktWWZHdi1tSnNRIn0.qn8fbOQyWe3OwUgRe9Ya4LSc-TsUg9h9qPFEJvsCZGg,"{'display_name': 'Ingelfingen, Hohenlohekreis', 'area': ['Deutschland', 'Baden-Württemberg', 'Hohenlohekreis', 'Ingelfingen'], '__CLASS__': 'Adzuna::API::Response::Location'}",2025-05-27T08:21:30Z,0,Duales Studium Wirtschaftsinformatik - Data Science,Adzuna::API::Response::Job,5217926692,,,,
13.420806,"{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}","We shaped the earliest forms of ad tech, and we’re looking for the technical expertise to help shape its future. Our customers have unique problems that can only be solved at internet scale, and that’s where the technical skills of our team make a real difference. Our exchange handles over 500 billion requests every day (for comparison Google serves an estimated 9 billion searches a day), all running in our own global data centers. Every member of our technology team has an enormous amount of a…",52.507706,https://www.adzuna.de/details/5174532409?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Index Exchange', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoib21vVzBveEs4Qkd5LVlmR3YtbUpzUSIsImkiOiI1MTc0NTMyNDA5In0.laExF6WsJRcHA5cthlZo13ADhlssYeL1AAdva54xKCw,"{'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin']}",2025-05-01T21:47:19Z,0,"Engineering Lead Manager, Data Science",Adzuna::API::Response::Job,5174532409,,,,
