title,company,__CLASS__,location,latitude,salary_is_predicted,description,redirect_url,id,category,adref,created,longitude,contract_time,salary_max,salary_min,contract_type
Internship - Bioprocess Data Science and Causal AI,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Boehringer Ingelheim'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn', 'Biberach'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Biberach, Heilbronn'}",49.19277,0,"The Position As the world leader in the production of innovative medicines, we at Boehringer Ingelheim offer you the opportunity to get to know the many tasks of digital Bioprocess Development. You will support us in developing Digital Twins for large-scale mammalian cell culture manufacturing, where we use time-course data from online sensors and offline metabolite measurements to predict process dynamics. Apply now for an internship in Biberach As the world leader in the production of innovat…",https://www.adzuna.de/details/5697281964?utm_medium=api&utm_source=a4bcf954,5697281964,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NzI4MTk2NCIsInMiOiJOaFVEQTVnODhSR1ozTDlrRGV0RzNnIn0.-SPj2ENsk7Ut0jInEeZe4JIHEy2iAj9FUZGsMp2FOrs,2026-04-12T07:22:34Z,9.14146,,,,
Senior AI / Data Science Engineer (m/w),"{'display_name': 'Buhl Data Service GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neuostheim, Mannheim'}",49.46856,0,"SO SIEHT DEIN AUFGABENBEREICH AUS: Gestalte die Zukunft: Entwickle und implementiere innovative Lösungen zum Beispiel mit Retrieval-Augmented Generation (RAG) und Large Language Models (LLMs) für die Steuerwelt. Dabei wählst du für jeden Anwendungsfall die passende Modellarchitektur und kümmerst dich um Training, Evaluation und Optimierung für den praktischen Einsatz. Verbinde Daten mit Intelligenz: Entwickle Pipelines zur Datenaufbereitung, -extraktion, -transformation und -integration und opt…",https://www.adzuna.de/details/5157503484?utm_medium=api&utm_source=a4bcf954,5157503484,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE1NzUwMzQ4NCIsInMiOiJOaFVEQTVnODhSR1ozTDlrRGV0RzNnIn0.N6KOMYGRODopQNUWqiu2z9AVvAKs5IkKDNt48gBh--k,2025-04-23T07:50:57Z,8.50014,full_time,,,
Duales Studium Wirtschaftsinformatik - Data Science 2026 in Neckarsulm,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung'}",Adzuna::API::Response::Job,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",,0,"Deine Aufgaben Duale Power für die digitale Zukunft: Entfalte dein Potential, indem du dir wirtschaftsinformatisches Fachwissen aneignest und gestalte aktiv den Bereich Logistik mit. … konkret heißt das: Dreijähriges duales Studium ab Herbst 2026 mit Wechsel zwischen der dreimonatigen Theoriephase an der DHBW Heilbronn und der Praxisphase bei der Lidl Stiftung Vermittlung von Methoden und Technologien der Informatik sowie Data Analysis, Big Data und Machine Learning an der DHBW im Vordergrund P…",https://www.adzuna.de/details/5373364141?utm_medium=api&utm_source=a4bcf954,5373364141,"{'tag': 'logistics-warehouse-jobs', 'label': 'Stellen aus Logistik & Lagerhaltung', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM3MzM2NDE0MSIsInMiOiJOaFVEQTVnODhSR1ozTDlrRGV0RzNnIn0.roo-KdUN-wFQGYq5YGGioR-Vl4im5EqtZZBx1U9JoxY,2025-08-29T14:57:18Z,,full_time,23400.0,19800.0,
Pricing Aktuar*in Schaden-/Unfallversicherung,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BarmeniaGothaer'}",Adzuna::API::Response::Job,"{'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], '__CLASS__': 'Adzuna::API::Response::Location'}",50.940164,0,"Bei uns zählt, wer du bist. Mit all deinen Fähigkeiten, Ideen und Möglichkeiten. Egal ob du neu einsteigst oder Erfahrung mitbringst: Bei der BarmeniaGothaer bekommst du Rückhalt, Verantwortung und Entwicklung. Mit einem starken Wir und Miteinander in einem Team aus 7.500 Kolleg*innen. Als Top-10 Versicherer in Deutschland handeln wir als Versicherungsverein auf Gegenseitigkeit (VVaG). Gemeinsam sind wir für Menschen da, die uns vertrauen. Für uns bist du nicht irgendjemand. Du bist jemand, der…",https://www.adzuna.de/land/ad/5687559852?se=NhUDA5g88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=3743A07D5249A58A692643A0B8FEDAC0A3BE9AF0,5687559852,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTmhVREE1Zzg4UkdaM0w5a0RldEczZyIsImkiOiI1Njg3NTU5ODUyIn0.iYNBMf7CBMkwYBSyIXdScJAsjXVLBH1mOZUJ1LcI3Ao,2026-04-02T16:32:36Z,6.969972,,,,
Business Intelligence Engineer (m/w/d),"{'display_name': 'technotrans SE', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Warendorf (Kreis)', 'Sassenberg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Sassenberg, Warendorf (Kreis)'}",51.98821,0,"technotrans steht für Technologie, die bewegt – und für Menschen, die etwas bewegen wollen. Mit unserer Strategie „Ready for Growth 2030“ richten wir den Blick nach vorn: Wir gestalten die Zukunft aktiv mit, indem wir auf die großen Trends unserer Zeit setzen – von Künstlicher Intelligenz und Digitalisierung über Nachhaltigkeit bis hin zu medizinischem Fortschritt. Als Spezialist für Thermomanagement entwickeln wir Lösungen, die weltweit in innovativen und nachhaltigen Anwendungen zum Einsatz k…",https://www.adzuna.de/land/ad/5704544774?se=NhUDA5g88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=693E1035E0FECF80C2A8023D4CCE65467FA3F7CE,5704544774,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTmhVREE1Zzg4UkdaM0w5a0RldEczZyIsImkiOiI1NzA0NTQ0Nzc0In0.jwZHqQNVY_a9kbRK_7PziD4fU-7VHD5bN0o3tgAiQNg,2026-04-19T16:49:45Z,8.04117,,,,
Forschungsgruppenleiter_in (m/w/d),"{'display_name': 'Jade Hochschule Wilhelmshaven/Oldenburg/Elsfleth', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Wesermarsch (Kreis)', 'Elsfleth'], 'display_name': 'Elsfleth, Wesermarsch (Kreis)'}",53.23721,0,"„Besser Studieren“ ist das gelebte Motto der Jade Hochschule. In über 60 innovativen Studien­gängen an den Studienorten Wilhelmshaven, Oldenburg und Elsfleth bilden wir über 6.000 Studierende wissenschaftlich und praxisnah aus. Über 170 Professorinnen und Professoren sowie ca. 400 Mitarbeitende engagieren sich im Sinne des Leitbildes unserer Hochschule: innovativ, kompetent, kooperativ, vielfältig und zugewandt. Die Gewinnung qualifizierter Beschäftigter ist dabei eine zentrale Voraussetzung fü…",https://www.adzuna.de/land/ad/5704543604?se=NhUDA5g88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=B18D2241EF4E9DD5B63FF06C296B7C1C74A9FB7C,5704543604,"{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTmhVREE1Zzg4UkdaM0w5a0RldEczZyIsImkiOiI1NzA0NTQzNjA0In0.V-wpsrTBKTnO5sDCg_sNl8t1i2xSD4599NKip8SNtfo,2026-04-19T16:49:39Z,8.45727,,,,
Praktikum Management Consulting im Bereich Data Science / Data Analytics (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Basf France'}",Adzuna::API::Response::Job,"{'display_name': 'Mitte, Ludwigshafen am Rhein', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Ludwigshafen am Rhein', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location'}",49.47766,0,"WILLKOMMEN IM TEAM Wir sind die globale Inhouse Managementberatung der BASF. Unser Schwerpunkt liegt auf strategischen Projekten, mit denen wir wirkungsvoll Veränderungsprozesse vorantreiben. Dabei reicht unser Themenspektrum von Wachstums-, Organisationsentwicklungs- und Effizienzprojekten bis hin zu Akquisitionen und Devestitionen. Wir leben einen starken Teamspirit und fördern aktiv die Karriereentwicklung innerhalb der BASF. AUFGABEN Zum nächstmöglichen Zeitpunkt sind Sie für einen Zeitraum…",https://www.adzuna.de/details/4571173892?utm_medium=api&utm_source=a4bcf954,4571173892,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs', 'label': 'Stellen für Hochschulabsolventen'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDU3MTE3Mzg5MiIsInMiOiJOaFVEQTVnODhSR1ozTDlrRGV0RzNnIn0.WVL08AtGyawlxH5D4cTCJKp614AWlDO3NxBo5Sj6rxY,2024-02-16T11:00:56Z,8.43196,,,,contract
Wissenschaftliche/r Mitarbeiter/in (w/m/d) - Simulation von seltenen und transienten Ereignissen in verdünnten Gasen,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'RWTH Aachen University'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Aachen (Kreis)', 'Aachen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Aachen, Aachen (Kreis)'}",50.773914,0,"Am Lehrstuhl für Angewandte und Computergestützte Mathematik (ACoM) betreiben wir mathematische Forschung an der Schnittstelle zwischen Ingenieurwissenschaften, Natur- und Lebenswissenschaften. Wir sind bestrebt, interdisziplinäre Aktivitäten zu fördern und anzuregen, die Grundlagenforschung und angewandte Forschung miteinander verbinden. Unserer Ansicht nach bilden mathematische Ergebnisse die grundlegende Quelle für die Lösung moderner technologischer Probleme in den angewandten Disziplinen. …",https://www.adzuna.de/land/ad/5704542162?se=NhUDA5g88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=FCDDB8B2AA9BEE9AEBA5F755EC8FF9654A4A32C8,5704542162,"{'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwNDU0MjE2MiIsInMiOiJOaFVEQTVnODhSR1ozTDlrRGV0RzNnIn0.vAad1mSIW5SsUScRYGFXxuPRAKGx-iCP0UIyNheEy4w,2026-04-19T16:47:38Z,6.089788,,,,
IT Business Partner - Business Intelligence (m/w/d),"{'display_name': 'Truma Gerätetechnik GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'Putzbrunn'], 'display_name': 'Putzbrunn, München (Kreis)'}",48.07539,0,"Die Truma Group ist Vorreiter für intelligente Lösungen für Heizen, Kühlen und Steuern im Caravaning sowie innovative Outdoor-Lösungen. Mit Hauptsitz in Putzbrunn bei München bildet sie das Dach über die diversen Einzelgesellschaften im In- und Ausland. Zusammen vereinen die Unternehmen Expertise, Leidenschaft und Familienunternehmertum aus mehr als 70 Jahren und finden innovative Antworten auf neue Herausforderungen – für eine noch komfortablere und smartere Zukunft im Caravaning- und Outdoor-…",https://www.adzuna.de/land/ad/5704541638?se=NhUDA5g88RGZ3L9kDetG3g&utm_medium=api&utm_source=a4bcf954&v=F8F428CC6C565583BD04D7DF50C082FEE42E55C2,5704541638,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTmhVREE1Zzg4UkdaM0w5a0RldEczZyIsImkiOiI1NzA0NTQxNjM4In0.fNXSjgdCMEB696ZknJtGDMEdC6zk6cJr3GyoPXRklCs,2026-04-19T16:47:30Z,11.71572,,,,
Duales Studium Data Science & Künstliche Intelligenz B.Sc.,"{'display_name': 'Atruvia', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'display_name': 'Karlsruhe (Kreis), Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)']}",,0,"Responsibilities Gestalte die Zukunft mit KI – Starte dein Duales Studium im Bereich Data Science & Künstlicher Intelligenz ! Du möchtest mit smarten Lösungen die Welt der Banken-IT revolutionieren? Bei uns lernst du, wie du innovative Data-Science- und KI-Lösungen entwickelst, die unseren Kunden das Leben erleichtern. Gemeinsam gestalten wir die digitale Transformation – nach dem Motto: „Wir machen das Leben leichter mit KI.“ Deine Aufgaben: Entwickle KI-Lösungen: Du unterstützt bei der Entwic…",https://www.adzuna.de/details/5183863620?utm_medium=api&utm_source=a4bcf954,5183863620,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTmhVREE1Zzg4UkdaM0w5a0RldEczZyIsImkiOiI1MTgzODYzNjIwIn0.BuSzupe8YGqtM9BW_902boO0SmwNKDRYC693qJlRWZk,2025-05-06T21:43:49Z,,,,,
Wissenschaftsmanager/in für das Heilbronn Data Science Center (m/w/d),"{'display_name': 'Technische Universität München', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'display_name': 'Böckingen, Heilbronn', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn', 'Böckingen'], '__CLASS__': 'Adzuna::API::Response::Location'}",49.1416,0,"Salary: 40.000 - 60.000 € per year Requirements: Hochschulabschluss Nachgewiesene Erfahrungen im universitären Management sowie in der Führung von Projekten und Teams, idealerweise im internationalen und interdisziplinären Kontext Vorwissen im Bereich Data Science von Vorteil Verantwortungsvolle Führungsqualitäten Freude an der Kommunikation mit verschiedenen Einheiten Zuverlässige, sorgfältige, strukturierte und effiziente Arbeitsweise Sicherer Umgang mit MS Office Sehr gute Deutsch- und Engli…",https://www.adzuna.de/details/5704973634?utm_medium=api&utm_source=a4bcf954,5704973634,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTmhVREE1Zzg4UkdaM0w5a0RldEczZyIsImkiOiI1NzA0OTczNjM0In0.gLaw8bVThcHdj6Bs4GCkI0ij2jjhjeAkiyEERMvaaxU,2026-04-20T06:03:16Z,9.22208,full_time,60000.0,40000.0,
DHBW Student Wirtschaftsinformatik - Data Science (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Deutsche Automobil Treuhand GmbH'}",Adzuna::API::Response::Job,"{'display_name': 'Ostfildern, Esslingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Ostfildern'], '__CLASS__': 'Adzuna::API::Response::Location'}",48.72761,0,"Dein Studium bei der DAT: Willkommen in unserem lebendigen Tagesgeschäft. Du arbeitest in verschiedenen Abteilungen rundum IT und Softwareentwicklung und lernst unsere Prozesse kennen. Du trägst Verantwortung für eigene Projekte und stehst in engem Kontakt mit deinem Ausbilder und Experten der Fachabteilungen. Das macht den Studiengang aus: Du bewegst dich gerne in der digitalen Welt und willst genau wissen, was hinter intelligenter Software steckt? Dann ist dieser Studiengang Wirtschaftsinform…",https://www.adzuna.de/details/5474044939?utm_medium=api&utm_source=a4bcf954,5474044939,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3NDA0NDkzOSIsInMiOiJOaFVEQTVnODhSR1ozTDlrRGV0RzNnIn0.qjc5BS_drOxCyn9M2VI9MYvtYiS9lWxNBSrlCEAF0L4,2025-11-01T06:00:03Z,9.24596,,,,
Werkstudent Data Science / Digital Maintenance Solutions (all genders),"{'display_name': 'MTU Maintenance Hannover', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen', 'Schulenkamp'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Schulenkamp, Langenhagen'}",52.46704,0,"Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht Dich: Werkstudent Data Science / Digital Maintenance Solutions (all genders) Du hast Lust mit Daten, Algorithmen und im komplexen Feld der Luftfahrt zu arbeiten? Du willst dich bei der Entwicklung digitaler Produkte für die Triebwerkswartung ei…",https://www.adzuna.de/details/4931329064?utm_medium=api&utm_source=a4bcf954,4931329064,"{'label': 'Stellen aus Fertigung', 'tag': 'manufacturing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaERESkJaZzg4UkdaM0w5a0RldEczZyIsImkiOiI0OTMxMzI5MDY0In0.DFl0lv1ITF_BnSNBKCU6xnA4nTl6k7e7mU3fYNm3yJ0,2024-11-08T12:50:26Z,9.70266,part_time,,,
B.Sc. Data Science & KI (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Atos Information Technology'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)'}",48.137418,0,"Du liebst IT? Dann gestalte die KI-gestützte digitale Zukunft mit uns! Du möchtest Lösungen für die dringendsten und komplexesten Herausforderungen der digitalen Welt finden und dabei die digitale Transformation mitgestalten? Du möchtest ein Teil eines Weltklasse-Teams sein und bei einem ""next generation Tech Leader"" arbeiten? Dann starte bei uns als Nachwuchstalent in einem der zahlreichen dualen Studiengänge! Entdecke eine offene, multikulturelle Unternehmenskultur mit vielfältigen Entwicklun…",https://www.adzuna.de/details/5501661996?utm_medium=api&utm_source=a4bcf954,5501661996,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaERESkJaZzg4UkdaM0w5a0RldEczZyIsImkiOiI1NTAxNjYxOTk2In0.P_JXxRlDeJx9vBqDEZOdpdPyMRNTPu4dsP-373NCXtY,2025-11-18T12:41:00Z,11.555737,,,,
Duales Studium B.Sc. Wirtschaftsinformatik - Schwerpunkt Data Science,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'All for One Group SE'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Weingarten (Baden)'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Weingarten (Baden), Karlsruhe (Kreis)'}",49.05204,0,"Wir! Eine eingeschworene Gemeinschaft von über 2.800 Transformations- & Integrationsexperten, New Work Verfechtern, Cybersecurity Spezialisten, Big Data & Business Analysten, IoT Engineers und Consultants rund um Business-IT von SAP, Microsoft und IBM. Als führende Consulting- und IT-Gruppe vereinen wir Strategie- und Managementberatung, Prozessberatung, Branchen-Expertise und Technologie-Know-how in Kombination mit IT-Beratung und -Services unter einem Dach. Wir begleiten und unterstützen mehr…",https://www.adzuna.de/details/5470875416?utm_medium=api&utm_source=a4bcf954,5470875416,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaERESkJaZzg4UkdaM0w5a0RldEczZyIsImkiOiI1NDcwODc1NDE2In0.5pHgDQfQoOaJNHwZQ0fAa1_2cRg1SM7LXu_jaZST5-M,2025-10-30T11:57:00Z,8.53179,,,,
Duales Masterstudium Applied Data Science (m/f/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'CGI'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg', 'Hamburg-Altstadt'], 'display_name': 'Hamburg-Altstadt, Hamburg'}",53.5504,0,"Position Description: Duales Masterstudium Applied Data Science (m/f/d) Stellenbeschreibung Du willst Dich dem analytischen Umgang mit Daten stellen und hast dabei gleichzeitig „das große Ganze“ im Unternehmen im Blick? Künstliche Intelligenz, Data Mining, Predictive Analytics und Projektmanagement findest Du spannend? Kein Problem bei CGI! • Breite Karrieremöglichkeiten • Steile Lernkurve in kleinen Teams • Freistellungstage für Präsenzphasen und individuelles Lernen • Attraktives Gehalt sowie…",https://www.adzuna.de/details/5677782124?utm_medium=api&utm_source=a4bcf954,5677782124,"{'tag': 'graduate-jobs', 'label': 'Stellen für Hochschulabsolventen', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaERESkJaZzg4UkdaM0w5a0RldEczZyIsImkiOiI1Njc3NzgyMTI0In0.Qrlv-yGemRXIiiabDvORGZ_nLeHmgDWhVBSAsTu0S4o,2026-03-25T06:58:05Z,9.99417,,,,contract
Praktikum Associate Consultant Data Science (m/w/d),"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",52.507706,0,Praktikum Associate Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Köln Du willst Praxiserfahrung in einer internationalen Unternehmensberatungsammeln? Bei uns kannst du dein Interesse an Wirtschaftsthemen mit deinenanalytischen Fähigkeiten verbinden! Werde für mindestens 10 Wochen Teil einesaußergewöhnlichen Teams. Was uns besonders macht: ein starker Unternehmergeistund jede Menge Gestaltungsfreiheit. Der Advanced Analytics Bereich bei Simon-Kucher konzentriert sich auf dieEn…,https://www.adzuna.de/details/5683773142?utm_medium=api&utm_source=a4bcf954,5683773142,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4Mzc3MzE0MiIsInMiOiJoRERKQlpnODhSR1ozTDlrRGV0RzNnIn0.LTplWVqt3JkFhCnT3ouCOp89Rl3iTKsc6mw7nroCmIY,2026-03-31T04:29:52Z,13.420806,,,,
Praktikum Associate Consultant Data Science (m/w/d),"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bonn, Nordrhein-Westfalen'}",50.71942,0,Praktikum Associate Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Köln Du willst Praxiserfahrung in einer internationalen Unternehmensberatungsammeln? Bei uns kannst du dein Interesse an Wirtschaftsthemen mit deinenanalytischen Fähigkeiten verbinden! Werde für mindestens 10 Wochen Teil einesaußergewöhnlichen Teams. Was uns besonders macht: ein starker Unternehmergeistund jede Menge Gestaltungsfreiheit. Der Advanced Analytics Bereich bei Simon-Kucher konzentriert sich auf dieEn…,https://www.adzuna.de/details/5683773147?utm_medium=api&utm_source=a4bcf954,5683773147,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiaERESkJaZzg4UkdaM0w5a0RldEczZyIsImkiOiI1NjgzNzczMTQ3In0.gb57pC3uWBHXlKV7itNHoVNZ4rORYgTLi9nAr0095dg,2026-03-31T04:29:52Z,7.112412,,,,
Praktikum Associate Consultant Data Science (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], 'display_name': 'Köln, Nordrhein-Westfalen'}",,0,Praktikum Associate Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Köln Du willst Praxiserfahrung in einer internationalen Unternehmensberatungsammeln? Bei uns kannst du dein Interesse an Wirtschaftsthemen mit deinenanalytischen Fähigkeiten verbinden! Werde für mindestens 10 Wochen Teil einesaußergewöhnlichen Teams. Was uns besonders macht: ein starker Unternehmergeistund jede Menge Gestaltungsfreiheit. Der Advanced Analytics Bereich bei Simon-Kucher konzentriert sich auf dieEn…,https://www.adzuna.de/details/5683773184?utm_medium=api&utm_source=a4bcf954,5683773184,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4Mzc3MzE4NCIsInMiOiJoRERKQlpnODhSR1ozTDlrRGV0RzNnIn0.PpQB7FAsmozVgC2XdHWJghIJ7z5Lgld_VWSw0SErc4Q,2026-03-31T04:29:53Z,,,,,
Duales Masterstudium Applied Data Science (m/f/d),"{'display_name': 'CGI', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland'}",53.557429,0,"Position Description: Duales Masterstudium Applied Data Science (m/f/d) Stellenbeschreibung Du willst Dich dem analytischen Umgang mit Daten stellen und hast dabei gleichzeitig „das große Ganze“ im Unternehmen im Blick? Künstliche Intelligenz, Data Mining, Predictive Analytics und Projektmanagement findest Du spannend? Kein Problem bei CGI! • Breite Karrieremöglichkeiten • Steile Lernkurve in kleinen Teams • Freistellungstage für Präsenzphasen und individuelles Lernen • Attraktives Gehalt sowie…",https://www.adzuna.de/details/5687911155?utm_medium=api&utm_source=a4bcf954,5687911155,"{'tag': 'creative-design-jobs', 'label': 'Stellen aus Kreation & Design', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4NzkxMTE1NSIsInMiOiJoRERKQlpnODhSR1ozTDlrRGV0RzNnIn0.TYcR5yyryP8HVk3tNpW9XiDFxXwxvp3QGYbWRq00KCo,2026-04-02T23:04:16Z,9.987297,,,,
