latitude,salary_is_predicted,id,title,created,company,adref,longitude,__CLASS__,description,redirect_url,location,category,contract_time,salary_max,contract_type,salary_min
52.52219,0,5593195361,Werkstudent (m/w/d) Risikomanagement / Data Science,2026-01-20T23:33:44Z,"{'display_name': 'S Rating und Risikosysteme GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY01PT0lRc0E4UkdkbTdPX29FX1dsZyIsImkiOiI1NTkzMTk1MzYxIn0.Wvlo7dmT-wA_5VIhtyJX0AbbtW2OH2zTSWx30oKkmk8,13.40933,Adzuna::API::Response::Job,"Die Sparkassen Rating und Risikosysteme (SR) ist der zentrale Dienstleister für Verfahren des Risikomanagements in der Sparkassen-Finanzgruppe. Wir unterstützen die Institute mit Standardlösungen in den Bereichen der Risikomessung und -steuerung, der regulatorischen Banksteuerung sowie im Vertrieb mit Data-Analytics-Lösungen. Gemeinsam mit unseren Partnern bieten wir den Instituten, von der Konzeption der Verfahren, über deren Weiterentwicklung, IT-Umsetzung und Umsetzungsunterstützung, zentral…",https://www.adzuna.de/details/5593195361?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mitte, Berlin', 'area': ['Deutschland', 'Berlin', 'Mitte']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",,,,
,0,5594503165,Internship Data Science Finance (m/w/x),2026-01-21T20:32:21Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Kautex'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY01PT0lRc0E4UkdkbTdPX29FX1dsZyIsImkiOiI1NTk0NTAzMTY1In0.rJlHi7u9pAbB3ET7mpi8v-7rP6HSyuUdGKhwgFEMIkw,,Adzuna::API::Response::Job,"Drive your own success story through technical and leadership development Diverse global team with opportunities for cross-functional experiences Challenging work assignments and learning opportunities Competitive pay Casual dress code, parking spaces, subsidized canteen Possibility of discounted membership of gyms and other sports partners Student in one of the following areas\: Data Engineering, BI Engineering, Computer Science, Data Science, Data Analytics or similar Good analytical skills, …",https://www.adzuna.de/details/5594503165?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'accounting-finance-jobs', 'label': 'Stellen aus Buchhaltung & Finanzwesen'}",full_time,,,
52.55114,0,5397924988,Data Science / Analytics intern (m/f/d),2025-09-13T23:39:07Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'GlassDollar'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM5NzkyNDk4OCIsInMiOiJjTU9PSVFzQThSR2RtN09fb0VfV2xnIn0.uy-AoHEQH2IDi9375fPzkCHoWh6xtuKRuiMYIgJwvhQ,13.42321,Adzuna::API::Response::Job,"TL;DR Join GlassDollar as a Data Science / Analytics Intern (f/m/x) and learn how to understand user value and ship tools that actually get used. From scraping real-time market data to building dashboards—you’ll work hands-on with our venture and marketing teams to drive better decisions, faster. What we´re looking for Solid Python skills You’re confident in writing clean scripts and automating data flows. Analytical thinking You can connect dots, question data, and extract what actually matter…",https://www.adzuna.de/details/5397924988?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Prenzlauer Berg'], 'display_name': 'Prenzlauer Berg, Berlin'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}",part_time,,,
52.51551,0,5606142099,PhD student - Data Science (m/f/d),2026-01-30T15:57:23Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Charité – Universitätsmedizin Berlin'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY01PT0lRc0E4UkdkbTdPX29FX1dsZyIsImkiOiI1NjA2MTQyMDk5In0.AUv35Fn2MLeg_X5DZuYa2aJuHf8r5MTGVHftuSOA20A,13.38475,Adzuna::API::Response::Job,"PhD Student (d/f/m) for Data Science in Myeloma Research Campus Benjamin Franklin, Steglitz Jobcode: 6441 | Work time: full-time, part-time | Start date: 01.04.2026 | Employment period: limited | Application deadline : 22.02.2026 | Entgeltgruppe: E13 Working at Charité The Research group of Prof. Dr. med. Ulrich Keller is looking for a highly qualified and motivated scientist to pursue a Ph.D. in the field of translational myeloma research/data science. Our research group is an interdisciplinar…",https://www.adzuna.de/details/5606142099?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mitte, Berlin', 'area': ['Deutschland', 'Berlin', 'Mitte']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",,,,
48.16652,0,5258138815,Werkstudent Process & Data Science (w/m/d),2025-06-19T15:08:45Z,"{'display_name': 'PMMG Group', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1ODEzODgxNSIsInMiOiJjTU9PSVFzQThSR2RtN09fb0VfV2xnIn0.6RDyEPDr1HjhqVwO8tAFJkmq-6JwfiymGFNmQJvE3tY,11.59038,Adzuna::API::Response::Job,"Deine Aufgaben Datengetriebene Transformation. Prozessintelligenz. Zukunft gestalten. Du willst nicht nur analysieren, sondern mitgestalten? Dann komm in unser Team und unterstütze uns bei der datenbasierten Transformation etablierter Unternehmen im Mittelstand und Konzernumfeld. Wir entwickeln intelligente Lösungen auf Basis von Process Mining, Business Process Management und AI – und setzen diese gemeinsam mit unseren Kund:innen um. Du führst strukturierte Recherchen und Analysen zu aktuellen…",https://www.adzuna.de/details/5258138815?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Schwabing-Freimann, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Schwabing-Freimann']}","{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",part_time,,,
,0,5609232623,Werkstudent Data Science & Analytics (m/w/d),2026-02-01T20:29:57Z,"{'display_name': 'DATEV', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYwOTIzMjYyMyIsInMiOiJjTU9PSVFzQThSR2RtN09fb0VfV2xnIn0.4nlPn6lZ38Qesua9b1LRGkUgAb5rX9uapn2v2IcfJHA,,Adzuna::API::Response::Job,"Das ist das Arbeitsumfeld: Bist Du neugierig auf die Welt der Daten und Datenanalyse? In unserer Abteilung Business Intelligence arbeiten wir daran, tiefere Einblicke in die Bedürfnisse unserer Kund:innen zu gewinnen. Wir suchen Unterstützung, Daten zu analysieren, KI-Use Cases zu implementieren und kreative Ansätze zur Verbesserung unserer Kundeninteraktion zu entwickeln. Wenn Du ein Talent für Datenanalyse und erste Erfahrungen im Bereich Künstliche Intelligenz hast, freuen wir uns darauf, Di…",https://www.adzuna.de/details/5609232623?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}",full_time,,,
48.16652,0,5273301446,Werkstudent Process & Data Science (w/m/d),2025-06-28T14:52:14Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'PMMG Process Solutions'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI3MzMwMTQ0NiIsInMiOiJjTU9PSVFzQThSR2RtN09fb0VfV2xnIn0.uxfOBbX9znwBHDhgcxxvr0dHIvv7uw5EetEMwwvnxh8,11.59038,Adzuna::API::Response::Job,"Deine Aufgaben Datengetriebene Transformation. Prozessintelligenz. Zukunft gestalten. Du willst nicht nur analysieren, sondern mitgestalten? Dann komm in unser Team und unterstütze uns bei der datenbasierten Transformation etablierter Unternehmen im Mittelstand und Konzernumfeld. Wir entwickeln intelligente Lösungen auf Basis von Process Mining, Business Process Management und AI – und setzen diese gemeinsam mit unseren Kund:innen um. Du führst strukturierte Recherchen und Analysen zu aktuellen…",https://www.adzuna.de/details/5273301446?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Schwabing-Freimann'], 'display_name': 'Schwabing-Freimann, München'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",part_time,,,
51.47465,0,5062249327,Praktikum Data Science in der Digitalisierung (m/w/d),2025-02-24T18:13:01Z,"{'display_name': 'Basf France', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY01PT0lRc0E4UkdkbTdPX29FX1dsZyIsImkiOiI1MDYyMjQ5MzI3In0.AJaiJD5YtKjxB0UDw4yLpY7xcz8SqiREiRwIi5L2RY4,13.86232,Adzuna::API::Response::Job,"WILLKOMMEN IM TEAM Am BASF-Standort in Schwarzheide produzieren wir nicht nur Polyurethangrundprodukte, Schaumstoffe und Lacke, sondern auch technische Kunststoffe, Veredlungschemikalien und Fungizide. So vielseitig wie unsere Produktpalette sind auch die Tätigkeiten, die es braucht, damit die Produkte hergestellt werden - unsere Mitarbeiterinnen und Mitarbeiter arbeiten bei uns am Standort in den unterschiedlichsten Fachdisziplinen zusammen: vom Ingenieurwesen bis hin zur Digitalisierung, von …",https://www.adzuna.de/details/5062249327?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Schwarzheide, Oberspreewald-Lausitz (Kreis)', 'area': ['Deutschland', 'Brandenburg', 'Oberspreewald-Lausitz (Kreis)', 'Schwarzheide']}","{'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,contract,
51.9614,0,5586095369,PhD student - Data Science (m/f/d),2026-01-15T14:33:58Z,"{'display_name': 'Universitätsklinikum Münster', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4NjA5NTM2OSIsInMiOiJjTU9PSVFzQThSR2RtN09fb0VfV2xnIn0.57PH6Nqkng28z1WGNNu-ULRV6qMA_p9LRLp7sJSxaK8,7.59999,Adzuna::API::Response::Job,"PhD Student/Machine Learning Specialist (gn*) Fixed term of 3 years | Full-time with 100% | Salary according to TV-L E13 | Institute of Medical Informatics | Job ID: 11715 We are UKM. We have a clear social mission and, with our focus on healthcare, research, and teaching, we bear a unique responsibility - ideally with you on board! The position is based at the Institute of Medical Informatics within the research group Machine Learning for Biomedical Data led by Prof. Dominik Heider and is embe…",https://www.adzuna.de/details/5586095369?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Centrum, Münster', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Münster', 'Centrum']}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
54.32167,0,5456844093,Dozent (w/m/d) für Data Science in Kiel,2025-10-21T04:16:57Z,"{'display_name': 'karriere tutor GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY01PT0lRc0E4UkdkbTdPX29FX1dsZyIsImkiOiI1NDU2ODQ0MDkzIn0.CpnBWvcuRA49fOtRJSEe68vZsai20m5uHJWEitOfVOo,10.14187,Adzuna::API::Response::Job,"Deine Rolle bei karriere tutor® karriere tutor® steht für moderne, praxisnahe Weiterbildung und Umschulung – und für eine Lernkultur, die Menschen stark macht. Du möchtest mit deinem Know-how und deiner Persönlichkeit etwas bewegen? Dann werde Teil unseres Teams und begleite unsere Teilnehmenden in ihrer persönlichen Entwicklung. So sieht dein Tag bei uns aus: Du bist die wichtigste Person für unsere Teilnehmenden am Umschulungsstandort Kiel und begleitest sie engagiert und kompetent durch ihre…",https://www.adzuna.de/details/5456844093?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Altstadt, Kiel', 'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel', 'Altstadt'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",full_time,,,
50.71807,0,5453167276,Dozent (w/m/d) für Data Science am Umschulungsstandort,2025-10-18T04:19:37Z,"{'display_name': 'karriere tutor GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY01PT0lRc0E4UkdkbTdPX29FX1dsZyIsImkiOiI1NDUzMTY3Mjc2In0.zVb_h1LUa2KWqnFsiWPFdZzkew4e3gL-JL39sMxTHnA,7.12532,Adzuna::API::Response::Job,"Deine Rolle bei karriere tutor® karriere tutor® steht für moderne, praxisnahe Weiterbildung und Umschulung – und für eine Lernkultur, die Menschen stark macht. Du möchtest mit deinem Know-how und deiner Persönlichkeit etwas bewegen? Dann werde Teil unseres Teams und begleite unsere Teilnehmenden in ihrer persönlichen Entwicklung. So sieht dein Tag bei uns aus: Du bist die wichtigste Person für unsere Teilnehmenden am Umschulungsstandort in Augsburg, Bonn, Bremen, Dortmund, Düsseldorf oder Norde…",https://www.adzuna.de/details/5453167276?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn', 'Gronau'], 'display_name': 'Gronau, Bonn'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",full_time,,,
48.18196,0,5546761072,"Working Student (Data Science, Medical Image Processing)",2025-12-18T06:57:34Z,"{'display_name': 'ImFusion GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0Njc2MTA3MiIsInMiOiJjTU9PSVFzQThSR2RtN09fb0VfV2xnIn0.JEaxSbHTfMeUmQKjG0VgNkwff7hdMQIsnI8dZEPIq70,11.52134,Adzuna::API::Response::Job,"Your mission ImFusion's machine learning models are powering many medical imaging applications. Automatic segmentation of anatomical structures enables clinicians to easily plan and safely execute interventional procedures. We are looking for a motivated and talented working student to join our Anatomy Plugins group. Our goal is to achieve high-quality automatic segmentation of various anatomical structures (spine, head, heart, ), which requires large and high-quality datasets. We also need to …",https://www.adzuna.de/details/5546761072?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Moosach, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Moosach']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",part_time,,,
50.12595,0,5548264710,Consultant Data Science - Fokus NLP (alle Geschlechter),2025-12-19T07:06:51Z,"{'display_name': 'statworx', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0ODI2NDcxMCIsInMiOiJjTU9PSVFzQThSR2RtN09fb0VfV2xnIn0._EvJIjzvkx1FA1LaP4X2ymh5B4dcqbafspWwocC4eC0,8.76072,Adzuna::API::Response::Job,Über uns statworx ist ein führendes Beratungs- und Entwicklungsunternehmen für Daten und KI mit Sitz in Frankfurt am Main. Wir bieten strategische Beratung für mittelständische Unternehmen und globale Konzerne. Wir entwickeln innovative Daten- & KI-Lösungen für alle Unternehmensbereiche und Tätigkeitsfelder. Wir befähigen Menschen auf allen Kompetenzniveaus mit unseren Daten- & KI-Bildungsformaten. Kurz gesagt: Wir unterstützen Unternehmen bei allen Aspekten der digitalen Transformation – seit …,https://www.adzuna.de/details/5548264710?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Fechenheim, Frankfurt am Main', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Fechenheim'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",full_time,,,
49.46856,0,5157503484,Senior AI / Data Science Engineer (m/w),2025-04-23T07:50:57Z,"{'display_name': 'Buhl Data Service GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY01PT0lRc0E4UkdkbTdPX29FX1dsZyIsImkiOiI1MTU3NTAzNDg0In0._Y_hvPCpU4oBqXcLaTr_mtGWqPypvrlTKZBid6QnqF0,8.50014,Adzuna::API::Response::Job,"SO SIEHT DEIN AUFGABENBEREICH AUS: Gestalte die Zukunft: Entwickle und implementiere innovative Lösungen zum Beispiel mit Retrieval-Augmented Generation (RAG) und Large Language Models (LLMs) für die Steuerwelt. Dabei wählst du für jeden Anwendungsfall die passende Modellarchitektur und kümmerst dich um Training, Evaluation und Optimierung für den praktischen Einsatz. Verbinde Daten mit Intelligenz: Entwickle Pipelines zur Datenaufbereitung, -extraktion, -transformation und -integration und opt…",https://www.adzuna.de/details/5157503484?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neuostheim, Mannheim', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",full_time,,,
49.496025,0,5164868378,Senior AI / Data Science Engineer (m/w),2025-04-26T22:05:26Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Buhl Data Service'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY01PT0lRc0E4UkdkbTdPX29FX1dsZyIsImkiOiI1MTY0ODY4Mzc4In0.qxuQ8spLqiMn20ucshANxVluX6M-86QDPbYU9eZKvvE,8.491505,Adzuna::API::Response::Job,"SO SIEHT DEIN AUFGABENBEREICH AUS: Gestalte die Zukunft: Entwickle und implementiere innovative Lösungen zum Beispiel mit Retrieval-Augmented Generation (RAG) und Large Language Models (LLMs) für die Steuerwelt. Dabei wählst du für jeden Anwendungsfall die passende Modellarchitektur und kümmerst dich um Training, Evaluation und Optimierung für den praktischen Einsatz. Verbinde Daten mit Intelligenz: Entwickle Pipelines zur Datenaufbereitung, -extraktion, -transformation und -integration und opt…",https://www.adzuna.de/details/5164868378?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Mannheim, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",full_time,,,
,0,5373364141,Duales Studium Wirtschaftsinformatik - Data Science 2026 in Neckarsulm,2025-08-29T14:57:18Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY01PT0lRc0E4UkdkbTdPX29FX1dsZyIsImkiOiI1MzczMzY0MTQxIn0.fFKknqpW5qUgF51L1lq8E8eIK8m9Bk2tOOMp2YgJ9y0,,Adzuna::API::Response::Job,"Deine Aufgaben Duale Power für die digitale Zukunft: Entfalte dein Potential, indem du dir wirtschaftsinformatisches Fachwissen aneignest und gestalte aktiv den Bereich Logistik mit. … konkret heißt das: Dreijähriges duales Studium ab Herbst 2026 mit Wechsel zwischen der dreimonatigen Theoriephase an der DHBW Heilbronn und der Praxisphase bei der Lidl Stiftung Vermittlung von Methoden und Technologien der Informatik sowie Data Analysis, Big Data und Machine Learning an der DHBW im Vordergrund P…",https://www.adzuna.de/details/5373364141?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Logistik & Lagerhaltung', 'tag': 'logistics-warehouse-jobs'}",full_time,23400.0,,19800.0
49.18975,0,5609905751,Praktikum Data Science M/F/X - de,2026-02-02T04:31:03Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung & Co KG'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYwOTkwNTc1MSIsInMiOiJjTU9PSVFzQThSR2RtN09fb0VfV2xnIn0.Rhafm-qwBT1Ni-68SnHtEqJBLd_MmHCHnX6W4vveYvw,9.2274,Adzuna::API::Response::Job,"Salary: 50.000 - 80.000 € per year Requirements:  Fortgeschrittenes Studium im Bereich (Wirtschafts-) Informatik, Mathematik / Statistik oder einem vergleichbaren Studiengang. Grundlegende Kenntnisse in Statistik und Machine Learning sowie erste Berührungspunkte mit Big-Data-Technologien und relevanten Tools wie scikit-learn, Spark oder Hive. Erste Erfahrungen mit Programmiersprachen (Python, R oder Scala) und grundlegende Kenntnisse der Softwareentwicklung. Erste Erfahrungen mit Datenbanken un…",https://www.adzuna.de/details/5609905751?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",full_time,80000.0,,50000.0
51.36192,0,5609905706,Praktikum Data Science M/F/X - Leipzig,2026-02-02T04:31:02Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung & Co KG'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYwOTkwNTcwNiIsInMiOiJjTU9PSVFzQThSR2RtN09fb0VfV2xnIn0.pN8tB16Nefe37b74EEkW1GIh7rLnD09Vh6CwicivojY,12.29083,Adzuna::API::Response::Job,"Salary: 50.000 - 80.000 € per year Requirements: Fortgeschrittenes Studium im Bereich (Wirtschafts-) Informatik, Mathematik / Statistik oder einem vergleichbaren Studiengang Grundlegende Kenntnisse in Statistik und Machine Learning sowie erste Berührungspunkte mit Big-Data-Technologien und relevanten Tools wie scikit-learn, Spark oder Hive Erste Erfahrungen mit Programmiersprachen (Python, R oder Scala) und grundlegende Kenntnisse der Softwareentwicklung Erste Erfahrungen mit Datenbanken und SQ…",https://www.adzuna.de/details/5609905706?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Böhlitz-Ehrenberg, Leipzig', 'area': ['Deutschland', 'Sachsen', 'Leipzig (Kreis)', 'Leipzig', 'Böhlitz-Ehrenberg']}","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",full_time,80000.0,,50000.0
49.18975,0,5609905666,Praktikum Data Science M/F/X - Neckarsulm,2026-02-02T04:31:02Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung & Co KG'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYwOTkwNTY2NiIsInMiOiJjTU9PSVFzQThSR2RtN09fb0VfV2xnIn0.9pjz69UZPGNOS8yJ-L07bHfn4lxDn5tR3_rOF8A9Vuk,9.2274,Adzuna::API::Response::Job,"Salary: 50.000 - 80.000 € per year Requirements: Fortgeschrittenes Studium im Bereich (Wirtschafts-) Informatik, Mathematik / Statistik oder einem vergleichbaren Studiengang. Grundlegende Kenntnisse in Statistik und Machine Learning sowie erste Berührungspunkte mit Big-Data-Technologien und relevanten Tools wie scikit-learn, Spark oder Hive. Erste Erfahrungen mit Programmiersprachen (Python, R oder Scala) und grundlegende Kenntnisse der Softwareentwicklung. Erste Erfahrungen mit Datenbanken und…",https://www.adzuna.de/details/5609905666?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",full_time,80000.0,,50000.0
48.14093,0,5609905742,Praktikum Data Science M/F/X - Munich,2026-02-02T04:31:03Z,"{'display_name': 'Lidl Stiftung & Co KG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYwOTkwNTc0MiIsInMiOiJjTU9PSVFzQThSR2RtN09fb0VfV2xnIn0.7qnlBc5V0E1K_lNlJYdnOBkfMjWeEYFyILrCKc9f_74,11.56907,Adzuna::API::Response::Job,"Salary: 50.000 - 80.000 € per year Requirements:  Fortgeschrittenes Studium im Bereich (Wirtschafts-) Informatik, Mathematik / Statistik oder einem vergleichbaren Studiengang. Grundlegende Kenntnisse in Statistik und Machine Learning sowie erste Berührungspunkte mit Big-Data-Technologien und relevanten Tools wie scikit-learn, Spark oder Hive. Erste Erfahrungen mit Programmiersprachen (Python, R oder Scala) und grundlegende Kenntnisse der Softwareentwicklung. Erste Erfahrungen mit Datenbanken un…",https://www.adzuna.de/details/5609905742?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt-Lehel, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel']}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",full_time,80000.0,,50000.0
49.18975,0,5609905645,Praktikum Data Science M/F/X - Frankfurt,2026-02-02T04:31:02Z,"{'display_name': 'Lidl Stiftung & Co KG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiY01PT0lRc0E4UkdkbTdPX29FX1dsZyIsImkiOiI1NjA5OTA1NjQ1In0.vT_yg6h4MoBpIb_Zh7aIbJIAACbhPnAKBpuX3Lb3le0,9.2274,Adzuna::API::Response::Job,"Salary: 50.000 - 80.000 € per year Requirements:  Fortgeschrittenes Studium im Bereich (Wirtschafts-) Informatik, Mathematik / Statistik oder einem vergleichbaren Studiengang Grundlegende Kenntnisse in Statistik und Machine Learning sowie erste Berührungspunkte mit Big-Data-Technologien und relevanten Tools wie scikit-learn, Spark oder Hive Erste Erfahrungen mit Programmiersprachen (Python, R oder Scala) und grundlegende Kenntnisse der Softwareentwicklung Erste Erfahrungen mit Datenbanken und S…",https://www.adzuna.de/details/5609905645?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",full_time,80000.0,,50000.0
