description,__CLASS__,category,title,company,latitude,id,salary_is_predicted,location,longitude,redirect_url,created,adref,contract_time,salary_max,salary_min,contract_type
"DEINE HERAUSFORDERUNG Opportunity Analyse Arbeite mit dem Vertriebsteam und dem Data-Science-Team zusammen, um Business Opportunities zu identifizieren und deren Entwicklung bis zum Abschluss mit deiner Markttrendanalyse, der Identifizierung neuer Kundensegmente oder der Optimierung interner Prozesse zu unterstützen Partnership Development Baue Beziehungen zu externen Partnern und anderen Organisationen auf und pflege diese, indem du Kooperationsfelder für die Entwicklung neuer datengesteuerter…",Adzuna::API::Response::Job,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Business Development Manager Data Science (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Var Group'}",,5328739135,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",,https://www.adzuna.de/details/5328739135?utm_medium=api&utm_source=a4bcf954,2025-07-30T22:14:53Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMyODczOTEzNSIsInMiOiJFRVlqRmdTZDhCR1kycy1OVGtnS3d3In0.OTLnZ0Cu2TrzQw7PGgDtCl37EbJDRQQFq5iOJz0-FJY,full_time,,,
Allgemeine Informationen Kennziffer 2025-29160 Datum der Veröffentlichung 27.08.2025 Stellenkategorie Standard Unternehmensbereich Data Intelligence & Analytics Veröffentlichungsmedium Deichmann intern Ja Deichman Jobbörse Ja Deichmann Digital Nein Veröffentlichungsmedium Deichmann Ausbildung Nein Stellenprofil IT - Inhouse Consultant IT Stellenbezeichnung Team Lead Data Science Engineering (m/w/d) Vertragsart Vollzeit Karrierelevel Berufserfahrene Vertragsdauer unbefristet Eintrittsdatum ab so…,Adzuna::API::Response::Job,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Team Lead Data Science Engineering (m/w/d),"{'display_name': 'Deichmann SE', '__CLASS__': 'Adzuna::API::Response::Company'}",51.47071,5150477764,0,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen', 'Bedingrade'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bedingrade, Essen'}",6.92077,https://www.adzuna.de/details/5150477764?utm_medium=api&utm_source=a4bcf954,2025-04-17T21:29:26Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUVZakZnU2Q4QkdZMnMtTlRrZ0t3dyIsImkiOiI1MTUwNDc3NzY0In0.PZKuzH4u3zzp9obsL3X5y3xcSaVLhjkLfSk09NM9X7o,full_time,,,
"Position: Data Operations Analyst (m/f/d) - Data Science Location: Karlsruhe (hybrid) About the Team Our Data Science team in our Analytics office in Karlsruhe provides forecast models, interactive analytical tools and predictive scenarios to market professionals. We apply a wide range of advanced analytics techniques from economics, statistical to machine learning & AI, optimisation and agent-based models on internally and externally sourced expert reviewed data. We predict future developments…",Adzuna::API::Response::Job,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Data Operations Analyst (m/f/d) - Data Science,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Tschach Solutions Company'}",49.001249,5413734232,0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Karlsruhe, Karlsruhe (Kreis)'}",8.412378,https://www.adzuna.de/details/5413734232?utm_medium=api&utm_source=a4bcf954,2025-09-24T13:23:00Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUVZakZnU2Q4QkdZMnMtTlRrZ0t3dyIsImkiOiI1NDEzNzM0MjMyIn0.6vQ0Qx_ecfQxRqUmRhLfwQBTliqO4N6WFRXTyMFyVmw,full_time,,,
"Für unseren Entwicklungs-, Produktions- und Fertigungsstandort Frankfurt am Main suchen wir innerhalb der vorlesungsfreien Zeiten eine*n Werkstudent*in im Bereich IT/Data Sciences in Vollzeit (37,5 Stunden/Woche). Ihre Aufgaben Im Rahmen Ihrer Tätigkeit unterstützen Sie, unter Einhaltung geltender Regularien,bei einfachen Labortätigkeiten sowiebei administrativen Arbeiten. Sieunterstützen bei der Datenpflege, indemSie bei der Überprüfung großer biologischer Datensätze helfen und erledigen eigen…",Adzuna::API::Response::Job,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Werkstudent*in im Bereich IT/Data Sciences - Winter Semesterferien 2026,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Sanofi-Aventis Deutschland GmbH'}",50.129683,5415392067,0,"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen'}",8.650578,https://www.adzuna.de/details/5415392067?utm_medium=api&utm_source=a4bcf954,2025-09-26T15:27:49Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQxNTM5MjA2NyIsInMiOiJFRVlqRmdTZDhCR1kycy1OVGtnS3d3In0.4GFLrMT6AXlgTqrW_30h2kvCjh5zspXLIvbNmklSjEs,,,,
"Position: Data Operations Analyst (m/f/d) - Data Science Location: Karlsruhe (hybrid) About the Team Our Data Science team in our Analytics office in Karlsruhe provides forecast models, interactive analytical tools and predictive scenarios to market professionals. We apply a wide range of advanced analytics techniques from economics, statistical to machine learning & AI, optimisation and agent-based models on internally and externally sourced expert reviewed data. We predict future developments…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Data Operations Analyst (m/f/d) - Data Science,"{'display_name': 'RELX INC', '__CLASS__': 'Adzuna::API::Response::Company'}",49.001249,5366998651,0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Karlsruhe, Karlsruhe (Kreis)'}",8.412378,https://www.adzuna.de/details/5366998651?utm_medium=api&utm_source=a4bcf954,2025-08-24T23:37:14Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUVZakZnU2Q4QkdZMnMtTlRrZ0t3dyIsImkiOiI1MzY2OTk4NjUxIn0.jp-6-qMtnNaqyXcitpPeJ-WvWW4_3gf4rvLcpaLhVtQ,,,,
"Position: Data Operations Analyst (m/f/d) - Data Science Location: Karlsruhe (hybrid) About the Team Our Data Science team in our Analytics office in Karlsruhe provides forecast models, interactive analytical tools and predictive scenarios to market professionals. We apply a wide range of advanced analytics techniques from economics, statistical to machine learning & AI, optimisation and agent-based models on internally and externally sourced expert reviewed data. We predict future developments…",Adzuna::API::Response::Job,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Data Operations Analyst (m/f/d) - Data Science,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'RELX INC'}",49.001249,5400994315,0,"{'display_name': 'Karlsruhe, Karlsruhe (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe']}",8.412378,https://www.adzuna.de/details/5400994315?utm_medium=api&utm_source=a4bcf954,2025-09-16T03:27:16Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQwMDk5NDMxNSIsInMiOiJFRVlqRmdTZDhCR1kycy1OVGtnS3d3In0.UTREFmF0wASQwlyzbFQtsJXAqIIPsITe1vaGhIQsRA8,,,,
"Für unseren Entwicklungs-, Produktions- und Fertigungsstandort Frankfurt am Main suchen wir innerhalb der vorlesungsfreien Zeiten eine*n Werkstudent*in im Bereich IT/Data Sciences in Vollzeit (37,5 Stunden/Woche). Ihre Aufgaben Im Rahmen Ihrer Tätigkeit unterstützen Sie, unter Einhaltung geltender Regularien, bei einfachen Labortätigkeiten sowie bei administrativen Arbeiten. Sie unterstützen bei der Datenpflege, indem Sie bei der Überprüfung großer biologischer Datensätze helfen und erledigen e…",Adzuna::API::Response::Job,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Werkstudent*in im Bereich IT/Data Sciences - Winter Semesterferien 2026,"{'display_name': 'Sanofi Group', '__CLASS__': 'Adzuna::API::Response::Company'}",50.129683,5414099024,0,"{'display_name': 'Frankfurt am Main, Hessen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main']}",8.650578,https://www.adzuna.de/details/5414099024?utm_medium=api&utm_source=a4bcf954,2025-09-25T01:11:10Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQxNDA5OTAyNCIsInMiOiJFRVlqRmdTZDhCR1kycy1OVGtnS3d3In0.ZxzIN0rJYVo3nFu98XdU4TGJo0o4Sh4B9cM_gVkOmD0,,,,
"Fu00fcr unseren Entwicklungs-, Produktions- und Fertigungsstandort Frankfurt am Main suchen wir innerhalb der vorlesungsfreien Zeiten eine*n Werkstudent*in im Bereich IT/Data Sciences in Vollzeit (37,5 Stunden/Woche). Ihre Aufgaben Im Rahmen Ihrer Tu00e4tigkeit unterstu00fctzen Sie, unter Einhaltung geltender Regularien, bei einfachen Labortu00e4tigkeiten sowie bei administrativen Arbeiten. Sie unterstu00fctzen bei der Datenpflege, indem Sie bei der u00dcberpru00fcfung grou00dfer biologischer D…",Adzuna::API::Response::Job,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Werkstudent*in im Bereich IT/Data Sciences - Winter Semesterferien 2026,"{'display_name': 'Sanofi Group', '__CLASS__': 'Adzuna::API::Response::Company'}",50.129683,5416782363,0,"{'display_name': 'Frankfurt am Main, Hessen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main']}",8.650578,https://www.adzuna.de/details/5416782363?utm_medium=api&utm_source=a4bcf954,2025-09-27T04:11:20Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUVZakZnU2Q4QkdZMnMtTlRrZ0t3dyIsImkiOiI1NDE2NzgyMzYzIn0.09pUyAUjnB6b0o-K8oIeNaoe7ZFOSQDoEpjoLL6J9mw,,,,
Über uns statworx ist ein führendes Beratungs- und Entwicklungsunternehmen für Daten und KI mit Sitz in Frankfurt am Main. Wir bieten strategische Beratung für mittelständische Unternehmen und globale Konzerne. Wir entwickeln innovative Daten- & KI-Lösungen für alle Unternehmensbereiche und Tätigkeitsfelder. Wir befähigen Menschen auf allen Kompetenzniveaus mit unseren Daten- & KI-Bildungsformaten. Kurz gesagt: Wir unterstützen Unternehmen bei allen Aspekten der digitalen Transformation – seit …,Adzuna::API::Response::Job,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Trainee Data Science (w/m/d) Fokus NLP,"{'display_name': 'statworx', '__CLASS__': 'Adzuna::API::Response::Company'}",50.12595,5362275807,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Fechenheim, Frankfurt am Main', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Fechenheim']}",8.76072,https://www.adzuna.de/details/5362275807?utm_medium=api&utm_source=a4bcf954,2025-08-21T22:30:17Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUVZakZnU2Q4QkdZMnMtTlRrZ0t3dyIsImkiOiI1MzYyMjc1ODA3In0.8fQAg2QxF0maRgyBcGzNPs30vgVUqSiLpqBrHkqh_8k,full_time,,,
"UPLIFT Y OURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht Dich: Werkstudent Data Science / Digital Maintenance Solutions (all genders) Du hast Lust mit Daten, Algorithmen und im komplexen Feld der Luftfahrt zu arbeiten? Du willst dich bei der Entwicklung digitaler Produkte für die T…",Adzuna::API::Response::Job,"{'label': 'Stellen aus Fertigung', 'tag': 'manufacturing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Werkstudent Data Science / Digital Maintenance Solutions (all genders),"{'display_name': 'MTU Maintenance Hannover', '__CLASS__': 'Adzuna::API::Response::Company'}",52.46704,4931329064,0,"{'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen', 'Schulenkamp'], 'display_name': 'Schulenkamp, Langenhagen', '__CLASS__': 'Adzuna::API::Response::Location'}",9.70266,https://www.adzuna.de/details/4931329064?utm_medium=api&utm_source=a4bcf954,2024-11-08T12:50:26Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkzMTMyOTA2NCIsInMiOiJFRVlqRmdTZDhCR1kycy1OVGtnS3d3In0.9ORrS0dpaQL3U2BiapeKP4x06-bL5oEo42IoUNNKhyw,part_time,,,
"Kennziffer – WS HAN MVX UPLIFTYOURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht dich: Werkstudent Data Science / Digital Maintenance Solutions (all genders) Code - WS HAN MVX Du hast Lust mit Daten, Algorithmen und im komplexen Feld der Luftfahrt zu arbeiten? Du willst dich bei der …",Adzuna::API::Response::Job,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Werkstudent Data Science / Digital Maintenance Solutions (all genders),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MTU Aero Engines'}",52.44731,5202238408,0,"{'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Langenhagen, Region Hannover (Kreis)'}",9.73965,https://www.adzuna.de/details/5202238408?utm_medium=api&utm_source=a4bcf954,2025-05-16T20:02:18Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIwMjIzODQwOCIsInMiOiJFRVlqRmdTZDhCR1kycy1OVGtnS3d3In0.WIonalODaRoWFjxuywQDxo5nplpfpcVJHGLmmHkI0hM,,,,
"Ihr Aufgabenbereich Verantwortung übernehmen: Leitung und Vorantreiben von Initiativen zur digitalen Transformation mit Schwerpunkt Data Science & AI im Bereich Einkauf Europa, die sich auf die Verbesserung der Beschaffungseffizienz, Kosteneinsparungen sowie das Risiko- und Lieferantenmanagement konzentrieren. Analytisch vorgehen: Analyse und Identifizierung von Digitalisierungspotentialen innerhalb der Einkaufsorganisation sowie deren Prozessen. Aufgaben anpacken: Konzeption, Planung, Koordina…",Adzuna::API::Response::Job,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",Procurement Specialist (m/w/d) Data Science & AI,"{'display_name': 'Leadec Management Central Europe BV & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",,5420017879,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",,https://www.adzuna.de/details/5420017879?utm_medium=api&utm_source=a4bcf954,2025-09-29T03:41:48Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUVZakZnU2Q4QkdZMnMtTlRrZ0t3dyIsImkiOiI1NDIwMDE3ODc5In0.9HOVLZB7ItgfnmD3yoY1Fq4cyioR6ijpAf53UFOGwos,,,,
"Why choose between doing meaningful work and having a fulfilling life? At MITRE, you can have both. That's because MITRE people are committed to tackling our nation's toughest challenges-and we're committed to the long-term well-being of our employees. MITRE is different from most technology companies. We are a not-for-profit corporation chartered to work for the public interest, with no commercial conflicts to influence what we do. The R&D centers we operate for the government create lasting i…",Adzuna::API::Response::Job,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Internships in Data Science, Math, Statistics or Operations Research","{'display_name': 'The MITRE Corporation', '__CLASS__': 'Adzuna::API::Response::Company'}",,5416601583,0,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",,https://www.adzuna.de/details/5416601583?utm_medium=api&utm_source=a4bcf954,2025-09-27T01:11:41Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUVZakZnU2Q4QkdZMnMtTlRrZ0t3dyIsImkiOiI1NDE2NjAxNTgzIn0.xULdbMLyS5b1hb-CHXxM-yzK1Hs02AemS3VK71BP68Y,,,,
"Bei uns sind alle willkommen - unabhängig von Geschlecht, Nationalität, ethnischer und sozialer Herkunft, Religion/Weltanschauung, Behinderung, Alter oder sexueller Orientierung. Wir glauben an eine Kultur des Wissensaustauschs und des gegenseitigen Respekts, die auf dem Wohlbefinden jeder einzelnen Person im Team basiert. Dein Job [2091692] In deiner Rolle als (Junior) IT Project Manager steuerst du anspruchsvolle Entwicklungsprojekte an der Schnittstelle zwischen Business, Development und Dat…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",(Junior) IT Project Manager – Development & Data Science (mensch),"{'display_name': 'annalect', '__CLASS__': 'Adzuna::API::Response::Company'}",53.557429,5414270437,0,"{'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg']}",9.987297,https://www.adzuna.de/details/5414270437?utm_medium=api&utm_source=a4bcf954,2025-09-25T12:56:28Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUVZakZnU2Q4QkdZMnMtTlRrZ0t3dyIsImkiOiI1NDE0MjcwNDM3In0.5-qHV7-lovOeI-nY6exh6ZIvHNL0cL2yv1LjV21ptYs,full_time,,,
"Ihr Aufgabenbereich Verantwortung ü bernehmen : Leitung und Vorantreiben von Initiativen zur digitalen Transformation mit Schwerpunkt Data Science & AI im Bereich Einkauf Europa, die sich auf die Verbesserung der Beschaffungseffizienz, Kosteneinsparungen sowie das Risiko- und Lieferantenmanagement konzentrieren. Analytisch vorgehen : Analyse und Identifizierung von Digitalisierungspotentialen innerhalb der Einkaufsorganisation sowie deren Prozessen. Aufgaben anpacken: Konzeption, Planung, Koord…",Adzuna::API::Response::Job,"{'label': 'Stellen aus Einzelhandel', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'retail-jobs'}",Procurement Specialist (m/w/d) Data Science & AI,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Leadec'}",,5387775842,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",,https://www.adzuna.de/details/5387775842?utm_medium=api&utm_source=a4bcf954,2025-09-07T03:12:50Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM4Nzc3NTg0MiIsInMiOiJFRVlqRmdTZDhCR1kycy1OVGtnS3d3In0.VpiTYaMzO8lcBb8dhRccM_NrIYYqwgppx0VScZgY7bY,,,,
Praktikum Associate Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Köln Du willst Praxiserfahrung in einer internationalen Unternehmensberatungsammeln? Bei uns kannst du dein Interesse an Wirtschaftsthemen mit deinenanalytischen Fähigkeiten verbinden! Werde für mindestens 10 Wochen Teil einesaußergewöhnlichen Teams. Was uns besonders macht: ein starker Unternehmergeistund jede Menge Gestaltungsfreiheit. Der Advanced Analytics Bereich bei Simon-Kucher konzentriert sich auf dieEn…,Adzuna::API::Response::Job,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Praktikum Associate Consultant Data Science (m/w/d),"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",,5402288432,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln']}",,https://www.adzuna.de/details/5402288432?utm_medium=api&utm_source=a4bcf954,2025-09-17T00:58:23Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUVZakZnU2Q4QkdZMnMtTlRrZ0t3dyIsImkiOiI1NDAyMjg4NDMyIn0.twnsRF6qdJXZkgclfERvQPpbkIdv_yMNT23uavpEiFs,,,,
Praktikum Associate Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Köln Du willst Praxiserfahrung in einer internationalen Unternehmensberatungsammeln? Bei uns kannst du dein Interesse an Wirtschaftsthemen mit deinenanalytischen Fähigkeiten verbinden! Werde für mindestens 10 Wochen Teil einesaußergewöhnlichen Teams. Was uns besonders macht: ein starker Unternehmergeistund jede Menge Gestaltungsfreiheit. Der Advanced Analytics Bereich bei Simon-Kucher konzentriert sich auf dieEn…,Adzuna::API::Response::Job,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",Praktikum Associate Consultant Data Science (m/w/d),"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",50.71942,5402287483,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bonn, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn']}",7.112412,https://www.adzuna.de/details/5402287483?utm_medium=api&utm_source=a4bcf954,2025-09-17T00:58:16Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUVZakZnU2Q4QkdZMnMtTlRrZ0t3dyIsImkiOiI1NDAyMjg3NDgzIn0.FmlqvyTKzV-4rdXxvBfD1nwl_Yzb5Flb3-O3eQwGvxg,,,,
Praktikum Associate Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Köln Du willst Praxiserfahrung in einer internationalen Unternehmensberatungsammeln? Bei uns kannst du dein Interesse an Wirtschaftsthemen mit deinenanalytischen Fähigkeiten verbinden! Werde für mindestens 10 Wochen Teil einesaußergewöhnlichen Teams. Was uns besonders macht: ein starker Unternehmergeistund jede Menge Gestaltungsfreiheit. Der Advanced Analytics Bereich bei Simon-Kucher konzentriert sich auf dieEn…,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",Praktikum Associate Consultant Data Science (m/w/d),"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",52.507706,5400812553,0,"{'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin']}",13.420806,https://www.adzuna.de/details/5400812553?utm_medium=api&utm_source=a4bcf954,2025-09-16T00:44:42Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUVZakZnU2Q4QkdZMnMtTlRrZ0t3dyIsImkiOiI1NDAwODEyNTUzIn0.XxNpGuSNBxDd7suB3o-k4FYs8NLI7dRxVumMM55FERo,,,,
"Unternehmensbeschreibung Wir sind eine der führenden Management- und Technologieberatungen und verstehen uns als Vordenker*innen. Wir handeln und denken strategisch, sind überzeugend und unterstützen unsere Kunden mit maßgeschneiderten Lösungen, präzisen Prozessen und innovativen Technologien. Weltweit sind wir 52.000 kreative und kluge Köpfe, in Deutschland und Österreich rund 2.700. Gemeinsam gestalten wir mit digitalen Technologien die Zukunft unserer Kunden und die der Gesellschaft. Vielfal…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs', 'label': 'Stellen für Hochschulabsolventen'}",Werkstudent Data Science & Künstliche Intelligenz (m/w/d),"{'display_name': 'Sopra-Steria', '__CLASS__': 'Adzuna::API::Response::Company'}",48.10954,5107933167,0,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'Haar'], 'display_name': 'Haar, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",11.72645,https://www.adzuna.de/details/5107933167?utm_medium=api&utm_source=a4bcf954,2025-03-23T18:50:11Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTEwNzkzMzE2NyIsInMiOiJFRVlqRmdTZDhCR1kycy1OVGtnS3d3In0.u8v8toTpMO_He0-Jv7OFbiBoDQZS-2waT5CHVKgzMjQ,,,,
"Unternehmensbeschreibung Wir sind eine der führenden Management- und Technologieberatungen und verstehen uns als Vordenker*innen. Wir handeln und denken strategisch, sind überzeugend und unterstützen unsere Kunden mit maßgeschneiderten Lösungen, präzisen Prozessen und innovativen Technologien. Weltweit sind wir 52.000 kreative und kluge Köpfe, in Deutschland und Österreich rund 2.700. Gemeinsam gestalten wir mit digitalen Technologien die Zukunft unserer Kunden und die der Gesellschaft. Vielfal…",Adzuna::API::Response::Job,"{'tag': 'graduate-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen'}",Werkstudent Data Science & Künstliche Intelligenz (m/w/d),"{'display_name': 'Sopra-Steria', '__CLASS__': 'Adzuna::API::Response::Company'}",48.10954,5351528153,0,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'Haar'], 'display_name': 'Haar, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",11.72645,https://www.adzuna.de/details/5351528153?utm_medium=api&utm_source=a4bcf954,2025-08-14T00:58:15Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM1MTUyODE1MyIsInMiOiJFRVlqRmdTZDhCR1kycy1OVGtnS3d3In0.Rq-RF716J4zF2zYOFIKVuJW-2cbghleBbS2Zt7WQMOc,,,,
"UPLIFT Y OURFUTURE Wir sind mehr als 13.000 Mitarbeiter:innen. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unsere Ausbildung in München sucht Schülerinnen und Schüler für ein Duales Studium Data Science und Künstliche Intelligenz mit Start 2026 Dieser duale Studiengang bereitet Dich ganz gezielt auf eine spätere Tätigkeit in der Datenanalyse der MTU…",Adzuna::API::Response::Job,"{'label': 'Stellen aus Fertigung', 'tag': 'manufacturing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Duales Studium Data Science und Künstliche Intelligenz mit Start 2026,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MTU Aero Engines AG'}",48.18449,5284742379,0,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Allach-Untermenzing'], 'display_name': 'Allach-Untermenzing, München', '__CLASS__': 'Adzuna::API::Response::Location'}",11.44811,https://www.adzuna.de/details/5284742379?utm_medium=api&utm_source=a4bcf954,2025-07-04T16:14:05Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRUVZakZnU2Q4QkdZMnMtTlRrZ0t3dyIsImkiOiI1Mjg0NzQyMzc5In0.9S7D817VvREyfeyvmKKUe4JiDXCpwiLAnl3Ec51Auj0,full_time,,,
