longitude,title,company,id,redirect_url,__CLASS__,location,latitude,adref,created,description,category,salary_is_predicted,contract_time,salary_min,salary_max,contract_type
9.2274,Duales Studium Wirtschaftsinformatik - Data Science (B.Sc.) 2026,"{'display_name': 'Kaufland', '__CLASS__': 'Adzuna::API::Response::Company'}",5450588424,https://www.adzuna.de/details/5450588424?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm']}",49.18975,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ1MDU4ODQyNCIsInMiOiJfczRUcW9TdDhCR2dZWlR1cEdnUVR3In0.c5Il7VKZHmfyIHXpoFR_IRt6jOWnjSQp7LAcDcEwOWE,2025-10-16T18:28:11Z,"Praxis mit Theorie verbinden? Check! Erstes eigenes Geld verdienen? Check! Beste Übernahmechancen? Check! Dann bist du hier richtig! Als dualer Student bei Kaufland gehörst du von Beginn an zu einem starken Team und kannst zeigen, was in dir steckt. Werde auch du Teil von teamkaufland! Das erwartet dich bei uns Daten sind dein Ding? Perfekt! Du analysierst große Datenmengen, erkennst Muster im Kundenverhalten und lernst, wie man daraus echten Mehrwert für unser Marketing schafft. Vielseitige Ei…","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",0,,19800.0,,
7.59949,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5455754724,https://www.adzuna.de/details/5455754724?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Koblenz', 'Industriegebiet'], 'display_name': 'Industriegebiet, Koblenz'}",50.35672,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3M0VHFvU3Q4QkdnWVpUdXBHZ1FUdyIsImkiOiI1NDU1NzU0NzI0In0.mWSYKwtJ3SAGusz0m4mh97IPAXni9IyEx49T2SOLhIA,2025-10-20T02:35:13Z,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",0,full_time,,,permanent
11.0975,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",5455754768,https://www.adzuna.de/details/5455754768?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Bayern', 'Nürnberg', 'Falkenheim'], 'display_name': 'Falkenheim, Nürnberg', '__CLASS__': 'Adzuna::API::Response::Location'}",49.40533,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3M0VHFvU3Q4QkdnWVpUdXBHZ1FUdyIsImkiOiI1NDU1NzU0NzY4In0.pgWhF4l3_uu7oeGy5zUaTtTsdvjcpLTFRBrRBbgAA6M,2025-10-20T02:35:14Z,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",0,full_time,,,permanent
6.61074,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",5455754688,https://www.adzuna.de/details/5455754688?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Wesel (Kreis)', 'Wesel', 'Feldmark'], 'display_name': 'Feldmark, Wesel'}",51.67506,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3M0VHFvU3Q4QkdnWVpUdXBHZ1FUdyIsImkiOiI1NDU1NzU0Njg4In0.6Nw96l_lrFi73UYvdo7YJOweC_qWtMz8G5Dx-KAhNWA,2025-10-20T02:35:13Z,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}",0,full_time,,,permanent
7.18743,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5455754706,https://www.adzuna.de/details/5455754706?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hochlarmark, Recklinghausen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Recklinghausen (Kreis)', 'Recklinghausen', 'Hochlarmark']}",51.56075,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3M0VHFvU3Q4QkdnWVpUdXBHZ1FUdyIsImkiOiI1NDU1NzU0NzA2In0.DCAFxw1IJwZkKQZ7EZpurHYSNifTMjvevGB8M_krOAA,2025-10-20T02:35:13Z,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",0,full_time,,,permanent
8.37261,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",5455754766,https://www.adzuna.de/details/5455754766?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neuhausen, Worms', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Worms', 'Neuhausen']}",49.63573,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3M0VHFvU3Q4QkdnWVpUdXBHZ1FUdyIsImkiOiI1NDU1NzU0NzY2In0.kIVDDsgUMFaBIqhSjXQamcgpSl5Qi1mnzPtUgUa5exU,2025-10-20T02:35:14Z,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}",0,full_time,,,permanent
6.62435,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",5455754813,https://www.adzuna.de/details/5455754813?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'display_name': 'Zieverich, Bergheim', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Bergheim', 'Zieverich'], '__CLASS__': 'Adzuna::API::Response::Location'}",50.95081,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3M0VHFvU3Q4QkdnWVpUdXBHZ1FUdyIsImkiOiI1NDU1NzU0ODEzIn0.DtAAFZv9_1sf5YT3Wkv_OpmoF0wBZrXjNWGUJRHq5Rc,2025-10-20T02:35:15Z,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",0,full_time,,,permanent
9.01646,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",5455754750,https://www.adzuna.de/details/5455754750?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Leonberg, Böblingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Leonberg']}",48.80225,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ1NTc1NDc1MCIsInMiOiJfczRUcW9TdDhCR2dZWlR1cEdnUVR3In0.Ort_j0QypZlHoXNrMXJEaXCbN_tFah7D9xb4MxbqMXg,2025-10-20T02:35:14Z,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",0,full_time,,,permanent
7.112412,Application Manager Krisenvorsorgeinformationssystem Bund (m/w/d),"{'display_name': 'BWI GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5432417738,https://www.adzuna.de/land/ad/5432417738?se=_s4TqoSt8BGgYZTupGgQTw&utm_medium=api&utm_source=a4bcf954&v=DB2486D49B9E26D1BCE229106D10B6DF7EC1B4B3,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], 'display_name': 'Bonn, Nordrhein-Westfalen'}",50.71942,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQzMjQxNzczOCIsInMiOiJfczRUcW9TdDhCR2dZWlR1cEdnUVR3In0.ifQTEbrpWGtBNcHWViraKhPq06SRTO58qEDTfWDDgUc,2025-10-05T08:39:49Z,"Als primärer Digitalisierungspartner der Bundeswehr erbringen wir stabile, sichere und effiziente IT-Services im In- und Ausland, vom Grundbetrieb bis in den einsatznahen Bereich und tragen so zur kontinuierlichen Erhöhung der Führungs- und Einsatzfähigkeit der Bundeswehr bei. Mit über 7.700 Kolleg*innen betreiben und modernisieren wir eine der größten und komplexesten IT-Infrastrukturen in Deutschland. Wir suchen verantwortungsvolle IT-Spezialist*innen, die die Bundeswehr-IT aus Überzeugung in…","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,,,,
,AI Engineer - Banking Foundations,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'N26 GmbH'}",5453536385,https://www.adzuna.de/land/ad/5453536385?se=_s4TqoSt8BGgYZTupGgQTw&utm_medium=api&utm_source=a4bcf954&v=88A6B1385E7BBF05DC65114ABAE959F43C7F2E47,Adzuna::API::Response::Job,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ1MzUzNjM4NSIsInMiOiJfczRUcW9TdDhCR2dZWlR1cEdnUVR3In0.f1HUh8uzdKHClM7vy-Df7QIrGemkl639QMvAyxNtDPE,2025-10-18T10:13:16Z,"N26 has reimagined banking for today's digital world. Technology and design empower everything we do and it's how we are building the global banking platform the world loves to use. We've eliminated physical branches, paperwork, and hidden fees for an elegant digital experience and supreme savings. Giving people the power to live and bank their way is what gets us out of bed in the morning and inspires the work that we do. We are headquartered in Berlin with offices in multiple cities across Eu…","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",0,,,,
10.10558,Praktikum - Operational Data Governance (m/w/x),"{'display_name': 'ZEISS', '__CLASS__': 'Adzuna::API::Response::Company'}",5428780823,https://www.adzuna.de/land/ad/5428780823?se=_s4TqoSt8BGgYZTupGgQTw&utm_medium=api&utm_source=a4bcf954&v=9D4087B1DB36CA57683CFD73DF9B4FB5F42D592A,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Oberkochen, Ostalbkreis', 'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen']}",48.78408,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3M0VHFvU3Q4QkdnWVpUdXBHZ1FUdyIsImkiOiI1NDI4NzgwODIzIn0.-76talbssjvBTwVNy0pWnopF8NtwEgV-KReBNbxGhlI,2025-10-03T08:40:00Z,"Als Studierender (m/w/x) arbeitest Du mit Deinen Kolleginnen und Kollegen auf Augenhöhe und schaffst Dir ideale Voraussetzungen für Deine spätere Karriere. In einem offenen und modernen Umfeld mit zahlreichen Entwicklungs- und Weiterbildungsmöglichkeiten, arbeiten die Mitarbeitenden bei ZEISS in einer Kultur, die von Expertenwissen und Teamgeist geprägt ist. All das wird getragen von der besonderen Eigentümerstruktur und dem langfristigen Ziel der Carl-Zeiss-Stiftung: Wissenschaft und Gesellsch…","{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs'}",0,,,,
13.756452,Ingenieur Advanced Process Control (FDC) (w/m/div.),"{'display_name': 'Bosch Gruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",5455605436,https://www.adzuna.de/land/ad/5455605436?se=_s4TqoSt8BGgYZTupGgQTw&utm_medium=api&utm_source=a4bcf954&v=DF289A11C00961E66B2B395393CC21B38A2C7FB5,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Sachsen', 'Dresden'], 'display_name': 'Dresden, Sachsen'}",51.052725,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3M0VHFvU3Q4QkdnWVpUdXBHZ1FUdyIsImkiOiI1NDU1NjA1NDM2In0.XJTcucQlQS8oUMRFVjs2kZYVMB2uOfDig4PpFA2SkBU,2025-10-19T22:39:16Z,"Möchten Sie Ihre Ideen in nutzbringende und sinnvolle Technologien verwandeln? Ob im Bereich Mobility Solutions, Consumer Goods, Industrial Technology oder Energy and Building Technology - mit uns verbessern Sie die Lebensqualität der Menschen auf der ganzen Welt. Willkommen bei Bosch. Die Robert Bosch Semiconductor Manufacturing Dresden GmbH freut sich auf Ihre Bewerbung! Anstellungsart: Unbefristet Arbeitszeit: Vollzeit Arbeitsort: Dresden Aufgaben •Werden Sie Teil unseres Teams! Gemeinsam ba…","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'engineering-jobs', 'label': 'Technikerstellen'}",0,,,,
9.2274,Duales Studium Wirtschaftsinformatik 2026 Neckarsulm (m/w/d),"{'display_name': 'Schwarz IT', '__CLASS__': 'Adzuna::API::Response::Company'}",5427381946,https://www.adzuna.de/land/ad/5427381946?se=_s4TqoSt8BGgYZTupGgQTw&utm_medium=api&utm_source=a4bcf954&v=AA0E45397505E1F2411B83E19B036576228862C1,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}",49.18975,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQyNzM4MTk0NiIsInMiOiJfczRUcW9TdDhCR2dZWlR1cEdnUVR3In0.jEibmF4hhIApkO6iUmyrLH7VxediQNo3KEKSKk_xuLc,2025-10-02T20:38:59Z,"Als weltweit agierendes Unternehmen benötigen wir eine IT-Landschaft, die jederzeit reibungslos funktioniert, sich stets auf dem neuesten Stand der Technik befindet und sich an den Bedürfnissen unserer Kunden innerhalb den Unternehmen der Schwarz Gruppe orientiert. An der Schnittstelle zwischen BWL und IT erarbeiten wir tragfähige Lösungen, die maßgeblich und sichtbar zu unserem Erfolg beitragen. {Programmbeginn:} 01.09.2026 mit dem Begrüßungsmonat {Studienbeginn:} 01.10.2026 {Studiendauer:} 3 …","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,,,,
11.56907,Senior Data Science and AI Consultant (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'STAT-UP Statistical Consulting & Data Science'}",5342337951,https://www.adzuna.de/details/5342337951?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel'], 'display_name': 'Altstadt-Lehel, München', '__CLASS__': 'Adzuna::API::Response::Location'}",48.14093,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0MjMzNzk1MSIsInMiOiJfczRUcW9TdDhCR2dZWlR1cEdnUVR3In0.pGtFsu7tHSUf3Rxgbb57yaP8TUUdJdhNEfXIiTnt-WE,2025-08-07T22:09:29Z,"STAT-UP ist eine spezialisierte Beratungsgesellschaft im Bereich Statistik, Data Science und KI. Wir unterstützen Unternehmen und Organisationen mit datenbasierten Lösungen – von der Strategie über die Analyse bis zur Umsetzung. Unser Ziel: datengetriebene Entscheidungen möglich machen. Dafür brauchen wir Unterstützung!","{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",0,full_time,,,
11.56907,Praktikum Data Science and AI Consulting (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'STAT-UP Statistical Consulting & Data Science'}",5455296092,https://www.adzuna.de/details/5455296092?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt-Lehel, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel']}",48.14093,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3M0VHFvU3Q4QkdnWVpUdXBHZ1FUdyIsImkiOiI1NDU1Mjk2MDkyIn0.bmnDa-BcPbuiI5ak9kozrbNa1EAvE9v7NZuGQZTexhA,2025-10-19T15:07:22Z,"STAT-UP ist eine spezialisierte Beratungsgesellschaft im Bereich Statistik, Data Science und KI. Wir unterstützen Unternehmen und Organisationen mit datenbasierten Lösungen – von der Strategie über die Analyse bis zur Umsetzung. Unser Ziel: datengetriebene Entscheidungen möglich machen. Dafür brauchen wir Unterstützung!","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",0,,,,contract
,"Product Owner (m/w/d) - Software (Data Science, KI)","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'codemanufaktur GmbH'}",5293884544,https://www.adzuna.de/details/5293884544?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3M0VHFvU3Q4QkdnWVpUdXBHZ1FUdyIsImkiOiI1MjkzODg0NTQ0In0.MNJ8yHorjTul1xtVTwf_1XK_tMW32ANnIAaEGek5lZE,2025-07-09T18:26:13Z,"Wir sind ein expandierendes Softwareunternehmen, das auf die Entwicklung komplexer Individualsoftware und Data Science spezialisiert ist. Um unserem Wachstum gerecht zu werden, suchen wir Verstärkung für unser Data Science-Team in Erlangen. Als Product Owner mit Schwerpunkt Data Science und AI arbeitest du eng mit unseren Kunden aus verschiedenen Branchen zusammen und übersetzt die Kundenanforderungen für dein Team. Mit deinem Team erarbeitest du Lösungen für Kundenanforderungen und Produktidee…","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",0,,,,
10.18241,Duales Studium Data Science (M.Sc.) (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Fachhochschule Kiel'}",5449051835,https://www.adzuna.de/details/5449051835?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neumühlen-Dietrichsdorf, Kiel', 'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel', 'Neumühlen-Dietrichsdorf']}",54.33209,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3M0VHFvU3Q4QkdnWVpUdXBHZ1FUdyIsImkiOiI1NDQ5MDUxODM1In0.9PY6WOZBS7fCeQNBmnEa1ObyXSNw1SfNLB64yaeGqYI,2025-10-15T22:46:24Z,Duales Studium Data Science (M.Sc.) Unterrichtssprache : Englisch Immatrikulation : jeweils zum Sommer- und Wintersemester (zulassungsfrei) Curriculum 1. Fachsemester Data Visualization and Visual Analytics Tools and Programming Languages for Data Science Mathematics and Multivariate Statistics Machine Learning Data Management Cloud Computing 2. Fachsemester Social Media Analytics Big Data Technologies Deep Learning Application Project Elective Module 3. Fachsemester Thesis Kolloquium Gute Grün…,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",0,,,,
8.650578,Werkstudent*in im Bereich IT/Data Sciences - Winter Semesterferien 2026 - Inklusiver Job   ,"{'display_name': 'Sanofi-Aventis Deutschland GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5412565857,https://www.adzuna.de/land/ad/5412565857?se=_s4TqoSt8BGgYZTupGgQTw&utm_medium=api&utm_source=a4bcf954&v=144468C5A779ED8B6484B5C0A00BCB050FF07B68,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], 'display_name': 'Frankfurt am Main, Hessen'}",50.129683,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQxMjU2NTg1NyIsInMiOiJfczRUcW9TdDhCR2dZWlR1cEdnUVR3In0.zTqIQqayyLpp-RQectpMctz2uiAqQxBeMHfeC_XMEmk,2025-09-23T23:59:59Z,"Für unseren Entwicklungs-, Produktions- und Fertigungsstandort Frankfurt am Main suchen wir innerhalb der vorlesungsfreien Zeiten eine*n Werkstudent*in im Bereich IT/Data Sciences in Vollzeit (37,5 Stunden/Woche). Ihre Aufgaben Im Rahmen Ihrer Tätigkeit unterstützen Sie, unter Einhaltung geltender Regularien,bei einfachen Labortätigkeiten sowiebei administrativen Arbeiten. Sieunterstützen bei der Datenpflege, indemSie bei der Überprüfung großer biologischer Datensätze helfen und erledigen eigen…","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,,,,
,CTO / Team Lead IT & Data Science (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'bikesale solutions'}",5330302408,https://www.adzuna.de/details/5330302408?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX3M0VHFvU3Q4QkdnWVpUdXBHZ1FUdyIsImkiOiI1MzMwMzAyNDA4In0.nferhP2VaV_Gc93YBxKWbIuKsR7-3fNXvQ-1F-7PjQ4,2025-07-31T22:18:51Z,"Wir sind Bikesale das e-Mobility Start-Up, das den Zugang zu E-Bikes und hochwertigen Fahrrädern einfach, erschwinglich und nachhaltig macht. Mit unserer reCommerce Plattform revolutionieren wir den Mobility-Markt, nutzen die Welle des Bike-Booms und schaffen dabei gleichzeitig einen Impact für unsere Umwelt - das ist es was uns antreibt und motiviert. Wir wachsen rasant und suchen aktuell nach begeisterten Menschen, die unsere Vision teilen und mit uns gemeinsam europaweit zum Branchen-Vorreit…","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",0,full_time,,,
11.44811,Praktikant Data Science im Bereich Engine Health Monitoring (all genders),"{'display_name': 'MTU Aero Engines AG', '__CLASS__': 'Adzuna::API::Response::Company'}",4801106553,https://www.adzuna.de/details/4801106553?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,"{'display_name': 'Allach-Untermenzing, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Allach-Untermenzing'], '__CLASS__': 'Adzuna::API::Response::Location'}",48.18449,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDgwMTEwNjU1MyIsInMiOiJfczRUcW9TdDhCR2dZWlR1cEdnUVR3In0.oZX9TyxRYUwFrdWSyyGEVmG0B6Rq_RJiY8aF6VNh1Gc,2024-07-30T22:36:53Z,"UPLIFT Y OURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in München sucht Dich: Praktikant Data Science im Bereich Engine Health Monitoring (all genders) Die MTU hat ein System zur Zustandsüberwachung von Triebwerken (Engine Health Monitoring) entwickelt: Das auf einem vollthermodynamischen, nichtlinearen Perfo…","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'manufacturing-jobs', 'label': 'Stellen aus Fertigung'}",0,full_time,,,
