title,salary_is_predicted,redirect_url,location,category,__CLASS__,id,created,adref,description,company,latitude,longitude,contract_time,salary_min,contract_type,salary_max
Programmiertutorin,0,https://www.adzuna.de/land/ad/5243887098?se=Hti6EdtM8BGeffhQfr2fBw&utm_medium=api&utm_source=a4bcf954&v=39C4C18B6085DF4B953F2EA839A11F4FAD58977A,"{'display_name': 'Düsseldorf, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5243887098,2025-06-11T08:27:00Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0Mzg4NzA5OCIsInMiOiJIdGk2RWR0TThCR2VmZmhRZnIyZkJ3In0.q66ouhFGH7TM4zAUC1sIDV12Y7Cgtiw7uL-XZhiSpZk,"Hallo, wir sind die Coding Giants  Unsere Mission ist es, junge Talente zu fördern und ihnen zu zeigen, dass die Welt der Programmierung und IT faszinierend und für alle zugänglich ist! Im Rahmen dieser Mission unterrichten wir Kinder und Jugendliche online in verschiedenen Programmiersprachen und mehr. Dabei unterstützen wir sie beim Aufbau von Zukunftskompetenzen – und das alles unter der Anleitung außergewöhnlicher Trainer! Aufgaben  Wir suchen Dich! Du unterstützt gerne Kinder und Jugendlic…","{'display_name': 'Coding Giants', '__CLASS__': 'Adzuna::API::Response::Company'}",51.226802,6.808387,,,,
Gruppenleitung (m/w/d) digitale Transformation,0,https://www.adzuna.de/land/ad/5255326552?se=Hti6EdtM8BGeffhQfr2fBw&utm_medium=api&utm_source=a4bcf954&v=40A62C28C304A84373FE4A1057707BB3DBA6D8F9,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen'], 'display_name': 'Essen, Nordrhein-Westfalen'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",Adzuna::API::Response::Job,5255326552,2025-06-17T20:34:35Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NTMyNjU1MiIsInMiOiJIdGk2RWR0TThCR2VmZmhRZnIyZkJ3In0.5zecJObusmFfl8BV5_cw71p1q3cRUmWNyOAVmCtrVyc,"Emschergenossenschaft und Lippeverband – mit gebündelter Kompetenz für das Wasser. Ob Abwasserreinigung, Hochwasserschutz oder die Bewirtschaftung von Grund- und Regenwasser: Mit rund 1.800 Mitarbeitenden verfolgen wir ein gemeinsames Ziel: ökologisch, technisch und gestalterisch überzeugende Lösungen an Emscher und Lippe schaffen. In der Region. Für die Region. Für unsere Abteilung Informationstechnologien suchen wir am Standort Essen zum nächstmöglichen Zeitpunkt in unbefristeter Anstellung e…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'EMSCHERGENOSSENSCHAFT und LIPPEVERBAND'}",51.444823,7.014478,,,,
Manager Business Analytics – Procurement (m/w/d),0,https://www.adzuna.de/land/ad/5257683945?se=Hti6EdtM8BGeffhQfr2fBw&utm_medium=api&utm_source=a4bcf954&v=FE5294E47B93731D1FCEE5D148FE401216578D86,"{'display_name': 'Essen, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5257683945,2025-06-19T08:40:29Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NzY4Mzk0NSIsInMiOiJIdGk2RWR0TThCR2VmZmhRZnIyZkJ3In0.Ja1qsuFJe8WB9QzF5zs8KCUZHlXmr_aqDMkJvtiTKhc,"Die Unternehmensgruppe ALDI Nord ist einer der führenden Lebensmitteleinzelhändler. Mit einer Tradition von über 110 Jahren steht ALDI für die Erfindung des Discount-Prinzips. Unsere Mission ist es, Menschen überall und jederzeit mit dem zu versorgen, was sie für ihr tägliches Leben brauchen: qualitative Produkte zum niedrigen Preis - einfach und schnell. Dazu gehört auch, das Einkaufen für unsere Kundinnen und Kunden so einfach wie möglich zu machen. Dafür geben wir jeden Tag unser Bestes und …","{'display_name': 'ALDI Nord', '__CLASS__': 'Adzuna::API::Response::Company'}",51.444823,7.014478,,,,
Data Engineer/Scientist/Analyst,0,https://www.adzuna.de/land/ad/5252722660?se=Hti6EdtM8BGeffhQfr2fBw&utm_medium=api&utm_source=a4bcf954&v=EB76061F47723860CFFD1C2F3B3FFB51A69514C0,"{'display_name': 'Fürth, Fürth (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Fürth (Kreis)', 'Fürth']}","{'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5252722660,2025-06-16T08:31:22Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHRpNkVkdE04QkdlZmZoUWZyMmZCdyIsImkiOiI1MjUyNzIyNjYwIn0.7VEGaiTc77YZm9SwIMWX9lKwttidvMEh3566IVaMb5E,"About the job Mit über 40 Jahren Erfahrung ist EVAGO einer der größten Anbieter für Eventinfrastruktur. Unsere operativen Unternehmen „MOJO® Rental“ sind in über 30 Ländern der Welt tätig und sind Spezialisten für alles, was vor und hinter den Bühnen der großen Shows der Welt benötigt wird. EVAGO Digital ist das neu Inhouse-Unit um sämtliche Prozesse zu digitalisieren und das E-Commerce-Business zu skalieren. Wir sind ehrgeizig, haben ambitionierte Ziele und sorgen im Hintergrund dafür, dass wi…","{'display_name': 'EVAGO Digital GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",49.493698,10.982324,,,,
Senior Data Engineer (m/w/d) - with experience Data Modelling and Data Science  AWS,0,https://www.adzuna.de/land/ad/5211909829?se=Hti6EdtM8BGeffhQfr2fBw&utm_medium=api&utm_source=a4bcf954&v=F6FC31AF25F6A443DA579C716A5D9B39CC674C89,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5211909829,2025-05-23T06:35:22Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIxMTkwOTgyOSIsInMiOiJIdGk2RWR0TThCR2VmZmhRZnIyZkJ3In0.SKaUbZMIi_m4IQXj-aJphkV2PWqE-lwD19tr9Kd9dBw,"Project description In the rapidly evolving landscape of modern mobility and transport services, a significant challenge lies in seamlessly integrating the elements of automotive OEM infrastructure with diverse services of external partners. Luxoft will develop a Cloud platform to exchange, integrate and process data from and to the vehicle, the Mobileye SDS backend, and the MaaS System. The AWS-based solution will be designed by reviewing and improving the current concept in close cooperation …","{'display_name': 'Luxoft Germany', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,,,
Werkstudent*in E/E-Systemintegration - Data Engineering und Analytics,0,https://www.adzuna.de/land/ad/5257022515?se=Hti6EdtM8BGeffhQfr2fBw&utm_medium=api&utm_source=a4bcf954&v=B891E4586A0F0BA9765CBB285798A9E9C0C997D5,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Sindelfingen'], 'display_name': 'Sindelfingen, Böblingen (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",Adzuna::API::Response::Job,5257022515,2025-06-18T20:36:25Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHRpNkVkdE04QkdlZmZoUWZyMmZCdyIsImkiOiI1MjU3MDIyNTE1In0.-_yZQj0f19p5z-H3UhQtpKBu30rwn6f3ttM6i6F2LJQ,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}",48.720071,9.026231,,,,
(Senior) Data Software Engineer / Developer (m/w/d),0,https://www.adzuna.de/land/ad/5257649557?se=Hti6EdtM8BGeffhQfr2fBw&utm_medium=api&utm_source=a4bcf954&v=205AD549EE9B593E12B0900C0D57F8F88B13EF38,"{'display_name': 'Pforzheim, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Pforzheim']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",Adzuna::API::Response::Job,5257649557,2025-06-19T08:08:46Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHRpNkVkdE04QkdlZmZoUWZyMmZCdyIsImkiOiI1MjU3NjQ5NTU3In0.yfXqGkG0vJTCVqvpI-_soTaCMMglvu6Pj9GBDpKMgJs,"BADER ist ein Multichannel-Distanzhändler mit über 95-jähriger Geschichte. Familiengeführt in dritter Generation gehört BADER zu den attraktivsten Arbeitgebern der Region. Eine Kultur des Miteinanders sichert den wirtschaftlichen Erfolg in einem Unternehmen mit flachen Hierarchien und kurzen Wegen. BADER wächst und entwickelt sich stetig weiter - deshalb freuen wir uns, wenn auch Du bald unser BADER-Team unterstützt. Hallo, wir sind die Abteilung Data Analytics! Wir bestehen aus fünfzehn Expert…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRUNO BADER GmbH + Co. KG'}",48.883606,8.697363,,,,
Werkstudent:in im Bereich Marketing (m/w/d),0,https://www.adzuna.de/land/ad/5239822115?se=Hti6EdtM8BGeffhQfr2fBw&utm_medium=api&utm_source=a4bcf954&v=0D59140CF3BAD8610B8317D47B82F106F3CC6E62,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)'}","{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5239822115,2025-06-08T08:34:36Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHRpNkVkdE04QkdlZmZoUWZyMmZCdyIsImkiOiI1MjM5ODIyMTE1In0.aWa1oncPmLU_nGdeDbeC7Vmr_GWrArmh78ub5hv83kU,"Attraktiver Stundenlohn Flexible Einsatzplanung, abhängig von Deinem Studienplan Zugang zum Rabattportal ""Corporate Benefits"" Arbeit in einem hellen und modernen Büro in München Harmonisches und vertrauensvolles Arbeitsklima in einem freundlichen Team Aufgaben Erstellung von monatlichen Reportings relevanter KPIs für interne und externe Stakeholder Content Management: Unterstützung beim Seiten-Relaunch – Aufbau neuer Seiten, kleinere Textaufträge und strukturelles Testing Unterstützung Social M…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'AllDent Zahnzentrum GmbH'}",48.137418,11.555737,,,,
Informatiker für interne KI-Projekte (m/w/d),0,https://www.adzuna.de/land/ad/5255328267?se=Hti6EdtM8BGeffhQfr2fBw&utm_medium=api&utm_source=a4bcf954&v=70BBB520C5D310C6DA06B60DD15DE622E27D11C1,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Paderborn (Kreis)', 'Paderborn'], 'display_name': 'Paderborn, Paderborn (Kreis)'}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5255328267,2025-06-17T20:37:13Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NTMyODI2NyIsInMiOiJIdGk2RWR0TThCR2VmZmhRZnIyZkJ3In0.qcov5i-weMGTgUkrXyQ1CZSosyZS2lqkIYTaXA-J23U,"Die LIRA service GmbH, mit Ihren mittlerweile rund 70 Mitarbeitern, ist exklusiver IT-Dienstleister für die weltweiten Kronospan Standorte. In Sandebeck bzw. in Paderborn findet die Betreuung des hauseigenen ERP Packages mit Kernkomponenten wie Verkaufsabwicklung, Einkaufsprozessen, Produktions-, Lager- und Versandlogistik statt. Dies umfasst Planung, Design, Entwicklung, Test und Betrieb der Software, Support, Datenbankadministration sowie die Netzwerk- und sonstige Informations- und Telekommu…","{'display_name': 'LIRA service GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",51.737096,8.753842,,,,
Praktikum Data Analytics (m/w/d),0,https://www.adzuna.de/land/ad/5257650108?se=Hti6EdtM8BGeffhQfr2fBw&utm_medium=api&utm_source=a4bcf954&v=3CB410EC6DD3FA025E0083D4D5AB35AB9AF3C67B,"{'display_name': 'Augsburg, Augsburg (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Augsburg (Kreis)', 'Augsburg']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs'}",Adzuna::API::Response::Job,5257650108,2025-06-19T08:08:50Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHRpNkVkdE04QkdlZmZoUWZyMmZCdyIsImkiOiI1MjU3NjUwMTA4In0.-OzNunH1rFPf2uTNFH8GHZZicxybfVH1N2xiGII8Dks,"Start ab August 2025 oder später ● Pflichtpraktikum / Praxissemester ● Dauer: mind. 3 Monate ● vergütet ● remote Studyflix ist mit über 6 Mio. Nutzern die größte kostenlose E-Learning- und Karriere-Plattform im DACH-Raum! Unsere Mission ist es, allen SchülerInnen und StudentInnen kostenlosen Zugang zu hochwertiger Bildung und zu den besten Jobs zu geben. Für unsere Unternehmenskunden sind wir der Game Changer im War for Talents. Du hast Lust bei uns durchzustarten und dich jeden Tag neuen Chall…","{'display_name': 'Studyflix GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",48.357096,10.89379,,,,
(Senior) Data Scientist Analytics (m/w/d),0,https://www.adzuna.de/land/ad/5099803948?se=Hti6EdtM8BGeffhQfr2fBw&utm_medium=api&utm_source=a4bcf954&v=E315CACD4AF23BC36F987AC96F5093E050A3A018,"{'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",Adzuna::API::Response::Job,5099803948,2025-03-18T23:56:35Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHRpNkVkdE04QkdlZmZoUWZyMmZCdyIsImkiOiI1MDk5ODAzOTQ4In0.nwnvx2ieuoUwFQtN8NNJ1gi_ceGhq6Ah2dkYbiYTpx8,"Aufgaben Profil Wir bieten Ort: 50933 Köln | Vertragsart: Vollzeit, unbefristet | Job-ID: 829295 Was wir zusammen vorhaben: Als Geschäftsbereich Analytics der REWE Group sind wir Teil des Vorstandsressorts Digital & Technology, mit dem wir alle strategischen, analytischen und geschäftsunterstützenden Funktionen innerhalb von Handel Deutschland unter einem Dach zusammenführen. Der Geschäftsbereich verfolgt das Ziel, Advanced Analytics sowie Artificial Intelligence als Fähigkeit und Werttreiber i…","{'display_name': 'REWE Group', '__CLASS__': 'Adzuna::API::Response::Company'}",50.940164,6.969972,,,,
Werkstudent Data Science / Data Engineering (all genders),0,https://www.adzuna.de/details/5143047914?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5143047914,2025-04-13T08:27:59Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHRpNkVkdE04QkdlZmZoUWZyMmZCdyIsImkiOiI1MTQzMDQ3OTE0In0.rF0nra_mMLDEZIMmaemXAcTySAxh_kiAaoy34w_-Nuk,"UPLIFTYOURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team sucht Dich: Werkstudent Data Science / Data Engineering (all genders) in München Kennziffer – WS MUC MCID Bei der Instandhaltung von Flugzeugtriebwerken entstehen eine Vielzahl verschiedenster Daten. Erst wenn diese Informationen aufbereitet, geprüft und zu…","{'display_name': 'MTU Aero Engines AG', '__CLASS__': 'Adzuna::API::Response::Company'}",48.137418,11.555737,part_time,,contract,
Werkstudent Data Science / Data Engineering (all genders),0,https://www.adzuna.de/details/5148236983?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Allach-Untermenzing'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Allach-Untermenzing, München'}","{'tag': 'manufacturing-jobs', 'label': 'Stellen aus Fertigung', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5148236983,2025-04-16T21:50:01Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE0ODIzNjk4MyIsInMiOiJIdGk2RWR0TThCR2VmZmhRZnIyZkJ3In0.W2dGg2NA7IP3kix699VxC1cTr4_7Umn9TnM_fkF5irY,"UPLIFT Y OURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in München sucht Dich: Werkstudent Data Science / Data Engineering (all genders) Bei der Instandhaltung von Flugzeugtriebwerken entstehen eine Vielzahl verschiedenster Daten. Erst wenn diese Informationen aufbereitet, geprüft und zusammengeführt sind, kön…","{'display_name': 'MTU Aero Engines AG', '__CLASS__': 'Adzuna::API::Response::Company'}",48.18449,11.44811,part_time,,,
Software Engineer (gn) Data Science,0,https://www.adzuna.de/details/5211608584?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Thüringen', 'Jena'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Jena, Thüringen'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Adzuna::API::Response::Job,5211608584,2025-05-23T00:13:06Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIxMTYwODU4NCIsInMiOiJIdGk2RWR0TThCR2VmZmhRZnIyZkJ3In0.BUcSXFjfVz7_0qoNRg2EPsGMvhZtdMm0FjdBd3bkWGk,"Software Engineer (gn) Data Science Du suchst einen neuen Job? Dann bist Du hier genau richtig! Wir suchen einen&nbsp; Software Engineer (gn) für den Standort Jena . Kernaufgaben der Stelle: Erstellung von Software für Medizinprodukte mit Fokus auf molekularbiologische Tests, Software für Prüfaufbauten zur Herstellung und Wartung sowie Entwicklung von Medizinprodukten. Unser Angebot: Eine fest kalkulierbare Entlohnung&nbsp; Unbefristeter Arbeitsvertrag Weihnachts- und Urlaubsgeld Schnelle und r…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Manpower'}",50.923007,11.589469,,,,
AI Consultant (m/w/d),0,https://www.adzuna.de/land/ad/5254245865?se=Hti6EdtM8BGeffhQfr2fBw&utm_medium=api&utm_source=a4bcf954&v=645742E4F754AAB36E33AB6C31FA0DB2EE504ECF,"{'display_name': 'Karben, Wetteraukreis', 'area': ['Deutschland', 'Hessen', 'Wetteraukreis', 'Karben'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Adzuna::API::Response::Job,5254245865,2025-06-17T08:08:33Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NDI0NTg2NSIsInMiOiJIdGk2RWR0TThCR2VmZmhRZnIyZkJ3In0.QS4hf5hpnQwuARCvxNx_hYkajQlbneVIXpiCJ7lZVF0,Gestalte innovative Arbeitswelten mit uns und werde Teil unserer WIR-Kultur! Die König  Neurath AG ist führender Hersteller von Büromobiliar und Raumsystemen für hochwertige Arbeitsumgebungen. Seit 1925 produziert unser Familienunternehmen Möbel mit höchstem Qualitätsanspruch – ausschließlich made in Germany. Von unserem Unternehmenssitz in Karben bei Frankfurt am Main gehen unsere Produkte heute in die ganze Welt – und unterstützen Unternehmen in vielen Ländern bei der Gestaltung ihrer erfolgr…,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'König + Neurath AG'}",50.23018,8.77282,,,,
Abteilungsleitung (m/w/d) Vertriebscontrolling und -steuerung,0,https://www.adzuna.de/land/ad/5234827924?se=Hti6EdtM8BGeffhQfr2fBw&utm_medium=api&utm_source=a4bcf954&v=76F8AA0E6017EBFA684C76705E754F55343AAEAD,"{'area': ['Deutschland', 'Niedersachsen', 'Braunschweig'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Braunschweig, Niedersachsen'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",Adzuna::API::Response::Job,5234827924,2025-06-05T20:09:58Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHRpNkVkdE04QkdlZmZoUWZyMmZCdyIsImkiOiI1MjM0ODI3OTI0In0.ykGxhW-OPKoitZFJVTx73n4UscCwEu1M-r3cqE7iZb0,"Die Öffentliche Versicherung Braunschweig blickt auf über 270 Jahre Unternehmensgeschichte zurück. Sie ist Marktführer in ihrem Geschäftsgebiet, welches das gesamte ehemalige Braunschweiger Land umfasst. In rund 130 Geschäftsstellen werden in einem der dichtesten Filialnetze Deutschlands circa 350.000 Kunden betreut – und damit nahezu jeder zweite Einwohner der Region. Eine Verantwortung, die bei der Öffentlichen sehr ernst genommen wird: als verlässlicher regionaler Partner, der nah dran ist a…","{'display_name': 'Öffentliche Sachversicherung Braunschweig', '__CLASS__': 'Adzuna::API::Response::Company'}",52.263026,10.517347,,,,
Media Application Consultant / System Engineer - (m/w/d),0,https://www.adzuna.de/land/ad/5221186965?se=Hti6EdtM8BGeffhQfr2fBw&utm_medium=api&utm_source=a4bcf954&v=4158D1F732055CA01C1F99836ECED1CBC68AC2B7,"{'display_name': 'Düsseldorf, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",Adzuna::API::Response::Job,5221186965,2025-05-29T07:51:33Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHRpNkVkdE04QkdlZmZoUWZyMmZCdyIsImkiOiI1MjIxMTg2OTY1In0.Nih0l27NpAywSt3kEZjVSRGdECMmjRHSAQC_3Xec7qc,"Publicis Media ist das weltweit zweitgrößte Mediaagenturnetzwerk und Teil des französischen Kommunikationskonzerns Publicis Groupe. Als globale Holding lebt Publicis Media durch seine vier globalen Agenturmarken Zenith, Starcom, Mediavest | Spark und Blue 449, die das Kundengeschäft in der strategischen Kommunikationsberatung in über 100 Ländern steuern und stetig weiterentwickeln.Darüber hinaus unterstützen bei Publicis Media zentrale Spezialistenteams die Kunden der Agenturen in den Bereichen…","{'display_name': 'Publicis Media GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",51.226802,6.808387,,,,
Stellvertretender Bereichsleiter Kraftwerke (m/w/d),0,https://www.adzuna.de/land/ad/5255181899?se=Hti6EdtM8BGeffhQfr2fBw&utm_medium=api&utm_source=a4bcf954&v=C0C25DD3811FEABB357C86E0EF2B6010E3A9C8E0,"{'display_name': 'Sulzbach-Rosenberg, Amberg-Sulzbach (Kreis)', 'area': ['Deutschland', 'Bayern', 'Amberg-Sulzbach (Kreis)', 'Sulzbach-Rosenberg'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Adzuna::API::Response::Job,5255181899,2025-06-17T20:18:16Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NTE4MTg5OSIsInMiOiJIdGk2RWR0TThCR2VmZmhRZnIyZkJ3In0.o_O2r4VyJb2zQ96MAK5TN6Q26R_nMD15318HBGfBR7s,"Die Danpower-Gruppe ist einer der führenden Energiecontractoren für Wärme, Kälte und Strom in Deutschland, mit weiteren Kernkompetenzen in der Nah- und Fernwärmeversorgung. Wir betreiben derzeit bundesweit mehr als 800 Anlagen, darunter 36 Biogasanlagen sowie 8 Kraftwerke und Heizkraftwerke unter Einsatz von Biomasse (Holz), thermischem Restabfall und Klärschlamm. Damit versorgen wir zuverlässig Privathaushalte, Industrie, Gewerbe und öffentliche Einrichtungen. Gestalten Sie mit uns die Energie…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Danpower Gruppe'}",49.50522,11.7386,,,,
Publicis Media - Duales BA-Studium Wirtschaftsinformatik Data Science & KI (m/w/d) - Düsseldorf,0,https://www.adzuna.de/land/ad/5174745174?se=Hti6EdtM8BGeffhQfr2fBw&utm_medium=api&utm_source=a4bcf954&v=64EE25BE4CE17FB3225A40E09AF9F044C5ABDE33,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",Adzuna::API::Response::Job,5174745174,2025-05-01T23:51:25Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSHRpNkVkdE04QkdlZmZoUWZyMmZCdyIsImkiOiI1MTc0NzQ1MTc0In0.5KyoyMl8EYlAH5cKKQkzzsvCRtyjtFcoW0RGnVt6-h0,"Über uns Publicis Media ist das weltweit zweitgrößte Mediaagenturnetzwerk und Teil des französischen Kommunikationskonzerns Publicis Groupe. Als globale Holding lebt Publicis Media durch seine globalen Agenturmarken Zenith, Starcom und Spark, die das Kundengeschäft in der strategischen Kommunikationsberatung in über 100 Ländern steuern und ständig weiterentwickeln. Darüber hinaus unterstützen bei Publicis Media zentrale Spezialistenteams die Kunden der Agenturen in den Bereichen: Data und Techn…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Publicis Media Germany'}",,,,,,
