location,id,longitude,company,adref,latitude,description,redirect_url,created,__CLASS__,category,salary_is_predicted,title,contract_time,salary_min,salary_max,contract_type
"{'display_name': 'Münster, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Münster']}",5802970779,7.621504,"{'display_name': 'APRIORI - business solutions AG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMjk3MDc3OSIsInMiOiI2SDRWcjBxbDhSR2NmS1llX2NJcHZBIn0.ztTscd48PF4ecHam8KykMoz13P7yyWirq9xU1WhUxxM,51.955292,"Über uns Wir suchen im Rahmen einer unbefristeten Festanstellung einen (Senior) Consultant Data Science & AI (m/w/d) für ein ausgezeichnetes IT-Beratungshaus in Münster. Bei meinem Klienten erwartet Dich ein agiles Umfeld, in dem Du branchenübergreifende Projekte begleitest und Deine Leidenschaft für Daten voll entfalten kannst. Aufgaben Lösungsentwicklung: Du konzipierst und entwickelst individuelle Softwarelösungen für Kunden Anforderungsanalyse: Du arbeitest eng mit den Fachbereichen zusamme…",https://www.adzuna.de/details/5802970779?utm_medium=api&utm_source=a4bcf954,2026-07-16T16:06:03Z,Adzuna::API::Response::Job,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,(Senior) Consultant Data Science & AI (m/w/d),full_time,,,
"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Dortmund'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Dortmund, Nordrhein-Westfalen'}",5837614590,7.464954,"{'display_name': 'APRIORI – BUSINESS SOLUTIONS AG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNkg0VnIwcWw4UkdjZktZZV9jSXB2QSIsImkiOiI1ODM3NjE0NTkwIn0.hFfc_Re7EIrGRYVshVy8TbuvugVrG5UP3MKI6FLupbg,51.504967,"Wir suchen im Rahmen einer unbefristeten Festanstellung einen (Senior) Consultant Data Science & AI (m/w/d) für ein mehrfach ausgezeichnetes IT-Beratungshaus in Dortmund . Bei meinem Klienten erwartet Dich kein „Schema F“, sondern ein agiles Umfeld aus motivierten Profis, die interdisziplinär an den individuell besten Lösungen arbeiten. Neben der fachlichen Entfaltung wird hier ein starker Gemeinschaftssinn gelebt, der durch eine gesunde Fehlerkultur, gegenseitige Wertschätzung und besondere Ev…",https://www.adzuna.de/details/5837614590?utm_medium=api&utm_source=a4bcf954,2026-08-12T04:22:34Z,Adzuna::API::Response::Job,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",0,(Senior) Consultant Data Science & AI (m/w/d),full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Münster'], 'display_name': 'Münster, Nordrhein-Westfalen'}",5837614584,7.621504,"{'display_name': 'APRIORI – BUSINESS SOLUTIONS AG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNzYxNDU4NCIsInMiOiI2SDRWcjBxbDhSR2NmS1llX2NJcHZBIn0.-4SvqxXdITOJQnDGo_L0hP3uutsdSu7vDMQjzIcN0CM,51.955292,"Wir suchen im Rahmen einer unbefristeten Festanstellung einen (Senior) Consultant Data Science & AI (m/w/d) für ein mehrfach ausgezeichnetes IT-Beratungshaus in Münster . Bei meinem Klienten erwartet Dich kein „Schema F“, sondern ein agiles Umfeld aus motivierten Profis, die interdisziplinär an den individuell besten Lösungen arbeiten. Neben der fachlichen Entfaltung wird hier ein starker Gemeinschaftssinn gelebt, der durch eine gesunde Fehlerkultur, gegenseitige Wertschätzung und besondere Eve…",https://www.adzuna.de/details/5837614584?utm_medium=api&utm_source=a4bcf954,2026-08-12T04:22:34Z,Adzuna::API::Response::Job,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,(Senior) Consultant Data Science & AI (m/w/d),full_time,,,
"{'display_name': 'Langenhagen, Region Hannover (Kreis)', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen'], '__CLASS__': 'Adzuna::API::Response::Location'}",5758056563,9.73965,{'__CLASS__': 'Adzuna::API::Response::Company'},eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1ODA1NjU2MyIsInMiOiI2SDRWcjBxbDhSR2NmS1llX2NJcHZBIn0.U_N5iTU40to0nP_R2inonRY8Xi-h0Njz_omxFTepLGQ,52.44731,"Wir sind über 13.000. An 20 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Du hast Lust mit Daten, Algorithmen und im komplexen Feld der Luftfahrt zu arbeiten? Du willst dich bei der Entwicklung digitaler Produkte für die Triebwerkswartung einbringen? Starke Aufgaben Unterstützung des Fachbereichs bei der Vorbereitung, Strukturierung und Umsetzung von Projek…",https://www.adzuna.de/details/5758056563?utm_medium=api&utm_source=a4bcf954,2026-06-10T06:37:26Z,Adzuna::API::Response::Job,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",0,Werkstudent Data Science / Digital Maintenance Solutions (all genders),,,,
"{'display_name': 'Bergheim, Heidelberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Heidelberg', 'Bergheim'], '__CLASS__': 'Adzuna::API::Response::Location'}",5798717578,8.68437,"{'display_name': 'Schiller International University', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNkg0VnIwcWw4UkdjZktZZV9jSXB2QSIsImkiOiI1Nzk4NzE3NTc4In0.f1lIl6Fe3YeWiI43kGlbAl0SMAeF4mkkhKRs0ELHYJw,49.40574,"Your mission We invite visionary PhD holders and MSc scholars in Mathematical Statistics, Financial Mathematics, Data Science, with practical teaching experience to join us at Schiller International University in shaping the future of experiential and project-based education. The instructor will have the opportunity not only to teach but also to lead a state-of-the-art Immersive Technology Lab, fostering collaboration among students, colleagues, industry partners, and researchers to redefine th…",https://www.adzuna.de/details/5798717578?utm_medium=api&utm_source=a4bcf954,2026-07-13T11:48:57Z,Adzuna::API::Response::Job,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Adjunct Instructor in Data Science Computer - Science (Immediate Appointment),part_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ravensburg (Kreis)', 'Weingarten'], 'display_name': 'Weingarten, Ravensburg (Kreis)'}",5850998431,9.64655,"{'display_name': 'All for One Group SE', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1MDk5ODQzMSIsInMiOiI2SDRWcjBxbDhSR2NmS1llX2NJcHZBIn0.2uOVa69nmlHy16Ea1sBo8-9G6bmz3_Byc_NezAQcEQ0,47.80684,"Duales Studium - Data Science und Künstliche Intelligenz (B.Sc.) Das macht deinen Job spannend Du hast Lust auf ein Studium, möchtest aber auch erleben, wie der Alltag in einem modernen, zukunftsorientierten Unternehmen aussieht? Du findest Informatik spannend, interessierst dich aber auch für wirtschaftliche Aspekte? Dann brauchen wir genau DICH! Mit uns bist du vor dem Puls der Zeit, beschäftigst dich intensiv mit innovativen IT-Lösungen, lernst insbesondere die SAP-Software kennen und unters…",https://www.adzuna.de/details/5850998431?utm_medium=api&utm_source=a4bcf954,2026-08-21T14:16:57Z,Adzuna::API::Response::Job,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,Duales Studium - Data Science und Künstliche Intelligenz (B.Sc.),,,,
"{'display_name': 'Mitte, Stuttgart', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location'}",5809950831,9.18071,"{'display_name': 'WGV Versicherung', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwOTk1MDgzMSIsInMiOiI2SDRWcjBxbDhSR2NmS1llX2NJcHZBIn0.Es2uQKh_qePtG-2mqdKBzbLlET8HWTqplmpZ9Ob-GGk,48.77713,"Duales Studium Data Science (B.Sc.) 2027 Als starker Arbeitgeber und attraktives Ausbildungsunternehmen bieten wir vielfältige und spannende Ausbildungs- und Studienplätze mit besten Übernahmechancen. Bereit für ein echt spannendes und abwechslungsreiches Studium? Wir machen dich fit für deine Zukunft in einer modernen Versicherung. Für den Studienstart am 01.09.2027 in Stuttgart suchen wir aufgeschlossene und motivierte Studierende. Wie läuft das Studium ab? Drei Jahre bei der WGV studieren, d…",https://www.adzuna.de/details/5809950831?utm_medium=api&utm_source=a4bcf954,2026-07-22T01:08:34Z,Adzuna::API::Response::Job,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",0,DHBW-Studium Bachelor of Science - Wirtschaftsinformatik Data Science,,,,
"{'display_name': 'Mitte, Stuttgart', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Mitte']}",5861873796,9.18071,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'riparo gmbh'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MTg3Mzc5NiIsInMiOiI2SDRWcjBxbDhSR2NmS1llX2NJcHZBIn0.v5TdU72gRP4bJgKpLfQCoDLshZwvsMGZtPUIfZPG2r4,48.77713,"Duales Studium Wirtschaftsinformatik – Data Science (m/w/d) Deine Aufgaben Dreijähriges duales Studium ab dem 01.10.2026 mit Wechsel zwischen der dreimonatigen Theoriephase an der DHBW Stuttgart und der Praxisphase bei der riparo gmbh in Holzgerlingen Du unterstützt beim Aufbau und bei der Weiterentwicklung unserer Datenbasis für Auswertungen, Reporting und datenbasierte Entscheidungen Du lernst, wie Daten aus unterschiedlichen Systemen und Schnittstellen zusammengeführt, strukturiert und nutzb…",https://www.adzuna.de/details/5861873796?utm_medium=api&utm_source=a4bcf954,2026-08-30T05:38:01Z,Adzuna::API::Response::Job,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",0,Duales Studium Wirtschaftsinformatik - Data Science (m/w/d),full_time,,,
"{'display_name': 'Landsberg am Lech, Landsberg am Lech (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Landsberg am Lech (Kreis)', 'Landsberg am Lech']}",5727138438,10.88248,"{'display_name': 'nimax', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNkg0VnIwcWw4UkdjZktZZV9jSXB2QSIsImkiOiI1NzI3MTM4NDM4In0.zrFfuUN8u9L4ItTYxnRbT0mu5bdiI-otGqEp43VfNYk,48.04792,"Was Dich erwartet Du willst schon während Deines Studiums in die Praxis eintauchen – mit Verantwortung, spannenden Aufgaben und eigenen Projekten? Dann bist Du bei uns genau richtig! Im Rahmen des THA-Programms Work & Study Data Science (B.Sc.) arbeitest Du parallel zu Deinem Studium in unserem Unternehmen und verknüpfst theoretisches Wissen direkt mit realen Anwendungen. Deine Mission: Hilf uns dabei, unsere Kunden datenbasiert besser zu verstehen und daraus konkrete Mehrwerte abzuleiten. Als …",https://www.adzuna.de/details/5727138438?utm_medium=api&utm_source=a4bcf954,2026-05-12T22:34:19Z,Adzuna::API::Response::Job,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Work and Study Data Science (m/w/d),full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], 'display_name': 'Stuttgart, Baden-Württemberg'}",5828154948,9.187224,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'WGV - Württembergische Gemeinde-Versicherung a.G.'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNkg0VnIwcWw4UkdjZktZZV9jSXB2QSIsImkiOiI1ODI4MTU0OTQ4In0.0Lu94Bul0ptiB8t5UoRfJnxZTqBMkoT3nb5i0AJvlOI,48.776198,DHBW-Studium Bachelor of Science – Wirt­schafts­informatik Data Science Als starker Arbeitgeber und attrak­tives Aus­bildungs­unter­nehmen bieten wir viel­fältige und spannende Aus­bildungs- und Studien­plätze mit besten Über­nahme­chancen. Bereit für ein echt spannendes und abwechslungsreiches Studium? Wir machen dich fit für deine Zukunft in einer modernen Versicherung. Für den Studienstart am 01.09.2027 in Stuttgart suchen wir aufgeschlossene und motivierte Studierende. Aufgaben Drei Jahre b…,https://www.adzuna.de/details/5828154948?utm_medium=api&utm_source=a4bcf954,2026-08-04T21:53:15Z,Adzuna::API::Response::Job,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",0,DHBW-Studium Bachelor of Science – Wirtschaftsinformatik Data Science,,,,
"{'display_name': 'Kernstadt, Paderborn', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Paderborn (Kreis)', 'Paderborn', 'Kernstadt'], '__CLASS__': 'Adzuna::API::Response::Location'}",5814752980,8.75098,"{'display_name': 'dSPACE Group SE & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNDc1Mjk4MCIsInMiOiI2SDRWcjBxbDhSR2NmS1llX2NJcHZBIn0.OuFkbvylYcnTor_7RbPgeNzPLE1tEO85GkcfWTZSVeY,51.73446,Duales Studium – Bachelor of Science (m/w/d) in Data Science Du begeisterst dich für das Thema Informatik und hast Spaß am Umgang mit Daten? Du möchtest dich in Kooperation mit dSPACE optimal auf eine Karriere in diesem Bereich vorbereiten? Komm in unser Team! Das duale Studium beginnt zum 1. August 2027. Die Ausbildungsdauer beträgt drei Jahre. Einzelheiten findest Du auf unserer Karriereseite . Deine Aufgaben Bei dSPACE gibt es unterschiedliche Einsatzgebiete für unsere dual Studierenden im T…,https://www.adzuna.de/details/5814752980?utm_medium=api&utm_source=a4bcf954,2026-07-25T03:19:13Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,Duales Studium Data Science (m/w/d) 2027,,,,
"{'display_name': 'Neustadt, Hamburg', 'area': ['Deutschland', 'Hamburg', 'Neustadt'], '__CLASS__': 'Adzuna::API::Response::Location'}",5834814125,9.98553,"{'display_name': 'Statista', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNDgxNDEyNSIsInMiOiI2SDRWcjBxbDhSR2NmS1llX2NJcHZBIn0.aRKKJrxD5_IKw_tmdvGEqrO6ZI9tOeyNaFcfDUNPZ5A,53.55197,"Statista Strategy ist eine Top-Management-Beratung mit Fokus auf Strategie, Daten und Umsetzung. Für die volle Wertschöpfung bei unseren Kunden kombinieren wir langjährige Erfahrung in der Strategieberatung mit einer Leidenschaft für digitale und datengetriebene Geschäftsmodelle. Unsere Kultur ist ein wichtiger Teil von Statista Strategy, geprägt von flachen Hierarchien und einem hohen Maß an Selbständigkeit. Wir glauben fest daran, dass echter beruflicher Erfolg nur im Team entstehen kann. Dah…",https://www.adzuna.de/details/5834814125?utm_medium=api&utm_source=a4bcf954,2026-08-09T18:15:24Z,Adzuna::API::Response::Job,"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",0,Senior Consultant Data Science & AI (m/f/d),full_time,,,
"{'display_name': 'Konstanz, Konstanz (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Konstanz (Kreis)', 'Konstanz']}",5858134644,9.137663,"{'display_name': 'Stadt Konstanz', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1ODEzNDY0NCIsInMiOiI2SDRWcjBxbDhSR2NmS1llX2NJcHZBIn0.mlMqAJwgjvF37h3BBt1U1j9xKryAuqwokpEXx6L78K4,47.708999,"Wie wird unsere Verwaltung und der Standort Konstanz fit für die Zukunft? Als interdisziplinäres Team ""Smart Green City"" entwickeln wir dafür die nötige Daten- und Organisationsstruktur inkl. urbaner Datenplattform und setzen gemeinsam mit PartnerInnen im Stadtkonzern Projekte wie ""KI in der Schifffahrt"", die „Innenstadt von morgen“ und die Erprobung datengetriebener Anwendungen um – für eine moderne Verwaltung und einen starken Innovationsstandort Konstanz. Das Programm Smart Green City wird i…",https://www.adzuna.de/land/ad/5858134644?se=6H4Vr0ql8RGcfKYe_cIpvA&utm_medium=api&utm_source=a4bcf954&v=7E2395EA121497C12DFE456060D1D4B58D61FF8A,2026-08-27T12:37:41Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Gastronomie & Catering', 'tag': 'hospitality-catering-jobs'}",0,Datenanalystin und Applikationsmanagerin (m/w/d) für urbane Daten,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)'}",5848711682,11.555737,"{'display_name': 'Technische Universität München ', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0ODcxMTY4MiIsInMiOiI2SDRWcjBxbDhSR2NmS1llX2NJcHZBIn0.gah_DEctj9nkX2fAG3RYMnmjUQVOzh72tnP89-yo5AQ,48.137418,Tenure Track Assistant Professor in »Digital Finance« Die Technical University of Munich (TUM) sucht zum nächstmöglichen Zeitpunkt eine/n Tenure Track Assistant Professor in »Digital Finance« . Die Stelle ist eine W2-Tenure-Track-Professur auf Zeit (6 Jahre) mit der Möglichkeit der Beförderung in eine unbefristete W3-Professur . Wissenschaftliches Umfeld Die Professur wird der TUM School of Management zugeordnet und am Heilbronn Campus der TUM im Rahmen des Heilbronn Data Science Center angesie…,https://www.adzuna.de/land/ad/5848711682?se=6H4Vr0ql8RGcfKYe_cIpvA&utm_medium=api&utm_source=a4bcf954&v=ED2B8C56AEE1E024851F20E2260D72F59349BC29,2026-08-19T22:21:28Z,Adzuna::API::Response::Job,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",0,"Tenure Track Assistant Professor in ""Digital Finance""",,,,
"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",5860314753,,"{'display_name': 'SAP', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2MDMxNDc1MyIsInMiOiI2SDRWcjBxbDhSR2NmS1llX2NJcHZBIn0.lMLmdI9Nj-gacMud8MnbrX8oWXKfx-3WhLkxvBLkz28,,"We help the world run better At SAP, we keep it simple: you bring your best to us, and we'll bring out the best in you. We're builders touching over 20 industries and 80% of global commerce, and we need your unique talents to help shape what's next. The work is challenging – but it matters. You'll find a place where you can be yourself, prioritize your wellbeing, and truly belong. What's in it for you? Constant learning, skill growth, great benefits, and a team that wants you to grow and succee…",https://www.adzuna.de/details/5860314753?utm_medium=api&utm_source=a4bcf954,2026-08-29T01:21:39Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,Data Science Expert (Domain Models) - Data Labs (m/f/d),,,,
"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",5861988703,,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'SAP'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNkg0VnIwcWw4UkdjZktZZV9jSXB2QSIsImkiOiI1ODYxOTg4NzAzIn0.gCSVIe8YlafteWZl35KKprH7MknSJ6IQ9QATIhWzcsE,,"We help the world run better At SAP, we keep it simple: you bring your best to us, and we'll bring out the best in you. We're builders touching over 20 industries and 80% of global commerce, and we need your unique talents to help shape what's next. The work is challenging - but it matters. You'll find a place where you can be yourself, prioritize your wellbeing, and truly belong. What's in it for you? Constant learning, skill growth, great benefits, and a team that wants you to grow and succee…",https://www.adzuna.de/details/5861988703?utm_medium=api&utm_source=a4bcf954,2026-08-30T09:09:57Z,Adzuna::API::Response::Job,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Data Science Expert (Domain Models) - Data Labs (m/f/d),,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Bad Friedrichshall'], 'display_name': 'Bad Friedrichshall, Heilbronn (Kreis)'}",5810535784,9.21629,"{'display_name': 'Schwarz Digits', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMDUzNTc4NCIsInMiOiI2SDRWcjBxbDhSR2NmS1llX2NJcHZBIn0.fn0Uq607XWvlVU8a-RD6i1qWxFUkmW6YaLHoFKu-TYo,49.2291,"Als weltweit agierendes Unternehmen benötigen wir eine IT-Landschaft, die jederzeit reibungslos funktioniert, sich stets auf dem neuesten Stand der Technik befindet und sich an den Bedürfnissen unserer Kunden innerhalb den Unternehmen der Schwarz Gruppe orientiert. An der Schnittstelle zwischen BWL und IT erarbeiten wir tragfähige Lösungen, die maßgeblich und sichtbar zu unserem Erfolg beitragen. {Programmbeginn:} 01.09.2027 mit dem Begrüßungsmonat {Studienbeginn:} 01.10.2027 {Studiendauer:} 3 …",https://www.adzuna.de/land/ad/5810535784?se=6H4Vr0ql8RGcfKYe_cIpvA&utm_medium=api&utm_source=a4bcf954&v=E609EE00860D2A5DE0ABA3B1CC6C5F4EAF15A5ED,2026-07-22T10:23:22Z,Adzuna::API::Response::Job,"{'tag': 'graduate-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen'}",0,Duales Studium Wirtschaftsinformatik 2027 Neckarsulm (m/w/d),,,,
"{'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg']}",5810574773,9.987297,"{'display_name': 'Cimt ag', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMDU3NDc3MyIsInMiOiI2SDRWcjBxbDhSR2NmS1llX2NJcHZBIn0._mDI2iPlpE1N1IIFSexdh9ks-_GRzgBjp1E00jCeHRg,53.557429,"Wir sind ein branchenübergreifendes IT-Beratungsunternehmen. Mit mehr als 250 Mitarbeitern entwickeln wir innovative Software, moderne IT-Konzepte und zeitgemäße Systemarchitekturen. Schwerpunkte unserer Dienstleistungen: Data Science von der Business Analyse bis zu Visualisierungen und SAP-Beratung vom Betrieb bis zur Applikationsentwicklung. Dabei gehören Cloud Technologien ebenso wie moderne DevOps Technologien zu unserem Alltag sowie Entwicklung mittels ABAP und Java. JLFT1_DE",https://www.adzuna.de/land/ad/5810574773?se=6H4Vr0ql8RGcfKYe_cIpvA&utm_medium=api&utm_source=a4bcf954&v=DAE7BBDA0A20B315A2786A3EB724D6E40623A814,2026-07-22T10:32:33Z,Adzuna::API::Response::Job,"{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",0,IT Consultant - SAP Fiori / ABAP / User Experience / CDS Views (m/w/d),,,,
"{'display_name': 'Delitzsch, Nordsachsen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Sachsen', 'Nordsachsen (Kreis)', 'Delitzsch']}",5827704575,12.33728,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'CTC gGmbH – Center for the Transformation of Chemistry'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiNkg0VnIwcWw4UkdjZktZZV9jSXB2QSIsImkiOiI1ODI3NzA0NTc1In0.3x4W29RRmKNczDuK3TTu_wyyalBftXfXH9jMI5ocnSg,51.52196,"Das Center for the Transformation of Chemistry (CTC) ist ein neu entstehendes Großforschungszentrum in Mitteldeutschland mit den Standorten Delitzsch in Sachsen und Merseburg in Sachsen-Anhalt. Das Zentrum wird in der Gesellschaftsform einer gGmbH vom Bund sowie den Ländern Sachsen und Sachsen-Anhalt betrieben und finanziert. Am CTC wollen wir Chemie neu denken und umsetzen – und zwar auf vielen Ebenen: neue Materialien, neue chemische Prozesse und Anlagen und eine neue Art chemisch zu forschen…",https://www.adzuna.de/land/ad/5827704575?se=6H4Vr0ql8RGcfKYe_cIpvA&utm_medium=api&utm_source=a4bcf954&v=C22770C9222953DD4883762EE12A5E0C74E025E8,2026-08-04T12:49:37Z,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",0,"Justiziar/in (m/w/d) mit Schwerpunkt Forschungs-, Kooperations- und Transferrecht",,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt-Lehel, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel']}",5342337951,11.56907,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'STAT-UP Statistical Consulting & Data Science'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMVA2N3NFcWw4UkdYQW9nczBxekJEUSIsImkiOiI1MzQyMzM3OTUxIn0.5vAjuytt5UqO7caIZbR5IPAmPb8si9uq_ynSnggV1yQ,48.14093,"STAT-UP ist eine spezialisierte Beratung für Statistik, Data Science und KI. Wir arbeiten branchenübergreifend — unter anderem im öffentlichen Sektor, in Versicherungen und weiteren datenintensiven Bereichen. Für diese Rolle suchen wir gezielt Verstärkung für unsere Projekte im öffentlichen Sektor. Dort entwickeln wir Lösungen, die nicht nur technisch anspruchsvoll sind, sondern spürbare positive gesellschaftliche Wirkung entfalten. Wir suchen dafür starke Senior Data Engineers, die komplexe Pr…",https://www.adzuna.de/details/5342337951?utm_medium=api&utm_source=a4bcf954,2025-08-07T22:09:29Z,Adzuna::API::Response::Job,"{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",0,Senior Data Science and AI Consultant (m/w/d),full_time,,,
