company,latitude,created,longitude,__CLASS__,salary_is_predicted,location,title,redirect_url,id,description,category,adref,contract_time,contract_type,salary_min,salary_max
"{'display_name': 'Danaher', '__CLASS__': 'Adzuna::API::Response::Company'}",,2026-04-30T22:53:38Z,,Adzuna::API::Response::Job,0,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",Senior Scientist Data Science (f/m/d),https://www.adzuna.de/details/5714827113?utm_medium=api&utm_source=a4bcf954,5714827113,"Bring more to life. Are you ready to accelerate your potential and make a real difference within life sciences, diagnostics and biotechnology? At Cytiva, one of Danaher’s 15 operating companies, our work saves lives—and we’re all united by a shared commitment to innovate for tangible impact. You’ll thrive in a culture of belonging where you and your unique viewpoint matter. And by harnessing Danaher’s system of continuous improvement, you help turn ideas into impact – innovating at the speed of…","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxNDgyNzExMyIsInMiOiJGR2dyMlNsWThSR3ZqUEQyMFNjMXdRIn0.50C2fy3d16fy9GcGixgTuRTiPRhc8Zc5SXBK81SXid4,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Danaher Corporation'}",,2026-05-01T07:10:10Z,,Adzuna::API::Response::Job,0,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], 'display_name': 'Köln, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}",Senior Scientist Data Science (f/m/d),https://www.adzuna.de/details/5715363188?utm_medium=api&utm_source=a4bcf954,5715363188,"Bring more to life. Are you ready to accelerate your potential and make a real difference within life sciences, diagnostics and biotechnology? At Cytiva, one of Danaher's (https://danaher.com/our-businesses) 15 operating companies, our work saves lives-and we're all united by a shared commitment to innovate for tangible impact. You'll thrive in a culture of belonging where you and your unique viewpoint matter. And by harnessing Danaher's system of continuous improvement, you help turn ideas int…","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRkdncjJTbFk4Ukd2alBEMjBTYzF3USIsImkiOiI1NzE1MzYzMTg4In0.g6f3susntIMCGVPNreD8p4lPyGgj1xJAUGdLen4jVLY,,,,
"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",49.03084,2025-11-15T17:50:12Z,8.45882,Adzuna::API::Response::Job,0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld'], 'display_name': 'Hagsfeld, Karlsruhe', '__CLASS__': 'Adzuna::API::Response::Location'}",Senior Consultant Data Science (w/m/d),https://www.adzuna.de/details/5497413060?utm_medium=api&utm_source=a4bcf954,5497413060,"Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Karlsruhe Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest…","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRkdncjJTbFk4Ukd2alBEMjBTYzF3USIsImkiOiI1NDk3NDEzMDYwIn0.tGWpVK9BiiBoA1jkA-H3UArHI0CwOniZ8TqQXC7K-sg,full_time,permanent,,
"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",,2026-02-28T22:07:27Z,,Adzuna::API::Response::Job,0,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",Senior Consultant Data Science (w/m/d),https://www.adzuna.de/details/5649069980?utm_medium=api&utm_source=a4bcf954,5649069980,"Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe …","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY0OTA2OTk4MCIsInMiOiJGR2dyMlNsWThSR3ZqUEQyMFNjMXdRIn0.cfq6oAcET11xh0hQjElCMfacqgKegNVyCTX1ktTo1uQ,full_time,permanent,,
"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",49.99512,2026-01-09T20:36:10Z,8.26743,Adzuna::API::Response::Job,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Mainz', 'Oberstadt'], 'display_name': 'Oberstadt, Mainz'}",Senior Consultant Data Science (w/m/d),https://www.adzuna.de/details/5576691104?utm_medium=api&utm_source=a4bcf954,5576691104,"Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Mainz Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest kom…","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NjY5MTEwNCIsInMiOiJGR2dyMlNsWThSR3ZqUEQyMFNjMXdRIn0.QpN5EZKLSHDWAJaxwiX2JRm2GeD83UoQYVO3l3Jxcg8,full_time,permanent,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",52.5259,2025-12-27T20:36:20Z,13.35662,Adzuna::API::Response::Job,0,"{'display_name': 'Moabit, Berlin', 'area': ['Deutschland', 'Berlin', 'Moabit'], '__CLASS__': 'Adzuna::API::Response::Location'}",Senior Consultant Data Science (w/m/d),https://www.adzuna.de/details/5557619041?utm_medium=api&utm_source=a4bcf954,5557619041,"Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Berlin Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest ko…","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRkdncjJTbFk4Ukd2alBEMjBTYzF3USIsImkiOiI1NTU3NjE5MDQxIn0.7ifEtzYy4p4sno5lcdJmX1755JEgy7zWrdh8DgtXr04,full_time,permanent,,
"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",49.253,2025-12-26T20:20:06Z,6.96191,Adzuna::API::Response::Job,0,"{'display_name': 'Malstatt, Saarbrücken', 'area': ['Deutschland', 'Saarland', 'Regionalverband Saarbrücken (Kreis)', 'Saarbrücken', 'Malstatt'], '__CLASS__': 'Adzuna::API::Response::Location'}",Senior Consultant Data Science (w/m/d),https://www.adzuna.de/details/5556631065?utm_medium=api&utm_source=a4bcf954,5556631065,"Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Saarbrücken Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereite…","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTWxoaDJ5bFk4Ukd2alBEMjBTYzF3USIsImkiOiI1NTU2NjMxMDY1In0.ws0RODc1JdRLobuflQ4vVUMVwcntLuNH7WN4ZWQAXx8,full_time,permanent,,
"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",49.46856,2025-12-27T20:36:20Z,8.50014,Adzuna::API::Response::Job,0,"{'display_name': 'Neuostheim, Mannheim', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim'], '__CLASS__': 'Adzuna::API::Response::Location'}",Senior Consultant Data Science (w/m/d),https://www.adzuna.de/details/5557619033?utm_medium=api&utm_source=a4bcf954,5557619033,"Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Mannheim Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest …","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTWxoaDJ5bFk4Ukd2alBEMjBTYzF3USIsImkiOiI1NTU3NjE5MDMzIn0.HkuHnsk2FPN4sZXns5VD_-nBYL2cVrn4StqYO0HmdF0,full_time,permanent,,
"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",48.36497,2025-12-27T20:36:20Z,8.29909,Adzuna::API::Response::Job,0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Mitte'], 'display_name': 'Mitte, Ulm', '__CLASS__': 'Adzuna::API::Response::Location'}",Senior Consultant Data Science (w/m/d),https://www.adzuna.de/details/5557619037?utm_medium=api&utm_source=a4bcf954,5557619037,"Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Ulm Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest kompl…","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTWxoaDJ5bFk4Ukd2alBEMjBTYzF3USIsImkiOiI1NTU3NjE5MDM3In0.qdPpCLs5AixJBp8ZzZn_ciuUqGyaBmEG9o_M-Lkp9JE,full_time,permanent,,
"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",50.05078,2025-12-27T20:36:20Z,8.56413,Adzuna::API::Response::Job,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Flughafen'], 'display_name': 'Flughafen, Frankfurt am Main'}",Senior Consultant Data Science (w/m/d),https://www.adzuna.de/details/5557619022?utm_medium=api&utm_source=a4bcf954,5557619022,"Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Frankfurt Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1NzYxOTAyMiIsInMiOiJNbGhoMnlsWThSR3ZqUEQyMFNjMXdRIn0.0GMtIZbfbU7csQ8Fmb_wTQ_addmcLhB9GvOTQg0pLmo,full_time,permanent,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",48.77713,2025-11-16T17:40:51Z,9.18071,Adzuna::API::Response::Job,0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Mitte'], 'display_name': 'Mitte, Stuttgart', '__CLASS__': 'Adzuna::API::Response::Location'}",Senior Consultant Data Science (w/m/d),https://www.adzuna.de/details/5499293823?utm_medium=api&utm_source=a4bcf954,5499293823,"Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Stuttgart Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTWxoaDJ5bFk4Ukd2alBEMjBTYzF3USIsImkiOiI1NDk5MjkzODIzIn0.cl6trz-fF3iPnSG2lyS_PBNcwMfZ0Cgp-A2Op2zXCVs,full_time,permanent,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'EBZ SE'}",47.839602,2026-03-12T14:26:06Z,9.667396,Adzuna::API::Response::Job,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ravensburg (Kreis), Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Ravensburg (Kreis)']}",Duales Studium (DHBW) Data Science und Knstliche Intelligenz,https://www.adzuna.de/details/5662362411?utm_medium=api&utm_source=a4bcf954,5662362411,"Dieser Studiengang bereitet Dich darauf vor, den digitalen Wandel in Unternehmen voranzutreiben und aktiv mitzugestalten. Dazu werden Grundlagen der Informatik und der Wirtschaftsinformatik mit Kerninhalten der Data Science kombiniert. Themen wie Cloud Computing, Big Data, Visual Analytics und AI spielen hier eine große Rolle. Du lernst den Umgang und die Interpretation von großen Datenmengen, deren Darstellung, und das Training von AI-Modellen. Deine Ideen und Projekte kannst du dabei direkt i…","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTWxoaDJ5bFk4Ukd2alBEMjBTYzF3USIsImkiOiI1NjYyMzYyNDExIn0.bKqjoKj12fiAKBfr9YUSYvWFmB1DKMAcTK9MCeJZjDM,,,,
"{'display_name': 'Enforto', '__CLASS__': 'Adzuna::API::Response::Company'}",48.18446,2026-05-12T22:49:43Z,11.57287,Adzuna::API::Response::Job,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Milbertshofen-Am Hart'], 'display_name': 'Milbertshofen-Am Hart, München'}",Werkstudent/in - Data Science und Softwareentwicklung (m/w/d),https://www.adzuna.de/details/5727284102?utm_medium=api&utm_source=a4bcf954,5727284102,"Was Du bei uns machst: Forschung, Entwicklung, Anwendung und Implementierung Data Science, Big Data Entwicklung und Integration von Automatisierungslösungen auf Basis von REST-APIs Datenbankanbindung und -abfragen im Rahmen von Datenpipelines (SQL) AI, Machine Learning, Deep Learning, Computer vision Full-Stack Programming Worum geht's Für unseren Bereich Forschung & Entwicklung suchen wir derzeit Unterstützung durch Studierende. In sowohl kundenspezifischen Projekten als auch Inhouse Forschung…","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTWxoaDJ5bFk4Ukd2alBEMjBTYzF3USIsImkiOiI1NzI3Mjg0MTAyIn0.CfNPRa2VZ6pEEWg-uzhZUC4YJJSXzdkEoeuTRbD955w,part_time,,,
"{'display_name': 'PAIR Finance', '__CLASS__': 'Adzuna::API::Response::Company'}",52.51115,2026-05-12T23:26:28Z,13.30147,Adzuna::API::Response::Job,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Charlottenburg, Berlin', 'area': ['Deutschland', 'Berlin', 'Charlottenburg']}",Team Lead (f/m/d) Data Science,https://www.adzuna.de/details/5727344082?utm_medium=api&utm_source=a4bcf954,5727344082,"Are you ready to change the market? As the innovation leader in the receivables management industry, we at PAIR Finance are proud of our unique technology. Our algorithm, based on artificial intelligence, sensitizes defaulting consumers to pay outstanding debts without straining the customer relationship. Our fully automated, individually tailored approach enables us to assess each debtor's situation and achieve higher repayment rates. Our Data and Behavioral Science teams utilize purpose-built…","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'accounting-finance-jobs', 'label': 'Stellen aus Buchhaltung & Finanzwesen'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTWxoaDJ5bFk4Ukd2alBEMjBTYzF3USIsImkiOiI1NzI3MzQ0MDgyIn0.kih92ewlh74L09__9g0sfVSfC8ejrOyn-fn8o2t5o0A,full_time,,,
"{'display_name': 'Wbs Coding School', '__CLASS__': 'Adzuna::API::Response::Company'}",,2026-05-13T22:56:09Z,,Adzuna::API::Response::Job,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",Lead Instructor: Data Science (m/f/d),https://www.adzuna.de/details/5728424143?utm_medium=api&utm_source=a4bcf954,5728424143,"We’re on a mission to empower individuals to launch successful careers in tech. As our Lead Instructor, you will play a pivotal role in for the learning success of our international students. NOTE: Position open to the residents of Germany , Austria and Spain only. Join WBS CODING SCHOOL, one of Germany's leading tech schools, and help shape the future of tech talent. As Lead Instructor (m/f/d), you are the primary contact person for our students in Data Science an Data Analytics programs at WB…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Lehrberufe', 'tag': 'teaching-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyODQyNDE0MyIsInMiOiJNbGhoMnlsWThSR3ZqUEQyMFNjMXdRIn0.np0M_Uaewa4pDo80rmixd9zzrYBRG4o2I7oOqPzQR2A,part_time,,,
"{'display_name': 'ZEISS', '__CLASS__': 'Adzuna::API::Response::Company'}",48.78408,2026-01-17T21:24:39Z,10.10558,Adzuna::API::Response::Job,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Oberkochen, Ostalbkreis', 'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen']}",Abschlussarbeit Data Science / Mechanikdesign (m/w/x),https://www.adzuna.de/details/5589698017?utm_medium=api&utm_source=a4bcf954,5589698017,"Enabler für kleinere, leistungsfähigere und energieeffizientere Mikrochips Arbeiten, wo das Morgen entsteht. Rund 80 Prozent aller Mikrochips weltweit werden mit ZEISS Technologien gefertigt. Als Herzstück eines jeden elektronisch gesteuerten Systems sind sie aus unserem Alltag nicht mehr wegzudenken – egal ob im Smartphone, im Smart Home oder in Smart Factories. ZEISS ist Technologieführer im Bereich Halbleiterfertigungs-Equipment. Mit hochpräzisen Lithographie-Optiken, Photomasken-Systemen un…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Kreation & Design', 'tag': 'creative-design-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTWxoaDJ5bFk4Ukd2alBEMjBTYzF3USIsImkiOiI1NTg5Njk4MDE3In0.EXXTrAo_m0fkNXrTJBiUBY-L5j-G3jErZslaMgQhGyQ,full_time,,,
"{'display_name': 'nimax', '__CLASS__': 'Adzuna::API::Response::Company'}",48.04792,2026-05-12T23:28:53Z,10.88248,Adzuna::API::Response::Job,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Landsberg am Lech, Landsberg am Lech (Kreis)', 'area': ['Deutschland', 'Bayern', 'Landsberg am Lech (Kreis)', 'Landsberg am Lech']}",Werkstudent (m/w/d) BI & Data Science,https://www.adzuna.de/details/5727346368?utm_medium=api&utm_source=a4bcf954,5727346368,"Was Dich erwartet Du hast ein Gespür für Daten und willst sehen, wie Deine Analysen echten Mehrwert schaffen? Dann bist Du bei uns genau richtig! Deine Mission: Hilf uns dabei, unsere Kunden datenbasiert besser zu verstehen und daraus konkrete Mehrwerte abzuleiten. Als Werkstudent im Beriech BI & Data Science entwickelst Du mit uns intelligente Analysen, optimierst Prozesse und schaffst die Grundlage für bessere Entscheidungen in Marketing, Beratung und Reporting. Du hast viel zu tun Kundendate…","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNzM0NjM2OCIsInMiOiJNbGhoMnlsWThSR3ZqUEQyMFNjMXdRIn0.6j6LZiJd-BF-xYUTTegs_By1sNNVOUuxcWq3-0xc9kE,part_time,,,
"{'display_name': 'PMMG Group', '__CLASS__': 'Adzuna::API::Response::Company'}",48.16652,2026-05-14T23:21:24Z,11.59038,Adzuna::API::Response::Job,0,"{'display_name': 'Schwabing-Freimann, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Schwabing-Freimann'], '__CLASS__': 'Adzuna::API::Response::Location'}",Werkstudent Process & Data Science (w/m/d),https://www.adzuna.de/details/5729773195?utm_medium=api&utm_source=a4bcf954,5729773195,"Deine Aufgaben Datengetriebene Transformation. Prozessintelligenz. Zukunft gestalten. Du willst nicht nur analysieren, sondern mitgestalten? Dann komm in unser Team und unterstütze uns bei der datenbasierten Transformation etablierter Unternehmen im Mittelstand und Konzernumfeld. Wir entwickeln intelligente Lösungen auf Basis von Process Mining, Business Process Management und AI – und setzen diese gemeinsam mit unseren Kund:innen um. Du führst strukturierte Recherchen und Analysen zu aktuellen…","{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTc3MzE5NSIsInMiOiJNbGhoMnlsWThSR3ZqUEQyMFNjMXdRIn0.TLQgG4y2vXNkcWU_d9pzgjPWcBejnGeICMIPtKbP67Y,part_time,,,
"{'display_name': 'FingerHaus GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",51.06067,2026-05-21T03:37:27Z,8.79911,Adzuna::API::Response::Job,0,"{'area': ['Deutschland', 'Hessen', 'Waldeck-Frankenberg (Kreis)', 'Frankenberg (Eder)'], 'display_name': 'Frankenberg (Eder), Waldeck-Frankenberg (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",Duales Studium Softwaretechnologie – Data Science (B. SC),https://www.adzuna.de/details/5735813400?utm_medium=api&utm_source=a4bcf954,5735813400,"FingerHaus – mit mehr als 950 Mitarbeitenden sind wir nicht nur ein bedeutender Arbeitgeber in der Region Waldeck-Frankenberg, sondern auch einer der größten und innovativsten familien­geführten Hersteller von Holz­fertig­häusern. 19.000 begeisterte Haus­besitzer, weit mehr als 200 Jahre Erfahrung in der Holz­ver­arbei­tung, über 75 Jahre Expertise im Fertig­hausbau und mehr als 740 deutsch­land­weit gebaute Häuser pro Jahr zeigen, wofür wir stehen: Gemeinsam sichtbare Zukunft bauen. Aus Tradit…","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNTgxMzQwMCIsInMiOiJNbGhoMnlsWThSR3ZqUEQyMFNjMXdRIn0.F7Ydv5BEp6bOWP8Y70FuDq1gWNRISJ9t2KloW4QD2eA,,,,
"{'display_name': 'Basf France', '__CLASS__': 'Adzuna::API::Response::Company'}",51.47465,2025-02-24T18:13:01Z,13.86232,Adzuna::API::Response::Job,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Schwarzheide, Oberspreewald-Lausitz (Kreis)', 'area': ['Deutschland', 'Brandenburg', 'Oberspreewald-Lausitz (Kreis)', 'Schwarzheide']}",Praktikum Data Science in der Digitalisierung (m/w/d),https://www.adzuna.de/details/5062249327?utm_medium=api&utm_source=a4bcf954,5062249327,"WILLKOMMEN IM TEAM Am BASF-Standort in Schwarzheide produzieren wir nicht nur Polyurethangrundprodukte, Schaumstoffe und Lacke, sondern auch technische Kunststoffe, Veredlungschemikalien und Fungizide. So vielseitig wie unsere Produktpalette sind auch die Tätigkeiten, die es braucht, damit die Produkte hergestellt werden - unsere Mitarbeiterinnen und Mitarbeiter arbeiten bei uns am Standort in den unterschiedlichsten Fachdisziplinen zusammen: vom Ingenieurwesen bis hin zur Digitalisierung, von …","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs', 'label': 'Stellen für Hochschulabsolventen'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTWxoaDJ5bFk4Ukd2alBEMjBTYzF3USIsImkiOiI1MDYyMjQ5MzI3In0.sU6BDckv39MCf804-VBkUuyms_SSnfjHo7m8nIRy5pw,,contract,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Statista'}",52.507706,2025-10-30T13:54:30Z,13.420806,Adzuna::API::Response::Job,0,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",Data Science Consultant - Healthcare (m/f/d),https://www.adzuna.de/details/5470962686?utm_medium=api&utm_source=a4bcf954,5470962686,"At Statista , we’re all about facts and data, for we are the world's leading business data platform. By providing reliable and easy-to-use data as well as various data analytics products and services, we empower people worldwide to make fact-based decisions. Founded in Hamburg in 2007, we have quickly grown into a global company with offices in major cities such as London, New York, Berlin and Tokyo. And we still have a lot of plans. Our constant growth does not only prove our success, but also…","{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDk2MjY4NiIsInMiOiJNbGhoMnlsWThSR3ZqUEQyMFNjMXdRIn0._MnV1rH38eDIzn7JyEcoe_QxGnKfkXY91eLrTLe2r8U,full_time,,,
