location,latitude,description,salary_is_predicted,title,id,redirect_url,__CLASS__,created,longitude,category,company,adref,contract_time,salary_min,salary_max,contract_type
"{'display_name': 'Haar, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'Haar']}",48.10954,"Unternehmensbeschreibung Wir sind eine der führenden Management- und Technologieberatungen und verstehen uns als Vordenker*innen. Wir handeln und denken strategisch, sind überzeugend und unterstützen unsere Kunden mit maßgeschneiderten Lösungen, präzisen Prozessen und innovativen Technologien. Weltweit sind wir 52.000 kreative und kluge Köpfe, in Deutschland und Österreich rund 2.700. Gemeinsam gestalten wir mit digitalen Technologien die Zukunft unserer Kunden und die der Gesellschaft. Vielfal…",0,Werkstudent Data Science & Künstliche Intelligenz (m/w/d),5351528153,https://www.adzuna.de/details/5351528153?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-08-14T00:58:15Z,11.72645,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs', 'label': 'Stellen für Hochschulabsolventen'}","{'display_name': 'Sopra-Steria', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVXZubVlvT0I4QkdxOUlCS2Jxam5yQSIsImkiOiI1MzUxNTI4MTUzIn0.kHZLrYeK47nyKyauE8r_5khgVcv1HKSmM0v93MkBLPA,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Allach-Untermenzing'], 'display_name': 'Allach-Untermenzing, München'}",48.18449,"UPLIFT Y OURFUTURE Wir sind mehr als 13.000 Mitarbeiter:innen. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unsere Ausbildung in München sucht Schülerinnen und Schüler für ein Duales Studium Data Science und Künstliche Intelligenz mit Start 2026 Dieser duale Studiengang bereitet Dich ganz gezielt auf eine spätere Tätigkeit in der Datenanalyse der MTU…",0,Duales Studium Data Science und Künstliche Intelligenz mit Start 2026,5284742379,https://www.adzuna.de/details/5284742379?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-07-04T16:14:05Z,11.44811,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Fertigung', 'tag': 'manufacturing-jobs'}","{'display_name': 'MTU Aero Engines AG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVXZubVlvT0I4QkdxOUlCS2Jxam5yQSIsImkiOiI1Mjg0NzQyMzc5In0.IEOAU8OmeuISo09wahxlMiNHNOTU9Ss5aq_wK-OCqo8,full_time,,,
"{'area': ['Deutschland', 'Hessen', 'Bergstraße (Kreis)', 'Bensheim'], 'display_name': 'Bensheim, Bergstraße (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",49.67828,"Requistion ID : 67844 Dentsply Sirona ist der weltweit größte Anbieter von Dentalprodukten- und technologien und unterstützt Zahnärzte und Zahntechniker dabei, eine bessere, schnellere und sicherere Versorgung in allen zahnmedizinischen Bereichen anzubieten. Wir sind stolz darauf, bevorzugter Partner für Zahnarztpraxen, Kliniken, Dentallabore und autorisierte Vertriebshändler weltweit zu sein. Der Hauptfirmensitz von Dentsply Sirona befindet sich in Charlotte, North Carolina. So fortschrittlich…",0,Bachelor of Science (B. Sc.) Data Science und KI,4508854671,https://www.adzuna.de/details/4508854671?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2024-01-03T20:47:04Z,8.60289,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Dentsply Sirona'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoic2xFOFpJT0I4QkdqUXZjbDFJMExwZyIsImkiOiI0NTA4ODU0NjcxIn0.RwjpWt-eRzSpz3dEPNTJ0u6PVmjAP8wQanRHmoOS3hU,,,,
"{'display_name': 'Fechenheim, Frankfurt am Main', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Fechenheim']}",50.12595,Über uns statworx ist ein führendes Beratungs- und Entwicklungsunternehmen für Daten und KI mit Sitz in Frankfurt am Main. Wir bieten strategische Beratung für mittelständische Unternehmen und globale Konzerne. Wir entwickeln innovative Daten- & KI-Lösungen für alle Unternehmensbereiche und Tätigkeitsfelder. Wir befähigen Menschen auf allen Kompetenzniveaus mit unseren Daten- & KI-Bildungsformaten. Kurz gesagt: Wir unterstützen Unternehmen bei allen Aspekten der digitalen Transformation – seit …,0,Consultant Data Science (w/m/d) Fokus NLP,4875912330,https://www.adzuna.de/details/4875912330?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2024-09-25T15:43:03Z,8.76072,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}","{'display_name': 'statworx', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoic2xFOFpJT0I4QkdqUXZjbDFJMExwZyIsImkiOiI0ODc1OTEyMzMwIn0.0yNd-vMFafH98W6XQh3NWqwD7JQPAJM67ua_f6ALrnk,full_time,,,
"{'area': ['Deutschland', 'Niedersachsen', 'Wilhelmshaven', 'Aldenburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Aldenburg, Wilhelmshaven'}",53.5359,Bes.-Gr. W2 | Kennziffer BGG80 Die Professur ist an der Jade Hochschule Wilhelmshaven/Oldenburg/Elsfleth im Fachbereich Bauwesen Geoinformation Gesundheits­technologie in der Abteilung Technik und Gesundheit für Menschen am Campus Oldenburg zum nächstmöglichen Zeitpunkt zu besetzen. Ihr Profil: Die Stelleninhaberin/​Der Stelleninhaber vertritt das Themenfeld Applied Data Science in den Studien­gängen des Fachbereichs. Sie/Er engagiert sich maßgeblich im Institut für technische Assistenz­systeme…,0,Professur (m/w/d) für das Gebiet Applied Data Science,5342940674,https://www.adzuna.de/details/5342940674?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-08-08T03:28:55Z,8.07755,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Jade Hochschule'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0Mjk0MDY3NCIsInMiOiJzbEU4WklPQjhCR2pRdmNsMUkwTHBnIn0.Hd3qI-ZZcfZHLuYWFOq64AxFEavDKXPbK7YTLCCvvCo,,,,
"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Hochsauerlandkreis', 'Schmallenberg'], 'display_name': 'Schmallenberg, Hochsauerlandkreis', '__CLASS__': 'Adzuna::API::Response::Location'}",51.14779,"Über das Unternehmen Als international operierender Spezialist produziert wir leistungsstarke Präzisionsanlagen. Das bedeutet moderne bestehende und vielfach erprobte Standards zu nutzen, um mit Kunden gemeinsam ein tragendes als auch individuelles Gesamtkonzept zu entwickeln. Wir sind Partner von der ersten Idee, Konzeption, Planung, Projektierung und Abwicklung bis zur Endfertigung, Montage und einem umfangreichen After-Sales-Service. Was bieten wir Ihnen? Spannende Aufgaben im Bereich innova…",0,Senior Softwareentwickler für Data Science und Datenmanagement (m/w/d),4852907200,https://www.adzuna.de/details/4852907200?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2024-09-05T12:53:18Z,8.28561,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}","{'display_name': 'Workwise GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoic2xFOFpJT0I4QkdqUXZjbDFJMExwZyIsImkiOiI0ODUyOTA3MjAwIn0.CS-neHHmWSAr-8dre-Ecrv2TVNfM9vTUgZQhN6Xlw6U,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",,In Deutschland - Berlin | Bonn | Köln Du willst Praxiserfahrung in einer internationalen Unternehmensberatung sammeln? Bei uns kannst du dein Interesse an Wirtschaftsthemen mit deinen analytischen Fähigkeiten verbinden Werde für mindestens 10 Wochen Teil eines außergewöhnlichen Teams. Was uns besonders macht: ein starker Unternehmergeist und jede Menge Gestaltungsfreiheit. Der Advanced Analytics Bereich bei Simon-Kucher konzentriert sich auf die Entwicklung von Best-in-Class-Ansätzen und -Model…,0,Praktikum Associate Consultant Data Science (m/w/d),4801114867,https://www.adzuna.de/details/4801114867?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2024-07-30T22:37:13Z,,"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}","{'display_name': 'master-TMS', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDgwMTExNDg2NyIsInMiOiJzbEU4WklPQjhCR2pRdmNsMUkwTHBnIn0.y74NPEADkuPZQ5vbpYjkQibYLCmdHAOHMQYUEm1wA24,,,,
"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",,"Bei der Exaris Solutions GmbH mit Sitz in Krefeld und Essen gestalten wir den globalen Gesundheitsmarkt durch bahnbrechende, KI-gesteuerte Lösungen neu. Wir sind immer auf der Suche nach klugen und talentierten Köpfen und suchen zum nächstmöglichen Zeitpunkt einen Werkstudent Data Engineering und Data Science für die folgenden Aufgaben: Aufgaben Datenaufbereitung und Qualitätssicherung in MS Excel und Pandas (Python) Strukturierung von Datensätzen und Überführung in Tabellen- und Graph-Struktur…",0,Werkstudent Data Engineering und Data Science (m/w/d),5315841587,https://www.adzuna.de/details/5315841587?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-07-22T02:42:09Z,,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}","{'display_name': 'Exaris Solutions', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoic2xFOFpJT0I4QkdqUXZjbDFJMExwZyIsImkiOiI1MzE1ODQxNTg3In0.DsHWwjy7zesya_kZBpF2FEe-KQyQhy8vmgWuePwSsTA,,20800.0,41600.0,
"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Oberbergischer Kreis', 'Gummersbach', 'Vollmerhausen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Vollmerhausen, Gummersbach'}",50.9877,"MAKE THE DIFFERENCE - join our team! In unserem Headquarter in Gummersbach gestalten wir das interne Service- und Beratungsangebot für alle Prozesse der Unternehmensgruppe der FERCHAU und dafür suchen wir dich: als Teil unseres internen Teams. Unsere Kernkompetenzen sind strategische Aufgaben und Leistungen aus den Bereichen Personal, Finanzen & Administration, Digital Business Transformation sowie Marketing. Wenn du also deine eigenen Skills in einem innovativen Umfeld auf das nächste Level he…",0,Wirtschaftsinformatik (B.Sc.) (m/w/d) - Data Science,5354863847,https://www.adzuna.de/details/5354863847?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-08-16T03:20:28Z,7.54965,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'FERCHAU Management GmbH'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM1NDg2Mzg0NyIsInMiOiJzbEU4WklPQjhCR2pRdmNsMUkwTHBnIn0.07E9qJsMCk7efIzNCRKforkY42dTelrYQd47zVAT4lk,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Allach-Untermenzing, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Allach-Untermenzing']}",48.18449,"UPLIFT Y OURFUTURE Over 13,000 People. 19 Locations worldwide. One in three planes flies with our Technology. Even more economical, lower in emissions and quieter. We shape the future of Aviation. The only thing missing: You. Our team in Munich is searching for you: Intern Strategy and Market Analysis - Focus on Data Science (all genders) The Market Analysis group is part of the Corporate Development within MTU and comprises the following tasks: Monitoring and analyzing relevant markets and mar…",0,Praktikum Strategie und Marktanalyse - Schwerpunkt Data Science (all genders),4801101260,https://www.adzuna.de/details/4801101260?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2024-07-30T22:36:07Z,11.44811,"{'label': 'Stellen aus Fertigung', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'manufacturing-jobs'}","{'display_name': 'MTU Aero Engines AG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDgwMTEwMTI2MCIsInMiOiJzbEU4WklPQjhCR2pRdmNsMUkwTHBnIn0.HoAU9HLG_5cdLLbDe8ZgwlAm3S-YoBjOmA17zqpW0Dg,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bühl, Kempten (Allgäu)', 'area': ['Deutschland', 'Bayern', 'Kempten (Allgäu)', 'Bühl']}",47.73843,"Job ID : 3532 | Arbeitszeitmodell : Vollzeit | Vertragsart : Unbefristet | Jobkategorie : IT „Logistics is People Business“ – dieser Leitsatz macht deutlich, dass die Mitarbeitenden für DACHSER der Schlüsselfaktor für den Unternehmenserfolg sind. Gemeinsam verfolgen wir die Mission, die weltweit intelligenteste Kombination und Integration logistischer Netzkompetenzen zu schaffen und so die Logistikbilanz unserer Kunden zu optimieren. Gestalten Sie mit uns die Logistik von morgen. Im Bereich Cor…",0,Consultant (m/w/d) Data Science & Machine Learning,5337742408,https://www.adzuna.de/details/5337742408?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-08-04T23:25:29Z,10.30998,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","{'display_name': 'DACHSER SE', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMzNzc0MjQwOCIsInMiOiJzbEU4WklPQjhCR2pRdmNsMUkwTHBnIn0.ukDDDa8B_RYkSLVCSyxGzNBISG-oTIG0zZllgOQLhTk,,,,
"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",,"About Miele What does it take for a family-run company to become world market leader in the premium domestic appliance segment? It takes more than offering average products, run-of-the-mill service or short-sighted actions. It also requires the aspiration to do it forever better and to be forever better. This stance accounts for a good working environment at Miele and the success of our products. Our colleagues can rest assured that those who live up to our standards of quality and professional…",0,Cloud Engineer Data Science Platform (m/w/d),5327151356,https://www.adzuna.de/details/5327151356?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-07-29T22:10:26Z,,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Miele & Cie. KG'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMyNzE1MTM1NiIsInMiOiJzbEU4WklPQjhCR2pRdmNsMUkwTHBnIn0.hnYACiUc855eR_fDnpc2o8vlSO2Y2tZkp6K10-dqdEI,full_time,,,
"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",,"Wir bei Capgemini Invent glauben, dass unterschiedliche Perspektiven den Wandel vorantreiben. Als innovative Transformationsberater vereinen wir unsere strategischen, kreativen und wissenschaftlichen Fähigkeiten und arbeiten eng mit unseren Kunden zusammen, um zukunftsweisende Lösungen zu entwickeln. Hilf uns dabei, den Wandel voranzutreiben, der auf die Herausforderungen unserer Kunden von heute und morgen zugeschnitten ist. Informiert und validiert durch Wissenschaft und Daten. Verstärkt durc…",0,(Associate) Consultant Data Science & AI (m/w/d),5301078165,https://www.adzuna.de/details/5301078165?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-07-13T22:14:52Z,,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'bei Capgemini Invent'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoic2xFOFpJT0I4QkdqUXZjbDFJMExwZyIsImkiOiI1MzAxMDc4MTY1In0.cL1XI7BuiUppKUKmPEwEpAwyuv-4owBFfO9YQrPL45k,,,,
"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Paderborn (Kreis)', 'Paderborn', 'Kernstadt'], 'display_name': 'Kernstadt, Paderborn', '__CLASS__': 'Adzuna::API::Response::Location'}",51.73446,Duales Studium – Bachelor of Science (m/w/d) in Data Science Du begeisterst dich für das Thema Informatik und hast Spaß am Umgang mit Daten? Du möchtest dich in Kooperation mit dSPACE optimal auf eine Karriere in diesem Bereich vorbereiten? Komm in unser Team! Das duale Studium beginnt zum 1. August 2026. Die Ausbildungsdauer beträgt drei Jahre. Einzelheiten findest Du auf unserer Karriereseite . Deine Aufgaben Bei dSPACE gibt es unterschiedliche Einsatzgebiete für unsere dual Studierenden im T…,0,Duales Studium Data Science (m/w/d) 2026,5349175183,https://www.adzuna.de/details/5349175183?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-08-12T19:45:33Z,8.75098,"{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}","{'display_name': 'dSPACE GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0OTE3NTE4MyIsInMiOiJzbEU4WklPQjhCR2pRdmNsMUkwTHBnIn0.R_E6MMukcQE0JRKAT9wBLKrEYn5O9YWX4JxyDlXCJNA,,,,
"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bochum', 'Querenburg'], 'display_name': 'Querenburg, Bochum', '__CLASS__': 'Adzuna::API::Response::Location'}",51.45261,"Deine Aufgaben Als (Senior) AI / Data Science Engineer (m/w/d) übernimmst du die Konzipierung sowie Implementierung von innovativen Lösungen im Bereich Retrieval-Augmented Generation (RAG), um Large Language Models (LLMs) mit aktuellen und dynamischen Daten zu versorgen und den Einsatz unserer marktführenden BPM-Software bei unseren Kunden zu revolutionieren. Als Teamplayer bist Du Teil eines motivierten, internationalen Teams und bereit, Aufgaben eigenständig zu übernehmen und voranzutreiben. …",0,Senior AI / Data Science Engineer (m/w/d),5117534459,https://www.adzuna.de/details/5117534459?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-03-29T06:50:48Z,7.27123,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'GBTEC Software AG'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTExNzUzNDQ1OSIsInMiOiJzbEU4WklPQjhCR2pRdmNsMUkwTHBnIn0.FbkkIaB57LG8L0cMxXs9HF8-JvMWBgTIrjYogbyk4Qg,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bochum, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bochum']}",51.476986,"Deine Aufgaben Als (Senior) AI / Data Science Engineer (m/w/d) übernimmst du die Konzipierung sowie Implementierung von innovativen Lösungen im Bereich Retrieval-Augmented Generation (RAG), um Large Language Models (LLMs) mit aktuellen und dynamischen Daten zu versorgen und den Einsatz unserer marktführenden BPM-Software bei unseren Kunden zu revolutionieren. Als Teamplayer bist Du Teil eines motivierten, internationalen Teams und bereit, Aufgaben eigenständig zu übernehmen und voranzutreiben. …",0,Senior AI / Data Science Engineer (m/w/d),5342327436,https://www.adzuna.de/details/5342327436?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-08-07T22:08:18Z,7.211571,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'GBTEC Software AG'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0MjMyNzQzNiIsInMiOiJzbEU4WklPQjhCR2pRdmNsMUkwTHBnIn0.6PGxZ4ygkPJdKtp6hTmLIPP40Z_yA1TQxGMRDGiPRTU,full_time,,,
"{'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover', 'Döhren'], 'display_name': 'Döhren, Hannover', '__CLASS__': 'Adzuna::API::Response::Location'}",52.33812,"SO SIEHT DEIN AUFGABENBEREICH AUS: Gestalte die Zukunft: Entwickle und implementiere innovative Lösungen mit Retrieval-Augmented Generation (RAG) und Large Language Models (LLMs) für die Steuerwelt. Verbinde Daten mit Intelligenz: Entwickle Pipelines zur Datenaufbereitung, -extraktion, -transformation und -integration und optimiere Schnittstellen zwischen Datenquellen und LLMs. Baue effiziente Retrieval-Mechanismen: Setze Vektordatenbanken ein, um aktuelle und kundenindividuelle Daten für unser…",0,Senior AI / Data Science Engineer (m/w/d,5168038161,https://www.adzuna.de/details/5168038161?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-04-29T07:59:53Z,9.76878,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","{'display_name': 'Buhl Data Service GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoic2xFOFpJT0I4QkdqUXZjbDFJMExwZyIsImkiOiI1MTY4MDM4MTYxIn0.tCHwOl5Tha4Evxy6WKL0a8rZjBarTOvav2FDijExSBA,full_time,,,
"{'display_name': 'Neuostheim, Mannheim', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim']}",49.46856,"SO SIEHT DEIN AUFGABENBEREICH AUS: Gestalte die Zukunft: Entwickle und implementiere innovative Lösungen zum Beispiel mit Retrieval-Augmented Generation (RAG) und Large Language Models (LLMs) für die Steuerwelt. Dabei wählst du für jeden Anwendungsfall die passende Modellarchitektur und kümmerst dich um Training, Evaluation und Optimierung für den praktischen Einsatz. Verbinde Daten mit Intelligenz: Entwickle Pipelines zur Datenaufbereitung, -extraktion, -transformation und -integration und opt…",0,Senior AI / Data Science Engineer (m/w/d),5157503484,https://www.adzuna.de/details/5157503484?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-04-23T07:50:57Z,8.50014,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Buhl Data Service GmbH'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE1NzUwMzQ4NCIsInMiOiJzbEU4WklPQjhCR2pRdmNsMUkwTHBnIn0.0liTRwd2XvPUYbm8Ijr6ONA0l3TaprGd42bEt6v9E0s,full_time,,,
"{'area': ['Deutschland', 'Hessen', 'Offenbach (Kreis)', 'Neu-Isenburg'], 'display_name': 'Neu-Isenburg, Offenbach (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",50.0532,"Was Sie erwartet ​ Sie unterstützen beim: Konzipieren und Umsetzen von Data Warehouse Projekten, beim Erstellen von Reports und Dashboards zum Auswerten von Daten aus den Bereichen Logistik, Personal, Transport, Handel. Wir suchen für den Aufbau eines Logistik Legal Tec Produktes BI und Datenaffine BWL er mit Interesse an Marketing, Vertrieb und IT Produktentwicklung. Wir suchen für unser People Metrics Produkt BWL er mit Schwerpunkt Personal und einer hohen Affinität zu Daten und IT. Die Aufga…",0,BI Analyse / Data Science (w/m/d) Studenten,4128466932,https://www.adzuna.de/details/4128466932?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2023-06-01T14:30:51Z,8.68616,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'RSM Consult GmbH'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoic2xFOFpJT0I4QkdqUXZjbDFJMExwZyIsImkiOiI0MTI4NDY2OTMyIn0.xVkuoPZTowd-5tm3GPoWdP8sswCvZmXjAUZ3Ay_TOcE,part_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Regensburg, Regensburg (Kreis)', 'area': ['Deutschland', 'Bayern', 'Regensburg (Kreis)', 'Regensburg']}",49.022981,"Unsere Welt digitalisiert sich und Du steckst mittendrin. Man ist umgeben von digitalen Systemen, die fortwährend weitere Daten generieren. Richtig interessant wird es aber erst dann, wenn aus all diesen Daten Informationen werden. Künftig werden die Verfahren mit künstlicher Intelligenz weitere Technologiesprünge erneuern. Du möchtest nicht nur die Entwicklungen anderer nutzen, sondern direkt mitentwickeln? Dann bist Du bei Infineon genau richtig. Stellenbeschreibung Während Deines Studiums we…",0,Duales Studium - B. Sc. Künstliche Intelligenz / Data Science,4824329388,https://www.adzuna.de/details/4824329388?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2024-08-13T23:15:56Z,12.112321,"{'tag': 'engineering-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Technikerstellen'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Infineon Technologies AG'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoic2xFOFpJT0I4QkdqUXZjbDFJMExwZyIsImkiOiI0ODI0MzI5Mzg4In0.uImMWcO08wyWpRYsuDbSl04GpCuSROKInoxbt8Fc7G8,,,,
"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",49.18975,"Praxis mit Theorie verbinden? Check! Erstes eigenes Geld verdienen? Check! Beste Übernahmechancen? Check! Dann bist du hier richtig! Als dualer Student bei Kaufland gehörst du von Beginn an zu einem starken Team und kannst zeigen, was in dir steckt. Werde auch du Teil von teamkaufland! Das erwartet dich bei uns Daten sind dein Ding? Perfekt! Du analysierst große Datenmengen, erkennst Muster im Kundenverhalten und lernst, wie man daraus echten Mehrwert für unser Marketing schafft. Vielseitige Ei…",0,Duales Studium Wirtschaftsinformatik - Data Science (B.Sc.) 2026,5366254907,https://www.adzuna.de/details/5366254907?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-08-24T02:54:39Z,9.2274,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Lehrberufe', 'tag': 'teaching-jobs'}","{'display_name': 'Kaufland', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM2NjI1NDkwNyIsInMiOiJzbEU4WklPQjhCR2pRdmNsMUkwTHBnIn0.Lu6jIaqPVt-xuKy7bxw9tZTyFqVorVo4KJ0qlAtnWD4,,19800.0,,
