longitude,created,adref,category,company,location,title,description,redirect_url,latitude,id,__CLASS__,salary_is_predicted,contract_time,contract_type,salary_max,salary_min
9.987297,2025-12-29T17:17:50Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1OTEzMTk3NCIsInMiOiJ0cmN5bmdmcThCR0h6TDg3eGR5dUp3In0.VAndpwC-2-Fra07mkJLC4zlrHxKcEob-Xla2eRUqzuc,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mindrift'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland'}",Freelance Data Science Expert (Python & SQL) / AI Trainer,"This opportunity is only for candidates currently residing in the specified country. Your location may affect eligibility and rates. Please submit your resume in English and indicate your level of English proficiency. At Mindrift , innovation meets opportunity. We believe in using the power of collective intelligence to ethically shape the future of AI. What we do The Mindrift platform connects specialists with AI projects from major tech innovators. Our mission is to unlock the potential of Ge…",https://www.adzuna.de/details/5559131974?utm_medium=api&utm_source=a4bcf954,53.557429,5559131974,Adzuna::API::Response::Job,0,part_time,,,
13.420806,2025-12-29T17:17:50Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidHJjeW5nZnE4QkdIekw4N3hkeXVKdyIsImkiOiI1NTU5MTMxOTY2In0.CB-DuT0NtzQYKV6e6QW4B2oQ35MNyan9OPojhEBG7E8,"{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Mindrift', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}",Freelance Data Science Expert (Python & SQL) / AI Trainer,"This opportunity is only for candidates currently residing in the specified country. Your location may affect eligibility and rates. Please submit your resume in English and indicate your level of English proficiency. At Mindrift , innovation meets opportunity. We believe in using the power of collective intelligence to ethically shape the future of AI. What we do The Mindrift platform connects specialists with AI projects from major tech innovators. Our mission is to unlock the potential of Ge…",https://www.adzuna.de/details/5559131966?utm_medium=api&utm_source=a4bcf954,52.507706,5559131966,Adzuna::API::Response::Job,0,part_time,,,
,2025-12-29T17:17:50Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1OTEzMTk3MCIsInMiOiJ0cmN5bmdmcThCR0h6TDg3eGR5dUp3In0.ht8uOiLPgX73OUapuTC10hwCDC5lKKSVXNAoCw_QLG4,"{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mindrift'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",Freelance Data Science Expert (Python & SQL) / AI Trainer,"This opportunity is only for candidates currently residing in the specified country. Your location may affect eligibility and rates. Please submit your resume in English and indicate your level of English proficiency. At Mindrift , innovation meets opportunity. We believe in using the power of collective intelligence to ethically shape the future of AI. What we do The Mindrift platform connects specialists with AI projects from major tech innovators. Our mission is to unlock the potential of Ge…",https://www.adzuna.de/details/5559131970?utm_medium=api&utm_source=a4bcf954,,5559131970,Adzuna::API::Response::Job,0,part_time,,,
8.43196,2024-02-16T11:00:56Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidHJjeW5nZnE4QkdIekw4N3hkeXVKdyIsImkiOiI0NTcxMTczODkyIn0.8fqEScMv42Wuts2W5e-n9_H3gArosT-yXZYUJYgyDrU,"{'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Basf France'}","{'display_name': 'Mitte, Ludwigshafen am Rhein', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Ludwigshafen am Rhein', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location'}",Praktikum Management Consulting im Bereich Data Science / Data Analytics (m/w/d),"WILLKOMMEN IM TEAM Wir sind die globale Inhouse Managementberatung der BASF. Unser Schwerpunkt liegt auf strategischen Projekten, mit denen wir wirkungsvoll Veränderungsprozesse vorantreiben. Dabei reicht unser Themenspektrum von Wachstums-, Organisationsentwicklungs- und Effizienzprojekten bis hin zu Akquisitionen und Devestitionen. Wir leben einen starken Teamspirit und fördern aktiv die Karriereentwicklung innerhalb der BASF. AUFGABEN Zum nächstmöglichen Zeitpunkt sind Sie für einen Zeitraum…",https://www.adzuna.de/details/4571173892?utm_medium=api&utm_source=a4bcf954,49.47766,4571173892,Adzuna::API::Response::Job,0,,contract,,
,2025-08-23T23:36:54Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM2NTk5NTQ0MiIsInMiOiJ0cmN5bmdmcThCR0h6TDg3eGR5dUp3In0.MgaI4pUsrgcFXcue3KRYzZZLbuv6JbDO0YhvDCtuMiE,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'display_name': 'The MITRE Corporation', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}","Internships in Data Science, Math, Statistics or Operations Research","Why choose between doing meaningful work and having a fulfilling life? At MITRE, you can have both. That's because MITRE people are committed to tackling our nation's toughest challenges-and we're committed to the long-term well-being of our employees. MITRE is different from most technology companies. We are a not-for-profit corporation chartered to work for the public interest, with no commercial conflicts to influence what we do. The R&D centers we operate for the government create lasting i…",https://www.adzuna.de/land/ad/5365995442?se=trcyngfq8BGHzL87xdyuJw&utm_medium=api&utm_source=a4bcf954&v=E3FB7093CFBCE0D14CBC874210DD045AF16B2005,,5365995442,Adzuna::API::Response::Job,0,,,,
8.60289,2024-01-03T20:47:04Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDUwODg1NDY3MSIsInMiOiJ0cmN5bmdmcThCR0h6TDg3eGR5dUp3In0.bMhTzbzQ841Ep2DJetH9-qRwPiFkTIgULkRSm0qkerg,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Dentsply Sirona'}","{'display_name': 'Bensheim, Bergstraße (Kreis)', 'area': ['Deutschland', 'Hessen', 'Bergstraße (Kreis)', 'Bensheim'], '__CLASS__': 'Adzuna::API::Response::Location'}",Bachelor of Science (B. Sc.) Data Science und KI,"Requistion ID : 67844 Dentsply Sirona ist der weltweit größte Anbieter von Dentalprodukten- und technologien und unterstützt Zahnärzte und Zahntechniker dabei, eine bessere, schnellere und sicherere Versorgung in allen zahnmedizinischen Bereichen anzubieten. Wir sind stolz darauf, bevorzugter Partner für Zahnarztpraxen, Kliniken, Dentallabore und autorisierte Vertriebshändler weltweit zu sein. Der Hauptfirmensitz von Dentsply Sirona befindet sich in Charlotte, North Carolina. So fortschrittlich…",https://www.adzuna.de/land/ad/4508854671?se=trcyngfq8BGHzL87xdyuJw&utm_medium=api&utm_source=a4bcf954&v=2C4851633B5547D515B7509CCEF1DD34C734A176,49.67828,4508854671,Adzuna::API::Response::Job,0,,,,
,2025-05-06T21:43:49Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidHJjeW5nZnE4QkdIekw4N3hkeXVKdyIsImkiOiI1MTgzODYzNjIwIn0.1MmAoAdtHtMJsq2UepjHRl8GqHwqj5X9IGLFdnCRViQ,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'display_name': 'Atruvia', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)'], 'display_name': 'Karlsruhe (Kreis), Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}",Duales Studium Data Science & Künstliche Intelligenz B.Sc.,"Responsibilities Gestalte die Zukunft mit KI – Starte dein Duales Studium im Bereich Data Science & Künstlicher Intelligenz ! Du möchtest mit smarten Lösungen die Welt der Banken-IT revolutionieren? Bei uns lernst du, wie du innovative Data-Science- und KI-Lösungen entwickelst, die unseren Kunden das Leben erleichtern. Gemeinsam gestalten wir die digitale Transformation – nach dem Motto: „Wir machen das Leben leichter mit KI.“ Deine Aufgaben: Entwickle KI-Lösungen: Du unterstützt bei der Entwic…",https://www.adzuna.de/details/5183863620?utm_medium=api&utm_source=a4bcf954,,5183863620,Adzuna::API::Response::Job,0,,,,
9.93259,2025-12-13T20:01:39Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidHJjeW5nZnE4QkdIekw4N3hkeXVKdyIsImkiOiI1NTQxMjIzNTQ5In0.Wu9xYDp-NqAoArN_M4dOcYgsogoBCoKbCiqpzMz8JzU,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Iveco Group und verbundene Unternehmen'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Donaustetten'], 'display_name': 'Donaustetten, Ulm'}",Werkstudent Data Science für unsere Academy (m/w/d),"Die Iveco Group N.V. (MI: IVG) ist ein weltweit führendes Unternehmen der Automobilbranche, das in den Bereichen Nutz- und Spezialfahrzeuge, Antriebstechnologien und den damit verbundene Finanzdienstleistungen tätig ist. Jede der acht zum Unternehmen gehörende Marke ist in ihrem spezifischen Industriesektor eine treibende Kraft: IVECO, eine wegweisende Nutzfahrzeugmarke, die schwere, mittelschwere und leichte Nutzfahrzeuge entwickelt, herstellt und verkauft; FPT Industrial, ein weltweit führend…",https://www.adzuna.de/details/5541223549?utm_medium=api&utm_source=a4bcf954,48.32854,5541223549,Adzuna::API::Response::Job,0,,contract,,
8.38979,2025-12-16T22:23:58Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidHJjeW5nZnE4QkdIekw4N3hkeXVKdyIsImkiOiI1NTQ0OTA2MDc2In0.80jCg7rRwgHp0bqLXq5Uh9tSQz9cClsAMOrncm0Aclw,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'display_name': 'Atruvia AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Innenstadt'], 'display_name': 'Innenstadt, Karlsruhe'}",Duales Studium Data Science & Künstliche Intelligenz B.Sc.,Über Atruvia Wir sind der Digitalisierungspartner in der genossenschaftlichen FinanzGruppe und vereinen jahrzehntelanges Expertenwissen in Banking und Informationstechnologie. Die speziell auf Banken zugeschnittenen IT-Lösungen und Leistungen reichen vom Rechenzentrumsbetrieb über das Bankverfahren von Atruvia bis hin zur App-Entwicklung. Dabei nutzen wir zukunftsweisende Technologien wie Smart Data und schreiben Prozessoptimierung und Regulatorik groß. Gestalte die Zukunft mit KI – Starte dein…,https://www.adzuna.de/details/5544906076?utm_medium=api&utm_source=a4bcf954,49.01336,5544906076,Adzuna::API::Response::Job,0,,,,
7.816286,2025-12-24T23:52:14Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1NDkwNDM3OSIsInMiOiJ0cmN5bmdmcThCR0h6TDg3eGR5dUp3In0.kvz7CCVKKaq9imLPSEVMqO6sQUX3spd3PIj0Rqaj32E,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'display_name': 'Streck Transportges. mbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'display_name': 'Freiburg im Breisgau, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Freiburg im Breisgau'], '__CLASS__': 'Adzuna::API::Response::Location'}",Duales Studium Data Science und KI (m/w/d),"Spannend, vielfältig und immer mit Perspektive: Ein Studium bei Streck Transport ist der perfekte Start in Dein Berufsleben. Profitiere von den Vorteilen eines großen, mittelständischen Unternehmens und erhalte Einblicke in unterschiedlichste Informatikbereiche. Das Studium Data Science und Künstliche Intelligenz ist eine einzigartige, zukunftsweisende Verschmelzung von BWL / Management und Big Data / Machine Learning und bildet die Datenspezialisten von morgen aus. Zum 01.10.2026 bieten wir ei…",https://www.adzuna.de/land/ad/5554904379?se=trcyngfq8BGHzL87xdyuJw&utm_medium=api&utm_source=a4bcf954&v=7DF73A6B87CFF06A728995E00EC538379086891D,47.999458,5554904379,Adzuna::API::Response::Job,0,,,,
8.63833,2025-12-18T21:32:16Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0Nzc3ODc0NiIsInMiOiJ0cmN5bmdmcThCR0h6TDg3eGR5dUp3In0.PzirZ2QqogXyvb6z-J9gh9W6bOamJIwYx_qpjFbJwUA,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'display_name': 'Eintracht Frankfurt Fußball AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Niederrad, Frankfurt am Main', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Niederrad']}",Werkstudent Business Intelligence & Data Science (m/w/d),"Im Geschäftsfeld „Plattform & Digitales Ökosystem“ ging die Eintracht mit der EintrachtTech GmbH einen einzigartigen Weg – alle zentralen Systeme wurden durch eigene Softwareentwicklung neu kreiert, so dass die Eintracht mittlerweile über eine der besten digitalen Infrastrukturen im europäischen Sport verfügt. Es entstehen rund um das Herzstück unserer Plattformstrategie – die Eintracht-App „mainaqila“ – neue B2C- und B2B-Geschäftsmodelle und Services für die Fans. Zur Unterstützung unserer inn…",https://www.adzuna.de/details/5547778746?utm_medium=api&utm_source=a4bcf954,50.0863,5547778746,Adzuna::API::Response::Job,0,,,,
9.70266,2024-11-08T12:50:26Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidHJjeW5nZnE4QkdIekw4N3hkeXVKdyIsImkiOiI0OTMxMzI5MDY0In0.Wcwp0x3dgcdNrRVotG5HrgjLDjQHolOnq27b_c4ond4,"{'label': 'Stellen aus Fertigung', 'tag': 'manufacturing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'MTU Maintenance Hannover', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Schulenkamp, Langenhagen', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen', 'Schulenkamp']}",Werkstudent Data Science / Digital Maintenance Solutions (all genders),"UPLIFT Y OURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht Dich: Werkstudent Data Science / Digital Maintenance Solutions (all genders) Du hast Lust mit Daten, Algorithmen und im komplexen Feld der Luftfahrt zu arbeiten? Du willst dich bei der Entwicklung digitaler Produkte für die T…",https://www.adzuna.de/details/4931329064?utm_medium=api&utm_source=a4bcf954,52.46704,4931329064,Adzuna::API::Response::Job,0,part_time,,,
11.555737,2025-11-18T12:41:00Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwMTY2MTk5NiIsInMiOiJ0cmN5bmdmcThCR0h6TDg3eGR5dUp3In0.8Aj_1n1hQcJ2v4JV9cIUpyRVP9xTK-sSQBjpQa9W7CU,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'display_name': 'Atos Information Technology', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)'}",B.Sc. Data Science & KI (w/m/d),"Du liebst IT? Dann gestalte die KI-gestützte digitale Zukunft mit uns! Du möchtest Lösungen für die dringendsten und komplexesten Herausforderungen der digitalen Welt finden und dabei die digitale Transformation mitgestalten? Du möchtest ein Teil eines Weltklasse-Teams sein und bei einem ""next generation Tech Leader"" arbeiten? Dann starte bei uns als Nachwuchstalent in einem der zahlreichen dualen Studiengänge! Entdecke eine offene, multikulturelle Unternehmenskultur mit vielfältigen Entwicklun…",https://www.adzuna.de/land/ad/5501661996?se=trcyngfq8BGHzL87xdyuJw&utm_medium=api&utm_source=a4bcf954&v=F4020B3C48A47313347ED4E43DC7CC6699016C1A,48.137418,5501661996,Adzuna::API::Response::Job,0,,,,
,2025-11-14T12:37:53Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidHJjeW5nZnE4QkdIekw4N3hkeXVKdyIsImkiOiI1NDk1NTIxMzA5In0.yvXYeAOO4ak7BDRDDPxKeqIqDfPjPqRtQP2afCGjFLg,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}","{'display_name': 'Leadec Management Central Europe BV & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",Procurement Specialist (m/w/d) Data Science & AI,"Ihr Aufgabenbereich Verantwortung übernehmen: Leitung und Vorantreiben von Initiativen zur digitalen Transformation mit Schwerpunkt Data Science & AI im Bereich Einkauf Europa, die sich auf die Verbesserung der Beschaffungseffizienz, Kosteneinsparungen sowie das Risiko- und Lieferantenmanagement konzentrieren. Analytisch vorgehen: Analyse und Identifizierung von Digitalisierungspotentialen innerhalb der Einkaufsorganisation sowie deren Prozessen. Aufgaben anpacken: Konzeption, Planung, Koordina…",https://www.adzuna.de/details/5495521309?utm_medium=api&utm_source=a4bcf954,,5495521309,Adzuna::API::Response::Job,0,,,,
,2025-11-22T17:10:45Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidHJjeW5nZnE4QkdIekw4N3hkeXVKdyIsImkiOiI1NTA5MDg4NzQ1In0.8gZMFwQVQ_3JXVeR01c6wqgr26kW6KjF0dnDwJybH3Y,"{'label': 'Stellen aus Einzelhandel', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'retail-jobs'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Leadec'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",Procurement Specialist (m/w/d) Data Science & AI,"Ihr Aufgabenbereich Verantwortung ü bernehmen : Leitung und Vorantreiben von Initiativen zur digitalen Transformation mit Schwerpunkt Data Science & AI im Bereich Einkauf Europa, die sich auf die Verbesserung der Beschaffungseffizienz, Kosteneinsparungen sowie das Risiko- und Lieferantenmanagement konzentrieren. Analytisch vorgehen : Analyse und Identifizierung von Digitalisierungspotentialen innerhalb der Einkaufsorganisation sowie deren Prozessen. Aufgaben anpacken: Konzeption, Planung, Koord…",https://www.adzuna.de/details/5509088745?utm_medium=api&utm_source=a4bcf954,,5509088745,Adzuna::API::Response::Job,0,,,,
,2025-11-23T18:37:53Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidHJjeW5nZnE4QkdIekw4N3hkeXVKdyIsImkiOiI1NTEwNjI5NjY0In0.Gb2dbiTYBJIeIl2Ur5K_UaDf5vNGyCvEJVThtAoyVuM,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}","{'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], '__CLASS__': 'Adzuna::API::Response::Location'}",Praktikum Associate Consultant Data Science (m/w/d),Praktikum Associate Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Köln Du willst Praxiserfahrung in einer internationalen Unternehmensberatungsammeln? Bei uns kannst du dein Interesse an Wirtschaftsthemen mit deinenanalytischen Fähigkeiten verbinden! Werde für mindestens 10 Wochen Teil einesaußergewöhnlichen Teams. Was uns besonders macht: ein starker Unternehmergeistund jede Menge Gestaltungsfreiheit. Der Advanced Analytics Bereich bei Simon-Kucher konzentriert sich auf dieEn…,https://www.adzuna.de/details/5510629664?utm_medium=api&utm_source=a4bcf954,,5510629664,Adzuna::API::Response::Job,0,,,,
13.420806,2025-11-23T18:37:53Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidHJjeW5nZnE4QkdIekw4N3hkeXVKdyIsImkiOiI1NTEwNjI5NjY1In0.jJyRqbIakLa3LIQJ6zA2bzosP49RwWPrOktOPc6xfdE,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland'}",Praktikum Associate Consultant Data Science (m/w/d),Praktikum Associate Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Köln Du willst Praxiserfahrung in einer internationalen Unternehmensberatungsammeln? Bei uns kannst du dein Interesse an Wirtschaftsthemen mit deinenanalytischen Fähigkeiten verbinden! Werde für mindestens 10 Wochen Teil einesaußergewöhnlichen Teams. Was uns besonders macht: ein starker Unternehmergeistund jede Menge Gestaltungsfreiheit. Der Advanced Analytics Bereich bei Simon-Kucher konzentriert sich auf dieEn…,https://www.adzuna.de/details/5510629665?utm_medium=api&utm_source=a4bcf954,52.507706,5510629665,Adzuna::API::Response::Job,0,,,,
7.112412,2025-11-23T18:37:53Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidHJjeW5nZnE4QkdIekw4N3hkeXVKdyIsImkiOiI1NTEwNjI5NjYxIn0.1Am6duoacGw2dMJM1eaiKBQFpJbJckMeMiyfPALVfw4,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}","{'display_name': 'Bonn, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], '__CLASS__': 'Adzuna::API::Response::Location'}",Praktikum Associate Consultant Data Science (m/w/d),Praktikum Associate Consultant Data Science (m/w/d) In Deutschland - Berlin| Bonn | Köln Du willst Praxiserfahrung in einer internationalen Unternehmensberatungsammeln? Bei uns kannst du dein Interesse an Wirtschaftsthemen mit deinenanalytischen Fähigkeiten verbinden! Werde für mindestens 10 Wochen Teil einesaußergewöhnlichen Teams. Was uns besonders macht: ein starker Unternehmergeistund jede Menge Gestaltungsfreiheit. Der Advanced Analytics Bereich bei Simon-Kucher konzentriert sich auf dieEn…,https://www.adzuna.de/details/5510629661?utm_medium=api&utm_source=a4bcf954,50.71942,5510629661,Adzuna::API::Response::Job,0,,,,
11.72645,2025-08-14T00:58:15Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM1MTUyODE1MyIsInMiOiJ0cmN5bmdmcThCR0h6TDg3eGR5dUp3In0.kSLwTtAB_rkEcFp147AUhbRQni_4rw4EPrspE5cosuU,"{'tag': 'graduate-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Sopra-Steria'}","{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'Haar'], 'display_name': 'Haar, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",Werkstudent Data Science & Künstliche Intelligenz (m/w/d),"Unternehmensbeschreibung Wir sind eine der führenden Management- und Technologieberatungen und verstehen uns als Vordenker*innen. Wir handeln und denken strategisch, sind überzeugend und unterstützen unsere Kunden mit maßgeschneiderten Lösungen, präzisen Prozessen und innovativen Technologien. Weltweit sind wir 52.000 kreative und kluge Köpfe, in Deutschland und Österreich rund 2.700. Gemeinsam gestalten wir mit digitalen Technologien die Zukunft unserer Kunden und die der Gesellschaft. Vielfal…",https://www.adzuna.de/details/5351528153?utm_medium=api&utm_source=a4bcf954,48.10954,5351528153,Adzuna::API::Response::Job,0,,,,
9.987297,2025-12-14T21:49:51Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidHJjeW5nZnE4QkdIekw4N3hkeXVKdyIsImkiOiI1NTQyNDg1ODM2In0.tIkk4dWamjRQbcr9AMXpIQjXlygL6Bqn_UojCGU6n94,"{'label': 'Stellen aus Kreation & Design', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'creative-design-jobs'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'CGI'}","{'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",Duales Masterstudium Applied Data Science (m/f/d),"Position Description: Duales Masterstudium Applied Data Science (m/f/d) Stellenbeschreibung Du willst Dich dem analytischen Umgang mit Daten stellen und hast dabei gleichzeitig „das große Ganze“ im Unternehmen im Blick? Künstliche Intelligenz, Data Mining, Predictive Analytics und Projektmanagement findest Du spannend? Kein Problem bei CGI! • Breite Karrieremöglichkeiten • Steile Lernkurve in kleinen Teams • Freistellungstage für Präsenzphasen und individuelles Lernen • Attraktives Gehalt sowie…",https://www.adzuna.de/details/5542485836?utm_medium=api&utm_source=a4bcf954,53.557429,5542485836,Adzuna::API::Response::Job,0,,,,
9.99417,2025-12-18T05:42:13Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidHJjeW5nZnE4QkdIekw4N3hkeXVKdyIsImkiOiI1NTQ2NzIxNzc4In0.qu7TCaHNiVTJHkk75fyTHs0jBfhnM55Pm7yOe1Y5UD8,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs', 'label': 'Stellen für Hochschulabsolventen'}","{'display_name': 'CGI', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg-Altstadt, Hamburg', 'area': ['Deutschland', 'Hamburg', 'Hamburg-Altstadt']}",Duales Masterstudium Applied Data Science (m/f/d),"Position Description: Duales Masterstudium Applied Data Science (m/f/d) Stellenbeschreibung Du willst Dich dem analytischen Umgang mit Daten stellen und hast dabei gleichzeitig „das große Ganze“ im Unternehmen im Blick? Künstliche Intelligenz, Data Mining, Predictive Analytics und Projektmanagement findest Du spannend? Kein Problem bei CGI! • Breite Karrieremöglichkeiten • Steile Lernkurve in kleinen Teams • Freistellungstage für Präsenzphasen und individuelles Lernen • Attraktives Gehalt sowie…",https://www.adzuna.de/details/5546721778?utm_medium=api&utm_source=a4bcf954,53.5504,5546721778,Adzuna::API::Response::Job,0,,contract,,
