longitude,created,description,adref,title,latitude,location,category,salary_is_predicted,redirect_url,company,__CLASS__,id,contract_time,contract_type,salary_min,salary_max
9.187224,2025-09-06T23:08:40Z,"Apply now! We are Mercedes-Benz Tech Innovation - but we don't build cars: We define the future with technology. As the largest tech company of Mercedes-Benz Group AG, around 2,500 employees in Ulm, the Stuttgart area, Berlin and Karlsruhe as well as in international tech hubs work on the technology trends of tomorrow's mobility. We are united by our enthusiasm for innovation and the latest technologies - combined with the conviction that individual freedom and personal responsibility are cruci…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZHZzRlFvU2k4QkcyWnFDYzNrSlNKdyIsImkiOiI1Mzg3MjYwNDUwIn0.QXb_hhrVrU2massPoUV6eK0Qfi17r0_aDlNHEfVopHY,Working Student Data Science (m/f/x),48.776198,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",0,https://www.adzuna.de/details/5387260450?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Tech Innovation'}",Adzuna::API::Response::Job,5387260450,part_time,,,
,2024-12-23T12:52:41Z,"Die CINTELLIC Consulting Group ist eine der führenden Unternehmensberatungen für das digitale Kundenmanagement. Wir treiben bei DAX-Konzernen und renommierten Mittelständlern die Digitalisierung voran und helfen Umsätze und Erträge zu steigern. Wir arbeiten ergebnisfokussiert und setzen unser exzellentes Know-how im Zusammenspiel von Business, Data und Technology ein. Du findest bei uns karrierestarke Jobs im Consulting in einem Team ohne Ellenbogen. Werde Teil unseres Teams, begleiten aktiv di…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZHZzRlFvU2k4QkcyWnFDYzNrSlNKdyIsImkiOiI0OTg3MTE0NTk0In0.NcE-IXfBtj3pIzY_RvBqsH3-ADrS8lL1cNi65tXEdfo,Senior Consultant Data Science (m/w/d),,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}","{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",0,https://www.adzuna.de/details/4987114594?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'der CINTELLIC Consulting Group', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,4987114594,full_time,,,
,2025-10-02T03:34:49Z,"Was du bewegst - Als zentrale Ansprechperson bernimmst du die Anforderungsaufnahme und das Backlog Management, indem du Anforderungen sammelst und in klare User Stories umwandelst. So bleibt unser Entwicklerinnenteam stets mit einem umsetzungsbereiten Backlog versorgt. - Die Projektkoordination liegt in deiner Hand: Du behltst den berblick ber Ziele, Rollen und Prozesse und bist die zentrale Ansprechperson fr alle Beteiligten, um einen reibungslosen Projektfortschritt sicherzustellen. - Mit dei…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQyNTY2ODQ1OSIsInMiOiJkdnNGUW9TaThCRzJacUNjM2tKU0p3In0.ibeWz0mje91JnicnE7NFWrcNCzPC-NIFyyjTU3aARM0,Agile Projektmanagerin Data Analytics & Data Science (a*),,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,https://www.adzuna.de/details/5425668459?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Hamburger Energienetze GmbH'}",Adzuna::API::Response::Job,5425668459,,,,
9.987297,2025-10-01T22:11:17Z,"Was du bewegst • Als zentrale Ansprechperson übernimmst du die Anforderungsaufnahme und das Backlog Management, indem du Anforderungen sammelst und in klare User Stories umwandelst. So bleibt unser Entwicklerinnenteam stets mit einem umsetzungsbereiten Backlog versorgt. • Die Projektkoordination liegt in deiner Hand: Du behältst den Überblick über Ziele, Rollen und Prozesse und bist die zentrale Ansprechperson für alle Beteiligten, um einen reibungslosen Projektfortschritt sicherzustellen. • Mi…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZHZzRlFvU2k4QkcyWnFDYzNrSlNKdyIsImkiOiI1NDI1MjI0MDM3In0.trtBPNccKB6cztDb7YNupW5jB7V5b6QERqFnnMPaO4g,Agile Projektmanagerin Data Analytics & Data Science (a*),53.557429,"{'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",0,https://www.adzuna.de/details/5425224037?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Hamburger Energienetze GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,5425224037,full_time,permanent,,
9.987297,2025-09-23T19:53:36Z,"Dein Aufgabengebiet Lead and mentor a multidisciplinary team of 10 experts (bioinformatics, biomathematics, physics, medicinal chemistry) to foster innovation and scientific excellence Drive initiatives leveraging large-scale internal and external omics datasets in oncology to uncover novel insights (disease mechanisms, targets, biomarkers) Design, optimize, and manage bioinformatics pipelines and high-throughput workflows Ensure data quality, integrity, reproducibility, and compliance with reg…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZHZzRlFvU2k4QkcyWnFDYzNrSlNKdyIsImkiOiI1NDEyMjg3NDM0In0.P_eufJ1RDhPOr5Lr6DaoP9Qj_Eh_rkwbISnYeKmeJxQ,Director Computational Biology & Data Science (gn) (gn),53.557429,"{'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg']}","{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",0,https://www.adzuna.de/details/5412287434?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Vality One Recruitment GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,5412287434,,,,
,2025-08-29T14:57:18Z,"Deine Aufgaben Duale Power für die digitale Zukunft: Entfalte dein Potential, indem du dir wirtschaftsinformatisches Fachwissen aneignest und gestalte aktiv den Bereich Logistik mit. … konkret heißt das: Dreijähriges duales Studium ab Herbst 2026 mit Wechsel zwischen der dreimonatigen Theoriephase an der DHBW Heilbronn und der Praxisphase bei der Lidl Stiftung Vermittlung von Methoden und Technologien der Informatik sowie Data Analysis, Big Data und Machine Learning an der DHBW im Vordergrund P…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM3MzM2NDE0MSIsInMiOiJkdnNGUW9TaThCRzJacUNjM2tKU0p3In0.hg-gi1x7Qm6JdjZMNtE9YeH5UQLj_IjzTBLMyCAUPNw,Duales Studium Wirtschaftsinformatik - Data Science 2026 in Neckarsulm,,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}","{'tag': 'logistics-warehouse-jobs', 'label': 'Stellen aus Logistik & Lagerhaltung', '__CLASS__': 'Adzuna::API::Response::Category'}",0,https://www.adzuna.de/details/5373364141?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung'}",Adzuna::API::Response::Job,5373364141,full_time,,,
11.555737,2025-10-03T20:43:27Z,"Eigenständig – Individuell – Genossenschaftlich Die Münchener Hypothekenbank ist eine eigenständige und auf dem nationalen wie internationalen Markt erfolgreiche Immobilienbank. Wir sind spezialisiert auf die langfristige Finanzierung von Wohn- und Gewerbeimmobilien in Europa. Für unser Data Office Team im Risikocontrolling suchen wir einen Data Governance Manager (m|w|d). Als zentrale Schnittstelle zwischen Fachbereichen, IT und Management sorgen Sie dafür, dass Datenqualität, Transparenz und …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQyOTkyODcwNSIsInMiOiJkdnNGUW9TaThCRzJacUNjM2tKU0p3In0.2f9OQen8Xq-MSLdPe8SwIF_N8r2waVlEROYqeAcfp04,Data Governance Manager (m|w|d),48.137418,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",0,https://www.adzuna.de/land/ad/5429928705?se=dvsFQoSi8BG2ZqCc3kJSJw&utm_medium=api&utm_source=a4bcf954&v=89119F95D11EE311959FD7175E13187A15ABEF0D,"{'display_name': 'Münchener Hypothekenbank eG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,5429928705,,,,
11.96276,2025-09-11T14:58:49Z,"The Research Data Centre (RDC) at Halle Institute for Economic Research (IWH) - Member of the Leibniz Association is seeking to hire a Researcher in Data Integration & Open Science (f/m/x, 100%) to strengthen its innovative capacity. The Halle Institute for Economic Research (IWH), Member of the Leibniz Association, conducts empirically grounded economic research that informs policy and advances scientific knowledge. Its nationally accredited Research Data Centre (RDC) supports this mission by …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM5NDEwNTkzNCIsInMiOiJkdnNGUW9TaThCRzJacUNjM2tKU0p3In0.V-gcLaBEpwtAbCoG0hHeL2BQSkqR7v_W5E-4VU1YoQQ,"Researcher in Data Integration & Open Science (f/m/x, 100%)",51.49056,"{'area': ['Deutschland', 'Sachsen-Anhalt', 'Halle (Saale)'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Halle (Saale), Sachsen-Anhalt'}","{'tag': 'teaching-jobs', 'label': 'Lehrberufe', '__CLASS__': 'Adzuna::API::Response::Category'}",0,https://www.adzuna.de/land/ad/5394105934?se=dvsFQoSi8BG2ZqCc3kJSJw&utm_medium=api&utm_source=a4bcf954&v=B7A134773C9AFED9AB99CB12DB72DF6B6FEE3EA0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Leibniz-Institut für Wirtschaftsforschung Halle '}",Adzuna::API::Response::Job,5394105934,,,,
11.555737,2025-10-02T20:38:10Z,"Beratung von regionalen Kunden in verschiedenen Anwendungsszenarien von MS SharePoint. Unser Klient ist ein IT-Beratungsunternehmen, das sich auf die Konzeption, Entwicklung und den Betrieb von Softwarelösungen auf Basis von Microsoft-Technologien konzentriert. Seine Mitarbeiter werden durch entsprechende Zertifizierungen immer auf den aktuellsten Stand der Technik gebracht. Vesterling zählt seit über 25 Jahren zu den führenden Personaldienstleistern im Technologiebereich. Die Schwerpunkte der …",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZHZzRlFvU2k4QkcyWnFDYzNrSlNKdyIsImkiOiI1NDI3MzU0Mzk4In0.ySpYUsE7ruuEpHR8rpgopazyKJ2U_O5seimciXAlnK4,Microsoft SharePoint Consultant (mwd),48.137418,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",0,https://www.adzuna.de/land/ad/5427354398?se=dvsFQoSi8BG2ZqCc3kJSJw&utm_medium=api&utm_source=a4bcf954&v=76B598F6809940E2F2EE9C605775435F636DE91E,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Vesterling AG'}",Adzuna::API::Response::Job,5427354398,,,,
9.987297,2025-09-29T14:42:24Z,"Job Description Would you like to work for Vattenfall, one of Europe’s leading energy companies with trading activities in the global energy markets? Do you want to contribute to the success of the trading function using your analytical capabilities, programming skills, and commercial comprehension? In that case this student job could be the right one for you. For our office in Hamburg we are looking for a Working Student Weather Data Science in the Trading Analysis & Algorithms department. The…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQyMDY3MjM4MiIsInMiOiJkdnNGUW9TaThCRzJacUNjM2tKU0p3In0.wNlOnyPvhtbnHY0XGzoUh6mqn3w_Vk7DHNTCqv-76ZU,Working Student Weather Data Science (f/m/d),53.557429,"{'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,https://www.adzuna.de/details/5420672382?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Vattenfall'}",Adzuna::API::Response::Job,5420672382,,,,
8.43196,2024-02-16T11:00:56Z,"WILLKOMMEN IM TEAM Wir sind die globale Inhouse Managementberatung der BASF. Unser Schwerpunkt liegt auf strategischen Projekten, mit denen wir wirkungsvoll Veränderungsprozesse vorantreiben. Dabei reicht unser Themenspektrum von Wachstums-, Organisationsentwicklungs- und Effizienzprojekten bis hin zu Akquisitionen und Devestitionen. Wir leben einen starken Teamspirit und fördern aktiv die Karriereentwicklung innerhalb der BASF. AUFGABEN Zum nächstmöglichen Zeitpunkt sind Sie für einen Zeitraum…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDU3MTE3Mzg5MiIsInMiOiJkdnNGUW9TaThCRzJacUNjM2tKU0p3In0.3JLT7vb5wNj03MYI_q8z2xWCcdbXoQzUUrseg2G0mcc,Praktikum Management Consulting im Bereich Data Science / Data Analytics (m/w/d),49.47766,"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Ludwigshafen am Rhein', 'Mitte'], 'display_name': 'Mitte, Ludwigshafen am Rhein', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'graduate-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen'}",0,https://www.adzuna.de/details/4571173892?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Basf France', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,4571173892,,contract,,
9.64292,2025-10-06T08:43:10Z,"Willkommen bei Würth Elektronik! Wir produzieren und vertreiben elektronische Komponenten wie Leiterplatten, elektronische Bauteile, elektromechanische Elemente und komplette Systembaugruppen. Und das schaffen wir mit weltweit 7.500 Mitarbeitenden in 50 Ländern. Erlebe in deiner Tätigkeit echten Teamzusammenhalt, gelebte Wertschätzung und beste Zukunftsperspektiven. Bist du bereit für spannende Praxiserfahrungen bei Würth Elektronik? Aufgaben Zahlen sind für dich mehr als nur Daten, sondern die…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQzMzY2ODIyMyIsInMiOiJkdnNGUW9TaThCRzJacUNjM2tKU0p3In0.bfXIWPteNCHtN0ng4riiVEbqn5Q5Ei17kZTJ0hM9n58,Praktikum Business Analysis | März 2026,49.18959,"{'area': ['Deutschland', 'Baden-Württemberg', 'Hohenlohekreis', 'Waldenburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Waldenburg, Hohenlohekreis'}","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",0,https://www.adzuna.de/land/ad/5433668223?se=dvsFQoSi8BG2ZqCc3kJSJw&utm_medium=api&utm_source=a4bcf954&v=C65C19BD62AE8FBDEEE753DE29EC21DB2C8D388E,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Würth Elektronik eiSos GmbH & Co. KG'}",Adzuna::API::Response::Job,5433668223,,,,
8.45006,2025-10-02T20:38:39Z,"Lufthansa Industry Solutions ist ein Dienstleistungsunternehmen für IT-Beratung und Systemintegration. Die Lufthansa-Tochter unterstützt ihre Kunden bei der digitalen Transformation ihrer Unternehmen. Die Kundenbasis umfasst sowohl Gesellschaften innerhalb des Lufthansa Konzerns als auch mehr als 300 Unternehmen in unterschiedlichen Branchen. Das Unternehmen mit Hauptsitz in Norderstedt beschäftigt über 2.500 Mitarbeiter an mehreren Niederlassungen in Deutschland, Albanien, der Schweiz und den …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQyNzM3MTU1NiIsInMiOiJkdnNGUW9TaThCRzJacUNjM2tKU0p3In0.nAQ3Z0A-YhtN61KCqP21Ft3wULYMtz40im-dmcQjPxA,Senior Celonis Consultant (all genders),50.0142,"{'area': ['Deutschland', 'Hessen', 'Groß-Gerau (Kreis)', 'Raunheim'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Raunheim, Groß-Gerau (Kreis)'}","{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",0,https://www.adzuna.de/land/ad/5427371556?se=dvsFQoSi8BG2ZqCc3kJSJw&utm_medium=api&utm_source=a4bcf954&v=F32D1B2193EAA2A4FB78C53B728240FE26C44047,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lufthansa Industry Solutions AS GmbH'}",Adzuna::API::Response::Job,5427371556,,,,
11.57287,2025-07-08T07:06:28Z,"DEINE HERAUSFORDERUNG Opportunity Analyse Arbeite mit dem Vertriebsteam und dem Data-Science-Team zusammen, um Business Opportunities zu identifizieren und deren Entwicklung bis zum Abschluss mit deiner Markttrendanalyse, der Identifizierung neuer Kundensegmente oder der Optimierung interner Prozesse zu unterstützen Partnership Development Baue Beziehungen zu externen Partnern und anderen Organisationen auf und pflege diese, indem du Kooperationsfelder für die Entwicklung neuer datengesteuerter…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMUhwdFE0U2k4QkcyWnFDYzNrSlNKdyIsImkiOiI1MjkxMzQyNTk1In0.-llMVLrqFht5fINAcppXqSn8XzkIXFfbrXr9NutE09I,Business Development Manager Data Science (m/w/d),48.18446,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Milbertshofen-Am Hart'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Milbertshofen-Am Hart, München'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",0,https://www.adzuna.de/details/5291342595?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Var Group'}",Adzuna::API::Response::Job,5291342595,full_time,,,
,2025-07-30T22:14:53Z,"DEINE HERAUSFORDERUNG Opportunity Analyse Arbeite mit dem Vertriebsteam und dem Data-Science-Team zusammen, um Business Opportunities zu identifizieren und deren Entwicklung bis zum Abschluss mit deiner Markttrendanalyse, der Identifizierung neuer Kundensegmente oder der Optimierung interner Prozesse zu unterstützen Partnership Development Baue Beziehungen zu externen Partnern und anderen Organisationen auf und pflege diese, indem du Kooperationsfelder für die Entwicklung neuer datengesteuerter…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMUhwdFE0U2k4QkcyWnFDYzNrSlNKdyIsImkiOiI1MzI4NzM5MTM1In0.9LyZ3p6TKj-wWlaoiNlQr1lAu2zkyYT9bLhGDRvqvIw,Business Development Manager Data Science (m/w/d),,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",0,https://www.adzuna.de/details/5328739135?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Var Group', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,5328739135,full_time,,,
6.92077,2025-04-17T21:29:26Z,Allgemeine Informationen Kennziffer 2025-29160 Datum der Veröffentlichung 27.08.2025 Stellenkategorie Standard Unternehmensbereich Data Intelligence & Analytics Veröffentlichungsmedium Deichmann intern Ja Deichman Jobbörse Ja Deichmann Digital Nein Veröffentlichungsmedium Deichmann Ausbildung Nein Stellenprofil IT - Inhouse Consultant IT Stellenbezeichnung Team Lead Data Science Engineering (m/w/d) Vertragsart Vollzeit Karrierelevel Berufserfahrene Vertragsdauer unbefristet Eintrittsdatum ab so…,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMUhwdFE0U2k4QkcyWnFDYzNrSlNKdyIsImkiOiI1MTUwNDc3NzY0In0.Yhc-L25vKfvIIwM1VJTlm4yvP36OKEa2aEabrL4JnDA,Team Lead Data Science Engineering (m/w/d),51.47071,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen', 'Bedingrade'], 'display_name': 'Bedingrade, Essen', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,https://www.adzuna.de/details/5150477764?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Deichmann SE', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,5150477764,full_time,,,
9.18962,2025-08-07T03:26:50Z,"The African-German Centre for Sustainable and Resilient Food Systems and Applied Agricultural and Food Data Science (UKUDLA) invites applications for the position of a Research Chair: Applied Agricultural and Food Data Science (Assoc. Prof./Prof. level), funded by the German Academic Exchange Service (DAAD) with funds from the Federal Ministry of Research, Technology and Space (BMFTR). The Research Chair will be hosted at the University of the Western Cape (Cape Town, South Africa) The Chair wi…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMUhwdFE0U2k4QkcyWnFDYzNrSlNKdyIsImkiOiI1MzQxMTQ2NTE3In0.KOW8SGRHtPMJoL71foCDgIlzNoFQ0vNGaAwnav4Z4UQ,Research Chair in Applied Agricultural and Food Data Science,48.7248,"{'display_name': 'Asemwald, Stuttgart', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Asemwald']}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,https://www.adzuna.de/details/5341146517?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Universität Hohenheim'}",Adzuna::API::Response::Job,5341146517,,,,
8.412378,2025-09-24T13:23:00Z,"Position: Data Operations Analyst (m/f/d) - Data Science Location: Karlsruhe (hybrid) About the Team Our Data Science team in our Analytics office in Karlsruhe provides forecast models, interactive analytical tools and predictive scenarios to market professionals. We apply a wide range of advanced analytics techniques from economics, statistical to machine learning & AI, optimisation and agent-based models on internally and externally sourced expert reviewed data. We predict future developments…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMUhwdFE0U2k4QkcyWnFDYzNrSlNKdyIsImkiOiI1NDEzNzM0MjMyIn0.jYYfLbvyLvYAg-NrepVfibGfDuCZazPJZkWrFZqzcdI,Data Operations Analyst (m/f/d) - Data Science,49.001249,"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Karlsruhe, Karlsruhe (Kreis)'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,https://www.adzuna.de/details/5413734232?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'RELX'}",Adzuna::API::Response::Job,5413734232,full_time,,,
8.650578,2025-09-26T15:27:49Z,"Für unseren Entwicklungs-, Produktions- und Fertigungsstandort Frankfurt am Main suchen wir innerhalb der vorlesungsfreien Zeiten eine*n Werkstudent*in im Bereich IT/Data Sciences in Vollzeit (37,5 Stunden/Woche). Ihre Aufgaben Im Rahmen Ihrer Tätigkeit unterstützen Sie, unter Einhaltung geltender Regularien,bei einfachen Labortätigkeiten sowiebei administrativen Arbeiten. Sieunterstützen bei der Datenpflege, indemSie bei der Überprüfung großer biologischer Datensätze helfen und erledigen eigen…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMUhwdFE0U2k4QkcyWnFDYzNrSlNKdyIsImkiOiI1NDE1MzkyMDY3In0.GwTBP30yR2xKke-KViarL2BbtHkrNac6NIKbLqomhik,Werkstudent*in im Bereich IT/Data Sciences - Winter Semesterferien 2026,50.129683,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main']}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",0,https://www.adzuna.de/details/5415392067?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Sanofi-Aventis Deutschland GmbH'}",Adzuna::API::Response::Job,5415392067,,,,
8.412378,2025-08-24T23:37:14Z,"Position: Data Operations Analyst (m/f/d) - Data Science Location: Karlsruhe (hybrid) About the Team Our Data Science team in our Analytics office in Karlsruhe provides forecast models, interactive analytical tools and predictive scenarios to market professionals. We apply a wide range of advanced analytics techniques from economics, statistical to machine learning & AI, optimisation and agent-based models on internally and externally sourced expert reviewed data. We predict future developments…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM2Njk5ODY1MSIsInMiOiIxSHB0UTRTaThCRzJacUNjM2tKU0p3In0.FmxPFHy4gmt5-YTWnMnXzrow-_1qjB_pOVnkMO_eIRA,Data Operations Analyst (m/f/d) - Data Science,49.001249,"{'display_name': 'Karlsruhe, Karlsruhe (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,https://www.adzuna.de/details/5366998651?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'RELX INC', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,5366998651,,,,
8.412378,2025-09-16T03:27:16Z,"Position: Data Operations Analyst (m/f/d) - Data Science Location: Karlsruhe (hybrid) About the Team Our Data Science team in our Analytics office in Karlsruhe provides forecast models, interactive analytical tools and predictive scenarios to market professionals. We apply a wide range of advanced analytics techniques from economics, statistical to machine learning & AI, optimisation and agent-based models on internally and externally sourced expert reviewed data. We predict future developments…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiMUhwdFE0U2k4QkcyWnFDYzNrSlNKdyIsImkiOiI1NDAwOTk0MzE1In0.zvjkTEHsBPA4Vuc8GX1o1JN-oeTE0lLut_kJhLkmfKo,Data Operations Analyst (m/f/d) - Data Science,49.001249,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Karlsruhe, Karlsruhe (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,https://www.adzuna.de/details/5400994315?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'RELX INC'}",Adzuna::API::Response::Job,5400994315,,,,
