company,title,salary_is_predicted,longitude,latitude,adref,description,__CLASS__,created,redirect_url,location,id,category,contract_time,salary_min,salary_max,contract_type
"{'display_name': 'FullStack Talents', '__CLASS__': 'Adzuna::API::Response::Company'}","Data Science, Analytics & Data Engineer (Remote, Ongoing Search, Talent Pool)",0,,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczODA3MjgyNCIsInMiOiJ1TU5DbHpCajhSR1ZNb2ZhNTdUaUdRIn0.8CilmW3sir8ciR5YlD7IR2wNDu71r-X9OCpF_9ZDhX0,"Position: Data Scientists, Data Engineers & Analytics Professionals – Talent Pool (Ongoing Search) Remote working policy: 100% remote possible, full-time Employment type: Freelancer/ Contract or Employee Duration: 12 months About us: We are a specialist technical recruitment agency constantly looking for strong strong Data talent for exciting opportunities. We partner with global enterprise companies, USA-based organisations, and EU clients that frequently offer remote, hybrid, and onsite roles…",Adzuna::API::Response::Job,2026-05-22T23:15:05Z,https://www.adzuna.de/details/5738072824?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",5738072824,"{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}",,,,contract
"{'display_name': 'Bosch Group', '__CLASS__': 'Adzuna::API::Response::Company'}",Werkstudent Data Science mit Schwerpunkt Bildverarbeitung (w/m/div.),0,10.884888,49.898005,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidU1OQ2x6Qmo4UkdWTW9mYTU3VGlHUSIsImkiOiI1NzM2MzMxOTA0In0.up92Ig-B2j1-bTySxJLmUNyGffPU0kct8IZ1pPDqUck,"Stellenbeschreibung Du unterstützt unsere erfahrenen Data Scientists und Machine Learning Engineers bei der Entwicklung von Deep-Learning Algorithmen im Bereich Computer Vision und industrieller Bildverarbeitung. Du bewertest und vergleichst unterschiedliche Methoden (z.B. neuronale Netze, klassische Bildverarbeitung) zur Erkennung und Klassifikation bekannter und unbekannter Defekte auf den im Werk gefertigten Produkten. Du trägst zur Integration dieser SW-Lösung in einen bestehenden Fertigung…",Adzuna::API::Response::Job,2026-05-21T12:25:31Z,https://www.adzuna.de/details/5736331904?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Bayern', 'Bamberg (Kreis)', 'Bamberg'], 'display_name': 'Bamberg, Bamberg (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",5736331904,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",,,,
"{'display_name': 'Basf France', '__CLASS__': 'Adzuna::API::Response::Company'}",Praktikum Management Consulting im Bereich Data Science / Data Analytics (m/w/d),0,8.43196,49.47766,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDU3MTE3Mzg5MiIsInMiOiJ1TU5DbHpCajhSR1ZNb2ZhNTdUaUdRIn0.tSnzzlaCKvqydjsidQ-0isKUzPdFrvnlj4qoihLBxzY,"WILLKOMMEN IM TEAM Wir sind die globale Inhouse Managementberatung der BASF. Unser Schwerpunkt liegt auf strategischen Projekten, mit denen wir wirkungsvoll Veränderungsprozesse vorantreiben. Dabei reicht unser Themenspektrum von Wachstums-, Organisationsentwicklungs- und Effizienzprojekten bis hin zu Akquisitionen und Devestitionen. Wir leben einen starken Teamspirit und fördern aktiv die Karriereentwicklung innerhalb der BASF. AUFGABEN Zum nächstmöglichen Zeitpunkt sind Sie für einen Zeitraum…",Adzuna::API::Response::Job,2024-02-16T11:00:56Z,https://www.adzuna.de/details/4571173892?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Ludwigshafen am Rhein', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mitte, Ludwigshafen am Rhein'}",4571173892,"{'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,contract
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Driven Solution GmbH'}",Projektmanager – Data Analytics / Data Science (m/w/d),0,11.44811,48.18449,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidU1OQ2x6Qmo4UkdWTW9mYTU3VGlHUSIsImkiOiI1NzQ2MzQ5MjYyIn0.PSWYz-7i14_g0p9emMuduUYhaCnNYWywnHGTf9Tsn3Q,"Bringen Sie Ihre Karriere ins Rollen! Erfolg braucht Partnerschaft. Das ist unsere Überzeugung und unser Motto: engineering based on partnership. Als Partner beraten wir Sie vom Eingang Ihrer Bewerbung über die Auswahl geeigneter Einstiegsmöglichkeiten bis zur gezielten Karriereplanung – immer im Fokus unsere gemeinsamen Ziele: Weiterentwicklung, Wachstum und Spaß bei der Arbeit. Als Dienstleister für Mobilitätslösungen arbeiten wir mit vielen namhaften Unternehmen in ganz Deutschland zusammen,…",Adzuna::API::Response::Job,2026-05-31T10:59:15Z,https://www.adzuna.de/details/5746349262?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Allach-Untermenzing, München', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Allach-Untermenzing']}",5746349262,"{'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",full_time,,,
"{'display_name': 'WeMatch.', '__CLASS__': 'Adzuna::API::Response::Company'}",Senior AI / Data Science Engineer (m/w/d),0,7.211571,51.476986,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidU1OQ2x6Qmo4UkdWTW9mYTU3VGlHUSIsImkiOiI1NzU0ODU2Njc4In0.Pnakz67g-2gOSf5ZM4KwxvHfOrbbzU8uIcfJpEcpwDQ,"Senior AI / Data Science Engineer (m/w/d) Aufgabenbereiche Gestaltung und Entwicklung KI-gesteuerter Datenlösungen unter Gewährleistung einer effektiven Datenaufbereitung und -integration. Erstellung und Pflege robuster Datenpipelines sowie Überwachungsmechanismen zur Sicherstellung einer hohen Datenqualität. Implementierung von Backend-Integrationen in Cloud-Umgebungen, insbesondere AWS und GCP. Umsetzung von Software-Engineering-Best-Practices zur Verbesserung der Wartbarkeit von Projekten. E…",Adzuna::API::Response::Job,2026-06-06T23:18:27Z,https://www.adzuna.de/details/5754856678?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bochum, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bochum']}",5754856678,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
"{'display_name': 'ALPHA-ENGINEERING KG', '__CLASS__': 'Adzuna::API::Response::Company'}",Projektmanager – Data Analytics / Data Science (m/w/d),0,11.555737,48.137418,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MjgyODYwNyIsInMiOiJ1TU5DbHpCajhSR1ZNb2ZhNTdUaUdRIn0.tc34mTXJXxzgujYlMvQIm1HeJQXxjEtaFvFhUN0xGcs,"Dein neuer Job im Bereich Engineering, IT & Office Werde jetzt Teil eines starken Teams! Wir suchen ab sofort in München eine/n Projektmanager – Data Analytics / Data Science (m/w/d). € 55.000 - € 63.000 p.a. bei 35h pro Woche Profil - Mehrjährige Berufserfahrung im Projektmanagement, idealerweise im Data-/Analytics-Umfeld - Fundiertes Verständnis von Data-Science-Methoden (konzeptionell) - Erfahrung mit interdisziplinären, datengetriebenen Projekten - Kenntnisse agiler und klassischer Projektm…",Adzuna::API::Response::Job,2026-05-28T03:08:47Z,https://www.adzuna.de/details/5742828607?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",5742828607,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Sopra-Steria'}",Data Science Engineer/Analyst Aerospace (m/w/d),0,,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyMDE5NTE2OCIsInMiOiJ1TU5DbHpCajhSR1ZNb2ZhNTdUaUdRIn0.GzWfhGyn3EZAlyB2kR4PkBFuR0AW3cfSD__CqTYVkFU,"Unternehmensbeschreibung Wir sind als eine der führenden europäischen Management- und Technologieberatungen ein echter Tech-Player. Wir sehen uns als Vordenker*innen, handeln und denken strategisch, entwickeln mit unseren Kunden maßgeschneiderte Lösungen, sowie präzise Prozesse und implementieren innovative Technologien. Weltweit sind wir über 50.000 tech-affine und kluge Köpfe – gemeinsam gestalten wir die Zukunft unserer Kunden und die der Gesellschaft. Bist du bereit, das digitale Europa mit…",Adzuna::API::Response::Job,2026-05-06T08:48:38Z,https://www.adzuna.de/details/5720195168?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",5720195168,"{'tag': 'graduate-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen'}",,,,
"{'display_name': 'Wieland-Gruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",Data Science & KI (m/w/d) - Duales Studium,0,10.09165,48.27891,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NTAxNjQwMSIsInMiOiJ1TU5DbHpCajhSR1ZNb2ZhNTdUaUdRIn0.K2UBUwsAYsV5j6ySFEroUxH51yYqRYYvj5s2VnPRjmM,"Data Science & KI (m/w/d) – Duales Studium Wieland-Werke AG | Ulm, Vöhringen | Studienbeginn 1. Oktober 2027 Kennziffer 2026-0078 Potenziale freisetzen. Kupfer verbindet die Welt - in Technologien wie der E-Mobilität, der Energie- und Datenübertragung, der Kälte- und Klimatechnik, der Digitalisierung, dem Internet of Things. Überrasche uns durch dein frisches Denken, mit neuen Impulsen und gestalte die Welt von morgen. Entdecke dabei zahlreiche Möglichkeiten, deine Potenziale freizusetzen. Data…",Adzuna::API::Response::Job,2026-06-07T04:27:29Z,https://www.adzuna.de/details/5755016401?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Bayern', 'Neu-Ulm (Kreis)', 'Vöhringen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Vöhringen, Neu-Ulm (Kreis)'}",5755016401,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Wieland-Gruppe'}",Data Science & KI (m/w/d) - Duales Studium,0,9.93259,48.32854,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidU1OQ2x6Qmo4UkdWTW9mYTU3VGlHUSIsImkiOiI1NzU1MDE2Mzc1In0.okhmToON7IBg6TIX9mbZ0NE_Do6nMoPeH-uS-K_votU,"Data Science & KI (m/w/d) – Duales Studium Wieland-Werke AG | Ulm, Vöhringen | Studienbeginn 1. Oktober 2027 Kennziffer 2026-0078 Potenziale freisetzen. Kupfer verbindet die Welt - in Technologien wie der E-Mobilität, der Energie- und Datenübertragung, der Kälte- und Klimatechnik, der Digitalisierung, dem Internet of Things. Überrasche uns durch dein frisches Denken, mit neuen Impulsen und gestalte die Welt von morgen. Entdecke dabei zahlreiche Möglichkeiten, deine Potenziale freizusetzen. Data…",Adzuna::API::Response::Job,2026-06-07T04:27:29Z,https://www.adzuna.de/details/5755016375?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Donaustetten, Ulm', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Donaustetten']}",5755016375,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'CENIS Consulting-Engineering-Service'}",Projektmanager (m/w/d) Data Analytics / Data Science,0,,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidU1OQ2x6Qmo4UkdWTW9mYTU3VGlHUSIsImkiOiI1NzUzNjM3NTM2In0.bWlRYO-WSGq39xaaUPHUlIJGpwzj0PWVHhbLeJhOyKM,"CENIS ist seit über 40 Jahren ein erfahrener Partner für hochwertige Personaldienstleistungen und individuelle Karrierewege. Wir unterstützen Fach- und Führungskräfte dabei, den Job zu finden, der wirklich zu ihnen passt, mit fairen Konditionen und einem Mehrwert für alle beteiligten Parteien. Dank unseres starken Netzwerks vermitteln wir insbesondere qualifizierte Positionen im Engineering, in der IT sowie im kaufmännischen Umfeld – insbesondere in Branchen wie Luft- und Raumfahrt (Aviation), …",Adzuna::API::Response::Job,2026-06-05T23:33:38Z,https://www.adzuna.de/details/5753637536?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",5753637536,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",,,,
"{'display_name': 'GEA', '__CLASS__': 'Adzuna::API::Response::Company'}",Werkstudent (m/w/d) - Data Analyst / Data Science,0,,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidU1OQ2x6Qmo4UkdWTW9mYTU3VGlHUSIsImkiOiI1NzQyNzI5NDcxIn0.1L51uTQ1SDMQEDH2zldsjGT65rk9HgGTDAgOXpK3HOA,"Wir suchen Verstärkung innerhalb unseres Teams Service Business Development. Du bringst bereits erste Erfahrung in den Bereichen wie z.B. Data Science, BWL oder VWL mit und hast Freude an Datenanalyse sowie Ableitung von Ergebnissen. Du arbeitest mit uns am Standort in Wallau oder von zu Hause aus. Responsibilities / Tasks Datenanalyse & Reporting Benchmarking von Marktpreisen und Wettbewerbsangeboten Trends, Ausreißer und Muster in großen Datensätzen erkennen und in prägnanten Reports oder Das…",Adzuna::API::Response::Job,2026-05-27T23:42:46Z,https://www.adzuna.de/details/5742729471?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",5742729471,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",part_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Robert Bosch GmbH'}",Werkstudent Data Science mit Schwerpunkt Bildverarbeitung (w/m/div.),0,10.88553,49.89422,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNTI3MjIyMSIsInMiOiJORFNDbURCajhSR1pyOGxNblZCRDFBIn0.XgtinP9m5JDv9VhYkY3haF46cAH7a0_BqXW29sF0zbI,"Werkstudent Data Science mit Schwerpunkt Bildverarbeitung (w/m/div.) Robert-Bosch-Straße 40, 96050 Bamberg, Deutschland Teilzeit Robert Bosch GmbH Unternehmensbeschreibung Bei Bosch gestalten wir Zukunft mit hochwertigen Technologien und Dienstleistungen, die Begeisterung wecken und das Leben der Menschen verbessern. Unser Versprechen an unsere Mitarbeiterinnen und Mitarbeiter steht dabei felsenfest: Wir wachsen gemeinsam, haben Freude an unserer Arbeit und inspirieren uns gegenseitig. Willkomm…",Adzuna::API::Response::Job,2026-05-20T18:48:38Z,https://www.adzuna.de/details/5735272221?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Wildensorg, Bamberg', 'area': ['Deutschland', 'Bayern', 'Bamberg (Kreis)', 'Bamberg', 'Wildensorg']}",5735272221,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",part_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'CGI'}",Duales Masterstudium Applied Data Science (m/f/d),0,9.99417,53.5504,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTkRTQ21EQmo4UkdacjhsTW5WQkQxQSIsImkiOiI1Njc3NzgyMTI0In0.8f-sZvy_lSPK8KE14cwbxnlofKc_8K14dwGGWCHw8kk,"Position Description: Duales Masterstudium Applied Data Science (m/f/d) Stellenbeschreibung Du willst Dich dem analytischen Umgang mit Daten stellen und hast dabei gleichzeitig „das große Ganze“ im Unternehmen im Blick? Künstliche Intelligenz, Data Mining, Predictive Analytics und Projektmanagement findest Du spannend? Kein Problem bei CGI! • Breite Karrieremöglichkeiten • Steile Lernkurve in kleinen Teams • Freistellungstage für Präsenzphasen und individuelles Lernen • Attraktives Gehalt sowie…",Adzuna::API::Response::Job,2026-03-25T06:58:05Z,https://www.adzuna.de/details/5677782124?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Hamburg-Altstadt, Hamburg', 'area': ['Deutschland', 'Hamburg', 'Hamburg-Altstadt'], '__CLASS__': 'Adzuna::API::Response::Location'}",5677782124,"{'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,contract
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Dentsply Sirona'}",Bachelor of Science (B. Sc.) Data Science und KI,0,8.60289,49.67828,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTkRTQ21EQmo4UkdacjhsTW5WQkQxQSIsImkiOiI1MzkzNTM0NjY1In0.h5qCE1cZsJeMo_IVED3MtFlTMf0Vlv3m1N4mi0dzINA,"Requistion ID : 67844 Dentsply Sirona ist der weltweit gru00f6u00dfte Anbieter von Dentalprodukten- und technologien und unterstu00fctzt Zahnu00e4rzte und Zahntechniker dabei, eine bessere, schnellere und sicherere Versorgung in allen zahnmedizinischen Bereichen anzubieten. Wir sind stolz darauf, bevorzugter Partner fu00fcr Zahnarztpraxen, Kliniken, Dentallabore und autorisierte Vertriebshu00e4ndler weltweit zu sein. Der Hauptfirmensitz von Dentsply Sirona befindet sich in Charlotte, North Caro…",Adzuna::API::Response::Job,2025-09-11T02:53:14Z,https://www.adzuna.de/details/5393534665?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Hessen', 'Bergstraße (Kreis)', 'Bensheim'], 'display_name': 'Bensheim, Bergstraße (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",5393534665,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Dentsply Sirona'}",Bachelor of Science (B. Sc.) Data Science und KI,0,8.60289,49.67828,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDUwODg1NDY3MSIsInMiOiJORFNDbURCajhSR1pyOGxNblZCRDFBIn0.h_lQuHKmpn6uaIsHi-7zVneepOOsTsuKn72Wv4qjDcY,"Requistion ID : 67844 Dentsply Sirona ist der weltweit größte Anbieter von Dentalprodukten- und technologien und unterstützt Zahnärzte und Zahntechniker dabei, eine bessere, schnellere und sicherere Versorgung in allen zahnmedizinischen Bereichen anzubieten. Wir sind stolz darauf, bevorzugter Partner für Zahnarztpraxen, Kliniken, Dentallabore und autorisierte Vertriebshändler weltweit zu sein. Der Hauptfirmensitz von Dentsply Sirona befindet sich in Charlotte, North Carolina. So fortschrittlich…",Adzuna::API::Response::Job,2024-01-03T20:47:04Z,https://www.adzuna.de/details/4508854671?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bensheim, Bergstraße (Kreis)', 'area': ['Deutschland', 'Hessen', 'Bergstraße (Kreis)', 'Bensheim']}",4508854671,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': '1Komma5°'}",Working Student Data Science Forecasting (m/f/d),0,9.98553,53.55197,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTkRTQ21EQmo4UkdacjhsTW5WQkQxQSIsImkiOiI1NzQwMDU2MjIwIn0.m0KVTrPHgboV5ddPdKqfqYnIGSmCrSBRU2Hl3_cM0bc,"1KOMMA5° At 1KOMMA5° , we pursue a clear vision: Living on wind and sunlight forever for free . To make this a reality, we are building the energy system of the future with Heartbeat AI. Want to be part of it?We bring together regional craftsmanship and scalable software: We don't think of solar, batteries, heat pumps, and e-mobility as isolated components, but control them as an intelligent, integrated overall system in our virtual power plant. Directly connected to the electricity market – in…",Adzuna::API::Response::Job,2026-05-24T23:34:05Z,https://www.adzuna.de/details/5740056220?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg', 'Neustadt'], 'display_name': 'Neustadt, Hamburg'}",5740056220,"{'label': 'Stellen aus Logistik & Lagerhaltung', 'tag': 'logistics-warehouse-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",part_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",Praktikum Associate Consultant Data Science (m/w/d),0,7.112412,50.71942,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTkRTQ21EQmo4UkdacjhsTW5WQkQxQSIsImkiOiI1NzEyMDEyNTI4In0.TrXde8kShr1vvwAsfUHeDrbMPN760yoVpUdRWJXnJUw,Praktikum Associate Consultant Data Science (m/w/d) InDeutschland - Berlin| Bonn | Köln Du willst Praxiserfahrung in einer internationalen Unternehmensberatung sammeln? Bei uns kannst du dein Interesse an Wirtschaftsthemen mit deinen analytischen Fähigkeiten verbinden! Werde für mindestens 10 Wochen Teil eines außergewöhnlichen Teams. Was uns besonders macht: ein starker Unternehmergeist und jede Menge Gestaltungsfreiheit. Der Advanced Analytics Bereich bei Simon-Kucher konzentriert sich auf di…,Adzuna::API::Response::Job,2026-04-27T23:30:51Z,https://www.adzuna.de/details/5712012528?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], 'display_name': 'Bonn, Nordrhein-Westfalen'}",5712012528,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,,,
"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",Praktikum Associate Consultant Data Science (m/w/d),0,13.420806,52.507706,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTkRTQ21EQmo4UkdacjhsTW5WQkQxQSIsImkiOiI1NzEyMDEyNTM0In0.4m7o_As5WXHcq8zCI6moczgd3bYSWAfsJm0o3litHAQ,Praktikum Associate Consultant Data Science (m/w/d) InDeutschland - Berlin| Bonn | Köln Du willst Praxiserfahrung in einer internationalen Unternehmensberatung sammeln? Bei uns kannst du dein Interesse an Wirtschaftsthemen mit deinen analytischen Fähigkeiten verbinden! Werde für mindestens 10 Wochen Teil eines außergewöhnlichen Teams. Was uns besonders macht: ein starker Unternehmergeist und jede Menge Gestaltungsfreiheit. Der Advanced Analytics Bereich bei Simon-Kucher konzentriert sich auf di…,Adzuna::API::Response::Job,2026-04-27T23:30:51Z,https://www.adzuna.de/details/5712012534?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}",5712012534,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",Praktikum Associate Consultant Data Science (m/w/d),0,,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcxMjAxMjUzNSIsInMiOiJORFNDbURCajhSR1pyOGxNblZCRDFBIn0.1jq4_xNFihQuNi9oDeLbSJCAdVZRM4swVvKX92qoq5o,Praktikum Associate Consultant Data Science (m/w/d) InDeutschland - Berlin| Bonn | Köln Du willst Praxiserfahrung in einer internationalen Unternehmensberatung sammeln? Bei uns kannst du dein Interesse an Wirtschaftsthemen mit deinen analytischen Fähigkeiten verbinden! Werde für mindestens 10 Wochen Teil eines außergewöhnlichen Teams. Was uns besonders macht: ein starker Unternehmergeist und jede Menge Gestaltungsfreiheit. Der Advanced Analytics Bereich bei Simon-Kucher konzentriert sich auf di…,Adzuna::API::Response::Job,2026-04-27T23:30:51Z,https://www.adzuna.de/details/5712012535?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], '__CLASS__': 'Adzuna::API::Response::Location'}",5712012535,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,,,
"{'display_name': 'Universitätsklinikum Augsburg', '__CLASS__': 'Adzuna::API::Response::Company'}",Wissenschaftlicher Mitarbeiter (m/w/d) Bereich Data Science,0,10.85702,48.39467,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1MDk0MTc1MCIsInMiOiJORFNDbURCajhSR1pyOGxNblZCRDFBIn0.92MLcq_-hMxk-SXNT_sotS1aQY0VweaqXbP_nN-Kho0,"Für das Medizinische Datenintegrationszentrum (MeDIZ) und das Institut für Digitale Medizin (IDM) suchen wir zum nächstmöglichen Zeitpunkt in Vollzeit, zunächst bis zum 31.12.2027 befristet, einen wissenschaftlichen Mitarbeiter (m/w/d) für den Bereich Date Science. Datenintegration & Schnittstellenkompetenz: Sie übernehmen die Extraktion von Daten aus klinischen Quellsystemen und sorgen für deren nahtlose Integration in Forschungsdatenbanken Datenqualität im Fokus: Sie stellen sicher, dass unse…",Adzuna::API::Response::Job,2026-06-03T22:44:34Z,https://www.adzuna.de/details/5750941750?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bärenkeller, Augsburg', 'area': ['Deutschland', 'Bayern', 'Augsburg (Kreis)', 'Augsburg', 'Bärenkeller']}",5750941750,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",full_time,,,
{'__CLASS__': 'Adzuna::API::Response::Company'},Senior Softwareentwickler für Data Science und Datenmanagement (m/w/d),0,8.28561,51.14779,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNzgxODU4MCIsInMiOiJORFNDbURCajhSR1pyOGxNblZCRDFBIn0.d15C1f83z2DscWLxD1La3GciRchjATWB_nROmmLCobU,"Über das Unternehmen Als international operierender Spezialist produziert wir leistungsstarke Präzisionsanlagen. Das bedeutet moderne bestehende und vielfach erprobte Standards zu nutzen, um mit Kunden gemeinsam ein tragendes als auch individuelles Gesamtkonzept zu entwickeln. Wir sind Partner von der ersten Idee, Konzeption, Planung, Projektierung und Abwicklung bis zur Endfertigung, Montage und einem umfangreichen After-Sales-Service. Was bieten wir Ihnen? Spannende Aufgaben im Bereich innova…",Adzuna::API::Response::Job,2026-05-13T09:27:36Z,https://www.adzuna.de/details/5727818580?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Hochsauerlandkreis', 'Schmallenberg'], 'display_name': 'Schmallenberg, Hochsauerlandkreis'}",5727818580,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
