created,title,description,salary_is_predicted,longitude,category,latitude,redirect_url,location,id,__CLASS__,adref,company,contract_time,salary_max,salary_min,contract_type
2026-05-19T23:10:02Z,Data Science Team Leader,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",0,,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",,https://www.adzuna.de/details/5734463783?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",5734463783,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczNDQ2Mzc4MyIsInMiOiJVaU1HS2FlSjhSR3ktZHdwWEc0d3dRIn0.g5VlUq5SQBv_b7GAym8D_2lFH5YJF6N6eRuSD9jPMmo,"{'display_name': 'Just Eat', '__CLASS__': 'Adzuna::API::Response::Company'}",full_time,,,
2025-11-18T19:20:38Z,"Data Science, Music & Audio","Who we are Melotech is revolutionizing media and entertainment. We create art through technology for humans to enjoy. In just 24 months, our work has been heard, watched and loved for over 3 billion minutes worldwide. Founded by entrepreneur and investor Soheil Mirpour, we are backed by top VCs Cherry Ventures, Speedinvest and GFC, alongside world-class angels from firms such as Spotify, Blackstone and KKR. What you will do Join us as our first dedicated Data Scientist to bring order to the cha…",0,13.420806,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",52.507706,https://www.adzuna.de/details/5502257930?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}",5502257930,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWlNR0thZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1NTAyMjU3OTMwIn0.GwRUvErTqnjZX76LkfJuqRmy6VA_8l15NkXuIKY6LGk,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Melotech'}",full_time,,,
2026-05-15T22:54:05Z,Data Science Team Leader,"Ready for a challenge? That’s good, because at Just Eat Takeaway.com (JET) we have abundant opportunity, or, as we say, everything is on the table. We are a leading global online food delivery marketplace. Our tech ecosystem connects millions of active customers with hundreds of thousands of connected partners in countries across the globe. Our mission? To empower every food moment around the world, whether it’s through customer service, coding or couriers. About this role As the Senior Team Le…",0,,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,https://www.adzuna.de/details/5730764373?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",5730764373,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTczMDc2NDM3MyIsInMiOiJVaU1HS2FlSjhSR3ktZHdwWEc0d3dRIn0.10iUv8a2PxAVFzdvbMeC3G86jMqh4mtuEWkGsIOipWQ,"{'display_name': 'Just Eat', '__CLASS__': 'Adzuna::API::Response::Company'}",full_time,,,
2026-03-19T22:33:09Z,Data Science Lead 1,"Make your mark for patients To strengthen our Global Advanced Analytics team, we are looking for an adaptable, collaborative individual with an intrapreneurial mindset for our Analytics Lead opening . This hybrid role is based in our headquarters in Monheim, Germany requiring 40% onsite presence and 5-10% international/ domestic travel. About the role You will help to inform on the commercial viability of various assets in development. You will be responsible for making exceptional business imp…",0,10.85789,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",48.84099,https://www.adzuna.de/details/5672477950?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Monheim, Donau-Ries (Kreis)', 'area': ['Deutschland', 'Bayern', 'Donau-Ries (Kreis)', 'Monheim'], '__CLASS__': 'Adzuna::API::Response::Location'}",5672477950,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWlNR0thZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1NjcyNDc3OTUwIn0.0M4g3rWnehVW9C-MWd254XmSfgOWjAxmhiqtJJDf5iY,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'UCB'}",,,,
2026-04-23T10:57:19Z,Praktikum Data Science in Neckarsulm,"Deine Aufgaben Werde Teil unseres Daten & KI Teams, unterstütze datenbasierte Analysen und entwickle innovative Automatisierungslösungen. Ab sofort für 4 bis 6 Monate. … konkret heißt das: Erhalte Einblicke in Big Data und Machine Learning Technologien Mitarbeit bei Datenerhebung, -aufbereitung und explorativer Analyse Entwicklung, Validierung und Pilotierung KI- und Statistik-basierte Lösungen für automatisierte Entscheidungen in Fachabteilungen Einbringen in die strategische Definition von Da…",0,,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",,https://www.adzuna.de/details/5708108449?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",5708108449,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWlNR0thZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1NzA4MTA4NDQ5In0.gawYfxHJ98It814uE3YJN6G2cfP-zW4G5me8VGP30h0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung'}",full_time,,,
2026-07-24T09:38:13Z,Solution Consultant KI-Plattformen (m/w/d),"Wir sind ein dynamisches und leistungsstarkes Unternehmen der kosmetischen und pharmazeutischen Industrie. Neben der nach GMP-Richtlinien zertifizierten eigenen Produktion für unsere Gesichts-, Körper-, Haarpflegeprodukte und dekorativen Kosmetik legen wir großen Wert auf unser Qualitätsmerkmal ""Made in Germany"". Jährlich werden unsere innovativen Apothekenprodukte mit Preisen wie ""Beste Neueinführung"" oder ""Top Marke"" ausgezeichnet. Zur Verstärkung unseres IT-Teams suchen wir zum nächstmöglich…",0,7.3341,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",49.31944,https://www.adzuna.de/land/ad/5813484237?se=UiMGKaeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=B82B796464C89AB9BF15E81FEF75C6FA53EAD7D6,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Saarland', 'Saarpfalz-Kreis', 'Homburg'], 'display_name': 'Homburg, Saarpfalz-Kreis'}",5813484237,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWlNR0thZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1ODEzNDg0MjM3In0.ePJVXuGORBrWuuyJnKdy5m07MpEEerkYEJxCq43H6iI,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Dr. Theiss Naturwaren GmbH'}",,,,
2026-07-22T10:35:43Z,Junior Market Research Manager Marktforschung / Market Intelligence / Data Science (m/w/d),"Wir überzeugen unsere Kunden mit hochpräzisen Messgeräten und innovativen Lösungen für das Messdatenmanagement von morgen. Seit 1957 entwickeln, produzieren und vermarkten aktuell 3.900 Mitarbeiter in weltweit 37 Tochtergesellschaften unsere Produkte. Gestalten Sie die Dinge mit und entwickeln Sie sich weiter. Wir sehen in Ihnen nicht nur den Mitarbeiter, sondern auch den Menschen! JLFT1_DE",0,,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}",,https://www.adzuna.de/land/ad/5810586836?se=UiMGKaeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=64C10D64B6B3776B5C370118D1F9B69652102757,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",5810586836,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWlNR0thZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1ODEwNTg2ODM2In0.9-XRGUjLCNp0t1lstN6zraFi1XNuAkxihVgEQKndhXs,"{'display_name': 'Testo SE & Co. KGaA', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
2026-07-26T01:29:21Z,Senior Datenarchitekt (m/w/d) Data & AI Strategie,"INFOMOTION ist die Data Performance Company – mit über 600 Datenenthusiastinnen und -enthusiasten an neun Standorten und mehr als 20 Jahren Erfahrung. Bei uns bringst Du Deine Expertise gezielt ein – und entwickelst sie weiter, gemeinsam mit einem Team, das Wissen teilt, Verantwortung lebt und Zukunft gestaltet. Du möchtest Deine Erfahrung nicht nur vertiefen, sondern auch weitergeben – und mit anderen gemeinsam echte Datenwirkung erzielen? Dann gestalte mit uns die nächste Etappe – persönlich,…",0,,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",,https://www.adzuna.de/land/ad/5815903608?se=UiMGKaeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=BACA66055BAF7E9E51246E2752FC9B60224C9ACA,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main']}",5815903608,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNTkwMzYwOCIsInMiOiJVaU1HS2FlSjhSR3ktZHdwWEc0d3dRIn0.pYCOvcUcNTxeGuyWQb-HxjR43avCTxw5L8mfTFgk0VY,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'INFOMOTION GmbH'}",,,,
2026-07-24T19:28:36Z,Praktikant*in Reichweiteprognose Performance BEV sowie Betriebsstrategie V8 (Pflicht-Praktikum),"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",0,9.32281,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",48.92287,https://www.adzuna.de/land/ad/5814221134?se=UiMGKaeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=2784CBD8FC31962DEBF586A8865A95E7C0C540FB,"{'display_name': 'Affalterbach, Ludwigsburg (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Ludwigsburg (Kreis)', 'Affalterbach'], '__CLASS__': 'Adzuna::API::Response::Location'}",5814221134,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNDIyMTEzNCIsInMiOiJVaU1HS2FlSjhSR3ktZHdwWEc0d3dRIn0.5NMX8I1xNAFLMXNEUyvcZMuZorF1DfAqsjMdi3-sy0s,"{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
2026-07-20T15:33:16Z,Trainee FOKUS Luxemburg (m/w/d) - digitale Transformation & Prozessmanagement im Fondsbrokerage,"Als eine der großen europäischen Plattformen für Investmentfonds ist die Attrax Financial Services S.A. ein zuverlässiger Partner der Genossenschaftlichen FinanzGruppe Volksbanken Raiffeisenbanken in Deutschland und weiterer professioneller Finanzdienstleister - wie Banken, Investmentgesellschaften und Versicherungen. Die Gesellschaft bietet ihren Institutionellen Kunden innovative Business-to-Business-Services für Fondsbrokerage und Fondsverwahrung, kundenorientierte Lösungen in den Bereichen …",0,,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",,https://www.adzuna.de/land/ad/5808153139?se=UiMGKaeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=C2997387BB0FA88646A1882AA3999AE183102AD5,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",5808153139,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWlNR0thZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1ODA4MTUzMTM5In0.m0QhJsiTUIeGFAbV0k7_HK_As6Dm6VkGI9u1uW3dKgQ,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Union Investment'}",,,,
2026-07-16T15:09:08Z,Professur (m/w/d) für Medizintechnische Wissenschaften,"DAS DUALE HOCHSCHULSTUDIUM MIT ZUKUNFT. Die Duale Hochschule Baden-Württemberg (DHBW) ist mit rund 33.000 Studierenden an neun Studienakademien und drei Campus sowie dem Center for Advanced Studies die größte Hochschule Baden-Württembergs. Gemeinsam mit 9.000 ausgewählten Unternehmen sowie sozialen und gesundheitsnahen Einrichtungen sorgt die DHBW für einen in Theorie und Praxis exzellent qualifizierten Fach- und Führungskräftenachwuchs in den Bereichen Wirtschaft, Technik, Sozialwesen und Gesu…",0,9.209895,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",49.142335,https://www.adzuna.de/land/ad/5802876016?se=UiMGKaeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=A446F79ED3FD6DCF995F9444E2EAB814B95DA6EC,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Heilbronn, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn']}",5802876016,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMjg3NjAxNiIsInMiOiJVaU1HS2FlSjhSR3ktZHdwWEc0d3dRIn0.u42DNsGb5po8FOBtsnFa4ja1RbRHBNNc70o9H8AHFbA,"{'display_name': 'Duale Hochschule Baden-Württemberg Heilbronn', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
2026-07-22T10:26:58Z,"Duales Studium Data Science und Künstliche Intelligenz, Bachelor of Science, Mercedes-Benz AG, Global Logistics Center Germersheim, Studienbeginn 1. Oktober 2027 (m/w/d)","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",0,8.36958,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs'}",49.21886,https://www.adzuna.de/land/ad/5810552391?se=UiMGKaeJ8RGy-dwpXG4wwQ&utm_medium=api&utm_source=a4bcf954&v=44E8BD146F824A1C17C1E9D9B1CFE1603EE259CA,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Germersheim, Germersheim (Kreis)', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Germersheim (Kreis)', 'Germersheim']}",5810552391,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWlNR0thZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1ODEwNTUyMzkxIn0.gI6rTyYVuANhwtMPgsbbJ-QOesxZ8PEj79Np2VLsAVs,"{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}",,,,
2025-07-12T22:07:55Z,Praktikum/Abschlussarbeit im Bereich Data Science,"Unterstützen Sie uns im Rahmen eines Praktikums/einer Abschlussarbeit im Bereich Data Science. Studium/Fachrichtung | Mathematik, Statistik, Data Science, Informatik, Physik oder vglb. Studiengänge Einsatzbereich | Praktikum/Abschlussarbeit im Bereich Data Science Dauer | 3-6 Monate Bestens gefordert | Wir suchen motivierte Studierende, die sich unserem Data Science Team für ein Pflichtpraktikum und/oder eine Bachelor-/Masterarbeit (3-6 Monate) anschließen möchten. Bei uns können Sie praktische…",0,14.10731,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",51.13209,https://www.adzuna.de/details/5299866746?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankenthal, Bautzen (Kreis)', 'area': ['Deutschland', 'Sachsen', 'Bautzen (Kreis)', 'Frankenthal']}",5299866746,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWlNR0thZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1Mjk5ODY2NzQ2In0.XGHJ39Dbh50uU-I-MRoRr0RrO6bSesIx1uTxs2hThfQ,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KSB'}",,,,
2026-07-23T04:30:32Z,Werkstudent Data Science - Jobsuche & Job-Empfehlung,"Als Werkstudent im Bereich Data Science unterstützt du uns dabei, unsere Such- und Empfehlungssysteme datenbasiert weiterzuentwickeln. Du arbeitest mit echten Nutzerprofilen, Stellenanzeigen sowie Such- und Empfehlungsergebnissen und hilfst uns zu verstehen, was ein gutes Matching ausmacht. Du bist Teil eines internationalen Data-Science-Teams und erhältst Einblicke in die Entwicklung datengetriebener Produkte – von der Analyse einzelner Ergebnisse bis hin zu produktiven Machine-Learning-System…",0,9.99333,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",53.54167,https://www.adzuna.de/details/5811753434?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg', 'HafenCity'], 'display_name': 'HafenCity, Hamburg'}",5811753434,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWlNR0thZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1ODExNzUzNDM0In0.lK9JoES_bzjmAEwY4o85bEmb7l-rCV6BlsZC3izxOgs,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'XING'}",,,,contract
2026-07-18T09:31:27Z,Praktikum Data Analytics / Data Science,"Praktikum Data Analytics / Data Science Datum: 12.11.2025 Standort: Fellbach, BW, DE, 70736 Unternehmen: STIHL Das ist die Aufgabe Mitwirken im innovativen Big Data Team: Unterstütze andere Fachbereiche durch Expertise in Data Analytics und erhalte Einblicke in Data Science und Data Visualization, um datengetriebene Entscheidungen voranzutreiben Beteiligen an Analytics Projekten: Arbeite interdisziplinär, um Produkte und interne Prozesse durch datengetriebene Insights zu optimieren, mit der Cha…",0,9.26652,"{'tag': 'accounting-finance-jobs', 'label': 'Stellen aus Buchhaltung & Finanzwesen', '__CLASS__': 'Adzuna::API::Response::Category'}",48.82807,https://www.adzuna.de/details/5805899650?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Rems-Murr-Kreis', 'Fellbach', 'Schmiden'], 'display_name': 'Schmiden, Fellbach'}",5805899650,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNTg5OTY1MCIsInMiOiJVaU1HS2FlSjhSR3ktZHdwWEc0d3dRIn0.IlS7nkhJtU9ibo7Ov580FVb9ycswsjQ5vUFe4y5LRmE,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ANDREAS STIHL AG & Co. KG'}",,,,
2026-07-01T23:47:40Z,Praxissemester im Bereich KI und Data Science,"Du studierst Informatik, Künstliche Intelligenz (KI), Data Science, Data Analytics oder einen vergleichbaren Studiengang mit Schwerpunkt Softwareentwicklung und möchtest dein theoretisches Wissen in einem praxisnahen Projekt anwenden, das langfristig einen echten Mehrwert schafft? Dann suchen wir genau dich für ein Praxissemester! Werde Teil unseres Teams am Standort Ulm und gestalte die Zukunft von NewTec aktiv mit! Was dich bei NewTec erwartet: Du entwickelst und optimierst Datenbankabfragen …",0,9.94976,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",48.39155,https://www.adzuna.de/details/5784409486?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Söflingen'], 'display_name': 'Söflingen, Ulm', '__CLASS__': 'Adzuna::API::Response::Location'}",5784409486,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4NDQwOTQ4NiIsInMiOiJVaU1HS2FlSjhSR3ktZHdwWEc0d3dRIn0.DWonUpvuaH8p4HRDAZBmOoiJ-mI0XD2R3IeZEk7FOQc,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'NewTec'}",full_time,,,
2026-06-26T23:23:03Z,Projektmanager – Data Analytics / Data Science,"Für den Standort München suchen wir: Projektmanager – Data Analytics / Data Science Ihre Aufgaben: Planung, Steuerung und Umsetzung datengetriebener Use Cases und Projekte über den gesamten Lifecycle Projektmanagement im Data-/Analytics-Umfeld (Termine, Budget, Risiken, Ressourcen) Zusammenarbeit mit Data Scientists, Data Analysts, Data Engineers, Product Ownern und Fachbereichen Übersetzung fachlicher Anforderungen in analytische Lösungsansätze Steuerung interner und externer Projektbeteiligte…",0,11.44811,"{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}",48.18449,https://www.adzuna.de/details/5778269339?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Allach-Untermenzing'], 'display_name': 'Allach-Untermenzing, München'}",5778269339,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWlNR0thZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1Nzc4MjY5MzM5In0.4Txy1edrB9iwb-edN42uNK2T5kI3LjnBUoXcU_OoAvM,"{'display_name': 'Guldberg', '__CLASS__': 'Adzuna::API::Response::Company'}",full_time,,,
2026-07-05T00:49:56Z,"Research Scientist, Foundational Data Science","Who we are Foundation models transformed text and images. Structured data - the largest and most consequential data format in the world - stayed untouched. Tables run every clinical trial, every financial model, every scientific experiment, every business decision, and no one had built a foundation model that truly understood them. Until now. What LLMs did for language, we're doing for tables. The next modality shift in AI is happening, and we're hiring the team that makes it. Momentum. We pion…",0,13.420806,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",52.507706,https://www.adzuna.de/details/5788539455?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}",5788539455,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWlNR0thZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1Nzg4NTM5NDU1In0.kpQOBMT9OWGG9waLKrzbl-B5Tj4R9muRiE2AvhiwAvw,"{'display_name': 'Prior Labs', '__CLASS__': 'Adzuna::API::Response::Company'}",full_time,,,
2026-05-30T23:27:29Z,Data Science Intern (FT Potential),"About finmid finmid 's mission is to enable software companies to reimagine how their business customers access capital. By productizing the complexity of financial services, finmid empowers companies to offer financial services where FinTech isn't the mission but enables the mission. About the opportunity We are looking for a Data Science Intern to join our Data team. This is an exciting opportunity for someone early in their career who is hungry to learn and build. You’ll work closely with th…",0,,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,https://www.adzuna.de/details/5745959926?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",5745959926,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NTk1OTkyNiIsInMiOiJVaU1HS2FlSjhSR3ktZHdwWEc0d3dRIn0.dYffr5QFPoYnwAvLiddURW44xafJ0GKX8ECszKsj2nE,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Finmid'}",full_time,,,
2026-07-25T07:13:27Z,Duales Studium Softwaretechnologie - Data Science,"Salary: 28.000 - 48.000 € per year Requirements: Erfolgreicher Abschluss der allgemeinen oder fachgebundenen Hochschulreife Gute Leistungen besonders in Mathematik Interesse an Programmiersprachen, digitalen Technologien und Prozessen Idealerweise ein erstes Praktikum im IT Bereich oder eine abgeschlossene Berufsausbildung mit IT Hintergrund Sehr gute Sprachkenntnisse in Deutsch (Sprachniveau C1) und Englisch Gute PC-Kenntnisse (MS-Office), ggfs. Kenntnisse von anwendungsspezifischen Programmie…",0,8.20531,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",50.74164,https://www.adzuna.de/details/5814988124?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Lahn-Dill-Kreis', 'Haiger'], 'display_name': 'Haiger, Lahn-Dill-Kreis'}",5814988124,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWlNR0thZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1ODE0OTg4MTI0In0.RrBitcJcJigLyTd6MfnUvZuuO1qLxbzGY4RtAhkrvN0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Loh Services GmbH&Co. KG'}",,48000.0,28000.0,contract
2025-11-18T18:47:23Z,"Data Science Intern, Music & Audio","Who we are Melotech is revolutionizing media and entertainment. We create art through technology for humans to enjoy. In just 24 months, our work has been heard, watched and loved for over 3 billion minutes worldwide. Founded by entrepreneur and investor Soheil Mirpour, we are backed by top VCs Cherry Ventures, Speedinvest and GFC, alongside world-class angels from firms such as Spotify, Blackstone and KKR. What you will do Join us as Data Scientist Intern to bring order to the chaos of culture…",0,13.420806,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",52.507706,https://www.adzuna.de/details/5502240982?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",5502240982,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVWlNR0thZUo4Ukd5LWR3cFhHNHd3USIsImkiOiI1NTAyMjQwOTgyIn0._elofSaK2bHol8i7H6tk8KHsiSY2rQnJLSSrP84U8GI,"{'display_name': 'Melotech', '__CLASS__': 'Adzuna::API::Response::Company'}",full_time,,,
