location,category,redirect_url,title,latitude,description,salary_is_predicted,longitude,adref,company,id,created,__CLASS__,contract_time,salary_max,salary_min,contract_type
"{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",https://www.adzuna.de/details/5555801738?utm_medium=api&utm_source=a4bcf954,Manager Data Science (m/f/d),52.507706,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",0,13.420806,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1NTgwMTczOCIsInMiOiJnbnBCYVl3UThSRzJmcWR6ME9hMUlBIn0.oaAajDtAeuAzE91lk2r4-NZR4YnqFBZPaKRv6pZaYKE,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",5555801738,2025-12-25T20:49:29Z,Adzuna::API::Response::Job,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",https://www.adzuna.de/details/5597878381?utm_medium=api&utm_source=a4bcf954,Manager Data Science (m/f/d),,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",0,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU5Nzg3ODM4MSIsInMiOiJnbnBCYVl3UThSRzJmcWR6ME9hMUlBIn0.29TSDfa8UCFX-p1l78yVXw1g8DrUU2WjTu-LEgObgN4,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Simon-Kucher & Partners'}",5597878381,2026-01-23T22:09:26Z,Adzuna::API::Response::Job,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Eschborn, Main-Taunus-Kreis', 'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Eschborn']}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/details/5576719786?utm_medium=api&utm_source=a4bcf954,Manager Data Science (m/f/d),,"Manager Data Science (m/f/d) In Germany - Berlin| Bonn | Cologne | Frankfurt/Main | Hamburg | Munich Helpbusinesses make informed decisions and drive growth by transforming raw datainto actionable insights. Ready to boost your personal development in datascience, analytics, and AI? Become a pioneer of the digital transformation andsupport us as a Manager in Data Science-focused consulting. What makes us special: Advance your career with exciting professional opportunities in our thriving compan…",0,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NjcxOTc4NiIsInMiOiJnbnBCYVl3UThSRzJmcWR6ME9hMUlBIn0.VnPQSuZpCzVV0YpXeky_1ri6R7Q605CoYihiXGf7A8o,"{'display_name': 'Simon-Kucher & Partners', '__CLASS__': 'Adzuna::API::Response::Company'}",5576719786,2026-01-09T21:06:00Z,Adzuna::API::Response::Job,,,,
"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",https://www.adzuna.de/land/ad/5470836954?se=gnpBaYwQ8RG2fqdz0Oa1IA&utm_medium=api&utm_source=a4bcf954&v=E70652E6B5948754343F2422B9EC6385EC0A4CF3,Duales Studium Data Science & KI - 2026,,"Entdecke die Welt der elektronischen Bauelemente! Starte als Teamplayer bei Rutronik! Die Welt der Elektronik ist unser Zuhause. Als eines der weltweit führenden Unternehmen für den Vertrieb elektronischer Bauteile mit mehr als 1.900 Mitarbeitern an über 82 Standorten rund um den Globus suchen wir laufend Verstärkung. Entdecke jetzt die Perspektiven und Chancen, die dir dein Job bei Rutronik bietet und werde Teil unseres Erfolges! Duales Studium Data Science & KI - 2026 Bachelor of Science | DH…",0,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ25wQmFZd1E4UkcyZnFkejBPYTFJQSIsImkiOiI1NDcwODM2OTU0In0.v1OMP_2FLPd7eHIRtqX29iY-FSanWNbxNiGi4w_1OHg,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Rutronik Elektronische Bauelemente GmbH'}",5470836954,2025-10-30T11:48:56Z,Adzuna::API::Response::Job,,,,
"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Mitte'], 'display_name': 'Mitte, Stuttgart', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/details/5626721489?utm_medium=api&utm_source=a4bcf954,Data Science Analyst (m/w/d),48.77713,"Data Science Analyst (m/w/d) Referenznummer: 17114 - Einsatzort: Stuttgart - Funktionsbereich: SüdLeasing - Organisationseinheit: SüdLeasing Risikocontrolling (8240) - Vollzeit / Teilzeit: 100 - Bewerbung bis: 12.03.2026 Unser Team im Risikocontrolling sucht Verstärkung im Bereich der quantitativen Risikoanalyse und Modellierung. Sie erwartet ein vielseitiges und abwechslungsreiches Aufgabenspektrum. Vorkenntnisse in der Modellierung von Finanzdaten sind von Vorteil, aber keine Voraussetzung, d…",0,9.18071,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ25wQmFZd1E4UkcyZnFkejBPYTFJQSIsImkiOiI1NjI2NzIxNDg5In0.N0YjnwrtV8co95Ywf7OUTEdzvAwkxBWvybb5Gdv1EDM,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'SüdLeasing'}",5626721489,2026-02-12T22:36:40Z,Adzuna::API::Response::Job,,,,
"{'display_name': 'Bühl, Kempten (Allgäu)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Kempten (Allgäu)', 'Bühl']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Verwaltungsstellen', 'tag': 'admin-jobs'}",https://www.adzuna.de/details/5633889678?utm_medium=api&utm_source=a4bcf954,Specialist Data Science (m/w/d),47.74502,"Specialist Data Science (m/w/d) in Wiggensbach Als verlässliches, dynamisches und innovationsgetriebenes Unternehmen gestalten wir aktiv die Zukunft der internationalen Automobilindustrie. Unsere Teams entwickeln, erforschen und produzieren an 12 Standorten weltweit und bringen dabei fundiertes technisches Know-how und hohe Innovationskraft ein. Mit rund 3.500 Mitarbeitenden erzielten wir im vergangenen Geschäftsjahr einen Umsatz von über 450 Millionen Euro. Zur weiteren Umsetzung unserer Wachs…",0,10.23134,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYzMzg4OTY3OCIsInMiOiJnbnBCYVl3UThSRzJmcWR6ME9hMUlBIn0.3P9T8SiF87HVvRtsiKul4ly-srgtYWcgsKMyR9by_n8,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'recruitIT Consulting'}",5633889678,2026-02-18T02:33:52Z,Adzuna::API::Response::Job,full_time,,,permanent
"{'area': ['Deutschland', 'Berlin', 'Friedrichshain'], 'display_name': 'Friedrichshain, Berlin', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",https://www.adzuna.de/details/5600951890?utm_medium=api&utm_source=a4bcf954,Lecturer - Data Science (m/f/d),52.51734,"IU INTERNATIONAL UNIVERSITY - MyStudium - Because teaching is not just a job, it's a statement. You don't just want to teach, you want to make a difference? Then start at Germany's largest university and shape the future of teaching with us - in an environment that focuses on your professional and personal needs. Contribute to our academic world at our campus in Berlin as a freelance lecturer in MyStudium with 48 teaching units starting on 01.04.2026. Lecturer Artificial Intelligence Inference …",0,13.46308,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYwMDk1MTg5MCIsInMiOiJnbnBCYVl3UThSRzJmcWR6ME9hMUlBIn0.lQOmfNwdYQfz37r_Oo5YgKI7uwCo9yuTIee5LxRqbgY,"{'display_name': 'IU Internationale Hochschule', '__CLASS__': 'Adzuna::API::Response::Company'}",5600951890,2026-01-26T15:45:31Z,Adzuna::API::Response::Job,,,,
"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}","{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}",https://www.adzuna.de/details/5556920071?utm_medium=api&utm_source=a4bcf954,Graduate Program Data Science & Analytics - Germany,,"Description Are you looking to kick off your career journey? Do you like the idea of joining the European PayTech? If so, you are at the right place! Our Graduate Program offers you the chance to create your unique career path within our diverse international team, operating in more than 25 countries. Rotate among different departments, learn from experienced professionals, and make a difference by working on real business cases. About the Program Our Graduate Program is more than a learning pa…",0,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1NjkyMDA3MSIsInMiOiJnbnBCYVl3UThSRzJmcWR6ME9hMUlBIn0.vT_uQQldjTDG0PgTINp-3-PRdBtZhvyH6YcY6hBcZN0,"{'display_name': 'Nexi Group', '__CLASS__': 'Adzuna::API::Response::Company'}",5556920071,2025-12-26T21:24:10Z,Adzuna::API::Response::Job,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Freiberg, Mittelsachsen (Kreis)', 'area': ['Deutschland', 'Sachsen', 'Mittelsachsen (Kreis)', 'Freiberg']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",https://www.adzuna.de/details/5576690121?utm_medium=api&utm_source=a4bcf954,Duales Studium Data Science und Künstliche Intelligenz,50.91404,"Siltronic ist einer der weltweit größten Hersteller für Wafer aus Reinstsilizium und Partner vieler führender Chip-Hersteller mit rund 4.300 Mitarbeitenden und Produktionsstätten in Europa, Asien und den USA. Wir entwickeln und fertigen Wafer mit einem Durchmesser von bis zu 300 mm. Diese sind die Grundlage der modernen Mikro- und Nanoelektronik. In einem 3-jährigen Dualen Studium werden Theorie und Praxis gekonnt verbunden. Das hoch qualifizierende Studium wird durch breit gefächerte Praxisein…",0,13.33722,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ25wQmFZd1E4UkcyZnFkejBPYTFJQSIsImkiOiI1NTc2NjkwMTIxIn0.KDSfeJZZlc8r6OCTnbrdQZsTqw1biAgYkNe-FQhVpiE,"{'display_name': 'Siltronic AG', '__CLASS__': 'Adzuna::API::Response::Company'}",5576690121,2026-01-09T20:35:59Z,Adzuna::API::Response::Job,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Böckingen, Heilbronn', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn', 'Böckingen']}","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/details/5565208771?utm_medium=api&utm_source=a4bcf954,Praktikant Data Science (m/w/d),49.1416,"Du willst mehr als Uni und möchtest erste Berufseinblicke und Kontakte knüpfen? Dann bist du hier richtig! Als Werkstudent oder Praktikant bei Kaufland gehörst du von Beginn an zu einem starken Team und kannst zeigen, was in dir steckt. Werde auch du Teil von teamkaufland! Das erwartet dich bei uns Wir zählen auf dich: Du unterstützt unser Team bei der Bearbeitung unserer Analytics Use Cases entlang der gesamten Wertschöpfungskette bei Kaufland. Vielfältige Aufgaben? Na klar: Lerne unsere Proje…",0,9.22208,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU2NTIwODc3MSIsInMiOiJnbnBCYVl3UThSRzJmcWR6ME9hMUlBIn0.9h6tbJp48mG-mNEQCu8pLYggbPPd7hALEg-fc80Ulok,"{'display_name': 'Kaufland', '__CLASS__': 'Adzuna::API::Response::Company'}",5565208771,2026-01-02T20:58:32Z,Adzuna::API::Response::Job,,,,
"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'Grünwald'], 'display_name': 'Grünwald, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'trade-construction-jobs', 'label': 'Stellen aus Handel & Bau', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/details/5639557697?utm_medium=api&utm_source=a4bcf954,Duales Studium - Data Science Und Künstliche Intelligenz,48.03972,"Über RTLZWEI Überraschend, unangepasst, optimistisch und ganz nah dran: Das ist RTLZWEI. Hier erlebt das Publikum das Leben in all seinen Facetten. Als ""Home of Reality"" zeigt der Sender Dokumentationen, Reportagen und Doku-Soaps, faszinierende Menschen und bewegende Schicksale. Mit einer konsequenten Multichannel-Strategie steigen die Reichweiten in den digitalen Kanälen stetig an . klicken sie bewerben, für die volle Stellenbeschreibung",0,11.52226,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYzOTU1NzY5NyIsInMiOiJnbnBCYVl3UThSRzJmcWR6ME9hMUlBIn0.7-HE3g5TP6c1huy1NzdMkOP16cz8iRYKq_PywXQAkZE,"{'display_name': 'RTL2 Fernsehen GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",5639557697,2026-02-21T09:08:18Z,Adzuna::API::Response::Job,,,,
"{'display_name': 'Sindelfingen, Böblingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Sindelfingen']}","{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}",https://www.adzuna.de/land/ad/5638165636?se=gnpBaYwQ8RG2fqdz0Oa1IA&utm_medium=api&utm_source=a4bcf954&v=70D25363A08A8CBF07003E2883D634DF16BC6417,Praktikant*in im MO360 Product Owner Team,48.720071,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",0,9.026231,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ25wQmFZd1E4UkcyZnFkejBPYTFJQSIsImkiOiI1NjM4MTY1NjM2In0.sj4mJXcLXtef28cbLdWR95_m7CdSa4JM1U5OpNuOQvM,"{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}",5638165636,2026-02-20T18:26:02Z,Adzuna::API::Response::Job,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Böblingen, Böblingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Böblingen']}","{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5630921991?se=gnpBaYwQ8RG2fqdz0Oa1IA&utm_medium=api&utm_source=a4bcf954&v=81835441DEF152EC88230F5A851BFC515D12F23D,Werkstudent*in ITT Observability,48.68872,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",0,8.98349,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYzMDkyMTk5MSIsInMiOiJnbnBCYVl3UThSRzJmcWR6ME9hMUlBIn0.ghYXzDJc2wTbNrWhO23xVM3jN9zmXdEe36VVW-jPDLg,"{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}",5630921991,2026-02-15T18:10:57Z,Adzuna::API::Response::Job,,,,
"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg'}","{'tag': 'engineering-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Technikerstellen'}",https://www.adzuna.de/land/ad/5640891425?se=gnpBaYwQ8RG2fqdz0Oa1IA&utm_medium=api&utm_source=a4bcf954&v=5306B78C03F38B43A6FB41A53E5CC0CFB5B5455B,"Student*in für Masterarbeit ""Reverse Engineering of Mobility Crack the Code of the Heatmap""",48.776198,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",0,9.187224,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY0MDg5MTQyNSIsInMiOiJnbnBCYVl3UThSRzJmcWR6ME9hMUlBIn0.BLLEh_2ezsMToLcq98T4a798agRgDBdnNF4tfCHDZNE,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",5640891425,2026-02-22T06:26:35Z,Adzuna::API::Response::Job,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Flughafen, Frankfurt am Main', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Flughafen']}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",https://www.adzuna.de/details/5505336818?utm_medium=api&utm_source=a4bcf954,Praktikum Data Science / Data Analytics & BI (w/m/d),50.05078,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Frankfurt Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…",0,8.56413,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgxOCIsInMiOiJnbnBCYVl3UThSRzJmcWR6ME9hMUlBIn0.CHlm28sNozWrE4hgmhU6USDysR6M8yaD6W8UPLJzr88,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",5505336818,2025-11-20T17:58:30Z,Adzuna::API::Response::Job,,,,contract
"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Moabit, Berlin', 'area': ['Deutschland', 'Berlin', 'Moabit']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",https://www.adzuna.de/details/5505336833?utm_medium=api&utm_source=a4bcf954,Praktikum Data Science / Data Analytics & BI (w/m/d),52.5259,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Berlin Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data ve…",0,13.35662,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ25wQmFZd1E4UkcyZnFkejBPYTFJQSIsImkiOiI1NTA1MzM2ODMzIn0.jMhIDPt58QLSFqqUTm4P2HVIDXRo-2VigeVhWjM8qlA,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",5505336833,2025-11-20T17:58:31Z,Adzuna::API::Response::Job,,,,contract
"{'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim'], 'display_name': 'Neuostheim, Mannheim', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",https://www.adzuna.de/details/5505336820?utm_medium=api&utm_source=a4bcf954,Praktikum Data Science / Data Analytics & BI (w/m/d),49.46856,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Mannheim Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data …",0,8.50014,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ25wQmFZd1E4UkcyZnFkejBPYTFJQSIsImkiOiI1NTA1MzM2ODIwIn0.FRx1ivpj2jScQaS4l6FczQU07wu7-0Pmq1z5cigrF1M,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",5505336820,2025-11-20T17:58:30Z,Adzuna::API::Response::Job,,,,contract
"{'display_name': 'Hagsfeld, Karlsruhe', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld']}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/details/5505336831?utm_medium=api&utm_source=a4bcf954,Praktikum Data Science / Data Analytics & BI (w/m/d),49.03084,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Karlsruhe Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…",0,8.45882,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiZ25wQmFZd1E4UkcyZnFkejBPYTFJQSIsImkiOiI1NTA1MzM2ODMxIn0.n61BhcAZoCr8zbg1-NHMCV8sBrEKzya6FrvRVcvGy_U,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",5505336831,2025-11-20T17:58:31Z,Adzuna::API::Response::Job,,,,contract
"{'area': ['Deutschland', 'Saarland', 'Regionalverband Saarbrücken (Kreis)', 'Saarbrücken', 'Malstatt'], 'display_name': 'Malstatt, Saarbrücken', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/details/5505336829?utm_medium=api&utm_source=a4bcf954,Praktikum Data Science / Data Analytics & BI (w/m/d),49.253,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Saarbrücken Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Da…",0,6.96191,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgyOSIsInMiOiJnbnBCYVl3UThSRzJmcWR6ME9hMUlBIn0.20-Fws-2CbkvFJjWPwnXgopaNuhc3jP7BtwnRVv74dU,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",5505336829,2025-11-20T17:58:31Z,Adzuna::API::Response::Job,,,,contract
"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Mitte'], 'display_name': 'Mitte, Stuttgart', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",https://www.adzuna.de/details/5505336837?utm_medium=api&utm_source=a4bcf954,Praktikum Data Science / Data Analytics & BI (w/m/d),48.77713,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Stuttgart Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…",0,9.18071,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkZ4N2Fvd1E4UkcyZnFkejBPYTFJQSIsImkiOiI1NTA1MzM2ODM3In0.WnT6TTF94NfhcQ82MzGnYNBcBd96F-b1zuLprS9Fdkk,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",5505336837,2025-11-20T17:58:31Z,Adzuna::API::Response::Job,,,,contract
"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",https://www.adzuna.de/details/5505338174?utm_medium=api&utm_source=a4bcf954,Praktikum Data Science / Data Analytics & BI (w/m/d),,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data verwandel…",0,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzODE3NCIsInMiOiJKRng3YW93UThSRzJmcWR6ME9hMUlBIn0.iTapbNaqyzsO4ngAk6Cp5xLNbEjJ6PVcwfRTLjalU0E,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",5505338174,2025-11-20T17:58:37Z,Adzuna::API::Response::Job,,,,contract
