description,company,latitude,__CLASS__,redirect_url,category,adref,longitude,created,salary_is_predicted,id,title,location,contract_time,contract_type,salary_max,salary_min
"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Ulm Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten au…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",48.36497,Adzuna::API::Response::Job,https://www.adzuna.de/details/5397521036?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTElieHVnT1M4QkdwbDVteVlHaDl5QSIsImkiOiI1Mzk3NTIxMDM2In0.wTFs9eLB1yDdWm-57CF7M6ihIIlzq8ZctV-5DmD2Y7s,8.29909,2025-09-13T12:06:56Z,0,5397521036,Senior Consultant Data Science (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mitte, Ulm', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Mitte']}",,permanent,,
"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Mainz Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten …","{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",49.99512,Adzuna::API::Response::Job,https://www.adzuna.de/details/5393854657?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTElieHVnT1M4QkdwbDVteVlHaDl5QSIsImkiOiI1MzkzODU0NjU3In0.EFgfG8pSu6Kf6qEc1SnbK4YO9Tcil_mqIoL_l8oyTyw,8.26743,2025-09-11T10:03:41Z,0,5393854657,Senior Consultant Data Science (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Oberstadt, Mainz', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Mainz', 'Oberstadt']}",,permanent,,
"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Mannheim Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Dat…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",49.46856,Adzuna::API::Response::Job,https://www.adzuna.de/details/5393576448?utm_medium=api&utm_source=a4bcf954,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM5MzU3NjQ0OCIsInMiOiIzdVZidkFPUzhCR3dwLWhDeERORlRBIn0.SGkMOa-BvhS61Q10TogyJNRWtEICcSaIgFxrCxuLPDc,8.50014,2025-09-11T03:23:18Z,0,5393576448,Senior Consultant Data Science (w/m/d),"{'display_name': 'Neuostheim, Mannheim', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim']}",,permanent,,
"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten auf, m…","{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",,Adzuna::API::Response::Job,https://www.adzuna.de/details/5369773085?utm_medium=api&utm_source=a4bcf954,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM2OTc3MzA4NSIsInMiOiIzdVZidkFPUzhCR3dwLWhDeERORlRBIn0.FAq6Qaq9xabBzYsTJ2keBtxkXCJNlM2TBhMmnSqL590,,2025-08-27T02:49:30Z,0,5369773085,Senior Consultant Data Science (w/m/d),"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",,permanent,,
"TL;DR Join GlassDollar as a Data Science / Analytics Intern (f/m/x) and learn how to understand user value and ship tools that actually get used. From scraping real-time market data to building dashboards—you’ll work hands-on with our venture and marketing teams to drive better decisions, faster. What we´re looking for Solid Python skills You’re confident in writing clean scripts and automating data flows. Analytical thinking You can connect dots, question data, and extract what actually matter…","{'display_name': 'GlassDollar', '__CLASS__': 'Adzuna::API::Response::Company'}",52.55114,Adzuna::API::Response::Job,https://www.adzuna.de/details/5397924988?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM3VWYnZBT1M4Qkd3cC1oQ3hETkZUQSIsImkiOiI1Mzk3OTI0OTg4In0.irFn1nJhbuwVcf3VE29RMrmOGTmHILEKEVPaukaWYWw,13.42321,2025-09-13T23:39:07Z,0,5397924988,Data Science / Analytics intern (m/f/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Prenzlauer Berg'], 'display_name': 'Prenzlauer Berg, Berlin'}",part_time,,,
"UPLIFT Y OURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht Dich: Werkstudent Data Science - Business Analytics (all genders) STARKE AUFGABEN Mitarbeit bei der Entwicklung und Umsetzung von abteilungsinternen und -übergreifenden Projekten Unterstützung bei der Dokumentation von Abläuf…","{'display_name': 'MTU Maintenance Hannover', '__CLASS__': 'Adzuna::API::Response::Company'}",52.46704,Adzuna::API::Response::Job,https://www.adzuna.de/details/4931314072?utm_medium=api&utm_source=a4bcf954,"{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM3VWYnZBT1M4Qkd3cC1oQ3hETkZUQSIsImkiOiI0OTMxMzE0MDcyIn0.Mu8PwlpnvD0xxJhpjqLYL_d1nkBSO3Y7xs-gD10HnIE,9.70266,2024-11-08T12:49:30Z,0,4931314072,Werkstudent Data Science - Business Analytics (all genders),"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen', 'Schulenkamp'], 'display_name': 'Schulenkamp, Langenhagen'}",part_time,,,
"Kennziffer – WS HAN MVOS UPLIFTYOURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht dich: Werkstudent Data Science - Business Analytics (all genders) Code - WS HAN MVOS STARKE AUFGABEN Mitarbeit bei der Entwicklung und Umsetzung von abteilungsinternen und -übergreifenden Projekten Unte…","{'display_name': 'MTU Aero Engines', '__CLASS__': 'Adzuna::API::Response::Company'}",52.44731,Adzuna::API::Response::Job,https://www.adzuna.de/details/5202238384?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM3VWYnZBT1M4Qkd3cC1oQ3hETkZUQSIsImkiOiI1MjAyMjM4Mzg0In0.O6ZtUDgGixFLx5sZSp20_L3NFnR-F7DrBFCVCCV_llg,9.73965,2025-05-16T20:02:18Z,0,5202238384,Werkstudent Data Science - Business Analytics (all genders),"{'display_name': 'Langenhagen, Region Hannover (Kreis)', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen'], '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
"DIE ZEIT ist eines der führenden Angebote für anspruchsvollen Print- und Online-Journalismus in Text und Bild, für aufwendige Datenvisualisierungen und digitales Storytelling. DIE ZEIT steht für die analytische Einordnung des Weltgeschehens, meinungsstarke Kommentare, ein exzellentes visuelles Design sowie reichweitenstarke Podcasts und Videoformate. Zu der gesamten Plattform gehören ein umfassendes Portfolio an Angeboten zur Studien- und Berufsorientierung ( Berufstest , Studium-Interessentest…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ZEIT DIGITAL'}",52.4984,Adzuna::API::Response::Job,https://www.adzuna.de/details/5345925528?utm_medium=api&utm_source=a4bcf954,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM3VWYnZBT1M4Qkd3cC1oQ3hETkZUQSIsImkiOiI1MzQ1OTI1NTI4In0.MQWqRVKAiTLn4SLI8YoymhXbTVjumphHlqjvUi4PZ8M,13.396,2025-08-09T22:36:10Z,0,5345925528,Data Science Solutions Engineer (m/f/d),"{'display_name': 'Kreuzberg, Berlin', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Kreuzberg']}",full_time,,,
"Werde MIDgestalter:in! Teil von MID zu sein, bedeutet MIDgestalter:in zu sein! Gemeinsam als Team – aktuell 170 Kolleg:innen – brennen wir täglich darauf, den Wandel bei unseren Kunden in zukunftsfähige Mehrwerte zu überführen. Schneller denn je ändern sich durch neue Technologien und Wettbewerb die Randbedingungen für aktuelle Geschäftsmodelle. Um erfolgreich zu sein, sollten IT-Fähigkeiten, -Strukturen, -Assets und -Prozesse mindestens genauso schnell angepasst und weiterentwickelt werden kön…","{'display_name': 'MID GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",49.44932,Adzuna::API::Response::Job,https://www.adzuna.de/details/5348549890?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0ODU0OTg5MCIsInMiOiIzdVZidkFPUzhCR3dwLWhDeERORlRBIn0.tGKBgBU7LeaCvRhc_87xlHKP5gU3HY3W2M5gqtCqemY,11.08475,2025-08-12T02:56:27Z,0,5348549890,Senior Consultant (m/w/d) Data Science,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Nürnberg', 'Gleißbühl'], 'display_name': 'Gleißbühl, Nürnberg'}",full_time,,,
"Die Sparkassen Rating und Risikosysteme (SR) ist der zentrale Dienstleister für Verfahren des Risiko­manage­ments in der Sparkassen-Finanzgruppe. Wir unterstützen die Institute mit Standardlösungen in den Bereichen der Risiko­messung und-steuerung, der regulatorischen Banksteuerung sowie im Vertrieb mit Data-Analytics-Lösungen. Gemeinsam mit unseren Partnern bieten wir den Instituten, von der Konzeption der Verfahren, über deren Weiterentwicklung, IT-Umsetzung und Umsetzungsunterstützung, zentr…","{'display_name': 'S Rating und Risikosysteme GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",52.52219,Adzuna::API::Response::Job,https://www.adzuna.de/details/5383347480?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM3VWYnZBT1M4Qkd3cC1oQ3hETkZUQSIsImkiOiI1MzgzMzQ3NDgwIn0.YkW_XaTejBnJTi9zTcXa58A2e5Cd8uD1dhRZxk34vGo,13.40933,2025-09-04T21:07:49Z,0,5383347480,Werkstudent (m/w/d) Risikomanagement / Data Science,"{'area': ['Deutschland', 'Berlin', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mitte, Berlin'}",,,,
"Du willst nicht nur analysieren, sondern mitgestalten? Dann komm in unser Team und unterstütze uns bei der datenbasierten Transformation etablierter Unternehmen im Mittelstand und Konzernumfeld. Wir entwickeln intelligente Lösungen auf Basis von Process Mining, Business Process Management und AI – und setzen diese gemeinsam mit unseren Kund:innen um. Was erwartet dich? Du führst strukturierte Recherchen und Analysen zu aktuellen Trends in Process Mining, Business Process Management und datenget…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'PMMG Process Solutions'}",48.16652,Adzuna::API::Response::Job,https://www.adzuna.de/details/5340542896?utm_medium=api&utm_source=a4bcf954,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM3VWYnZBT1M4Qkd3cC1oQ3hETkZUQSIsImkiOiI1MzQwNTQyODk2In0.d4yCtddVOZCl10XLoqEFwvEw6JqoI09JVXBXTWdHMrc,11.59038,2025-08-06T22:27:53Z,0,5340542896,Werkstudent Process & Data Science (w/m/d),"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Schwabing-Freimann'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Schwabing-Freimann, München'}",part_time,,,
"Würzburg und die Region bieten ein einzigartiges Zuhause mit besonderer Lebensqualität. Unsere Mitarbeitenden leisten täglich mit viel Energie, Engagement und einem klaren Bekenntnis zu Würzburg, in den verschiedensten Lebensbereichen einen unverzichtbaren Beitrag - persönlich, nah und individuell. Als starker, zuverlässiger Dienstleister gestalten wir die Energie- und Mobilitätswende aktiv mit und tragen tagtäglich zu mehr Nachhaltigkeit in der Region bei. Wir investieren in den Ausbau regiona…","{'display_name': 'WVV', '__CLASS__': 'Adzuna::API::Response::Company'}",49.748821,Adzuna::API::Response::Job,https://www.adzuna.de/details/5374013188?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM3NDAxMzE4OCIsInMiOiIzdVZidkFPUzhCR3dwLWhDeERORlRBIn0.FFF9tCkW-xwK4Qu8Y57PFnLMAvAYJlJ7fhsUEGhoGvs,9.920911,2025-08-29T22:56:04Z,0,5374013188,Duales Studium Data Science & Künstliche Intelligenz 2026,"{'display_name': 'Würzburg (Kreis), Bayern', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Würzburg (Kreis)']}",full_time,,,
"Deine Aufgaben Datengetriebene Transformation. Prozessintelligenz. Zukunft gestalten. Du willst nicht nur analysieren, sondern mitgestalten? Dann komm in unser Team und unterstütze uns bei der datenbasierten Transformation etablierter Unternehmen im Mittelstand und Konzernumfeld. Wir entwickeln intelligente Lösungen auf Basis von Process Mining, Business Process Management und AI – und setzen diese gemeinsam mit unseren Kund:innen um. Du führst strukturierte Recherchen und Analysen zu aktuellen…","{'display_name': 'PMMG Group', '__CLASS__': 'Adzuna::API::Response::Company'}",48.16652,Adzuna::API::Response::Job,https://www.adzuna.de/details/5258138815?utm_medium=api&utm_source=a4bcf954,"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM3VWYnZBT1M4Qkd3cC1oQ3hETkZUQSIsImkiOiI1MjU4MTM4ODE1In0.jtijlNPUvosCTaylgNsGOTabU5OHJS4V0HO7UQ3NKDE,11.59038,2025-06-19T15:08:45Z,0,5258138815,Werkstudent Process & Data Science (w/m/d),"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Schwabing-Freimann'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Schwabing-Freimann, München'}",part_time,,,
"Deine Aufgaben Datengetriebene Transformation. Prozessintelligenz. Zukunft gestalten. Du willst nicht nur analysieren, sondern mitgestalten? Dann komm in unser Team und unterstütze uns bei der datenbasierten Transformation etablierter Unternehmen im Mittelstand und Konzernumfeld. Wir entwickeln intelligente Lösungen auf Basis von Process Mining, Business Process Management und AI – und setzen diese gemeinsam mit unseren Kund:innen um. Du führst strukturierte Recherchen und Analysen zu aktuellen…","{'display_name': 'PMMG Process Solutions', '__CLASS__': 'Adzuna::API::Response::Company'}",48.16652,Adzuna::API::Response::Job,https://www.adzuna.de/details/5273301446?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM3VWYnZBT1M4Qkd3cC1oQ3hETkZUQSIsImkiOiI1MjczMzAxNDQ2In0.2cBlGrIForSU8Do1TnF2SD_VWi21rN_Lzp_hJkDm5kE,11.59038,2025-06-28T14:52:14Z,0,5273301446,Werkstudent Process & Data Science (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Schwabing-Freimann'], 'display_name': 'Schwabing-Freimann, München'}",part_time,,,
"WILLKOMMEN IM TEAM Am BASF-Standort in Schwarzheide produzieren wir nicht nur Polyurethangrundprodukte, Schaumstoffe und Lacke, sondern auch technische Kunststoffe, Veredlungschemikalien und Fungizide. So vielseitig wie unsere Produktpalette sind auch die Tätigkeiten, die es braucht, damit die Produkte hergestellt werden - unsere Mitarbeiterinnen und Mitarbeiter arbeiten bei uns am Standort in den unterschiedlichsten Fachdisziplinen zusammen: vom Ingenieurwesen bis hin zur Digitalisierung, von …","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Basf France'}",51.47465,Adzuna::API::Response::Job,https://www.adzuna.de/details/5062249327?utm_medium=api&utm_source=a4bcf954,"{'tag': 'graduate-jobs', 'label': 'Stellen für Hochschulabsolventen', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM3VWYnZBT1M4Qkd3cC1oQ3hETkZUQSIsImkiOiI1MDYyMjQ5MzI3In0.P5bDz5MVoA80Uk6-ydwSlQ8Hjc6sjCx2VJy-hQZDGh4,13.86232,2025-02-24T18:13:01Z,0,5062249327,Praktikum Data Science in der Digitalisierung (m/w/d),"{'area': ['Deutschland', 'Brandenburg', 'Oberspreewald-Lausitz (Kreis)', 'Schwarzheide'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Schwarzheide, Oberspreewald-Lausitz (Kreis)'}",,contract,,
"Apply now! We are Mercedes-Benz Tech Innovation - but we don't build cars: We define the future with technology. As the largest tech company of Mercedes-Benz Group AG, around 2,500 employees in Ulm, the Stuttgart area, Berlin and Karlsruhe as well as in international tech hubs work on the technology trends of tomorrow's mobility. We are united by our enthusiasm for innovation and the latest technologies - combined with the conviction that individual freedom and personal responsibility are cruci…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Tech Innovation'}",48.776198,Adzuna::API::Response::Job,https://www.adzuna.de/details/5387260450?utm_medium=api&utm_source=a4bcf954,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM3VWYnZBT1M4Qkd3cC1oQ3hETkZUQSIsImkiOiI1Mzg3MjYwNDUwIn0.W5DmjpGu8AQ_igJBXcD_WlLbHcrzJ3SYWIKWUxR1r0E,9.187224,2025-09-06T23:08:40Z,0,5387260450,Working Student Data Science (m/f/x),"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg'}",part_time,,,
"Die CINTELLIC Consulting Group ist eine der führenden Unternehmensberatungen für das digitale Kundenmanagement. Wir treiben bei DAX-Konzernen und renommierten Mittelständlern die Digitalisierung voran und helfen Umsätze und Erträge zu steigern. Wir arbeiten ergebnisfokussiert und setzen unser exzellentes Know-how im Zusammenspiel von Business, Data und Technology ein. Du findest bei uns karrierestarke Jobs im Consulting in einem Team ohne Ellenbogen. Werde Teil unseres Teams, begleiten aktiv di…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'der CINTELLIC Consulting Group'}",,Adzuna::API::Response::Job,https://www.adzuna.de/details/4987114594?utm_medium=api&utm_source=a4bcf954,"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM3VWYnZBT1M4Qkd3cC1oQ3hETkZUQSIsImkiOiI0OTg3MTE0NTk0In0.BdpkCJ5g_yytvkxIcfMpFcsol6qR9b035PLKHzIcy6w,,2024-12-23T12:52:41Z,0,4987114594,Senior Consultant Data Science (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",full_time,,,
"Einleitung Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder. Wir suchen Anpacker, Durchstarter, Möglichmacher und bieten spannende Aufgaben und Projekte in einem d…","{'display_name': 'Lidl Stiftung', '__CLASS__': 'Adzuna::API::Response::Company'}",,Adzuna::API::Response::Job,https://www.adzuna.de/details/5373364141?utm_medium=api&utm_source=a4bcf954,"{'tag': 'logistics-warehouse-jobs', 'label': 'Stellen aus Logistik & Lagerhaltung', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM3VWYnZBT1M4Qkd3cC1oQ3hETkZUQSIsImkiOiI1MzczMzY0MTQxIn0.z3m-XYKG_kMk1I1HaHYEvgVURZ9VKeDe77Uo43yysag,,2025-08-29T14:57:18Z,0,5373364141,Duales Studium Wirtschaftsinformatik - Data Science 2026 in Neckarsulm,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",full_time,,,
"WILLKOMMEN IM TEAM Wir sind die globale Inhouse Managementberatung der BASF. Unser Schwerpunkt liegt auf strategischen Projekten, mit denen wir wirkungsvoll Veränderungsprozesse vorantreiben. Dabei reicht unser Themenspektrum von Wachstums-, Organisationsentwicklungs- und Effizienzprojekten bis hin zu Akquisitionen und Devestitionen. Wir leben einen starken Teamspirit und fördern aktiv die Karriereentwicklung innerhalb der BASF. AUFGABEN Zum nächstmöglichen Zeitpunkt sind Sie für einen Zeitraum…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Basf France'}",49.47766,Adzuna::API::Response::Job,https://www.adzuna.de/details/4571173892?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM3VWYnZBT1M4Qkd3cC1oQ3hETkZUQSIsImkiOiI0NTcxMTczODkyIn0.TC0YcmZLrElA43XmH3YuDyIIGAIDiAEr8EKzQ_7N_uw,8.43196,2024-02-16T11:00:56Z,0,4571173892,Praktikum Management Consulting im Bereich Data Science / Data Analytics (m/w/d),"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Ludwigshafen am Rhein', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mitte, Ludwigshafen am Rhein'}",,contract,,
"E.ON SE | Permanent | Full time; Part time E.ON is one of Europe's largest operators of energy networks and infrastructure and a provider of innovative energy solutions. Our employees are constantly working to digitise the energy world, achieve net zero and connect everyone to good energy. To achieve this, we are focusing our actions on sustainability, digitalisation and growth. We strongly believe that differences make us stronger and welcome all people into our inclusive and diverse culture. …","{'display_name': 'E.ON', '__CLASS__': 'Adzuna::API::Response::Company'}",51.444823,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5397792265?se=3uVbvAOS8BGwp-hCxDNFTA&utm_medium=api&utm_source=a4bcf954&v=D9D84C9AE25E5194DF512451838440E6B055F001,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM3VWYnZBT1M4Qkd3cC1oQ3hETkZUQSIsImkiOiI1Mzk3NzkyMjY1In0.nYcwSP636bvxvslucE5fvJhH7EGidcYFFOC8nDdudxE,7.014478,2025-09-13T20:21:59Z,0,5397792265,AI & Process Innovation Expert (f/m/d),"{'display_name': 'Essen, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen'], '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
"The Research Data Centre (RDC) at Halle Institute for Economic Research (IWH) - Member of the Leibniz Association is seeking to hire a Researcher in Data Integration & Open Science (f/m/x, 100%) to strengthen its innovative capacity. The Halle Institute for Economic Research (IWH), Member of the Leibniz Association, conducts empirically grounded economic research that informs policy and advances scientific knowledge. Its nationally accredited Research Data Centre (RDC) supports this mission by …","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Leibniz-Institut für Wirtschaftsforschung Halle '}",51.49056,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5394105934?se=3uVbvAOS8BGwp-hCxDNFTA&utm_medium=api&utm_source=a4bcf954&v=B7A134773C9AFED9AB99CB12DB72DF6B6FEE3EA0,"{'tag': 'teaching-jobs', 'label': 'Lehrberufe', '__CLASS__': 'Adzuna::API::Response::Category'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM3VWYnZBT1M4Qkd3cC1oQ3hETkZUQSIsImkiOiI1Mzk0MTA1OTM0In0.sYom-nyRla5uoIBV2y95utlLBWKhWEfgfEgeaWYwV_Q,11.96276,2025-09-11T14:58:49Z,0,5394105934,"Researcher in Data Integration & Open Science (f/m/x, 100%)","{'display_name': 'Halle (Saale), Sachsen-Anhalt', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Sachsen-Anhalt', 'Halle (Saale)']}",,,,
