title,id,created,adref,redirect_url,longitude,description,__CLASS__,location,latitude,salary_is_predicted,company,category,contract_time,contract_type,salary_max,salary_min
IT-Systemadministrator (m/w/d) am Munich Data Science Institute,5219267189,2025-05-28T02:28:39Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieFBGb2xYRkg4QkdiNF93aFZxUzVaZyIsImkiOiI1MjE5MjY3MTg5In0.uJo4-4Qal3D2R2obm0QgWMGiQCX1yO4_fGfDcDS03Bk,https://www.adzuna.de/land/ad/5219267189?se=xPFolXFH8BGb4_whVqS5Zg&utm_medium=api&utm_source=a4bcf954&v=1CD0C460EB4916EF54EFCB064056402D33A9D244,11.56907,"Munich Data Science Institute (MDSI) Technische Universität MünchenTUM - Logo IT-Systemadministrator (m/w/d) am Munich Data Science Institute Das Munich Data Science Institute (MDSI) ist ein Integratives Forschungsinstitut an der Technischen Universität München (TUM). Es ist interdisziplinär und fachbereichsübergreifend in den Bereichen Data Science, Maschinelles Lernen und Künstliche Intelligenz ausgerichtet. Das Institut fungiert als Vermittler und Multiplikator modernster Data- Science-Prakt…",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel'], 'display_name': 'Altstadt-Lehel, München', '__CLASS__': 'Adzuna::API::Response::Location'}",48.14093,0,"{'display_name': 'Technische Universität München ', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'engineering-jobs', 'label': 'Technikerstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
Universitätsprofessur W3 (m/w/d) für Mathematische Statistik und Data Science,5236979252,2025-06-06T23:16:42Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieFBGb2xYRkg4QkdiNF93aFZxUzVaZyIsImkiOiI1MjM2OTc5MjUyIn0.Wd-4TUNYz5-FJe8fPMKs0iEdpjDpHGyaBGlZh2GtCE8,https://www.adzuna.de/land/ad/5236979252?se=xPFolXFH8BGb4_whVqS5Zg&utm_medium=api&utm_source=a4bcf954&v=456109C4716B60CDACEC9DAE59252559F50E46F1,7.22121,In der Fakultät für Mathematik der RUB ist zum nächstmöglichen Zeitpunkt eine Universitätsprofessur W3 m/w/d für Mathematische Statistik und Data Science zu besetzen (vorzeitige Nachfolge Prof. Holger Dette). Die der zukünftige Stelleninhaber in soll in Forschung und Lehre das Fachgebiet Mathematische Statistik und Data Science vertreten. Bewerber innen sollen sowohl in Forschung als auch in Lehre hervorragend qualifiziert sein. Ihr international sichtbares Forschungsprofil soll dabei vorhanden…,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Innenstadt, Bochum', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bochum', 'Innenstadt']}",51.48218,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Ruhr-Universität Bochum'}","{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs'}",,,,
Lead Architect – IT Platform (m/w/d),5221182461,2025-05-29T07:49:20Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIyMTE4MjQ2MSIsInMiOiJ4UEZvbFhGSDhCR2I0X3doVnFTNVpnIn0.Ij1HVERuHyDwKt4ROqNNF_ldS4lpHVAY24mU0f77Qmo,https://www.adzuna.de/land/ad/5221182461?se=xPFolXFH8BGb4_whVqS5Zg&utm_medium=api&utm_source=a4bcf954&v=D6F5C5161B2AD73C891099CCFA64CD9F528A7295,8.40934,"Wir übernehmen Verantwortung für das nachhaltige Management von Energie und Wasser und leisten damit unseren Beitrag zur Energiewende. Durch Data Science machen wir Daten zu nutzbaren Informationen und helfen unseren Kunden, neue zukunftsfähige Geschäftsfelder in der Energiebranche zu erschließen. Der Geschäftsbereich Digital Platform Services konzentriert sich auf den Aufbau eines IT Service- und Cybersecurity-Portfolios sowie die Entwicklung und Bereitstellung einer sicheren digitalen Plattfo…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ettlingen, Karlsruhe (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Ettlingen']}",48.943,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'VIVAVIS AG'}","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
Thesisverfasser im Bereich Flottenanalyse Nutzung elektrische Fahrzeuge (w/m/d),5241454254,2025-06-09T20:04:04Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0MTQ1NDI1NCIsInMiOiJ4UEZvbFhGSDhCR2I0X3doVnFTNVpnIn0.IfhIB-Gjj6A-OcgwC5k4NIoQgPEjRVA9T9YDV0MHUq4,https://www.adzuna.de/land/ad/5241454254?se=xPFolXFH8BGb4_whVqS5Zg&utm_medium=api&utm_source=a4bcf954&v=F1CE20848C53B5BD4F9004D591925C5AA02EE2BE,11.555737,"Zu besetzen ab: 01.09.2025 Dein Arbeitsumfeld Wir bei MAN Truck & Bus sind Teil eines starken internationalen Teams und einer der führenden europäischen Nutzfahrzeughersteller und Anbieter von Transportlösungen. Zusammen mit den Marken Scania, Volkswagen Truck & Bus und International gehören wir zur TRATON GROUP. Als Teil dieses Verbundes stehen wir vor großen Herausforderungen: Unsere Fahrzeuge werden immer autonomer und vernetzter, um emissionsärmer unterwegs zu sein. Dafür arbeiten wir an na…",Adzuna::API::Response::Job,"{'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",48.137418,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MAN Truck & Bus Group'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,,,
(Senior) Data Scientist (m/w/d) InsurTech,5169955957,2025-04-30T07:14:06Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE2OTk1NTk1NyIsInMiOiJ4UEZvbFhGSDhCR2I0X3doVnFTNVpnIn0.7hV9OoF-A7GtiwmQMcJWPLRnXHhSIWtk47k6REerUNE,https://www.adzuna.de/land/ad/5169955957?se=xPFolXFH8BGb4_whVqS5Zg&utm_medium=api&utm_source=a4bcf954&v=E677514D6EDD1617B44BF920A497677AD1112E70,9.987297,"Du brennst für Data Science, Machine Learning und Large Language Models und möchtest Dein Wissen in die Praxis umsetzen? Dann bist Du bei CHECK24 genau richtig! In unserer internen BI- und Data-Science-Community arbeiten wir standortübergreifend zusammen, um das bestmögliche Kundenerlebnis zu schaffen und unsere Vergleichsplattform kontinuierlich zu optimieren. Wir suchen Dich als Data-Science-Talent mit einem exzellenten Hochschulabschluss in Data Science, Statistik, Mathematik, Informatik ode…",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Hamburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hamburg, Deutschland'}",53.557429,0,"{'display_name': 'CHECK24', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
Praktikum technische Zuverlässigkeit und Fielddatascience (m/w/x),5221186561,2025-05-29T07:51:16Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIyMTE4NjU2MSIsInMiOiJ4UEZvbFhGSDhCR2I0X3doVnFTNVpnIn0.T-EWTlN8SkJOJL9n8avQ32Fu05EY_YDDuv_RL_ndp4g,https://www.adzuna.de/land/ad/5221186561?se=xPFolXFH8BGb4_whVqS5Zg&utm_medium=api&utm_source=a4bcf954&v=D14FA1BACD2023C2920448CF9D027DC67BD9E575,10.10558,"Als Studierender (m/w/x) arbeitest Du mit Deinen Kolleginnen und Kollegen auf Augenhöhe und schaffst Dir ideale Voraussetzungen für Deine spätere Karriere. In einem offenen und modernen Umfeld mit zahlreichen Entwicklungs- und Weiterbildungsmöglichkeiten, arbeiten die Mitarbeitenden bei ZEISS in einer Kultur, die von Expertenwissen und Teamgeist geprägt ist. All das wird getragen von der besonderen Eigentümerstruktur und dem langfristigen Ziel der Carl-Zeiss-Stiftung: Wissenschaft und Gesellsch…",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen'], 'display_name': 'Oberkochen, Ostalbkreis', '__CLASS__': 'Adzuna::API::Response::Location'}",48.78408,0,"{'display_name': 'ZEISS', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",,,,
Datenexperte aktuarielles Data Management (d/m/w),5243136584,2025-06-10T20:30:35Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0MzEzNjU4NCIsInMiOiJ4UEZvbFhGSDhCR2I0X3doVnFTNVpnIn0.-G6NF-Yc9gdzFPsEp_KoG6aPQoOC1aTGNiR53Mo-eio,https://www.adzuna.de/land/ad/5243136584?se=xPFolXFH8BGb4_whVqS5Zg&utm_medium=api&utm_source=a4bcf954&v=EF0FF23C0EB64BED35836BCA6D428B1BF3B119BF,6.969972,"Meyerthole Siems Kohlruss (MSK) ist eine aktuarielle Beratungsgesellschaft mit Sitz in Köln und seit 1998 im deutschsprachigen Raum für Schaden- und Unfallversicherer tätig. Unsere Schwerpunkte liegen auf abwechslungsreichen Aufgaben aus den Bereichen Data Science, Telematik, Pricing, Naturgefahren, Bilanzbewertung, Rückversicherung und Solvency II. Zu unseren Mandaten zählen mehr als 100 Versicherer und Rückversicherer sowie InsurTechs. Kreativität und Teamarbeit haben einen hohen Stellenwert …",Adzuna::API::Response::Job,"{'display_name': 'Köln, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln']}",50.940164,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Meyerthole Siems Kohlruss Ges. für aktuarielle Beratung mbH'}","{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
Praktikum oder Abschlussarbeit F&E Plattform Informatik (w/m/d),5224406636,2025-05-31T07:47:14Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieFBGb2xYRkg4QkdiNF93aFZxUzVaZyIsImkiOiI1MjI0NDA2NjM2In0.lJsEPX18FVKG9dDc4__MsECVENOIXFjc6HTKqv3ZCOw,https://www.adzuna.de/land/ad/5224406636?se=xPFolXFH8BGb4_whVqS5Zg&utm_medium=api&utm_source=a4bcf954&v=CB336C4ECC69E1390AFB1F24BC5976E45340FCB0,,"EndressHauser ist ein international führender Anbieter von Messgeräten, Dienstleistungen und Lösungen für die industrielle Verfahrenstechnik. Auch mit weltweit über 17.000 Mitarbeitenden sind wir ein Familienunternehmen geblieben und stolz auf unser herzliches Arbeitsklima. So verbindet die Mitarbeit bei uns immer zwei Seiten: die technische plus die menschliche. Das Ergebnis: ein Mehr an Zufriedenheit. Jeden Tag. Aufgaben Praktikum oder Abschlussarbeit für das Wintersemester 2025/2026 Begeiste…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Endress+Hauser SE+Co. KG'}","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",,,,
"Duales Studium Wirtschaftsinformatik/Data Science (B.Sc.), Stuttgart 2026 (w/m/d)",5237467477,2025-06-07T01:58:53Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIzNzQ2NzQ3NyIsInMiOiJ4UEZvbFhGSDhCR2I0X3doVnFTNVpnIn0.G5tGpOFH3HoMOtToAEI1LY0WG7y6UZoAmz8kKW4OZqU,https://www.adzuna.de/land/ad/5237467477?se=xPFolXFH8BGb4_whVqS5Zg&utm_medium=api&utm_source=a4bcf954&v=C51AD56FA81A1518110F255CC804F4FDFDF104E7,9.315933,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Esslingen am Neckar, Esslingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Esslingen am Neckar']}",48.745846,0,"{'display_name': 'Mercedes-Benz Group AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
Praktikant Data Science im Bereich prüfungsnahe Beratung / Quants (Financial Services) (w/m/d),5197159587,2025-05-13T22:23:31Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE5NzE1OTU4NyIsInMiOiJ4UEZvbFhGSDhCR2I0X3doVnFTNVpnIn0.0BTkL5ndB_JIGaTF19ce4cnshbAy9YiplGPgKoKhW7Q,https://www.adzuna.de/land/ad/5197159587?se=xPFolXFH8BGb4_whVqS5Zg&utm_medium=api&utm_source=a4bcf954&v=AADA4988ABFD760FD44321CA23706DD19F56CC93,,"Bei EY setzen wir alles daran, dass die Welt besser funktioniert. Dafür hinterfragen wir täglich den Status quo und suchen schon heute die Antworten von morgen. Stillstand? Keine Option. Wandel? Sehen wir als Chance und Treiber für Innovation. Wenn du auch so tickst, dann bist du bei uns genau richtig. Wir suchen Macher:innen, die Unternehmen, Entrepreneuren, Privatpersonen und der öffentlichen Hand helfen, über sich hinaus zu wachsen. Das erfordert Zusammenarbeit auf Augenhöhe und das Verlasse…",Adzuna::API::Response::Job,"{'display_name': 'Eschborn, Main-Taunus-Kreis', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Eschborn']}",,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'EY Deutschland'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",,,,
Informationssicherheitsexpert*in Strom- und Wärmeerzeugung (m/w/d),5205174923,2025-05-18T19:35:10Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieFBGb2xYRkg4QkdiNF93aFZxUzVaZyIsImkiOiI1MjA1MTc0OTIzIn0.LZNKMbczTOuQ6nHNEcG38y83HKQxy5ng7jmoK0wtKuw,https://www.adzuna.de/land/ad/5205174923?se=xPFolXFH8BGb4_whVqS5Zg&utm_medium=api&utm_source=a4bcf954&v=69B3B2E275CB6DDACB250358E83A9BF4A7B327D0,11.555737,"Digitalisierung und Optimierung | Strom- und Wärmeerzeugung | SWM Services GmbH Der Bereich Strom- und Wärmeerzeugung der Stadtwerke München versorgt München zuverlässig mit Strom und Wärme und treibt aktiv den Umbau zu einer regenerativen Energieversorgung. Der Anlagenpark umfasst: Hocheffiziente Kraftwärmekopplungsanlagen, Windenergieanlagen, Photovoltaik, Tiefengeothermie, Wasserkraftanlagen und Batteriespeicher. SW-ZA (Zentrale Aufgaben) ist der zentrale Dienstleister für alle standortüberg…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",48.137418,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Stadtwerke München GmbH'}","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
(Senior) Partner Manager IPAI (m/w/d),5234826823,2025-06-05T20:09:54Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIzNDgyNjgyMyIsInMiOiJ4UEZvbFhGSDhCR2I0X3doVnFTNVpnIn0.3fGMLSsU0_1unZ6NJmYELK3_g0NSYN6ij9zZ-thFJeI,https://www.adzuna.de/land/ad/5234826823?se=xPFolXFH8BGb4_whVqS5Zg&utm_medium=api&utm_source=a4bcf954&v=5CBECF34835745A11DF7C93C155D5F564C99CB19,9.209895,"Künstliche Intelligenz ist die Zukunfts- und Schlüsseltechnologie und befähigt uns, die Herausforderungen der nächsten Jahrzehnte zu lösen. Nur wenn die deutsche Wirtschaft eine führende Position in der Wertschöpfung im Bereich KI schafft, kann sie ihre Wettbewerbsfähigkeit halten und nachhaltige und ethische Werte aktiv gestalten. Durch die Zusammenarbeit im Ökosystem gelingt diese Transformation – durch die Bündelung von Ressourcen. IPAI will diese Plattform darstellen. Wir bringen die Wertsc…",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn'], 'display_name': 'Heilbronn, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",49.142335,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Schwarz Corporate Solutions'}","{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
Vertriebsdatenmanager (m/w/d),5223672573,2025-05-30T19:47:57Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIyMzY3MjU3MyIsInMiOiJ4UEZvbFhGSDhCR2I0X3doVnFTNVpnIn0.E9fsr4bLA-vmwkjNpy6hNUaP3wWjjhbcYvWp0h0iOXQ,https://www.adzuna.de/land/ad/5223672573?se=xPFolXFH8BGb4_whVqS5Zg&utm_medium=api&utm_source=a4bcf954&v=53F958EB7C1309A0799A1DEB56D04B8F4E484D60,10.79078,"Aufgaben Profil Wir bieten Willkommen in der Harzsparkasse! Die Harzsparkasse zeichnet sich durch eine tiefe Verbundenheit zur Region aus und legt großen Wert darauf, lokale Gemeinschaften zu stärken und zu unterstützen. Sie haben ein gutes Gespür für Zahlen, erkennen Trends in Daten und möchten Ihre Stärken dort einbringen, wo sie wirklich etwas bewegen? Dann sind Sie bei uns genau richtig! Zur Verstärkung unseres Teams suchen wir eine engagierte Persönlichkeit, die das Vertriebscontrolling mi…",Adzuna::API::Response::Job,"{'display_name': 'Wernigerode, Harz (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Sachsen-Anhalt', 'Harz (Kreis)', 'Wernigerode']}",51.83828,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Harzsparkasse'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",,,,
(Senior) Data Engineer (m/w/d),5207702477,2025-05-20T19:38:14Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIwNzcwMjQ3NyIsInMiOiJ4UEZvbFhGSDhCR2I0X3doVnFTNVpnIn0.vxwS3P5_MAy-RScjxEwMslghRVvbSIkgF5TLFQ-lwX0,https://www.adzuna.de/land/ad/5207702477?se=xPFolXFH8BGb4_whVqS5Zg&utm_medium=api&utm_source=a4bcf954&v=2FFB6275467D0D684765129C17F87EB9DBDC5531,8.40934,"Das nutzen wir, um die Unternehmen von morgen zu gestalten. Als Zukunftsarchitekt:innen stellen wir unsere Kund:innen für eine digitale und nachhaltige Zukunft auf. Über die Twin Transformation verbinden wir Unternehmens- und Nachhaltigkeitsstrategie und begleiten entlang des Veränderungsprozesses – immer mit dem Mensch im Mittelpunkt unseres Denkens. Denn Transformation ist für uns nicht nur eine Frage der richtigen Technologie, sondern genauso der Kultur und des Mindsets im gesamten Unternehm…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ettlingen, Karlsruhe (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Ettlingen']}",48.943,0,"{'display_name': 'esentri AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
Manager Business Analytics – Procurement (m/w/d),5241456383,2025-06-09T20:04:17Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieFBGb2xYRkg4QkdiNF93aFZxUzVaZyIsImkiOiI1MjQxNDU2MzgzIn0.SG7-O8RgtPd3AB5DF_rPT0AMCxRh3L1psbVmCj4jB9Y,https://www.adzuna.de/land/ad/5241456383?se=xPFolXFH8BGb4_whVqS5Zg&utm_medium=api&utm_source=a4bcf954&v=A5D9F576AF3647C99559CC010B99684B3F49CC90,7.014478,"Die Unternehmensgruppe ALDI Nord ist einer der führenden Lebensmitteleinzelhändler. Mit einer Tradition von über 110 Jahren steht ALDI für die Erfindung des Discount-Prinzips. Unsere Mission ist es, Menschen überall und jederzeit mit dem zu versorgen, was sie für ihr tägliches Leben brauchen: qualitative Produkte zum niedrigen Preis - einfach und schnell. Dazu gehört auch, das Einkaufen für unsere Kundinnen und Kunden so einfach wie möglich zu machen. Dafür geben wir jeden Tag unser Bestes und …",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Essen, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen']}",51.444823,0,"{'display_name': 'ALDI Nord', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}",,,,
Duales Studium Wirtschaftsinformatik Data Science (B.Sc.) - Start Oktober 2025 (m/w/d),5237444281,2025-06-07T01:56:22Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIzNzQ0NDI4MSIsInMiOiJ4UEZvbFhGSDhCR2I0X3doVnFTNVpnIn0.u0IUlLYvzNfZZSKvCzLml8lDfbc54Rgxaugc9YLSeGY,https://www.adzuna.de/land/ad/5237444281?se=xPFolXFH8BGb4_whVqS5Zg&utm_medium=api&utm_source=a4bcf954&v=04D77F590583C79DB44421B161BAD8DF0812C1C0,,"Willst du wissen, was Unternehmen erfolgreich macht? Direkt mit Entscheidern am Tisch sitzen? Unmittelbar erleben, was dein Können bewirkt? Gemeinsam mit dir bringt RSM Ebner Stolz den Mittelstand voran - in Wirtschaftsprüfung, Steuer-, Rechts- und Unternehmensberatung. Mit über 2.700 Mitarbeitenden sind wir deutschlandweit präsent, weltweit an mehr als 820 Standorten unseres internationalen RSM-Netzwerks vertreten. Unser Erfolg lebt von starken Menschen mit Ecken und Kanten. Deshalb stehen wir…",Adzuna::API::Response::Job,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'RSM Ebner Stolz'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",,,,
Duales Studium mit vertiefter Praxis: Bachelor of Science Künstliche Intelligenz und Data Science (m/w/d),5242909853,2025-06-10T19:33:21Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieFBGb2xYRkg4QkdiNF93aFZxUzVaZyIsImkiOiI1MjQyOTA5ODUzIn0.Dwzq85stBj_YKNsCAiFgWSDCw53Mmn8gSMl01hCScRc,https://www.adzuna.de/land/ad/5242909853?se=xPFolXFH8BGb4_whVqS5Zg&utm_medium=api&utm_source=a4bcf954&v=768F7BF0CB26B9217ACE26E9A70F4211333E08A5,12.17958,"Über Gerresheimer Gerresheimer ist als innovativer System- und Lösungsanbieter der globale Partner der Pharma-, Biotech- und Kosmetikindustrie. Das Unternehmen bietet ein umfassendes Portfolio an pharmazeutischen Primärverpackungen, Verabreichungssystemen für Medikamente und digitalen Lösungen. Gerresheimer sorgt dafür, dass Medikamente sicher zum Patienten gelangen und zuverlässig verabreicht werden können. Mit rund 13.400 Mitarbeitenden, und über 40 Produktionsstandorten in 16 Ländern in Euro…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Pfreimd, Schwandorf (Kreis)', 'area': ['Deutschland', 'Bayern', 'Schwandorf (Kreis)', 'Pfreimd']}",49.49349,0,"{'display_name': 'Gerresheimer AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",full_time,,,
Praktikant/Werkstudent (m/w/d) - Data Office,5206367189,2025-05-19T19:35:06Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieFBGb2xYRkg4QkdiNF93aFZxUzVaZyIsImkiOiI1MjA2MzY3MTg5In0.pLAjS6PESjuDo1mExSWUnQ0_oZH-qC2-hjnU7VbaZhI,https://www.adzuna.de/land/ad/5206367189?se=xPFolXFH8BGb4_whVqS5Zg&utm_medium=api&utm_source=a4bcf954&v=B76B2E25FA914C179A4D4F5B968E0476A4C3DBD8,8.650578,"ODDO BHF ist in drei Geschäftsbereichen tätig: Private Wealth Management, Asset Management und Corporates & Markets. Wir sind in der glücklichen Lage, mehr als 60.000 Kunden, institutionelle Anleger, Unternehmen, Vertriebspartner und große Privatkunden zu haben, deren Finanzvermögen wir beraten, verwalten und in Höhe von insgesamt 142 Milliarden Euro anlegen. Unsere Aufgabe ist es, dieses Vermögen durch unsere drei Geschäftsbereiche zu vermehren. Unsere europäischen Wurzeln, unser Unternehmerge…",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen'}",50.129683,0,"{'display_name': 'ODDO BHF SE', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",,,,
IT Systems Administrator (m/f/d) at Munich Data Science Institute,5219266918,2025-05-28T02:27:57Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieFBGb2xYRkg4QkdiNF93aFZxUzVaZyIsImkiOiI1MjE5MjY2OTE4In0.lHsQmu9__HYysItn_Y5vCApd_4jN6t2I1IbuKoeDMBg,https://www.adzuna.de/land/ad/5219266918?se=xPFolXFH8BGb4_whVqS5Zg&utm_medium=api&utm_source=a4bcf954&v=D10C28FD5905112EFA191188E580ED5C4325D69D,11.56907,"Munich Data Science Institute (MDSI) Technische Universität MünchenTUM - Logo IT Systems Administrator (m/f/d) at Munich Data Science Institute The Munich Data Science Institute (MDSI) is an integrative research institute at the Technical University of Munich (TUM). It is interdisciplinary and cross-departmental in the fields of data science, machine learning, and artificial intelligence. The institute acts as a facilitator and multiplier of state-of-the-art data science practices, technologies…",Adzuna::API::Response::Job,"{'display_name': 'Altstadt-Lehel, München', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel']}",48.14093,0,"{'display_name': 'Technische Universität München ', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",,,,
