created,title,company,__CLASS__,adref,longitude,location,category,description,redirect_url,latitude,id,salary_is_predicted,contract_time,salary_min,salary_max,contract_type
2025-03-13T10:46:31Z,"Werkstudent/Praktikant im Bereich Embedded, Labor oder Data Science (m/w/d)","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'AITAD GmbH'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUk9NVjVmdHg4QkcxN0xTVXowR0YzUSIsImkiOiI1MDkwOTE3OTM3In0.Q7Z-8GXAfXsSAjZRm0wlenZVocKxvbfNcFALZBf3aSQ,7.94837,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ortenaukreis', 'Offenburg'], 'display_name': 'Offenburg, Ortenaukreis'}","{'tag': 'engineering-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Technikerstellen'}","AITAD ist ein stark wachsendes Unternehmen aus Deutschland, das sich auf die Entwicklung und Fertigung von Embedded-KI-Systemkomponenten für die Industrie und den Konsumentenelektronik-Markt spezialisiert hat. Das Headquarter in Offenburg umfasst inzwischen drei Etagen, aufgeteilt in Büro- und Produktionsfläche. Mit unserer einzigartigen und hochwertigen Ausstattung (unter anderem einer eigenen EMS-Strecke, einem Testlabor und eigenen Trainings-Servern), einem breiten Kompetenzgebiet sowie ambi…",https://www.adzuna.de/details/5090917937?utm_medium=api&utm_source=a4bcf954,48.42392,5090917937,0,,,,
2025-05-16T01:39:57Z,Duales Studium B. Sc. Data Science und Ku00fcnstliche Intelligenz in Ingelheim 2026,"{'display_name': 'Boehringer Ingelheim', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUk9NVjVmdHg4QkcxN0xTVXowR0YzUSIsImkiOiI1MjAwNzg2MjMyIn0.cOOfdh1RQPDHDN3tNPU3pzT9VFAY3_YVzK0rmdH-iUU,8.06555,"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Mainz-Bingen (Kreis)', 'Ingelheim am Rhein'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ingelheim am Rhein, Mainz-Bingen (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","Die Stelle Bewirb Dich jetzt fu00fcr den Start im September 2026 Du findest Informatik in Kombination mit Ku00fcnstlicher Intelligenz spannend und interessierst dich fu00fcr Machine Learning? Du interessierst Dich fu00fcr Datenmengen - Verarbeitung und Entwicklung von Verfahren der Ku00fcnstlichen Intelligenz? Dann sind diese guten Voraussetzungen fu00fcr ein Duales Studium in Data Science und Ku00fcnstliche Intelligenz. Bei uns hast du die Mu00f6glichkeit dein Wissen, das du an der Dualen Hoch…",https://www.adzuna.de/details/5200786232?utm_medium=api&utm_source=a4bcf954,49.97586,5200786232,0,,,,
2025-05-14T18:28:17Z,Duales Studium B. Sc. Data Science und Knstliche Intelligenz in Ingelheim 2026,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Boehringer Ingelheim'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE5ODI3ODY3NiIsInMiOiJST01WNWZ0eDhCRzE3TFNVejBHRjNRIn0.4y4WY6bzAA-NWjJd5Iw34NRhadTYgdbZi7ptTw-BGb0,8.06555,"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Mainz-Bingen (Kreis)', 'Ingelheim am Rhein'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ingelheim am Rhein, Mainz-Bingen (Kreis)'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","Die Stelle Bewirb Dich jetzt für den Start im September 2026! Du findest Informatik in Kombination mit Künstlicher Intelligenz spannend und interessierst dich für Machine Learning? Du interessierst Dich für Datenmengen - Verarbeitung und Entwicklung von Verfahren der Künstlichen Intelligenz? Dann sind diese guten Voraussetzungen für ein Duales Studium in Data Science und Künstliche Intelligenz. Bei uns hast du die Möglichkeit dein Wissen, das du an der Dualen Hochschule Mannheim erwirbst, in ve…",https://www.adzuna.de/details/5198278676?utm_medium=api&utm_source=a4bcf954,49.97586,5198278676,0,,,,
2025-07-01T22:24:48Z,Studium Informatik - Betrieblicher Schwerpunkt: Computational Data-Science - DHBW HDH 2026,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Voith Group'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI3ODQzNzE1NSIsInMiOiJST01WNWZ0eDhCRzE3TFNVejBHRjNRIn0.zdaeQmK4EKKXfcf-0aygNwmG5jovDlvn6ZBPyUAwwVo,,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Über die Voith Group Die Voith Group ist ein weltweit agierender Technologiekonzern. Mit seinem breiten Portfolio aus Anlagen, Produkten, Serviceleistungen und digitalen Anwendungen setzt Voith Maßstäbe in den Märkten Energie, Papier, Rohstoffe und Transport & Automotive. Gegründet 1867 ist Voith heute mit rund 22.000 Mitarbeiterinnen und Mitarbeitern, 5,2 Milliarden Euro Umsatz und Standorten in über 60 Ländern der Welt eines der großen Familienunternehmen Europas. Zum Start Oktober 2026 biete…",https://www.adzuna.de/details/5278437155?utm_medium=api&utm_source=a4bcf954,,5278437155,0,,,,
2025-05-23T08:57:45Z,Duales Studium Data Science und Künstliche Intelligenz 2026 (m/w/d),"{'display_name': 'Schwarz IT', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIxMjAwNjc5NSIsInMiOiJST01WNWZ0eDhCRzE3TFNVejBHRjNRIn0.tiYRReVsepIYqR1eFYCqoraWwn4WpA3Qgec1zN5thY0,9.2274,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","Als weltweit agierendes Unternehmen benötigen wir eine IT-Landschaft, die jederzeit reibungslos funktioniert, sich stets auf dem neuesten Stand der Technik befindet und sich an den Bedürfnissen unserer Kunden innerhalb der Unternehmen der Schwarz Gruppe orientiert. An der Schnittstelle zwischen Daten und IT erarbeiten wir tragfähige Lösungen, die maßgeblich und sichtbar zu unserem Erfolg beitragen. {Studienbeginn:} 01.09.2026 mit dem Begrüßungsmonat {Studiendauer:} 3 Jahre {Studiendauer:} 01.10…",https://www.adzuna.de/details/5212006795?utm_medium=api&utm_source=a4bcf954,49.18975,5212006795,0,,,,
2025-07-06T07:44:23Z,Duales Studium Data Science und Künstliche Intelligenz 2026 (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'STACKIT'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI4ODU5MzU5NiIsInMiOiJST01WNWZ0eDhCRzE3TFNVejBHRjNRIn0._UujBo-wrANlAKLARVemopj8nqVeumzo4_oQS_UHgWk,9.2274,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Als weltweit agierendes Unternehmen benötigen wir eine IT-Landschaft, die jederzeit reibungslos funktioniert, sich stets auf dem neuesten Stand der Technik befindet und sich an den Bedürfnissen unserer Kunden innerhalb der Unternehmen der Schwarz Gruppe orientiert. An der Schnittstelle zwischen Daten und IT erarbeiten wir tragfähige Lösungen, die maßgeblich und sichtbar zu unserem Erfolg beitragen. Studienbeginn: 01.09.2026 mit dem Begrüßungsmonat, Studienstart: zum 01.10.2026 Studiendauer: 3 J…",https://www.adzuna.de/details/5288593596?utm_medium=api&utm_source=a4bcf954,49.18975,5288593596,0,,,,
2024-08-24T23:20:02Z,Duales Studium (m/w/d) Wirtschaftsinformatik – Data Science (B.Sc.),"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Hallesche Krankenversicherung a. G.'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDgzODgxMjA4MyIsInMiOiJST01WNWZ0eDhCRzE3TFNVejBHRjNRIn0.AeXVWiEFEv7po_5q_PWip7ieQutVD7gVZu-99WBi38M,9.187224,"{'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}","Wirtschaftsinformatik – Data Science Eine Gruppe. Viele Möglichkeiten. Die ALH Gruppe zählt zu den Bedeutenden Versicherungs- und Finanzdienst­leistungsunternehmen in Deutschland. Rund 3.000 Mitarbeiterinnen und Mitarbeiter bilden das Fundament für unseren Erfolg und sorgen täglich für erstklassigen Service, individuelle Beratung und die langfristige Zufriedenheit unserer Kunden. Das erwartet Sie: Innovative Technologien vorantreiben und betriebswirtschaftliche Zusammenhänge optimieren – als Ab…",https://www.adzuna.de/details/4838812083?utm_medium=api&utm_source=a4bcf954,48.776198,4838812083,0,,,,
2025-07-25T09:46:36Z,Referent:in für Forschung Data Science/ KI/ Maschinelles Lernen (m/w/d),"{'display_name': 'Bundesamt für die Sicherheit der nuklearen Entsorgung ', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUk9NVjVmdHg4QkcxN0xTVXowR0YzUSIsImkiOiI1MzIxMzU0MTc1In0.Fv6MfMd2L7rDzMPpmFIDgfhNsHHwljcYhPUvU91Rq3I,13.420806,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",Das sind die Aufgaben Initiierung und Begleitung von Forschungsvorhaben sowie eigene Forschungstätigkeiten im Bereich der Nutzung und Anwendung von Methoden aus dem Bereich Data Science/Künstliche Intelligenz/Maschinellem Lernen für die nukleare Entsorgung und die Standortauswahl für ein Endlager im Speziellen Unterstützung beim Einsatz von KI-Methoden bei behördlichen Aufgaben des BASE bzw. bei regulatorischen Fragestellungen in Bezug auf KI Beobachtung und Bewertung des Standes von Wissenscha…,https://www.adzuna.de/details/5321354175?utm_medium=api&utm_source=a4bcf954,52.507706,5321354175,0,part_time,,,
2025-05-16T20:01:31Z,Duales Studium B. Sc. Data Science und Künstliche Intelligenz in Ingelheim 2026,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Boehringer Ingelheim'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUk9NVjVmdHg4QkcxN0xTVXowR0YzUSIsImkiOiI1MjAyMjM1MDI2In0.BCK1Qhatc68EkrJzFkQy31cxg5PAC4dCI9bZ7KHWty8,8.06555,"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Mainz-Bingen (Kreis)', 'Ingelheim am Rhein'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ingelheim am Rhein, Mainz-Bingen (Kreis)'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","Die Stelle Bewirb Dich jetzt für den Start im September 2026! Du findest Informatik in Kombination mit Künstlicher Intelligenz spannend und interessierst dich für Machine Learning? Du interessierst Dich für Datenmengen - Verarbeitung und Entwicklung von Verfahren der Künstlichen Intelligenz? Dann sind diese guten Voraussetzungen für ein Duales Studium in Data Science und Künstliche Intelligenz. Bei uns hast du die Möglichkeit dein Wissen, das du an der Dualen Hochschule Mannheim erwirbst, in ve…",https://www.adzuna.de/details/5202235026?utm_medium=api&utm_source=a4bcf954,49.97586,5202235026,0,,,,
2025-07-24T02:44:43Z,Duales Studium: Data Science und Künstliche Intelligenz (m/w/d) - 2026,"{'display_name': 'EDEKA Südwest Stiftung & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUk9NVjVmdHg4QkcxN0xTVXowR0YzUSIsImkiOiI1MzE5MjkzNzM1In0.o_AkDOru5tkHQh7S59r9R8XgAB8qPsPp2dOAGx0zi2M,7.94837,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ortenaukreis', 'Offenburg', 'Zunsweier'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Zunsweier, Offenburg'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","Willkommen bei EDEKA Südwest! Deinem Ausbildungsunternehmen direkt um die Ecke. Mit rund 46.000 Mitarbeitenden sowie rund 3.000 Auszubildenden in über 40 Ausbildungsberufen und dualen Studiengängen im Einzelhandel, Großhandel und in der Produktion sind wir einer der größten Arbeitgeber der Region. Rund 1.100 Märkte, sechs Logistikzentren und sechs Produktionsbetriebe in fünf Bundesländern gehören zu EDEKA Südwest. Duales Studium: Data Science und Künstliche Intelligenz (m/w/d) - 2026 Referenznu…",https://www.adzuna.de/details/5319293735?utm_medium=api&utm_source=a4bcf954,48.42392,5319293735,0,full_time,,,
2025-07-22T23:17:11Z,Duales Studium Data Science und Künstliche Intelligenz (m/w/d) 2026,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Linde GmbH'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMxNzE1MDIyMSIsInMiOiJST01WNWZ0eDhCRzE3TFNVejBHRjNRIn0.RxTu7dh5XvKqbmZ8kxolS5ehgFEHxUJdsN8kxOhLymo,11.53266,"{'display_name': 'Großhesselohe, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'Großhesselohe']}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","Linde GmbH, Linde Engineering Duales Studium Data Science und Künstliche Intelligenz (m/w/d) 2026 Pullach bei München, Deutschland | req24664 Hier kannst Du was bewegen AlsBachelor of Science des Studiengangs Data Science und Künstliche Intelligenz gestaltestDu aktiv die digitale Transformation in einem international tätigen Unternehmenmit. In enger Zusammenarbeit mit den Fachbereichen analysierst Du Daten undgewinnst neues Wissen daraus. Im Studium an der DualenHochschule Baden-Württemberg (DH…",https://www.adzuna.de/details/5317150221?utm_medium=api&utm_source=a4bcf954,48.06767,5317150221,0,,,,
2025-06-11T09:59:18Z,Duales Studium - Wirtschaftsinformatik Data Science (w/m/d) (Start 2026),"{'display_name': 'Bechtle', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUk9NVjVmdHg4QkcxN0xTVXowR0YzUSIsImkiOiI1MjQzOTY0OTQ3In0.6ipcLkJwiglklGx4cIhzEOmmc5WYSCpVirt7aR8C9d0,9.2274,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Hier bewegst du etwas: Dein duales Studium startet am 01. September 2026. Dein Beitrag ist uns wichtig, daher bist du von Anfang an in das Tagesgeschäft miteingebunden. Du suchst nach dem idealen Einstieg, um dir technisches Wissen anzueignen und später eine verantwortungsvolle Position zu übernehmen? Dann ist diese Stelle dein Karriereeinstieg. Durch dein duales Studium bekommst du das Beste aus zwei Welten: Ausbildung und Studium – Praxis und Theorie, die beste Vorbereitung für eine Karriere …",https://www.adzuna.de/details/5243964947?utm_medium=api&utm_source=a4bcf954,49.18975,5243964947,0,,,,
2024-05-08T00:02:09Z,Duales Studium 2025: Data Science und Künstliche Intelligenz (m/w/d),"{'display_name': 'SICK AG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDY4MzE0NDgwOSIsInMiOiJST01WNWZ0eDhCRzE3TFNVejBHRjNRIn0.7UqbUpJUrxqmeiH_XUO1ptCmkliHGljQueBNfM9ZCtQ,7.96281,"{'display_name': 'Waldkirch, Emmendingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Emmendingen (Kreis)', 'Waldkirch'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'engineering-jobs', 'label': 'Technikerstellen', '__CLASS__': 'Adzuna::API::Response::Category'}","3-jähriges Duales Studium der Fachrichtung Data Science und Künstliche Intelligenz mit Start am 01.09.2025 an unserem Standort Waldkirch in Kooperation mit der Duale Hochschule Lörrach. DAS ERWARTET DICH: Vielfältige Einblicke und Mitarbeit in unterschiedlichen Abteilungen, wie u.A. aus den Bereichen IT, Product Management und Entwicklung Tätigkeitsfeld in Schnittstellenfunktion im Unternehmen mit Blick auf den Umgang, die Transformation und die Auswertung von Daten, um die digitale Transformat…",https://www.adzuna.de/details/4683144809?utm_medium=api&utm_source=a4bcf954,48.09257,4683144809,0,,,,
2025-07-02T12:16:24Z,Duales Studium B. Sc. Data Science und Künstliche Intelligenz in Biberach 2026,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Boehringer Ingelheim'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUk9NVjVmdHg4QkcxN0xTVXowR0YzUSIsImkiOiI1Mjc5MzUxNDY5In0.RFkLbFho5DY768oIgrC6wX6kPzBiGacvbj9hkmckogg,9.78975,"{'display_name': 'Biberach an der Riß, Biberach (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Biberach (Kreis)', 'Biberach an der Riß'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Die Stelle Bewirb Dich jetzt für den Start im September 2026! Du findest Informatik in Kombination mit Künstlicher Intelligenz spannend und interessierst dich für Machine Learning. Du interessierst Dich für Datenmengen - Verarbeitung und Entwicklung von Verfahren der Künstlichen Intelligenz? Dann sind diese guten Voraussetzungen für ein Duales Studium in Data Science und Künstliche Intelligenz. Bei uns hast du die Möglichkeit dein Wissen, das du an der Dualen Hochschule Ravensburg / Friedrichsh…",https://www.adzuna.de/details/5279351469?utm_medium=api&utm_source=a4bcf954,48.0962,5279351469,0,,,,
2025-07-09T12:16:57Z,Duales Studium (m/w/d) Wirtschaftsinformatik (B.Sc.) Data Science,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Hallesche Krankenversicherung'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI5MzM4MzU1MyIsInMiOiJST01WNWZ0eDhCRzE3TFNVejBHRjNRIn0.udGVpEZenHdOL59elOAYDcA0U8rMC2f_lvJ50vF3z0U,9.16896,"{'display_name': 'Degerloch, Stuttgart', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Degerloch']}","{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","Duales Studium (m/w/d) Wirtschaftsinformatik (B.Sc.) Data Science - Beginn 2026 Deine Aufgaben: Innovative Technologien entwickeln und die Systemlandschaft optimieren - als Absolvent (m/w/d) des Studiengangs Informatik (B.Sc.) weißt du wie´s geht! Denn Big Data, User Interface Design, Web Development oder Algorithmen sind für dich keine Fremdwörter. Du hilfst uns dabei innovative Hard- und Softwarelösungen zu entwickeln, komplexe Probleme mit selbst programmierten Anwendungen zu lösen und die D…",https://www.adzuna.de/details/5293383553?utm_medium=api&utm_source=a4bcf954,48.74475,5293383553,0,,,,
2025-07-03T00:04:25Z,Duales Studium B. Sc. Data Science und Ku00fcnstliche Intelligenz in Biberach 2026,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Boehringer Ingelheim'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI4MDU1MjUzNyIsInMiOiJST01WNWZ0eDhCRzE3TFNVejBHRjNRIn0.sLcWkCbNVq2LyCAsl5upbAXPfHpYxkyXMnkTeFuKa74,9.14146,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn', 'Biberach'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Biberach, Heilbronn'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Die Stelle Bewirb Dich jetzt fu00fcr den Start im September 2026 Du findest Informatik in Kombination mit Ku00fcnstlicher Intelligenz spannend und interessierst dich fu00fcr Machine Learning. Du interessierst Dich fu00fcr Datenmengen - Verarbeitung und Entwicklung von Verfahren der Ku00fcnstlichen Intelligenz? Dann sind diese guten Voraussetzungen fu00fcr ein Duales Studium in Data Science und Ku00fcnstliche Intelligenz. Bei uns hast du die Mu00f6glichkeit dein Wissen, das du an der Dualen Hoch…",https://www.adzuna.de/details/5280552537?utm_medium=api&utm_source=a4bcf954,49.19277,5280552537,0,,,,
2025-07-01T20:36:38Z,Duales Studium B. Sc. Data Science und Knstliche Intelligenz in Biberach 2026,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Boehringer Ingelheim'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUk9NVjVmdHg4QkcxN0xTVXowR0YzUSIsImkiOiI1Mjc4MjgzODQ0In0.b1ryqD16_CCxTZMlFkL6u47E2T0x_Nu3nzYRElsw7SE,9.14146,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn', 'Biberach'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Biberach, Heilbronn'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Die Stelle Bewirb Dich jetzt für den Start im September 2026! Du findest Informatik in Kombination mit Künstlicher Intelligenz spannend und interessierst dich für Machine Learning. Du interessierst Dich für Datenmengen - Verarbeitung und Entwicklung von Verfahren der Künstlichen Intelligenz? Dann sind diese guten Voraussetzungen für ein Duales Studium in Data Science und Künstliche Intelligenz. Bei uns hast du die Möglichkeit dein Wissen, das du an der Dualen Hochschule Ravensburg / Friedrichsh…",https://www.adzuna.de/details/5278283844?utm_medium=api&utm_source=a4bcf954,49.19277,5278283844,0,,,,
2025-06-22T14:47:12Z,Duales Studium: Data Science und Künstliche Intelligenz (m/w/d) - 2026,"{'display_name': 'EDEKA Südwest Stiftung & Co.KG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUk9NVjVmdHg4QkcxN0xTVXowR0YzUSIsImkiOiI1MjYyODczODY1In0.t_3G6pDXBaoeJUFzf9E2Ut-nvEHwg9pqhEf7nQkTNqc,7.94837,"{'display_name': 'Zunsweier, Offenburg', 'area': ['Deutschland', 'Baden-Württemberg', 'Ortenaukreis', 'Offenburg', 'Zunsweier'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",Was macht man da aus sich? Im Fokus steht der reibungslose Fluss von Informationen innerhalb des Unternehmens. Schon während des Studiums betreust du selbstständig Anwendungen und wirst in Softwareprojekte mit einbezogen. Du analysierst und planst Systeme Du entwickelst oder betreust Anwendungen Du unterstützt dein Team bei der Planung und Überwachung von Softwareentwicklungsprojekten Du nimmst an Fachkreisen zum Thema KI teil und bringst dein Know-How mit ein Du berätst und schulst Benutzer zu…,https://www.adzuna.de/details/5262873865?utm_medium=api&utm_source=a4bcf954,48.42392,5262873865,0,,,,
2025-06-14T08:21:22Z,"Pre-Sales Consultant (m/w/d) – Data Science, AI & BI","{'display_name': 'Comma Soft AG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1MDAyMzIwNCIsInMiOiJST01WNWZ0eDhCRzE3TFNVejBHRjNRIn0.VGm1gMdsr0p6PzB2YoS1q3zST-73cQi3tEZUdCYMl-E,7.112412,"{'display_name': 'Bonn, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn']}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Deine Aufgaben Technische Demos , Präsentationen und Schulungen führst du durch , um d ie Funktionalität als auch den Mehrwert unserer Customer-fit Softwarelösungen Alan® und INFONEA® verständlich zu vermitteln In deiner Hand liegt die e igenständige Planung und Durchführung von Pilotphasen und Tests in enger Zusammenarbeit mit den Kunden Du a nalys ierst Ergebnisse und leitest konkrete Empfehlungen ab, in enger Abstimmung mit dem Developer Team Die Beantwortung von Kundenfragen und spezifische…",https://www.adzuna.de/details/5250023204?utm_medium=api&utm_source=a4bcf954,50.71942,5250023204,0,full_time,,,
2025-06-13T15:37:13Z,Duales Studium Data Science und KI - Smart Operations Management 2026 in Neckarsulm,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl Stiftung'}",Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI0ODU5Njk5NiIsInMiOiJST01WNWZ0eDhCRzE3TFNVejBHRjNRIn0.lsqnnOMqC54eLoVCRejD2mdVJyBlU-kB3fEpHAEmgWU,,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","Einleitung Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder. Wir suchen Anpacker, Durchstarter, Möglichmacher und bieten spannende Aufgaben und Projekte in einem d…",https://www.adzuna.de/details/5248596996?utm_medium=api&utm_source=a4bcf954,,5248596996,0,full_time,,,
