latitude,title,description,__CLASS__,location,category,longitude,redirect_url,created,company,adref,salary_is_predicted,id,contract_time,contract_type,salary_max,salary_min
51.14779,Senior Softwareentwickler für Data Science und Datenmanagement (m/w/d),"Über das Unternehmen Als international operierender Spezialist produziert wir leistungsstarke Präzisionsanlagen. Das bedeutet moderne bestehende und vielfach erprobte Standards zu nutzen, um mit Kunden gemeinsam ein tragendes als auch individuelles Gesamtkonzept zu entwickeln. Wir sind Partner von der ersten Idee, Konzeption, Planung, Projektierung und Abwicklung bis zur Endfertigung, Montage und einem umfangreichen After-Sales-Service. Was bieten wir Ihnen? Spannende Aufgaben im Bereich innova…",Adzuna::API::Response::Job,"{'display_name': 'Schmallenberg, Hochsauerlandkreis', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Hochsauerlandkreis', 'Schmallenberg'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",8.28561,https://www.adzuna.de/details/4852907200?utm_medium=api&utm_source=a4bcf954,2024-09-05T12:53:18Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Workwise GmbH'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDg1MjkwNzIwMCIsInMiOiJHdER2ZkFTbzhCRzJnYWxtRml6aDNnIn0.j9ur4S4bZTsxPp20Q36mlYtG60CPRDGD8dQmM2wk3Js,0,4852907200,full_time,,,
,Praktikum Associate Consultant Data Science (m/w/d),In Deutschland - Berlin | Bonn | Köln Du willst Praxiserfahrung in einer internationalen Unternehmensberatung sammeln? Bei uns kannst du dein Interesse an Wirtschaftsthemen mit deinen analytischen Fähigkeiten verbinden Werde für mindestens 10 Wochen Teil eines außergewöhnlichen Teams. Was uns besonders macht: ein starker Unternehmergeist und jede Menge Gestaltungsfreiheit. Der Advanced Analytics Bereich bei Simon-Kucher konzentriert sich auf die Entwicklung von Best-in-Class-Ansätzen und -Model…,Adzuna::API::Response::Job,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}","{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,https://www.adzuna.de/details/4801114867?utm_medium=api&utm_source=a4bcf954,2024-07-30T22:37:13Z,"{'display_name': 'master-TMS', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDgwMTExNDg2NyIsInMiOiJHdER2ZkFTbzhCRzJnYWxtRml6aDNnIn0.ORBNxnOjNkb4HiYbEiN_F3Xq5jWkUGTgGvVMosMcfI0,0,4801114867,,,,
49.022981,Bachelor Knstliche Intelligenz und Data Science (m/w/d),"Unternehmensbeschreibung AUMOVIO führt seit dem Spin-off im September 2025 das Geschäft des ehemaligen Continental-Unternehmensbereichs Automotive als eigenständiges Unternehmen. Das Technologie- und Elektronikunternehmen bietet ein breites Portfolio für eine sichere, begeisternde, vernetzte und autonome Mobilität. Dazu gehören Sensorlösungen, Displays, Brems- und Komfortsysteme sowie umfassende Expertise in Software, Architekturplattformen und Assistenzsystemen für software-definierte Fahrzeug…",Adzuna::API::Response::Job,"{'display_name': 'Regensburg, Regensburg (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Regensburg (Kreis)', 'Regensburg']}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",12.112321,https://www.adzuna.de/details/5405822778?utm_medium=api&utm_source=a4bcf954,2025-09-19T01:13:08Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'AUMOVIO'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQwNTgyMjc3OCIsInMiOiJHdER2ZkFTbzhCRzJnYWxtRml6aDNnIn0.i1TWu4t8ntvgYYAa-v5TRq_353lQb2lnYEugFXIvDNU,0,5405822778,,,,
54.31419,PhD Computer Science - Data Science (m/f/d),"GEOMAR Helmholtz Centre for Ocean Research Kiel is a foundation under public law jointly financed by the Federal Republic of Germany (90%) and the State of Schleswig-Holstein (10%). It is one of the internationally leading institutions in the field of marine research. Through our research and our commitment to the transfer of knowledge and technology, we contribute significantly to the preservation of the function and protection of the ocean for future generations. The research unit Marine Mine…",Adzuna::API::Response::Job,"{'display_name': 'Ellerbek, Kiel', 'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel', 'Ellerbek'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",10.16424,https://www.adzuna.de/details/5392767391?utm_medium=api&utm_source=a4bcf954,2025-09-10T22:28:19Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'GEOMAR Helmholtz-Zentrum für Ozeanforschung Kiel'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR3REdmZBU284QkcyZ2FsbUZpemgzZyIsImkiOiI1MzkyNzY3MzkxIn0.HkhC-JsyDcYbvz8spVNbNSfp8iOz7B2ZEPZPhrzonW0,0,5392767391,,,,
49.022981,Bachelor Ku00fcnstliche Intelligenz und Data Science (m/w/d),"Unternehmensbeschreibung AUMOVIO fu00fchrt seit dem Spin-off im September 2025 das Geschu00e4ft des ehemaligen Continental-Unternehmensbereichs Automotive als eigenstu00e4ndiges Unternehmen. Das Technologie- und Elektronikunternehmen bietet ein breites Portfolio fu00fcr eine sichere, begeisternde, vernetzte und autonome Mobilitu00e4t. Dazu gehu00f6ren Sensorlu00f6sungen, Displays, Brems- und Komfortsysteme sowie umfassende Expertise in Software, Architekturplattformen und Assistenzsystemen fu00…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Regensburg (Kreis)', 'Regensburg'], 'display_name': 'Regensburg, Regensburg (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",12.112321,https://www.adzuna.de/details/5407974069?utm_medium=api&utm_source=a4bcf954,2025-09-20T03:55:51Z,"{'display_name': 'AUMOVIO', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR3REdmZBU284QkcyZ2FsbUZpemgzZyIsImkiOiI1NDA3OTc0MDY5In0.7TS9NurYZQqiM571MxPkeNkG87gsilPAo7noRew4Rs4,0,5407974069,,,,
48.137418,Business Intelligence & Data Science Engineer (m/w/d),"Das erwartet Dich E2E-Verantwortung für datenbasierte Produkte Entwicklung, Wartung und Optimierung von Daten-Pipelines Durchführung von Datenanalysen (z.B. Forecasting, Data-driven Decision Making) Visualisierung & Reporting (z.B. Power BI, Dashboards für externe und interne Kunden) Automatisierung & Prozessoptimierung durch Datenmodelle Direkter Einfluss auf Produktfeatures und strategische Entscheidungen Direkter Report an die Geschäftsführung Arbeiten in einem agilen Umfeld mit schnellen Um…",Adzuna::API::Response::Job,"{'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",11.555737,https://www.adzuna.de/details/5375493147?utm_medium=api&utm_source=a4bcf954,2025-08-30T22:45:54Z,"{'display_name': 'simple system', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR3REdmZBU284QkcyZ2FsbUZpemgzZyIsImkiOiI1Mzc1NDkzMTQ3In0.aFp_zS1P_20RviVWpKFNpkTigvzZgHtHYmOvn0hpZ4Q,0,5375493147,full_time,,,
50.9877,Wirtschaftsinformatik (B.Sc.) (m/w/d) - Data Science,"MAKE THE DIFFERENCE - join our team! In unserem Headquarter in Gummersbach gestalten wir das interne Service- und Beratungsangebot für alle Prozesse der Unternehmensgruppe der FERCHAU und dafür suchen wir dich: als Teil unseres internen Teams. Unsere Kernkompetenzen sind strategische Aufgaben und Leistungen aus den Bereichen Personal, Finanzen & Administration, Digital Business Transformation sowie Marketing. Wenn du also deine eigenen Skills in einem innovativen Umfeld auf das nächste Level he…",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Oberbergischer Kreis', 'Gummersbach', 'Vollmerhausen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Vollmerhausen, Gummersbach'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",7.54965,https://www.adzuna.de/details/5354863847?utm_medium=api&utm_source=a4bcf954,2025-08-16T03:20:28Z,"{'display_name': 'FERCHAU Management GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR3REdmZBU284QkcyZ2FsbUZpemgzZyIsImkiOiI1MzU0ODYzODQ3In0.nWwcR-EitkbBIRSemgitbQRGb4OJ9BMt1Fkp54ZlOU4,0,5354863847,,,,
54.31419,PhD Biology - Marine Data Science (m/f/d),"GEOMAR Helmholtz Centre for Ocean Research Kiel is a foundation under public law jointly financed by the Federal Republic of Germany (90%) and the State of Schleswig-Holstein (10%). It is one of the internationally leading institutions in the field of marine research. Through our research and our commitment to the transfer of knowledge and technology, we contribute significantly to the preservation of the function and protection of the ocean for future generations. The research unit Marine Evol…",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel', 'Ellerbek'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ellerbek, Kiel'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",10.16424,https://www.adzuna.de/details/5392767256?utm_medium=api&utm_source=a4bcf954,2025-09-10T22:28:15Z,"{'display_name': 'GEOMAR Helmholtz-Zentrum für Ozeanforschung Kiel', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM5Mjc2NzI1NiIsInMiOiJHdER2ZkFTbzhCRzJnYWxtRml6aDNnIn0.uc4PSkhjOSJZGaCNyFG8rkjaCLJDeIYnzhfwkhsvRHk,0,5392767256,,,,
48.18449,Praktikum Strategie und Marktanalyse - Schwerpunkt Data Science (all genders),"UPLIFT Y OURFUTURE Over 13,000 People. 19 Locations worldwide. One in three planes flies with our Technology. Even more economical, lower in emissions and quieter. We shape the future of Aviation. The only thing missing: You. Our team in Munich is searching for you: Intern Strategy and Market Analysis - Focus on Data Science (all genders) The Market Analysis group is part of the Corporate Development within MTU and comprises the following tasks: Monitoring and analyzing relevant markets and mar…",Adzuna::API::Response::Job,"{'display_name': 'Allach-Untermenzing, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Allach-Untermenzing'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Fertigung', 'tag': 'manufacturing-jobs'}",11.44811,https://www.adzuna.de/details/4801101260?utm_medium=api&utm_source=a4bcf954,2024-07-30T22:36:07Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MTU Aero Engines AG'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDgwMTEwMTI2MCIsInMiOiJHdER2ZkFTbzhCRzJnYWxtRml6aDNnIn0.7ArgRMx3CNwNFOOhSSvagBQqN8vKAJ9vcngABflE7OY,0,4801101260,,,,
47.73843,Consultant (m/w/d) Data Science & Machine Learning,"Job ID : 3532 | Arbeitszeitmodell : Vollzeit | Vertragsart : Unbefristet | Jobkategorie : IT „Logistics is People Business“ – dieser Leitsatz macht deutlich, dass die Mitarbeitenden für DACHSER der Schlüsselfaktor für den Unternehmenserfolg sind. Gemeinsam verfolgen wir die Mission, die weltweit intelligenteste Kombination und Integration logistischer Netzkompetenzen zu schaffen und so die Logistikbilanz unserer Kunden zu optimieren. Gestalten Sie mit uns die Logistik von morgen. Im Bereich Cor…",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Bayern', 'Kempten (Allgäu)', 'Bühl'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bühl, Kempten (Allgäu)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",10.30998,https://www.adzuna.de/details/5337742408?utm_medium=api&utm_source=a4bcf954,2025-08-04T23:25:29Z,"{'display_name': 'DACHSER SE', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR3REdmZBU284QkcyZ2FsbUZpemgzZyIsImkiOiI1MzM3NzQyNDA4In0.OllKBjao2LVOXwAbg2l0wP6VW8_wD0zR8KovHFzK4fM,0,5337742408,,,,
,Cloud Engineer Data Science Platform (m/w/d),"About Miele What does it take for a family-run company to become world market leader in the premium domestic appliance segment? It takes more than offering average products, run-of-the-mill service or short-sighted actions. It also requires the aspiration to do it forever better and to be forever better. This stance accounts for a good working environment at Miele and the success of our products. Our colleagues can rest assured that those who live up to our standards of quality and professional…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,https://www.adzuna.de/details/5327151356?utm_medium=api&utm_source=a4bcf954,2025-07-29T22:10:26Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Miele'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMyNzE1MTM1NiIsInMiOiJHdER2ZkFTbzhCRzJnYWxtRml6aDNnIn0.OiwGLfOeKZWl_edxVLdc6vabo7PSChi3bN1C5SMrlTM,0,5327151356,full_time,,,
,(Associate) Consultant Data Science & AI (m/w/d),"Wir bei Capgemini Invent glauben, dass unterschiedliche Perspektiven den Wandel vorantreiben. Als innovative Transformationsberater vereinen wir unsere strategischen, kreativen und wissenschaftlichen Fähigkeiten und arbeiten eng mit unseren Kunden zusammen, um zukunftsweisende Lösungen zu entwickeln. Hilf uns dabei, den Wandel voranzutreiben, der auf die Herausforderungen unserer Kunden von heute und morgen zugeschnitten ist. Informiert und validiert durch Wissenschaft und Daten. Verstärkt durc…",Adzuna::API::Response::Job,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,https://www.adzuna.de/details/5301078165?utm_medium=api&utm_source=a4bcf954,2025-07-13T22:14:52Z,"{'display_name': 'bei Capgemini Invent', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR3REdmZBU284QkcyZ2FsbUZpemgzZyIsImkiOiI1MzAxMDc4MTY1In0.eu7mfu4cq1eO2LATNxcrhRXpzTE6De7gb6hEALENidw,0,5301078165,,,,
51.476986,Senior AI / Data Science Engineer (m/w/d),"Deine Aufgaben Als (Senior) AI / Data Science Engineer (m/w/d) übernimmst du die Konzipierung sowie Implementierung von innovativen Lösungen im Bereich Retrieval-Augmented Generation (RAG), um Large Language Models (LLMs) mit aktuellen und dynamischen Daten zu versorgen und den Einsatz unserer marktführenden BPM-Software bei unseren Kunden zu revolutionieren. Als Teamplayer bist Du Teil eines motivierten, internationalen Teams und bereit, Aufgaben eigenständig zu übernehmen und voranzutreiben. …",Adzuna::API::Response::Job,"{'display_name': 'Bochum, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bochum'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",7.211571,https://www.adzuna.de/details/5342327436?utm_medium=api&utm_source=a4bcf954,2025-08-07T22:08:18Z,"{'display_name': 'GBTEC Software AG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM0MjMyNzQzNiIsInMiOiJHdER2ZkFTbzhCRzJnYWxtRml6aDNnIn0.Y3Gi03nvo8hq5UQbd78T77ABHhM78B9reXFane64KW8,0,5342327436,full_time,,,
51.45261,Senior AI / Data Science Engineer (m/w/d),"Deine Aufgaben Als (Senior) AI / Data Science Engineer (m/w/d) übernimmst du die Konzipierung sowie Implementierung von innovativen Lösungen im Bereich Retrieval-Augmented Generation (RAG), um Large Language Models (LLMs) mit aktuellen und dynamischen Daten zu versorgen und den Einsatz unserer marktführenden BPM-Software bei unseren Kunden zu revolutionieren. Als Teamplayer bist Du Teil eines motivierten, internationalen Teams und bereit, Aufgaben eigenständig zu übernehmen und voranzutreiben. …",Adzuna::API::Response::Job,"{'display_name': 'Querenburg, Bochum', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bochum', 'Querenburg'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",7.27123,https://www.adzuna.de/details/5117534459?utm_medium=api&utm_source=a4bcf954,2025-03-29T06:50:48Z,"{'display_name': 'GBTEC Software AG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR3REdmZBU284QkcyZ2FsbUZpemgzZyIsImkiOiI1MTE3NTM0NDU5In0.0mmKrSKorU7D5qrwljtOXOIgrXQJhNwtvA1QeZ7uc_k,0,5117534459,full_time,,,
52.507706,Lecturer Data Science Model Engineering (m/f/d),"IU INTERNATIONAL UNIVERSITY - MyStudium – Because teaching is not just a job, it's a statement. You don't just want to teach, you want to make a difference? Then start at Germany's largest university and shape the future of teaching with us - in an environment that focuses on your professional and personal needs. Contribute to our academic world at our campus in Berlin as a freelance lecturer in MyStudium with 48 teaching units, available immediately . Your tasks You teach fundamental knowledge…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",13.420806,https://www.adzuna.de/details/5428029914?utm_medium=api&utm_source=a4bcf954,2025-10-03T00:05:53Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'IU Internationale Hochschule'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQyODAyOTkxNCIsInMiOiJHdER2ZkFTbzhCRzJnYWxtRml6aDNnIn0.BpWIvaxA18qDPVfbe-DWbCuc5yHKrPQV_8Ay3yYijG0,0,5428029914,,,,
52.33812,Senior AI / Data Science Engineer (m/w/d,"SO SIEHT DEIN AUFGABENBEREICH AUS: Gestalte die Zukunft: Entwickle und implementiere innovative Lösungen mit Retrieval-Augmented Generation (RAG) und Large Language Models (LLMs) für die Steuerwelt. Verbinde Daten mit Intelligenz: Entwickle Pipelines zur Datenaufbereitung, -extraktion, -transformation und -integration und optimiere Schnittstellen zwischen Datenquellen und LLMs. Baue effiziente Retrieval-Mechanismen: Setze Vektordatenbanken ein, um aktuelle und kundenindividuelle Daten für unser…",Adzuna::API::Response::Job,"{'display_name': 'Döhren, Hannover', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover', 'Döhren']}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",9.76878,https://www.adzuna.de/details/5168038161?utm_medium=api&utm_source=a4bcf954,2025-04-29T07:59:53Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Buhl Data Service GmbH'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiR3REdmZBU284QkcyZ2FsbUZpemgzZyIsImkiOiI1MTY4MDM4MTYxIn0.f42megs-UljBuJTlytOAxwcpIHfcLjfIdCelhCeMmmI,0,5168038161,full_time,,,
49.46856,Senior AI / Data Science Engineer (m/w/d),"SO SIEHT DEIN AUFGABENBEREICH AUS: Gestalte die Zukunft: Entwickle und implementiere innovative Lösungen zum Beispiel mit Retrieval-Augmented Generation (RAG) und Large Language Models (LLMs) für die Steuerwelt. Dabei wählst du für jeden Anwendungsfall die passende Modellarchitektur und kümmerst dich um Training, Evaluation und Optimierung für den praktischen Einsatz. Verbinde Daten mit Intelligenz: Entwickle Pipelines zur Datenaufbereitung, -extraktion, -transformation und -integration und opt…",Adzuna::API::Response::Job,"{'display_name': 'Neuostheim, Mannheim', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",8.50014,https://www.adzuna.de/details/5157503484?utm_medium=api&utm_source=a4bcf954,2025-04-23T07:50:57Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Buhl Data Service GmbH'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE1NzUwMzQ4NCIsInMiOiJHdER2ZkFTbzhCRzJnYWxtRml6aDNnIn0.Hb14WIcmxYiVbJfwLJwEvB9K34UkPb8ZhsgIvHL_fVw,0,5157503484,full_time,,,
50.0532,BI Analyse / Data Science (w/m/d) Studenten,"Was Sie erwartet ​ Sie unterstützen beim: Konzipieren und Umsetzen von Data Warehouse Projekten, beim Erstellen von Reports und Dashboards zum Auswerten von Daten aus den Bereichen Logistik, Personal, Transport, Handel. Wir suchen für den Aufbau eines Logistik Legal Tec Produktes BI und Datenaffine BWL er mit Interesse an Marketing, Vertrieb und IT Produktentwicklung. Wir suchen für unser People Metrics Produkt BWL er mit Schwerpunkt Personal und einer hohen Affinität zu Daten und IT. Die Aufga…",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Hessen', 'Offenbach (Kreis)', 'Neu-Isenburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neu-Isenburg, Offenbach (Kreis)'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",8.68616,https://www.adzuna.de/details/4128466932?utm_medium=api&utm_source=a4bcf954,2023-06-01T14:30:51Z,"{'display_name': 'RSM Consult GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDEyODQ2NjkzMiIsInMiOiJHdER2ZkFTbzhCRzJnYWxtRml6aDNnIn0.ulX4uNm0JEmQhaYk0W6AM8iMeqqSr58oIoq8-ZKYQ5s,0,4128466932,part_time,,,
49.03084,Werkstudent in Backend-Entwicklung und Data Science (m/w/d),"Was erwartet dich? Du unterstützt unsere Data Scientists dabei, aus unseren Events Erkenntnisse zu ziehen, denn wir betreuen komplexe Systeme, in denen 100.000 Mitglieder pro Tag viele Millionen Events erzeugen Du verantwortest das Data Mining, Data Analytics und aufbauend darauf leitest du Maßnahmen auf Basis deiner Auswertungen ab Du integrierst die von dir auf unserer Datenbasis erarbeiteten Lösungen eigenständig in unser Java-Backend Du arbeitest in einem gemischten, motivierten Team besteh…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld'], 'display_name': 'Hagsfeld, Karlsruhe'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",8.45882,https://www.adzuna.de/details/5437112069?utm_medium=api&utm_source=a4bcf954,2025-10-08T13:49:28Z,"{'display_name': 'Knuddels & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoibW4xU2ZnU284QkcyZ2FsbUZpemgzZyIsImkiOiI1NDM3MTEyMDY5In0.d7DGBkJCnHpR2ht2bbEN4ZkRlzwlWZnH2xWY8viiJfk,0,5437112069,part_time,,,
49.18975,Duales Studium Wirtschaftsinformatik - Data Science (B.Sc.) 2026,"Praxis mit Theorie verbinden? Check! Erstes eigenes Geld verdienen? Check! Beste Übernahmechancen? Check! Dann bist du hier richtig! Als dualer Student bei Kaufland gehörst du von Beginn an zu einem starken Team und kannst zeigen, was in dir steckt. Werde auch du Teil von teamkaufland! Das erwartet dich bei uns Daten sind dein Ding? Perfekt! Du analysierst große Datenmengen, erkennst Muster im Kundenverhalten und lernst, wie man daraus echten Mehrwert für unser Marketing schafft. Vielseitige Ei…",Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neckarsulm, Heilbronn (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",9.2274,https://www.adzuna.de/details/5388785608?utm_medium=api&utm_source=a4bcf954,2025-09-08T00:12:31Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Kaufland'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM4ODc4NTYwOCIsInMiOiJtbjFTZmdTbzhCRzJnYWxtRml6aDNnIn0.gW8Y0m0YWezDGzSXeKYEEZjMq517h3b4dUpF1ap0vuE,0,5388785608,,,,19800.0
49.022981,Duales Studium - B. Sc. Künstliche Intelligenz / Data Science,"Unsere Welt digitalisiert sich und Du steckst mittendrin. Man ist umgeben von digitalen Systemen, die fortwährend weitere Daten generieren. Richtig interessant wird es aber erst dann, wenn aus all diesen Daten Informationen werden. Künftig werden die Verfahren mit künstlicher Intelligenz weitere Technologiesprünge erneuern. Du möchtest nicht nur die Entwicklungen anderer nutzen, sondern direkt mitentwickeln? Dann bist Du bei Infineon genau richtig. Stellenbeschreibung Während Deines Studiums we…",Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Regensburg (Kreis)', 'Regensburg'], 'display_name': 'Regensburg, Regensburg (Kreis)'}","{'label': 'Technikerstellen', 'tag': 'engineering-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",12.112321,https://www.adzuna.de/details/4824329388?utm_medium=api&utm_source=a4bcf954,2024-08-13T23:15:56Z,"{'display_name': 'Infineon Technologies AG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDgyNDMyOTM4OCIsInMiOiJtbjFTZmdTbzhCRzJnYWxtRml6aDNnIn0.OgcL-j4yKn8-1OKsXRSVsWXNdtGTcYFab2vCCQ5u3VQ,0,4824329388,,,,
