description,title,company,salary_is_predicted,redirect_url,adref,__CLASS__,category,location,id,created,latitude,longitude,contract_time,salary_max,salary_min,contract_type
"Deine Aufgaben Als (Senior) AI / Data Science Engineer (m/w/d) übernimmst du die Konzipierung sowie Implementierung von innovativen Lösungen im Bereich Retrieval-Augmented Generation (RAG), um Large Language Models (LLMs) mit aktuellen und dynamischen Daten zu versorgen und den Einsatz unserer marktführenden BPM-Software bei unseren Kunden zu revolutionieren. Als Teamplayer bist Du Teil eines motivierten, internationalen Teams und bereit, Aufgaben eigenständig zu übernehmen und voranzutreiben. …",Senior AI / Data Science Engineer (m/w/d),"{'display_name': 'GBTEC Software AG', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5607838741?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieHFnOTVRNGg4Ukd4X3VJQ1ljXzRQZyIsImkiOiI1NjA3ODM4NzQxIn0.ErrpbDGSIUt-RR3GGWEv_4Xc0E1eMDWBQ75NhTfJmxc,Adzuna::API::Response::Job,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bochum'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bochum, Nordrhein-Westfalen'}",5607838741,2026-01-31T21:44:43Z,51.476986,7.211571,full_time,,,
"The Position As the world leader in the production of innovative medicines, we at Boehringer Ingelheim offer you the opportunity to get to know the many tasks of digital Bioprocess Development. You will support us in developing Digital Twins for large-scale mammalian cell culture manufacturing, where we use time-course data from online sensors and offline metabolite measurements to predict process dynamics. Apply now for an internship in Biberach! As the world leader in the production of innova…",Internship - Bioprocess Data Science and Causal AI - Inklusiver Job   ,"{'display_name': 'Boehringer Ingelheim', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/land/ad/5627788362?se=xqg95Q4h8RGx_uICYc_4Pg&utm_medium=api&utm_source=a4bcf954&v=9F6A1D3D14009F70685D0B94071F04E82D83A546,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYyNzc4ODM2MiIsInMiOiJ4cWc5NVE0aDhSR3hfdUlDWWNfNFBnIn0.C1-QyaUagdjpZ8gFaBJhZbFYttLpccfUETm7-hPnXME,Adzuna::API::Response::Job,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'display_name': 'Biberach an der Riß, Biberach (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Biberach (Kreis)', 'Biberach an der Riß']}",5627788362,2026-02-13T15:32:00Z,48.0962,9.78975,,,,
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",0,https://www.adzuna.de/details/5664711769?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieHFnOTVRNGg4Ukd4X3VJQ1ljXzRQZyIsImkiOiI1NjY0NzExNzY5In0.XGZmbJ6pELrRjSJEw1TEBPt6ggFA5ikRgbt489HUog4,Adzuna::API::Response::Job,"{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}","{'area': ['Deutschland', 'Schleswig-Holstein', 'Neumünster', 'Innenstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Innenstadt, Neumünster'}",5664711769,2026-03-14T04:14:16Z,54.07384,9.98007,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",0,https://www.adzuna.de/details/5664711841?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieHFnOTVRNGg4Ukd4X3VJQ1ljXzRQZyIsImkiOiI1NjY0NzExODQxIn0.zrJXkUZvLGPA1FDBangBG5Zov7QIKoz3qMpo7-B1TnQ,Adzuna::API::Response::Job,"{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Pinneberg, Pinneberg (Kreis)', 'area': ['Deutschland', 'Schleswig-Holstein', 'Pinneberg (Kreis)', 'Pinneberg']}",5664711841,2026-03-14T04:14:17Z,53.66261,9.79629,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5664711826?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY2NDcxMTgyNiIsInMiOiJ4cWc5NVE0aDhSR3hfdUlDWWNfNFBnIn0.FLnU3-HxXZUI8dMPunUUzNoFvmQss5WSOFCX86T4gEY,Adzuna::API::Response::Job,"{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Aachen (Kreis)', 'Stolberg', 'Donnerberg'], 'display_name': 'Donnerberg, Stolberg', '__CLASS__': 'Adzuna::API::Response::Location'}",5664711826,2026-03-14T04:14:16Z,50.77611,6.22417,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5664711774?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY2NDcxMTc3NCIsInMiOiJ4cWc5NVE0aDhSR3hfdUlDWWNfNFBnIn0.Tha14hDCyzLE0Re5bD97Bp9NbthlNAkyactBCpGgKh4,Adzuna::API::Response::Job,"{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}","{'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel', 'Altstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt, Kiel'}",5664711774,2026-03-14T04:14:16Z,54.32167,10.14187,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",0,https://www.adzuna.de/details/5664711838?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY2NDcxMTgzOCIsInMiOiJETFp3NWc0aDhSR3hfdUlDWWNfNFBnIn0.mpkSqkdYUXpntKZtKmqRu9YI7XK1kmVxS61CbpOtED4,Adzuna::API::Response::Job,"{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ebingen, Albstadt', 'area': ['Deutschland', 'Baden-Württemberg', 'Zollernalbkreis', 'Albstadt', 'Ebingen']}",5664711838,2026-03-14T04:14:16Z,48.2134,9.02406,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",0,https://www.adzuna.de/details/5664711803?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRExadzVnNGg4Ukd4X3VJQ1ljXzRQZyIsImkiOiI1NjY0NzExODAzIn0.3xT9KsQxHtZ-gSd1iax4x7B3m08Sp4hG6ppbbWIKlgg,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}","{'area': ['Deutschland', 'Niedersachsen', 'Celle (Kreis)', 'Celle', 'Altencelle'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altencelle, Celle'}",5664711803,2026-03-14T04:14:16Z,52.60503,10.11972,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5664711772?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY2NDcxMTc3MiIsInMiOiJETFp3NWc0aDhSR3hfdUlDWWNfNFBnIn0.M0vYGrhDORAXNH6EjHyAgXATjEzPKLMjJSf-ofMGtRI,Adzuna::API::Response::Job,"{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Unna (Kreis)', 'Lünen', 'Nordlünen'], 'display_name': 'Nordlünen, Lünen', '__CLASS__': 'Adzuna::API::Response::Location'}",5664711772,2026-03-14T04:14:16Z,51.62931,7.52301,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",0,https://www.adzuna.de/details/5664711791?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRExadzVnNGg4Ukd4X3VJQ1ljXzRQZyIsImkiOiI1NjY0NzExNzkxIn0.AGZ3fQG1_4d1Uy-9V0v8s1-H4Kq7myFrVjUx674GlhA,Adzuna::API::Response::Job,"{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}","{'area': ['Deutschland', 'Niedersachsen', 'Osnabrück (Kreis)', 'Melle', 'Altenmelle'], 'display_name': 'Altenmelle, Melle', '__CLASS__': 'Adzuna::API::Response::Location'}",5664711791,2026-03-14T04:14:16Z,52.18836,8.33788,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5664711806?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY2NDcxMTgwNiIsInMiOiJETFp3NWc0aDhSR3hfdUlDWWNfNFBnIn0.AB7G6VtQyRjhFPahrzOHnFcmfen83FzJ7gzRlYOpsQ8,Adzuna::API::Response::Job,"{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Kreis Neuss', 'Kaarst'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Kaarst, Rhein-Kreis Neuss'}",5664711806,2026-03-14T04:14:16Z,51.22633,6.62795,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",0,https://www.adzuna.de/details/5664711814?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRExadzVnNGg4Ukd4X3VJQ1ljXzRQZyIsImkiOiI1NjY0NzExODE0In0.YZSBJDupUKvPn2aLm86FAp3SCWBIm3XqQUOOHlpyvW0,Adzuna::API::Response::Job,"{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'area': ['Deutschland', 'Bayern', 'Fürth (Kreis)', 'Fürth', 'Innenstadt'], 'display_name': 'Innenstadt, Fürth', '__CLASS__': 'Adzuna::API::Response::Location'}",5664711814,2026-03-14T04:14:16Z,49.44985,11.08314,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5664711846?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRExadzVnNGg4Ukd4X3VJQ1ljXzRQZyIsImkiOiI1NjY0NzExODQ2In0.4zyc6S9rimJk0ae-3AbgWJsM3W8qT3k0--CtO6FAdeU,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Nordhausen, Nordhausen (Kreis)', 'area': ['Deutschland', 'Thüringen', 'Nordhausen (Kreis)', 'Nordhausen']}",5664711846,2026-03-14T04:14:17Z,51.50353,10.79362,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5664711804?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRExadzVnNGg4Ukd4X3VJQ1ljXzRQZyIsImkiOiI1NjY0NzExODA0In0.ngrzOlDYAA10HxL4Hd9V09ZxccXO0HsFEiDwZv8eo-E,Adzuna::API::Response::Job,"{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}","{'display_name': 'Geismar, Göttingen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Göttingen (Kreis)', 'Göttingen', 'Geismar']}",5664711804,2026-03-14T04:14:16Z,51.53264,9.92816,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5664711849?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRExadzVnNGg4Ukd4X3VJQ1ljXzRQZyIsImkiOiI1NjY0NzExODQ5In0.DXvKnBKXKqPyPSaVEXruM7XRjDP1dX91Xs_XKgytc5g,Adzuna::API::Response::Job,"{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Kirdorf, Bad Homburg', 'area': ['Deutschland', 'Hessen', 'Hochtaunuskreis', 'Bad Homburg', 'Kirdorf']}",5664711849,2026-03-14T04:14:17Z,50.24068,8.60812,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",0,https://www.adzuna.de/details/5664711813?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY2NDcxMTgxMyIsInMiOiJETFp3NWc0aDhSR3hfdUlDWWNfNFBnIn0.RTOqlZEnUQPF5__KiwVzDLOwJEx8h3uppwrzD4UFqAc,Adzuna::API::Response::Job,"{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Ennepe-Ruhr-Kreis', 'Witten', 'Bommern'], 'display_name': 'Bommern, Witten', '__CLASS__': 'Adzuna::API::Response::Location'}",5664711813,2026-03-14T04:14:16Z,51.42015,7.33787,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5664711829?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY2NDcxMTgyOSIsInMiOiJETFp3NWc0aDhSR3hfdUlDWWNfNFBnIn0.FwWN6d6LyUT208VCrgCOyr8hSmIgp0V3TzECA6EJURw,Adzuna::API::Response::Job,"{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Kammerstein, Roth (Kreis)', 'area': ['Deutschland', 'Bayern', 'Roth (Kreis)', 'Kammerstein']}",5664711829,2026-03-14T04:14:16Z,49.29291,10.97339,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,https://www.adzuna.de/details/5664711801?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRExadzVnNGg4Ukd4X3VJQ1ljXzRQZyIsImkiOiI1NjY0NzExODAxIn0.vqTVO-cnONAwV1JkI4giBKQfgnNbefFATB2TJWkaxPU,Adzuna::API::Response::Job,"{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Weingartshof, Ravensburg', 'area': ['Deutschland', 'Baden-Württemberg', 'Ravensburg (Kreis)', 'Ravensburg', 'Weingartshof']}",5664711801,2026-03-14T04:14:16Z,47.77567,9.62186,full_time,,,permanent
"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",0,https://www.adzuna.de/details/5664711783?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY2NDcxMTc4MyIsInMiOiJETFp3NWc0aDhSR3hfdUlDWWNfNFBnIn0.BlGIZcgpjXP1f6PwXgppitpKTQI5ceabbDYGfKJR1qk,Adzuna::API::Response::Job,"{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}","{'display_name': 'Eppinghofen, Mülheim an der Ruhr', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Mülheim an der Ruhr', 'Eppinghofen']}",5664711783,2026-03-14T04:14:16Z,51.43579,6.89348,full_time,,,permanent
