latitude,salary_is_predicted,redirect_url,created,description,longitude,title,location,category,id,company,adref,__CLASS__,contract_time,contract_type,salary_max,salary_min
51.538849,0,https://www.adzuna.de/land/ad/5282420277?se=JFaNtQNm8BG3_bOf49PRjw&utm_medium=api&utm_source=a4bcf954&v=32254EE9B0E6874C2B1E330933DCBD2B249C084C,2025-07-03T22:12:12Z,"Mit dieser Leitlinie setzen wir an der Westfälischen Hochschule seit über 25 Jahren regional und inter­national Zeichen: von gezielter Talentförderung hinein in die praxisnahe Ausbildung von Fach- und Führungskräften. An unseren drei Standorten machen sich rund 7.000 Studierende in knapp 60, vor allem technisch-ökonomisch ausgerichteten Studiengängen fit für den Fortschritt. Gemeinsam mit über 700 Beschäftigten werden mit anwendungs­orientierter Forschung Impulse für Verfahren, Produkte und Die…",7.078622,wiss. Mitarbeiter/in: Spezialist/in AI-Services (w/m/d),"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Gelsenkirchen'], 'display_name': 'Gelsenkirchen, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",5282420277,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Westfälische Hochschule Gelsenkirchen Bocholt Recklinghausen'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI4MjQyMDI3NyIsInMiOiJKRmFOdFFObThCRzNfYk9mNDlQUmp3In0.Bd0_-do6aI7FbPjjavJTAiNGGx0e_sPhsk0MyNO6wOI,Adzuna::API::Response::Job,,,,
,0,https://www.adzuna.de/land/ad/5311671532?se=JFaNtQNm8BG3_bOf49PRjw&utm_medium=api&utm_source=a4bcf954&v=0A1F04E04995436C57547742D5581B582CF384F3,2025-07-19T06:52:44Z,Die Salzgitter AG gehört mit 10 Mrd. Euro Außenumsatz und 25.000 Mitarbeitern (w/m/d) zu den führenden Stahltechnologie- und Spezialmaschinenbaukonzernen. Als leistungsstarkes Tochterunternehmen des internationalen Industriekonzerns konnte die Salzgitter Mannesmann Stahlhandel GmbH ihre herausgehobene Position als Vollsortimenter im Stahlhandel in den letzten Jahren bundesweit und international erfolgreich ausbauen. In der Abteilung Vertriebssteuerung sind Sie eine zentrale Schnittstelle und le…,,Werkstudent Data Analytics - Remote (w/m/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",5311671532,"{'display_name': 'Salzgitter Mannesmann Stahlhandel GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkZhTnRRTm04QkczX2JPZjQ5UFJqdyIsImkiOiI1MzExNjcxNTMyIn0.cmPw3s-8Q6MEm4euyHQIFgCAm7s2n3-RL0uac6u5yAI,Adzuna::API::Response::Job,,,,
50.354959,0,https://www.adzuna.de/land/ad/5276083390?se=JFaNtQNm8BG3_bOf49PRjw&utm_medium=api&utm_source=a4bcf954&v=63BFAE5EB8C5E4AF3D92AE2249C4295F65DF8F2D,2025-06-30T20:21:52Z,"Aufgaben Profil Wir bieten Als führendes Unternehmen im Bereich Softwarelösungen für das Gesundheitswesen sind wir in 19 Ländern tätig und beschäftigen über 9.000 engagierte Mitarbeitende. Du wirst in einem dynamischen und innovativen Umfeld arbeiten, das voller Möglichkeiten steckt. Mit Deinem Einsatz und Deiner Leidenschaft hast Du die Gelegenheit, einen nachhaltigen Unterschied zu machen. Gemeinsam gestalten wir das Gesundheitssystem der Zukunft. Werde Teil unserer Mission und mache den Unte…",7.59437,HR Analytics Strategie-Expert*in (m/w/d),"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Koblenz'], 'display_name': 'Koblenz, Rheinland-Pfalz', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",5276083390,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'CompuGroup Medical Deutschland AG'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkZhTnRRTm04QkczX2JPZjQ5UFJqdyIsImkiOiI1Mjc2MDgzMzkwIn0.7O0lOU2dVClk2gaFbynw9m2CmVvUombHxyGRaqNXk4s,Adzuna::API::Response::Job,,,,
51.955292,0,https://www.adzuna.de/land/ad/5291522539?se=JFaNtQNm8BG3_bOf49PRjw&utm_medium=api&utm_source=a4bcf954&v=09982E1D4C918FD0A884EBD87538B9E9BCC5C714,2025-07-08T09:49:21Z,"Modelyzr – Die KI-Plattform für datengetriebenes Wachstum Modelyzr ist ein innovatives Softwareunternehmen aus Deutschland mit über zehn Jahren Erfahrung im Bereich Market Intelligence. Die Plattform hilft B2B-Unternehmen weltweit dabei, ihre Go-to-Market-Strategien datengestützt zu planen, Wachstumschancen schneller zu erkennen und ihre Ressourcen präziser einzusetzen. Als Market AI Platform vereint Modelyzr moderne Machine-Learning-Methoden, Marktmodellierung und Echtzeit-Analysen in einer ei…",7.621504,Account Executive B2B (m/w/d) bei Modelyzr in Münster,"{'display_name': 'Münster, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Münster']}","{'label': 'Stellen aus Buchhaltung & Finanzwesen', 'tag': 'accounting-finance-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",5291522539,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Modelyzr GmbH'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkZhTnRRTm04QkczX2JPZjQ5UFJqdyIsImkiOiI1MjkxNTIyNTM5In0.asa7ciBi8aBdXSABGOhsLAV-ajH2vtWF02HTQi0DLcw,Adzuna::API::Response::Job,,,,
51.46121,0,https://www.adzuna.de/details/5304484084?utm_medium=api&utm_source=a4bcf954,2025-07-15T22:54:52Z,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",6.96735,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen', 'Altendorf'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altendorf, Essen'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",5304484084,"{'display_name': 'BRL Risk Consulting GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSkZhTnRRTm04QkczX2JPZjQ5UFJqdyIsImkiOiI1MzA0NDg0MDg0In0.nUUqriGsTx5HKUNdCzff_lFuqdC4ec9sACU5-f6DOUo,Adzuna::API::Response::Job,,,,
53.55197,0,https://www.adzuna.de/details/5304484080?utm_medium=api&utm_source=a4bcf954,2025-07-15T22:54:52Z,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",9.98553,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg', 'Neustadt'], 'display_name': 'Neustadt, Hamburg'}","{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",5304484080,"{'display_name': 'BRL Risk Consulting GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMwNDQ4NDA4MCIsInMiOiJ6STRQdHdObThCR2h3TjZ0QTIxejZnIn0.GBFMQerjSFa1ADPWHeX4KlkY-GSMjfKMnC6p2WY0dMw,Adzuna::API::Response::Job,,,,
48.14093,0,https://www.adzuna.de/details/5304484078?utm_medium=api&utm_source=a4bcf954,2025-07-15T22:54:52Z,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",11.56907,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,"{'display_name': 'Altstadt-Lehel, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",5304484078,"{'display_name': 'BRL Risk Consulting GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMwNDQ4NDA3OCIsInMiOiJ6STRQdHdObThCR2h3TjZ0QTIxejZnIn0.ENB5lKJHaxQFERkVFWNUJZl8NtnJVKimy_T68efvBck,Adzuna::API::Response::Job,,,,
52.51551,0,https://www.adzuna.de/details/5304484077?utm_medium=api&utm_source=a4bcf954,2025-07-15T22:54:52Z,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",13.38475,Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,"{'display_name': 'Mitte, Berlin', 'area': ['Deutschland', 'Berlin', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",5304484077,"{'display_name': 'BRL Risk Consulting GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekk0UHR3Tm04Qkdod042dEEyMXo2ZyIsImkiOiI1MzA0NDg0MDc3In0._302K1iub3QLixIOGQ1G51ju367NrlTAgY65yfaS-XU,Adzuna::API::Response::Job,,,,
51.82562,0,https://www.adzuna.de/land/ad/5313168063?se=zI4PtwNm8BGhwN6tA21z6g&utm_medium=api&utm_source=a4bcf954&v=D6668385EBBF3286B86F6048A61D08CE2737518B,2025-07-20T06:21:44Z,"GEA ist einer der größten Systemanbieter für die nahrungsmittelverarbeitende Industrie sowie ein breites Spektrum weiterer Branchen mit einem Konzernumsatz von rund 5,2 Milliarden Euro in 2022. Das international tätige Technologieunternehmen konzentriert sich auf Maschinen und Anlagen sowie auf Prozesstechnik und Komponenten. Darüber hinaus bietet GEA nachhaltige Lösungen für anspruchsvolle Produktionsverfahren in unterschiedlichen Endmärkten und hält ein umfassendes Serviceportfolio bereit. De…",8.14576,Werkstudent:in (m/w/d/x) Global Production Excellence,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Warendorf (Kreis)', 'Oelde'], 'display_name': 'Oelde, Warendorf (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",5313168063,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'GEA Westfalia Separator Group GmbH'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMxMzE2ODA2MyIsInMiOiJ6STRQdHdObThCR2h3TjZ0QTIxejZnIn0.UWy_RtBI0tXrQAoOh_mBke7veTmcyvI3PS1NSzB9Wj8,Adzuna::API::Response::Job,,,,
49.496025,0,https://www.adzuna.de/land/ad/5313445296?se=zI4PtwNm8BGhwN6tA21z6g&utm_medium=api&utm_source=a4bcf954&v=AB84FF4E99C5821EAC68D8D5ED1BA6880AFB306E,2025-07-20T18:22:02Z,"Eine Welt ohne Arbeitsunfälle und arbeitsbedingte Erkrankungen. Das ist unsere Vision. Für rund 3,8 Millionen Menschen in über 380.000 Betrieben sind wir Partner in allen Fragen der Arbeitssicherheit und des Gesundheitsschutzes. Im Falle eines Falles helfen wir schnell und professionell. Zuverlässig seit 1885, modern und agil wie 2025. Das ist die BGN. Neugierig geworden? Erfahren Sie mehr über uns unter https://www.bgn.de/karriere/bgn-als-arbeitgeber Wir suchen für unser Referat Beteiligungsma…",8.491505,Referent/in Controlling und Statistik (m/w/d),"{'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim'], 'display_name': 'Mannheim, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs'}",5313445296,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Berufsgenossenschaft Nahrungsmittel und Gastgewerbe '}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMxMzQ0NTI5NiIsInMiOiJ6STRQdHdObThCR2h3TjZ0QTIxejZnIn0.QtLyFkYzyYCDonRIOo0QrpJEYfh_KG9vw5PRMHuqLuQ,Adzuna::API::Response::Job,,,,
53.053321,0,https://www.adzuna.de/land/ad/5309433079?se=zI4PtwNm8BGhwN6tA21z6g&utm_medium=api&utm_source=a4bcf954&v=DE891942E8024F26B1B07C75AD817BD06D13D519,2025-07-18T06:16:23Z,"Die Tönjes Holding AG betreibt deutschlandweit über 250 Filialen im Bereich Vertrieb und Herstellung von Kfz-Kennzeichen. Darüber hinaus sind wir mit über 50 Standorten in Deutschland eines der führenden Unternehmen im Dienstleistungsbereich rund um die Fahrzeuganmeldung. Bundesweit beschäftigen wir über 1.000 Mitarbeiter. Werde Teil unseres Teams als IT-Projektmanager & Product Owner (m/w/d) Ort: Delmenhorst, und/oder Remote Berichtslinie: Direkt an die erste Führungsebene Arbeitszeit: Vollzei…",8.650058,IT-Projektmanager & Product Owner (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Delmenhorst'], 'display_name': 'Delmenhorst, Niedersachsen'}","{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}",5309433079,"{'display_name': 'Tönjes Holding AG', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMwOTQzMzA3OSIsInMiOiJ6STRQdHdObThCR2h3TjZ0QTIxejZnIn0.662BRYJPHQGgTWpSA5fRmNblXiFgaWBtG65jeDKy-mg,Adzuna::API::Response::Job,,,,
50.129683,0,https://www.adzuna.de/land/ad/5279271790?se=zI4PtwNm8BGhwN6tA21z6g&utm_medium=api&utm_source=a4bcf954&v=7FC58F73FE0232A35746F8976CA7FA10AA2047A8,2025-07-02T09:47:29Z,"Mit über 110.000 Mitarbeitenden in 130 Ländern streben wir danach, einer der Top-5-Kontraktlogistikanbieter zu werden. Wir wachsen stetig – bist Du bereit, mit uns zu wachsen? Unsere Mitarbeitenden sind unser Erfolgsfaktor. Wir fördern ein Arbeitsumfeld, das persönliche Entwicklung und Innovation unterstützt. Für unseren Standort in Frankfurt am Main suchen wir zum nächstmöglichen Zeitpunkt Dich als: HRIS-Expert / Manager – SAP SuccessFactors (m⁠/⁠w⁠/⁠d) Aufgaben Leitung der digitalen HR-Transf…",8.650578,Wirtschaftsinformatiker / Informatiker als HRIS-Expert / Manager – SAP SuccessFactors (m/w/d),"{'display_name': 'Frankfurt am Main, Hessen', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",5279271790,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'CEVA Logistics GmbH'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekk0UHR3Tm04Qkdod042dEEyMXo2ZyIsImkiOiI1Mjc5MjcxNzkwIn0.fH3c_eoUcL0l8FvGciJMf5NwmfmoLQ36MOrEaMxU01s,Adzuna::API::Response::Job,,,,
52.507706,0,https://www.adzuna.de/details/5269864219?utm_medium=api&utm_source=a4bcf954,2025-06-26T19:37:21Z,"Job Description Collaborate closely with your team and key stakeholders to convert business requirements into Machine Learning solutions Foster a culture that values data-driven decision-making within the organization and aid in the enhancement of our data platform Offer ML and engineering expertise and ensure your team builds, deploys and maintains high standards models Drive innovation and creativity within your team, encouraging them to explore new data science techniques and approaches Empo…",13.420806,Team Lead Data Science (f/m/d),"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",5269864219,"{'display_name': 'AUTO1 Group', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekk0UHR3Tm04Qkdod042dEEyMXo2ZyIsImkiOiI1MjY5ODY0MjE5In0.4hMyTWjPnzK8IsuhmbIm8MD0pLrCRFt_r_omDHKYuGA,Adzuna::API::Response::Job,,,,
49.001249,0,https://www.adzuna.de/details/5303133829?utm_medium=api&utm_source=a4bcf954,2025-07-15T06:36:30Z,"Stellenbeschreibung Werde Teil unseres Teams und tauche ein in die spannende Welt der Industrie 4.0! Während deines Praktikums lernst du unser Produktionsnetzwerk kennen und unterstützt uns aktiv bei der Einführung innovativer Lösungen an unseren Standorten. Gemeinsam mit uns arbeitest du an der Datenauswertung, an Data Engineering und Data Science Aufgaben im Fertigungsbereich. Darüber hinaus erstellst du technische Planzahlen und lässt deine Kreativität in die Entwicklung sowie Pflege von Ana…",8.412378,Praktikum Data Engineering und Data Science in Bosch Fertigungssteuerung,"{'display_name': 'Karlsruhe, Karlsruhe (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs'}",5303133829,"{'display_name': 'Bosch Group', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMwMzEzMzgyOSIsInMiOiJ6STRQdHdObThCR2h3TjZ0QTIxejZnIn0.7VR2RfhaD6xb6r_Ux1ypb54DAFgiCZoSQ1Oh1KcZi8U,Adzuna::API::Response::Job,,,,
52.507706,0,https://www.adzuna.de/details/5303133933?utm_medium=api&utm_source=a4bcf954,2025-07-15T06:36:32Z,"Job Description We are on the lookout for a Senior Product Manager to join our Global Product team and lead our Fulfilment Operations Data Science squad for Marketplace Operations on our journey to always deliver an amazing experience. Be part of redefining how customers experience quick commerce. You’ll help build technology that scales our non-food offerings, reaching new market segments and driving revenue growth. By innovating within our Quick Commerce Team, you’ll make Delivery Hero the go…",13.420806,"Senior Product Manager, Data Science - (Quick Commerce)","{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",5303133933,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Delivery Hero'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMwMzEzMzkzMyIsInMiOiJ6STRQdHdObThCR2h3TjZ0QTIxejZnIn0.a5IV8qV2WQUTwmATIa8m0T5ictxfF3dWG3Y0xfL1gUg,Adzuna::API::Response::Job,,,,
,0,https://www.adzuna.de/land/ad/5297399741?se=zI4PtwNm8BGhwN6tA21z6g&utm_medium=api&utm_source=a4bcf954&v=FCAED993182EFEE9E65BC3EDA8838003B90B3938,2025-07-11T06:42:06Z,"Wir suchen Dich aktuell als Regionalleiter (m/w/d) für mehrere Teams bundesweit in Deiner Wohnortnähe - Bereich Schmerz, Osteoporose, Nahrungsergänzungsmittel IQVIA – The Human Data Science Company – ist ein führender, globaler Anbieter von zukunftsweisender Analytik, Technologielösungen und klinischer Auftragsforschung. IQVIA unterstützt Life Science Unternehmen, Verbände, Institutionen, Kostenträger und weitere Akteure im Gesundheitswesen darin, bessere Ergebnisse in der Gesundheitsversorgung…",,"Regionalleiter (m/w/d) - Bereich Schmerz, Osteoporose, Nahrungsergänzungsmittel","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}","{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",5297399741,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'IQVIA CSMS GmbH'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI5NzM5OTc0MSIsInMiOiJ6STRQdHdObThCR2h3TjZ0QTIxejZnIn0.WXM2KIHByoZ6vo2dqmq9-FANGu7UV_2yp0bWSljUp7M,Adzuna::API::Response::Job,,,,
,0,https://www.adzuna.de/land/ad/5095078892?se=zI4PtwNm8BGhwN6tA21z6g&utm_medium=api&utm_source=a4bcf954&v=8255F2810829DF68EECED2A396AF3EA05B7C05BC,2025-03-15T11:54:42Z,"Aufgaben Profil Wir bieten Für unseren Geschäftsbereich Deal s suchen wir dich zum nächstmöglichen Zeitpunkt als Consultant AI & Analytics Transaction Services (w/m/d). Das erwartet dich Transaktionsberatung - Gemeinsam mit deinem Team analysierst du Daten in verschiedensten Formaten und Größen, um die Herausforderungen unserer Kunden zu lösen. Du findest neue Zusammenhänge und erkennst die sprichwörtliche Nadel im (Daten-)Heuhaufen. Analysen - Als Spezialist:in für Daten und Analysen agierst d…",,Consultant AI & Analytics Transaction Services (w/m/d),"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",5095078892,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'PwC'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekk0UHR3Tm04Qkdod042dEEyMXo2ZyIsImkiOiI1MDk1MDc4ODkyIn0.83VYnsIwvYmQ4PH-_kyVdbJwfYKwn1W8nSOOT-8I9D4,Adzuna::API::Response::Job,,,,
49.496025,0,https://www.adzuna.de/land/ad/5253525611?se=zI4PtwNm8BGhwN6tA21z6g&utm_medium=api&utm_source=a4bcf954&v=33515CD5EB79E9D6C7883051B3DB49940AE2C39F,2025-06-16T20:28:51Z,"IQVIA – The Human Data Science Company – ist ein führender, globaler Anbieter von zukunftsweisender Analytik, Technologielösungen und klinischer Auftragsforschung. IQVIA unterstützt Life Science Unternehmen, Verbände, Institutionen, Kostenträger und weitere Akteure im Gesundheitswesen darin, bessere Ergebnisse in der Gesundheitsversorgung zu erzielen. Werden Sie Teil unserer Community von rund 86.000 Mitarbeiterinnen und Mitarbeitern in über 100 Ländern, die sich dafür einsetzen, das Potenzial …",8.491505,Medical Scientific Liaison Manager (m/w/d) bundesweit - verschiedene Indikationen,"{'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim'], 'display_name': 'Mannheim, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'healthcare-nursing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Gesundheitswesen & Pflege'}",5253525611,"{'display_name': 'IQVIA CSMS GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiekk0UHR3Tm04Qkdod042dEEyMXo2ZyIsImkiOiI1MjUzNTI1NjExIn0.R4uFzRgrOAVVPOMWASaRwhdUo6qdvh6FKW1IC6uMmTw,Adzuna::API::Response::Job,,,,
48.776198,0,https://www.adzuna.de/land/ad/5313444196?se=zI4PtwNm8BGhwN6tA21z6g&utm_medium=api&utm_source=a4bcf954&v=1869FF099E291421EBB6B6603F96E76B04E75F23,2025-07-20T18:18:48Z,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",9.187224,Praktikant*in Digital Transformation Office - Radical Standardization (Pflicht-Praktikum),"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], 'display_name': 'Stuttgart, Baden-Württemberg'}","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",5313444196,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMxMzQ0NDE5NiIsInMiOiJ6STRQdHdObThCR2h3TjZ0QTIxejZnIn0.0p6LUYhqJNcrOFUHS4zLo7nJy0sbpSD8BTCNf-ozg-g,Adzuna::API::Response::Job,,,,
