company,id,__CLASS__,longitude,salary_is_predicted,created,redirect_url,description,title,adref,latitude,location,category,contract_time,salary_max,contract_type,salary_min
"{'display_name': 'IU Internationale Hochschule', '__CLASS__': 'Adzuna::API::Response::Company'}",5610930233,Adzuna::API::Response::Job,13.46308,0,2026-02-03T00:08:19Z,https://www.adzuna.de/details/5610930233?utm_medium=api&utm_source=a4bcf954,"IU INTERNATIONAL UNIVERSITY - MyStudium - Because teaching is not just a job, it's a statement. You don't just want to teach, you want to make a difference? Then start at Germany's largest university and shape the future of teaching with us - in an environment that focuses on your professional and personal needs. Contribute to our academic world at our campus in Berlin as a freelance lecturer in MyStudium with 18 teaching units starting on 01.04.2026. You teach fundamental knowledge with high p…",Freelance Data Science (m/f/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYxMDkzMDIzMyIsInMiOiJkREFqWTR3RjhSR3M3UGdiei1NdkdBIn0.dLuawtmCp1iyQIIU3CCgQUdvTjCGnAqiEdSanxHJ02E,52.51734,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Friedrichshain'], 'display_name': 'Friedrichshain, Berlin'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
"{'display_name': 'Nexi Group', '__CLASS__': 'Adzuna::API::Response::Company'}",5556920071,Adzuna::API::Response::Job,,0,2025-12-26T21:24:10Z,https://www.adzuna.de/details/5556920071?utm_medium=api&utm_source=a4bcf954,"Description Are you looking to kick off your career journey? Do you like the idea of joining the European PayTech? If so, you are at the right place! Our Graduate Program offers you the chance to create your unique career path within our diverse international team, operating in more than 25 countries. Rotate among different departments, learn from experienced professionals, and make a difference by working on real business cases. About the Program Our Graduate Program is more than a learning pa…",Graduate Program Data Science & Analytics - Germany,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1NjkyMDA3MSIsInMiOiJkREFqWTR3RjhSR3M3UGdiei1NdkdBIn0.Du2CLT4PIpzXU3yZcJK8dpwdaHMbJSjy9hNhZS9SB7k,,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}","{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Siltronic AG'}",5576690121,Adzuna::API::Response::Job,13.33722,0,2026-01-09T20:35:59Z,https://www.adzuna.de/details/5576690121?utm_medium=api&utm_source=a4bcf954,"Siltronic ist einer der weltweit größten Hersteller für Wafer aus Reinstsilizium und Partner vieler führender Chip-Hersteller mit rund 4.300 Mitarbeitenden und Produktionsstätten in Europa, Asien und den USA. Wir entwickeln und fertigen Wafer mit einem Durchmesser von bis zu 300 mm. Diese sind die Grundlage der modernen Mikro- und Nanoelektronik. In einem 3-jährigen Dualen Studium werden Theorie und Praxis gekonnt verbunden. Das hoch qualifizierende Studium wird durch breit gefächerte Praxisein…",Duales Studium Data Science und Künstliche Intelligenz,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3NjY5MDEyMSIsInMiOiJXQUtGWkl3RjhSR2FObzl6QUxFdUNRIn0.zHjOHpCAHo_hDBLsCk7_L9rRYDQnjmtOdLfES4CvJD0,50.91404,"{'area': ['Deutschland', 'Sachsen', 'Mittelsachsen (Kreis)', 'Freiberg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Freiberg, Mittelsachsen (Kreis)'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",full_time,,,
"{'display_name': 'Kaufland', '__CLASS__': 'Adzuna::API::Response::Company'}",5565208771,Adzuna::API::Response::Job,9.22208,0,2026-01-02T20:58:32Z,https://www.adzuna.de/details/5565208771?utm_medium=api&utm_source=a4bcf954,"Du willst mehr als Uni und möchtest erste Berufseinblicke und Kontakte knüpfen? Dann bist du hier richtig! Als Werkstudent oder Praktikant bei Kaufland gehörst du von Beginn an zu einem starken Team und kannst zeigen, was in dir steckt. Werde auch du Teil von teamkaufland! Das erwartet dich bei uns Wir zählen auf dich: Du unterstützt unser Team bei der Bearbeitung unserer Analytics Use Cases entlang der gesamten Wertschöpfungskette bei Kaufland. Vielfältige Aufgaben? Na klar: Lerne unsere Proje…",Praktikant Data Science (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU2NTIwODc3MSIsInMiOiJXQUtGWkl3RjhSR2FObzl6QUxFdUNRIn0.BzEVWKKmV8o47_IUcIClb4LmOvsDIs028qSdJQtPIGw,49.1416,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Heilbronn', 'Böckingen'], 'display_name': 'Böckingen, Heilbronn', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",5619086180,Adzuna::API::Response::Job,9.026231,0,2026-02-07T15:56:56Z,https://www.adzuna.de/land/ad/5619086180?se=WAKFZIwF8RGaNo9zALEuCQ&utm_medium=api&utm_source=a4bcf954&v=9E0C6A456008C84B4FC0DE759898290D5C14CC32,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",Werkstudent*in Software Engineering / Agile Release Train Management,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYxOTA4NjE4MCIsInMiOiJXQUtGWkl3RjhSR2FObzl6QUxFdUNRIn0.zWOzXisy9jAG7lMdGiL-XSGnFYBtfX7inWPdnKCR7Fg,48.720071,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Sindelfingen, Böblingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Sindelfingen']}","{'tag': 'engineering-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Technikerstellen'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Bosch Gruppe'}",5618495822,Adzuna::API::Response::Job,13.756452,0,2026-02-07T03:56:57Z,https://www.adzuna.de/land/ad/5618495822?se=WAKFZIwF8RGaNo9zALEuCQ&utm_medium=api&utm_source=a4bcf954&v=627B740950BDC43A42D000A05F324118FF916AD9,"Möchten Sie Ihre Ideen in nutzbringende und sinnvolle Technologien verwandeln? Ob im Bereich Mobility Solutions, Consumer Goods, Industrial Technology oder Energy and Building Technology - mit uns verbessern Sie die Lebensqualität der Menschen auf der ganzen Welt. Willkommen bei Bosch. Die Robert Bosch Semiconductor Manufacturing Dresden GmbH freut sich auf Ihre Bewerbung! Anstellungsart: Unbefristet Arbeitszeit: Vollzeit Arbeitsort: Dresden Aufgaben •Werden Sie Teil unseres Teams! Gemeinsam ba…",Ingenieur Advanced Process Control (FDC) (w/m/div.),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0FLRlpJd0Y4UkdhTm85ekFMRXVDUSIsImkiOiI1NjE4NDk1ODIyIn0.Bzsj2PNfnJYF7fH9k1FVY9fejHOn2NC_QrO0htUwpaQ,51.052725,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Dresden, Sachsen', 'area': ['Deutschland', 'Sachsen', 'Dresden']}","{'label': 'Technikerstellen', 'tag': 'engineering-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",5505338174,Adzuna::API::Response::Job,,0,2025-11-20T17:58:37Z,https://www.adzuna.de/details/5505338174?utm_medium=api&utm_source=a4bcf954,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data verwandel…",Praktikum Data Science / Data Analytics & BI (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0FLRlpJd0Y4UkdhTm85ekFMRXVDUSIsImkiOiI1NTA1MzM4MTc0In0.uXG_Djcx445ZKklkF0_B8WYd063cwPiQQIlCVLjG3pg,,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,contract,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",5505336831,Adzuna::API::Response::Job,8.45882,0,2025-11-20T17:58:31Z,https://www.adzuna.de/details/5505336831?utm_medium=api&utm_source=a4bcf954,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Karlsruhe Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…",Praktikum Data Science / Data Analytics & BI (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgzMSIsInMiOiJXQUtGWkl3RjhSR2FObzl6QUxFdUNRIn0.KadIHePMJ38GsqoQ1wEOY8D6LRFTs05JHJe1LBUkk8I,49.03084,"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hagsfeld, Karlsruhe'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",,,contract,
"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",5505336826,Adzuna::API::Response::Job,8.29909,0,2025-11-20T17:58:31Z,https://www.adzuna.de/details/5505336826?utm_medium=api&utm_source=a4bcf954,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Ulm Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data verwa…",Praktikum Data Science / Data Analytics & BI (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgyNiIsInMiOiJXQUtGWkl3RjhSR2FObzl6QUxFdUNRIn0.3ffvOKo7obFGbUXs2SOMpPhhc7gm_swMio6pYy8fdTI,48.36497,"{'display_name': 'Mitte, Ulm', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Mitte']}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",,,contract,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",5505336829,Adzuna::API::Response::Job,6.96191,0,2025-11-20T17:58:31Z,https://www.adzuna.de/details/5505336829?utm_medium=api&utm_source=a4bcf954,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Saarbrücken Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Da…",Praktikum Data Science / Data Analytics & BI (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0FLRlpJd0Y4UkdhTm85ekFMRXVDUSIsImkiOiI1NTA1MzM2ODI5In0.Xji5o1VlsADyJV-el6UXbY23Y6aLvEcxS2nlmJqTUGs,49.253,"{'display_name': 'Malstatt, Saarbrücken', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Saarland', 'Regionalverband Saarbrücken (Kreis)', 'Saarbrücken', 'Malstatt']}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,,contract,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",5505336833,Adzuna::API::Response::Job,13.35662,0,2025-11-20T17:58:31Z,https://www.adzuna.de/details/5505336833?utm_medium=api&utm_source=a4bcf954,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Berlin Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data ve…",Praktikum Data Science / Data Analytics & BI (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgzMyIsInMiOiJXQUtGWkl3RjhSR2FObzl6QUxFdUNRIn0.XprJEjL967xluWjGij6AEBetq0XKOm-l2S5lLgZwRps,52.5259,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Moabit, Berlin', 'area': ['Deutschland', 'Berlin', 'Moabit']}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,,contract,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",5505336837,Adzuna::API::Response::Job,9.18071,0,2025-11-20T17:58:31Z,https://www.adzuna.de/details/5505336837?utm_medium=api&utm_source=a4bcf954,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Stuttgart Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…",Praktikum Data Science / Data Analytics & BI (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgzNyIsInMiOiJXQUtGWkl3RjhSR2FObzl6QUxFdUNRIn0.pKVHtW5kO2kyFch4idgZwWxMYSt8JNjJjdFDOV6ZqZU,48.77713,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mitte, Stuttgart'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,,contract,
"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",5505336818,Adzuna::API::Response::Job,8.56413,0,2025-11-20T17:58:30Z,https://www.adzuna.de/details/5505336818?utm_medium=api&utm_source=a4bcf954,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Frankfurt Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data…",Praktikum Data Science / Data Analytics & BI (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgxOCIsInMiOiJXQUtGWkl3RjhSR2FObzl6QUxFdUNRIn0.0txkXu7api-_VDrPTT07P9LPBYzT-FtQy4sPcN-XXL0,50.05078,"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Flughafen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Flughafen, Frankfurt am Main'}","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,,contract,
"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",5505336820,Adzuna::API::Response::Job,8.50014,0,2025-11-20T17:58:30Z,https://www.adzuna.de/details/5505336820?utm_medium=api&utm_source=a4bcf954,"Praktikum Data Science / Data Analytics & BI (w/m/d) Job-ID: 11385 Standorte: Mannheim Karrierelevel: Studierende Anstellungsart: Praktikum Begleite KPMG bei den zukünftigen Herausforderungen unserer Kund:innen. Begeistere auch Du Dich für die Vielfalt unserer Fragestellungen - und mach gemeinsam mit uns den Unterschied. Unterstütze Dein Team von Data-Expert:innen, die innovativen und datengesteuerten Lösungen für unsere Kund:innen zu entwickeln. Deine Aufgaben Du willst Big Data in Smart Data …",Praktikum Data Science / Data Analytics & BI (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTMzNjgyMCIsInMiOiJXQUtGWkl3RjhSR2FObzl6QUxFdUNRIn0.lMRvlta2wh43t5SoOEFCy7x-da1S61-_vJVQ1tpOqOI,49.46856,"{'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim'], 'display_name': 'Neuostheim, Mannheim', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,,contract,
"{'display_name': 'BRL Risk Consulting GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",5579981586,Adzuna::API::Response::Job,11.56907,0,2026-01-12T01:45:15Z,https://www.adzuna.de/details/5579981586?utm_medium=api&utm_source=a4bcf954,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU3OTk4MTU4NiIsInMiOiJXQUtGWkl3RjhSR2FObzl6QUxFdUNRIn0.241AWE2tvOR3IxkoPzacZuRAXbAdcQAHTxd8CDW2tqo,48.14093,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel'], 'display_name': 'Altstadt-Lehel, München', '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}",5579981585,Adzuna::API::Response::Job,9.98553,0,2026-01-12T01:45:15Z,https://www.adzuna.de/details/5579981585?utm_medium=api&utm_source=a4bcf954,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0FLRlpJd0Y4UkdhTm85ekFMRXVDUSIsImkiOiI1NTc5OTgxNTg1In0.-w7Nlbq0m2waroOff3xeGZmhmbFcQUJ8kIw7h_PmAp0,53.55197,"{'area': ['Deutschland', 'Hamburg', 'Neustadt'], 'display_name': 'Neustadt, Hamburg', '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}",5579981583,Adzuna::API::Response::Job,6.96735,0,2026-01-12T01:45:15Z,https://www.adzuna.de/details/5579981583?utm_medium=api&utm_source=a4bcf954,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0FLRlpJd0Y4UkdhTm85ekFMRXVDUSIsImkiOiI1NTc5OTgxNTgzIn0.fzsdBCZabag8UkJvrdMKsx49l-Ezbwpr7otpL2shvRg,51.46121,"{'display_name': 'Altendorf, Essen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen', 'Altendorf']}","{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}",5579981584,Adzuna::API::Response::Job,13.38475,0,2026-01-12T01:45:15Z,https://www.adzuna.de/details/5579981584?utm_medium=api&utm_source=a4bcf954,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiV0FLRlpJd0Y4UkdhTm85ekFMRXVDUSIsImkiOiI1NTc5OTgxNTg0In0.7s9aklCPKJWKIFsWwrdpnfJhG6DxVYYsFPfKENpD2zY,52.51551,"{'area': ['Deutschland', 'Berlin', 'Mitte'], 'display_name': 'Mitte, Berlin', '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",,,,
"{'display_name': 'MEAG MUNICH ERGO AssetManagement GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",5618495122,Adzuna::API::Response::Job,11.555737,0,2026-02-07T03:56:47Z,https://www.adzuna.de/land/ad/5618495122?se=WAKFZIwF8RGaNo9zALEuCQ&utm_medium=api&utm_source=a4bcf954&v=56F7BBB81BA7AB48973A4737C7DE4028FBE25414,Die MEAG ist Teil der Munich Re Group und gehört gleichzeitig zu den bedeutendsten Asset Management Gesellschaften der Welt. Wir suchen zum nächstmöglichen Zeitpunkt zur Unterstützung unseres Teams einen Werkstudenten Data Management (m|w|d) in unseren Büros am Standort München. Im Team Market Data ist Python das Herzstück unserer Arbeit - die eigenständige Entwicklung und Verbesserung von Python Code zur Verarbeitung und Qualitätssicherung von Marktdaten ist unser Daily Business. Aufgaben Eige…,Werkstudent im Data Management (m|w|d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYxODQ5NTEyMiIsInMiOiJXQUtGWkl3RjhSR2FObzl6QUxFdUNRIn0.BmJ_EpizCNSmeEx38K-nAOWACewb9I6uBWzmwIqsPGo,48.137418,"{'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mindrift'}",5610339491,Adzuna::API::Response::Job,,0,2026-02-02T16:21:54Z,https://www.adzuna.de/details/5610339491?utm_medium=api&utm_source=a4bcf954,"This opportunity is only for candidates currently residing in the specified country. Your location may affect eligibility and rates. Please submit your resume in English and indicate your level of English proficiency. At Mindrift , innovation meets opportunity. We believe in using the power of collective intelligence to ethically shape the future of AI. What we do The Mindrift platform connects specialists with AI projects from major tech innovators. Our mission is to unlock the potential of Ge…",Freelance Computational Data Science Expert (Python & SQL),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYxMDMzOTQ5MSIsInMiOiJXQUtGWkl3RjhSR2FObzl6QUxFdUNRIn0.YwcH6XY5Bpu6AG1_i5xEOAKmHBdtT4Q8yphbMl03oiw,,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}","{'tag': 'other-general-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen'}",part_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'AUTO1 Group'}",5605943482,Adzuna::API::Response::Job,13.420806,0,2026-01-30T07:03:23Z,https://www.adzuna.de/details/5605943482?utm_medium=api&utm_source=a4bcf954,"Job Description Collaborate closely with your team and key stakeholders to convert business requirements into Machine Learning solutions Foster a culture that values data-driven decision-making within the organization and aid in the enhancement of our data platform Offer ML and engineering expertise and ensure your team builds, deploys and maintains high standards models Drive innovation and creativity within your team, encouraging them to explore new data science techniques and approaches Empo…",Team Lead Data Science (f/m/x),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYwNTk0MzQ4MiIsInMiOiJXQUtGWkl3RjhSR2FObzl6QUxFdUNRIn0.m0gvJ91oo6rz_cDT61m0VLdnD89v7EM9b0U5aLCYvt4,52.507706,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",,,,
