longitude,location,id,description,title,salary_is_predicted,company,category,redirect_url,__CLASS__,latitude,adref,created,contract_time,salary_max,salary_min,contract_type
6.969972,"{'display_name': 'Köln, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], '__CLASS__': 'Adzuna::API::Response::Location'}",5245206630,"Willkommen bei der BarmeniaGothaer Authentisch. Echt. Unverstellt. So sind wir. Und so kannst du bei uns jederzeit sein. Als Versicherungsverein auf Gegenseitigkeit wissen wir seit über 200 Jahren, welche Kraft und Dynamik der gemeinschaftliche Zusammenhalt erzeugt. Er inspiriert uns bis heute, mutig neue Wege zu gehen. Freu dich auf einen Mix aus individuellen Freiheiten, vielfältigen Arbeitgeberleistungen und einer starken Gemeinschaft, auf die du jederzeit zählen kannst. Entdecke jetzt den J…",Data Scientist*,0,"{'display_name': 'Gothaer Konzern', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5245206630?se=TDnyE9Fg8BGh9sYxX8Xhaw&utm_medium=api&utm_source=a4bcf954&v=A8A113283CEC22411F9E22C38E51B8C66B7C4CBB,Adzuna::API::Response::Job,50.940164,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVERueUU5Rmc4QkdoOXNZeFg4WGhhdyIsImkiOiI1MjQ1MjA2NjMwIn0.6JAQiIGjiOv84OtcbdTKw2nVIKen8lxUoEdX5QIoRcA,2025-06-11T20:28:05Z,,,,
7.464954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Dortmund'], 'display_name': 'Dortmund, Nordrhein-Westfalen'}",5278384557,"Die Welt ist im Wandel. Globale Megatrends wie Urbanisierung, Wasserknappheit und Klimawandel erfordern neue Ideen, Per­spek­tiven und Wege – die WILO Gruppe beschreitet sie. Unser Leitsatz: PIONEERING FOR YOU. Gegründet und ansässig in Dortmund, sind wir ein multinationaler Technologiekonzern und Pionier der Pumpenindustrie. Als Premiumanbieter für Gebäude­technik, Wasserwirtschaft und Industrie sind wir den Trends von morgen bereits voraus. Rund 9.000 Mitarbeiter verfolgen welt­weit unsere Na…",Data Scientist - Schwerpunkt KI (w/m/d),0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'WILO SE'}","{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs'}",https://www.adzuna.de/land/ad/5278384557?se=TDnyE9Fg8BGh9sYxX8Xhaw&utm_medium=api&utm_source=a4bcf954&v=C654FB7074B9293B85DBA0BFED5AB88B03533CD2,Adzuna::API::Response::Job,51.504967,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI3ODM4NDU1NyIsInMiOiJURG55RTlGZzhCR2g5c1l4WDhYaGF3In0.51WbjX51_NRLHwAeJO8Sq90ha8BC0bM_YWXwJ9AmQ_g,2025-07-01T21:45:32Z,,,,
8.06555,"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Mainz-Bingen (Kreis)', 'Ingelheim am Rhein'], 'display_name': 'Ingelheim am Rhein, Mainz-Bingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",5299534182,"At Boehringer Ingelheim we develop breakthrough therapies that improve the lives of both humans and animals. Founded in 1885 and family-owned ever since, Boehringer Ingelheim takes a long-term perspective. Now, we are powered by 52,000 employees globally who nurture a diverse, collaborative and inclusive culture. We believe that if we have talented and ambitious people who are passionate about innovation, there is no limit to what we can achieve. The Position As Senior Legal Operations Manager …",Senior Legal Operations Manager,0,"{'display_name': 'Boehringer Ingelheim', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",https://www.adzuna.de/land/ad/5299534182?se=TDnyE9Fg8BGh9sYxX8Xhaw&utm_medium=api&utm_source=a4bcf954&v=77E69B267DF5CC23A3A518B0E8A50FA31B2E2382,Adzuna::API::Response::Job,49.97586,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVERueUU5Rmc4QkdoOXNZeFg4WGhhdyIsImkiOiI1Mjk5NTM0MTgyIn0.PiARti80lKM3ij5HIRTniJzRk7NbN05shSqmLoYrP70,2025-07-12T18:09:32Z,,,,
7.621504,"{'display_name': 'Münster, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Münster'], '__CLASS__': 'Adzuna::API::Response::Location'}",5291522539,"Modelyzr – Die KI-Plattform für datengetriebenes Wachstum Modelyzr ist ein innovatives Softwareunternehmen aus Deutschland mit über zehn Jahren Erfahrung im Bereich Market Intelligence. Die Plattform hilft B2B-Unternehmen weltweit dabei, ihre Go-to-Market-Strategien datengestützt zu planen, Wachstumschancen schneller zu erkennen und ihre Ressourcen präziser einzusetzen. Als Market AI Platform vereint Modelyzr moderne Machine-Learning-Methoden, Marktmodellierung und Echtzeit-Analysen in einer ei…",Account Executive B2B (m/w/d) bei Modelyzr in Münster,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Modelyzr GmbH'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Buchhaltung & Finanzwesen', 'tag': 'accounting-finance-jobs'}",https://www.adzuna.de/land/ad/5291522539?se=TDnyE9Fg8BGh9sYxX8Xhaw&utm_medium=api&utm_source=a4bcf954&v=09982E1D4C918FD0A884EBD87538B9E9BCC5C714,Adzuna::API::Response::Job,51.955292,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI5MTUyMjUzOSIsInMiOiJURG55RTlGZzhCR2g5c1l4WDhYaGF3In0.R9IfAAUcDxQ_px-ASsLjvRSAUYqgx41jwpaL6tfWOMM,2025-07-08T09:49:21Z,,,,
6.96735,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Essen', 'Altendorf'], 'display_name': 'Altendorf, Essen'}",5251983723,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}","{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",https://www.adzuna.de/details/5251983723?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,51.46121,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVERueUU5Rmc4QkdoOXNZeFg4WGhhdyIsImkiOiI1MjUxOTgzNzIzIn0.gJwDlryxzSa43Bh3024RpO5t5_9tnmxZLleQVkll83s,2025-06-15T18:40:16Z,,,,
11.56907,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt-Lehel, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel']}",5251983725,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",https://www.adzuna.de/details/5251983725?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,48.14093,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVERueUU5Rmc4QkdoOXNZeFg4WGhhdyIsImkiOiI1MjUxOTgzNzI1In0.V3CqmPFxHVdfmRor7iYbveD2cGOZwEg2WHsHU8_p7hg,2025-06-15T18:40:16Z,,,,
9.98553,"{'display_name': 'Neustadt, Hamburg', 'area': ['Deutschland', 'Hamburg', 'Neustadt'], '__CLASS__': 'Adzuna::API::Response::Location'}",5251983716,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,0,"{'display_name': 'BRL Risk Consulting GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",https://www.adzuna.de/details/5251983716?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,53.55197,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1MTk4MzcxNiIsInMiOiJURG55RTlGZzhCR2g5c1l4WDhYaGF3In0.-rEa-PK2841WeP6jzG6vQJb0GIZo5jLjy_oIBQh9eUw,2025-06-15T18:40:16Z,,,,
13.38475,"{'area': ['Deutschland', 'Berlin', 'Mitte'], 'display_name': 'Mitte, Berlin', '__CLASS__': 'Adzuna::API::Response::Location'}",5251983715,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,0,"{'display_name': 'BRL Risk Consulting GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",https://www.adzuna.de/details/5251983715?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,52.51551,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1MTk4MzcxNSIsInMiOiJURG55RTlGZzhCR2g5c1l4WDhYaGF3In0.kcIYitkM6E6qm0vBBabfRlvhvLMoVj7zGRy80imONhI,2025-06-15T18:40:16Z,,,,
8.543293,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bielefeld'], 'display_name': 'Bielefeld, Nordrhein-Westfalen'}",5287013514,"hachmeister  partner ist die führende Unternehmensberatung in der Fashion, Sport und Lifestyle Branche. Durch die Vernetzung mit einer Vielzahl von Partnerunternehmen verfügen wir über ein einzigartiges Datenpanel. Dieses bildet die Grundlage unserer Benchmarking Services und Softwarelösungen, die in vielen Kernprozessen der Branche zum Einsatz kommen. Mit unserem Panel werten wir permanent Daten von über 1500 Verkaufspunkten mit einem Jahresumsatz von mehr als 8 Mrd. € aus. Hierzu gehören Kund…",Senior Engineer Machine Learning (m/w/d),0,"{'display_name': 'hachmeister + partner GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'engineering-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Technikerstellen'}",https://www.adzuna.de/land/ad/5287013514?se=TDnyE9Fg8BGh9sYxX8Xhaw&utm_medium=api&utm_source=a4bcf954&v=57D3817F773D21EEC00F7720055F7B11E6D6AD17,Adzuna::API::Response::Job,52.021203,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI4NzAxMzUxNCIsInMiOiJURG55RTlGZzhCR2g5c1l4WDhYaGF3In0.iqIDKnivtUJwt3jdtxG-uc0ZZX3OjDU3HMsHkhLW0FE,2025-07-05T09:52:28Z,,,,
8.14576,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Warendorf (Kreis)', 'Oelde'], 'display_name': 'Oelde, Warendorf (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",5274410548,"GEA ist einer der größten Systemanbieter für die nahrungsmittelverarbeitende Industrie sowie ein breites Spektrum weiterer Branchen mit einem Konzernumsatz von rund 5,2 Milliarden Euro in 2022. Das international tätige Technologieunternehmen konzentriert sich auf Maschinen und Anlagen sowie auf Prozesstechnik und Komponenten. Darüber hinaus bietet GEA nachhaltige Lösungen für anspruchsvolle Produktionsverfahren in unterschiedlichen Endmärkten und hält ein umfassendes Serviceportfolio bereit. De…",Werkstudent:in (m/w/d/x) Global Production Excellence,0,"{'display_name': 'GEA Westfalia Separator Group GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5274410548?se=TDnyE9Fg8BGh9sYxX8Xhaw&utm_medium=api&utm_source=a4bcf954&v=63CAEF6D291140017285731649D63C5A5AFB5C11,Adzuna::API::Response::Job,51.82562,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVERueUU5Rmc4QkdoOXNZeFg4WGhhdyIsImkiOiI1Mjc0NDEwNTQ4In0.ThiCWq3MuRsWJx2Y9NouRbNrsMSxL7m7fgkTeJryZos,2025-06-29T08:20:56Z,,,,
10.137982,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel'], 'display_name': 'Kiel, Schleswig-Holstein'}",5300825241,"Die WTSH ist als Unternehmen des Landes Schleswig-Holstein, der Industrie- und Handels- sowie der Handwerkskammern und der Hochschulen des Landes die zentrale Wirtschaftsförderungsgesellschaft in Schleswig-Holstein. Mit breit gefächertem Know-how, einem erstklassigen Netzwerk und vielfältigen Serviceangeboten beraten und unterstützen wir Unternehmen, die in Schleswig-Holstein Geschäftsaktivitäten auf- oder ausbauen möchten. Wir sind zentrales Bindeglied zwischen Wirtschaft, Wissenschaft, Politi…","Wirtschaftsingenieur / Ingenieur ""Digitale Transformation"" (m/w/d)",0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'WTSH GmbH'}","{'tag': 'engineering-jobs', 'label': 'Technikerstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5300825241?se=TDnyE9Fg8BGh9sYxX8Xhaw&utm_medium=api&utm_source=a4bcf954&v=05458979197DB52ABD6F95D7C221447A76AC161E,Adzuna::API::Response::Job,54.319658,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMwMDgyNTI0MSIsInMiOiJURG55RTlGZzhCR2g5c1l4WDhYaGF3In0.c5uUxG_Fc1V--mJ4ark3QlCjk-C6hS1RIQKeVrpNa2s,2025-07-13T18:08:50Z,,,,
7.198744,"{'display_name': 'Remscheid, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Remscheid'], '__CLASS__': 'Adzuna::API::Response::Location'}",5302066110,"With a rich heritage spanning over 60 years of industry experience, we continuously pursue our vision of connecting the physical and digital worlds through innovative measurement solutions. We make the most reliable data easily accessible. By working together with our customers, we specialise in developing customised sensor solutions for a wide range of parameters. From measuring level, flow and pressure to recording temperature, conductivity, light, wind, humidity and meteorological data. No m…",Data Engineer (m/f/d),0,"{'display_name': 'Senseca Germany GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",https://www.adzuna.de/land/ad/5302066110?se=TDnyE9Fg8BGh9sYxX8Xhaw&utm_medium=api&utm_source=a4bcf954&v=CAD850CD893F51BEDF557A0D8A7022E7A1A548E2,Adzuna::API::Response::Job,51.187748,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVERueUU5Rmc4QkdoOXNZeFg4WGhhdyIsImkiOiI1MzAyMDY2MTEwIn0.DjpT8nhXVi1BENYD38XSLpq8UY7IX5ZFJ2gKyMcxkzQ,2025-07-14T18:09:35Z,,,,
,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",5295183883,"EndressHauser ist ein international führender Anbieter von Messgeräten, Dienstleistungen und Lösungen für die industrielle Verfahrenstechnik. Auch mit weltweit über 17.000 Mitarbeitenden sind wir ein Familienunternehmen geblieben und stolz auf unser herzliches Arbeitsklima. So verbindet die Mitarbeit bei uns immer zwei Seiten: die technische plus die menschliche. Das Ergebnis: ein Mehr an Zufriedenheit. Jeden Tag. Aufgaben Praktikum oder Abschlussarbeit für das Wintersemester 2025/2026 Begeiste…",Praktikum oder Abschlussarbeit Betriebsmittelentwicklung (w/m/d),0,"{'display_name': 'Endress+Hauser SE+Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",https://www.adzuna.de/land/ad/5295183883?se=TDnyE9Fg8BGh9sYxX8Xhaw&utm_medium=api&utm_source=a4bcf954&v=C89097B0D3282D898C0B7F5E2DE7B40CDDCB1138,Adzuna::API::Response::Job,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI5NTE4Mzg4MyIsInMiOiJURG55RTlGZzhCR2g5c1l4WDhYaGF3In0.aRq5enl458gKLMOYrBq6Q3nItQVgIg6eXy9z_EWHyo4,2025-07-10T06:05:47Z,,,,
8.696891,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Heidelberg, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Heidelberg']}",5265173127,"Heidelberg Materials is one of the world's largest integrated manufacturers of building materials and solutions with leading market positions in cement, aggregates, and ready-mixed concrete. We are represented in more than 50 countries with around 51,000 employees at almost 3,000 locations. At the centre of our actions lies the responsibility for the environment. As the front runner on the path to carbon neutrality and circular economy in the building materials industry, we are working on susta…",Manager Advanced Analytics & MLOps (f/m/d),0,"{'display_name': 'Heidelberg Materials AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5265173127?se=TDnyE9Fg8BGh9sYxX8Xhaw&utm_medium=api&utm_source=a4bcf954&v=B63389D16F1B4B279B942393013AE22676C16DC7,Adzuna::API::Response::Job,49.403755,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI2NTE3MzEyNyIsInMiOiJURG55RTlGZzhCR2g5c1l4WDhYaGF3In0.xdqLXPJ5iUAsY92cFGyx2rm0JS_PEOwJL8jPFqQn2Mg,2025-06-24T08:37:16Z,,,,
,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",5297399741,"Wir suchen Dich aktuell als Regionalleiter (m/w/d) für mehrere Teams bundesweit in Deiner Wohnortnähe - Bereich Schmerz, Osteoporose, Nahrungsergänzungsmittel IQVIA – The Human Data Science Company – ist ein führender, globaler Anbieter von zukunftsweisender Analytik, Technologielösungen und klinischer Auftragsforschung. IQVIA unterstützt Life Science Unternehmen, Verbände, Institutionen, Kostenträger und weitere Akteure im Gesundheitswesen darin, bessere Ergebnisse in der Gesundheitsversorgung…","Regionalleiter (m/w/d) - Bereich Schmerz, Osteoporose, Nahrungsergänzungsmittel",0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'IQVIA CSMS GmbH'}","{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5297399741?se=TDnyE9Fg8BGh9sYxX8Xhaw&utm_medium=api&utm_source=a4bcf954&v=FCAED993182EFEE9E65BC3EDA8838003B90B3938,Adzuna::API::Response::Job,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVERueUU5Rmc4QkdoOXNZeFg4WGhhdyIsImkiOiI1Mjk3Mzk5NzQxIn0.tdxwd_GywoPjLj80WDDknScvA3n0wMI23R1jb6QsxXU,2025-07-11T06:42:06Z,,,,
,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",5095078892,"Aufgaben Profil Wir bieten Für unseren Geschäftsbereich Deal s suchen wir dich zum nächstmöglichen Zeitpunkt als Consultant AI & Analytics Transaction Services (w/m/d). Das erwartet dich Transaktionsberatung - Gemeinsam mit deinem Team analysierst du Daten in verschiedensten Formaten und Größen, um die Herausforderungen unserer Kunden zu lösen. Du findest neue Zusammenhänge und erkennst die sprichwörtliche Nadel im (Daten-)Heuhaufen. Analysen - Als Spezialist:in für Daten und Analysen agierst d…",Consultant AI & Analytics Transaction Services (w/m/d),0,"{'display_name': 'PwC', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",https://www.adzuna.de/land/ad/5095078892?se=TDnyE9Fg8BGh9sYxX8Xhaw&utm_medium=api&utm_source=a4bcf954&v=8255F2810829DF68EECED2A396AF3EA05B7C05BC,Adzuna::API::Response::Job,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVERueUU5Rmc4QkdoOXNZeFg4WGhhdyIsImkiOiI1MDk1MDc4ODkyIn0.Kgtyl75zFVrOxT_XD00ROIP0CrAZrPj_js4bgGbbtJ4,2025-03-15T11:54:42Z,,,,
8.491505,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mannheim, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim']}",5253525611,"IQVIA – The Human Data Science Company – ist ein führender, globaler Anbieter von zukunftsweisender Analytik, Technologielösungen und klinischer Auftragsforschung. IQVIA unterstützt Life Science Unternehmen, Verbände, Institutionen, Kostenträger und weitere Akteure im Gesundheitswesen darin, bessere Ergebnisse in der Gesundheitsversorgung zu erzielen. Werden Sie Teil unserer Community von rund 86.000 Mitarbeiterinnen und Mitarbeitern in über 100 Ländern, die sich dafür einsetzen, das Potenzial …",Medical Scientific Liaison Manager (m/w/d) bundesweit - verschiedene Indikationen,0,"{'display_name': 'IQVIA CSMS GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",https://www.adzuna.de/land/ad/5253525611?se=TDnyE9Fg8BGh9sYxX8Xhaw&utm_medium=api&utm_source=a4bcf954&v=33515CD5EB79E9D6C7883051B3DB49940AE2C39F,Adzuna::API::Response::Job,49.496025,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVERueUU5Rmc4QkdoOXNZeFg4WGhhdyIsImkiOiI1MjUzNTI1NjExIn0.TX1OOKh10sZNpHn9bps1SY2q420LfQ5Lw6mMifuPkdU,2025-06-16T20:28:51Z,,,,
13.420806,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}",5269864219,"Job Description Collaborate closely with your team and key stakeholders to convert business requirements into Machine Learning solutions Foster a culture that values data-driven decision-making within the organization and aid in the enhancement of our data platform Offer ML and engineering expertise and ensure your team builds, deploys and maintains high standards models Drive innovation and creativity within your team, encouraging them to explore new data science techniques and approaches Empo…",Team Lead Data Science (f/m/d),0,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'AUTO1 Group'}","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",https://www.adzuna.de/details/5269864219?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,52.507706,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVERueUU5Rmc4QkdoOXNZeFg4WGhhdyIsImkiOiI1MjY5ODY0MjE5In0.ThmbW2tN-KvIIk4DBA2lWBeAWX-r5uEOJYRex25YZD8,2025-06-26T19:37:21Z,,,,
11.56907,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel'], 'display_name': 'Altstadt-Lehel, München'}",5275418388,"Munich Data Science Institute (MDSI) Technische Universität MünchenTUM - Logo Projektassistenz (m/w/d) Vollzeit, in Teilzeit geeignet Das Munich Data Science Institute (MDSI) der Technischen Universität München (TUM) ist ein Integrative Research Institute, welches Aufgaben in Forschung, Lehre und Nachwuchsförderung mit interdisziplinärer und fakultätsübergreifender Schwerpunktsetzung auf dem Gebiet der Datenwissenschaften und insbesondere des Maschinellen Lernens sowie datenwissenschaftliche Se…",Projektassistenz (m/w/d),0,"{'display_name': 'Technische Universität München ', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'teaching-jobs', 'label': 'Lehrberufe', '__CLASS__': 'Adzuna::API::Response::Category'}",https://www.adzuna.de/land/ad/5275418388?se=TDnyE9Fg8BGh9sYxX8Xhaw&utm_medium=api&utm_source=a4bcf954&v=8AA2C6167C4A117DF186A34A6283BBA5305B32B0,Adzuna::API::Response::Job,48.14093,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVERueUU5Rmc4QkdoOXNZeFg4WGhhdyIsImkiOiI1Mjc1NDE4Mzg4In0.jcKrMq1K-s4wKWNXjXP-D1lDYrm5Cy_9yMqDI2uUh6w,2025-06-30T09:01:30Z,,,,
,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",5091033967,"Mein Klient ist ein erfolgreiches Tech-Beratungsunternehmen, welches seit Jahren immer wieder als einer der Top-Arbeitgeber Deutschlands ausgezeichnet wird. In einem breit aufgestellten Bereich Data & Analytics stehen die Zeichen weiter auf Wachstum. Bewirb dich jetzt als Managing Consultant Data Science (m/w/d) . Aufgaben Übernahme der Ownership über Projekte und Kunden im Bereich Data Science Beratung von Kunden im Hinblick auf Data Science Anwendungen sowie dazugehörigen Cloud -Systemen Impl…",Managing Consultant Data Science (m/w/d),0,"{'display_name': 'Mandl. Executives & Experts', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",https://www.adzuna.de/details/5091033967?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTA5MTAzMzk2NyIsInMiOiJURG55RTlGZzhCR2g5c1l4WDhYaGF3In0.jiLAQwYd0tlik25m4h9KunB1fWb_mZjFGniIeBbzMl8,2025-03-13T10:51:11Z,,120000.0,85000.0,
