title,__CLASS__,location,latitude,id,redirect_url,category,company,salary_is_predicted,created,description,longitude,adref,contract_time,salary_max,salary_min,contract_type
(Associate) Consultant Data Science & AI (m/w/d),Adzuna::API::Response::Job,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",,5301078165,https://www.adzuna.de/details/5301078165?utm_medium=api&utm_source=a4bcf954,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'bei Capgemini Invent'}",0,2025-07-13T22:14:52Z,"Wir bei Capgemini Invent glauben, dass unterschiedliche Perspektiven den Wandel vorantreiben. Als innovative Transformationsberater vereinen wir unsere strategischen, kreativen und wissenschaftlichen Fähigkeiten und arbeiten eng mit unseren Kunden zusammen, um zukunftsweisende Lösungen zu entwickeln. Hilf uns dabei, den Wandel voranzutreiben, der auf die Herausforderungen unserer Kunden von heute und morgen zugeschnitten ist. Informiert und validiert durch Wissenschaft und Daten. Verstärkt durc…",,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMwMTA3ODE2NSIsInMiOiJQc0VOd0FiZjhCRzQzNGFWTEZrV1pRIn0.tRHZuGzHzk7Q8iHME7fGdB6HrmPYSB3Yeaz9ebu5oyA,,,,contract
Data Science Consultant - Statista Healthcare (m/f/d),Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",52.507706,5470962686,https://www.adzuna.de/details/5470962686?utm_medium=api&utm_source=a4bcf954,"{'tag': 'healthcare-nursing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Gesundheitswesen & Pflege'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Statista'}",0,2025-10-30T13:54:30Z,"At Statista , we’re all about facts and data, for we are the world's leading business data platform. By providing reliable and easy-to-use data as well as various data analytics products and services, we empower people worldwide to make fact-based decisions. Founded in Hamburg in 2007, we have quickly grown into a global company with offices in major cities such as London, New York, Berlin and Tokyo. And we still have a lot of plans. Our constant growth does not only prove our success, but also…",13.420806,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDk2MjY4NiIsInMiOiJQc0VOd0FiZjhCRzQzNGFWTEZrV1pRIn0.9oerKIJHtPWi3Hs7dHGJApgNMVnIf_rYrSzx1DiaQ5w,full_time,,,
Senior AI / Data Science Engineer (m/w/d,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover', 'Döhren'], 'display_name': 'Döhren, Hannover', '__CLASS__': 'Adzuna::API::Response::Location'}",52.33812,5168038161,https://www.adzuna.de/details/5168038161?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Buhl Data Service GmbH'}",0,2025-04-29T07:59:53Z,"SO SIEHT DEIN AUFGABENBEREICH AUS: Gestalte die Zukunft: Entwickle und implementiere innovative Lösungen mit Retrieval-Augmented Generation (RAG) und Large Language Models (LLMs) für die Steuerwelt. Verbinde Daten mit Intelligenz: Entwickle Pipelines zur Datenaufbereitung, -extraktion, -transformation und -integration und optimiere Schnittstellen zwischen Datenquellen und LLMs. Baue effiziente Retrieval-Mechanismen: Setze Vektordatenbanken ein, um aktuelle und kundenindividuelle Daten für unser…",9.76878,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUHNFTndBYmY4Qkc0MzRhVkxGa1daUSIsImkiOiI1MTY4MDM4MTYxIn0.6Yf-9Z31M-Bvx2M8AjMsf3HAquMIVzmtNFCDYZOIJxU,full_time,,,
BI Analyse / Data Science (w/m/d) Studenten,Adzuna::API::Response::Job,"{'display_name': 'Neu-Isenburg, Offenbach (Kreis)', 'area': ['Deutschland', 'Hessen', 'Offenbach (Kreis)', 'Neu-Isenburg'], '__CLASS__': 'Adzuna::API::Response::Location'}",50.0532,4128466932,https://www.adzuna.de/details/4128466932?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'RSM Consult GmbH'}",0,2023-06-01T14:30:51Z,"Was Sie erwartet ​ Sie unterstützen beim: Konzipieren und Umsetzen von Data Warehouse Projekten, beim Erstellen von Reports und Dashboards zum Auswerten von Daten aus den Bereichen Logistik, Personal, Transport, Handel. Wir suchen für den Aufbau eines Logistik Legal Tec Produktes BI und Datenaffine BWL er mit Interesse an Marketing, Vertrieb und IT Produktentwicklung. Wir suchen für unser People Metrics Produkt BWL er mit Schwerpunkt Personal und einer hohen Affinität zu Daten und IT. Die Aufga…",8.68616,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUHNFTndBYmY4Qkc0MzRhVkxGa1daUSIsImkiOiI0MTI4NDY2OTMyIn0.wHHT2t-ziGLEbke3pMizVYeiXeduHFJ1CKbP1C60SjI,part_time,,,
Werkstudent in Backend-Entwicklung und Data Science (m/w/d),Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hagsfeld, Karlsruhe', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld']}",49.03084,5437112069,https://www.adzuna.de/details/5437112069?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Knuddels & Co. KG'}",0,2025-10-08T13:49:28Z,"Was erwartet dich? Du unterstützt unsere Data Scientists dabei, aus unseren Events Erkenntnisse zu ziehen, denn wir betreuen komplexe Systeme, in denen 100.000 Mitglieder pro Tag viele Millionen Events erzeugen Du verantwortest das Data Mining, Data Analytics und aufbauend darauf leitest du Maßnahmen auf Basis deiner Auswertungen ab Du integrierst die von dir auf unserer Datenbasis erarbeiteten Lösungen eigenständig in unser Java-Backend Du arbeitest in einem gemischten, motivierten Team besteh…",8.45882,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUHNFTndBYmY4Qkc0MzRhVkxGa1daUSIsImkiOiI1NDM3MTEyMDY5In0.cS-KcVuS52uxKZUy4neGVzVwtRnsqbsE7X_GCvXj0b0,part_time,,,
Cloud Engineer Data Science Platform (m/w/d),Adzuna::API::Response::Job,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",,5327151356,https://www.adzuna.de/details/5327151356?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Miele'}",0,2025-07-29T22:10:26Z,Das ist die Aufgabe Du arbeitest an unserer zentralen Cloud-Plattform für datengetriebene Projekte inklusive GenAI bei Miele Du automatisierst die Bereitstellung von Azure-Infrastruktur und stellst dabei einen stabilen Betrieb sicher Aktive Mitgestaltung unserer Agentic-Infrastruktur gehört ebenso zu Deinem Verantwortungsbereich Du unterstützt Fachbereiche bei dem Einstieg in die Entwicklung auf der Plattform und entwickelst DevOps Konzepte mit ihnen Neue Lösungen integrierst Du reibungslos in …,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidnRZd3dRYmY4QkdmNHBGbG9MaGR3USIsImkiOiI1MzI3MTUxMzU2In0.MvogfFWfrf7U3GWHG15NHOQ_yKFkZ3qTTtuqoBNw4X4,full_time,,,
Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,Adzuna::API::Response::Job,"{'display_name': 'Friedrichsgabe, Norderstedt', 'area': ['Deutschland', 'Schleswig-Holstein', 'Segeberg (Kreis)', 'Norderstedt', 'Friedrichsgabe'], '__CLASS__': 'Adzuna::API::Response::Location'}",53.73411,5546488266,https://www.adzuna.de/details/5546488266?utm_medium=api&utm_source=a4bcf954,"{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",0,2025-12-18T02:04:56Z,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",9.99634,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0NjQ4ODI2NiIsInMiOiJ2dFl3d1FiZjhCR2Y0cEZsb0xoZHdRIn0.CwIPAg4KAbG36ZhljgCpwmGjfQL0_jyIeX7kfhAkI40,full_time,,,permanent
Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Pforzheim', 'Brötzingen'], 'display_name': 'Brötzingen, Pforzheim'}",48.88901,5546488282,https://www.adzuna.de/details/5546488282?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}","{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,2025-12-18T02:04:56Z,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",8.66796,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidnRZd3dRYmY4QkdmNHBGbG9MaGR3USIsImkiOiI1NTQ2NDg4MjgyIn0.QrawrY1TLHGVvnMDJfoZ6Tfbgi5l9aWU5BaRd51Pu_s,full_time,,,permanent
Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Sieg-Kreis', 'Siegburg'], 'display_name': 'Siegburg, Rhein-Sieg-Kreis'}",50.79877,5546488270,https://www.adzuna.de/details/5546488270?utm_medium=api&utm_source=a4bcf954,"{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",0,2025-12-18T02:04:56Z,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",7.20803,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidnRZd3dRYmY4QkdmNHBGbG9MaGR3USIsImkiOiI1NTQ2NDg4MjcwIn0.Bs1jSAuW9P3mWvUU7zZNB41ofKNkGPhd6YJ-9EKfvDg,full_time,,,permanent
Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Rems-Murr-Kreis', 'Schorndorf'], 'display_name': 'Schorndorf, Rems-Murr-Kreis'}",48.80349,5546488274,https://www.adzuna.de/details/5546488274?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}","{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,2025-12-18T02:04:56Z,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",9.52598,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidnRZd3dRYmY4QkdmNHBGbG9MaGR3USIsImkiOiI1NTQ2NDg4Mjc0In0.XA0E5SkgzDtcV0gEV5u6U3u6DwfYk7iZdeNGUJfHryQ,full_time,,,permanent
Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,Adzuna::API::Response::Job,"{'display_name': 'Stendal, Stendal (Kreis)', 'area': ['Deutschland', 'Sachsen-Anhalt', 'Stendal (Kreis)', 'Stendal'], '__CLASS__': 'Adzuna::API::Response::Location'}",52.60407,5546488278,https://www.adzuna.de/details/5546488278?utm_medium=api&utm_source=a4bcf954,"{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",0,2025-12-18T02:04:56Z,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",11.86637,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0NjQ4ODI3OCIsInMiOiJ2dFl3d1FiZjhCR2Y0cEZsb0xoZHdRIn0.xFsaB5M3Yt4Px-06Wef0MnjmENsie_DalqRWD3wdUa4,full_time,,,permanent
Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Bergstraße (Kreis)', 'Bensheim'], 'display_name': 'Bensheim, Bergstraße (Kreis)'}",49.67828,5546488275,https://www.adzuna.de/details/5546488275?utm_medium=api&utm_source=a4bcf954,"{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",0,2025-12-18T02:04:56Z,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",8.60289,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0NjQ4ODI3NSIsInMiOiJ2dFl3d1FiZjhCR2Y0cEZsb0xoZHdRIn0.Zty5rrxWvPFyOksWyx13nKpTqgf-1PLjipolgEe3ZWI,full_time,,,permanent
Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Bayern', 'Neumarkt in der Oberpfalz (Kreis)', 'Neumarkt in der Oberpfalz'], 'display_name': 'Neumarkt in der Oberpfalz, Neumarkt in der Oberpfalz (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",49.28229,5546488272,https://www.adzuna.de/details/5546488272?utm_medium=api&utm_source=a4bcf954,"{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",0,2025-12-18T02:04:56Z,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",11.45713,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidnRZd3dRYmY4QkdmNHBGbG9MaGR3USIsImkiOiI1NTQ2NDg4MjcyIn0.TDZox-0KkjKvGzbo-JGQVcN9m6-UOffjR_ynjj6jtnM,full_time,,,permanent
Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Main-Taunus-Kreis', 'Hofheim am Taunus'], 'display_name': 'Hofheim am Taunus, Main-Taunus-Kreis'}",50.08692,5546488277,https://www.adzuna.de/details/5546488277?utm_medium=api&utm_source=a4bcf954,"{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",0,2025-12-18T02:04:56Z,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",8.44831,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidnRZd3dRYmY4QkdmNHBGbG9MaGR3USIsImkiOiI1NTQ2NDg4Mjc3In0.G2OKv74UKxJAcit7rp1BtCBXK38BEVsS2Og60eZdW08,full_time,,,permanent
Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Brandenburg', 'Dahme-Spreewald (Kreis)', 'Königs Wusterhausen', 'Zeesen'], 'display_name': 'Zeesen, Königs Wusterhausen'}",52.29892,5546488280,https://www.adzuna.de/details/5546488280?utm_medium=api&utm_source=a4bcf954,"{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,2025-12-18T02:04:56Z,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",13.62781,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidnRZd3dRYmY4QkdmNHBGbG9MaGR3USIsImkiOiI1NTQ2NDg4MjgwIn0.PDdHWe2gXGxkCl3XYeYqMfUqWT-VtoQMF1Tdxm1OC4k,full_time,,,permanent
Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Altstadt, Bremen', 'area': ['Deutschland', 'Bremen', 'Altstadt']}",53.08037,5546488269,https://www.adzuna.de/details/5546488269?utm_medium=api&utm_source=a4bcf954,"{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",0,2025-12-18T02:04:56Z,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",8.80462,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidnRZd3dRYmY4QkdmNHBGbG9MaGR3USIsImkiOiI1NTQ2NDg4MjY5In0.XSzJsPxq8obPmJrs1KBhtPv9V0KzZcCRPTErJsA96No,full_time,,,permanent
Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Rodgau, Offenbach (Kreis)', 'area': ['Deutschland', 'Hessen', 'Offenbach (Kreis)', 'Rodgau']}",50.02454,5546488267,https://www.adzuna.de/details/5546488267?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}","{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,2025-12-18T02:04:56Z,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",8.88526,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidnRZd3dRYmY4QkdmNHBGbG9MaGR3USIsImkiOiI1NTQ2NDg4MjY3In0.vY63GaIwjc-_l3r1V4lGPfTggCyuf0n6kso2j5sStJY,full_time,,,permanent
Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Brandenburg', 'Frankfurt (Oder)', 'Güldendorf'], 'display_name': 'Güldendorf, Frankfurt (Oder)', '__CLASS__': 'Adzuna::API::Response::Location'}",52.33683,5546488364,https://www.adzuna.de/details/5546488364?utm_medium=api&utm_source=a4bcf954,"{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}","{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,2025-12-18T02:04:57Z,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",14.54572,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0NjQ4ODM2NCIsInMiOiJ2dFl3d1FiZjhCR2Y0cEZsb0xoZHdRIn0.xMjvpXlNMZuAPUJcRiAn9EistNt2KxrS3cYHxPPObfg,full_time,,,permanent
Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Soest (Kreis)', 'Lippstadt', 'Kernstadt'], 'display_name': 'Kernstadt, Lippstadt'}",51.69071,5548023584,https://www.adzuna.de/details/5548023584?utm_medium=api&utm_source=a4bcf954,"{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,2025-12-19T02:02:25Z,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",8.33662,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0ODAyMzU4NCIsInMiOiJ2dFl3d1FiZjhCR2Y0cEZsb0xoZHdRIn0.TW5KaEnMZAVCKLElaBaIEQz48HQwwWWULBmGYhQRlCw,full_time,,,permanent
Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Mitte'], 'display_name': 'Mitte, Ulm', '__CLASS__': 'Adzuna::API::Response::Location'}",48.36497,5548023589,https://www.adzuna.de/details/5548023589?utm_medium=api&utm_source=a4bcf954,"{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}","{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",0,2025-12-19T02:02:25Z,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",8.29909,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU0ODAyMzU4OSIsInMiOiJ2dFl3d1FiZjhCR2Y0cEZsb0xoZHdRIn0.LO28h3aZSkY1pKYZDI8XfbhwbmxVRpfEmV9QXdjQsHw,full_time,,,permanent
