adref,location,salary_is_predicted,redirect_url,created,title,latitude,__CLASS__,category,longitude,description,id,company,contract_time,salary_min,salary_max,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0o3QlVJWEQ4QkdkSFlPTF9YS2Z6dyIsImkiOiI0MTI4NDY2OTMyIn0.GmPQM7zDNkSvfKrMA1xmAGwgseMhBWk_kg4iZ4znJDo,"{'display_name': 'Neu-Isenburg, Offenbach (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Offenbach (Kreis)', 'Neu-Isenburg']}",0,https://www.adzuna.de/details/4128466932?utm_medium=api&utm_source=a4bcf954,2023-06-01T14:30:51Z,BI Analyse / Data Science (w/m/d) Studenten,50.0532,Adzuna::API::Response::Job,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",8.68616,"Was Sie erwartet ​ Sie unterstützen beim: Konzipieren und Umsetzen von Data Warehouse Projekten, beim Erstellen von Reports und Dashboards zum Auswerten von Daten aus den Bereichen Logistik, Personal, Transport, Handel. Wir suchen für den Aufbau eines Logistik Legal Tec Produktes BI und Datenaffine BWL er mit Interesse an Marketing, Vertrieb und IT Produktentwicklung. Wir suchen für unser People Metrics Produkt BWL er mit Schwerpunkt Personal und einer hohen Affinität zu Daten und IT. Die Aufga…",4128466932,"{'display_name': 'RSM Consult GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",part_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0o3QlVJWEQ4QkdkSFlPTF9YS2Z6dyIsImkiOiI1NDM3MTEyMDY5In0.B7_lXZRdRFnICzjJFpFmBQ5Mt0vJJGmNItDqyhFGJgs,"{'display_name': 'Hagsfeld, Karlsruhe', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld']}",0,https://www.adzuna.de/details/5437112069?utm_medium=api&utm_source=a4bcf954,2025-10-08T13:49:28Z,Werkstudent in Backend-Entwicklung und Data Science (m/w/d),49.03084,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",8.45882,"Was erwartet dich? Du unterstützt unsere Data Scientists dabei, aus unseren Events Erkenntnisse zu ziehen, denn wir betreuen komplexe Systeme, in denen 100.000 Mitglieder pro Tag viele Millionen Events erzeugen Du verantwortest das Data Mining, Data Analytics und aufbauend darauf leitest du Maßnahmen auf Basis deiner Auswertungen ab Du integrierst die von dir auf unserer Datenbasis erarbeiteten Lösungen eigenständig in unser Java-Backend Du arbeitest in einem gemischten, motivierten Team besteh…",5437112069,"{'display_name': 'Knuddels & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",part_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0o3QlVJWEQ4QkdkSFlPTF9YS2Z6dyIsImkiOiI1NDYyNzQwNTAwIn0.3vZ6ZFtvNOwrVQOOkOCwuuRzupNyZm1TGl1HQpDVU5U,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm'], 'display_name': 'Ulm, Baden-Württemberg'}",0,https://www.adzuna.de/details/5462740500?utm_medium=api&utm_source=a4bcf954,2025-10-24T15:19:11Z,Working student Data Science & AI (m/f/x),48.383137,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",9.856945,"Apply now! We are Mercedes-Benz Tech Innovation - but we don't build cars: We define the future with technology. As the largest tech company of Mercedes-Benz Group AG, around 2,500 employees in Ulm, the Stuttgart area, Berlin and Karlsruhe as well as in international tech hubs work on the technology trends of tomorrow's mobility. We are united by our enthusiasm for innovation and the latest technologies - combined with the conviction that individual freedom and personal responsibility are cruci…",5462740500,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Tech Innovation'}",part_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5NDYxOTM1MSIsInMiOiIzSjdCVUlYRDhCR2RIWU9MX1hLZnp3In0.ZOHH_yo-KRet5oqCSSKznQGLfbeyrDtxhh_sMplVB2w,"{'area': ['Deutschland', 'Baden-Württemberg', 'Baden-Baden', 'Ebersteinburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ebersteinburg, Baden-Baden'}",0,https://www.adzuna.de/details/5494619351?utm_medium=api&utm_source=a4bcf954,2025-11-13T21:10:57Z,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,48.78011,Adzuna::API::Response::Job,"{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}",8.26921,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",5494619351,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",full_time,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5NDYxOTM0OSIsInMiOiIzSjdCVUlYRDhCR2RIWU9MX1hLZnp3In0.Kl0MJ_P0hvaTJrauw_thMIuANEOw_iTcU2CaImTXpL0,"{'display_name': 'Innenstadt, Fürth', 'area': ['Deutschland', 'Bayern', 'Fürth (Kreis)', 'Fürth', 'Innenstadt'], '__CLASS__': 'Adzuna::API::Response::Location'}",0,https://www.adzuna.de/details/5494619349?utm_medium=api&utm_source=a4bcf954,2025-11-13T21:10:57Z,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,49.44985,Adzuna::API::Response::Job,"{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}",11.08314,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",5494619349,"{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",full_time,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5NDYxOTMzNCIsInMiOiIzSjdCVUlYRDhCR2RIWU9MX1hLZnp3In0.5ZlddEplkiuTDcyr5ikcZml3giXtcGT_4FllbXkXck4,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Mettmann (Kreis)', 'Langenfeld (Rheinland)'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Langenfeld (Rheinland), Mettmann (Kreis)'}",0,https://www.adzuna.de/details/5494619334?utm_medium=api&utm_source=a4bcf954,2025-11-13T21:10:57Z,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,51.10245,Adzuna::API::Response::Job,"{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",6.94712,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",5494619334,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",full_time,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiM0o3QlVJWEQ4QkdkSFlPTF9YS2Z6dyIsImkiOiI1NDk0NjE5MzU5In0.yARoHsse7v1NOG2cjfchzIhlHYLhKpLzKAnytQUH-Gs,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Recklinghausen (Kreis)', 'Castrop-Rauxel', 'Obercastrop'], 'display_name': 'Obercastrop, Castrop-Rauxel'}",0,https://www.adzuna.de/details/5494619359?utm_medium=api&utm_source=a4bcf954,2025-11-13T21:10:57Z,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,51.5469,Adzuna::API::Response::Job,"{'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",7.3056,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",5494619359,"{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",full_time,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ0xEc1VZWEQ4QkdUOHFLZ2pVSUxiZyIsImkiOiI1NDk0NjE5MzQ3In0._kaPhfMC3hB1Z-7eW2wt-PcucQSLFSNUEtXydI56ocA,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Mecklenburg-Vorpommern', 'Schwerin', 'Feldstadt'], 'display_name': 'Feldstadt, Schwerin'}",0,https://www.adzuna.de/details/5494619347?utm_medium=api&utm_source=a4bcf954,2025-11-13T21:10:57Z,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,53.62899,Adzuna::API::Response::Job,"{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}",11.40534,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",5494619347,"{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",full_time,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ0xEc1VZWEQ4QkdUOHFLZ2pVSUxiZyIsImkiOiI1NDk0NjE5MzMyIn0.ziUpBbB-TW_jN0HVEy_ZERovfVqhfkOUGBz_I4rvqH0,"{'area': ['Deutschland', 'Niedersachsen', 'Osnabrück (Kreis)', 'Osnabrück', 'Gartlage'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Gartlage, Osnabrück'}",0,https://www.adzuna.de/details/5494619332?utm_medium=api&utm_source=a4bcf954,2025-11-13T21:10:57Z,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,52.29175,Adzuna::API::Response::Job,"{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}",8.06871,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",5494619332,"{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",full_time,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQ0xEc1VZWEQ4QkdUOHFLZ2pVSUxiZyIsImkiOiI1NDk0NjE5MzYwIn0.A0mShbRtCwdTKQC2qQSby2CB9b7IbbhChFD8FRWkSus,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Wesel (Kreis)', 'Dinslaken', 'Am Stapp'], 'display_name': 'Am Stapp, Dinslaken'}",0,https://www.adzuna.de/details/5494619360?utm_medium=api&utm_source=a4bcf954,2025-11-13T21:10:57Z,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,51.56083,Adzuna::API::Response::Job,"{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}",6.69504,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",5494619360,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",full_time,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5NDYxOTM2NyIsInMiOiJDTERzVVlYRDhCR1Q4cUtnalVJTGJnIn0.wLoLNEW8nac5Eu7qSTz6hjxTZbQe-JnoIv64io39Pv4,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Aalen', 'Wasseralfingen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Wasseralfingen, Aalen'}",0,https://www.adzuna.de/details/5494619367?utm_medium=api&utm_source=a4bcf954,2025-11-13T21:10:57Z,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,48.83597,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",10.08991,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",5494619367,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",full_time,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5NDYxOTM1NiIsInMiOiJDTERzVVlYRDhCR1Q4cUtnalVJTGJnIn0.ppjuRiElfiJxi3f8Gv7jKGplFcYbpwp_3Ct-7BFsFQ8,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Ennepe-Ruhr-Kreis', 'Witten', 'Bommern'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bommern, Witten'}",0,https://www.adzuna.de/details/5494619356?utm_medium=api&utm_source=a4bcf954,2025-11-13T21:10:57Z,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,51.42015,Adzuna::API::Response::Job,"{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}",7.33787,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",5494619356,"{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",full_time,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5NDYxOTM2MiIsInMiOiJDTERzVVlYRDhCR1Q4cUtnalVJTGJnIn0.vHFlo9vt92iDpsKmPBvY-TkR06jFcm2vVhJC653mvdU,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Heidenheim (Kreis)', 'Heidenheim an der Brenz', 'Schnaitheim'], 'display_name': 'Schnaitheim, Heidenheim an der Brenz'}",0,https://www.adzuna.de/details/5494619362?utm_medium=api&utm_source=a4bcf954,2025-11-13T21:10:57Z,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,48.68488,Adzuna::API::Response::Job,"{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}",10.13046,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",5494619362,"{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",full_time,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5NDYxOTM0NiIsInMiOiJDTERzVVlYRDhCR1Q4cUtnalVJTGJnIn0.pF9X1adhe0pAAeqTUHubkuOibt94uxHwiNBNDqbZLyU,"{'display_name': 'Eppinghofen, Mülheim an der Ruhr', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Mülheim an der Ruhr', 'Eppinghofen'], '__CLASS__': 'Adzuna::API::Response::Location'}",0,https://www.adzuna.de/details/5494619346?utm_medium=api&utm_source=a4bcf954,2025-11-13T21:10:57Z,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,51.43579,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",6.89348,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",5494619346,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",full_time,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5NDYxOTM0MSIsInMiOiJDTERzVVlYRDhCR1Q4cUtnalVJTGJnIn0.4RuiNbi6FFdcM5titO2WV3QQ47kw0U6w4sfkw5CnX-E,"{'display_name': 'Weißenthurm, Mayen-Koblenz (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Mayen-Koblenz (Kreis)', 'Weißenthurm']}",0,https://www.adzuna.de/details/5494619341?utm_medium=api&utm_source=a4bcf954,2025-11-13T21:10:57Z,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,50.42667,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",7.4619,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",5494619341,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",full_time,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5NDYxOTM1NSIsInMiOiJDTERzVVlYRDhCR1Q4cUtnalVJTGJnIn0.2rGLvxexuOmacqZg_HMVmhA21AgJ18mCwtJGDVWV_W0,"{'display_name': 'Niederbolheim, Kerpen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Rhein-Erft-Kreis', 'Kerpen', 'Niederbolheim'], '__CLASS__': 'Adzuna::API::Response::Location'}",0,https://www.adzuna.de/details/5494619355?utm_medium=api&utm_source=a4bcf954,2025-11-13T21:10:57Z,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,50.83072,Adzuna::API::Response::Job,"{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}",6.62802,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",5494619355,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",full_time,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5NDYxOTM1NyIsInMiOiJDTERzVVlYRDhCR1Q4cUtnalVJTGJnIn0.path7fE8MUXnxFVJa759u05eMVX9m2-dJUJ-Gp8ugCo,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Euskirchen (Kreis)', 'Euskirchen', 'Innenstadt'], 'display_name': 'Innenstadt, Euskirchen'}",0,https://www.adzuna.de/details/5494619357?utm_medium=api&utm_source=a4bcf954,2025-11-13T21:10:57Z,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,50.65784,Adzuna::API::Response::Job,"{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}",6.79192,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",5494619357,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}",full_time,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5NDYxOTM2MSIsInMiOiJDTERzVVlYRDhCR1Q4cUtnalVJTGJnIn0.WobRWYuCYTJrNmTf0B4o7XvCzRsTpMlf99cDGKRYXeo,"{'display_name': 'Wietesch/Schleupe, Rheine', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Steinfurt (Kreis)', 'Rheine', 'Wietesch/Schleupe']}",0,https://www.adzuna.de/details/5494619361?utm_medium=api&utm_source=a4bcf954,2025-11-13T21:10:57Z,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,52.28585,Adzuna::API::Response::Job,"{'tag': 'pr-advertising-marketing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing'}",7.42524,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",5494619361,"{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",full_time,,,permanent
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5NDYxOTMzOSIsInMiOiJDTERzVVlYRDhCR1Q4cUtnalVJTGJnIn0._clnuR76n-A83dRl0ZbC3QlVRa1kXeT-18P9LqHAvu4,"{'display_name': 'Mitte, Ludwigshafen am Rhein', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Rheinland-Pfalz', 'Ludwigshafen am Rhein', 'Mitte']}",0,https://www.adzuna.de/details/5494619339?utm_medium=api&utm_source=a4bcf954,2025-11-13T21:10:57Z,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,49.47766,Adzuna::API::Response::Job,"{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}",8.43196,"Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…",5494619339,"{'display_name': 'Syntex GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",full_time,,,permanent
