longitude,salary_is_predicted,location,company,title,id,latitude,adref,description,redirect_url,__CLASS__,created,category,contract_time,contract_type,salary_min,salary_max
11.61114,0,"{'display_name': 'Bindlach, Bayreuth (Kreis)', 'area': ['Deutschland', 'Bayern', 'Bayreuth (Kreis)', 'Bindlach'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'NKD Deutschland GmbH'}",Werkstudent (m/w/d) Data Science Bindlach,5461838063,49.98086,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGxmNUdvYk84QkdnNUl6NFVneWd4dyIsImkiOiI1NDYxODM4MDYzIn0.k3gAbttHElrT4EjJGOpsiDhOIfrnqDV478xzlv_hse8,"Mit ca. 2.200 Filialen in Deutschland, Österreich, Italien, Slowenien, Tschechien, Kroatien und Polen, einem eigenen Onlineshop sowie über 10.000 Mitarbeiterinnen und Mitarbeitern international zählt die NKD-Firmengruppe zu den größten Unternehmen im Textileinzelhandel. Das Angebot reicht von aktueller Mode für die ganze Familie und funktionaler Sportbekleidung über Heimtextilien und saisonale Dekorationsartikel bis hin zu ausgewählten Markensortimenten. Als zukunftsorientiertes Unternehmen set…",https://www.adzuna.de/details/5461838063?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-10-24T03:48:51Z,"{'tag': 'accounting-finance-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Buchhaltung & Finanzwesen'}",,,,
,0,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}","{'display_name': 'master-TMS', '__CLASS__': 'Adzuna::API::Response::Company'}",Senior Consultant Data Science (m/w/d),5192887633,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGxmNUdvYk84QkdnNUl6NFVneWd4dyIsImkiOiI1MTkyODg3NjMzIn0.7mGCPbySQuE8lmGQgb1v7ALKXxuXAwvi5Idn81WbT6s,"In Deutschland - Berlin | Bonn | Frankfurt/Main | Hamburg | Köln | München Du bist bereit, deine persönliche Entwicklung in den Bereichen Data Science, Analytics und KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierte Entscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdaten in umsetzbare Erkenntnisse verwandeln. Werde Pionier der digitalen Transformation und unterstütze uns als (Senior) Consultant – Data Science. Mehr von uns für dich: Steile Lernkurve: werd…",https://www.adzuna.de/details/5192887633?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-05-10T21:53:49Z,"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",,,,
8.76072,0,"{'display_name': 'Fechenheim, Frankfurt am Main', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Fechenheim']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'statworx'}",Trainee Data Science - Fokus NLP (alle Geschlechter),5493356866,50.12595,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGxmNUdvYk84QkdnNUl6NFVneWd4dyIsImkiOiI1NDkzMzU2ODY2In0.HgddlE_XO3Lq9nVppQHDFwDb-z-qzuTpyoKhCuLpAUU,Über uns statworx ist ein führendes Beratungs- und Entwicklungsunternehmen für Daten und KI mit Sitz in Frankfurt am Main. Wir bieten strategische Beratung für mittelständische Unternehmen und globale Konzerne. Wir entwickeln innovative Daten- & KI-Lösungen für alle Unternehmensbereiche und Tätigkeitsfelder. Wir befähigen Menschen auf allen Kompetenzniveaus mit unseren Daten- & KI-Bildungsformaten. Kurz gesagt: Wir unterstützen Unternehmen bei allen Aspekten der digitalen Transformation – seit …,https://www.adzuna.de/details/5493356866?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-11-13T12:53:03Z,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",full_time,,,
,0,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'der affinis'}",Consultant Data Science & KI (w/m/d),5516581539,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGxmNUdvYk84QkdnNUl6NFVneWd4dyIsImkiOiI1NTE2NTgxNTM5In0.Fz4J0IzSIresBErUisUOaAq4WfjjU5dfYUYUV9azEZk,"In einer disruptiven und komplexen Welt unterstützen wir als affinis-Gruppe unsere Kunden seit mehr als 20 Jahren dabei, genau die Entscheidungen zu treffen, die sie nach vorne bringen. Das schaffen wir nur mit unserer hochqualifizierten und kreativen Mannschaft. Das Wissen, die Erfahrung und die Leidenschaft unserer Mannschaftsmitglieder ist die Grundlage für den Erfolg unserer Kundenprojekte. Unsere Kunden sind große und mittlere Unternehmen in ganz Deutschland, mit denen wir meist langjährig…",https://www.adzuna.de/details/5516581539?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-11-27T18:45:41Z,"{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",full_time,,,
,0,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'twomynds', '__CLASS__': 'Adzuna::API::Response::Company'}",Data Science & Solutions Consultant (m/w/d),5357594234,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM1NzU5NDIzNCIsInMiOiI4bGY1R29iTzhCR2c1SXo0VWd5Z3h3In0.JF90RE1mbXj1Qx8bma84k6nK6Bw1cIvzCWm_udQVpF8,"Über uns Du willst sehen, wie deine Lösungen direkt Management-Entscheidungen beeinflussen und in echten Use Cases Mehrwert schaffen – bei Unternehmen, die du aus dem Alltag kennst? Willkommen bei twomynds. Wir sind ein dedizierter End-to-End Data & AI Service Provider – strategisch, umsetzungsstark und ergebnisorientiert. Unsere Mission: Ambitionierte Unternehmen befähigen, Data & AI in geschäftskritischen Mehrwert zu verwandeln – mit strategischer Klarheit, technischer Exzellenz und unternehm…",https://www.adzuna.de/details/5357594234?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-08-18T21:58:08Z,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",,,,
6.81035,0,"{'display_name': 'Flingern Nord, Düsseldorf', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf', 'Flingern Nord']}","{'display_name': 'DISH Digital Solutions', '__CLASS__': 'Adzuna::API::Response::Company'}",Head of Data Science (m/f/d),5407304151,51.23223,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGxmNUdvYk84QkdnNUl6NFVneWd4dyIsImkiOiI1NDA3MzA0MTUxIn0.dBoJYCldIwtKZC4L9hwJhc7aPROFFPX2AKNK_J3Rik8,"Your Contribution Data is your playground, and AI is your toolkit. You are driven by the desire to turn complex data into actionable insights and create intelligent solutions that elevate customer and sales experiences. As Head of Data Science , you will lead the charge in shaping how DISH leverages AI and data to transform the HoReCa industry. Your strategic leadership will drive innovation, foster a culture of experimentation, and ensure our digital products are powered by smart, scalable, an…",https://www.adzuna.de/details/5407304151?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-09-19T23:32:29Z,"{'tag': 'hospitality-catering-jobs', 'label': 'Stellen aus Gastronomie & Catering', '__CLASS__': 'Adzuna::API::Response::Category'}",full_time,,,
9.18071,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Mitte'], 'display_name': 'Mitte, Stuttgart'}","{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",Senior Consultant Data Science (w/m/d),5499293823,48.77713,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGxmNUdvYk84QkdnNUl6NFVneWd4dyIsImkiOiI1NDk5MjkzODIzIn0.JJM9WlafNACJ5PhOLXRd5Wg_2r-DX7__z1H4szprA04,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Stuttgart Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Da…",https://www.adzuna.de/details/5499293823?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-11-16T17:40:51Z,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",,permanent,,
8.45882,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld'], 'display_name': 'Hagsfeld, Karlsruhe'}","{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",Senior Consultant Data Science (w/m/d),5497413060,49.03084,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGxmNUdvYk84QkdnNUl6NFVneWd4dyIsImkiOiI1NDk3NDEzMDYwIn0.O6w3Hd0WORxHc4bnunMkcOKMR-mzgY_wxFp-ICyWqgY,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Karlsruhe Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Da…",https://www.adzuna.de/details/5497413060?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-11-15T17:50:12Z,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",,permanent,,
13.35662,0,"{'display_name': 'Moabit, Berlin', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Moabit']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",Senior Consultant Data Science (w/m/d),5496063596,52.5259,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGxmNUdvYk84QkdnNUl6NFVneWd4dyIsImkiOiI1NDk2MDYzNTk2In0.AkV0JyO1YVwfOMb3uey0PdlYZIuRY88lkx5Aezica84,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Berlin Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten…",https://www.adzuna.de/details/5496063596?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-11-14T14:41:56Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",,permanent,,
6.96191,0,"{'display_name': 'Malstatt, Saarbrücken', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Saarland', 'Regionalverband Saarbrücken (Kreis)', 'Saarbrücken', 'Malstatt']}","{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",Senior Consultant Data Science (w/m/d),5496063595,49.253,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5NjA2MzU5NSIsInMiOiI4bGY1R29iTzhCR2c1SXo0VWd5Z3h3In0.c1H9Jfwwg0RAzAFpWzg3PwUrUaMkwCI4wh0nDhGFtSI,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Saarbrücken Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe …",https://www.adzuna.de/details/5496063595?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-11-14T14:41:56Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",,permanent,,
8.50014,0,"{'display_name': 'Neuostheim, Mannheim', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim']}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",Senior Consultant Data Science (w/m/d),5496063593,49.46856,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5NjA2MzU5MyIsInMiOiI4bGY1R29iTzhCR2c1SXo0VWd5Z3h3In0.eFNTWGl074ZDcbNShWJ0NkF9n-OVppf3weIKWYYNWp8,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Mannheim Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Dat…",https://www.adzuna.de/details/5496063593?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-11-14T14:41:56Z,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",,permanent,,
,0,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}","{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",Senior Consultant Data Science (w/m/d),5496063597,,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGxmNUdvYk84QkdnNUl6NFVneWd4dyIsImkiOiI1NDk2MDYzNTk3In0.6lgTyqP99PngzGfCJOLKFGBjgMwx0iy-zfNGQeQpMJ8,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten auf, m…",https://www.adzuna.de/details/5496063597?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-11-14T14:41:56Z,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",,permanent,,
8.26743,0,"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Mainz', 'Oberstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Oberstadt, Mainz'}","{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",Senior Consultant Data Science (w/m/d),5496063592,49.99512,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGxmNUdvYk84QkdnNUl6NFVneWd4dyIsImkiOiI1NDk2MDYzNTkyIn0.RjeRgDrn2201DoYQb4LmbU6gGeVKF5r8xxie5E0PcDo,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Mainz Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten …",https://www.adzuna.de/details/5496063592?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-11-14T14:41:56Z,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",,permanent,,
8.56413,0,"{'display_name': 'Flughafen, Frankfurt am Main', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Flughafen'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",Senior Consultant Data Science (w/m/d),5496063591,50.05078,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGxmNUdvYk84QkdnNUl6NFVneWd4dyIsImkiOiI1NDk2MDYzNTkxIn0.yIqFalm9Qm8LWgipAiSCNbonx8Gt2tvKRiS1CvNw1cc,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Frankfurt Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Da…",https://www.adzuna.de/details/5496063591?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-11-14T14:41:56Z,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",,permanent,,
8.29909,0,"{'display_name': 'Mitte, Ulm', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",Senior Consultant Data Science (w/m/d),5496063594,48.36497,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5NjA2MzU5NCIsInMiOiI4bGY1R29iTzhCR2c1SXo0VWd5Z3h3In0.645cG-PIAT8yJiXkLkOZzLb-5YPRR6NtsXSPpNmfgv8,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Ulm Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten au…",https://www.adzuna.de/details/5496063594?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-11-14T14:41:56Z,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",,permanent,,
13.42321,0,"{'area': ['Deutschland', 'Berlin', 'Prenzlauer Berg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Prenzlauer Berg, Berlin'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'GlassDollar'}",Data Science / Analytics intern (m/f/d),5397924988,52.55114,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGxmNUdvYk84QkdnNUl6NFVneWd4dyIsImkiOiI1Mzk3OTI0OTg4In0.KkG1ak4yl0Zn0KMbmHB1g590wZAw_z45dkkOy5xUO4A,"TL;DR Join GlassDollar as a Data Science / Analytics Intern (f/m/x) and learn how to understand user value and ship tools that actually get used. From scraping real-time market data to building dashboards—you’ll work hands-on with our venture and marketing teams to drive better decisions, faster. What we´re looking for Solid Python skills You’re confident in writing clean scripts and automating data flows. Analytical thinking You can connect dots, question data, and extract what actually matter…",https://www.adzuna.de/details/5397924988?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-09-13T23:39:07Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",part_time,,,
8.53179,0,"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Weingarten (Baden)'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Weingarten (Baden), Karlsruhe (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'All for One Group SE'}",Duales Studium Wirtschaftsinformatik (B.Sc.) - Data Science,5470858788,49.05204,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGxmNUdvYk84QkdnNUl6NFVneWd4dyIsImkiOiI1NDcwODU4Nzg4In0.M3ODspFfDEXmCYlNht6aicqhmlMSkMyYlSH8MoKiPOg,"Rund 3.000 Kolleg:innen, über 4.000 Kund:innen – und ein gemeinsames Ziel: Unternehmen wirklich voranzubringen. Wir sind All for One – führender IT-, Consulting- und Service-Provider rund um SAP, und weltweit an der Spitze, wenn es um SAP-Transformationen und Cloud-Lösungen geht. Wir kennen den Mittelstand und begleiten ihn in allen Themen, die heute wirklich zählen: von Digitalisierung und Datennutzung über Cybersecurity und Employee Experience bis hin zu New Work und Nachhaltigkeit. Was uns a…",https://www.adzuna.de/details/5470858788?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-10-30T11:53:35Z,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",,,,
9.70266,0,"{'display_name': 'Schulenkamp, Langenhagen', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen', 'Schulenkamp'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'display_name': 'MTU Maintenance Hannover', '__CLASS__': 'Adzuna::API::Response::Company'}",Werkstudent Data Science - Business Analytics (all genders),4931314072,52.46704,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkzMTMxNDA3MiIsInMiOiI4bGY1R29iTzhCR2c1SXo0VWd5Z3h3In0.QhmkrBM0EA3UBSJN2nVGiWJFhqMFcFEBXC1fG1Wa1Wg,"UPLIFT Y OURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht Dich: Werkstudent Data Science - Business Analytics (all genders) STARKE AUFGABEN Mitarbeit bei der Entwicklung und Umsetzung von abteilungsinternen und -übergreifenden Projekten Unterstützung bei der Dokumentation von Abläuf…",https://www.adzuna.de/details/4931314072?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2024-11-08T12:49:30Z,"{'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category'}",part_time,,,
11.08475,0,"{'area': ['Deutschland', 'Bayern', 'Nürnberg', 'Gleißbühl'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Gleißbühl, Nürnberg'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MID GmbH'}",Senior Consultant (m/w/d) Data Science,5348549890,49.44932,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGxmNUdvYk84QkdnNUl6NFVneWd4dyIsImkiOiI1MzQ4NTQ5ODkwIn0.CheSIFp_4HZufWa0Qf21o4L6llcIj7SoNGgR1vcLyA8,"Werde MIDgestalter:in! Teil von MID zu sein, bedeutet MIDgestalter:in zu sein! Gemeinsam als Team – aktuell 170 Kolleg:innen – brennen wir täglich darauf, den Wandel bei unseren Kunden in zukunftsfähige Mehrwerte zu überführen. Schneller denn je ändern sich durch neue Technologien und Wettbewerb die Randbedingungen für aktuelle Geschäftsmodelle. Um erfolgreich zu sein, sollten IT-Fähigkeiten, -Strukturen, -Assets und -Prozesse mindestens genauso schnell angepasst und weiterentwickelt werden kön…",https://www.adzuna.de/details/5348549890?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-08-12T02:56:27Z,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",full_time,,,
,0,"{'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'GSK'}",Werkstudent (m/w/d) Analytics & Data Science,5508206619,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwODIwNjYxOSIsInMiOiI4bGY1R29iTzhCR2c1SXo0VWd5Z3h3In0.YyZ7s_osCN3La88Fq7YwzZdLjlH4jMFFXn3IZlZiPWY,"Für unser Data & Analytics Team bei ViiV Healthcare am Standort München suchen wir einen Werkstudent (m/w/d) Analytics & Data Science. ViiV Healthcare ist ein unabhängiges, weltweit tätiges pharmazeutisches Unternehmen, das sich zu 100% dem Fortschritt in der Behandlung und Versorgung von Menschen mit HIV verschrieben hat. Es gibt – über unser vielfältiges Engagement in Entwicklung und Vertrieb von antiretroviralen Medikamenten hinaus – viele wichtige Bereiche rund um HIV, in denen wir tätig si…",https://www.adzuna.de/details/5508206619?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-11-21T19:32:31Z,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Gesundheitswesen & Pflege', 'tag': 'healthcare-nursing-jobs'}",full_time,,,
11.59038,0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Schwabing-Freimann'], 'display_name': 'Schwabing-Freimann, München'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'PMMG Group'}",Werkstudent Process & Data Science (w/m/d),5258138815,48.16652,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOGxmNUdvYk84QkdnNUl6NFVneWd4dyIsImkiOiI1MjU4MTM4ODE1In0.PfQETbES9Yw17tmKlnW5YYEF95FwKDChC0HVRCvFlOc,"Deine Aufgaben Datengetriebene Transformation. Prozessintelligenz. Zukunft gestalten. Du willst nicht nur analysieren, sondern mitgestalten? Dann komm in unser Team und unterstütze uns bei der datenbasierten Transformation etablierter Unternehmen im Mittelstand und Konzernumfeld. Wir entwickeln intelligente Lösungen auf Basis von Process Mining, Business Process Management und AI – und setzen diese gemeinsam mit unseren Kund:innen um. Du führst strukturierte Recherchen und Analysen zu aktuellen…",https://www.adzuna.de/details/5258138815?utm_medium=api&utm_source=a4bcf954,Adzuna::API::Response::Job,2025-06-19T15:08:45Z,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",part_time,,,
