longitude,company,created,__CLASS__,title,salary_is_predicted,category,description,redirect_url,latitude,location,adref,id,contract_time,contract_type,salary_max,salary_min
8.60289,"{'display_name': 'Dentsply Sirona', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-09-11T02:53:14Z,Adzuna::API::Response::Job,Bachelor of Science (B. Sc.) Data Science und KI,0,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Requistion ID : 67844 Dentsply Sirona ist der weltweit gru00f6u00dfte Anbieter von Dentalprodukten- und technologien und unterstu00fctzt Zahnu00e4rzte und Zahntechniker dabei, eine bessere, schnellere und sicherere Versorgung in allen zahnmedizinischen Bereichen anzubieten. Wir sind stolz darauf, bevorzugter Partner fu00fcr Zahnarztpraxen, Kliniken, Dentallabore und autorisierte Vertriebshu00e4ndler weltweit zu sein. Der Hauptfirmensitz von Dentsply Sirona befindet sich in Charlotte, North Caro…",https://www.adzuna.de/details/5393534665?utm_medium=api&utm_source=a4bcf954,49.67828,"{'area': ['Deutschland', 'Hessen', 'Bergstraße (Kreis)', 'Bensheim'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bensheim, Bergstraße (Kreis)'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM5MzUzNDY2NSIsInMiOiJaTWtvRWdXLThCR3M2OWFBSk9ORVZ3In0.YGnFd-PLJabl48hsIwKp36--WMqUQtW1U0v6ErjTq-k,5393534665,,,,
8.76814,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Siemens Healthineers AG'}",2025-10-30T11:47:41Z,Adzuna::API::Response::Job,Duales Bachelorstudium Softwaretechnologie Data Science (B.Sc.) - Marburg,0,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","Dein Berufsbild: Du magst Mathe und möchtest später etwas mit Daten machen? Dich faszinieren datengestützte Tools, wie ChatGPT, und du kennst deren große Chance für die Zukunft? Dann bewirb dich für das duale Studium B. Sc. Softwaretechnologie - Data Science und entdecke mit uns, wie wir die Welt der Labordiagnostik durch datenbasierte Entscheidungen verändern können. Daten sind eines der Fundamente, damit Unternehmen bestmögliche Entscheidungen treffen können. Im Studiengang B. Sc. Softwaretec…",https://www.adzuna.de/land/ad/5470832060?se=ZMkoEgW-8BGs69aAJONEVw&utm_medium=api&utm_source=a4bcf954&v=1FEF96A627274E1C74593ABD19338AA0031BE851,50.77606,"{'area': ['Deutschland', 'Hessen', 'Marburg-Biedenkopf (Kreis)', 'Capelle', 'Marburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Marburg, Capelle'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MDgzMjA2MCIsInMiOiJaTWtvRWdXLThCR3M2OWFBSk9ORVZ3In0.KgSZIEpNwZKhioDto_WP4ntva_zkLq5u_ZQN9c-qu8o,5470832060,,,,
8.76072,"{'display_name': 'statworx', '__CLASS__': 'Adzuna::API::Response::Company'}",2024-09-25T15:43:03Z,Adzuna::API::Response::Job,Consultant Data Science (w/m/d) Fokus NLP,0,"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",Über uns statworx ist ein führendes Beratungs- und Entwicklungsunternehmen für Daten und KI mit Sitz in Frankfurt am Main. Wir bieten strategische Beratung für mittelständische Unternehmen und globale Konzerne. Wir entwickeln innovative Daten- & KI-Lösungen für alle Unternehmensbereiche und Tätigkeitsfelder. Wir befähigen Menschen auf allen Kompetenzniveaus mit unseren Daten- & KI-Bildungsformaten. Kurz gesagt: Wir unterstützen Unternehmen bei allen Aspekten der digitalen Transformation – seit …,https://www.adzuna.de/details/4875912330?utm_medium=api&utm_source=a4bcf954,50.12595,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Fechenheim, Frankfurt am Main', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Fechenheim']}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDg3NTkxMjMzMCIsInMiOiJaTWtvRWdXLThCR3M2OWFBSk9ORVZ3In0.tnudsha2D2zXbIMZ-aA-gM_zaImj8LYEXAv_sXK0VEY,4875912330,full_time,,,
8.28561,"{'display_name': 'Workwise GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2024-09-05T12:53:18Z,Adzuna::API::Response::Job,Senior Softwareentwickler für Data Science und Datenmanagement (m/w/d),0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}","Über das Unternehmen Als international operierender Spezialist produziert wir leistungsstarke Präzisionsanlagen. Das bedeutet moderne bestehende und vielfach erprobte Standards zu nutzen, um mit Kunden gemeinsam ein tragendes als auch individuelles Gesamtkonzept zu entwickeln. Wir sind Partner von der ersten Idee, Konzeption, Planung, Projektierung und Abwicklung bis zur Endfertigung, Montage und einem umfangreichen After-Sales-Service. Was bieten wir Ihnen? Spannende Aufgaben im Bereich innova…",https://www.adzuna.de/details/4852907200?utm_medium=api&utm_source=a4bcf954,51.14779,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Hochsauerlandkreis', 'Schmallenberg'], 'display_name': 'Schmallenberg, Hochsauerlandkreis', '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWk1rb0VnVy04QkdzNjlhQUpPTkVWdyIsImkiOiI0ODUyOTA3MjAwIn0.fMdzwfs6NsoXUTr3IBQqAaQ32xaENByWOGaL3jrUYW4,4852907200,full_time,,,
,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'master-TMS'}",2024-07-30T22:37:13Z,Adzuna::API::Response::Job,Praktikum Associate Consultant Data Science (m/w/d),0,"{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",In Deutschland - Berlin | Bonn | Köln Du willst Praxiserfahrung in einer internationalen Unternehmensberatung sammeln? Bei uns kannst du dein Interesse an Wirtschaftsthemen mit deinen analytischen Fähigkeiten verbinden Werde für mindestens 10 Wochen Teil eines außergewöhnlichen Teams. Was uns besonders macht: ein starker Unternehmergeist und jede Menge Gestaltungsfreiheit. Der Advanced Analytics Bereich bei Simon-Kucher konzentriert sich auf die Entwicklung von Best-in-Class-Ansätzen und -Model…,https://www.adzuna.de/details/4801114867?utm_medium=api&utm_source=a4bcf954,,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDgwMTExNDg2NyIsInMiOiJaTWtvRWdXLThCR3M2OWFBSk9ORVZ3In0.0ZqZylnw2VVhVOFuyLA25Ob9mKYFLqFXhW6EKTlTKHM,4801114867,,,,
7.54965,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'FERCHAU Management GmbH'}",2025-08-16T03:20:28Z,Adzuna::API::Response::Job,Wirtschaftsinformatik (B.Sc.) (m/w/d) - Data Science,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","MAKE THE DIFFERENCE - join our team! In unserem Headquarter in Gummersbach gestalten wir das interne Service- und Beratungsangebot für alle Prozesse der Unternehmensgruppe der FERCHAU und dafür suchen wir dich: als Teil unseres internen Teams. Unsere Kernkompetenzen sind strategische Aufgaben und Leistungen aus den Bereichen Personal, Finanzen & Administration, Digital Business Transformation sowie Marketing. Wenn du also deine eigenen Skills in einem innovativen Umfeld auf das nächste Level he…",https://www.adzuna.de/details/5354863847?utm_medium=api&utm_source=a4bcf954,50.9877,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Oberbergischer Kreis', 'Gummersbach', 'Vollmerhausen'], 'display_name': 'Vollmerhausen, Gummersbach', '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWk1rb0VnVy04QkdzNjlhQUpPTkVWdyIsImkiOiI1MzU0ODYzODQ3In0.mAxp4K_ALCkCMnXpxc4iyJc0C-DSF3Q9KHkNn3Z-_uU,5354863847,,,,
10.88248,"{'display_name': 'nimax', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-10-16T14:13:03Z,Adzuna::API::Response::Job,Work and Study Data Science (m/w/d),0,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Was Dich erwartet Du willst schon während Deines Studiums in die Praxis eintauchen – mit Verantwortung, spannenden Aufgaben und eigenen Projekten? Dann bist Du bei uns genau richtig! Im Rahmen des THA-Programms Work & Study Data Science (B.Sc.) arbeitest Du parallel zu Deinem Studium in unserem Unternehmen und verknüpfst theoretisches Wissen direkt mit realen Anwendungen. Deine Mission: Gemeinsam mit Deinem Team machst Du Deine Analysen zu einem wesentlichen Bestandteil unserer datenbasierten S…",https://www.adzuna.de/details/5450083344?utm_medium=api&utm_source=a4bcf954,48.04792,"{'area': ['Deutschland', 'Bayern', 'Landsberg am Lech (Kreis)', 'Landsberg am Lech'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Landsberg am Lech, Landsberg am Lech (Kreis)'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ1MDA4MzM0NCIsInMiOiJaTWtvRWdXLThCR3M2OWFBSk9ORVZ3In0.cFYaxf7wPv71GIjfR0PPgowsfF6mxtUIDOgnfsrTDb8,5450083344,full_time,,,
8.412378,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Workwise GmbH'}",2025-11-08T01:58:17Z,Adzuna::API::Response::Job,Werkstudent in Backend-Entwicklung und Data Science (m/w/d),0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}"," Über das Unternehmen Wir sind mit mehr als 300.000 monatlich aktiven Mitgliedern und mehr als 1.000 aktiven Chaträumen Deutschlands größte Chat-Community. Unsere Vision ist es, ein Café oder auch eine gemütliche Bar im Netz zu bauen, wo jeder eine gute Zeit mit anderen beim Chatten verbringt. Wir glauben, dass soziale Kontakte die Grundlage für ein glückliches Leben sind.  Was bieten wir dir? - Wachstum nach deinen Vorstellungen - Ob Fach- oder Führungskarriere: bei uns gestaltest du deinen in…",https://www.adzuna.de/details/5486352807?utm_medium=api&utm_source=a4bcf954,49.001249,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Karlsruhe, Karlsruhe (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe']}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWk1rb0VnVy04QkdzNjlhQUpPTkVWdyIsImkiOiI1NDg2MzUyODA3In0.DBYYxdboZfMCeMEy9diU4xBmXqrDGuqQQIJ8fZaBFzI,5486352807,,contract,,
,"{'display_name': 'Miele', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-07-29T22:10:26Z,Adzuna::API::Response::Job,Cloud Engineer Data Science Platform (m/w/d),0,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","About Miele What does it take for a family-run company to become world market leader in the premium domestic appliance segment? It takes more than offering average products, run-of-the-mill service or short-sighted actions. It also requires the aspiration to do it forever better and to be forever better. This stance accounts for a good working environment at Miele and the success of our products. Our colleagues can rest assured that those who live up to our standards of quality and professional…",https://www.adzuna.de/details/5327151356?utm_medium=api&utm_source=a4bcf954,,"{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWk1rb0VnVy04QkdzNjlhQUpPTkVWdyIsImkiOiI1MzI3MTUxMzU2In0.g9ng_ObyBuN1_afaVlU8E9d4COQR_2_3a35xPn2jdYk,5327151356,full_time,,,
11.44811,"{'display_name': 'MTU Aero Engines AG', '__CLASS__': 'Adzuna::API::Response::Company'}",2024-07-30T22:36:07Z,Adzuna::API::Response::Job,Praktikum Strategie und Marktanalyse - Schwerpunkt Data Science (all genders),0,"{'label': 'Stellen aus Fertigung', 'tag': 'manufacturing-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","UPLIFT Y OURFUTURE Over 13,000 People. 19 Locations worldwide. One in three planes flies with our Technology. Even more economical, lower in emissions and quieter. We shape the future of Aviation. The only thing missing: You. Our team in Munich is searching for you: Intern Strategy and Market Analysis - Focus on Data Science (all genders) The Market Analysis group is part of the Corporate Development within MTU and comprises the following tasks: Monitoring and analyzing relevant markets and mar…",https://www.adzuna.de/details/4801101260?utm_medium=api&utm_source=a4bcf954,48.18449,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Allach-Untermenzing'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Allach-Untermenzing, München'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWk1rb0VnVy04QkdzNjlhQUpPTkVWdyIsImkiOiI0ODAxMTAxMjYwIn0.KqMch6tJOAlpqWRX1OlM6wrwMF1XeusxhcwbWUV93cA,4801101260,,,,
9.2274,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Kaufland'}",2025-10-30T11:46:21Z,Adzuna::API::Response::Job,Duales Studium Wirtschaftsinformatik - Data Science (B.Sc.) 2026,0,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","Wir sind ein international erfolgreiches Handelsunternehmen der Schwarz Gruppe. Werde Teil von Kaufland und finde bei uns den perfekten Start in dein Berufsleben. Praxis mit Theorie verbinden? Check! Erstes eigenes Geld verdienen? Check! Beste Übernahmechancen? Check! Dann bist du hier richtig! Als dualer Student bei Kaufland gehörst du von Beginn an zu einem starken Team und kannst zeigen, was in dir steckt. Werde auch du Teil von teamkaufland! Das erwartet dich bei uns Daten sind dein Ding? P…",https://www.adzuna.de/land/ad/5470827399?se=XDd2EwW-8BGThviApFbDhA&utm_medium=api&utm_source=a4bcf954&v=BEA89AB93835B97C8E19EEC04E18867D818C73DC,49.18975,"{'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWERkMkV3Vy04QkdUaHZpQXBGYkRoQSIsImkiOiI1NDcwODI3Mzk5In0.xXW5Qk3RWyvI82RfW5MRKquKHe6y9e3ocTWhbNDtdMk,5470827399,,,,
10.30998,"{'display_name': 'DACHSER SE', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-10-30T14:00:23Z,Adzuna::API::Response::Job,Consultant (m/w/d) Data Science & Machine Learning,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","Job ID : 3532 | Arbeitszeitmodell : Vollzeit | Vertragsart : Unbefristet | Jobkategorie : IT „Logistics is People Business“ – dieser Leitsatz macht deutlich, dass die Mitarbeitenden für DACHSER der Schlüsselfaktor für den Unternehmenserfolg sind. Gemeinsam verfolgen wir die Mission, die weltweit intelligenteste Kombination und Integration logistischer Netzkompetenzen zu schaffen und so die Logistikbilanz unserer Kunden zu optimieren. Gestalten Sie mit uns die Logistik von morgen. Im Bereich Cor…",https://www.adzuna.de/details/5471081495?utm_medium=api&utm_source=a4bcf954,47.73843,"{'display_name': 'Bühl, Kempten (Allgäu)', 'area': ['Deutschland', 'Bayern', 'Kempten (Allgäu)', 'Bühl'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MTA4MTQ5NSIsInMiOiJYRGQyRXdXLThCR1RodmlBcEZiRGhBIn0.YO8ErKRwjjUoWcgSMO2gznM4dmM9bre7hyI7xV0dY6o,5471081495,,,,
8.75098,"{'display_name': 'dSPACE GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-10-15T22:46:17Z,Adzuna::API::Response::Job,Duales Studium Data Science (m/w/d) 2026,0,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",Duales Studium – Bachelor of Science (m/w/d) in Data Science Du begeisterst dich für das Thema Informatik und hast Spaß am Umgang mit Daten? Du möchtest dich in Kooperation mit dSPACE optimal auf eine Karriere in diesem Bereich vorbereiten? Komm in unser Team! Das duale Studium beginnt zum 1. August 2026. Die Ausbildungsdauer beträgt drei Jahre. Einzelheiten findest Du auf unserer Karriereseite . Deine Aufgaben Bei dSPACE gibt es unterschiedliche Einsatzgebiete für unsere dual Studierenden im T…,https://www.adzuna.de/details/5449051339?utm_medium=api&utm_source=a4bcf954,51.73446,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Kernstadt, Paderborn', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Paderborn (Kreis)', 'Paderborn', 'Kernstadt']}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWERkMkV3Vy04QkdUaHZpQXBGYkRoQSIsImkiOiI1NDQ5MDUxMzM5In0.j75iiPf9e6caZkH5jZARIcCy1a18pARzyoWuWL3y_qw,5449051339,,,,
,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'bei Capgemini Invent'}",2025-07-13T22:14:52Z,Adzuna::API::Response::Job,(Associate) Consultant Data Science & AI (m/w/d),0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}","Wir bei Capgemini Invent glauben, dass unterschiedliche Perspektiven den Wandel vorantreiben. Als innovative Transformationsberater vereinen wir unsere strategischen, kreativen und wissenschaftlichen Fähigkeiten und arbeiten eng mit unseren Kunden zusammen, um zukunftsweisende Lösungen zu entwickeln. Hilf uns dabei, den Wandel voranzutreiben, der auf die Herausforderungen unserer Kunden von heute und morgen zugeschnitten ist. Informiert und validiert durch Wissenschaft und Daten. Verstärkt durc…",https://www.adzuna.de/details/5301078165?utm_medium=api&utm_source=a4bcf954,,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWERkMkV3Vy04QkdUaHZpQXBGYkRoQSIsImkiOiI1MzAxMDc4MTY1In0.2XOy7tBPcNTMLgx5S60ookNQaUG05QZ8i3BKS0_cf5Q,5301078165,,,,
13.420806,"{'display_name': 'Statista', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-10-30T13:54:30Z,Adzuna::API::Response::Job,Data Science Consultant - Statista Healthcare (m/f/d),0,"{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","At Statista , we’re all about facts and data, for we are the world's leading business data platform. By providing reliable and easy-to-use data as well as various data analytics products and services, we empower people worldwide to make fact-based decisions. Founded in Hamburg in 2007, we have quickly grown into a global company with offices in major cities such as London, New York, Berlin and Tokyo. And we still have a lot of plans. Our constant growth does not only prove our success, but also…",https://www.adzuna.de/details/5470962686?utm_medium=api&utm_source=a4bcf954,52.507706,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWERkMkV3Vy04QkdUaHZpQXBGYkRoQSIsImkiOiI1NDcwOTYyNjg2In0.O5Stit-Z4PdH22Sh7YDWBjp924VrEuXNeL98zJd7ilc,5470962686,full_time,,,
9.76878,"{'display_name': 'Buhl Data Service GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-04-29T07:59:53Z,Adzuna::API::Response::Job,Senior AI / Data Science Engineer (m/w/d,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","SO SIEHT DEIN AUFGABENBEREICH AUS: Gestalte die Zukunft: Entwickle und implementiere innovative Lösungen mit Retrieval-Augmented Generation (RAG) und Large Language Models (LLMs) für die Steuerwelt. Verbinde Daten mit Intelligenz: Entwickle Pipelines zur Datenaufbereitung, -extraktion, -transformation und -integration und optimiere Schnittstellen zwischen Datenquellen und LLMs. Baue effiziente Retrieval-Mechanismen: Setze Vektordatenbanken ein, um aktuelle und kundenindividuelle Daten für unser…",https://www.adzuna.de/details/5168038161?utm_medium=api&utm_source=a4bcf954,52.33812,"{'display_name': 'Döhren, Hannover', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover', 'Döhren'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE2ODAzODE2MSIsInMiOiJYRGQyRXdXLThCR1RodmlBcEZiRGhBIn0.jgIJr03zNj_74LXHyDoPhFZCmh3JD92s86pejSbrzaw,5168038161,full_time,,,
8.68616,"{'display_name': 'RSM Consult GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2023-06-01T14:30:51Z,Adzuna::API::Response::Job,BI Analyse / Data Science (w/m/d) Studenten,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","Was Sie erwartet ​ Sie unterstützen beim: Konzipieren und Umsetzen von Data Warehouse Projekten, beim Erstellen von Reports und Dashboards zum Auswerten von Daten aus den Bereichen Logistik, Personal, Transport, Handel. Wir suchen für den Aufbau eines Logistik Legal Tec Produktes BI und Datenaffine BWL er mit Interesse an Marketing, Vertrieb und IT Produktentwicklung. Wir suchen für unser People Metrics Produkt BWL er mit Schwerpunkt Personal und einer hohen Affinität zu Daten und IT. Die Aufga…",https://www.adzuna.de/details/4128466932?utm_medium=api&utm_source=a4bcf954,50.0532,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neu-Isenburg, Offenbach (Kreis)', 'area': ['Deutschland', 'Hessen', 'Offenbach (Kreis)', 'Neu-Isenburg']}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWERkMkV3Vy04QkdUaHZpQXBGYkRoQSIsImkiOiI0MTI4NDY2OTMyIn0.p2Sa-PkoVw2XsX2Ie-QL_E44WWFK4CO6QP8lUtnV2Mg,4128466932,part_time,,,
8.45882,"{'display_name': 'Knuddels & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-10-08T13:49:28Z,Adzuna::API::Response::Job,Werkstudent in Backend-Entwicklung und Data Science (m/w/d),0,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","Was erwartet dich? Du unterstützt unsere Data Scientists dabei, aus unseren Events Erkenntnisse zu ziehen, denn wir betreuen komplexe Systeme, in denen 100.000 Mitglieder pro Tag viele Millionen Events erzeugen Du verantwortest das Data Mining, Data Analytics und aufbauend darauf leitest du Maßnahmen auf Basis deiner Auswertungen ab Du integrierst die von dir auf unserer Datenbasis erarbeiteten Lösungen eigenständig in unser Java-Backend Du arbeitest in einem gemischten, motivierten Team besteh…",https://www.adzuna.de/details/5437112069?utm_medium=api&utm_source=a4bcf954,49.03084,"{'display_name': 'Hagsfeld, Karlsruhe', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQzNzExMjA2OSIsInMiOiJYRGQyRXdXLThCR1RodmlBcEZiRGhBIn0.2uB0i7XXAm_Ij35fNpYgOtyTuL3zRhMvzNwA0-k5kfc,5437112069,part_time,,,
9.856945,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz Tech Innovation'}",2025-10-24T15:19:11Z,Adzuna::API::Response::Job,Working student Data Science & AI (m/f/x),0,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","Apply now! We are Mercedes-Benz Tech Innovation - but we don't build cars: We define the future with technology. As the largest tech company of Mercedes-Benz Group AG, around 2,500 employees in Ulm, the Stuttgart area, Berlin and Karlsruhe as well as in international tech hubs work on the technology trends of tomorrow's mobility. We are united by our enthusiasm for innovation and the latest technologies - combined with the conviction that individual freedom and personal responsibility are cruci…",https://www.adzuna.de/details/5462740500?utm_medium=api&utm_source=a4bcf954,48.383137,"{'display_name': 'Ulm, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ2Mjc0MDUwMCIsInMiOiJYRGQyRXdXLThCR1RodmlBcEZiRGhBIn0.e2njrWQgibdA4bJ-NfzmXmsgxrlc-VcIe6bKL00UMsY,5462740500,part_time,,,
11.64763,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BEC Robotics'}",2025-09-20T23:27:22Z,Adzuna::API::Response::Job,Für Studierende: Regulatory AI Development & Compliance Data Science (Mensch),0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}","Du studierst und möchtest Teil eines innovativen Projekts werden, das die Schnittstelle zwischen künstlicher Intelligenz, regulatorischen Anforderungen und medizinischer Ethik neu definiert? Dann lass uns gemeinsam die Zukunft gestalten! Innovative Medizintechnik – intelligent, ethisch und regelkonform Wir suchen motivierte Studierende für unseren Standort in Magdeburg, die mit uns und mit modernsten Technologien die nächste Generation digitaler Compliance-Lösungen für die Medizintechnik gestal…",https://www.adzuna.de/details/5408715448?utm_medium=api&utm_source=a4bcf954,52.14419,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Alte Neustadt, Magdeburg', 'area': ['Deutschland', 'Sachsen-Anhalt', 'Magdeburg', 'Alte Neustadt']}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWERkMkV3Vy04QkdUaHZpQXBGYkRoQSIsImkiOiI1NDA4NzE1NDQ4In0.bL2kMQXs4gY0VBixnQBi9cu2wR8DlxYHml-9GubnuEM,5408715448,,,,
9.2274,"{'display_name': 'Kaufland', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-10-31T14:01:02Z,Adzuna::API::Response::Job,Duales Studium Wirtschaftsinformatik - Data Science (B.Sc.) 2026,0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}","Praxis mit Theorie verbinden? Check! Erstes eigenes Geld verdienen? Check! Beste Übernahmechancen? Check! Dann bist du hier richtig! Als dualer Student bei Kaufland gehörst du von Beginn an zu einem starken Team und kannst zeigen, was in dir steckt. Werde auch du Teil von teamkaufland! Das erwartet dich bei uns Daten sind dein Ding? Perfekt! Du analysierst große Datenmengen, erkennst Muster im Kundenverhalten und lernst, wie man daraus echten Mehrwert für unser Marketing schafft. Vielseitige Ei…",https://www.adzuna.de/details/5472742948?utm_medium=api&utm_source=a4bcf954,49.18975,"{'display_name': 'Neckarsulm, Heilbronn (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], '__CLASS__': 'Adzuna::API::Response::Location'}",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWERkMkV3Vy04QkdUaHZpQXBGYkRoQSIsImkiOiI1NDcyNzQyOTQ4In0.fKRSzO6g_x-MAv3dY5tLNGZr-MFSeozIJswfB9_vV-k,5472742948,,,,19800.0
