adref,id,redirect_url,location,description,company,created,salary_is_predicted,latitude,title,category,longitude,__CLASS__,contract_time,salary_min,salary_max,contract_type
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgyMDk5ODA2NCIsInMiOiJUUFJSdXBTVThSR1dQb0pxUVhGUG53In0.8u7BfUKa3QczbMkFjvkyFlsfmMeeutkq6BOjcYvwZow,5820998064,https://www.adzuna.de/land/ad/5820998064?se=TPRRupSU8RGWPoJqQXFPnw&utm_medium=api&utm_source=a4bcf954&v=50217873A477C626A621345EFEB8BE1877C2DD23,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Konstanz, Konstanz (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Konstanz (Kreis)', 'Konstanz']}","Wie machen wir die Verwaltung und den Standort Konstanz fit für die Zukunft? Das interdisziplinäre Team „Smart Green City“ entwickelt die nötige Daten- und Organisationsstruktur und setzt Maßnahmen konsequent um. Gemeinsam mit starken PartnerInnen treiben wir KI-Projekte voran, gestalten die „Innenstadt von morgen“ und erproben und integrieren Smart-City- und GovTech-Anwendungen – für eine moderne Verwaltung und einen starken Innovationsstandort Konstanz. Das Programm Smart Green City wird im B…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Stadt Konstanz'}",2026-07-30T12:31:23Z,0,47.708999,Projektleiterin (m/w/d) Urbane Datenplattform,"{'label': 'Stellen aus Gastronomie & Catering', 'tag': 'hospitality-catering-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",9.137663,Adzuna::API::Response::Job,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxNzU1MDM0OSIsInMiOiJUUFJSdXBTVThSR1dQb0pxUVhGUG53In0.ue8UQtlIKBOCZ8puNBXXbW0tY_pkOFgqA239XHk3fWk,5817550349,https://www.adzuna.de/land/ad/5817550349?se=TPRRupSU8RGWPoJqQXFPnw&utm_medium=api&utm_source=a4bcf954&v=735EAEE238498A497E98049C9D96303AA78BDC4A,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Münster'], 'display_name': 'Münster, Nordrhein-Westfalen'}","Über 300 Mitarbeitende bundesweit an verschiedenen Standorten Unsere Geschäftsfelder: Kommunalentwicklung, Gebäudeplanung und Architektur, E-Mobilität, Photovoltaik, Digitalisierung, Investition und Contracting Schwerpunkt der Gesellschaft energielenker projects GmbH: Strategie- und Beratungsleistungen sowie Konzepte für klimagerechte und effiziente Versorgungslösungen, Machbarkeitsstudien und Sanierungsfahrpläne, Ingenieurleistungen entlang der HOAI-Leistungsphasen 1-9, TGA Energielenker in dr…","{'display_name': 'energielenker Gruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-07-27T19:18:09Z,0,51.955292,KI-Spezialist für digitale Geschäftsprozesse (m|w|d),"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Sonstige/Allgemeine Stellen', 'tag': 'other-general-jobs'}",7.621504,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVFBSUnVwU1U4UkdXUG9KcVFYRlBudyIsImkiOiI1Mjk5ODY2NzQ2In0.S0A7RNuSQa9t4Y6SMvWelZncgMdJ7A2j-Z-UOuzPUVg,5299866746,https://www.adzuna.de/details/5299866746?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Sachsen', 'Bautzen (Kreis)', 'Frankenthal'], 'display_name': 'Frankenthal, Bautzen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","Unterstützen Sie uns im Rahmen eines Praktikums/einer Abschlussarbeit im Bereich Data Science. Studium/Fachrichtung | Mathematik, Statistik, Data Science, Informatik, Physik oder vglb. Studiengänge Einsatzbereich | Praktikum/Abschlussarbeit im Bereich Data Science Dauer | 3-6 Monate Bestens gefordert | Wir suchen motivierte Studierende, die sich unserem Data Science Team für ein Pflichtpraktikum und/oder eine Bachelor-/Masterarbeit (3-6 Monate) anschließen möchten. Bei uns können Sie praktische…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KSB'}",2025-07-12T22:07:55Z,0,51.13209,Praktikum/Abschlussarbeit im Bereich Data Science,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",14.10731,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgxMTc1MzQzNCIsInMiOiJUUFJSdXBTVThSR1dQb0pxUVhGUG53In0.TiLahJC_nrxLt2qqNLOMq44GCn5-O4bHlk31H1qL2b8,5811753434,https://www.adzuna.de/details/5811753434?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hamburg', 'HafenCity'], 'display_name': 'HafenCity, Hamburg'}","Als Werkstudent im Bereich Data Science unterstützt du uns dabei, unsere Such- und Empfehlungssysteme datenbasiert weiterzuentwickeln. Du arbeitest mit echten Nutzerprofilen, Stellenanzeigen sowie Such- und Empfehlungsergebnissen und hilfst uns zu verstehen, was ein gutes Matching ausmacht. Du bist Teil eines internationalen Data-Science-Teams und erhältst Einblicke in die Entwicklung datengetriebener Produkte – von der Analyse einzelner Ergebnisse bis hin zu produktiven Machine-Learning-System…","{'display_name': 'XING', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-07-23T04:30:32Z,0,53.54167,Werkstudent Data Science - Jobsuche & Job-Empfehlung,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",9.99333,Adzuna::API::Response::Job,,,,contract
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNTg5OTY1MCIsInMiOiJUUFJSdXBTVThSR1dQb0pxUVhGUG53In0.UgkNRPwjvh-fg7fkm_pBFlOIgJOOLGFMUdz5TirQUwo,5805899650,https://www.adzuna.de/details/5805899650?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Schmiden, Fellbach', 'area': ['Deutschland', 'Baden-Württemberg', 'Rems-Murr-Kreis', 'Fellbach', 'Schmiden']}","Praktikum Data Analytics / Data Science Datum: 12.11.2025 Standort: Fellbach, BW, DE, 70736 Unternehmen: STIHL Das ist die Aufgabe Mitwirken im innovativen Big Data Team: Unterstütze andere Fachbereiche durch Expertise in Data Analytics und erhalte Einblicke in Data Science und Data Visualization, um datengetriebene Entscheidungen voranzutreiben Beteiligen an Analytics Projekten: Arbeite interdisziplinär, um Produkte und interne Prozesse durch datengetriebene Insights zu optimieren, mit der Cha…","{'display_name': 'ANDREAS STIHL AG & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-07-18T09:31:27Z,0,48.82807,Praktikum Data Analytics / Data Science,"{'label': 'Stellen aus Buchhaltung & Finanzwesen', 'tag': 'accounting-finance-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",9.26652,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVFBSUnVwU1U4UkdXUG9KcVFYRlBudyIsImkiOiI1Nzg0NDA5NDg2In0.zZ-YMvCSK7fwOxceuwAvvUt-xnqqYIx3jQT4FGRbNlI,5784409486,https://www.adzuna.de/details/5784409486?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Söflingen, Ulm', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Söflingen'], '__CLASS__': 'Adzuna::API::Response::Location'}","Du studierst Informatik, Künstliche Intelligenz (KI), Data Science, Data Analytics oder einen vergleichbaren Studiengang mit Schwerpunkt Softwareentwicklung und möchtest dein theoretisches Wissen in einem praxisnahen Projekt anwenden, das langfristig einen echten Mehrwert schafft? Dann suchen wir genau dich für ein Praxissemester! Werde Teil unseres Teams am Standort Ulm und gestalte die Zukunft von NewTec aktiv mit! Was dich bei NewTec erwartet: Du entwickelst und optimierst Datenbankabfragen …","{'display_name': 'NewTec', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-07-01T23:47:40Z,0,48.39155,Praxissemester im Bereich KI und Data Science,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",9.94976,Adzuna::API::Response::Job,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5ODMwNzU2MiIsInMiOiJUUFJSdXBTVThSR1dQb0pxUVhGUG53In0.8JP5WVf2XDx0h8GtKayOepc3fFK0wjkX6eNZbSA2nPw,5798307562,https://www.adzuna.de/details/5798307562?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin'], 'display_name': 'Berlin, Deutschland'}","Ready for a challenge? Then Just Eat Takeaway.com might be the place for you. We’re a leading global online delivery platform, and our vision is to empower everyday convenience. Whether it’s a Friday-night feast, a post-gym poke bowl, or grabbing some groceries, our tech platform connects tens of millions of customers with hundreds of thousands of restaurant, grocery and convenience partners across the globe. About this role Logistics is the engine room of that platform. Every order depends on …","{'display_name': 'Just Eat', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-07-13T00:52:05Z,0,52.507706,"Data Science Manager, Courier Pay","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",13.420806,Adzuna::API::Response::Job,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4ODUzOTQ1NSIsInMiOiJUUFJSdXBTVThSR1dQb0pxUVhGUG53In0.SCUARjkt1zivle3skVQk-WnkMJi0X5veulH0-KJNCLY,5788539455,https://www.adzuna.de/details/5788539455?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}","Who we are Foundation models transformed text and images. Structured data - the largest and most consequential data format in the world - stayed untouched, until now. What LLMs did for language, we're doing for tables. We pioneered tabular foundation models: TabPFN v2 was a Nature cover story, has passed 3.5M downloads and 7,500 GitHub stars, and runs in production from detecting lung disease with Oxford Cancer Analytics to preventing train failures with Hitachi . The hardest problems - million…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Prior Labs'}",2026-07-05T00:49:56Z,0,52.507706,"Research Scientist, Foundational Data Science","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",13.420806,Adzuna::API::Response::Job,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3ODI2OTMzOSIsInMiOiJUUFJSdXBTVThSR1dQb0pxUVhGUG53In0.wIEXMDm_9WfvIzkzjzUMT-Ne4V8FQX_s-yvMx6eQVgE,5778269339,https://www.adzuna.de/details/5778269339?utm_medium=api&utm_source=a4bcf954,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Allach-Untermenzing'], 'display_name': 'Allach-Untermenzing, München', '__CLASS__': 'Adzuna::API::Response::Location'}","Für den Standort München suchen wir: Projektmanager – Data Analytics / Data Science Ihre Aufgaben: Planung, Steuerung und Umsetzung datengetriebener Use Cases und Projekte über den gesamten Lifecycle Projektmanagement im Data-/Analytics-Umfeld (Termine, Budget, Risiken, Ressourcen) Zusammenarbeit mit Data Scientists, Data Analysts, Data Engineers, Product Ownern und Fachbereichen Übersetzung fachlicher Anforderungen in analytische Lösungsansätze Steuerung interner und externer Projektbeteiligte…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Guldberg'}",2026-06-26T23:23:03Z,0,48.18449,Projektmanager – Data Analytics / Data Science,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs', 'label': 'Stellen aus PR, Werbung & Marketing'}",11.44811,Adzuna::API::Response::Job,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVFBSUnVwU1U4UkdXUG9KcVFYRlBudyIsImkiOiI1NzQ1OTU5OTI2In0.0oaN8WbAs2fk6irZOoxZkkJ9YNkenqWqGFE4nI1SmP4,5745959926,https://www.adzuna.de/details/5745959926?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}","About finmid finmid 's mission is to enable software companies to reimagine how their business customers access capital. By productizing the complexity of financial services, finmid empowers companies to offer financial services where FinTech isn't the mission but enables the mission. About the opportunity We are looking for a Data Science Intern to join our Data team. This is an exciting opportunity for someone early in their career who is hungry to learn and build. You’ll work closely with th…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Finmid'}",2026-05-30T23:27:29Z,0,,Data Science Intern (FT Potential),"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,Adzuna::API::Response::Job,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwMjI0MDk4MiIsInMiOiJUUFJSdXBTVThSR1dQb0pxUVhGUG53In0.dLcYaJNVI139K4HsqZW41LDywBeX5LqJsGL2glABy5I,5502240982,https://www.adzuna.de/details/5502240982?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location'}","Who we are Melotech is revolutionizing media and entertainment. We create art through technology for humans to enjoy. In just 24 months, our work has been heard, watched and loved for over 3 billion minutes worldwide. Founded by entrepreneur and investor Soheil Mirpour, we are backed by top VCs Cherry Ventures, Speedinvest and GFC, alongside world-class angels from firms such as Spotify, Blackstone and KKR. What you will do Join us as Data Scientist Intern to bring order to the chaos of culture…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Melotech'}",2025-11-18T18:47:23Z,0,52.507706,"Data Science Intern, Music & Audio","{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",13.420806,Adzuna::API::Response::Job,full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVFBSUnVwU1U4UkdXUG9KcVFYRlBudyIsImkiOiI1Nzk4Mjk1Njg5In0.2k4hFjF5C7o1mdVzP8CwitGtD5xgs6uTLDevkGc36fA,5798295689,https://www.adzuna.de/details/5798295689?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Mitte, Berlin', 'area': ['Deutschland', 'Berlin', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location'}","About Us STARK is a new kind of defence technology company revolutionising the way autonomous systems are deployed across multiple domains. We design, develop and manufacture high-performance unmanned systems that are software-defined, mass-scalable and cost-effective. This provides our operators with a decisive edge in highly contested environments. We’re focused on delivering deployable, high-performance systems—not future promises. In a time of rising threats, STARK is bolstering the technol…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Stark'}",2026-07-13T00:10:55Z,0,52.51551,Data Science Intern (all genders),"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",13.38475,Adzuna::API::Response::Job,part_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVFBSUnVwU1U4UkdXUG9KcVFYRlBudyIsImkiOiI1ODI1ODI4OTQyIn0.5chc0UlqoxLywBov8BEbc-9AnGmRjzrZau64Q3_CTc0,5825828942,https://www.adzuna.de/land/ad/5825828942?se=TPRRupSU8RGWPoJqQXFPnw&utm_medium=api&utm_source=a4bcf954&v=71C14D58648164843134937FF85DA5AEC4E7C7E2,"{'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Sindelfingen'], 'display_name': 'Sindelfingen, Böblingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",2026-08-02T19:06:25Z,0,48.720071,Student*in für Masterarbeit - Agentic AI in der CarIT Security,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}",9.026231,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVFBSUnVwU1U4UkdXUG9KcVFYRlBudyIsImkiOiI1ODEyNjE4Nzc2In0.qYhljl_EmeZuCxUpjY2I0lo4_Uv1_DyINKMbDUqPa-A,5812618776,https://www.adzuna.de/land/ad/5812618776?se=TPRRupSU8RGWPoJqQXFPnw&utm_medium=api&utm_source=a4bcf954&v=E2A60E1D036B5C25D1E5A4DBE8621161858A5AB1,"{'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)', 'Esslingen am Neckar'], 'display_name': 'Esslingen am Neckar, Esslingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","{'display_name': 'Mercedes-Benz AG', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-07-23T21:38:08Z,0,48.745846,Praktikant*in Entwicklung einer App zur Steuerung und Anwendung von Drohnen im Produktionsumfeld (Pflicht-Praktikum),"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen'}",9.315933,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MzE4MDkyMyIsInMiOiJUUFJSdXBTVThSR1dQb0pxUVhGUG53In0.FurytdFI6gdC2TfnJimjiWunulxrt_GcT8YdUGpEdw8,5773180923,https://www.adzuna.de/land/ad/5773180923?se=TPRRupSU8RGWPoJqQXFPnw&utm_medium=api&utm_source=a4bcf954&v=9DBD8C099FEB8FF40F33D01C07A314BF26299758,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], 'display_name': 'Düsseldorf, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}","adesso steht für digitale Exzellenz – und damit auch für vielfältige Entwicklungsmöglichkeiten für alle adessi. Wir wachsen gemeinsam und lernen voneinander: in anspruchsvollen Projekten, interdisziplinären Teams und mit zielgerichteten Trainingsangeboten. Wir haben IT im Herzen und den Erfolg unserer Kunden im Fokus. Als Treiber der KI-Transformation verbinden wir Mut zur Veränderung mit technologischer Expertise und zukunftsfähigen Strategien. Was uns stark macht, sind unsere adessi, die etwa…","{'display_name': 'adesso SE', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-06-23T06:22:14Z,0,51.226802,Data Engineer Salesforce Data Cloud (all genders),"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",6.808387,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVFBSUnVwU1U4UkdXUG9KcVFYRlBudyIsImkiOiI1ODMwNTE2MDcwIn0.LwYFEXCHHDG6Ot80LKkKQ5MorSFxklZ8GMa3rMhg4c0,5830516070,https://www.adzuna.de/land/ad/5830516070?se=TPRRupSU8RGWPoJqQXFPnw&utm_medium=api&utm_source=a4bcf954&v=19937537DD122D7EB7370D7DC2B9AA5E0E08F6A8,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Böblingen'], 'display_name': 'Böblingen, Böblingen (Kreis)'}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",2026-08-06T15:54:24Z,0,48.68872,Werkstudent*in Ladungsträgermanagement Schwerpunkt Digitalisierung,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",8.98349,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVFBSUnVwU1U4UkdXUG9KcVFYRlBudyIsImkiOiI1ODAxNTA4OTc4In0.TUo7Pgp9GF_vNN_GKH-oiuQ0kxhxxfcOdAL2Hoitjwg,5801508978,https://www.adzuna.de/land/ad/5801508978?se=TPRRupSU8RGWPoJqQXFPnw&utm_medium=api&utm_source=a4bcf954&v=680241CBC2CEEA053248E8208BBAE4699C233C1F,"{'area': ['Deutschland', 'Bayern', 'Deggendorf (Kreis)', 'Deggendorf'], 'display_name': 'Deggendorf, Deggendorf (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","Wenn du schon mal eine CAD-Zeichnung gesehen hast und dachtest: „Da steckt doch mehr drin als nur Linien und Maße“, dann wirst du dich bei uns schnell zu Hause fühlen. Denn genau das glauben wir auch! Wir arbeiten jeden Tag daran, dieses „Mehr“ sichtbar zu machen. PartSpace ist die Plattform, die technischen Zeichnungen eine neue Bedeutung gibt: Unsere KI analysiert, versteht und rechnet aus, was früher Bauchgefühl war. Direkt aus der Konstruktion heraus. So helfen wir Industrieunternehmen, ihr…","{'display_name': 'PartSpace GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-07-15T21:26:45Z,0,48.83367,IT Projektleiter - SaaS / KI / SAP / PLM (m/w/d),"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",12.96065,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzMDgzNjI4MiIsInMiOiJUUFJSdXBTVThSR1dQb0pxUVhGUG53In0.5JfiffePQs4X0dfd9ZGjOl6D0mffgPYAMmrfXpjGxqA,5830836282,https://www.adzuna.de/land/ad/5830836282?se=TPRRupSU8RGWPoJqQXFPnw&utm_medium=api&utm_source=a4bcf954&v=4B2706687DA095538C7F46B605BD87A507476ACB,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bremen'], 'display_name': 'Bremen, Deutschland'}","TKMS ATLAS ELEKTRONIK ist ein Unternehmen der TKMS Gruppe. Seit Jahrzehnten unterstützen wir Marinen auf der ganzen Welt dabei, die Meere sicherer zu machen. Unseren Kunden bieten wir umfassende Lösungen in Sensorik und Elektronik. Vom Sonar über unbemannte Fahrzeuge und Minenabwehrsystemen bis hin zu Kommunikationsanlagen. Alles aus einer Hand. Bereit mit den Besten zu arbeiten? Werde Teil unseres Teams aus mehr als 9.700 Kolleginnen und Kollegen bei TKMS. Als wachsendes Marineunternehmen biet…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'TKMS ATLAS ELEKTRONIK GmbH'}",2026-08-06T19:32:12Z,0,53.10403,Werkstudent Classification Management (m/w/d),"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",8.786477,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVFBSUnVwU1U4UkdXUG9KcVFYRlBudyIsImkiOiI1ODAxNDI4MTc2In0.snvYXlCqqCdOqoam8kzlphpKX8I8PWARnpE2tEugUpo,5801428176,https://www.adzuna.de/land/ad/5801428176?se=TPRRupSU8RGWPoJqQXFPnw&utm_medium=api&utm_source=a4bcf954&v=2BCA4FF27D61A3B0377A71E6275176B2436E1BC2,"{'area': ['Deutschland', 'Niedersachsen', 'Braunschweig'], 'display_name': 'Braunschweig, Niedersachsen', '__CLASS__': 'Adzuna::API::Response::Location'}",Wir als inhabergeführte iwb stehen seit 1987 für Leistungen von herausragender Qualität. Von bundesweit 10 Standorten aus decken wir mit unseren über 330 Mitarbeitenden nahezu sämtliche Bereiche der Architektur- und Ingenieurplanung ab. Zur Verstärkung unseres Teams in Braunschweig suchen wir zum nächstmöglichen Zeitpunkt einen Manager (m/w/d) digitale Transformation . Aufgaben In deiner Position als Manager (m/w/d) digitale Transformation übernimmst du verantwortungsvolle Aufgaben bei der Weit…,"{'display_name': 'iwb Ingenieurgesellschaft mbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2026-07-15T19:06:13Z,0,52.263026,Manager (m/w/d) digitale Transformation,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",10.517347,Adzuna::API::Response::Job,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVFBSUnVwU1U4UkdXUG9KcVFYRlBudyIsImkiOiI1ODE1NTM2NDUxIn0.vXVxDnmsv0fE4oCAQy50a9vKfjZnqG2yy3NW1FCaq2s,5815536451,https://www.adzuna.de/land/ad/5815536451?se=TPRRupSU8RGWPoJqQXFPnw&utm_medium=api&utm_source=a4bcf954&v=AF6053ECDC28C8FC540E31268D9F9EA1673FFA02,"{'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Böblingen'], 'display_name': 'Böblingen, Böblingen (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",2026-07-25T17:43:36Z,0,48.68872,Student*in für Abschlussarbeit: Einsatz von Data Analytics und Künstlicher Intelligenz,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung'}",8.98349,Adzuna::API::Response::Job,,,,
