category,longitude,salary_is_predicted,title,created,redirect_url,company,description,latitude,id,adref,__CLASS__,location,contract_time,salary_min,salary_max,contract_type
"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",8.79958,0,Duales Studium Data Science und Künstliche Intelligenz | 2027,2026-07-16T15:57:34Z,https://www.adzuna.de/details/5802937350?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KLS Martin Group'}","Du möchtest die digitale Welt aktiv mitgestalten und datengetriebene Lösungen für reale Herausforderungen entwickeln? Dann starte dein duales Studium im Studiengang Data Science & Künstliche Intelligenz an der DHBW Ravensburg und verbinde akademisches Wissen mit spannender Praxiserfahrung in der Medizintechnik. In deinen Theoriephasen eignest du dir fundierte Grundlagen in Programmierung, Mathematik und Statistik an Darüber hinaus baust du Kenntnisse in Data Science, Machine Learning und Künstl…",47.98941,5802937350,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMjkzNzM1MCIsInMiOiJabklWMVpDZjhSR1U2TElqeWFSbndBIn0.WVeg-1vLiAzkFehmY3G_EQtUG9iX00DvOd9lDavSRrU,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Tuttlingen (Kreis)', 'Tuttlingen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Tuttlingen, Tuttlingen (Kreis)'}",,,,
"{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'scientific-qa-jobs'}",10.10558,0,AI & Data Science Manager (m/w/d),2026-08-11T04:10:14Z,https://www.adzuna.de/details/5836271332?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'encontec GmbH'}","AI & Data Science Manager (m/w/d) Bei unserem namhaften Kunden im Raum Aalen/Oberkochen - einem führenden Unternehmen der Hightechindustrie - bietet sich diese einmalige Perspektive im Rahmen der Arbeitnehmerüberlassung mit der Option auf Übernahme. Dein zukünftiger Tätigkeitsbereich Zentrale Mitgestaltung der technologischen Zukunft in einem Hightech-Umfeld sowie aktiver Beitrag zur digitalen Transformation und zur Sicherung der Wettbewerbsfähigkeit Verantwortung für die Entwicklung, Implement…",48.78408,5836271332,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNjI3MTMzMiIsInMiOiJabklWMVpDZjhSR1U2TElqeWFSbndBIn0.s3W-K3plxBJQzWqn4QsIAXurHQi9P3QQuAkOXHhzUT0,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Oberkochen, Ostalbkreis', 'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen']}",full_time,68000.0,75000.0,
"{'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen'}",6.77216,0,Duales Studium Data Science (B.S.) 2027,2026-08-06T22:35:57Z,https://www.adzuna.de/details/5830894357?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'PwC Deutschland'}","Für unseren Geschäftsbereich Business Services suchen wir dich zum 1. September 2027 als Dualen Studenten Data Science (B.S.) 2027 Das erwartet dich Data Science – In deinem dualen Studium im Bereich Data Science wirst du Teil unseres Teams und lernst spannende Themen rund um Daten und Technologien kennen. Du erfährst, wie man Benutzeroberflächen (Frontend) gestaltet, im Hintergrund programmiert (Backend) und Daten analysiert sowie Künstliche Intelligenz (KI) einsetzt. Einblicke – Neben den the…",51.24346,5830894357,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWm5JVjFaQ2Y4UkdVNkxJanlhUm53QSIsImkiOiI1ODMwODk0MzU3In0.LKQw7s7tVAN8jT9EDrZ78jJX89ydDtFPtS1WnCXx624,Adzuna::API::Response::Job,"{'display_name': 'Golzheim, Düsseldorf', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf', 'Golzheim']}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",10.10558,0,AI Data Science Engineer (m/w/d),2026-08-13T07:31:47Z,https://www.adzuna.de/details/5839580885?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'FERCHAU GmbH'}","Menschen und Technologien zu verbinden, den Perfect Match für unsere Kunden zu gestalten, immer die richtigen Expert:innen für die jeweilige Herausforderung zu finden - das ist unser Anspruch bei FERCHAU und dafür suchen wir dich: Dein Aufgabengebiet * Entwicklung und Implementierung von Datenanalyse- und Machine-Learning-Lösungen für Messsysteme * Konzeption, Programmierung und Integration neuer Algorithmen zur Auswertung großer Datensätze * Anwendung von Methoden wie Deep Learning, Bildverarb…",48.78408,5839580885,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzOTU4MDg4NSIsInMiOiJabklWMVpDZjhSR1U2TElqeWFSbndBIn0.MY8P4bzTorn3lpS6VZx80EA3OvOBP5eBnfMc-hLkurc,Adzuna::API::Response::Job,"{'display_name': 'Oberkochen, Ostalbkreis', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen']}",,,,
"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",11.11021,0,Data Science Consultant (m/f/x/d),2026-08-20T05:31:08Z,https://www.adzuna.de/details/5849254835?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'WhyBrilliant GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","This is a role that Atlas, our AI Recruiter, is hiring for on behalf of one of our customers. He'll pick the best candidates from Nova's network. The next step is to speak to Nova . The Role Job Title: Data Science Consultant (m/f/x/d) Location: Nuremberg, Germany Why this role matters As organizations struggle to extract actionable value from unstructured data, this role exists to translate complex NLP capabilities into strategic business outcomes. By designing custom data science solutions an…",49.50401,5849254835,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg0OTI1NDgzNSIsInMiOiJabklWMVpDZjhSR1U2TElqeWFSbndBIn0.wey5vhtYAJRJkpop9jPHR00VU3hOkN_yl9cpHgdApvo,Adzuna::API::Response::Job,"{'display_name': 'Buchenbühl, Nürnberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Nürnberg', 'Buchenbühl']}",full_time,70000.0,95000.0,permanent
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",8.47501,0,Qualitätsdatenanalyst (m/w/d) Data Science Airbus,2026-07-27T16:30:25Z,https://www.adzuna.de/details/5817449499?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'expertum GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","HIER WERDEN SIE ARBEITEN: Unser Kunde Airbus ist weltweit ein Unternehmen für zivile und militärische Flugzeugstrukturen sowie wichtiger Partner in den großen europäischen und internationalen Luftfahrtprogrammen. Mit einem Umsatz von 67 Milliarden Euro im Jahr 2017 ist das Unternehmen auch das zweitgrößte Luft- und Raumfahrtunternehmen der Welt. Sie erwartet eine 35-Stunden-Woche mit Benefits des IG Metall-Tarifvertrages , sowie eine wertschätzende Atmosphäre und ein modernes Arbeitsumfeld. Für…",53.48482,5817449499,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWm5JVjFaQ2Y4UkdVNkxJanlhUm53QSIsImkiOiI1ODE3NDQ5NDk5In0.sdsaRTIF13aC3hgA8B5Zgfpt8dC5XegLPhxL5aWyoPs,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Niedersachsen', 'Wesermarsch (Kreis)', 'Nordenham'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Nordenham, Wesermarsch (Kreis)'}",full_time,,,
"{'label': 'Teilzeitstellen', 'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",8.34467,0,Data Science und Künstliche Intelligenz (B.Sc.) 2027,2026-07-21T22:58:21Z,https://www.adzuna.de/details/5809709204?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Siemens AG'}","Dein Berufsbild: Du möchtest irgendwas mit Mathe und Programmieren machen und findest Technologien der Zukunft spannend? Dann entscheide dich für den Studiengang Data Science und Künstliche Intelligenz und hol alles aus den Daten heraus. In deinem Beruf bist du die Schnittstelle zwischen IT und Business. Du beherrschst die verschiedenen Technologien, bewertest deren Potenziale und weißt, wie man sie technisch umsetzt. In deinem dualen Studium erlernst du die Grundlagen, Konzepte und Methoden de…",49.03071,5809709204,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwOTcwOTIwNCIsInMiOiJabklWMVpDZjhSR1U2TElqeWFSbndBIn0.R37h79V5CquRXBzU0nvSgpHdn31eFyeMAv-ygy0kx1U,Adzuna::API::Response::Job,"{'display_name': 'Knielingen, Karlsruhe', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Knielingen']}",,,,
"{'tag': 'part-time-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Teilzeitstellen'}",6.82951,0,Data Science und Künstliche Intelligenz (B.Sc.) 2027,2026-07-21T22:58:52Z,https://www.adzuna.de/details/5809712370?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Siemens AG', '__CLASS__': 'Adzuna::API::Response::Company'}","Dein Berufsbild: Du möchtest irgendwas mit Mathe und Programmieren machen und findest Technologien der Zukunft spannend? Dann entscheide dich für den Studiengang Data Science und Künstliche Intelligenz und hol alles aus den Daten heraus. In deinem Beruf bist du die Schnittstelle zwischen IT und Business. Du beherrschst die verschiedenen Technologien, bewertest deren Potenziale und weißt, wie man sie technisch umsetzt. In deinem dualen Studium erlernst du die Grundlagen, Konzepte und Methoden de…",50.94691,5809712370,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWm5JVjFaQ2Y4UkdVNkxJanlhUm53QSIsImkiOiI1ODA5NzEyMzcwIn0.lBKUNsh-0bbHe51tc_ejmoi5vaXl49L7jiZ2jbP97iw,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln', 'Lövenich'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Lövenich, Köln'}",,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",9.09685,0,Werkstudent Data Science & AI m/w/d,2026-08-24T05:32:21Z,https://www.adzuna.de/details/5854131106?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Phoenix Contact GmbH & Co. KG'}",Aufgaben: Du unterstützt unser Data Science & AI-Team sowie Fachabteilungen bei der Umsetzung konkreter Anwendungsfälle Du arbeitest aktiv an der Integration von A I in unsere Geschäftsprozesse mit - von der Idee bis zur produktiven Lösung Du entwickelst neue Lösungsansätze für agentische Prozesse und bringst deine analytischen Fähigkeiten gezielt ein Du betreust bestehende AI-Lösungen und wirkst an spannenden Projekten im Bereich Digitalisierung und Automatisierung mit Du arbeitest mit Cloud-P…,51.94333,5854131106,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg1NDEzMTEwNiIsInMiOiJabklWMVpDZjhSR1U2TElqeWFSbndBIn0.ZiKEfWU_f734oxJ1123z3wCyxzF1LI8y9B9h_G-pIvE,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Lippe (Kreis)', 'Blomberg'], 'display_name': 'Blomberg, Lippe (Kreis)'}",,,,contract
"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",10.10558,0,Senior Data Science Engineer (m/w/d),2026-08-07T16:37:12Z,https://www.adzuna.de/details/5832059071?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Bertrandt AG', '__CLASS__': 'Adzuna::API::Response::Company'}","Wir sind Bertrandt. Ein eigenständiger und internationaler Engineering Dienstleister mit langjähriger Expertise. Mit branchenübergreifendem Know-how und einem ganzheitlichen System- und Produktverständnis schaffen wir technologische Lösungen entlang der gesamten Wertschöpfungskette. Wir beschäftigen uns mit den Trendthemen Digitalisierung, E-Mobilität und Autonome Systeme hauptsächlich für die Branchen Automotive, Luftfahrt, Defence und Maschinenbau und ermöglichen hier konsequent die Entstehun…",48.78408,5832059071,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWm5JVjFaQ2Y4UkdVNkxJanlhUm53QSIsImkiOiI1ODMyMDU5MDcxIn0.-uOeL-3fAcf6kSJX1Yx04_FNH59dPb2kCBwN5NT_gGY,Adzuna::API::Response::Job,"{'display_name': 'Oberkochen, Ostalbkreis', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen']}",full_time,,,
"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",,0,Master Thesis Student Data Science Preventative Service,2026-07-02T23:12:33Z,https://www.adzuna.de/details/5785998702?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Danaher'}","Bring more to life. Are you ready to accelerate your potential and make a real difference within life sciences, diagnostics and biotechnology? At Leica Microsystems, one of Danaher’s 15 operating companies, our work saves lives—and we’re all united by a shared commitment to innovate for tangible impact. You’ll thrive in a culture of belonging where you and your unique viewpoint matter. And by harnessing Danaher’s system of continuous improvement, you help turn ideas into impact – innovating at …",,5785998702,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWm5JVjFaQ2Y4UkdVNkxJanlhUm53QSIsImkiOiI1Nzg1OTk4NzAyIn0.ozMroAcl7tFg2EQbtqvqIhzXVPGjwWyHmfPG1sUXlFI,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",part_time,,,
"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",7.10344,0,AI & Data Science Consultant (m/w/d),2026-07-17T09:51:02Z,https://www.adzuna.de/details/5804554861?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'twomynds'}","Du willst sehen, wie deine Arbeit in echten Use Cases Mehrwert schafft – bei Unternehmen, die du aus dem Alltag kennst? Willkommen bei twomynds. Wir sind eine dedizierte Data-&-AI-Beratung sowie ein Service Provider mit End-to-End-Umsetzung und begleiten Unternehmen von der strategischen Zielsetzung bis zur operativen Realisierung – strategisch, umsetzungsstark und ergebnisorientiert. Unsere Mission: Ambitionierte Unternehmen befähigen, Data & AI in geschäftskritischen Mehrwert zu verwandeln – …",50.73754,5804554861,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNDU1NDg2MSIsInMiOiJabklWMVpDZjhSR1U2TElqeWFSbndBIn0.nhq-Nc12WkEzJUpxmY8PMGmADYi4zHVegE4ZDYEEd-E,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn', 'Zentrum'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Zentrum, Bonn'}",,,,
"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",7.112412,0,AI & Data Science Consultant (m/w/d),2026-07-16T16:04:38Z,https://www.adzuna.de/details/5802963268?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'twomynds', '__CLASS__': 'Adzuna::API::Response::Company'}","Du willst sehen, wie deine Arbeit in echten Use Cases Mehrwert schafft – bei Unternehmen, die du aus dem Alltag kennst? Willkommen bei twomynds. Wir sind eine dedizierte Data-&-AI-Beratung sowie ein Service Provider mit End-to-End-Umsetzung und begleiten Unternehmen von der strategischen Zielsetzung bis zur operativen Realisierung – strategisch, umsetzungsstark und ergebnisorientiert. Unsere Mission: Ambitionierte Unternehmen befähigen, Data & AI in geschäftskritischen Mehrwert zu verwandeln – …",50.71942,5802963268,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMjk2MzI2OCIsInMiOiJabklWMVpDZjhSR1U2TElqeWFSbndBIn0.JkAoOvMBPBbgUj009Ik2tMI5MEbkLXgSso_JJS-lKoE,Adzuna::API::Response::Job,"{'display_name': 'Bonn, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn']}",full_time,,,
"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",8.491505,0,Master Thesis Student Data Science Preventative Service,2026-07-01T07:46:19Z,https://www.adzuna.de/details/5783000745?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Danaher Corporation', '__CLASS__': 'Adzuna::API::Response::Company'}","Bring more to life. Are you ready to accelerate your potential and make a real difference within life sciences, diagnostics and biotechnology? At Leica Microsystems, one of Danaher's (https://danaher.com/our-businesses) 15 operating companies, our work saves lives-and we're all united by a shared commitment to innovate for tangible impact. You'll thrive in a culture of belonging where you and your unique viewpoint matter. And by harnessing Danaher's system of continuous improvement, you help tu…",49.496025,5783000745,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWm5JVjFaQ2Y4UkdVNkxJanlhUm53QSIsImkiOiI1NzgzMDAwNzQ1In0.f0k0uHBFeIvZ3u89z0_vlJyoaeAT2I02X-KGICLCpnE,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mannheim, Baden-Württemberg'}",,,,
"{'label': 'Juristische Stellen', 'tag': 'legal-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,0,Phd Position In Data Science/bioinformatics For Marine And Arctic Biodiversity (f/x/d/m),2026-08-21T17:03:12Z,https://www.adzuna.de/land/ad/5851128005?se=ZnIV1ZCf8RGU6LIjyaRnwA&utm_medium=api&utm_source=a4bcf954&v=C71C9C6876419B919BE5C4F7E9334AC640310668,"{'display_name': 'Alfred-Wegener-Institut Helmholtz-Zentrum für Polar- und Meeresforschung', '__CLASS__': 'Adzuna::API::Response::Company'}","The Alfred Wegener Institute Helmholtz Centre for Polar and Marine Research (AWI) is a member of the Helmholtz Association (HGF) and funded by federal and state government. AWI focuses on polar and marine research in a variety of disciplines such as biology, oceanography, geology, geochemistry and geophysics thus allowing multidisciplinary approaches to scientific goals. . click apply for full job details",,5851128005,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWm5JVjFaQ2Y4UkdVNkxJanlhUm53QSIsImkiOiI1ODUxMTI4MDA1In0.48nTJj6qv1T6L4HoPZFKOytGrHtBTGEfDAfpeIa1f7M,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",,,,
"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,0,Senior Scientist Data Science (f/m/d),2026-06-25T07:51:26Z,https://www.adzuna.de/details/5775814381?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Danaher Corporation'}","Bring more to life. Are you ready to accelerate your potential and make a real difference within life sciences, diagnostics and biotechnology? At Cytiva, one of Danaher's (https://danaher.com/our-businesses) 15 operating companies, our work saves lives-and we're all united by a shared commitment to innovate for tangible impact. You'll thrive in a culture of belonging where you and your unique viewpoint matter. And by harnessing Danaher's system of continuous improvement, you help turn ideas int…",,5775814381,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NTgxNDM4MSIsInMiOiJabklWMVpDZjhSR1U2TElqeWFSbndBIn0.pUFDvixhdycghvqlgboirb8AJfQ-wTZK680MUaoNxdE,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Köln, Nordrhein-Westfalen'}",,,,
"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",,0,Senior Scientist Data Science (f/m/d),2026-07-30T17:30:10Z,https://www.adzuna.de/details/5821242140?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Danaher', '__CLASS__': 'Adzuna::API::Response::Company'}","Bring more to life. Are you ready to accelerate your potential and make a real difference within life sciences, diagnostics and biotechnology? At Cytiva, one of Danaher’s 15 operating companies, our work saves lives—and we’re all united by a shared commitment to innovate for tangible impact. You’ll thrive in a culture of belonging where you and your unique viewpoint matter. And by harnessing Danaher’s system of continuous improvement, you help turn ideas into impact – innovating at the speed of…",,5821242140,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWm5JVjFaQ2Y4UkdVNkxJanlhUm53QSIsImkiOiI1ODIxMjQyMTQwIn0.YkymO7fxMVAcyzb3QhbU9GPnDShdYadpT0xL8qFrp5w,Adzuna::API::Response::Job,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",7.112412,0,Data Science & Solutions Consultant (m/w/d),2026-07-16T16:04:07Z,https://www.adzuna.de/details/5802960629?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'twomynds', '__CLASS__': 'Adzuna::API::Response::Company'}","Du willst sehen, wie deine Lösungen direkt Management-Entscheidungen beeinflussen und in echten Use Cases Mehrwert schaffen – bei Unternehmen, die du aus dem Alltag kennst? Willkommen bei twomynds. Wir sind ein dedizierter End-to-End Data & AI Service Provider – strategisch, umsetzungsstark und ergebnisorientiert. Unsere Mission: Ambitionierte Unternehmen befähigen, Data & AI in geschäftskritischen Mehrwert zu verwandeln – mit strategischer Klarheit, technischer Exzellenz und unternehmerischer …",50.71942,5802960629,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwMjk2MDYyOSIsInMiOiJabklWMVpDZjhSR1U2TElqeWFSbndBIn0.7aXHCvde3uJveGF5XQim496rP_3JEyTzscIQTYAQU00,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn'], 'display_name': 'Bonn, Nordrhein-Westfalen'}",full_time,,,
"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",7.10344,0,Data Science & Solutions Consultant (m/w/d),2026-07-17T09:50:27Z,https://www.adzuna.de/details/5804550589?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'twomynds'}","Du willst sehen, wie deine Lösungen direkt Management-Entscheidungen beeinflussen und in echten Use Cases Mehrwert schaffen – bei Unternehmen, die du aus dem Alltag kennst? Willkommen bei twomynds. Wir sind ein dedizierter End-to-End Data & AI Service Provider – strategisch, umsetzungsstark und ergebnisorientiert. Unsere Mission: Ambitionierte Unternehmen befähigen, Data & AI in geschäftskritischen Mehrwert zu verwandeln – mit strategischer Klarheit, technischer Exzellenz und unternehmerischer …",50.73754,5804550589,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgwNDU1MDU4OSIsInMiOiJabklWMVpDZjhSR1U2TElqeWFSbndBIn0.JFFM7Bdmq4-Eiki12VloWRa17qaa4OdOIsQn1q4YKWA,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn', 'Zentrum'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Zentrum, Bonn'}",,,,
"{'tag': 'logistics-warehouse-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Logistik & Lagerhaltung'}",12.51611,0,Duales Studium im Bereich Künstliche Intelligenz und Data Science,2026-01-16T21:16:55Z,https://www.adzuna.de/details/5588400364?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'MB Automation & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}","Mitarbeit bei der Analyse und Verarbeitung großer Datenmengen (z.B. Datenaufbereitung, Datenbankmanagement, Statistik, Data Mining) Entwicklung und Anwendung von Machine-Learning-/KI-Modellen (z. B. für Bild- oder Spracherkennung, Predictive Analytics, Automatisierung) Unterstützung bei Software- und Systementwicklung, ggf. Webtechnologien, Datenbanken und Cloud-Lösungen Mitarbeit in interdisziplinären Projekten, Dokumentation, Testen und Evaluierung von Prototypen oder Anwendungen Zusammenarbe…",49.1953,5588400364,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWm5JVjFaQ2Y4UkdVNkxJanlhUm53QSIsImkiOiI1NTg4NDAwMzY0In0.kv_Qbk0FhMed8pCVBUdoHfp47fTaDBiiCflOcLnM4pA,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Cham (Kreis)', 'Roding'], 'display_name': 'Roding, Cham (Kreis)'}",full_time,,,
"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",13.420806,0,Team Lead Data Science (f/m/x),2026-07-08T00:41:07Z,https://www.adzuna.de/details/5791478556?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Enpal', '__CLASS__': 'Adzuna::API::Response::Company'}","At Enpal, we are not just a company; we are a movement. As a recognized greentech unicorn and one of Europe’s fastest-growing energy companies, we’re dedicated to making solar energy accessible and effortless for homeowners across the continent. Our innovative business model for solar panels, heat pumps, home energy storage systems, and EV charging stations is redefining the residential energy market. With our mission to empower homeowners to embrace clean energy, we are paving the way for a su…",52.507706,5791478556,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5MTQ3ODU1NiIsInMiOiJabklWMVpDZjhSR1U2TElqeWFSbndBIn0.1efyuW2k8MpdD2qUytk7FOldtmCKJ7_l2W6e9gMVSoE,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Berlin'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland'}",full_time,,,
"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",11.11021,0,Data Science Consultant (m/f/x/d),2026-06-25T23:40:50Z,https://www.adzuna.de/details/5776860396?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Career @ Symanto', '__CLASS__': 'Adzuna::API::Response::Company'}","At Symanto, we are looking for a Data Science Consultant based in Germany, UAE or Spain to join our team! In this client-facing role, you will work at the intersection of advanced analytics, AI, and business consulting, helping organizations uncover opportunities for growth, transformation, and value creation. You will collaborate with senior stakeholders, translate business challenges into analytical solutions, and contribute to the development of innovative methodologies powered by cutting-ed…",49.50401,5776860396,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3Njg2MDM5NiIsInMiOiJabklWMVpDZjhSR1U2TElqeWFSbndBIn0.qZIZJRt1gUCF6FiJiui0AnltQguIJHkbwNBhg3ETCs0,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Bayern', 'Nürnberg', 'Buchenbühl'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Buchenbühl, Nürnberg'}",full_time,,,
