__CLASS__,adref,redirect_url,longitude,company,title,latitude,created,description,id,category,salary_is_predicted,location,contract_time,salary_min,salary_max,contract_type
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc2MDc1NDUxMyIsInMiOiJWSEY5UEMxNThSR2VWOTljRVJwMGdBIn0.FFJK05QQ87b6sQSQu3sP-g19YXXQqBGYsT2wmzZTFxk,https://www.adzuna.de/details/5760754513?utm_medium=api&utm_source=a4bcf954,13.38475,"{'display_name': 'BRL Risk Consulting GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,52.51551,2026-06-12T03:26:02Z,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",5760754513,"{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Mitte'], 'display_name': 'Mitte, Berlin'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVkhGOVBDMTU4UkdlVjk5Y0VScDBnQSIsImkiOiI1Nzc3MDU0NTM1In0.ELaMzn5Pr7eYM7qJj7npF_a9yanIAvFJsXP6-fNDWO4,https://www.adzuna.de/details/5777054535?utm_medium=api&utm_source=a4bcf954,9.98553,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'BRL Risk Consulting GmbH & Co. KG'}",Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,53.55197,2026-06-26T03:51:19Z,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",5777054535,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",0,"{'area': ['Deutschland', 'Hamburg', 'Neustadt'], 'display_name': 'Neustadt, Hamburg', '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVkhGOVBDMTU4UkdlVjk5Y0VScDBnQSIsImkiOiI1Nzc3MDU0NTM2In0.kHvJiF0F_EfZnUpeM8rVvvTLcs-pxExKACfwTEWYzAc,https://www.adzuna.de/details/5777054536?utm_medium=api&utm_source=a4bcf954,11.56907,"{'display_name': 'BRL Risk Consulting GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",Praktikant Data Science / Data Engineering im Bereich Risk Advisory Services,48.14093,2026-06-26T03:51:19Z,"Du hast deine ersten Semester geschafft und möchtest Dein theoretisches Wissen nun gern in spannenden Praxisprojekten anwenden? Bei uns wirst Du direkt in die Mandats- und Projektarbeit mit eingebunden und schnupperst so echte Praxisluft in einem interessanten Aufgabengebiet. Knüpfe schon jetzt wertvolle Kontakte, die deinen späteren Einstieg in die Berufswelt deutlich erleichtern können. Für einen Zeitraum von 6 Monaten suchen wir Praktikant (W/M/D) Data Science & Artificial Intelligence in Be…",5777054536,"{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Altstadt-Lehel'], 'display_name': 'Altstadt-Lehel, München', '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0NzQ3NzU5OSIsInMiOiJWSEY5UEMxNThSR2VWOTljRVJwMGdBIn0.hf5jzg6nxEIHNAnbQqHOvQKq0xjysXFl5D_1NooxYXU,https://www.adzuna.de/land/ad/5747477599?se=VHF9PC158RGeV99cERp0gA&utm_medium=api&utm_source=a4bcf954&v=C0A47A17CE3B77A416E728FB917168CA7617CD45,,"{'display_name': 'Rosenxt Group', '__CLASS__': 'Adzuna::API::Response::Company'}","Cloud-Native Architect (all genders welcome) – Kubernetes, CNCF, MLOps",,2026-06-01T12:49:35Z,"Rosenxt ist eine zukunftsorientierte Technologiegruppe - wir sind visionäre Architekten des Fortschritts mit Jahrzehnten an Ingenieurs-Exzellenz. Als ein privat geführter globaler Partner mit mehr als 650 Mitarbeitern schauen wir weit in die Zukunft, setzen auf Langfristigkeit und machen so aus Chancen erfolgreiche Geschäftsfelder. Wir sind technikbegeistert durch und durch, tauchen tief in die neuesten Technologien ein. Diese Expertise in verschiedensten Technologiebereichen wie Sensoren, auto…",5747477599,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4OTEyMzU4NiIsInMiOiJWSEY5UEMxNThSR2VWOTljRVJwMGdBIn0._yixWskbHTPY9trGZ5ww5yC8Rt6HtbQax4glNBt9tGk,https://www.adzuna.de/land/ad/5789123586?se=VHF9PC158RGeV99cERp0gA&utm_medium=api&utm_source=a4bcf954&v=DB89E5C0C58E550CC5F5F48618BBE65F805C9DBC,8.98349,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",Abschlussarbeit Entwicklung eines LLM-basierten Chatbots - Prozessunterstützung webbasierten Applikation MBupgrades,48.68872,2026-07-05T15:00:00Z,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",5789123586,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'display_name': 'Böblingen, Böblingen (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Böblingen'], '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY4Nzc3MjQ5MyIsInMiOiJWSEY5UEMxNThSR2VWOTljRVJwMGdBIn0.B7l8kHoyL_8UvSZ0JiVc8RCpcFMe1jXXAbJpa_azLVs,https://www.adzuna.de/details/5687772493?utm_medium=api&utm_source=a4bcf954,9.06857,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'TRUMPF Group'}",Praktikum im Bereich Data Science/Data Engineering für Maschinendiagnose (WS26/27),48.82434,2026-04-02T22:32:24Z,"As a family-run, high-tech company with nearly 19,000 employees at 71 locations worldwide, we are looking for forward thinkers with unconventional ideas and drive to join our team. Our company culture, which values collaboration and mutual trust, creates the ideal framework for boldly trying new things and questioning the status quo. Our technologies inspire people to develop and produce things that are currently unimaginable. Whether lasers, machine tools, EUV or electronics - TRUMPF is buildi…",5687772493,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ditzingen, Ludwigsburg (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Ludwigsburg (Kreis)', 'Ditzingen']}",full_time,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVkhGOVBDMTU4UkdlVjk5Y0VScDBnQSIsImkiOiI1NzgxODA5MzY0In0.Al1g4SadWzrMDwswzpfaTA5ULh8m3K_jnm_bUhz8WSA,https://www.adzuna.de/land/ad/5781809364?se=VHF9PC158RGeV99cERp0gA&utm_medium=api&utm_source=a4bcf954&v=06FA8AE2A5F986389191E85392CEB35D29FD1A22,6.808387,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'adesso SE'}",IT-Consultant Automotive Production (all genders),51.226802,2026-06-30T07:21:51Z,"adesso steht für digitale Exzellenz – und damit auch für vielfältige Entwicklungsmöglichkeiten für alle adessi. Wir wachsen gemeinsam und lernen voneinander: in anspruchsvollen Projekten, interdisziplinären Teams und mit zielgerichteten Trainingsangeboten. Wir haben IT im Herzen und den Erfolg unserer Kunden im Fokus. Als Treiber der KI-Transformation verbinden wir Mut zur Veränderung mit technologischer Expertise und zukunftsfähigen Strategien. Was uns stark macht, sind unsere adessi, die etwa…",5781809364,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Düsseldorf, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf']}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSEctSlBTMTU4UkdrWnVwWnJJVm8tUSIsImkiOiI1NzYyNjQzMTQzIn0._13QLw8V9IM6UNDva9TsniqQqJ8u8qMdNOVrj1OwAlU,https://www.adzuna.de/land/ad/5762643143?se=HG-JPS158RGkZupZrIVo-Q&utm_medium=api&utm_source=a4bcf954&v=FD2AAAE49B8E2B522EE1C96576600700F05E0326,11.555737,"{'display_name': 'BMW Group', '__CLASS__': 'Adzuna::API::Response::Company'}",Senior Applied AI Architect - Automated Driving (f/m/d),48.137418,2026-06-13T17:45:55Z,"Mit unseren Marken BMW, MINI, Rolls-Royce und BMW Motorrad sind wir einer der weltweit führenden Premium-Hersteller von Automobilen sowie Motorrädern und darüber hinaus Anbieter von Premium-Finanz- und Mobilitätsdienstleistungen. Am Standort München suchen wir Sie als Senior Applied AI Architect - Automated Driving (f/m/d) Aufgaben INNOVATION IS IMAGINING WHAT NO ONE ELSE CAN. At the BMW Group, everything starts with passion. It turns a profession into a vocation. It drives us to keep reinventi…",5762643143,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3Mjk5ODkyMyIsInMiOiJIRy1KUFMxNThSR2tadXBacklWby1RIn0.R3Tm4BuQYmg0lwR5smQW58YE4j4iAa9-UA-XlpOO4NY,https://www.adzuna.de/details/5772998923?utm_medium=api&utm_source=a4bcf954,,"{'display_name': 'SIXT Germany', '__CLASS__': 'Adzuna::API::Response::Company'}",Duales Studium Data Science – in Kooperation mit der DHBW Stuttgart,,2026-06-23T02:33:20Z,"Stellenbeschreibung Du hast (bald) Dein Abitur in der Tasche und interessierst Dich für Daten, Analysen und Programmierung? Du willst direkt in die Praxis einsteigen und gleichzeitig ein Studium absolvieren? Dann starte Dein duales Studium Data Science bei SIXT in Kooperation mit der DHBW Stuttgart. Bei SIXT wirst Du vom ersten Tag an Teil unseres internationalen Unternehmens. Du erhältst Einblicke in alle zentralen Bereiche rund um das Thema Data Science und lernst praxisnah wie Du im Team dat…",5772998923,"{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc1NjY4MjQyOSIsInMiOiJIRy1KUFMxNThSR2tadXBacklWby1RIn0.l73IhZjVeo_bO2dh0nkhjdEz6KdkvPQrYvwjdH7162A,https://www.adzuna.de/details/5756682429?utm_medium=api&utm_source=a4bcf954,9.187224,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'SIXT Germany'}",Duales Studium Data Science – in Kooperation mit der DHBW Stuttgart,48.776198,2026-06-09T01:00:12Z,"Stellenbeschreibung Du hast (bald) Dein Abitur in der Tasche und interessierst Dich für Daten, Analysen und Programmierung? Du willst direkt in die Praxis einsteigen und gleichzeitig ein Studium absolvieren? Dann starte Dein duales Studium Data Science bei SIXT in Kooperation mit der DHBW Stuttgart. Bei SIXT wirst Du vom ersten Tag an Teil unseres internationalen Unternehmens. Du erhältst Einblicke in alle zentralen Bereiche rund um das Thema Data Science und lernst praxisnah wie Du im Team dat…",5756682429,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}",0,"{'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3MDgyODA3NCIsInMiOiJIRy1KUFMxNThSR2tadXBacklWby1RIn0.rCYNrUc7lt7EiA0esRRZ20ZAVj9I-vJMdoutFmHyFDY,https://www.adzuna.de/land/ad/5770828074?se=HG-JPS158RGkZupZrIVo-Q&utm_medium=api&utm_source=a4bcf954&v=28C2D72BE85FB527522745F307D2100417C79E22,9.369233,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Hochschule Esslingen'}",Professur (W2): Angewandte KI im Ingenieurwesen,48.646054,2026-06-20T18:16:32Z,"Die Hochschule Esslingen steht für exzellente, praxisorientierte Lehre und innovative Forschung in den Bereichen Technik, Wirtschaft und Soziales. Im Herzen der Region Stuttgart bieten wir ein großes Netzwerk an Partnern im In- und Ausland. Unsere Erfolge zeigen sich in zahlreichen Rankings der besten deutschen Hochschulen für angewandte Wissenschaften. Möchten Sie sich in innovativer Forschung und Lehre entfalten und mit Ihrem Wissen Studierende anleiten? Professur (W2): Angewandte KI im Ingen…",5770828074,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'display_name': 'Esslingen (Kreis), Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Esslingen (Kreis)'], '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSEctSlBTMTU4UkdrWnVwWnJJVm8tUSIsImkiOiI1Nzg4MTkxODE5In0.HKlQHRFLjUpXQKeYTQcFFliuBcexSRODtrwSYO4AaDE,https://www.adzuna.de/land/ad/5788191819?se=HG-JPS158RGkZupZrIVo-Q&utm_medium=api&utm_source=a4bcf954&v=47F484E7617B840C6318DCAD70BD857A4084C2E0,11.65112,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'conet Deutschland GmbH'}",Manager KI / AI Manager – Agentic and Predictive AI (m/w/d),48.24883,2026-07-04T18:41:39Z,"Leading Forward! Arbeite bei conet in spannenden digitalen Themen und Projekten. Für die öffentliche Verwaltung, Verteidigung und Unternehmen entwickeln wir moderne und nachhaltige End-to-End-Lösungen. So machen wir unsere Kunden heute stark und bereit für die Zukunft. Mach mit uns Zukunft möglich. Unser KI-Bereich wächst stark – insbesondere rund um Agentic AI, intelligente Automatisierung und Predictive AI. Als Manager KI (m/w/d) gestaltest du diesen Bereich aktiv mit und verbindest technolog…",5788191819,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'Garching bei München'], 'display_name': 'Garching bei München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNzM0ODI4OCIsInMiOiJIRy1KUFMxNThSR2tadXBacklWby1RIn0.KqcEwmMritZz4PW7cz1Xgy1sF4kHdA1j0pKhMG8mz8o,https://www.adzuna.de/details/5727348288?utm_medium=api&utm_source=a4bcf954,10.904,"{'display_name': 'XITASO', '__CLASS__': 'Adzuna::API::Response::Company'}",Studium mit vertiefter Praxis: Data Science B.Sc.,48.38236,2026-05-12T23:30:21Z,"Das ist die Herausforderung Im Studium mit vertiefter Praxis kombinierst Du ideal Theorie und Praxis . Deine im Hochschulstudium erworbenen Kenntnisse wendest Du in den betrieblichen Praxisphasen in konkreten Projekten an. So lernst Du nicht nur, warum etwas funktioniert, sondern auch, wie es funktioniert und wie es gemacht wird. In den 3,5 Jahren deines Bachelorstudiums absolvierst Du in den vorlesungsfreien Zeiten sowie im Praxissemester Deine Praxisphasen bei XITASO. Auch Deine Bachelorarbei…",5727348288,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'display_name': 'Lechhausen, Augsburg', 'area': ['Deutschland', 'Bayern', 'Augsburg (Kreis)', 'Augsburg', 'Lechhausen'], '__CLASS__': 'Adzuna::API::Response::Location'}",part_time,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc0MzYxNTI0NiIsInMiOiJIRy1KUFMxNThSR2tadXBacklWby1RIn0.21ZZSeGosUPMC3T0t_omJYi6xrAQdENq5IL3FTh-qFU,https://www.adzuna.de/details/5743615246?utm_medium=api&utm_source=a4bcf954,8.650578,"{'display_name': 'KFW Konzern', '__CLASS__': 'Adzuna::API::Response::Company'}",Senior Referent Data Science (w/m/d),50.129683,2026-05-28T18:25:27Z,"Willkommen bei der KfW! Als eine der führenden Förderbanken der Welt stehen wir für die nachhaltige Transformation von Umwelt, Gesellschaft und Unternehmen. Als Impulsgeber wirken wir aktiv an den Themen mit, die die Welt von morgen prägen. Wir fördern Windparks, Infrastruktur-Projekte, Schulen und Krankenhäuser und gestalten damit die Zukunft. Bei uns finden Sie ein vertrauensvolles Arbeitsumfeld, in dem Teamspirit, Vielfalt und Inklusion gelebt werden. Wir fördern Sie, Ihre Ideen und Ihr Enga…",5743615246,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], 'display_name': 'Frankfurt am Main, Hessen'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSEctSlBTMTU4UkdrWnVwWnJJVm8tUSIsImkiOiI1Nzg1OTk4NzAyIn0.1QYuvr71TE2cXhfiy5APVwmI2ppXmN6TmKfqCwY3BGk,https://www.adzuna.de/details/5785998702?utm_medium=api&utm_source=a4bcf954,,"{'display_name': 'Danaher', '__CLASS__': 'Adzuna::API::Response::Company'}",Master Thesis Student Data Science Preventative Service,,2026-07-02T23:12:33Z,"Bring more to life. Are you ready to accelerate your potential and make a real difference within life sciences, diagnostics and biotechnology? At Leica Microsystems, one of Danaher’s 15 operating companies, our work saves lives—and we’re all united by a shared commitment to innovate for tangible impact. You’ll thrive in a culture of belonging where you and your unique viewpoint matter. And by harnessing Danaher’s system of continuous improvement, you help turn ideas into impact – innovating at …",5785998702,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",part_time,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc4MzAwMDc0NSIsInMiOiJIRy1KUFMxNThSR2tadXBacklWby1RIn0.T6K3g1PBsF4fVRunsXu_AWWhrDzN4b3RvavXcDvWxKo,https://www.adzuna.de/details/5783000745?utm_medium=api&utm_source=a4bcf954,8.491505,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Danaher Corporation'}",Master Thesis Student Data Science Preventative Service,49.496025,2026-07-01T07:46:19Z,"Bring more to life. Are you ready to accelerate your potential and make a real difference within life sciences, diagnostics and biotechnology? At Leica Microsystems, one of Danaher's (https://danaher.com/our-businesses) 15 operating companies, our work saves lives-and we're all united by a shared commitment to innovate for tangible impact. You'll thrive in a culture of belonging where you and your unique viewpoint matter. And by harnessing Danaher's system of continuous improvement, you help tu…",5783000745,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mannheim, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim']}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSEctSlBTMTU4UkdrWnVwWnJJVm8tUSIsImkiOiI1Nzg0OTUyNzI3In0.JR1Reo7OdyACKEPh72pfqmLaflBUvSThomxleI2xIW4,https://www.adzuna.de/details/5784952727?utm_medium=api&utm_source=a4bcf954,8.491505,"{'display_name': 'Danaher Corporation', '__CLASS__': 'Adzuna::API::Response::Company'}",Master Thesis Student Data Science Preventative Service,49.496025,2026-07-02T06:53:56Z,"Bring more to life. Are you ready to accelerate your potential and make a real difference within life sciences, diagnostics and biotechnology? At Leica Microsystems, one of Danaheru2019s (https://danaher.com/our-businesses) 15 operating companies, our work saves livesu2014and weu2019re all united by a shared commitment to innovate for tangible impact. Youu2019ll thrive in a culture of belonging where you and your unique viewpoint matter. And by harnessing Danaheru2019s system of continuous impr…",5784952727,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,"{'display_name': 'Mannheim, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim'], '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSEctSlBTMTU4UkdrWnVwWnJJVm8tUSIsImkiOiI1Nzg2MzkyNDkzIn0.HYbMDl2e0_VycB07QSRJzjom2KBr7JtcM8bIiLUNr5I,https://www.adzuna.de/details/5786392493?utm_medium=api&utm_source=a4bcf954,10.002853,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'J&J Family of Companies'}",Data Science Intern / Praktikant:in (m/w/d),53.70663,2026-07-03T06:53:44Z,"At Johnson & Johnson,u202fwe believe health is everything. Our strength in healthcare innovation empowers us to build au202fworld where complex diseases are prevented, treated, and cured,u202fwhere treatments are smarter and less invasive, andu202fsolutions are personal.u202fThrough our expertise in Innovative Medicine and MedTech, we are uniquely positioned to innovate across the full spectrum of healthcare solutions today to deliver the breakthroughs of tomorrow, and profoundly impact health …",5786392493,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'area': ['Deutschland', 'Schleswig-Holstein', 'Segeberg (Kreis)', 'Norderstedt'], 'display_name': 'Norderstedt, Segeberg (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",,,,contract
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3Njc5OTMzMyIsInMiOiJIRy1KUFMxNThSR2tadXBacklWby1RIn0.zC_WyxoBJ4sNFe1jLOmJKb8UmkfmdbPYQmFER7wcJUQ,https://www.adzuna.de/details/5776799333?utm_medium=api&utm_source=a4bcf954,,"{'display_name': 'Danaher', '__CLASS__': 'Adzuna::API::Response::Company'}",Senior Scientist Data Science (f/m/d),,2026-06-25T23:09:50Z,"Bring more to life. Are you ready to accelerate your potential and make a real difference within life sciences, diagnostics and biotechnology? At Cytiva, one of Danaher’s 15 operating companies, our work saves lives—and we’re all united by a shared commitment to innovate for tangible impact. You’ll thrive in a culture of belonging where you and your unique viewpoint matter. And by harnessing Danaher’s system of continuous improvement, you help turn ideas into impact – innovating at the speed of…",5776799333,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",0,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",full_time,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSEctSlBTMTU4UkdrWnVwWnJJVm8tUSIsImkiOiI1Nzc3MjUwNjQxIn0.OnXDTC3F0ctK49cuInykA7glALYjTEb2LgRSPNJUCDQ,https://www.adzuna.de/details/5777250641?utm_medium=api&utm_source=a4bcf954,,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Danaher Corporation'}",Senior Scientist Data Science (f/m/d),,2026-06-26T06:55:46Z,"Bring more to life. Are you ready to accelerate your potential and make a real difference within life sciences, diagnostics and biotechnology? At Cytiva, one of Danaheru2019s (https://danaher.com/our-businesses) 15 operating companies, our work saves livesu2014and weu2019re all united by a shared commitment to innovate for tangible impact. Youu2019ll thrive in a culture of belonging where you and your unique viewpoint matter. And by harnessing Danaheru2019s system of continuous improvement, you…",5777250641,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], 'display_name': 'Köln, Nordrhein-Westfalen'}",,,,
Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc3NTgxNDM4MSIsInMiOiJIRy1KUFMxNThSR2tadXBacklWby1RIn0.eVWD8tc5xLFJyzIVPVJ6TokpohMYTJLE17OanOQVMfQ,https://www.adzuna.de/details/5775814381?utm_medium=api&utm_source=a4bcf954,,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Danaher Corporation'}",Senior Scientist Data Science (f/m/d),,2026-06-25T07:51:26Z,"Bring more to life. Are you ready to accelerate your potential and make a real difference within life sciences, diagnostics and biotechnology? At Cytiva, one of Danaher's (https://danaher.com/our-businesses) 15 operating companies, our work saves lives-and we're all united by a shared commitment to innovate for tangible impact. You'll thrive in a culture of belonging where you and your unique viewpoint matter. And by harnessing Danaher's system of continuous improvement, you help turn ideas int…",5775814381,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}",0,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Köln'], 'display_name': 'Köln, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}",,,,
