__CLASS__,description,location,id,longitude,latitude,adref,title,salary_is_predicted,redirect_url,category,company,created,contract_time,contract_type,salary_max,salary_min
Adzuna::API::Response::Job,"Willkommen bei AIDA - dem Unternehmen, in dem Teamspirit wirklich gelebt wird. Komm in unsere internationale AIDA Familie und arbeite bei einem der bekanntesten und innovativsten Kreuzfahrtunternehmen weltweit. Um die Schönheit der Meere und der Erde zu schützen, sind wir Vorreiter für nachhaltige Kreuzfahrt. Entdecke bei uns deinen PlaceToWe. Wir suchen dich zum nächstmöglichen Zeitpunkt an unserem Unternehmenssitz in Rostock. Aufgaben Dein angesteuertes Ziel Verantwortung für das Science and …","{'display_name': 'Rostock, Mecklenburg-Vorpommern', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Mecklenburg-Vorpommern', 'Rostock']}",5457226902,12.131588,54.132423,eyJhbGciOiJIUzI1NiJ9.eyJzIjoienU3RzlvUzQ4QkdCbGFHbzNPSFVLQSIsImkiOiI1NDU3MjI2OTAyIn0.68qqgY5z_NQEZtBEOg4gaTdAEeK6z2HodC-F3lOpotA,(Senior) Manager Data Science (m/w/d),0,https://www.adzuna.de/details/5457226902?utm_medium=api&utm_source=a4bcf954,"{'tag': 'admin-jobs', 'label': 'Verwaltungsstellen', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'AIDA Cruises'}",2025-10-21T12:20:44Z,,,,
Adzuna::API::Response::Job,"Du hast viel zu tun Du analysierst über 2,5 Millionen Bestelldaten aus 25 Jahren Onlinehandel Mit Hilfe von Machine Learning bildest Du Kundenkohorten und gewinnst daraus wertvolle Insights Du entwickelst Modelle, um aus dem Kaufverhalten der Vergangenheit zukünftige Kaufentscheidungen zu prognostizieren Deine Ergebnisse bilden die Grundlage für zukünftige Marketing-Kampagnen, z. B. um die richtigen Produkte zur richtigen Zeit zu bewerben Du hast einiges drauf Du stehst kurz vor dem Ende Deines…","{'display_name': 'Landsberg am Lech, Landsberg am Lech (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Landsberg am Lech (Kreis)', 'Landsberg am Lech']}",5450087770,10.88248,48.04792,eyJhbGciOiJIUzI1NiJ9.eyJzIjoienU3RzlvUzQ4QkdCbGFHbzNPSFVLQSIsImkiOiI1NDUwMDg3NzcwIn0.Xb1P4JtXmMFahGlA12sQqTjkFUTFW3IYDS--SS2oFGU,Abschlussarbeit Data Science – Machine Learning im E-Commerce,0,https://www.adzuna.de/details/5450087770?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Logistik & Lagerhaltung', 'tag': 'logistics-warehouse-jobs'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'nimax'}",2025-10-16T14:19:04Z,part_time,,,
Adzuna::API::Response::Job,"Deine Aufgaben Duale Power für die digitale Zukunft: Entfalte dein Potential, indem du dir wirtschaftsinformatisches Fachwissen aneignest und gestalte aktiv den Bereich Logistik mit. … konkret heißt das: Dreijähriges duales Studium ab Herbst 2026 mit Wechsel zwischen der dreimonatigen Theoriephase an der DHBW Heilbronn und der Praxisphase bei der Lidl Stiftung Vermittlung von Methoden und Technologien der Informatik sowie Data Analysis, Big Data und Machine Learning an der DHBW im Vordergrund P…","{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",5373364141,,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM3MzM2NDE0MSIsInMiOiJ6dTdHOW9TNDhCR0JsYUdvM09IVUtBIn0.wg8nVFtu0Ne_rghGUscm0PugsaRU4NCKOhJg2og_uPU,Duales Studium Wirtschaftsinformatik - Data Science 2026 in Neckarsulm,0,https://www.adzuna.de/details/5373364141?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Logistik & Lagerhaltung', 'tag': 'logistics-warehouse-jobs'}","{'display_name': 'Lidl Stiftung', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-08-29T14:57:18Z,full_time,,23400.0,19800.0
Adzuna::API::Response::Job,"Dein Aufgabengebiet Lead and mentor a multidisciplinary team of 10 experts (bioinformatics, biomathematics, physics, medicinal chemistry) to foster innovation and scientific excellence Drive initiatives leveraging large-scale internal and external omics datasets in oncology to uncover novel insights (disease mechanisms, targets, biomarkers) Design, optimize, and manage bioinformatics pipelines and high-throughput workflows Ensure data quality, integrity, reproducibility, and compliance with reg…","{'area': ['Deutschland', 'Hamburg'], 'display_name': 'Hamburg, Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",5412287434,9.987297,53.557429,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQxMjI4NzQzNCIsInMiOiJ6dTdHOW9TNDhCR0JsYUdvM09IVUtBIn0.3_dmmHQ3PW5DFYQERkAOBywhPQBxf7eeeOKBPZf7FZo,Director Computational Biology & Data Science (gn) (gn),0,https://www.adzuna.de/details/5412287434?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs', 'label': 'Beraterstellen'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Vality One Recruitment GmbH'}",2025-09-23T19:53:36Z,,,,
Adzuna::API::Response::Job,"Willkommen bei Würth Elektronik! Wir produzieren und vertreiben elektronische Komponenten wie Leiterplatten, elektronische Bauteile, elektromechanische Elemente und komplette Systembaugruppen. Und das schaffen wir mit weltweit 7.500 Mitarbeitenden in 50 Ländern. Erlebe in deiner Tätigkeit echten Teamzusammenhalt, gelebte Wertschätzung und beste Zukunftsperspektiven. Bist du bereit für spannende Praxiserfahrungen bei Würth Elektronik? Aufgaben Zahlen sind für dich mehr als nur Daten, sondern die…","{'area': ['Deutschland', 'Baden-Württemberg', 'Hohenlohekreis', 'Waldenburg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Waldenburg, Hohenlohekreis'}",5476737687,9.64292,49.18959,eyJhbGciOiJIUzI1NiJ9.eyJzIjoienU3RzlvUzQ4QkdCbGFHbzNPSFVLQSIsImkiOiI1NDc2NzM3Njg3In0.WIjbFBVeGkCM7EeOIq1Luhzn1whd6HVlX5baO1Yo-L0,Praktikum Business Analysis | März 2026,0,https://www.adzuna.de/land/ad/5476737687?se=zu7G9oS48BGBlaGo3OHUKA&utm_medium=api&utm_source=a4bcf954&v=659D2CD187B73C598041743895253B79CF668EE7,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}","{'display_name': 'Würth Elektronik eiSos GmbH & Co. KG', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-11-02T09:45:39Z,,,,
Adzuna::API::Response::Job,"WILLKOMMEN IM TEAM Wir sind die globale Inhouse Managementberatung der BASF. Unser Schwerpunkt liegt auf strategischen Projekten, mit denen wir wirkungsvoll Veränderungsprozesse vorantreiben. Dabei reicht unser Themenspektrum von Wachstums-, Organisationsentwicklungs- und Effizienzprojekten bis hin zu Akquisitionen und Devestitionen. Wir leben einen starken Teamspirit und fördern aktiv die Karriereentwicklung innerhalb der BASF. AUFGABEN Zum nächstmöglichen Zeitpunkt sind Sie für einen Zeitraum…","{'area': ['Deutschland', 'Rheinland-Pfalz', 'Ludwigshafen am Rhein', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mitte, Ludwigshafen am Rhein'}",4571173892,8.43196,49.47766,eyJhbGciOiJIUzI1NiJ9.eyJzIjoienU3RzlvUzQ4QkdCbGFHbzNPSFVLQSIsImkiOiI0NTcxMTczODkyIn0.Gc66mYMMJUZgqVS-8k5-_3cLUFUHPjxcDlzc-Ei7hPQ,Praktikum Management Consulting im Bereich Data Science / Data Analytics (m/w/d),0,https://www.adzuna.de/details/4571173892?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs'}","{'display_name': 'Basf France', '__CLASS__': 'Adzuna::API::Response::Company'}",2024-02-16T11:00:56Z,,contract,,
Adzuna::API::Response::Job,"Als Administrator MS SharePoint sorgen Sie für den reibungslosen Betrieb von SharePoint Farmen (Enterprise - Lösungen) bei Kunden im Großraum München oder Nürnberg. Unser Klient ist ein IT-Beratungsunternehmen, das sich auf die Konzeption, Entwicklung und den Betrieb von Softwarelösungen auf Basis von Microsoft-Technologien konzentriert. Seine Mitarbeiter werden durch entsprechende Zertifizierungen immer auf den aktuellsten Stand der Technik gebracht. Vesterling zählt seit über 25 Jahren zu den…","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",5449001469,11.555737,48.137418,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ0OTAwMTQ2OSIsInMiOiJ6dTdHOW9TNDhCR0JsYUdvM09IVUtBIn0.DWghnmYBPtiiFTT1kEW3Wp9Ujc2migJrqHWEUrjnUaQ,Administrator MS SharePoint (mwd),0,https://www.adzuna.de/land/ad/5449001469?se=zu7G9oS48BGBlaGo3OHUKA&utm_medium=api&utm_source=a4bcf954&v=85E094536390F2AB1D58A9E4E82A03A8931B8BF4,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'display_name': 'Vesterling AG', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-10-15T22:16:50Z,,,,
Adzuna::API::Response::Job,"Die Frankfurter Volksbank Rhein/Main eG ist als mitgliederstärkste Volksbank Deutschlands mit einer Bilanzsumme von rund 19 Mrd. Euro ein wichtiger Partner für die Privatkunden und den gewerblichen Mittelstand in der Region Frankfurt/Rhein-Main. Sie bietet alle Dienstleistungen einer modernen Universalbank an. Vielfach ausgezeichnet, mitgliederstark und vor allem geprägt von unseren Mitarbeiterinnen und Mitarbeitern: Bei der Frankfurter Volksbank Rhein/Main eG erwartet Sie eine ebenso herausfor…","{'display_name': 'Frankfurt am Main, Hessen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main']}",5476055829,8.650578,50.129683,eyJhbGciOiJIUzI1NiJ9.eyJzIjoienU3RzlvUzQ4QkdCbGFHbzNPSFVLQSIsImkiOiI1NDc2MDU1ODI5In0.TBRMIijjjCbbdfNedZfjo099haAOFbVoFZE5JRGwLSI,KI Engineer (m/w/d),0,https://www.adzuna.de/land/ad/5476055829?se=zu7G9oS48BGBlaGo3OHUKA&utm_medium=api&utm_source=a4bcf954&v=56C61A21550948A57E2F60D3C3F73CE1A81FC4D1,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'engineering-jobs', 'label': 'Technikerstellen'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Frankfurter Volksbank Rhein/Main eG'}",2025-11-01T21:45:50Z,,,,
Adzuna::API::Response::Job,"Als MS SharePoint Spezialist sorgen Sie für den reibungslosen Betrieb von SharePoint Farmen (Enterprise - Lösungen) bei Kunden im Großraum München oder Nürnberg. Unser Klient ist ein IT-Beratungsunternehmen, das sich auf die Konzeption, Entwicklung und den Betrieb von Softwarelösungen auf Basis von Microsoft-Technologien konzentriert. Seine Mitarbeiter werden durch entsprechende Zertifizierungen immer auf den aktuellsten Stand der Technik gebracht. Vesterling zählt seit über 25 Jahren zu den fü…","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",5471617172,11.555737,48.137418,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3MTYxNzE3MiIsInMiOiJ6dTdHOW9TNDhCR0JsYUdvM09IVUtBIn0.aT2Kw7VZrRIx6njP2C0kz53ozwm_r6t5KrHCKL-gX5E,MS SharePoint Spezialist (mwd),0,https://www.adzuna.de/land/ad/5471617172?se=zu7G9oS48BGBlaGo3OHUKA&utm_medium=api&utm_source=a4bcf954&v=303E22AFA3F30290D63E297B1998D431A1B9780F,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Vesterling AG'}",2025-10-30T21:44:49Z,,,,
Adzuna::API::Response::Job,"Die ALTEN Consulting Services GmbH bietet mit über 20 Jahren Branchenerfahrung ihren namhaften Kunden aus Industrie und Wirtschaft hochspezialisierte Engineering- und IT-Dienstleistungen zur gemeinsamen Realisierung von branchen- und technologieübergreifenden Lösungen an. Kompetenz, Engagement und Leidenschaft verbinden alle unsere Mitarbeiter der ALTEN Consulting Services GmbH. Dabei stehen ein partnerschaftliches Miteinander, ein starkes WIR-Gefühl, der persönliche Kontakt zu unseren Kunden u…","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Ulm, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm']}",5476053338,9.856945,48.383137,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3NjA1MzMzOCIsInMiOiJ6dTdHOW9TNDhCR0JsYUdvM09IVUtBIn0.GuURCwo7An0ArF7jF986FZlQEqs-GzI06BYBwhAeK7o,Java Backend Engineer (all gender),0,https://www.adzuna.de/land/ad/5476053338?se=zu7G9oS48BGBlaGo3OHUKA&utm_medium=api&utm_source=a4bcf954&v=C355B02A73D572984526657E1D894F2156BFFDCE,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'ALTEN Consulting Services GmbH'}",2025-11-01T21:45:23Z,,,,
Adzuna::API::Response::Job,"DEINE HERAUSFORDERUNG Opportunity Analyse Arbeite mit dem Vertriebsteam und dem Data-Science-Team zusammen, um Business Opportunities zu identifizieren und deren Entwicklung bis zum Abschluss mit deiner Markttrendanalyse, der Identifizierung neuer Kundensegmente oder der Optimierung interner Prozesse zu unterstützen Partnership Development Baue Beziehungen zu externen Partnern und anderen Organisationen auf und pflege diese, indem du Kooperationsfelder für die Entwicklung neuer datengesteuerter…","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Milbertshofen-Am Hart, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Milbertshofen-Am Hart']}",5291342595,11.57287,48.18446,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI5MTM0MjU5NSIsInMiOiJ6dTdHOW9TNDhCR0JsYUdvM09IVUtBIn0.IY1JF6vINYv70BoMakILzwWvBWDXeF2r30px2wx5gJ4,Business Development Manager Data Science (m/w/d),0,https://www.adzuna.de/details/5291342595?utm_medium=api&utm_source=a4bcf954,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Var Group'}",2025-07-08T07:06:28Z,full_time,,,
Adzuna::API::Response::Job,"DEINE HERAUSFORDERUNG Opportunity Analyse Arbeite mit dem Vertriebsteam und dem Data-Science-Team zusammen, um Business Opportunities zu identifizieren und deren Entwicklung bis zum Abschluss mit deiner Markttrendanalyse, der Identifizierung neuer Kundensegmente oder der Optimierung interner Prozesse zu unterstützen Partnership Development Baue Beziehungen zu externen Partnern und anderen Organisationen auf und pflege diese, indem du Kooperationsfelder für die Entwicklung neuer datengesteuerter…","{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",5328739135,,,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMyODczOTEzNSIsInMiOiJ6dTdHOW9TNDhCR0JsYUdvM09IVUtBIn0.LaKK0M_RbQgqIlnFu-ywO9Kfi70247dDiho9HMgmvYI,Business Development Manager Data Science (m/w/d),0,https://www.adzuna.de/details/5328739135?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Var Group'}",2025-07-30T22:14:53Z,full_time,,,
Adzuna::API::Response::Job,Teamleiter (m/w/d) Data Science und Machine Learning IHRE AUFGABEN Leitung eines Teams für Data-Science- und Machine-Learning im Bereich Automatisiertes Fahren. Entwicklung und Implementierung von Data-Science- und Machine-Learning-Lösungen zur Analyse und Vorhersage von technischen Daten. Identifizierung von Problemen und Erarbeitung von maßgeschneiderten Lösungen mithilfe von Data-Science- und Machine-Learning-Methoden. Zusammenarbeit mit interdisziplinären Teams um innovative Lösungen für Ku…,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Milbertshofen-Am Hart, München', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Milbertshofen-Am Hart']}",5464320301,11.57287,48.18446,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ2NDMyMDMwMSIsInMiOiJ6dTdHOW9TNDhCR0JsYUdvM09IVUtBIn0.XTdYzkaGDhQL9mXCVQAXRylDLgob7dB_JkraU8fM7xc,Teamleiter (m/w/d) Data Science und Machine Learning,0,https://www.adzuna.de/details/5464320301?utm_medium=api&utm_source=a4bcf954,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'ARRK Engineering', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-10-25T15:25:45Z,full_time,,,
Adzuna::API::Response::Job,"Position: Data Operations Analyst (m/f/d) - Data Science Location: Karlsruhe (hybrid) About the Team Our Data Science team in our Analytics office in Karlsruhe provides forecast models, interactive analytical tools and predictive scenarios to market professionals. We apply a wide range of advanced analytics techniques from economics, statistical to machine learning & AI, optimisation and agent-based models on internally and externally sourced expert reviewed data. We predict future developments…","{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe'], 'display_name': 'Karlsruhe, Karlsruhe (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",5477098220,8.412378,49.001249,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ3NzA5ODIyMCIsInMiOiJ6dTdHOW9TNDhCR0JsYUdvM09IVUtBIn0.Ly0My1bABhBXdIe0PNCwLARzkRL9H_a22By-nflIwqI,Data Operations Analyst (m/f/d) - Data Science,0,https://www.adzuna.de/details/5477098220?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'RELX'}",2025-11-02T14:06:59Z,full_time,,855.0,855.0
Adzuna::API::Response::Job,"Für unseren Entwicklungs-, Produktions- und Fertigungsstandort Frankfurt am Main suchen wir innerhalb der vorlesungsfreien Zeiten eine*n Werkstudent*in im Bereich IT/Data Sciences in Vollzeit (37,5 Stunden/Woche). Ihre Aufgaben Im Rahmen Ihrer Tätigkeit unterstützen Sie, unter Einhaltung geltender Regularien,bei einfachen Labortätigkeiten sowiebei administrativen Arbeiten. Sieunterstützen bei der Datenpflege, indemSie bei der Überprüfung großer biologischer Datensätze helfen und erledigen eigen…","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main']}",5415392067,8.650578,50.129683,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQxNTM5MjA2NyIsInMiOiJ6dTdHOW9TNDhCR0JsYUdvM09IVUtBIn0.QuZUTptJO9MysLNPvwxXOJ_hDCLL1ImyqzjTZ8ZGkLA,Werkstudent*in im Bereich IT/Data Sciences - Winter Semesterferien 2026,0,https://www.adzuna.de/details/5415392067?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'display_name': 'Sanofi-Aventis Deutschland GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-09-26T15:27:49Z,,,,
Adzuna::API::Response::Job,"Position: Data Operations Analyst (m/f/d) - Data Science Location: Karlsruhe (hybrid) About the Team Our Data Science team in our Analytics office in Karlsruhe provides forecast models, interactive analytical tools and predictive scenarios to market professionals. We apply a wide range of advanced analytics techniques from economics, statistical to machine learning & AI, optimisation and agent-based models on internally and externally sourced expert reviewed data. We predict future developments…","{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe'], 'display_name': 'Karlsruhe, Karlsruhe (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",5366998651,8.412378,49.001249,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTM2Njk5ODY1MSIsInMiOiJ6dTdHOW9TNDhCR0JsYUdvM09IVUtBIn0.FDzOWyZuDYT1uDfU4uSL38CpgO_lZWyyL5Zj733QBN8,Data Operations Analyst (m/f/d) - Data Science,0,https://www.adzuna.de/details/5366998651?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","{'display_name': 'RELX INC', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-08-24T23:37:14Z,,,,
Adzuna::API::Response::Job,"Position: Data Operations Analyst (m/f/d) - Data Science Location: Karlsruhe (hybrid) About the Team Our Data Science team in our Analytics office in Karlsruhe provides forecast models, interactive analytical tools and predictive scenarios to market professionals. We apply a wide range of advanced analytics techniques from economics, statistical to machine learning & AI, optimisation and agent-based models on internally and externally sourced expert reviewed data. We predict future developments…","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Karlsruhe, Karlsruhe (Kreis)', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe']}",5400994315,8.412378,49.001249,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQwMDk5NDMxNSIsInMiOiJ6dTdHOW9TNDhCR0JsYUdvM09IVUtBIn0.LUFVmBhZZHVY2dU9utNaQRpqgaY1Z9sViYkxOfGGX0o,Data Operations Analyst (m/f/d) - Data Science,0,https://www.adzuna.de/details/5400994315?utm_medium=api&utm_source=a4bcf954,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'RELX INC', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-09-16T03:27:16Z,,,,
Adzuna::API::Response::Job,"Für unseren Entwicklungs-, Produktions- und Fertigungsstandort Frankfurt am Main suchen wir innerhalb der vorlesungsfreien Zeiten eine*n Werkstudent*in im Bereich IT/Data Sciences in Vollzeit (37,5 Stunden/Woche). Ihre Aufgaben Im Rahmen Ihrer Tätigkeit unterstützen Sie, unter Einhaltung geltender Regularien, bei einfachen Labortätigkeiten sowie bei administrativen Arbeiten. Sie unterstützen bei der Datenpflege, indem Sie bei der Überprüfung großer biologischer Datensätze helfen und erledigen e…","{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], 'display_name': 'Frankfurt am Main, Hessen', '__CLASS__': 'Adzuna::API::Response::Location'}",5414099024,8.650578,50.129683,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQxNDA5OTAyNCIsInMiOiJ6dTdHOW9TNDhCR0JsYUdvM09IVUtBIn0.QMHv3KJMea7mdBlI9wDxpaK79XzXwqxPVJqsk3jEZLs,Werkstudent*in im Bereich IT/Data Sciences - Winter Semesterferien 2026,0,https://www.adzuna.de/details/5414099024?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Sanofi Group'}",2025-09-25T01:11:10Z,,,,
Adzuna::API::Response::Job,"Fu00fcr unseren Entwicklungs-, Produktions- und Fertigungsstandort Frankfurt am Main suchen wir innerhalb der vorlesungsfreien Zeiten eine*n Werkstudent*in im Bereich IT/Data Sciences in Vollzeit (37,5 Stunden/Woche). Ihre Aufgaben Im Rahmen Ihrer Tu00e4tigkeit unterstu00fctzen Sie, unter Einhaltung geltender Regularien, bei einfachen Labortu00e4tigkeiten sowie bei administrativen Arbeiten. Sie unterstu00fctzen bei der Datenpflege, indem Sie bei der u00dcberpru00fcfung grou00dfer biologischer D…","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main']}",5416782363,8.650578,50.129683,eyJhbGciOiJIUzI1NiJ9.eyJzIjoienU3RzlvUzQ4QkdCbGFHbzNPSFVLQSIsImkiOiI1NDE2NzgyMzYzIn0.9KanGA1qZvsitXEmePNo04IEfti4dsGji3ONi2DGpbw,Werkstudent*in im Bereich IT/Data Sciences - Winter Semesterferien 2026,0,https://www.adzuna.de/details/5416782363?utm_medium=api&utm_source=a4bcf954,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Sanofi Group', '__CLASS__': 'Adzuna::API::Response::Company'}",2025-09-27T04:11:20Z,,,,
Adzuna::API::Response::Job,"UPLIFT Y OURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht Dich: Werkstudent Data Science / Digital Maintenance Solutions (all genders) Du hast Lust mit Daten, Algorithmen und im komplexen Feld der Luftfahrt zu arbeiten? Du willst dich bei der Entwicklung digitaler Produkte für die T…","{'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen', 'Schulenkamp'], 'display_name': 'Schulenkamp, Langenhagen', '__CLASS__': 'Adzuna::API::Response::Location'}",4931329064,9.70266,52.46704,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkzMTMyOTA2NCIsInMiOiJ6dTdHOW9TNDhCR0JsYUdvM09IVUtBIn0.FvTFaitioZIAsymoA5Lld4-8X5TUpvUXu6eM8QjVcjE,Werkstudent Data Science / Digital Maintenance Solutions (all genders),0,https://www.adzuna.de/details/4931329064?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Fertigung', 'tag': 'manufacturing-jobs'}","{'display_name': 'MTU Maintenance Hannover', '__CLASS__': 'Adzuna::API::Response::Company'}",2024-11-08T12:50:26Z,part_time,,,
