adref,description,created,id,__CLASS__,redirect_url,longitude,latitude,location,salary_is_predicted,category,company,title,contract_time,contract_type,salary_max,salary_min
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYUJEVjdMVmQ4UkdfcTZXVHhzT2FWUSIsImkiOiI1NzI3ODE4NTgwIn0.oNeRvGrOlEkHKp0biJqWKR-DI8ZmF9W03hWrrKDLdVY,"Über das Unternehmen Als international operierender Spezialist produziert wir leistungsstarke Präzisionsanlagen. Das bedeutet moderne bestehende und vielfach erprobte Standards zu nutzen, um mit Kunden gemeinsam ein tragendes als auch individuelles Gesamtkonzept zu entwickeln. Wir sind Partner von der ersten Idee, Konzeption, Planung, Projektierung und Abwicklung bis zur Endfertigung, Montage und einem umfangreichen After-Sales-Service. Was bieten wir Ihnen? Spannende Aufgaben im Bereich innova…",2026-05-13T09:27:36Z,5727818580,Adzuna::API::Response::Job,https://www.adzuna.de/details/5727818580?utm_medium=api&utm_source=a4bcf954,8.28561,51.14779,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Hochsauerlandkreis', 'Schmallenberg'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Schmallenberg, Hochsauerlandkreis'}",0,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",{'__CLASS__': 'Adzuna::API::Response::Company'},Senior Softwareentwickler für Data Science und Datenmanagement (m/w/d),,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1Mjc3Njk2NSIsInMiOiJhQkRWN0xWZDhSR19xNldUeHNPYVZRIn0.WkZ9E4OStSF_o2KLQ_FTu_ugheJcrFXsWbDU-oRNKBA,Über uns statworx ist ein führendes Beratungs- und Entwicklungsunternehmen für Daten und KI mit Sitz in Frankfurt am Main. Wir bieten strategische Beratung für mittelständische Unternehmen und globale Konzerne. Wir entwickeln innovative Daten- & KI-Lösungen für alle Unternehmensbereiche und Tätigkeitsfelder. Wir befähigen Menschen auf allen Kompetenzniveaus mit unseren Daten- & KI-Bildungsformaten. Kurz gesagt: Wir unterstützen Unternehmen bei allen Aspekten der digitalen Transformation – seit …,2025-12-23T07:46:36Z,5552776965,Adzuna::API::Response::Job,https://www.adzuna.de/details/5552776965?utm_medium=api&utm_source=a4bcf954,8.76072,50.12595,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Fechenheim'], 'display_name': 'Fechenheim, Frankfurt am Main'}",0,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'statworx'}",Senior Consultant Data Science - Fokus NLP (alle Geschlechter),full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYUJEVjdMVmQ4UkdfcTZXVHhzT2FWUSIsImkiOiI1NzAyMjgyODU3In0.2dC7tSll3vm922hHoyLULwrQUN45Xjiatn9koleteJg,"Unternehmensbeschreibung Wir sind als eine der führenden europäischen Management- und Technologieberatungen ein echter Tech-Player. Wir sehen uns als Vordenker*innen, handeln und denken strategisch, entwickeln mit unseren Kunden maßgeschneiderte Lösungen, sowie präzise Prozesse und implementieren innovative Technologien. Weltweit sind wir über 50.000 tech-affine und kluge Köpfe – gemeinsam gestalten wir die Zukunft unserer Kunden und die der Gesellschaft. Bist du bereit, das digitale Europa mit…",2026-04-17T08:09:47Z,5702282857,Adzuna::API::Response::Job,https://www.adzuna.de/details/5702282857?utm_medium=api&utm_source=a4bcf954,,,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs', 'label': 'Stellen für Hochschulabsolventen'}","{'display_name': 'Sopra-Steria', '__CLASS__': 'Adzuna::API::Response::Company'}",Junior Consultant Data Science & AI (m/w/d),,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYUJEVjdMVmQ4UkdfcTZXVHhzT2FWUSIsImkiOiI1NzQzMjAxMTM3In0.HlmunY1uQlIGniijebllr9l8Wp28YO_IK3Idzdffg8I,"Unternehmensbeschreibung Wir sind als eine der führenden europäischen Management- und Technologieberatungen ein echter Tech-Player. Wir sehen uns als Vordenker*innen, handeln und denken strategisch, entwickeln mit unseren Kunden maßgeschneiderte Lösungen, sowie präzise Prozesse und implementieren innovative Technologien. Weltweit sind wir über 50.000 tech-affine und kluge Köpfe – gemeinsam gestalten wir die Zukunft unserer Kunden und die der Gesellschaft. Bist du bereit, das digitale Europa mit…",2026-05-28T09:14:48Z,5743201137,Adzuna::API::Response::Job,https://www.adzuna.de/details/5743201137?utm_medium=api&utm_source=a4bcf954,,,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs', 'label': 'Stellen für Hochschulabsolventen'}","{'display_name': 'Sopra-Steria', '__CLASS__': 'Adzuna::API::Response::Company'}",(Associate) Manager Data Science & AI (m/w/d),,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYUJEVjdMVmQ4UkdfcTZXVHhzT2FWUSIsImkiOiI1NzEzODg5MDU2In0.ULM8W5EEzJNuL4amIUQ8UZmhy9nK9VcYWjL7Exlp1hw,In Deutschland - Berlin | Bonn | Köln Du willst Praxiserfahrung in einer internationalen Unternehmensberatung sammeln? Bei uns kannst du dein Interesse an Wirtschaftsthemen mit deinen analytischen Fähigkeiten verbinden! Werde für mindestens 10 Wochen Teil eines außergewöhnlichen Teams. Was uns besonders macht: ein starker Unternehmergeist und jede Menge Gestaltungsfreiheit. Der Advanced Analytics Bereich bei Simon-Kucher konzentriert sich auf die Entwicklung von Best-in-Class-Ansätzen und -Mode…,2026-04-29T22:47:30Z,5713889056,Adzuna::API::Response::Job,https://www.adzuna.de/details/5713889056?utm_medium=api&utm_source=a4bcf954,,,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",0,"{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'master-TMS', '__CLASS__': 'Adzuna::API::Response::Company'}",Praktikum Associate Consultant Data Science (m/w/d),,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYUJEVjdMVmQ4UkdfcTZXVHhzT2FWUSIsImkiOiI1NzI2MTU4NzQxIn0.NbOVOtITxOzsUSaYmBf3IP5Q5Rys-1PbzlAZd0ATGOg,"AI Specialist - Engineering und Data Science (w/m/d) Job-ID: 12652 Standorte: Karrierelevel: Berufserfahrene, Absolvent:innen Anstellungsart: Festanstellung in Vollzeit Begleite KPMG und unsere Kund:innen bei der KI-Transformation. In Deiner Position bist Du verantwortlich für die operative Exzellenz bei der Entwicklung und Implementierung von KI-Lösungen in Beratungsprojekten durch das AI Center of Excellence (CoE). Deine Rolle ist entscheidend, um unsere KI-Strategie im Unternehmen und in Pro…",2026-05-11T23:37:40Z,5726158741,Adzuna::API::Response::Job,https://www.adzuna.de/details/5726158741?utm_medium=api&utm_source=a4bcf954,,,"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",0,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",AI Specialist - Engineering und Data Science (w/m/d),full_time,permanent,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYUJEVjdMVmQ4UkdfcTZXVHhzT2FWUSIsImkiOiI1NzA5NzQxNDk0In0.OHLQkTY7l6Jj0sKd5CS5fI2KDaUaFKaupO41f4VgrBI,"AI Specialist - Engineering und Data Science (w/m/d) Job-ID: 12652 Standorte: Berlin Karrierelevel: Berufserfahrene, Absolvent:innen Anstellungsart: Festanstellung in Vollzeit Begleite KPMG und unsere Kund:innen bei der KI-Transformation. In Deiner Position bist Du verantwortlich für die operative Exzellenz bei der Entwicklung und Implementierung von KI-Lösungen in Beratungsprojekten durch das AI Center of Excellence (CoE). Deine Rolle ist entscheidend, um unsere KI-Strategie im Unternehmen und…",2026-04-24T23:42:49Z,5709741494,Adzuna::API::Response::Job,https://www.adzuna.de/details/5709741494?utm_medium=api&utm_source=a4bcf954,13.35662,52.5259,"{'display_name': 'Moabit, Berlin', 'area': ['Deutschland', 'Berlin', 'Moabit'], '__CLASS__': 'Adzuna::API::Response::Location'}",0,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",AI Specialist - Engineering und Data Science (w/m/d),full_time,permanent,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiYUJEVjdMVmQ4UkdfcTZXVHhzT2FWUSIsImkiOiI1NjYyMzQ4MjQ2In0.fTmpIiCSsWjp8sCD39qZxBiK59iGy2dwOcAyBajzfug,"AI Specialist - Engineering und Data Science (w/m/d) Job-ID: 12652 Standorte: Frankfurt Karrierelevel: Berufserfahrene, Absolvent:innen Anstellungsart: Festanstellung in Vollzeit Begleite KPMG und unsere Kund:innen bei der KI-Transformation. In Deiner Position bist Du verantwortlich für die operative Exzellenz bei der Entwicklung und Implementierung von KI-Lösungen in Beratungsprojekten durch das AI Center of Excellence (CoE). Deine Rolle ist entscheidend, um unsere KI-Strategie im Unternehmen …",2026-03-12T14:04:10Z,5662348246,Adzuna::API::Response::Job,https://www.adzuna.de/details/5662348246?utm_medium=api&utm_source=a4bcf954,8.56413,50.05078,"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Flughafen'], 'display_name': 'Flughafen, Frankfurt am Main'}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",AI Specialist - Engineering und Data Science (w/m/d),full_time,permanent,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnVzNzdyVmQ4UkdhZThOSU9UdVl3ZyIsImkiOiI1NzI3MTM4NDM4In0.WPMMhafPsj6tEPRA4cy5RiKaMtDAdVyxEZMx66H_VKk,"Was Dich erwartet Du willst schon während Deines Studiums in die Praxis eintauchen – mit Verantwortung, spannenden Aufgaben und eigenen Projekten? Dann bist Du bei uns genau richtig! Im Rahmen des THA-Programms Work & Study Data Science (B.Sc.) arbeitest Du parallel zu Deinem Studium in unserem Unternehmen und verknüpfst theoretisches Wissen direkt mit realen Anwendungen. Deine Mission: Hilf uns dabei, unsere Kunden datenbasiert besser zu verstehen und daraus konkrete Mehrwerte abzuleiten. Als …",2026-05-12T22:34:19Z,5727138438,Adzuna::API::Response::Job,https://www.adzuna.de/details/5727138438?utm_medium=api&utm_source=a4bcf954,10.88248,48.04792,"{'area': ['Deutschland', 'Bayern', 'Landsberg am Lech (Kreis)', 'Landsberg am Lech'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Landsberg am Lech, Landsberg am Lech (Kreis)'}",0,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'nimax'}",Work and Study Data Science (m/w/d),full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY0NjY0MDI1MiIsInMiOiJGdXM3N3JWZDhSR2FlOE5JT1R1WXdnIn0.0onXUixkLsXVd8To-xbfmk5cfi4Xb13RMZd3W1K_rk0,"Einleitung CHECK24 ist das Vergleichsportal: Wir sind Marktführer und dynamisches Startup in einem. In agilen Teams treffen wir schnelle Entscheidungen und leben flache Hierarchien. Durch den gezielten Einsatz modernster Tools und Technologien sowie State‑of‑the‑Art‑Methoden der KI treiben wir datengetriebene Innovationen voran – immer mit Blick auf den Mehrwert für unsere Kunden. So arbeiten wir täglich in mehr als 50 Produkten daran, die User Experience unserer über 20 Millionen Kunden kontin…",2026-02-26T22:15:57Z,5646640252,Adzuna::API::Response::Job,https://www.adzuna.de/details/5646640252?utm_medium=api&utm_source=a4bcf954,11.555737,48.137418,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'München, München (Kreis)', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown', 'label': 'Unknown'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'CHECK24'}",Werkstudent / Praktikant (m/w/d) Data Science Fußball,,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyOTM3Njc0MCIsInMiOiJGdXM3N3JWZDhSR2FlOE5JT1R1WXdnIn0.o-wYmNLGNIqaMhS5gUQVANAG-Os_XwkWR-wDTMTOqPQ,"Job ID : 3532 | Arbeitszeitmodell : Vollzeit | Vertragsart : Unbefristet | Jobkategorie : IT „Logistics is People Business“ – dieser Leitsatz macht deutlich, dass die Mitarbeitenden für DACHSER der Schlüsselfaktor für den Unternehmenserfolg sind. Gemeinsam verfolgen wir die Mission, die weltweit intelligenteste Kombination und Integration logistischer Netzkompetenzen zu schaffen und so die Logistikbilanz unserer Kunden zu optimieren. Gestalten Sie mit uns die Logistik von morgen. Im Bereich Cor…",2026-05-14T18:06:52Z,5729376740,Adzuna::API::Response::Job,https://www.adzuna.de/details/5729376740?utm_medium=api&utm_source=a4bcf954,10.30998,47.73843,"{'display_name': 'Bühl, Kempten (Allgäu)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Kempten (Allgäu)', 'Bühl']}",0,"{'label': 'Unknown', 'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'DACHSER SE', '__CLASS__': 'Adzuna::API::Response::Company'}",Consultant (m/w/d) Data Science & Machine Learning,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnVzNzdyVmQ4UkdhZThOSU9UdVl3ZyIsImkiOiI1Njg3OTAxNTM0In0.0sLDyEcbqjUqujZKlBo2X8O68K2bMAb4_Szej2fPOeA,"As a family-run, high-tech company with nearly 19,000 employees at 71 locations worldwide, we are looking for forward thinkers with unconventional ideas and drive to join our team. Our company culture, which values collaboration and mutual trust, creates the ideal framework for boldly trying new things and questioning the status quo. Our technologies inspire people to develop and produce things that are currently unimaginable. Whether lasers, machine tools, EUV or electronics - TRUMPF is buildi…",2026-04-02T22:53:01Z,5687901534,Adzuna::API::Response::Job,https://www.adzuna.de/details/5687901534?utm_medium=api&utm_source=a4bcf954,9.06857,48.82434,"{'display_name': 'Ditzingen, Ludwigsburg (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ludwigsburg (Kreis)', 'Ditzingen']}",0,"{'tag': 'manufacturing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Fertigung'}","{'display_name': 'TRUMPF Group', '__CLASS__': 'Adzuna::API::Response::Company'}",Praktikum im Bereich Data Engineering und Data Science (WS26/27),full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnVzNzdyVmQ4UkdhZThOSU9UdVl3ZyIsImkiOiI1MzAxMDc4MTY1In0.GVym__j69YXtnnd5_VIK0USNr5SHFz4H_LzpCC7olmI,"Wir bei Capgemini Invent glauben, dass unterschiedliche Perspektiven den Wandel vorantreiben. Als innovative Transformationsberater vereinen wir unsere strategischen, kreativen und wissenschaftlichen Fähigkeiten und arbeiten eng mit unseren Kunden zusammen, um zukunftsweisende Lösungen zu entwickeln. Hilf uns dabei, den Wandel voranzutreiben, der auf die Herausforderungen unserer Kunden von heute und morgen zugeschnitten ist. Informiert und validiert durch Wissenschaft und Daten. Verstärkt durc…",2025-07-13T22:14:52Z,5301078165,Adzuna::API::Response::Job,https://www.adzuna.de/details/5301078165?utm_medium=api&utm_source=a4bcf954,,,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",0,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Capgemini Invent'}",(Associate) Consultant Data Science & AI (m/w/d),,contract,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNzMwNjM0MSIsInMiOiJGdXM3N3JWZDhSR2FlOE5JT1R1WXdnIn0.5x5vsIRBMGwY0u2uJCBDTxYJhOeiCp_m_W5pnNZ34Eg,"Your Responsibilities The opportunity: We are looking for a new colleague to join our Business Faculty in Potsdam on a full-time or part-time basis starting 01.06.2026 , who shares our vision of excellence in education and is committed to making a difference in the lives of our students and staff. In this exciting role, you'll deliver engaging and practical modules, leverage your expertise to create real-world connections, and foster an inclusive learning experience that values diverse and crea…",2026-05-12T23:00:35Z,5727306341,Adzuna::API::Response::Job,https://www.adzuna.de/details/5727306341?utm_medium=api&utm_source=a4bcf954,13.00056,52.42532,"{'area': ['Deutschland', 'Brandenburg', 'Potsdam', 'Bornim'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bornim, Potsdam'}",0,"{'label': 'Lehrberufe', 'tag': 'teaching-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'Global University Systems', '__CLASS__': 'Adzuna::API::Response::Company'}","Guest Professor of Data Science (m, f, d)",full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnVzNzdyVmQ4UkdhZThOSU9UdVl3ZyIsImkiOiI1NzI3MTc0MTU0In0.-zItiONgzJ41OCE8ts8VoSDxhp1ix-5JpUKT8iwZuhk,"Your Responsibilities The opportunity: We are looking for a new colleague to join our Business Faculty in Potsdam on a full-time or part-time basis starting 01.06.2026 , who shares our vision of excellence in education and is committed to making a difference in the lives of our students and staff. In this exciting role, you'll deliver engaging and practical modules, leverage your expertise to create real-world connections, and foster an inclusive learning experience that values diverse and crea…",2026-05-12T22:37:22Z,5727174154,Adzuna::API::Response::Job,https://www.adzuna.de/details/5727174154?utm_medium=api&utm_source=a4bcf954,13.00056,52.42532,"{'display_name': 'Bornim, Potsdam', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Brandenburg', 'Potsdam', 'Bornim']}",0,"{'label': 'Lehrberufe', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'teaching-jobs'}","{'display_name': 'University of Europe for Applied Sciences', '__CLASS__': 'Adzuna::API::Response::Company'}","Guest Professor of Data Science (m, f, d)",full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnVzNzdyVmQ4UkdhZThOSU9UdVl3ZyIsImkiOiI1NjgyNDU3Mjk5In0.RhZqzoslcnc-mBx4-mb0tJC37WMO6rmcLXp9ISu0bGQ,"VR Payment ist einer der führenden Payment Provider Deutschlands und Teil der DZ BANK Gruppe. Als Spezialist für bargeldloses Bezahlen der Genossenschaftlichen FinanzGruppe Volksbanken Raiffeisenbanken bietet das Unternehmen alle Zahlungsdienstleistungen aus einer Hand. Dazu gehören der Netzbetrieb, passende Terminals und Kartenakzeptanz sowie Issuing Processing. Darüber hinaus bietet VR Payment softwarebasierte Bezahllösungen für Apps, E-Commerce und cloudgestützten Omnikanalvertrieb. Davon pr…",2026-03-29T23:02:34Z,5682457299,Adzuna::API::Response::Job,https://www.adzuna.de/details/5682457299?utm_medium=api&utm_source=a4bcf954,,,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",0,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}","{'display_name': 'VR-Payment', '__CLASS__': 'Adzuna::API::Response::Company'}",Duales Studium Softwaretechnologie Data Science (m/w/d),full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnVzNzdyVmQ4UkdhZThOSU9UdVl3ZyIsImkiOiI1NzQ3MDI4ODI2In0.EGhjoYdsBpQcf14wBN8yW9wvOKFknA2ZO5RJYDwrxLY,"Salary: 28.500 - 48.500 € per year Requirements: (Fach-) Abitur mit guten Noten insbesondere in Mathematik, Informatik, Deutsch, Englisch und Wirtschaft Bereitschaft, früh Verantwortung in Projekten mit internationaler Ausrichtung zu übernehmen Leidenschaft für IT und Interesse daran, betriebswirtschaftliche Herausforderungen mithilfe moderner Technik zu meistern Überzeugendes und selbstbewusstes Auftreten sowie eine selbstständige Arbeitsweise Spaß an Teamwork und Bereitschaft zur Mobilität Üb…",2026-06-01T06:41:20Z,5747028826,Adzuna::API::Response::Job,https://www.adzuna.de/details/5747028826?utm_medium=api&utm_source=a4bcf954,9.2274,49.18975,"{'area': ['Deutschland', 'Baden-Württemberg', 'Heilbronn (Kreis)', 'Neckarsulm'], 'display_name': 'Neckarsulm, Heilbronn (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",0,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Lidl'}",Duales Studium Wirtschaftsinformatik - Data Science M/F/X,,contract,48500.0,28500.0
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnVzNzdyVmQ4UkdhZThOSU9UdVl3ZyIsImkiOiI1NzQwNDkxMzg4In0.SkGFXxd_6XljdXv_vbfbKEVdYJh7HIHkvj4FrJ5Ti70,"Als primärer Digitalisierungspartner der Bundeswehr erbringen wir stabile, sichere und effiziente IT-Services im In- und Ausland, vom Grundbetrieb bis in den einsatznahen Bereich und tragen so zur kontinuierlichen Erhöhung der Führungs- und Einsatzfähigkeit der Bundeswehr bei. Mit über 8.000 Kolleg*innen betreiben und modernisieren wir eine der größten und komplexesten IT-Infrastrukturen in Deutschland. Wir suchen verantwortungsvolle IT-Spezialist*innen, die die Bundeswehr-IT aus Überzeugung in…",2026-05-25T16:58:36Z,5740491388,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5740491388?se=Fus77rVd8RGae8NIOTuYwg&utm_medium=api&utm_source=a4bcf954&v=1955EAEA5F373ED21D367B9C60D02468C7A21ACA,13.420806,52.507706,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}",0,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'display_name': 'BWI GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Senior IT Expert Plattform Automation - Crossplane (m/w/d),,,,
eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcyNzYxNTk2NCIsInMiOiJGdXM3N3JWZDhSR2FlOE5JT1R1WXdnIn0.7aY1qGYYnhQSh3QqzeuHNR9XkaeQ9FSuOZ-RkRbyN64,"Wir stehen jeden Morgen dafür auf, eine lebenswerte Zukunft für nachfolgende Generationen zu schaffen. Je nach Projekt sind wir Berater, Umsetzer – oder beides – nachhaltiger, innovativer und wirtschaftlicher Lösungen für Immobilien, Industrie, Energie und Infrastruktur. In interdisziplinären Teams unterstützen unsere über 6.500 Mitarbeitenden an mehr als 80 Standorten weltweit unsere Kunden. Wir denken visionär und realistisch. Wir arbeiten eigenständig und im Team. Mit Leidenschaft und modern…",2026-05-13T05:14:42Z,5727615964,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5727615964?se=Fus77rVd8RGae8NIOTuYwg&utm_medium=api&utm_source=a4bcf954&v=5EB2590E80FAFD320DD2F75BF685C816002D0F40,9.187224,48.776198,"{'display_name': 'Stuttgart, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart']}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Drees & Sommer SE'}",Praktikant (w/m/d) Digitalisierung & IoT mit Fokus Immobilien,,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnVzNzdyVmQ4UkdhZThOSU9UdVl3ZyIsImkiOiI1NzQxMjY1NzU4In0.SahL9VAKfifVKMFKSwDQFrfAi23coKeXSMPxTIHNZA0,"Du. Mit uns? Du. Mit uns? Für unser Team IT-Process & Business Demand Management, Standort Essen , suchen wir zum nächstmöglichen Zeitpunkt engagierte Verstärkung. Deine Arbeit sollte sinnstiftend sein und Du willst Dich mit all Deinen Facetten einbringen? Dann bist Du bei uns richtig. Wie Du bist, was Du fühlst: Wir sehen Dich. Die , eine 100-prozentige Tochter der Westenergie AG, ist der größte Verteilnetzbetreiber Deutschlands. Mit über 6.000 Mitarbeiter*innen und unserer offenen Unternehmen…",2026-05-26T15:31:35Z,5741265758,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5741265758?se=Fus77rVd8RGae8NIOTuYwg&utm_medium=api&utm_source=a4bcf954&v=2E92B5D0736DAE1C467CE7232D664178885F2B1B,7.464954,51.504967,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Dortmund, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Dortmund']}",0,"{'label': 'IT-Stellen', 'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}","{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Westnetz GmbH'}",Student Wirtschaftsinformatik als Werkstudent IT-Projekte - Unterstützung & Weiterentwicklung (m/w/d),full_time,,,
eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRnVzNzdyVmQ4UkdhZThOSU9UdVl3ZyIsImkiOiI1NzQxMjY1NzY2In0.wGJIGYiLuNnT5MgD5B0zr4tUvDTckQ9A4_x56pOlwVI,"Du. Mit uns? Du. Mit uns? Für unser Team IT-Process & Business Demand Management, Standort Essen , suchen wir zum nächstmöglichen Zeitpunkt engagierte Verstärkung. Deine Arbeit sollte sinnstiftend sein und Du willst Dich mit all Deinen Facetten einbringen? Dann bist Du bei uns richtig. Wie Du bist, was Du fühlst: Wir sehen Dich. Die , eine 100-prozentige Tochter der Westenergie AG, ist der größte Verteilnetzbetreiber Deutschlands. Mit über 6.000 Mitarbeiter*innen und unserer offenen Unternehmen…",2026-05-26T15:31:35Z,5741265766,Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5741265766?se=Fus77rVd8RGae8NIOTuYwg&utm_medium=api&utm_source=a4bcf954&v=4EC948D4A31B4093ABAF48FD73D4D1FD0BEAB0F6,7.464954,51.504967,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Dortmund'], 'display_name': 'Dortmund, Nordrhein-Westfalen', '__CLASS__': 'Adzuna::API::Response::Location'}",0,"{'__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs', 'label': 'IT-Stellen'}","{'display_name': 'Westnetz GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",Werkstudent IT-Prozessmanagement - Priorisierung & Aufbereitung - KI-Software (m/w/d),full_time,,,
