location,category,latitude,description,created,longitude,salary_is_predicted,id,adref,company,__CLASS__,redirect_url,title,contract_time,salary_max,contract_type,salary_min
"{'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",48.776198,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",2025-06-19T20:34:14Z,9.187224,0,5258716704,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1ODcxNjcwNCIsInMiOiIxcjFRUW9KVjhCR1RjX25lSkVqd1p3In0.D63M9RRv9Am0qUiLGaIRjcy2vKJYoO5OnVmE9kUfc6c,"{'display_name': 'Mercedes-Benz Group AG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5258716704?se=1r1QQoJV8BGTc_neJEjwZw&utm_medium=api&utm_source=a4bcf954&v=1705C46EEC6E1CC0D9249B5BC97C2EAC0EB967B3,Praktikant*in Data Analytics/Data Science (Pflicht-Praktikum),,,,
"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}","{'label': 'Beraterstellen', 'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category'}",,"In Deutschland - Berlin | Bonn | Frankfurt/Main | Hamburg | Köln | München Du bist bereit, deine persönliche Entwicklung in den Bereichen Data Science, Analytics und KI zu fördern? Unser Data Science Team hilft Unternehmen, fundierte Entscheidungen zu treffen und ihr Wachstum voranzutreiben, indem wir Rohdaten in umsetzbare Erkenntnisse verwandeln. Werde Pionier der digitalen Transformation und unterstütze uns als (Senior) Consultant – Data Science. Mehr von uns für dich: Steile Lernkurve: werd…",2025-05-10T21:53:49Z,,0,5192887633,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTE5Mjg4NzYzMyIsInMiOiIxcjFRUW9KVjhCR1RjX25lSkVqd1p3In0.vP5P48nWNap_FibkpbT_KADD4eCKW-jFQDvcLjpxgmQ,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'master-TMS'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/5192887633?utm_medium=api&utm_source=a4bcf954,Senior Consultant Data Science (m/w/d),,,,
"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}","{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",49.001249,"Deine Aufgaben Übernimm die Verantwortung für die Organisation, Koordination und Planung komplexer Kundenprojekte, insbesondere in den Bereichen Data Science und AI. Kommuniziere proaktiv mit Kunden und entwickle innovative, AI-basierte Lösungen, um die Zukunft datengetriebener Projekte und Anwendungen mitzugestalten. Leite End-to-End-Prozesse, von der Potenzialanalyse bis zur Implementierung von datengetriebenen Lösungen. Halte Potenzial-Workshops und identifiziere neue Use Cases für die Integ…",2024-09-01T13:34:45Z,8.412378,0,4847425518,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDg0NzQyNTUxOCIsInMiOiIxcjFRUW9KVjhCR1RjX25lSkVqd1p3In0.E1Bl2Ij0foE0AzFFZj5B-jLxTXXQSa9bapmBW5yZ4DA,"{'display_name': 'prenode', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/4847425518?utm_medium=api&utm_source=a4bcf954,Senior Data Science Consultant (m/w/d),full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld'], 'display_name': 'Hagsfeld, Karlsruhe'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",49.03084,"Deine Aufgaben Übernimm die Verantwortung für die Organisation, Koordination und Planung komplexer Kundenprojekte, insbesondere in den Bereichen Data Science und AI. Kommuniziere proaktiv mit Kunden und entwickle innovative, AI-basierte Lösungen, um die Zukunft datengetriebener Projekte und Anwendungen mitzugestalten. Leite End-to-End-Prozesse, von der Potenzialanalyse bis zur Implementierung von datengetriebenen Lösungen. Halte Potenzial-Workshops und identifiziere neue Use Cases für die Integ…",2025-06-17T08:40:13Z,8.45882,0,5254277617,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NDI3NzYxNyIsInMiOiJNRlNnUTRKVjhCR0lpOEFCLTd5WWt3In0.tjpOJZ8R83lf680kEFgEY2Dm3LhjryX1Tua8ZVs3Uc8,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'prenode GmbH'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/5254277617?utm_medium=api&utm_source=a4bcf954,Senior Data Science Consultant (m/w/d),full_time,,,
"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Stuttgart, Baden-Württemberg'}","{'tag': 'graduate-jobs', 'label': 'Stellen für Hochschulabsolventen', '__CLASS__': 'Adzuna::API::Response::Category'}",48.776198,"Einstieg als: Internship Arbeitszeit: Full-time Job ID: REF261655U  Unternehmensbeschreibung Bei Bosch gestalten wir Zukunft mit hochwertigen Technologien und Dienstleistungen, die Begeisterung wecken und das Leben der Menschen verbessern. Unser Versprechen an unsere Mitarbeiterinnen und Mitarbeiter steht dabei felsenfest: Wir wachsen gemeinsam, haben Freude an unserer Arbeit und inspirieren uns gegenseitig. Willkommen bei Bosch. Die Robert Bosch GmbH freut sich auf deine Bewerbung!  Aufgaben -…",2025-06-30T03:57:22Z,9.187224,0,5275250205,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUZTZ1E0SlY4QkdJaThBQi03eVlrdyIsImkiOiI1Mjc1MjUwMjA1In0.BDOqoHEZARbnCwUkXpPTg7Ujf824Yq09ic9FuQkRZ7M,"{'display_name': 'Bosch Gruppe', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/5275250205?utm_medium=api&utm_source=a4bcf954,"Pflichtpraktikum Data Science im Qualitätsmanagement - Datenbankentwicklung/BI, Ingenieur",,,,
"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs'}",,"Siegwerk is one of the world's leading suppliers of Printing Inks and sustainable packaging solutions. A career here will give you significant flexibility and support in a company focused on making a positive impact in the world. Siegwerk is poised to disrupt the global packaging industry; changing the way packaging is produced and consumed for the benefit of us all. At Siegwerk, you will have everything you need to help make that change. Join us, let's Do it. With Heart. Location: Alfred-Kelle…",2025-06-14T08:28:38Z,,0,5250030853,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUZTZ1E0SlY4QkdJaThBQi03eVlrdyIsImkiOiI1MjUwMDMwODUzIn0.JYghdA_i8RLLpN-MPehdHkIXGMlnTsb4tqA99MsfKMs,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Siegwerk Druckfarben AG & Co. KGaA'}",Adzuna::API::Response::Job,https://www.adzuna.de/land/ad/5250030853?se=MFSgQ4JV8BGIi8AB-7yYkw&utm_medium=api&utm_source=a4bcf954&v=F5729882F7E2C73F6D44EEC82899D49C121C49FD,Working Student Data Science (f/m/d),,,,
"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Flughafen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Flughafen, Frankfurt am Main'}","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",50.05078,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Frankfurt Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Da…",2025-06-16T02:03:10Z,8.56413,0,5252445524,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1MjQ0NTUyNCIsInMiOiJNRlNnUTRKVjhCR0lpOEFCLTd5WWt3In0.-PIyQ9AlSUMTQK_ZjpwIaHO6_kt2xQKqq208IObv9_8,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/5252445524?utm_medium=api&utm_source=a4bcf954,Senior Consultant Data Science (w/m/d),,,permanent,
"{'display_name': 'Neuostheim, Mannheim', 'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",49.46856,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Mannheim Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Dat…",2025-06-17T09:45:25Z,8.50014,0,5254318297,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUZTZ1E0SlY4QkdJaThBQi03eVlrdyIsImkiOiI1MjU0MzE4Mjk3In0.zJpIA12Ihl3nARenD1MELbR-1UuBWRvRhtIDIquf_2c,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/5254318297?utm_medium=api&utm_source=a4bcf954,Senior Consultant Data Science (w/m/d),,,permanent,
"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Mainz', 'Oberstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Oberstadt, Mainz'}","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",49.99512,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Mainz Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten …",2025-06-17T09:45:24Z,8.26743,0,5254318255,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NDMxODI1NSIsInMiOiJNRlNnUTRKVjhCR0lpOEFCLTd5WWt3In0.xKZemZJGh-UlIeR8Ttx1SHN9JpR6S3YMIF1gUBQmNgg,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/5254318255?utm_medium=api&utm_source=a4bcf954,Senior Consultant Data Science (w/m/d),,,permanent,
"{'display_name': 'Mitte, Ulm', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Mitte']}","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",48.36497,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Ulm Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten au…",2025-06-17T09:45:24Z,8.29909,0,5254318256,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI1NDMxODI1NiIsInMiOiJNRlNnUTRKVjhCR0lpOEFCLTd5WWt3In0.8e7q40iP1prk8zjvaMarp3V5_IdedxgzXO-fYtct2eU,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/5254318256?utm_medium=api&utm_source=a4bcf954,Senior Consultant Data Science (w/m/d),,,permanent,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten auf, m…",2025-06-30T04:07:33Z,,0,5275256341,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUZTZ1E0SlY4QkdJaThBQi03eVlrdyIsImkiOiI1Mjc1MjU2MzQxIn0.1QwWNGpNCwouB8DyJvBEwmoO8-b28DKlVDtcZ7uQmfE,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/5275256341?utm_medium=api&utm_source=a4bcf954,Senior Consultant Data Science (w/m/d),,,permanent,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld'], 'display_name': 'Hagsfeld, Karlsruhe'}","{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",49.03084,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Karlsruhe Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Da…",2025-06-30T04:07:33Z,8.45882,0,5275256338,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI3NTI1NjMzOCIsInMiOiJNRlNnUTRKVjhCR0lpOEFCLTd5WWt3In0.EUwILyK9LG5AHdo8iY0q0aeHW4VppxpDxJ7O45d9YW8,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/5275256338?utm_medium=api&utm_source=a4bcf954,Senior Consultant Data Science (w/m/d),,,permanent,
"{'display_name': 'Malstatt, Saarbrücken', 'area': ['Deutschland', 'Saarland', 'Regionalverband Saarbrücken (Kreis)', 'Saarbrücken', 'Malstatt'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",49.253,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Saarbrücken Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe …",2025-06-30T04:07:33Z,6.96191,0,5275256340,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI3NTI1NjM0MCIsInMiOiJNRlNnUTRKVjhCR0lpOEFCLTd5WWt3In0.-nYE8qou-W8VmfjuEXlrWPX-bsSpKz7L5v8Q9AZ4NZs,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/5275256340?utm_medium=api&utm_source=a4bcf954,Senior Consultant Data Science (w/m/d),,,permanent,
"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Mitte, Stuttgart'}","{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",48.77713,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Stuttgart Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Da…",2025-06-30T04:07:33Z,9.18071,0,5275256337,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI3NTI1NjMzNyIsInMiOiJNRlNnUTRKVjhCR0lpOEFCLTd5WWt3In0.nD3vH2BZezwf4pcURhyxmSSCgcLsTyQCPHSKjlG_Z74,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/5275256337?utm_medium=api&utm_source=a4bcf954,Senior Consultant Data Science (w/m/d),,,permanent,
"{'area': ['Deutschland', 'Berlin', 'Moabit'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Moabit, Berlin'}","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",52.5259,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Berlin Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten…",2025-06-30T04:07:33Z,13.35662,0,5275256339,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI3NTI1NjMzOSIsInMiOiJNRlNnUTRKVjhCR0lpOEFCLTd5WWt3In0.fPR-CwT2b3LkSOTbOT4Dogq1PPnMYxteWSHdUgRxHY8,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/5275256339?utm_medium=api&utm_source=a4bcf954,Senior Consultant Data Science (w/m/d),,,permanent,
"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}","{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",,"Deine Aufgaben Du willst nicht länger in der Jupyter-Notebooks-Blase bleiben? Sondern dabei sein, wenn deine Analysen und ML-Algorithmen ihre Wirkung produktiv entfalten? Bei uns hast du die Chance: Als Expert:in für Data Science schaffst du mit deinem Team Lösungen, die ihr bis zum Go-Live umsetzt – und noch viel weiter. Du entwickelst und operationalisierst bei unseren Kunden Data Science-Lösungen, die u. a. mehr Transparenz in Prozessen der Unternehmens- und Produktionsplanung schaffen sowie…",2024-07-30T22:44:31Z,,0,4801214232,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDgwMTIxNDIzMiIsInMiOiJNRlNnUTRKVjhCR0lpOEFCLTd5WWt3In0.kRBNs6EYqxbTOhGKhOnX4v7tnr-3RIIohOkOYl1HAbI,"{'display_name': 'Comma Soft AG', '__CLASS__': 'Adzuna::API::Response::Company'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/4801214232?utm_medium=api&utm_source=a4bcf954,Senior Data Science Consultant (m/w/d),full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn', 'Pützchen'], 'display_name': 'Pützchen, Bonn'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",50.75024,"Deine Aufgaben Du willst nicht länger in der Jupyter-Notebooks-Blase bleiben? Sondern dabei sein, wenn deine Analysen und ML-Algorithmen ihre Wirkung produktiv entfalten? Bei uns hast du die Chance: Als Expert:in für Data Science schaffst du mit deinem Team Lösungen, die ihr bis zum Go-Live umsetzt – und noch viel weiter. Du entwickelst und operationalisierst bei unseren Kunden Data Science-Lösungen, die u. a. mehr Transparenz in Prozessen der Unternehmens- und Produktionsplanung schaffen sowie…",2024-11-20T18:37:51Z,7.15283,0,4945612869,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDk0NTYxMjg2OSIsInMiOiJNRlNnUTRKVjhCR0lpOEFCLTd5WWt3In0.wf3rgdztw6xugFMB58GedxBgBP2j3GclZdEJrcBP6A4,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Comma Soft AG'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/4945612869?utm_medium=api&utm_source=a4bcf954,Senior Data Science Consultant (m/w/d),full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen'], 'display_name': 'Langenhagen, Region Hannover (Kreis)'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",52.44731,"Kennziffer – WS HAN MVOS UPLIFTYOURFUTURE Wir sind über 12.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht dich: Werkstudent Data Science - Business Analytics (all genders) Code - WS HAN MVOS STARKE AUFGABEN Mitarbeit bei der Entwicklung und Umsetzung von abteilungsinternen und -übergreifenden Projekten Unte…",2025-05-16T20:02:18Z,9.73965,0,5202238384,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUZTZ1E0SlY4QkdJaThBQi03eVlrdyIsImkiOiI1MjAyMjM4Mzg0In0.23ohZ5QdihStjdaSuLn8meyJ82mk5fvKdEjTC5LTUnA,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MTU Aero Engines'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/5202238384?utm_medium=api&utm_source=a4bcf954,Werkstudent Data Science - Business Analytics (all genders),,,,
"{'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen', 'Schulenkamp'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Schulenkamp, Langenhagen'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",52.46704,"UPLIFT Y OURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht Dich: Werkstudent Data Science - Business Analytics (all genders) STARKE AUFGABEN Mitarbeit bei der Entwicklung und Umsetzung von abteilungsinternen und -übergreifenden Projekten Unterstützung bei der Dokumentation von Abläuf…",2024-11-08T12:49:30Z,9.70266,0,4931314072,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkzMTMxNDA3MiIsInMiOiJNRlNnUTRKVjhCR0lpOEFCLTd5WWt3In0._E2Ee_mVG2qyfqDIvxgCfQ9ddW0y3fvl-VVum7tiAfY,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MTU Maintenance Hannover'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/4931314072?utm_medium=api&utm_source=a4bcf954,Werkstudent Data Science - Business Analytics (all genders),part_time,,,
"{'display_name': 'Gleißbühl, Nürnberg', 'area': ['Deutschland', 'Bayern', 'Nürnberg', 'Gleißbühl'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",49.44932,"Werde MIDgestalter:in Teil von MID zu sein, bedeutet MIDgestalter:in zu sein Gemeinsam als Team – aktuell 170 Kolleg:innen – brennen wir täglich darauf, den Wandel bei unseren Kunden in zukunftsfähige Mehrwerte zu überführen. Schneller denn je ändern sich durch neue Technologien und Wettbewerb die Randbedingungen für aktuelle Geschäftsmodelle. Um erfolgreich zu sein, sollten IT-Fähigkeiten, -Strukturen, -Assets und -Prozesse mindestens genauso schnell angepasst und weiterentwickelt werden könne…",2024-05-29T16:10:17Z,11.08475,0,4712213587,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDcxMjIxMzU4NyIsInMiOiJNRlNnUTRKVjhCR0lpOEFCLTd5WWt3In0.1MZ2aMnRzIdNIefX_0Uzhj2Ks1yexo_Fj_8AAjQAxcA,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MID GmbH'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/4712213587?utm_medium=api&utm_source=a4bcf954,Senior Consultant (m/w/d) Data Science,full_time,,,
"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}","{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",,"Werde MIDgestalter:in! Teil von MID zu sein, bedeutet MIDgestalter:in zu sein! Gemeinsam als Team – aktuell 170 Kolleg:innen – brennen wir täglich darauf, den Wandel bei unseren Kunden in zukunftsfähige Mehrwerte zu überführen. Schneller denn je ändern sich durch neue Technologien und Wettbewerb die Randbedingungen für aktuelle Geschäftsmodelle. Um erfolgreich zu sein, sollten IT-Fähigkeiten, -Strukturen, -Assets und -Prozesse mindestens genauso schnell angepasst und weiterentwickelt werden kön…",2024-10-09T15:02:53Z,,0,4895689555,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiTUZTZ1E0SlY4QkdJaThBQi03eVlrdyIsImkiOiI0ODk1Njg5NTU1In0.CV3xSdQq6PRfrWi8F0Dz62ru-3KgnfPzNed2rdUax4o,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MID'}",Adzuna::API::Response::Job,https://www.adzuna.de/details/4895689555?utm_medium=api&utm_source=a4bcf954,Senior Consultant (m/w/d) Data Science,full_time,,,
