longitude,created,company,location,description,category,salary_is_predicted,__CLASS__,title,latitude,redirect_url,adref,id,contract_time,salary_min,contract_type,salary_max
11.44811,2025-07-04T16:14:05Z,"{'display_name': 'MTU Aero Engines AG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Allach-Untermenzing'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Allach-Untermenzing, München'}","UPLIFT Y OURFUTURE Wir sind mehr als 13.000 Mitarbeiter:innen. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unsere Ausbildung in München sucht Schülerinnen und Schüler für ein Duales Studium Data Science und Künstliche Intelligenz mit Start 2026 Dieser duale Studiengang bereitet Dich ganz gezielt auf eine spätere Tätigkeit in der Datenanalyse der MTU…","{'tag': 'manufacturing-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Fertigung'}",0,Adzuna::API::Response::Job,Duales Studium Data Science und Künstliche Intelligenz mit Start 2026,48.18449,https://www.adzuna.de/details/5284742379?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm5pWGZnWEo4Qkd3QjVGUl9ZUEVaQSIsImkiOiI1Mjg0NzQyMzc5In0.UlXVFEBkSROobAzAGQd2YuOpQLYCcD4KP_56kIFmtSk,5284742379,full_time,,,
8.60289,2024-01-03T20:47:04Z,"{'display_name': 'Dentsply Sirona', '__CLASS__': 'Adzuna::API::Response::Company'}","{'display_name': 'Bensheim, Bergstraße (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Bergstraße (Kreis)', 'Bensheim']}","Requistion ID : 67844 Dentsply Sirona ist der weltweit größte Anbieter von Dentalprodukten- und technologien und unterstützt Zahnärzte und Zahntechniker dabei, eine bessere, schnellere und sicherere Versorgung in allen zahnmedizinischen Bereichen anzubieten. Wir sind stolz darauf, bevorzugter Partner für Zahnarztpraxen, Kliniken, Dentallabore und autorisierte Vertriebshändler weltweit zu sein. Der Hauptfirmensitz von Dentsply Sirona befindet sich in Charlotte, North Carolina. So fortschrittlich…","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Adzuna::API::Response::Job,Bachelor of Science (B. Sc.) Data Science und KI,49.67828,https://www.adzuna.de/details/4508854671?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm5pWGZnWEo4Qkd3QjVGUl9ZUEVaQSIsImkiOiI0NTA4ODU0NjcxIn0.0IzYfdC12zG4HQW_XQsVlshO75XPQRuZS7WDh0-4kuo,4508854671,,,,
8.60289,2025-09-11T02:53:14Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Dentsply Sirona'}","{'display_name': 'Bensheim, Bergstraße (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Hessen', 'Bergstraße (Kreis)', 'Bensheim']}","Requistion ID : 67844 Dentsply Sirona ist der weltweit gru00f6u00dfte Anbieter von Dentalprodukten- und technologien und unterstu00fctzt Zahnu00e4rzte und Zahntechniker dabei, eine bessere, schnellere und sicherere Versorgung in allen zahnmedizinischen Bereichen anzubieten. Wir sind stolz darauf, bevorzugter Partner fu00fcr Zahnarztpraxen, Kliniken, Dentallabore und autorisierte Vertriebshu00e4ndler weltweit zu sein. Der Hauptfirmensitz von Dentsply Sirona befindet sich in Charlotte, North Caro…","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,Adzuna::API::Response::Job,Bachelor of Science (B. Sc.) Data Science und KI,49.67828,https://www.adzuna.de/details/5393534665?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm5pWGZnWEo4Qkd3QjVGUl9ZUEVaQSIsImkiOiI1MzkzNTM0NjY1In0.Vc30VVe1SmqU5F3dVB__9FrasrKXbTScD0Fbyi5twvU,5393534665,,,,
8.650578,2025-11-13T08:24:41Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Deutsche Bundesbank'}","{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Frankfurt am Main, Hessen'}","Unsere Beschäftigten stellen sicher, dass unsere gemeinsame Währung und das europäische Finanzsystem stabil bleiben. Wie ihnen das gelingt? Bei uns haben sie die Zeit, den Freiraum und die Tools, komplexe Finanz- und Wirtschaftsthemen in ihrer Tiefe zu durchdringen und nachhaltige Lösungsvorschläge zu erarbeiten. Sie arbeiten agil, digital und über Grenzen hinweg. In Teams, die keine Vorurteile kennen, sondern gemeinsame Ziele. Werde auch Du Teil von etwas Besonderem und schaffe ein solides Fun…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,Adzuna::API::Response::Job,"Praktikum Data Science im Bereich Preis-, Immobilienmarkt- und Konjunkturstatistiken - Inklusiver Job   ",50.129683,https://www.adzuna.de/details/5493154961?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm5pWGZnWEo4Qkd3QjVGUl9ZUEVaQSIsImkiOiI1NDkzMTU0OTYxIn0.cP5RJgqOGDMVYHhUzgyUMCpCU9pNWd2IqXNCeHtuI_U,5493154961,,,,
11.555737,2025-11-20T20:08:35Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'GSK'}","{'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München']}","Für unser Data & Analytics Team bei ViiV Healthcare am Standort München suchen wir einen Werkstudent (m/w/d) Analytics & Data Science. ViiV Healthcare ist ein unabhängiges, weltweit tätiges pharmazeutisches Unternehmen, das sich zu 100% dem Fortschritt in der Behandlung und Versorgung von Menschen mit HIV verschrieben hat. Es gibt – über unser vielfältiges Engagement in Entwicklung und Vertrieb von antiretroviralen Medikamenten hinaus – viele wichtige Bereiche rund um HIV, in denen wir tätig si…","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,Adzuna::API::Response::Job,Werkstudent (m/w/d) Analytics & Data Science - Inklusiver Job   ,48.137418,https://www.adzuna.de/details/5505810688?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNTgxMDY4OCIsInMiOiJCbmlYZmdYSjhCR3dCNUZSX1lQRVpBIn0.TGyY9BKs5psgYffnMBt6m8H2Sfqqw34ItMvSxDmRW2k,5505810688,,,,
,2025-11-13T12:44:54Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'twomynds'}","{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","Über uns Du willst sehen, wie deine Lösungen direkt Management-Entscheidungen beeinflussen und in echten Use Cases Mehrwert schaffen – bei Unternehmen, die du aus dem Alltag kennst? Willkommen bei twomynds. Wir sind ein dedizierter End-to-End Data & AI Service Provider – strategisch, umsetzungsstark und ergebnisorientiert. Unsere Mission: Ambitionierte Unternehmen befähigen, Data & AI in geschäftskritischen Mehrwert zu verwandeln – mit strategischer Klarheit, technischer Exzellenz und unternehm…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",0,Adzuna::API::Response::Job,Senior Data Science & Solutions Consultant (m/w/d),,https://www.adzuna.de/details/5493348628?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm5pWGZnWEo4Qkd3QjVGUl9ZUEVaQSIsImkiOiI1NDkzMzQ4NjI4In0.vPsodoqj9-nAK7HBC7wARIz5febYvnkJywGw6N3hzVs,5493348628,,,,
8.76072,2025-02-19T12:19:23Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'statworx'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Fechenheim, Frankfurt am Main', 'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Fechenheim']}",Über uns statworx ist ein führendes Beratungs- und Entwicklungsunternehmen für Daten und KI mit Sitz in Frankfurt am Main. Wir bieten strategische Beratung für mittelständische Unternehmen und globale Konzerne. Wir entwickeln innovative Daten- & KI-Lösungen für alle Unternehmensbereiche und Tätigkeitsfelder. Wir befähigen Menschen auf allen Kompetenzniveaus mit unseren Daten- & KI-Bildungsformaten. Kurz gesagt: Wir unterstützen Unternehmen bei allen Aspekten der digitalen Transformation – seit …,"{'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'consultancy-jobs'}",0,Adzuna::API::Response::Job,Senior Consultant Data Science - Fokus NLP (Alle Geschlechter),50.12595,https://www.adzuna.de/details/5056041373?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTA1NjA0MTM3MyIsInMiOiJCbmlYZmdYSjhCR3dCNUZSX1lQRVpBIn0.xUzrbO89H6U09HsNWl7gEopxXlJGmmeLgKgx8EUpHCc,5056041373,full_time,,,
8.28561,2024-09-05T12:53:18Z,"{'display_name': 'Workwise GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'display_name': 'Schmallenberg, Hochsauerlandkreis', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Hochsauerlandkreis', 'Schmallenberg']}","Über das Unternehmen Als international operierender Spezialist produziert wir leistungsstarke Präzisionsanlagen. Das bedeutet moderne bestehende und vielfach erprobte Standards zu nutzen, um mit Kunden gemeinsam ein tragendes als auch individuelles Gesamtkonzept zu entwickeln. Wir sind Partner von der ersten Idee, Konzeption, Planung, Projektierung und Abwicklung bis zur Endfertigung, Montage und einem umfangreichen After-Sales-Service. Was bieten wir Ihnen? Spannende Aufgaben im Bereich innova…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",0,Adzuna::API::Response::Job,Senior Softwareentwickler für Data Science und Datenmanagement (m/w/d),51.14779,https://www.adzuna.de/details/4852907200?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm5pWGZnWEo4Qkd3QjVGUl9ZUEVaQSIsImkiOiI0ODUyOTA3MjAwIn0.4xbKD1N61g_-pR2Tmxzcys0MEW0cdN3Nbb4bTq-vUts,4852907200,full_time,,,
12.131588,2025-11-22T17:52:55Z,"{'display_name': 'Max Planck Institute for Demographic Research', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Rostock, Mecklenburg-Vorpommern', 'area': ['Deutschland', 'Mecklenburg-Vorpommern', 'Rostock']}","The Max Planck Institute for Demographic Research (MPIDR) is inviting applications from qualified and highly motivated students for a Summer Research Visit. The goal of the Population and Social Data Science Summer Incubator Program is to enable discovery by bringing together data scientists and population scientists to work on focused, intensive and collaborative projects of broad societal relevance. For a period of 3 months (June 8th August 21st, 2026) participating students will work in smal…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Sozialarbeit', 'tag': 'social-work-jobs'}",0,Adzuna::API::Response::Job,Population and Social Data Science Summer Incubator Program,54.132423,https://www.adzuna.de/details/5509173581?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwOTE3MzU4MSIsInMiOiJCbmlYZmdYSjhCR3dCNUZSX1lQRVpBIn0.ilK8qQ6eeBwFvJ_b9LcejkYsuhWNWunEnB_2QqXOxKc,5509173581,,,,
,2024-07-30T22:37:13Z,"{'display_name': 'master-TMS', '__CLASS__': 'Adzuna::API::Response::Company'}","{'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland']}",In Deutschland - Berlin | Bonn | Köln Du willst Praxiserfahrung in einer internationalen Unternehmensberatung sammeln? Bei uns kannst du dein Interesse an Wirtschaftsthemen mit deinen analytischen Fähigkeiten verbinden! Werde für mindestens 10 Wochen Teil eines außergewöhnlichen Teams. Was uns besonders macht: ein starker Unternehmergeist und jede Menge Gestaltungsfreiheit. Der Advanced Analytics Bereich bei Simon-Kucher konzentriert sich auf die Entwicklung von Best-in-Class-Ansätzen und -Mode…,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Adzuna::API::Response::Job,Praktikum Associate Consultant Data Science (m/w/d),,https://www.adzuna.de/details/4801114867?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm5pWGZnWEo4Qkd3QjVGUl9ZUEVaQSIsImkiOiI0ODAxMTE0ODY3In0.1YW6-NvHi5DZhtBu2UEq67ruv-HGJoG_Cgm41B83XF4,4801114867,,,,
7.54965,2025-08-16T03:20:28Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'FERCHAU Management GmbH'}","{'display_name': 'Vollmerhausen, Gummersbach', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Oberbergischer Kreis', 'Gummersbach', 'Vollmerhausen']}","MAKE THE DIFFERENCE - join our team! In unserem Headquarter in Gummersbach gestalten wir das interne Service- und Beratungsangebot für alle Prozesse der Unternehmensgruppe der FERCHAU und dafür suchen wir dich: als Teil unseres internen Teams. Unsere Kernkompetenzen sind strategische Aufgaben und Leistungen aus den Bereichen Personal, Finanzen & Administration, Digital Business Transformation sowie Marketing. Wenn du also deine eigenen Skills in einem innovativen Umfeld auf das nächste Level he…","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,Adzuna::API::Response::Job,Wirtschaftsinformatik (B.Sc.) (m/w/d) - Data Science,50.9877,https://www.adzuna.de/details/5354863847?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm5pWGZnWEo4Qkd3QjVGUl9ZUEVaQSIsImkiOiI1MzU0ODYzODQ3In0.WPLP22G2esZLc1RMvpoD0n-6HTgs_I3tJ9_s6dqPEZY,5354863847,,,,
10.88248,2025-10-16T14:13:03Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'nimax'}","{'area': ['Deutschland', 'Bayern', 'Landsberg am Lech (Kreis)', 'Landsberg am Lech'], 'display_name': 'Landsberg am Lech, Landsberg am Lech (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","Was Dich erwartet Du willst schon während Deines Studiums in die Praxis eintauchen – mit Verantwortung, spannenden Aufgaben und eigenen Projekten? Dann bist Du bei uns genau richtig! Im Rahmen des THA-Programms Work & Study Data Science (B.Sc.) arbeitest Du parallel zu Deinem Studium in unserem Unternehmen und verknüpfst theoretisches Wissen direkt mit realen Anwendungen. Deine Mission: Gemeinsam mit Deinem Team machst Du Deine Analysen zu einem wesentlichen Bestandteil unserer datenbasierten S…","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,Adzuna::API::Response::Job,Work and Study Data Science (m/w/d),48.04792,https://www.adzuna.de/details/5450083344?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm5pWGZnWEo4Qkd3QjVGUl9ZUEVaQSIsImkiOiI1NDUwMDgzMzQ0In0.Bv9qRqH-pFB_V8EbMEoRBUci13W_WUa5x-RhYI30Cg8,5450083344,full_time,,,
10.30998,2025-10-30T14:00:23Z,"{'display_name': 'DACHSER SE', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bühl, Kempten (Allgäu)', 'area': ['Deutschland', 'Bayern', 'Kempten (Allgäu)', 'Bühl']}","Job ID : 3532 | Arbeitszeitmodell : Vollzeit | Vertragsart : Unbefristet | Jobkategorie : IT „Logistics is People Business“ – dieser Leitsatz macht deutlich, dass die Mitarbeitenden für DACHSER der Schlüsselfaktor für den Unternehmenserfolg sind. Gemeinsam verfolgen wir die Mission, die weltweit intelligenteste Kombination und Integration logistischer Netzkompetenzen zu schaffen und so die Logistikbilanz unserer Kunden zu optimieren. Gestalten Sie mit uns die Logistik von morgen. Im Bereich Cor…","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",0,Adzuna::API::Response::Job,Consultant (m/w/d) Data Science & Machine Learning,47.73843,https://www.adzuna.de/details/5471081495?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm5pWGZnWEo4Qkd3QjVGUl9ZUEVaQSIsImkiOiI1NDcxMDgxNDk1In0.CW3yzTY6kUkiib18ENGPdBZ1W8cZPKgCInkSNI-igUY,5471081495,,,,
8.75098,2025-10-15T22:46:17Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'dSPACE GmbH'}","{'display_name': 'Kernstadt, Paderborn', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Paderborn (Kreis)', 'Paderborn', 'Kernstadt']}",Duales Studium – Bachelor of Science (m/w/d) in Data Science Du begeisterst dich für das Thema Informatik und hast Spaß am Umgang mit Daten? Du möchtest dich in Kooperation mit dSPACE optimal auf eine Karriere in diesem Bereich vorbereiten? Komm in unser Team! Das duale Studium beginnt zum 1. August 2026. Die Ausbildungsdauer beträgt drei Jahre. Einzelheiten findest Du auf unserer Karriereseite . Deine Aufgaben Bei dSPACE gibt es unterschiedliche Einsatzgebiete für unsere dual Studierenden im T…,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Adzuna::API::Response::Job,Duales Studium Data Science (m/w/d) 2026,51.73446,https://www.adzuna.de/details/5449051339?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm5pWGZnWEo4Qkd3QjVGUl9ZUEVaQSIsImkiOiI1NDQ5MDUxMzM5In0.nd963uGwK2pM_aPPd4OdVsuEU2vU0wDG_RtwwpjdApg,5449051339,,,,
,2025-07-13T22:14:52Z,"{'display_name': 'bei Capgemini Invent', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}","Wir bei Capgemini Invent glauben, dass unterschiedliche Perspektiven den Wandel vorantreiben. Als innovative Transformationsberater vereinen wir unsere strategischen, kreativen und wissenschaftlichen Fähigkeiten und arbeiten eng mit unseren Kunden zusammen, um zukunftsweisende Lösungen zu entwickeln. Hilf uns dabei, den Wandel voranzutreiben, der auf die Herausforderungen unserer Kunden von heute und morgen zugeschnitten ist. Informiert und validiert durch Wissenschaft und Daten. Verstärkt durc…","{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",0,Adzuna::API::Response::Job,(Associate) Consultant Data Science & AI (m/w/d),,https://www.adzuna.de/details/5301078165?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm5pWGZnWEo4Qkd3QjVGUl9ZUEVaQSIsImkiOiI1MzAxMDc4MTY1In0.Kiw0Ya0NbJTHm36SBUcuKnWS-Gn0Q4Vu8ah53b9oXRw,5301078165,,,,
13.420806,2025-10-30T13:54:30Z,"{'display_name': 'Statista', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Berlin, Deutschland', 'area': ['Deutschland', 'Berlin']}","At Statista , we’re all about facts and data, for we are the world's leading business data platform. By providing reliable and easy-to-use data as well as various data analytics products and services, we empower people worldwide to make fact-based decisions. Founded in Hamburg in 2007, we have quickly grown into a global company with offices in major cities such as London, New York, Berlin and Tokyo. And we still have a lot of plans. Our constant growth does not only prove our success, but also…","{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}",0,Adzuna::API::Response::Job,Data Science Consultant - Statista Healthcare (m/f/d),52.507706,https://www.adzuna.de/details/5470962686?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm5pWGZnWEo4Qkd3QjVGUl9ZUEVaQSIsImkiOiI1NDcwOTYyNjg2In0.6sCN5bGmOMk3nacBM-nhF9qaIzAN0GvF1MdA8wVjW9g,5470962686,full_time,,,
9.76878,2025-04-29T07:59:53Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Buhl Data Service GmbH'}","{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Döhren, Hannover', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Hannover', 'Döhren']}","SO SIEHT DEIN AUFGABENBEREICH AUS: Gestalte die Zukunft: Entwickle und implementiere innovative Lösungen mit Retrieval-Augmented Generation (RAG) und Large Language Models (LLMs) für die Steuerwelt. Verbinde Daten mit Intelligenz: Entwickle Pipelines zur Datenaufbereitung, -extraktion, -transformation und -integration und optimiere Schnittstellen zwischen Datenquellen und LLMs. Baue effiziente Retrieval-Mechanismen: Setze Vektordatenbanken ein, um aktuelle und kundenindividuelle Daten für unser…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}",0,Adzuna::API::Response::Job,Senior AI / Data Science Engineer (m/w/d,52.33812,https://www.adzuna.de/details/5168038161?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm5pWGZnWEo4Qkd3QjVGUl9ZUEVaQSIsImkiOiI1MTY4MDM4MTYxIn0.EGj0trjzDaRyqbcB2Qe-kW9AdLJ_AVljLb3IJTY6Y8U,5168038161,full_time,,,
8.68616,2023-06-01T14:30:51Z,"{'display_name': 'RSM Consult GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['Deutschland', 'Hessen', 'Offenbach (Kreis)', 'Neu-Isenburg'], 'display_name': 'Neu-Isenburg, Offenbach (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}","Was Sie erwartet ​ Sie unterstützen beim: Konzipieren und Umsetzen von Data Warehouse Projekten, beim Erstellen von Reports und Dashboards zum Auswerten von Daten aus den Bereichen Logistik, Personal, Transport, Handel. Wir suchen für den Aufbau eines Logistik Legal Tec Produktes BI und Datenaffine BWL er mit Interesse an Marketing, Vertrieb und IT Produktentwicklung. Wir suchen für unser People Metrics Produkt BWL er mit Schwerpunkt Personal und einer hohen Affinität zu Daten und IT. Die Aufga…","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",0,Adzuna::API::Response::Job,BI Analyse / Data Science (w/m/d) Studenten,50.0532,https://www.adzuna.de/details/4128466932?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDEyODQ2NjkzMiIsInMiOiJCbmlYZmdYSjhCR3dCNUZSX1lQRVpBIn0.aTzBda00lCnU20HwOVcACQZu6MPCXrV_buJW-EK9384,4128466932,part_time,,,
8.45882,2025-10-08T13:49:28Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Knuddels & Co. KG'}","{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hagsfeld, Karlsruhe'}","Was erwartet dich? Du unterstützt unsere Data Scientists dabei, aus unseren Events Erkenntnisse zu ziehen, denn wir betreuen komplexe Systeme, in denen 100.000 Mitglieder pro Tag viele Millionen Events erzeugen Du verantwortest das Data Mining, Data Analytics und aufbauend darauf leitest du Maßnahmen auf Basis deiner Auswertungen ab Du integrierst die von dir auf unserer Datenbasis erarbeiteten Lösungen eigenständig in unser Java-Backend Du arbeitest in einem gemischten, motivierten Team besteh…","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Adzuna::API::Response::Job,Werkstudent in Backend-Entwicklung und Data Science (m/w/d),49.03084,https://www.adzuna.de/details/5437112069?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm5pWGZnWEo4Qkd3QjVGUl9ZUEVaQSIsImkiOiI1NDM3MTEyMDY5In0.OUM0X8drv-PT9i1ygFtH8MHtPtV3IN5KOMd0IL874cI,5437112069,part_time,,,
9.856945,2025-10-24T15:19:11Z,"{'display_name': 'Mercedes-Benz Tech Innovation', '__CLASS__': 'Adzuna::API::Response::Company'}","{'area': ['Deutschland', 'Baden-Württemberg', 'Ulm'], 'display_name': 'Ulm, Baden-Württemberg', '__CLASS__': 'Adzuna::API::Response::Location'}","Apply now! We are Mercedes-Benz Tech Innovation - but we don't build cars: We define the future with technology. As the largest tech company of Mercedes-Benz Group AG, around 2,500 employees in Ulm, the Stuttgart area, Berlin and Karlsruhe as well as in international tech hubs work on the technology trends of tomorrow's mobility. We are united by our enthusiasm for innovation and the latest technologies - combined with the conviction that individual freedom and personal responsibility are cruci…","{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",0,Adzuna::API::Response::Job,Working student Data Science & AI (m/f/x),48.383137,https://www.adzuna.de/details/5462740500?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQm5pWGZnWEo4Qkd3QjVGUl9ZUEVaQSIsImkiOiI1NDYyNzQwNTAwIn0.o77YKP_SvJjrzXgz0oU77GS_jIUnFHEMirlwB0FJtH8,5462740500,part_time,,,
7.72619,2025-11-24T00:24:15Z,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Syntex GmbH'}","{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Märkischer Kreis', 'Iserlohn', 'Bilveringsen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Bilveringsen, Iserlohn'}","Syntex GmbH Das Syntax Institut ist ein AZAV-zertifizierter Bildungsträger mit Fokus auf digitale Zukunftskompetenzen. Wir sind spezialisiert auf praxisnahe Trainings in App-, Web- und KI-Technologien. In unseren Programmen machen wir Menschen ohne Vorkenntnisse fit für den Einstieg in die Tech-Welt – individuell begleitet und konsequent am Jobmarkt ausgerichtet. Deine Perspektive Weiterbildungsangebot ausschließlich für arbeitslose oder arbeitssuchend Personen, die bei der Agentur für Arbeit o…","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",0,Adzuna::API::Response::Job,Quereinstieg KI / Data Science (m/w/d) – ohne Vorkenntnisse!,51.38547,https://www.adzuna.de/details/5510810451?utm_medium=api&utm_source=a4bcf954,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxMDgxMDQ1MSIsInMiOiJCbmlYZmdYSjhCR3dCNUZSX1lQRVpBIn0.p6KhPSgCuvN-0oYP-o9iH7QRHbZ1g2fgqOFjxmw2EEY,5510810451,full_time,,permanent,
