title,redirect_url,company,longitude,adref,salary_is_predicted,__CLASS__,location,latitude,description,id,category,created,contract_time,contract_type,salary_max,salary_min
Senior Consultant Data Science (w/m/d),https://www.adzuna.de/details/5302583200?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}",8.45882,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMwMjU4MzIwMCIsInMiOiJ2RFVyam9OcjhCR19RZGFCVFE0T2FnIn0.oPBilsoUryE-mWse_HlhqCAKPZA7lhsYlgmlAWLNUM4,0,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hagsfeld, Karlsruhe'}",49.03084,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Karlsruhe Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Da…",5302583200,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-07-14T23:07:03Z,,permanent,,
Senior Consultant Data Science (w/m/d),https://www.adzuna.de/details/5302583198?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",13.35662,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMwMjU4MzE5OCIsInMiOiJ2RFVyam9OcjhCR19RZGFCVFE0T2FnIn0.Bs1rcgWE57gSzINtIr3-z0c2oA0oe8dxUgzs3D2DiPM,0,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Berlin', 'Moabit'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Moabit, Berlin'}",52.5259,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Berlin Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten…",5302583198,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-07-14T23:07:03Z,,permanent,,
Senior Consultant Data Science (w/m/d),https://www.adzuna.de/details/5302583196?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidkRVcmpvTnI4QkdfUWRhQlRRNE9hZyIsImkiOiI1MzAyNTgzMTk2In0.j-fj9vcII-5-TmVneEoh9jN-CvRx3-RU93m8UZ_7AVM,0,Adzuna::API::Response::Job,"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten auf, m…",5302583196,"{'tag': 'it-jobs', 'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-07-14T23:07:03Z,,permanent,,
Senior Consultant Data Science (w/m/d),https://www.adzuna.de/details/5302582924?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",6.96191,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMwMjU4MjkyNCIsInMiOiJ2RFVyam9OcjhCR19RZGFCVFE0T2FnIn0.mRcG4A5Td3jdFt0q-xi-ZddDmPzVc5rmDY0ZgxYkMyI,0,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Saarland', 'Regionalverband Saarbrücken (Kreis)', 'Saarbrücken', 'Malstatt'], 'display_name': 'Malstatt, Saarbrücken', '__CLASS__': 'Adzuna::API::Response::Location'}",49.253,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Saarbrücken Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe …",5302582924,"{'label': 'IT-Stellen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'it-jobs'}",2025-07-14T23:06:58Z,,permanent,,
Senior Consultant Data Science (w/m/d),https://www.adzuna.de/details/5302583241?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",9.18071,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidkRVcmpvTnI4QkdfUWRhQlRRNE9hZyIsImkiOiI1MzAyNTgzMjQxIn0.RfyrIGHEzFX6BL6OW4xXJkUkm4ZaE48RUgxpfpqnxj0,0,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Mitte'], 'display_name': 'Mitte, Stuttgart', '__CLASS__': 'Adzuna::API::Response::Location'}",48.77713,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Stuttgart Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Da…",5302583241,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",2025-07-14T23:07:04Z,,permanent,,
Senior Consultant Data Science (w/m/d),https://www.adzuna.de/details/5304554163?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",8.56413,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMwNDU1NDE2MyIsInMiOiJ2RFVyam9OcjhCR19RZGFCVFE0T2FnIn0.TtGyyUjATRwJOvdN4wBjmeak3rJyrC_jNVEU0_ffCb0,0,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Flughafen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Flughafen, Frankfurt am Main'}",50.05078,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Frankfurt Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Da…",5304554163,"{'tag': 'it-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen'}",2025-07-15T23:10:51Z,,permanent,,
Senior Consultant Data Science (w/m/d),https://www.adzuna.de/details/5306677377?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}",8.29909,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTMwNjY3NzM3NyIsInMiOiJ2RFVyam9OcjhCR19RZGFCVFE0T2FnIn0.DWRlQ5LAtWzVf3674Eko24iI9w9bE_sKzgcPcjttwy8,0,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Mitte'], 'display_name': 'Mitte, Ulm', '__CLASS__': 'Adzuna::API::Response::Location'}",48.36497,"Senior Consultant Data Science (w/m/d) Job-Nr: 12025 Standorte: Ulm Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe Daten au…",5306677377,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'IT-Stellen', 'tag': 'it-jobs'}",2025-07-16T20:23:06Z,,permanent,,
Senior Data Science Consultant (m/w/d),https://www.adzuna.de/details/4945612869?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Comma Soft AG', '__CLASS__': 'Adzuna::API::Response::Company'}",7.15283,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDk0NTYxMjg2OSIsInMiOiJ2RFVyam9OcjhCR19RZGFCVFE0T2FnIn0.90MepUtwSDCUIwLOUKiz7X41vmwYIXF_MEa-mAUVZTE,0,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Nordrhein-Westfalen', 'Bonn', 'Pützchen'], 'display_name': 'Pützchen, Bonn', '__CLASS__': 'Adzuna::API::Response::Location'}",50.75024,"Deine Aufgaben Du willst nicht länger in der Jupyter-Notebooks-Blase bleiben? Sondern dabei sein, wenn deine Analysen und ML-Algorithmen ihre Wirkung produktiv entfalten? Bei uns hast du die Chance: Als Expert:in für Data Science schaffst du mit deinem Team Lösungen, die ihr bis zum Go-Live umsetzt – und noch viel weiter. Du entwickelst und operationalisierst bei unseren Kunden Data Science-Lösungen, die u. a. mehr Transparenz in Prozessen der Unternehmens- und Produktionsplanung schaffen sowie…",4945612869,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",2024-11-20T18:37:51Z,full_time,,,
Senior Data Science Consultant (m/w/d),https://www.adzuna.de/details/4801214232?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Comma Soft AG', '__CLASS__': 'Adzuna::API::Response::Company'}",,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidkRVcmpvTnI4QkdfUWRhQlRRNE9hZyIsImkiOiI0ODAxMjE0MjMyIn0.BWw9GSPttiJ68TTIfIjc9bn6aH2IoN5FAZS_ZYlj4og,0,Adzuna::API::Response::Job,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",,"Deine Aufgaben Du willst nicht länger in der Jupyter-Notebooks-Blase bleiben? Sondern dabei sein, wenn deine Analysen und ML-Algorithmen ihre Wirkung produktiv entfalten? Bei uns hast du die Chance: Als Expert:in für Data Science schaffst du mit deinem Team Lösungen, die ihr bis zum Go-Live umsetzt – und noch viel weiter. Du entwickelst und operationalisierst bei unseren Kunden Data Science-Lösungen, die u. a. mehr Transparenz in Prozessen der Unternehmens- und Produktionsplanung schaffen sowie…",4801214232,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",2024-07-30T22:44:31Z,full_time,,,
Werkstudent Data Science - Business Analytics (all genders),https://www.adzuna.de/details/4931314072?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'MTU Maintenance Hannover', '__CLASS__': 'Adzuna::API::Response::Company'}",9.70266,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkzMTMxNDA3MiIsInMiOiJ2RFVyam9OcjhCR19RZGFCVFE0T2FnIn0.c4-IVbhkCwqSnd8DgIPYuchMix1mg9FpuOgHk6cZd4k,0,Adzuna::API::Response::Job,"{'display_name': 'Schulenkamp, Langenhagen', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen', 'Schulenkamp']}",52.46704,"UPLIFT Y OURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht Dich: Werkstudent Data Science - Business Analytics (all genders) STARKE AUFGABEN Mitarbeit bei der Entwicklung und Umsetzung von abteilungsinternen und -übergreifenden Projekten Unterstützung bei der Dokumentation von Abläuf…",4931314072,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus PR, Werbung & Marketing', 'tag': 'pr-advertising-marketing-jobs'}",2024-11-08T12:49:30Z,part_time,,,
Werkstudent Data Science - Business Analytics (all genders),https://www.adzuna.de/details/5202238384?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MTU Aero Engines'}",9.73965,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTIwMjIzODM4NCIsInMiOiJ2RFVyam9OcjhCR19RZGFCVFE0T2FnIn0.FsVk7nFaacFsQCOxfZTENtfaX0ZPWmB2UrYygL0_f58,0,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Langenhagen, Region Hannover (Kreis)'}",52.44731,"Kennziffer – WS HAN MVOS UPLIFTYOURFUTURE Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht dich: Werkstudent Data Science - Business Analytics (all genders) Code - WS HAN MVOS STARKE AUFGABEN Mitarbeit bei der Entwicklung und Umsetzung von abteilungsinternen und -übergreifenden Projekten Unte…",5202238384,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",2025-05-16T20:02:18Z,,,,
Senior Consultant (m/w/d) Data Science,https://www.adzuna.de/details/4712213587?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'MID GmbH'}",11.08475,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDcxMjIxMzU4NyIsInMiOiJ2RFVyam9OcjhCR19RZGFCVFE0T2FnIn0.nFtvNyv6x4pw_weN6wVm6iEkG4pYox9Y47hNrHqEdNw,0,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Gleißbühl, Nürnberg', 'area': ['Deutschland', 'Bayern', 'Nürnberg', 'Gleißbühl']}",49.44932,"Werde MIDgestalter:in Teil von MID zu sein, bedeutet MIDgestalter:in zu sein Gemeinsam als Team – aktuell 170 Kolleg:innen – brennen wir täglich darauf, den Wandel bei unseren Kunden in zukunftsfähige Mehrwerte zu überführen. Schneller denn je ändern sich durch neue Technologien und Wettbewerb die Randbedingungen für aktuelle Geschäftsmodelle. Um erfolgreich zu sein, sollten IT-Fähigkeiten, -Strukturen, -Assets und -Prozesse mindestens genauso schnell angepasst und weiterentwickelt werden könne…",4712213587,"{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}",2024-05-29T16:10:17Z,full_time,,,
Senior Consultant (m/w/d) Data Science,https://www.adzuna.de/details/4895689555?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'MID', '__CLASS__': 'Adzuna::API::Response::Company'}",,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidkRVcmpvTnI4QkdfUWRhQlRRNE9hZyIsImkiOiI0ODk1Njg5NTU1In0.bnXoDqeXTO7DFkuMb90SvLXkTsAgLRQp81mnem-tnGw,0,Adzuna::API::Response::Job,"{'__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland', 'area': ['Deutschland']}",,"Werde MIDgestalter:in! Teil von MID zu sein, bedeutet MIDgestalter:in zu sein! Gemeinsam als Team – aktuell 170 Kolleg:innen – brennen wir täglich darauf, den Wandel bei unseren Kunden in zukunftsfähige Mehrwerte zu überführen. Schneller denn je ändern sich durch neue Technologien und Wettbewerb die Randbedingungen für aktuelle Geschäftsmodelle. Um erfolgreich zu sein, sollten IT-Fähigkeiten, -Strukturen, -Assets und -Prozesse mindestens genauso schnell angepasst und weiterentwickelt werden kön…",4895689555,"{'tag': 'consultancy-jobs', 'label': 'Beraterstellen', '__CLASS__': 'Adzuna::API::Response::Category'}",2024-10-09T15:02:53Z,full_time,,,
Data Science/Engineering Consultant (m/w/d),https://www.adzuna.de/details/5287565936?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Trusteq'}",11.555737,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI4NzU2NTkzNiIsInMiOiJ2RFVyam9OcjhCR19RZGFCVFE0T2FnIn0.1XfSd-GUKmDRjFZAQflm5wq5MchSewkXmTEqyRM9cTk,0,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München'], 'display_name': 'München, München (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location'}",48.137418,"DEINE AUFGABEN Als Consultant (m/w/d) mit Fokus auf Data Science & Engineering wirst Du Teil unseres Bereichs IT Strategy & ESG . In dieser Schnittstellenfunktion arbeitest Du an der Nahtstelle zwischen Technologie, Nachhaltigkeit und Business – und gestaltest aktiv die digitale und nachhaltige Transformation unserer international agierenden Kund:innen in den Branchen Finanzdienstleistung, Versicherung und Energie. Du entwickelst moderne Datenhaltungsprozesse, analysierst komplexe Datenstruktur…",5287565936,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}",2025-07-05T16:22:49Z,full_time,,,
Werkstudent Data Science (m/w/d) Energiehandel,https://www.adzuna.de/details/5271476665?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'SSW Energy Trading'}",10.15951,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTI3MTQ3NjY2NSIsInMiOiJ2RFVyam9OcjhCR19RZGFCVFE0T2FnIn0.r-Nvq0O5-oWNjOE92UH0As9PXqyaIbsnjCkjHhH7f4g,0,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Hamburg', 'Billwerder'], 'display_name': 'Billwerder, Hamburg', '__CLASS__': 'Adzuna::API::Response::Location'}",53.49015,"Deine Aufgaben Du unterstützt beim Aufbau und Weiterentwicklung unserer Dateninfrastruktur und Datenplattform für den Stromhandel Du analysierst Zeitreihen der Einspeisung von erneuerbaren Energien, Verbrauchern und weiteren Marktdaten. Du unterstützt das Team bei der Weiterentwicklung von Prognosealgorithmen und Handelsansätzen. Du beteiligst dich an der Entwicklung und Validierung von Machine-Learning-Modellen. Du erhältst Einblicke in automatisierte, datenintensive Prozesse in einer komplexe…",5271476665,"{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-06-27T14:55:06Z,part_time,,,
"Masterarbeit Wirtschaftswissenschaften, Data Science (m/w/d)",https://www.adzuna.de/details/5319638894?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Forschungszentrum Jülich GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}",6.3612,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidkRVcmpvTnI4QkdfUWRhQlRRNE9hZyIsImkiOiI1MzE5NjM4ODk0In0.S_lEMKhNTuPM3DXfyQzQ_Y4opwcu44_vTCWIh6lms2w,0,Adzuna::API::Response::Job,"{'display_name': 'Jülich, Düren (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düren (Kreis)', 'Jülich']}",50.92101,"Forschung für eine Gesellschaft im Wandel: Das ist unser Antrieb im Forschungszentrum Jülich. Als Mitglied der Helmholtz-Gemeinschaft stellen wir uns großen gesellschaftlichen Herausforderungen unserer Zeit und erforschen Optionen für die digitalisierte Gesellschaft, ein klimaschonendes Energiesystem und ressourcenschützendes Wirtschaften. Arbeiten Sie gemeinsam mit rund 7.500 Kolleg:innen in einem der größten Forschungszentren Europas und gestalten Sie den Wandel mit uns! Sind Sie daran intere…",5319638894,"{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}",2025-07-24T10:39:22Z,,,,
Praktikum Data Science in der Digitalisierung (m/w/d),https://www.adzuna.de/details/5062249327?utm_medium=api&utm_source=a4bcf954,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Basf France'}",13.86232,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidkRVcmpvTnI4QkdfUWRhQlRRNE9hZyIsImkiOiI1MDYyMjQ5MzI3In0.dem-EIGsx1KTGbvllC1NKInbdhOwic8BEtk8DW0mvcQ,0,Adzuna::API::Response::Job,"{'display_name': 'Schwarzheide, Oberspreewald-Lausitz (Kreis)', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Brandenburg', 'Oberspreewald-Lausitz (Kreis)', 'Schwarzheide']}",51.47465,"WILLKOMMEN IM TEAM Am BASF-Standort in Schwarzheide produzieren wir nicht nur Polyurethangrundprodukte, Schaumstoffe und Lacke, sondern auch technische Kunststoffe, Veredlungschemikalien und Fungizide. So vielseitig wie unsere Produktpalette sind auch die Tätigkeiten, die es braucht, damit die Produkte hergestellt werden - unsere Mitarbeiterinnen und Mitarbeiter arbeiten bei uns am Standort in den unterschiedlichsten Fachdisziplinen zusammen: vom Ingenieurwesen bis hin zur Digitalisierung, von …",5062249327,"{'tag': 'graduate-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen'}",2025-02-24T18:13:01Z,,contract,,
Wissenschaftliche/r MitarbeiterIn Quantentechnologien (m/w/d),https://www.adzuna.de/land/ad/5319967532?se=vDUrjoNr8BG_QdaBTQ4Oag&utm_medium=api&utm_source=a4bcf954&v=161A86554E39F8D8D79B1AC26354DF0D77559F5F,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Hochschule Zittau/Görlitz'}",14.80935,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidkRVcmpvTnI4QkdfUWRhQlRRNE9hZyIsImkiOiI1MzE5OTY3NTMyIn0.uvhkCmSnOLzOQfHjMHs3j7Y4rRLvFJ5cuqw9lZWBmCg,0,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Sachsen', 'Görlitz (Kreis)', 'Zittau'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Zittau, Görlitz (Kreis)'}",50.89878,"Die Hochschule Zittau/Görlitz (HSZG) versteht sich als verantwortungsvoller Arbeitgeber, der die Potentialentwicklung seiner Mitarbeitenden auf Basis von Chancengerechtigkeit und Familienfreundlichkeit fördert. Sie bietet ein Umfeld, welches motiviert, sowie hervorragende Leistungen ermöglicht und würdigt. Engagement aller Beteiligten und Offenheit für Veränderung sind dabei unabdingbar. An der Hochschule Zittau/Görlitz ist an der Fakultät Elektrotechnik und Informatik / Fachbereich Informatik …",5319967532,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Wissenschaft & Qualitätssicherung', 'tag': 'scientific-qa-jobs'}",2025-07-24T18:26:40Z,,,,
Praktikant*in AI in der digitalen Entwicklung,https://www.adzuna.de/land/ad/5316547040?se=vDUrjoNr8BG_QdaBTQ4Oag&utm_medium=api&utm_source=a4bcf954&v=10C67CB7165E9FB6946A77FF95A1B18D4439B658,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Mercedes-Benz AG'}",9.026231,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidkRVcmpvTnI4QkdfUWRhQlRRNE9hZyIsImkiOiI1MzE2NTQ3MDQwIn0.jL0kuH-rnMB3W0W9FaOouvxJ_jAPXO3Y69gv1Bp29uQ,0,Adzuna::API::Response::Job,"{'area': ['Deutschland', 'Baden-Württemberg', 'Böblingen (Kreis)', 'Sindelfingen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Sindelfingen, Böblingen (Kreis)'}",48.720071,"Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus. Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen…",5316547040,"{'tag': 'other-general-jobs', 'label': 'Sonstige/Allgemeine Stellen', '__CLASS__': 'Adzuna::API::Response::Category'}",2025-07-22T18:23:08Z,,,,
Duales Studium Wirtschaftsinformatik - Data Science 2026 in Neckarsulm,https://www.adzuna.de/details/5248597010?utm_medium=api&utm_source=a4bcf954,"{'display_name': 'Lidl Stiftung', '__CLASS__': 'Adzuna::API::Response::Company'}",,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidkRVcmpvTnI4QkdfUWRhQlRRNE9hZyIsImkiOiI1MjQ4NTk3MDEwIn0.8HSbIxP1KsazDN2nDS2qf0uCp8Rh9cIugtONY_FOEwg,0,Adzuna::API::Response::Job,"{'area': ['Deutschland'], 'display_name': 'Deutschland', '__CLASS__': 'Adzuna::API::Response::Location'}",,"Einleitung Eine gute Idee war der Ursprung, ein erfolgreiches Konzept ist das Ergebnis. Qualität zum guten Preis möglichst vielen Menschen anbieten zu können treibt uns an - mittlerweile weltweit, denn wir sind Lidl. Hier ist das berufliche Zuhause vielfältiger Talente. Ob im Einkauf, in der Logistik, im Warengeschäft oder in der IT; ob als Impulsgeber, Gestalter oder Dienstleister der Länder. Wir suchen Anpacker, Durchstarter, Möglichmacher und bieten spannende Aufgaben und Projekte in einem d…",5248597010,"{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen aus Logistik & Lagerhaltung', 'tag': 'logistics-warehouse-jobs'}",2025-06-13T15:37:14Z,full_time,,,
