location,title,adref,longitude,latitude,company,category,description,__CLASS__,salary_is_predicted,created,id,redirect_url,contract_time,salary_min,salary_max,contract_type
"{'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Deutschland'}",Werkstudent (m/w/d) - Data Science / Wirtschaftsinformatik,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYwMzUzOTgzMCIsInMiOiJ3RnpEUTR3YjhSR2ZkZTlnNmZRR2xBIn0.RaBOrlxJe9pBypJAJhF1Ih6EAIowFdZyksOX0M7IFsw,,,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'GEA'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Du studierst Data Science oder Wirtschaftsinformatik und bist auf der Suche nach einer spannenden und zukunftsorientierten Tätigkeit? Dann bist Du bei uns genau richtig! Am Standort Kempten suchen wir für die GEA Digital Unit Food & Healthcare Technologies einen Werkstudenten (m/w/d) zum nächstmöglichen Zeitpunkt. GEA Digital Unit Food & Healthcare Technologies steht für die Entwicklung digitaler Produkte und Dienstleistungen, die Etablierung neuer Geschäftsmodelle sowie die Digitalisierung der…",Adzuna::API::Response::Job,0,2026-01-28T19:58:12Z,5603539830,https://www.adzuna.de/details/5603539830?utm_medium=api&utm_source=a4bcf954,part_time,,,
"{'display_name': 'Stuttgart, Baden-Württemberg', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart'], '__CLASS__': 'Adzuna::API::Response::Location'}",Duales Studium Wirtschaftsinformatik / Data Science (B. Sc.),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY0NjE0MTgzMiIsInMiOiJ3RnpEUTR3YjhSR2ZkZTlnNmZRR2xBIn0.bolrjL1jQeyi9IAw5tglVMFUue-MVYxbzrKJaEAIrKQ,9.187224,48.776198,"{'display_name': 'Netze BW GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","Vernetze mit uns die Welt von morgen. Du hast Lust, deine Tatkraft bei uns einzubringen und dadurch deine eigene Zukunft und die aller Menschen sicherer und lebenswerter zu machen? Wir freuen uns darauf, dich dabei tatkräftig zu unterstützen – und gemeinsam mit dir neue und zuverlässige Verbindungen für die Energieversorgung von morgen zu schaffen. Du@Netze BW Du denkst gerne analytisch und gleichzeitig kreativ? IT macht dir am meisten Spaß, wenn du mit ihr innovative Lösungen mit praktischem M…",Adzuna::API::Response::Job,0,2026-02-26T13:04:40Z,5646141832,https://www.adzuna.de/details/5646141832?utm_medium=api&utm_source=a4bcf954,,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland'], 'display_name': 'Deutschland'}",Data Science Manager Aerospace (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUzNzQwOTI3NiIsInMiOiJ3RnpEUTR3YjhSR2ZkZTlnNmZRR2xBIn0.-dN2QTK1sHN2lva42wzz2V6knvHW98VN--zJzbp6tmg,,,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Sopra-Steria'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Stellen für Hochschulabsolventen', 'tag': 'graduate-jobs'}","Unternehmensbeschreibung Wir sind als eine der führenden europäischen Management- und Technologieberatungen ein echter Tech-Player. Wir sehen uns als Vordenker*innen, handeln und denken strategisch, entwickeln mit unseren Kunden maßgeschneiderte Lösungen, sowie präzise Prozesse und implementieren innovative Technologien. Weltweit sind wir über 50.000 tech-affine und kluge Köpfe – gemeinsam gestalten wir die Zukunft unserer Kunden und die der Gesellschaft. Bist du bereit, das digitale Europa mit…",Adzuna::API::Response::Job,0,2025-12-11T05:38:32Z,5537409276,https://www.adzuna.de/details/5537409276?utm_medium=api&utm_source=a4bcf954,,,,contract
"{'area': ['Deutschland', 'Rheinland-Pfalz', 'Mainz', 'Oberstadt'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Oberstadt, Mainz'}",Senior Consultant Data Science (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Z6RFE0d2I4UkdmZGU5ZzZmUUdsQSIsImkiOiI1NTc2NjkxMTA0In0.wadrvaWtm1cIVnzwoBKbYbtEjHFDweONgBKvta8zhig,8.26743,49.99512,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Mainz Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest kom…",Adzuna::API::Response::Job,0,2026-01-09T20:36:10Z,5576691104,https://www.adzuna.de/details/5576691104?utm_medium=api&utm_source=a4bcf954,full_time,,,permanent
"{'area': ['Deutschland', 'Baden-Württemberg', 'Mannheim', 'Neuostheim'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Neuostheim, Mannheim'}",Senior Consultant Data Science (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Z6RFE0d2I4UkdmZGU5ZzZmUUdsQSIsImkiOiI1NTU3NjE5MDMzIn0.EJi2hkyyV8oM3sN5H3BMS-dTXRi8W_qpLw3eeV_qFRY,8.50014,49.46856,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Mannheim Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest …",Adzuna::API::Response::Job,0,2025-12-27T20:36:20Z,5557619033,https://www.adzuna.de/details/5557619033?utm_medium=api&utm_source=a4bcf954,full_time,,,permanent
"{'area': ['Deutschland', 'Baden-Württemberg', 'Karlsruhe (Kreis)', 'Karlsruhe', 'Hagsfeld'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Hagsfeld, Karlsruhe'}",Senior Consultant Data Science (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5NzQxMzA2MCIsInMiOiJ3RnpEUTR3YjhSR2ZkZTlnNmZRR2xBIn0.i_BFSfkx05kvPndIXGCupuxcxib4NDOqJ3voYahOPV0,8.45882,49.03084,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Karlsruhe Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest…",Adzuna::API::Response::Job,0,2025-11-15T17:50:12Z,5497413060,https://www.adzuna.de/details/5497413060?utm_medium=api&utm_source=a4bcf954,full_time,,,permanent
"{'display_name': 'Deutschland', 'area': ['Deutschland'], '__CLASS__': 'Adzuna::API::Response::Location'}",Senior Consultant Data Science (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Z6RFE0d2I4UkdmZGU5ZzZmUUdsQSIsImkiOiI1NjQ5MDY5OTgwIn0._WXKm-5p9mDipyCHyf4lT11PMjRd-E8qEIZqvMTZCCw,,,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest komplexe …",Adzuna::API::Response::Job,0,2026-02-28T22:07:27Z,5649069980,https://www.adzuna.de/details/5649069980?utm_medium=api&utm_source=a4bcf954,full_time,,,permanent
"{'display_name': 'Mitte, Ulm', 'area': ['Deutschland', 'Baden-Württemberg', 'Ulm', 'Mitte'], '__CLASS__': 'Adzuna::API::Response::Location'}",Senior Consultant Data Science (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1NzYxOTAzNyIsInMiOiJ3RnpEUTR3YjhSR2ZkZTlnNmZRR2xBIn0.svfshV3hji3JB-4xHUFqL3tKBE68z0EzqJ9EttwHHog,8.29909,48.36497,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Ulm Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest kompl…",Adzuna::API::Response::Job,0,2025-12-27T20:36:20Z,5557619037,https://www.adzuna.de/details/5557619037?utm_medium=api&utm_source=a4bcf954,full_time,,,permanent
"{'display_name': 'Mitte, Stuttgart', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Baden-Württemberg', 'Stuttgart', 'Mitte']}",Senior Consultant Data Science (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ5OTI5MzgyMyIsInMiOiJ3RnpEUTR3YjhSR2ZkZTlnNmZRR2xBIn0.mdzdPvBlFifXpN2Y5gXII9VwwHJpHdMYz5-_rbwZKAs,9.18071,48.77713,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Stuttgart Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest…",Adzuna::API::Response::Job,0,2025-11-16T17:40:51Z,5499293823,https://www.adzuna.de/details/5499293823?utm_medium=api&utm_source=a4bcf954,full_time,,,permanent
"{'display_name': 'Malstatt, Saarbrücken', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Saarland', 'Regionalverband Saarbrücken (Kreis)', 'Saarbrücken', 'Malstatt']}",Senior Consultant Data Science (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Z6RFE0d2I4UkdmZGU5ZzZmUUdsQSIsImkiOiI1NTU2NjMxMDY1In0.zpepscs0fo8-anIUtUqBaN_MP-Oy7u-4n0CMjqtQnuI,6.96191,49.253,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Saarbrücken Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereite…",Adzuna::API::Response::Job,0,2025-12-26T20:20:06Z,5556631065,https://www.adzuna.de/details/5556631065?utm_medium=api&utm_source=a4bcf954,full_time,,,permanent
"{'display_name': 'Moabit, Berlin', '__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Moabit']}",Senior Consultant Data Science (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1NzYxOTA0MSIsInMiOiJ3RnpEUTR3YjhSR2ZkZTlnNmZRR2xBIn0.0b-n4Jz7cyqJyfhXjIpu8k8BulmLvRLRu_AkSjG0pKs,13.35662,52.5259,"{'display_name': 'KPMG', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Berlin Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest ko…",Adzuna::API::Response::Job,0,2025-12-27T20:36:20Z,5557619041,https://www.adzuna.de/details/5557619041?utm_medium=api&utm_source=a4bcf954,full_time,,,permanent
"{'area': ['Deutschland', 'Hessen', 'Frankfurt am Main', 'Flughafen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Flughafen, Frankfurt am Main'}",Senior Consultant Data Science (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU1NzYxOTAyMiIsInMiOiJ3RnpEUTR3YjhSR2ZkZTlnNmZRR2xBIn0.1NvbeNJl3hhDEyreSWzaWOMBh1osaF8wDqSJc0QxsbI,8.56413,50.05078,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'KPMG'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","Senior Consultant Data Science (w/m/d) Job-ID: 12025 Standorte: Frankfurt Karrierelevel: Berufserfahrene Anstellungsart: Festanstellung in Vollzeit Als Senior Consultant Data Science (w/m/d) wirst du Teil eines dynamischen Teams von Data-Experts, die innovative und datengesteuerte Lösungen für unsere Kunden entwickeln. Dabei arbeitest du eng mit erfahrenen Data Scientists zusammen und hast die Möglichkeit, an verschiedenen Projekten und Herausforderungen mitzuwirken. Deine Aufgaben Du bereitest…",Adzuna::API::Response::Job,0,2025-12-27T20:36:20Z,5557619022,https://www.adzuna.de/details/5557619022?utm_medium=api&utm_source=a4bcf954,full_time,,,permanent
"{'display_name': 'Düsseldorf, Nordrhein-Westfalen', 'area': ['Deutschland', 'Nordrhein-Westfalen', 'Düsseldorf'], '__CLASS__': 'Adzuna::API::Response::Location'}",Working Student Data Science (m/f/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYxOTUxMjc3MyIsInMiOiJ3RnpEUTR3YjhSR2ZkZTlnNmZRR2xBIn0.xxBVeWsbjIlGgupHySEilVFIbHoQp_JkXbI1nR_Z29s,6.808387,51.226802,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Metro Markets'}","{'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'unknown'}","Online marketplaces have never been this awesome. As a Working Student in Data Science, you will play a vital role in improving our existing machine learning pipelines and exploring new solutions to support important business units. You'll be part of the Data Science team, focusing on optimizing our sales forecast pipeline through hyperparameter tuning, pipeline optimization, and implementing advanced machine learning techniques. Additionally, you'll interact with other teams to design and deve…",Adzuna::API::Response::Job,0,2026-02-07T21:12:27Z,5619512773,https://www.adzuna.de/details/5619512773?utm_medium=api&utm_source=a4bcf954,part_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Berlin', 'Charlottenburg'], 'display_name': 'Charlottenburg, Berlin'}",Team Lead (f/m/d) Data Science,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTYyOTI2NDM2MiIsInMiOiJ3RnpEUTR3YjhSR2ZkZTlnNmZRR2xBIn0.tltepPFCuFMYjCO3ENx9zQ6ibjZ91VuaFKWmuIirVsg,13.30147,52.51115,"{'display_name': 'PAIR Finance GmbH', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'unknown', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown'}","Are you ready to change the market? As the innovation leader in the receivables management industry, we at PAIR Finance are proud of our unique technology. Our algorithm, based on artificial intelligence, sensitizes defaulting consumers to pay outstanding debts without straining the customer relationship. Our fully automated, individually tailored approach enables us to assess each debtor's situation and achieve higher repayment rates. Our Data and Behavioral Science teams utilize purpose-built…",Adzuna::API::Response::Job,0,2026-02-14T07:51:11Z,5629264362,https://www.adzuna.de/details/5629264362?utm_medium=api&utm_source=a4bcf954,full_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Niedersachsen', 'Region Hannover (Kreis)', 'Langenhagen', 'Schulenkamp'], 'display_name': 'Schulenkamp, Langenhagen'}",Werkstudent Data Science - Business Analytics (all genders),eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Z6RFE0d2I4UkdmZGU5ZzZmUUdsQSIsImkiOiI0OTMxMzE0MDcyIn0.wpYKktXoojfksApC0cOYS36XzEohppqsDeRIioyk9Ao,9.70266,52.46704,"{'display_name': 'MTU Maintenance Hannover', '__CLASS__': 'Adzuna::API::Response::Company'}","{'label': 'Stellen aus PR, Werbung & Marketing', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'pr-advertising-marketing-jobs'}","Wir sind über 13.000. An 19 Standorten weltweit. Jedes dritte Flugzeug fliegt mit unserer Technologie. Immer effizienter, leiser, nachhaltiger. Wir gestalten die Zukunft der Luftfahrt. Was wir noch brauchen? Dich. Unser Team in Hannover-Langenhagen sucht Dich: Werkstudent Data Science - Business Analytics (all genders) STARKE AUFGABEN Mitarbeit bei der Entwicklung und Umsetzung von abteilungsinternen und -übergreifenden Projekten Unterstützung bei der Dokumentation von Abläufen und Prozessen im…",Adzuna::API::Response::Job,0,2024-11-08T12:49:30Z,4931314072,https://www.adzuna.de/details/4931314072?utm_medium=api&utm_source=a4bcf954,part_time,,,
"{'area': ['Deutschland', 'Baden-Württemberg', 'Ostalbkreis', 'Oberkochen'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Oberkochen, Ostalbkreis'}",Abschlussarbeit Data Science / Mechanikdesign (m/w/x),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTU4OTY5ODAxNyIsInMiOiJ3RnpEUTR3YjhSR2ZkZTlnNmZRR2xBIn0.BVCdtbktwvD7sI8DgB2kY6maF1DHML_8xlajW9sNgFk,10.10558,48.78408,"{'display_name': 'ZEISS', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'creative-design-jobs', 'label': 'Stellen aus Kreation & Design', '__CLASS__': 'Adzuna::API::Response::Category'}","Enabler für kleinere, leistungsfähigere und energieeffizientere Mikrochips Arbeiten, wo das Morgen entsteht. Rund 80 Prozent aller Mikrochips weltweit werden mit ZEISS Technologien gefertigt. Als Herzstück eines jeden elektronisch gesteuerten Systems sind sie aus unserem Alltag nicht mehr wegzudenken – egal ob im Smartphone, im Smart Home oder in Smart Factories. ZEISS ist Technologieführer im Bereich Halbleiterfertigungs-Equipment. Mit hochpräzisen Lithographie-Optiken, Photomasken-Systemen un…",Adzuna::API::Response::Job,0,2026-01-17T21:24:39Z,5589698017,https://www.adzuna.de/details/5589698017?utm_medium=api&utm_source=a4bcf954,full_time,,,
"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Schwabing-Freimann'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Schwabing-Freimann, München'}",Werkstudent Process & Data Science (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Z6RFE0d2I4UkdmZGU5ZzZmUUdsQSIsImkiOiI1MjU4MTM4ODE1In0.GGMgMcNgV_hQ2IoTzwFQmS7fSawKJG5ouTzbCyLvekc,11.59038,48.16652,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'PMMG Group'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen', 'tag': 'consultancy-jobs'}","Deine Aufgaben Datengetriebene Transformation. Prozessintelligenz. Zukunft gestalten. Du willst nicht nur analysieren, sondern mitgestalten? Dann komm in unser Team und unterstütze uns bei der datenbasierten Transformation etablierter Unternehmen im Mittelstand und Konzernumfeld. Wir entwickeln intelligente Lösungen auf Basis von Process Mining, Business Process Management und AI – und setzen diese gemeinsam mit unseren Kund:innen um. Du führst strukturierte Recherchen und Analysen zu aktuellen…",Adzuna::API::Response::Job,0,2025-06-19T15:08:45Z,5258138815,https://www.adzuna.de/details/5258138815?utm_medium=api&utm_source=a4bcf954,part_time,,,
"{'__CLASS__': 'Adzuna::API::Response::Location', 'area': ['Deutschland', 'Bayern', 'Kempten (Allgäu)', 'Bühl'], 'display_name': 'Bühl, Kempten (Allgäu)'}",Specialist Data Science (m/w/d) in Wiggensbach,eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Z6RFE0d2I4UkdmZGU5ZzZmUUdsQSIsImkiOiI1NjI4NDkwNDM2In0.5oZY0-iX2jVT2128iAcGa8cMLvgYjzscMQQ9wgmHuLU,10.23134,47.74502,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'recruitIT Consulting'}","{'tag': 'consultancy-jobs', '__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Beraterstellen'}","Specialist Data Science (m/w/d) in Wiggensbach Als verlässliches, dynamisches und innovationsgetriebenes Unternehmen gestalten wir aktiv die Zukunft der internationalen Automobilindustrie. Unsere Teams entwickeln, erforschen und produzieren an 12 Standorten weltweit und bringen dabei fundiertes technisches Know-how und hohe Innovationskraft ein. Mit rund 3.500 Mitarbeitenden erzielten wir im vergangenen Geschäftsjahr einen Umsatz von über 450 Millionen Euro. Zur weiteren Umsetzung unserer Wachs…",Adzuna::API::Response::Job,0,2026-02-13T21:24:48Z,5628490436,https://www.adzuna.de/details/5628490436?utm_medium=api&utm_source=a4bcf954,full_time,,,
"{'area': ['Deutschland', 'Bayern', 'München (Kreis)', 'München', 'Schwabing-Freimann'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Schwabing-Freimann, München'}",Werkstudent Process & Data Science (w/m/d),eyJhbGciOiJIUzI1NiJ9.eyJzIjoid0Z6RFE0d2I4UkdmZGU5ZzZmUUdsQSIsImkiOiI1MjczMzAxNDQ2In0.ES05n4l_FdYRAIRavY1fWtF-cUgT09W3L1kfDtDJeig,11.59038,48.16652,"{'display_name': 'PMMG Process Solutions', '__CLASS__': 'Adzuna::API::Response::Company'}","{'tag': 'unknown', 'label': 'Unknown', '__CLASS__': 'Adzuna::API::Response::Category'}","Deine Aufgaben Datengetriebene Transformation. Prozessintelligenz. Zukunft gestalten. Du willst nicht nur analysieren, sondern mitgestalten? Dann komm in unser Team und unterstütze uns bei der datenbasierten Transformation etablierter Unternehmen im Mittelstand und Konzernumfeld. Wir entwickeln intelligente Lösungen auf Basis von Process Mining, Business Process Management und AI – und setzen diese gemeinsam mit unseren Kund:innen um. Du führst strukturierte Recherchen und Analysen zu aktuellen…",Adzuna::API::Response::Job,0,2025-06-28T14:52:14Z,5273301446,https://www.adzuna.de/details/5273301446?utm_medium=api&utm_source=a4bcf954,part_time,,,
"{'area': ['Deutschland', 'Brandenburg', 'Oberspreewald-Lausitz (Kreis)', 'Schwarzheide'], '__CLASS__': 'Adzuna::API::Response::Location', 'display_name': 'Schwarzheide, Oberspreewald-Lausitz (Kreis)'}",Praktikum Data Science in der Digitalisierung (m/w/d),eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTA2MjI0OTMyNyIsInMiOiJ3RnpEUTR3YjhSR2ZkZTlnNmZRR2xBIn0.tLLjJqIc8c0lXMVgs0TjV1-F9WMdgygb0Lq1XyUgeWo,13.86232,51.47465,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'Basf France'}","{'label': 'Stellen für Hochschulabsolventen', '__CLASS__': 'Adzuna::API::Response::Category', 'tag': 'graduate-jobs'}","WILLKOMMEN IM TEAM Am BASF-Standort in Schwarzheide produzieren wir nicht nur Polyurethangrundprodukte, Schaumstoffe und Lacke, sondern auch technische Kunststoffe, Veredlungschemikalien und Fungizide. So vielseitig wie unsere Produktpalette sind auch die Tätigkeiten, die es braucht, damit die Produkte hergestellt werden - unsere Mitarbeiterinnen und Mitarbeiter arbeiten bei uns am Standort in den unterschiedlichsten Fachdisziplinen zusammen: vom Ingenieurwesen bis hin zur Digitalisierung, von …",Adzuna::API::Response::Job,0,2025-02-24T18:13:01Z,5062249327,https://www.adzuna.de/details/5062249327?utm_medium=api&utm_source=a4bcf954,,,,contract
"{'display_name': 'Altstadt, Kiel', 'area': ['Deutschland', 'Schleswig-Holstein', 'Kiel', 'Altstadt'], '__CLASS__': 'Adzuna::API::Response::Location'}",Dozent (w/m/d) für Data Science in Kiel,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTQ1Njg0NDA5MyIsInMiOiJ3RnpEUTR3YjhSR2ZkZTlnNmZRR2xBIn0.Ik2nOTM2x1EhDZgaotNDL8vTO_Ozznr5tcEJhFO8zYI,10.14187,54.32167,"{'__CLASS__': 'Adzuna::API::Response::Company', 'display_name': 'karriere tutor GmbH'}","{'__CLASS__': 'Adzuna::API::Response::Category', 'label': 'Unknown', 'tag': 'unknown'}","Deine Rolle bei karriere tutor® karriere tutor® steht für moderne, praxisnahe Weiterbildung und Umschulung – und für eine Lernkultur, die Menschen stark macht. Du möchtest mit deinem Know-how und deiner Persönlichkeit etwas bewegen? Dann werde Teil unseres Teams und begleite unsere Teilnehmenden in ihrer persönlichen Entwicklung. So sieht dein Tag bei uns aus: Du bist die wichtigste Person für unsere Teilnehmenden am Umschulungsstandort Kiel und begleitest sie engagiert und kompetent durch ihre…",Adzuna::API::Response::Job,0,2025-10-21T04:16:57Z,5456844093,https://www.adzuna.de/details/5456844093?utm_medium=api&utm_source=a4bcf954,full_time,,,
